qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Pauken,Violin 1,Violin 2,Viola,Violoncello,Contrabass
347.0,297.4286,87,2.5,G5,G5,G4,G4,G4,G4,G3,G3,G4,G4,G3,G3,D4,D4,r,G3,G3,r,r,C6,C5,C4,C4,C3
347.3333,297.7143,87,2.6667,G5,G5,G4,G4,G4,G4,G3,G3,G4,G4,G3,G3,D4,D4,r,G3,G3,r,r,B5,B4,B3,B3,B2
347.6667,298.0,87,2.8333,G5,G5,G4,G4,G4,G4,G3,G3,G4,G4,G3,G3,D4,D4,r,G3,G3,r,r,G6,G5,G4,G4,G3
348.0,298.2857,88,1.0,G6,G6,G5,G5,G5,G5,G4,G4,C4,C4,G4,G4,C5,C5,r,G4,G4,r,r,E6,E5,E4,E4,E3
348.3333,298.5714,88,1.1667,G6,G6,G5,G5,G5,G5,G4,G4,C4,C4,G4,G4,C5,C5,r,G4,G4,r,r,F6,F5,F4,F4,F3
348.6667,298.8572,88,1.3333,G6,G6,G5,G5,G5,G5,G4,G4,C4,C4,G4,G4,C5,C5,r,G4,G4,r,r,E6,E5,E4,E4,E3
349.0,299.1429,88,1.5,A5,A5,A4,A4,A4,A4,A3,A3,A4,A4,A3,A3,E4,E4,r,A3,A3,r,r,D6,D5,D4,D4,D3
349.3333,299.4285,88,1.6667,A5,A5,A4,A4,A4,A4,A3,A3,A4,A4,A3,A3,E4,E4,r,A3,A3,r,r,C#6,C#5,C#4,C#4,C#3
349.6667,299.7143,88,1.8333,A5,A5,A4,A4,A4,A4,A3,A3,A4,A4,A3,A3,E4,E4,r,A3,A3,r,r,B-5,B-4,B-3,B-3,B-2
350.0,300.0,88,2.0,r,r,r,r,r,r,r,r,A3,A3,r,r,C#5,C#5,r,r,r,r,r,A5,A4,A3,A3,A2
350.3333,300.2857,88,2.1667,r,r,r,r,r,r,r,r,A3,A3,r,r,C#5,C#5,r,r,r,r,r,G5,G4,G3,G3,G2
350.6667,300.5715,88,2.3333,r,r,r,r,r,r,r,r,A3,A3,r,r,C#5,C#5,r,r,r,r,r,F5,F4,F3,F3,F2
351.0,300.8571,88,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E3,E3,E2
351.3333,301.1428,88,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,D3,D2
351.6667,301.4286,88,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,C2
352.0,301.7143,89,1.0,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,B4,B3,B3,B2,B1
352.3333,302.0,89,1.1667,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,A6,A5,A4,A4,A3
352.6667,302.2857,89,1.3333,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,F#6,F#5,F#4,F#4,F#3
353.0,302.5714,89,1.5,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,E6,E5,E4,E4,E3
353.3333,302.8571,89,1.6667,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,E-6,E-5,E-4,E-4,E-3
353.6667,303.1429,89,1.8333,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,C6,C5,C4,C4,C3
354.0,303.4286,89,2.0,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,B5,B4,B3,B3,B2
354.3333,303.7143,89,2.1667,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,C6,C5,C4,C4,C3
354.6667,304.0,89,2.3333,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,B5,B4,B3,B3,B2
355.0,304.2857,89,2.5,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,A5,A4,A3,A3,A2
355.3333,304.5714,89,2.6667,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,G5,G4,G3,G3,G2
355.6667,304.8572,89,2.8333,B5,B5,B5,B5,B5,B5,B3,B3,B4,B4,B3,B3,B4,B4,B4,B3,B3,B3,r,F#5,F#4,F#3,F#3,F#2
356.0,305.1429,90,1.0,E6,E6,B5,B5,B5,B5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,E3,E3,E2
356.3333,305.4285,90,1.1667,E6,E6,B5,B5,B5,B5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,F#5,F#4,F#3,F#3,F#2
356.6667,305.7143,90,1.3333,E6,E6,B5,B5,B5,B5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,E3,E3,E2
357.0,306.0,90,1.5,E6,E6,B5,B5,B5,B5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,B4,B3,B3,B2,B1
357.3333,306.2857,90,1.6667,E6,E6,E5,E5,E5,E5,E3,A2,A4,E4,C#4,A3,E5,C#5,A4,E4,C#4,A3,r,A4,A3,A3,A2,A1
357.6667,306.5715,90,1.8333,E6,E6,E5,E5,E5,E5,E3,C#3,A4,E4,C#4,A3,E5,C#5,A4,E4,C#4,A3,r,C#5,C#4,C#3,C#3,C#2
358.0,306.8571,90,2.0,E6,E6,E5,E5,E5,E5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,E3,E3,E2
358.3333,307.1428,90,2.1667,E6,E6,E5,E5,E5,E5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,F#5,F#4,F#3,F#3,E2
358.6667,307.4286,90,2.3333,E6,E6,E5,E5,E5,E5,E3,E3,G#4,E4,B3,E3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,G#3,G#3,r
359.0,307.7143,90,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,A3,A3,r
359.3333,308.0,90,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B3,B3,r
359.6667,308.2857,90,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,C#4,C#4,r
360.0,308.5714,91,1.0,F#6,F#6,F#5,F#5,F#5,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,E-4,E-4,r
360.3333,308.8571,91,1.1667,F#6,F#6,F#5,F#5,F#5,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,E4,E4,r
360.6667,309.1429,91,1.3333,F#6,F#6,F#5,F#5,F#5,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,E-4,E-4,r
361.0,309.4286,91,1.5,G#5,G#5,G#4,G#4,G#4,G#4,r,r,G#4,G#4,r,r,E-4,E-4,r,r,r,r,r,E-5,E-5,C#4,C#4,r
361.3333,309.7143,91,1.6667,G#5,G#5,G#4,G#4,G#4,G#4,r,r,G#4,G#4,r,r,E-4,E-4,r,r,r,r,r,G#5,G#5,C4,C4,r
361.6667,310.0,91,1.8333,G#5,G#5,G#4,G#4,G#4,G#4,r,r,G#4,G#4,r,r,E-4,E-4,r,r,r,r,r,C5,C5,F#4,F#4,r
362.0,310.2857,91,2.0,G#6,G#6,G#5,G#5,G#5,G#5,r,r,B4,B4,r,r,C#5,C#5,r,r,r,r,r,G#5,G#5,F4,F4,r
362.3333,310.5714,91,2.1667,G#6,G#6,G#5,G#5,G#5,G#5,r,r,B4,B4,r,r,C#5,C#5,r,r,r,r,r,G#4,G#4,F#4,F#4,r
362.6667,310.8572,91,2.3333,G#6,G#6,G#5,G#5,G#5,G#5,r,r,B4,B4,r,r,C#5,C#5,r,r,r,r,r,G#5,G#5,F4,F4,r
363.0,311.1429,91,2.5,B-5,B-5,B-4,B-4,B-4,B-4,r,r,B-4,B-4,r,r,F4,F4,r,r,r,r,r,F5,F5,E-4,E-4,r
363.3333,311.4285,91,2.6667,B-5,B-5,B-4,B-4,B-4,B-4,r,r,B-4,B-4,r,r,F4,F4,r,r,r,r,r,B-5,B-5,D4,D4,r
363.6667,311.7143,91,2.8333,B-5,B-5,B-4,B-4,B-4,B-4,r,r,B-4,B-4,r,r,F4,F4,r,r,r,r,r,D5,D5,G#4,G#4,r
364.0,312.0,92,1.0,B5,B5,B4,B4,B4,B4,r,r,D4,D4,r,r,F5,F5,r,r,r,r,r,B5,B5,G4,G4,r
364.3333,312.2857,92,1.1667,B5,B5,B4,B4,B4,B4,r,r,D4,D4,r,r,F5,F5,r,r,r,r,r,D6,D6,G#4,G#4,r
364.6667,312.5715,92,1.3333,D6,D6,D5,D5,D5,D5,r,r,B3,B3,r,r,F5,F5,r,r,r,r,r,F5,F5,G4,G4,r
365.0,312.8571,92,1.5,D6,D6,D5,D5,D5,D5,r,r,B3,B3,r,r,r,r,r,r,r,r,r,D5,D5,F4,F4,r
365.3333,313.1428,92,1.6667,D6,D6,D5,D5,D5,D5,r,r,B3,B3,r,r,r,r,r,r,r,r,r,B4,B4,E-4,E-4,r
365.6667,313.4286,92,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,D4,r
366.0,313.7143,92,2.0,G#6,G#6,G#5,G#5,G#5,G#5,r,r,F3,F3,r,r,r,r,r,r,r,r,r,B5,B5,E-4,E-4,r
366.3333,314.0,92,2.1667,G#6,G#6,G#5,G#5,G#5,G#5,r,r,F3,F3,r,r,r,r,r,r,r,r,r,F6,F6,D4,D4,r
366.6667,314.2857,92,2.3333,G#6,G#6,G#5,G#5,G#5,G#5,r,r,F3,F3,r,r,r,r,r,r,r,r,r,E-6,E-6,C4,C4,r
367.0,314.5714,92,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D6,B3,B3,r
367.3333,314.8571,92,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C6,G#3,G#3,r
367.6667,315.1429,92,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B5,G3,G3,r
368.0,315.4286,93,1.0,C6,C6,C5,C5,C5,C5,E-4,E-3,G4,G4,r,r,C5,C5,C5,C4,r,E-3,r,C6,C6,E-5,E-4,E-3
368.3333,315.7143,93,1.1667,C6,C6,C5,C5,C5,C5,F4,F3,G4,G4,r,r,C5,C5,C5,C4,r,E-3,r,G5,G5,F5,F4,F3
368.6667,316.0,93,1.3333,C6,C6,C5,C5,C5,C5,E-4,E-3,G4,G4,r,r,C5,C5,C5,C4,r,E-3,r,C6,C6,E-5,E-4,E-3
369.0,316.2857,93,1.5,G#6,G#6,G#5,G#5,G#5,G#5,D4,D3,G#3,G#3,E-4,E-4,G#5,G#4,G#4,G#4,E-4,C4,r,E-6,E-6,D5,D4,D3
369.3333,316.5714,93,1.6667,G#6,G#6,G#5,G#5,G#5,G#5,C4,C3,G#3,G#3,E-4,E-4,G#5,G#4,G#4,G#4,E-4,C4,r,G#6,G#6,C5,C4,C3
369.6667,316.8572,93,1.8333,G#6,G#6,G#5,G#5,G#5,G#5,E-4,E-3,G#3,G#3,E-4,E-4,G#5,G#4,G#4,G#4,E-4,C4,r,C6,C6,E-5,E-4,E-3
370.0,317.1429,93,2.0,B-5,B-5,B-4,B-4,B-4,B-4,D4,D3,F4,F4,B-4,B-4,B-4,B-4,B-4,B-3,F3,D3,r,B-5,B-5,D5,D4,D3
370.3333,317.4285,93,2.1667,B-5,B-5,B-4,B-4,B-4,B-4,E-4,E-3,F4,F4,B-4,B-4,B-4,B-4,B-4,B-3,F3,D3,r,F5,F5,E-5,E-4,E-3
370.6667,317.7143,93,2.3333,B-5,B-5,B-4,B-4,B-4,B-4,D4,D3,F4,F4,B-4,B-4,B-4,B-4,B-4,B-3,F3,D3,r,B-5,B-5,D5,D4,D3
371.0,318.0,93,2.5,G6,G6,G5,G5,G5,G5,C4,C3,G3,G3,D4,D4,G5,G4,G4,G4,D4,B-3,r,D6,D6,C5,C4,C3
371.3333,318.2857,93,2.6667,G6,G6,G5,G5,G5,G5,B-3,B-2,G3,G3,D4,D4,G5,G4,G4,G4,D4,B-3,r,G6,G6,B-4,B-3,B-2
371.6667,318.5715,93,2.8333,G6,G6,G5,G5,G5,G5,D4,D3,G3,G3,D4,D4,G5,G4,G4,G4,D4,B-3,r,D6,D6,D5,D4,D3
372.0,318.8571,94,1.0,G#5,G#5,G#4,G#4,G#4,G#4,C4,C3,E-4,E-4,G#4,G#4,G#4,G#4,G#4,G#3,E-3,C3,r,G#5,G#4,C5,C4,C3
372.3333,319.1428,94,1.1667,G#5,G#5,G#4,G#4,G#4,G#4,D4,D3,E-4,E-4,G#4,G#4,G#4,G#4,G#4,G#3,E-3,C3,r,E-5,E-4,D5,D4,D3
372.6667,319.4286,94,1.3333,G#5,G#5,G#4,G#4,G#4,G#4,C4,C3,E-4,E-4,G#4,G#4,G#4,G#4,G#4,G#3,E-3,C3,r,G#5,G#4,C5,C4,C3
373.0,319.7143,94,1.5,F6,F6,F5,F5,F5,F5,B-3,B-2,F3,F3,C4,C4,F5,F5,F4,F4,C4,G#3,r,C6,C5,B-4,B-3,B-2
373.3333,320.0,94,1.6667,F6,F6,F5,F5,F5,F5,G#3,G#2,F3,F3,C4,C4,F5,F5,F4,F4,C4,G#3,r,F6,F5,G#4,G#3,G#2
373.6667,320.2857,94,1.8333,F6,F6,F5,F5,F5,F5,C4,C3,F3,F3,C4,C4,F5,F5,F4,F4,C4,G#3,r,G#5,G#4,C5,C4,C3
374.0,320.5714,94,2.0,G5,G5,G4,G4,G4,G4,B-3,B-2,D4,D4,G4,G4,G4,G4,B-4,G3,D3,B-2,r,G5,G4,B-4,B-3,B-2
374.3333,320.8571,94,2.1667,G5,G5,G4,G4,G4,G4,C4,C3,D4,D4,G4,G4,G4,G4,B-4,G3,D3,B-2,r,D5,D4,C5,C4,C3
374.6667,321.1429,94,2.3333,G5,G5,G4,G4,G4,G4,B-3,B-2,D4,D4,G4,G4,G4,G4,B-4,G3,D3,B-2,r,G5,G4,B-4,B-3,B-2
375.0,321.4286,94,2.5,E-6,E-6,E-5,E-5,E-5,E-5,G#3,G#2,E-3,E-3,B-3,B-3,E-5,E-5,E-4,E-4,r,G3,r,B-5,B-4,G#4,G#3,G#2
375.3333,321.7143,94,2.6667,E-6,E-6,E-5,E-5,E-5,E-5,G3,G2,E-3,E-3,B-3,B-3,E-5,E-5,E-4,E-4,r,G3,r,E-6,E-5,G4,G3,G2
375.6667,322.0,94,2.8333,E-6,E-6,E-5,E-5,E-5,E-5,B-3,B-2,E-3,E-3,B-3,B-3,E-5,E-5,E-4,E-4,r,G3,r,G5,G4,B-4,B-3,B-2
376.0,322.2857,95,1.0,r,r,r,r,D5,D5,r,r,r,r,F4,F4,r,r,D4,r,r,r,r,G#5,D5,C5,r,r
376.3333,322.5714,95,1.1667,r,r,r,r,C5,C5,r,r,r,r,F4,F4,r,r,D4,r,r,r,r,C6,C5,C5,r,r
376.6667,322.8572,95,1.3333,r,r,r,r,D5,D5,r,r,r,r,F4,F4,r,r,D4,r,r,r,r,G#5,D5,C5,r,r
377.0,323.1429,95,1.5,r,r,r,r,E-5,E-5,r,r,r,r,r,r,r,r,C5,r,r,r,r,G5,E-5,C5,r,r
377.3333,323.4285,95,1.6667,r,r,r,r,F5,F5,r,r,r,r,r,r,r,r,C5,r,r,r,r,F5,F5,C5,r,r
377.6667,323.7143,95,1.8333,r,r,r,r,D5,D5,r,r,r,r,r,r,r,r,C5,r,r,r,r,G#5,D5,C5,r,r
378.0,324.0,95,2.0,r,r,r,r,r,r,A3,A2,F#3,F#3,r,r,r,r,r,r,r,r,r,C6,C5,C5,A3,A2
378.3333,324.2857,95,2.1667,r,r,r,r,r,r,B-3,B-2,F#3,F#3,r,r,r,r,r,r,r,r,r,E-6,E-5,C5,B-3,B-2
378.6667,324.5715,95,2.3333,r,r,r,r,r,r,A3,A2,F#3,F#3,r,r,r,r,r,r,r,r,r,C6,C5,C5,A3,A2
379.0,324.8571,95,2.5,r,r,r,r,r,r,G3,G2,E-4,E-4,r,r,r,r,r,r,r,r,r,B-5,B-4,C5,G3,G2
379.3333,325.1428,95,2.6667,r,r,r,r,r,r,F#3,F#2,E-4,E-4,r,r,r,r,r,r,r,r,r,A5,A4,C5,F#3,F#2
379.6667,325.4286,95,2.8333,r,r,r,r,r,r,A3,A2,E-4,E-4,r,r,r,r,r,r,r,r,r,C6,B-4,C5,A3,A2
380.0,325.7143,96,1.0,r,r,r,r,D5,D5,r,r,r,r,r,r,r,r,D4,r,r,r,r,G#5,D5,C5,r,r
380.3333,326.0,96,1.1667,r,r,r,r,C5,C5,r,r,r,r,r,r,r,r,D4,r,r,r,r,C6,C5,C5,r,r
380.6667,326.2857,96,1.3333,r,r,r,r,D5,D5,r,r,r,r,r,r,r,r,D4,r,r,r,r,G#5,D5,C5,r,r
381.0,326.5714,96,1.5,r,r,r,r,E-5,E-5,r,r,r,r,r,r,r,r,C5,r,r,r,r,G5,E-5,C5,r,r
381.3333,326.8571,96,1.6667,r,r,r,r,F5,F5,r,r,r,r,r,r,r,r,C5,r,r,r,r,F5,F5,C5,r,r
381.6667,327.1429,96,1.8333,r,r,r,r,D5,D5,r,r,r,r,r,r,r,r,C5,r,r,r,r,G#5,D5,C5,r,r
382.0,327.4286,96,2.0,r,r,r,r,r,r,A3,A2,F#3,F#3,r,r,r,r,r,r,r,r,r,C6,C5,C5,A3,A2
382.3333,327.7143,96,2.1667,r,r,r,r,r,r,G#3,G#2,F#3,F#3,r,r,r,r,r,r,r,r,r,E-6,E-5,C5,G#3,G#2
382.6667,328.0,96,2.3333,r,r,r,r,r,r,A3,A2,F#3,F#3,r,r,r,r,r,r,r,r,r,C6,C5,C5,A3,A2
383.0,328.2857,96,2.5,r,r,r,r,r,r,B-3,B-2,E-4,E-4,r,r,r,r,r,r,r,r,r,B-5,B-4,C5,B-3,B-2
383.3333,328.5714,96,2.6667,r,r,r,r,r,r,C4,C3,E-4,E-4,r,r,r,r,r,r,r,r,r,A5,A4,C5,C4,C3
383.6667,328.8572,96,2.8333,r,r,r,r,r,r,A3,A2,E-4,E-4,r,r,r,r,r,r,r,r,r,C6,B-4,C5,A3,A2
384.0,329.1429,97,1.0,F5,F5,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D4,r,r
384.3333,329.4285,97,1.1667,E5,E5,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,D4,r,r
384.6667,329.7143,97,1.3333,F5,F5,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D4,r,r
385.0,330.0,97,1.5,G5,G5,B4,B4,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,r,r
385.3333,330.2857,97,1.6667,G#5,G#5,B4,B4,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,r,r
385.6667,330.5715,97,1.8333,F5,F5,B4,B4,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B4,r,r
386.0,330.8571,97,2.0,G5,G5,E4,E4,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E4,r,r
386.3333,331.1428,97,2.1667,F#5,F#5,E4,E4,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E4,r,r
386.6667,331.4286,97,2.3333,G5,G5,E4,E4,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E4,r,r
387.0,331.7143,97,2.5,G#5,G#5,C#5,C#5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C#5,r,r
387.3333,332.0,97,2.6667,B-5,B-5,C#5,C#5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,r,r
387.6667,332.2857,97,2.8333,G5,G5,C#5,C#5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C#5,r,r
388.0,332.5714,98,1.0,A5,A5,F#4,F#4,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#4,r,r
388.3333,332.8571,98,1.1667,G#5,G#5,F#4,F#4,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F#4,r,r
388.6667,333.1429,98,1.3333,A5,A5,F#4,F#4,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#4,r,r
389.0,333.4286,98,1.5,B-5,B-5,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E-5,r,r
389.3333,333.7143,98,1.6667,C6,C6,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E-5,r,r
389.6667,334.0,98,1.8333,A5,A5,E-5,E-5,E-5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-5,r,r
390.0,334.2857,98,2.0,B-5,B-5,G4,G4,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,G4,r,r
390.3333,334.5714,98,2.1667,A5,A5,G4,G4,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,G4,r,r
390.6667,334.8572,98,2.3333,B-5,B-5,G4,G4,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,G4,r,r
391.0,335.1429,98,2.5,B5,B5,E5,E5,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,E5,r,r
391.3333,335.4285,98,2.6667,C#6,C#6,E5,E5,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,E5,r,r
391.6667,335.7143,98,2.8333,B-5,B-5,E5,E5,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E5,r,r
392.0,336.0,99,1.0,r,r,A4,A4,A4,A4,C4,C4,F#4,F#4,r,r,r,r,r,r,r,r,r,E-6,C6,A4,C4,r
392.3333,336.2857,99,1.1667,r,r,A4,A4,A4,A4,B3,B3,F#4,F#4,r,r,r,r,r,r,r,r,r,F#6,E-6,A4,B3,r
392.6667,336.5715,99,1.3333,r,r,A4,A4,A4,A4,C4,C4,F#4,F#4,r,r,r,r,r,r,r,r,r,E-6,C6,A4,C4,r
393.0,336.8571,99,1.5,r,r,F#5,F#5,F#5,F#5,C#4,C#4,A3,A3,r,r,r,r,r,r,r,r,r,C#6,F#5,F#5,C#4,r
393.3333,337.1428,99,1.6667,r,r,F#5,F#5,F#5,F#5,E-4,E-4,A3,A3,r,r,r,r,r,r,r,r,r,C6,C6,F#5,E-4,r
393.6667,337.4286,99,1.8333,r,r,F#5,F#5,F#5,F#5,C4,C4,A3,A3,r,r,r,r,r,r,r,r,r,E-6,E-5,F#5,C4,r
394.0,337.7143,99,2.0,r,r,B4,B4,B4,B4,D4,D4,G#4,G#4,r,r,r,r,r,r,r,r,r,F6,G#5,B4,D4,r
394.3333,338.0,99,2.1667,r,r,B4,B4,B4,B4,C#4,C#4,G#4,G#4,r,r,r,r,r,r,r,r,r,G#6,F6,B4,C#4,r
394.6667,338.2857,99,2.3333,r,r,B4,B4,B4,B4,D4,D4,G#4,G#4,r,r,r,r,r,r,r,r,r,F6,D6,B4,D4,r
395.0,338.5714,99,2.5,r,r,G#5,G#5,G#5,G#5,E-4,E-4,B3,B3,r,r,r,r,r,r,r,r,r,E-6,G#5,G#5,E-4,r
395.3333,338.8571,99,2.6667,r,r,G#5,G#5,G#5,G#5,F4,F4,B3,B3,r,r,r,r,r,r,r,r,r,D6,D6,G#5,F4,r
395.6667,339.1429,99,2.8333,r,r,G#5,G#5,G#5,G#5,D4,D4,B3,B3,r,r,r,r,r,r,r,r,r,E-6,F5,G#5,D4,r
400.3333,343.1428,101,1.0,r,r,G#5,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
401.0,343.7143,101,1.3333,r,r,E5,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
401.6666,344.2857,101,1.6667,r,r,E5,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
402.3333,344.8571,101,2.0,B-5,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
403.0,345.4286,101,2.3333,C#6,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
403.6666,345.9999,101,2.6667,C#6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
404.3333,346.5714,102,1.0,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r
405.0,347.1429,102,1.3333,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r
405.6666,347.7142,102,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r
406.3333,348.2857,102,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,r,r
408.3333,350.0,103,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#2,G#1
409.6666,351.1428,103,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,B1
411.0,352.2857,103,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
412.3333,353.4285,104,1.0,r,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F3,F2
413.0,354.0,104,1.3333,r,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F3,F2
413.6666,354.5714,104,1.6667,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F3,F2
414.3333,355.1428,104,2.0,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r
415.0,355.7143,104,2.3333,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r
416.3333,356.8571,105,1.0,B-5,r,B-5,B-5,B-4,r,r,r,F4,D4,B-3,G#3,r,r,r,r,r,r,r,r,r,r,r,r
417.6666,357.9999,105,1.6667,D6,r,B-5,F5,D5,r,r,r,F4,D4,B-3,G#3,r,r,r,r,r,r,r,r,r,r,r,r
419.0,359.1429,105,2.3333,E6,r,r,D5,E5,r,r,r,F4,D4,B-3,G#3,r,r,r,r,r,r,r,r,r,r,r,r
420.3333,360.2857,106,1.0,F6,r,r,B-4,F5,r,r,r,F4,D4,B-3,G#3,r,r,r,r,r,r,r,r,r,r,r,r
424.3333,363.7143,107,1.0,r,r,r,r,r,r,r,r,F#4,D4,A3,A3,r,r,r,r,r,r,r,D4,D4,A3,D3,D2
