qstamp,measure,beat,measure_fraction,label,part_name,part_num
1641.5,412,1.5,0.25,a,Vln,13
1644.0,412,2.75,0.875,a,Fl,0
1645.5,413,1.5,0.25,a,Vln,13
1648.0,413,2.75,0.875,a,Fl,0
1649.5,414,1.5,0.25,a,Vln,13
1652.5,415,1,0.0,a,Fl,0
1660.5,417,1,0.0,c,Vln,13
1692.0,424,2.75,0.875,a,Vln,13
1708.0,428,2.75,0.875,a,Vln,13
1724.5,433,1,0.0,a,Vln,13
1748.5,439,1,0.0,a,Vln,13
