score_qstamp,qstamp,measure,beat,728535_tstamp,726649_tstamp
520.0,578.0,176,2.0,147.4968,462.3033
521.0,579.0,176,3.0,147.7233,462.5986
522.0,580.0,177,1.0,147.9833,462.6833
522.5,580.5,177,1.5,148.2217,462.9333
523.0,581.0,177,2.0,148.3433,463.1833
523.5,581.5,177,2.5,148.4674,463.4533
524.0,582.0,177,3.0,148.5033,463.7033
524.5,582.5,177,3.5,148.6933,464.2527
525.0,583.0,178,1.0,148.9433,465.4833
525.5,583.5,178,1.5,149.1417,465.7333
526.0,584.0,178,2.0,149.1498,466.4932
526.5,584.5,178,2.5,149.1578,466.8666
527.0,585.0,178,3.0,149.3433,467.1233
527.5,585.5,178,3.5,149.4933,467.4533
528.0,586.0,179,1.0,149.5833,468.1201
529.0,587.0,179,2.0,149.8476,477.6633
530.0,588.0,179,3.0,149.9633,480.0233
531.0,589.0,180,1.0,150.2233,480.5233
532.0,590.0,180,2.0,150.5033,481.0233
533.0,591.0,180,3.0,150.7833,481.8928
534.0,592.0,181,1.0,150.8803,483.3256
534.5,592.5,181,1.5,150.8995,484.1133
535.0,593.0,181,2.0,151.0833,484.3833
535.5,593.5,181,2.5,151.303,484.6333
536.0,594.0,181,3.0,151.3833,484.8833
536.5,594.5,181,3.5,151.6333,485.1333
537.0,595.0,182,1.0,151.7433,485.3833
537.5,595.5,182,1.5,151.879,485.7333
538.0,596.0,182,2.0,152.0033,485.9866
538.5,596.5,182,2.5,152.223,486.2533
539.0,597.0,182,3.0,152.3033,486.5132
539.5,597.5,182,3.5,152.5333,486.8133
540.0,598.0,183,1.0,152.7833,487.3831
540.5,598.5,183,1.5,152.9819,488.1533
541.0,599.0,183,2.0,152.9908,488.4561
541.5,599.5,183,2.5,152.9998,490.0599
542.0,600.0,183,3.0,153.0692,490.3233
542.5,600.5,183,3.5,153.1133,490.5733
543.0,601.0,184,1.0,153.1833,490.8332
543.5,601.5,184,1.5,153.2106,492.0333
544.0,602.0,184,2.0,153.2633,492.5833
544.5,602.5,184,2.5,153.5133,492.8333
545.0,603.0,184,3.0,153.7633,493.0833
545.5,603.5,184,3.5,153.9636,493.5597
546.0,604.0,185,1.0,153.9833,493.9433
546.5,604.5,185,1.5,154.1333,495.0327
547.0,605.0,185,2.0,154.3233,496.4433
547.5,605.5,185,2.5,154.5605,497.7531
548.0,606.0,185,3.0,154.5701,498.9433
548.5,606.5,185,3.5,154.5797,501.6133
549.0,607.0,186,1.0,154.7633,502.4633
549.5,607.5,186,1.5,155.0133,502.7333
550.0,608.0,186,2.0,155.1633,503.4233
550.5,608.5,186,2.5,155.2813,503.6733
551.0,609.0,186,3.0,155.2909,503.8633
551.5,609.5,186,3.5,155.3133,504.1133
552.0,610.0,187,1.0,155.4433,504.3633
552.5,610.5,187,1.5,155.6933,504.9733
553.0,611.0,187,2.0,155.8033,505.2266
553.5,611.5,187,2.5,155.9463,505.5733
554.0,612.0,187,3.0,155.9633,506.1266
554.5,612.5,187,3.5,156.1267,506.3933
555.0,613.0,188,1.0,156.2433,506.6433
555.5,613.5,188,1.5,156.4933,506.8933
556.0,614.0,188,2.0,156.6823,507.1233
556.5,614.5,188,2.5,156.6912,507.3733
557.0,615.0,188,3.0,156.7033,507.6233
557.5,615.5,188,3.5,156.8283,507.8733
558.0,616.0,189,1.0,156.8833,508.1433
558.5,616.5,189,1.5,157.1333,508.3933
559.0,617.0,189,2.0,157.3833,508.6433
559.5,617.5,189,2.5,157.4097,508.9733
560.0,618.0,189,3.0,157.4233,509.2233
560.5,618.5,189,3.5,157.4938,510.0933
561.0,619.0,190,1.0,157.6633,510.3833
561.5,619.5,190,1.5,157.9133,510.6333
562.0,620.0,190,2.0,158.1633,510.8833
562.5,620.5,190,2.5,158.287,511.0733
563.0,621.0,190,3.0,158.3033,511.3233
563.5,621.5,190,3.5,158.3493,511.5733
564.0,622.0,191,1.0,158.3633,511.8233
564.5,622.5,191,1.5,158.4783,512.1333
565.0,623.0,191,2.0,158.6033,512.4433
565.5,623.5,191,2.5,158.6761,512.6933
566.0,624.0,191,3.0,158.8833,512.9433
566.5,624.5,191,3.5,159.0083,513.2133
567.0,625.0,192,1.0,159.0633,513.4633
567.5,625.5,192,1.5,159.2378,513.7133
568.0,626.0,192,2.0,159.3233,514.2433
568.5,626.5,192,2.5,159.5061,515.9333
569.0,627.0,192,3.0,159.6033,516.1833
569.5,627.5,192,3.5,159.7662,516.4333
570.0,628.0,193,1.0,159.8233,516.6833
570.5,628.5,193,1.5,160.0733,523.0733
571.0,629.0,193,2.0,160.1273,524.2833
571.5,629.5,193,2.5,160.1362,524.8333
572.0,630.0,193,3.0,160.2833,525.0833
572.5,630.5,193,3.5,160.4652,525.3333
573.0,631.0,194,1.0,160.5233,525.5833
573.5,631.5,194,1.5,160.7133,525.8333
574.0,632.0,194,2.0,160.9633,526.0833
574.5,632.5,194,2.5,161.2133,526.3333
575.0,633.0,194,3.0,161.4633,526.5833
575.5,633.5,194,3.5,161.7133,526.8533
576.0,634.0,195,1.0,161.9633,527.1033
576.5,634.5,195,1.5,162.1608,527.5733
577.0,635.0,195,2.0,162.1647,527.8233
577.5,635.5,195,2.5,162.1685,528.2733
578.0,636.0,195,3.0,162.1724,528.5233
578.5,636.5,195,3.5,162.1762,528.7733
579.0,637.0,196,1.0,162.1833,529.0233
579.5,637.5,196,1.5,162.2246,529.4533
580.0,638.0,196,2.0,162.2301,529.8633
580.5,638.5,196,2.5,162.2355,530.1133
581.0,639.0,196,3.0,162.2833,530.3633
581.5,639.5,196,3.5,162.5167,530.6133
582.0,640.0,197,1.0,162.6633,530.8633
582.5,640.5,197,1.5,162.9133,531.1133
583.0,641.0,197,2.0,163.0082,531.3633
583.5,641.5,197,2.5,163.0333,531.6133
584.0,642.0,197,3.0,163.2033,531.8633
584.5,642.5,197,3.5,163.3133,532.0867
585.0,643.0,198,1.0,163.4233,532.3233
585.5,643.5,198,1.5,163.6236,532.5733
586.0,644.0,198,2.0,163.6433,532.8233
586.5,644.5,198,2.5,163.8333,533.0733
587.0,645.0,198,3.0,163.9633,533.3233
587.5,645.5,198,3.5,164.0593,533.5733
588.0,646.0,199,1.0,164.2033,533.8233
589.5,647.5,199,2.5,164.6147,537.6133
590.0,648.0,199,3.0,164.7433,539.1633
590.5,648.5,199,3.5,164.8333,539.6533
591.0,649.0,200,1.0,164.9433,539.9033
593.0,651.0,200,3.0,165.4508,541.1833
594.0,652.0,201,1.0,165.6833,541.6233
594.5,652.5,201,1.5,165.8933,541.8333
595.0,653.0,201,2.0,166.0433,542.0433
595.5,653.5,201,2.5,166.1333,542.2933
596.0,654.0,201,3.0,166.2633,542.5433
596.5,654.5,201,3.5,166.5133,542.7933
599.0,657.0,202,3.0,166.9233,544.5633
600.0,658.0,203,1.0,167.2433,550.6633
600.5,658.5,203,1.5,167.4733,551.9133
601.0,659.0,203,2.0,167.5833,552.1633
601.5,659.5,203,2.5,167.6811,552.4133
602.0,660.0,203,3.0,167.7233,553.5233
602.5,660.5,203,3.5,167.9733,553.7733
605.0,663.0,204,3.0,168.3833,555.3833
606.0,664.0,205,1.0,168.7033,555.8833
606.5,664.5,205,1.5,168.9533,557.0133
607.0,665.0,205,2.0,169.0433,557.2633
607.5,665.5,205,2.5,169.0717,557.4733
608.0,666.0,205,3.0,169.1633,560.9233
608.5,666.5,205,3.5,169.3778,561.1733
609.0,667.0,206,1.0,169.4833,562.5365
609.5,667.5,206,1.5,169.7333,563.593
610.0,668.0,206,2.0,169.9236,563.9033
610.5,668.5,206,2.5,169.9809,564.4865
611.0,669.0,206,3.0,169.9988,564.8233
611.5,669.5,206,3.5,170.0669,565.0733
612.0,670.0,207,1.0,170.0769,565.3233
612.5,670.5,207,1.5,170.2533,565.5733
613.0,671.0,207,2.0,170.4833,565.8563
613.5,671.5,207,2.5,170.581,566.8733
614.0,672.0,207,3.0,170.6033,567.1233
614.5,672.5,207,3.5,170.7933,567.3733
615.0,673.0,208,1.0,170.9033,567.6233
615.5,673.5,208,1.5,171.0133,567.8733
616.0,674.0,208,2.0,171.1233,568.1233
616.5,674.5,208,2.5,171.2079,568.3733
617.0,675.0,208,3.0,171.2192,568.6497
617.5,675.5,208,3.5,171.3933,569.0666
618.0,676.0,209,1.0,171.6433,569.3433
618.5,676.5,209,1.5,171.881,569.5933
619.0,677.0,209,2.0,171.9033,569.9866
619.5,677.5,209,2.5,171.9578,570.2933
620.0,678.0,209,3.0,172.1833,570.7066
620.5,678.5,209,3.5,172.3533,570.9733
621.0,679.0,210,1.0,172.4633,571.2233
621.5,679.5,210,1.5,172.6533,571.5133
622.0,680.0,210,2.0,172.7233,571.7633
622.5,680.5,210,2.5,172.8296,572.0133
623.0,681.0,210,3.0,172.9233,572.2633
623.5,681.5,210,3.5,173.0193,572.5133
624.0,682.0,211,1.0,173.1433,572.7633
625.0,683.0,211,2.0,173.4633,573.2633
626.0,684.0,211,3.0,173.9003,573.7633
627.0,685.0,212,1.0,174.0633,574.2699
628.0,686.0,212,2.0,174.2633,574.9466
629.0,687.0,212,3.0,174.5233,575.5233
630.0,688.0,213,1.0,174.6433,576.0433
630.5,688.5,213,1.5,174.7933,576.2933
631.0,689.0,213,2.0,175.0433,576.9066
631.5,689.5,213,2.5,175.2436,577.1733
632.0,690.0,213,3.0,175.2633,577.4233
632.5,690.5,213,3.5,175.3677,577.6733
633.0,691.0,214,1.0,175.3803,577.9233
633.5,691.5,214,1.5,175.4533,578.1733
634.0,692.0,214,2.0,175.6833,578.4233
634.5,692.5,214,2.5,175.9333,578.7733
635.0,693.0,214,3.0,176.0033,579.0233
635.5,693.5,214,3.5,176.2533,579.2733
636.0,694.0,215,1.0,176.3033,579.5233
637.0,695.0,215,2.0,176.5233,580.0233
638.0,696.0,215,3.0,176.7233,580.5233
639.0,697.0,216,1.0,176.9833,581.0233
640.0,698.0,216,2.0,177.2033,581.5233
641.0,699.0,216,3.0,177.5833,582.0233
642.0,700.0,217,1.0,177.8233,582.817
642.5,700.5,217,1.5,178.0733,584.5933
643.0,701.0,217,2.0,178.1833,585.3033
643.5,701.5,217,2.5,178.2267,585.5533
644.0,702.0,217,3.0,178.2345,585.8033
644.5,702.5,217,3.5,178.3133,586.0533
645.0,703.0,218,1.0,178.5633,586.3033
645.5,703.5,218,1.5,178.7733,586.5533
646.0,704.0,218,2.0,179.0233,586.8033
646.5,704.5,218,2.5,179.0733,587.0533
647.0,705.0,218,3.0,179.1233,587.3699
647.5,705.5,218,3.5,179.2021,587.6733
648.0,706.0,219,1.0,179.2121,587.9233
648.5,706.5,219,1.5,179.2733,588.1733
649.0,707.0,219,2.0,179.3602,588.4233
649.5,707.5,219,2.5,179.3721,588.7533
650.0,708.0,219,3.0,179.4633,589.0033
650.5,708.5,219,3.5,179.7133,589.2533
651.0,709.0,220,1.0,179.9633,589.5033
651.5,709.5,220,1.5,180.2133,589.7533
652.0,710.0,220,2.0,180.4419,590.0033
652.5,710.5,220,2.5,180.4933,590.2533
653.0,711.0,220,3.0,180.5633,590.5033
653.5,711.5,220,3.5,180.7644,590.7533
654.0,712.0,221,1.0,180.8433,591.0033
654.5,712.5,221,1.5,181.0933,591.4866
655.0,713.0,221,2.0,181.3207,591.7433
655.5,713.5,221,2.5,181.3283,591.9933
656.0,714.0,221,3.0,181.3359,592.2633
656.5,714.5,221,3.5,181.4533,592.6533
657.0,715.0,222,1.0,181.7033,592.9433
657.5,715.5,222,1.5,181.7452,593.1933
658.0,716.0,222,2.0,181.7513,593.4433
658.5,716.5,222,2.5,181.7574,593.6933
659.0,717.0,222,3.0,181.9033,593.9433
659.5,717.5,222,3.5,182.1533,594.1933
660.0,718.0,223,1.0,182.4033,594.6743
662.0,720.0,223,3.0,182.9233,596.9233
663.0,721.0,224,1.0,183.1833,597.4761
664.0,722.0,224,2.0,183.6223,598.5433
665.0,723.0,224,3.0,183.6633,599.2833
666.0,724.0,225,1.0,183.9033,599.8994
668.0,726.0,225,3.0,184.2433,601.8033
669.0,727.0,226,1.0,184.7433,602.3699
670.0,728.0,226,2.0,185.0801,602.9233
671.0,729.0,226,3.0,185.1202,603.5833
672.0,730.0,227,1.0,185.3633,604.3644
674.0,732.0,227,3.0,185.9033,606.6433
675.0,733.0,228,1.0,186.2233,607.1433
676.0,734.0,228,2.0,186.5033,607.6433
677.0,735.0,228,3.0,186.5833,607.9633
678.0,736.0,229,1.0,186.8433,608.2328
679.0,737.0,229,2.0,187.0633,608.6033
680.0,738.0,229,3.0,187.2833,609.1233
681.0,739.0,230,1.0,187.5233,609.6233
682.0,740.0,230,2.0,187.8633,610.1233
683.0,741.0,230,3.0,188.0033,610.6233
684.0,742.0,231,1.0,188.2033,611.1233
687.0,745.0,232,1.0,188.9203,612.4633
690.0,748.0,233,1.0,189.6833,613.8433
693.0,751.0,234,1.0,190.0833,615.2833
696.0,754.0,235,1.0,191.1233,616.7833
699.0,757.0,236,1.0,191.8833,618.1633
702.0,760.0,237,1.0,192.9233,619.6633
704.0,762.0,237,3.0,193.1033,620.6633
705.0,763.0,238,1.0,193.5233,621.1633
707.0,765.0,238,3.0,194.0233,622.1633
708.0,766.0,239,1.0,194.3833,622.7965
711.0,769.0,240,1.0,195.0559,624.3633
712.0,770.0,240,2.0,195.3433,624.8633
713.0,771.0,240,3.0,195.5433,625.3633
714.0,772.0,241,1.0,195.9033,627.4128
716.0,774.0,241,3.0,196.4203,628.9833
717.0,775.0,242,1.0,196.4833,629.4833
719.0,777.0,242,3.0,196.9433,630.6633
720.0,778.0,243,1.0,197.4833,631.1633
723.0,781.0,244,1.0,198.8033,632.6833
725.0,783.0,244,3.0,198.9164,633.9233
726.0,784.0,245,1.0,198.96,634.4629
728.0,786.0,245,3.0,198.9644,635.9314
729.0,787.0,246,1.0,198.9667,637.3833
731.0,789.0,246,3.0,198.9711,638.4433
732.0,790.0,247,1.0,198.9733,638.9433
734.0,792.0,247,3.0,198.9777,640.0266
735.0,793.0,248,1.0,198.9799,640.6066
736.0,794.0,248,2.0,199.0276,641.4033
737.0,795.0,248,3.0,199.0403,641.9033
738.0,796.0,249,1.0,199.0833,642.4629
740.0,798.0,249,3.0,199.2612,643.7033
741.0,799.0,250,1.0,199.4033,644.2033
743.0,801.0,250,3.0,199.4421,644.8962
744.0,802.0,251,1.0,199.4443,645.3233
746.0,804.0,251,3.0,199.4487,646.3233
747.0,805.0,252,1.0,199.4509,646.8033
749.0,807.0,252,3.0,199.4554,647.9833
750.0,808.0,253,1.0,199.4576,648.0633
752.0,810.0,253,3.0,199.4607,649.0633
753.0,811.0,254,1.0,199.4614,649.5633
755.0,813.0,254,3.0,199.4629,650.5633
756.0,814.0,255,1.0,199.4636,651.0633
758.0,816.0,255,3.0,199.4651,652.8633
759.0,817.0,256,1.0,199.4659,653.3633
761.0,819.0,256,3.0,199.4674,655.9233
762.0,820.0,257,1.0,199.4681,656.4666
765.0,823.0,258,1.0,199.4703,659.8233
766.0,824.0,258,2.0,199.4711,660.3433
767.0,825.0,258,3.0,199.4718,660.8433
768.0,826.0,259,1.0,199.4725,661.3433
771.0,829.0,260,1.0,199.4748,663.1299
772.0,830.0,260,2.0,199.4755,663.6633
773.0,831.0,260,3.0,199.4762,664.1227
774.0,832.0,261,1.0,199.477,664.3633
777.0,835.0,262,1.0,199.4792,665.9033
778.0,836.0,262,2.0,199.4799,666.4033
779.0,837.0,262,3.0,199.4897,666.5353
780.0,838.0,263,1.0,199.5033,666.9233
782.0,840.0,263,3.0,199.5466,668.4833
783.0,841.0,264,1.0,199.55,668.9833
784.0,842.0,264,2.0,199.5534,669.3801
785.0,843.0,264,3.0,199.5568,669.3994
786.0,844.0,265,1.0,199.58,669.7633
789.0,847.0,266,1.0,199.6233,671.2433
790.0,848.0,266,2.0,199.7787,671.7433
791.0,849.0,266,3.0,199.7901,671.7897
792.0,850.0,267,1.0,199.8001,671.8033
795.0,853.0,268,1.0,199.8051,672.4833
796.0,854.0,268,2.0,199.8067,672.9833
797.0,855.0,268,3.0,199.8084,673.4803
798.0,856.0,269,1.0,199.81,673.7633
801.0,859.0,270,1.0,199.815,675.2732
802.0,860.0,270,2.0,199.8167,675.8233
803.0,861.0,270,3.0,199.8183,676.3233
804.0,862.0,271,1.0,199.8203,676.8233
807.0,865.0,272,1.0,199.8617,678.3233
808.0,866.0,272,2.0,199.8623,678.8233
809.0,867.0,272,3.0,199.863,679.3233
810.0,868.0,273,1.0,199.8636,679.8233
813.0,871.0,274,1.0,199.8656,681.3233
816.0,874.0,275,1.0,199.8676,682.8233
818.0,876.0,275,3.0,199.8689,683.8233
819.0,877.0,276,1.0,199.8695,684.3233
820.0,878.0,276,2.0,199.8702,684.8233
821.0,879.0,276,3.0,199.8708,685.3033
822.0,880.0,277,1.0,199.8715,685.8033
824.0,882.0,277,3.0,199.8728,686.6233
825.0,883.0,278,1.0,199.8734,687.1233
827.0,885.0,278,3.0,199.8747,687.1802
828.0,886.0,279,1.0,199.8754,687.3233
830.0,888.0,279,3.0,199.8767,688.3233
831.0,889.0,280,1.0,199.8774,688.7833
833.0,891.0,280,3.0,199.8787,689.7833
834.0,892.0,281,1.0,199.8793,690.2833
836.0,894.0,281,3.0,199.9001,691.2833
837.0,895.0,282,1.0,199.9201,691.3792
839.0,897.0,282,3.0,199.954,692.0633
840.0,898.0,283,1.0,200.1233,692.3033
842.0,900.0,283,3.0,200.2403,693.0033
843.0,901.0,284,1.0,200.3233,693.2833
844.0,902.0,284,2.0,200.6601,693.7833
845.0,903.0,284,3.0,200.6833,694.2833
846.0,904.0,285,1.0,200.8801,694.4633
848.0,906.0,285,3.0,200.9696,694.8647
849.0,907.0,286,1.0,201.0033,694.9833
851.0,909.0,286,3.0,201.2209,695.9833
852.0,910.0,287,1.0,201.2433,696.4233
855.0,913.0,288,1.0,201.3033,697.9233
857.0,915.0,288,3.0,201.5464,698.9003
858.0,916.0,289,1.0,201.5529,699.2233
860.0,918.0,289,3.0,201.574,700.2033
861.0,919.0,290,1.0,201.8633,700.7033
862.0,920.0,290,2.0,202.1387,701.2033
863.0,921.0,290,3.0,202.1899,701.6633
864.0,922.0,291,1.0,202.2433,702.1633
866.0,924.0,291,3.0,202.4833,703.1633
867.0,925.0,292,1.0,202.9803,703.6633
869.0,927.0,292,3.0,203.2233,704.6633
870.0,928.0,293,1.0,203.3033,705.1633
872.0,930.0,293,3.0,203.46,706.1633
873.0,931.0,294,1.0,203.465,706.6633
874.0,932.0,294,2.0,203.4699,707.1633
875.0,933.0,294,3.0,203.4749,707.6633
876.0,934.0,295,1.0,203.4798,708.1633
878.0,936.0,295,3.0,203.5801,709.1833
879.0,937.0,296,1.0,203.6001,709.6833
880.0,938.0,296,2.0,203.6194,710.1833
881.0,939.0,296,3.0,203.6833,710.6233
882.0,940.0,297,1.0,203.8803,711.1233
883.0,941.0,297,2.0,203.9201,711.6233
884.0,942.0,297,3.0,203.9433,712.1233
885.0,943.0,298,1.0,204.0609,712.6233
886.0,944.0,298,2.0,204.0794,713.1233
887.0,945.0,298,3.0,204.0821,713.6233
888.0,946.0,299,1.0,204.0844,714.1233
889.0,947.0,299,2.0,204.0866,714.1705
890.0,948.0,299,3.0,204.0888,714.2633
891.0,949.0,300,1.0,204.091,714.314
892.0,950.0,300,2.0,204.0933,714.6233
893.0,951.0,300,3.0,204.0955,715.1233
894.0,952.0,301,1.0,204.0977,715.6233
895.0,953.0,301,2.0,204.0999,716.1233
896.0,954.0,301,3.0,204.1142,716.6233
897.0,955.0,302,1.0,204.1828,716.9633
898.0,956.0,302,2.0,204.1885,717.422
899.0,957.0,302,3.0,204.1943,717.5433
900.0,958.0,303,1.0,204.2033,718.0433
901.0,959.0,303,2.0,204.26,718.5433
902.0,960.0,303,3.0,204.265,719.0433
903.0,961.0,304,1.0,204.2699,719.2833
904.0,962.0,304,2.0,204.2749,719.7833
905.0,963.0,304,3.0,204.2798,720.2833
906.0,964.0,305,1.0,204.6233,720.7833
907.0,965.0,305,2.0,204.6901,721.1633
908.0,966.0,305,3.0,204.7603,721.6633
909.0,967.0,306,1.0,204.8662,722.1633
910.0,968.0,306,2.0,204.8833,722.6633
911.0,969.0,306,3.0,205.1233,723.0833
912.0,970.0,307,1.0,205.6233,723.5033
913.0,971.0,307,2.0,206.1233,724.0033
914.0,972.0,307,3.0,206.2684,724.7433
915.0,973.0,308,1.0,206.2801,725.2433
916.0,974.0,308,2.0,206.3033,726.7833
917.0,975.0,308,3.0,206.5588,727.2833
918.0,976.0,309,1.0,206.8033,727.4633
919.0,977.0,309,2.0,206.8338,727.7374
920.0,978.0,309,3.0,206.9233,728.2033
921.0,979.0,310,1.0,207.2621,728.7033
922.0,980.0,310,2.0,207.5833,729.2033
923.0,981.0,310,3.0,207.8433,729.7033
924.0,982.0,311,1.0,207.9633,730.1633
925.0,983.0,311,2.0,208.2633,730.6633
926.0,984.0,311,3.0,208.3401,731.1633
927.0,985.0,312,1.0,208.3603,731.6633
928.0,986.0,312,2.0,208.5433,732.1666
929.0,987.0,312,3.0,208.7316,732.7633
930.0,988.0,313,1.0,209.1233,733.2633
931.0,989.0,313,2.0,209.1593,733.7633
932.0,990.0,313,3.0,209.1803,734.1433
933.0,991.0,314,1.0,209.3601,734.6433
934.0,992.0,314,2.0,209.3801,734.9833
935.0,993.0,314,3.0,209.4001,735.4833
936.0,994.0,315,1.0,209.4233,735.9633
937.0,995.0,315,2.0,209.4448,736.4633
938.0,996.0,315,3.0,209.4498,736.9633
939.0,997.0,316,1.0,209.4548,737.3433
940.0,998.0,316,2.0,209.4598,737.8433
941.0,999.0,316,3.0,209.5668,738.3433
942.0,1000.0,317,1.0,209.5916,738.8895
943.0,1001.0,317,2.0,209.8233,739.6433
944.0,1002.0,317,3.0,209.8633,740.1433
945.0,1003.0,318,1.0,210.0633,740.6433
946.0,1004.0,318,2.0,210.5633,741.3033
947.0,1005.0,318,3.0,210.746,741.8033
948.0,1006.0,319,1.0,210.7567,742.5233
951.0,1009.0,320,1.0,212.1003,744.0959
952.0,1010.0,320,2.0,212.1894,744.9633
953.0,1011.0,320,3.0,212.4233,745.4633
954.0,1012.0,321,1.0,212.9233,746.3033
955.0,1013.0,321,2.0,213.0233,746.7916
956.0,1014.0,321,3.0,213.1269,747.2833
957.0,1015.0,322,1.0,213.1405,747.7833
958.0,1016.0,322,2.0,213.5233,748.0278
959.0,1017.0,322,3.0,213.7567,748.5033
960.0,1018.0,323,1.0,214.2033,749.0033
961.0,1019.0,323,2.0,214.4633,749.3233
962.0,1020.0,323,3.0,214.6062,749.589
963.0,1021.0,324,1.0,214.6233,749.8033
964.0,1022.0,324,2.0,215.1233,750.3033
965.0,1023.0,324,3.0,215.6233,750.8033
966.0,1024.0,325,1.0,215.739,751.3033
969.0,1027.0,326,1.0,216.297,752.9433
972.0,1030.0,327,1.0,217.7033,754.6033
975.0,1033.0,328,1.0,218.4758,756.1033
976.0,1034.0,328,2.0,218.5202,756.6033
977.0,1035.0,328,3.0,218.5206,757.1033
978.0,1036.0,329,1.0,218.521,757.6033
981.0,1039.0,330,1.0,218.5223,759.1033
982.0,1040.0,330,2.0,218.5227,759.6033
983.0,1041.0,330,3.0,218.5231,760.1033
984.0,1042.0,331,1.0,218.5235,760.6033
987.0,1045.0,332,1.0,218.5248,761.9633
990.0,1048.0,333,1.0,218.526,762.5239
993.0,1051.0,334,1.0,218.5272,762.5301
996.0,1054.0,335,1.0,218.5285,762.5364
998.0,1056.0,335,3.0,218.5293,762.6633
999.0,1057.0,336,1.0,218.5297,763.1633
1001.0,1059.0,336,3.0,218.5306,764.1633
1002.0,1060.0,337,1.0,218.531,764.6633
1004.0,1062.0,337,3.0,218.5318,765.6633
1005.0,1063.0,338,1.0,218.5322,766.1633
1007.0,1065.0,338,3.0,218.533,767.1633
1008.0,1066.0,339,1.0,218.5335,767.6633
1009.0,1067.0,339,2.0,218.5339,768.1633
1010.0,1068.0,339,3.0,218.5343,768.6633
1011.0,1069.0,340,1.0,218.5347,769.1633
1012.0,1070.0,340,2.0,218.5351,769.6633
1013.0,1071.0,340,3.0,218.5355,770.1223
1014.0,1072.0,341,1.0,218.5359,770.3033
1015.0,1073.0,341,2.0,218.5363,770.8233
1016.0,1074.0,341,3.0,218.5368,771.3233
1017.0,1075.0,342,1.0,218.5372,771.8433
1018.0,1076.0,342,2.0,218.5376,772.3433
1019.0,1077.0,342,3.0,218.538,772.8433
1020.0,1078.0,343,1.0,218.5384,773.3433
1021.0,1079.0,343,2.0,218.5388,773.7421
1022.0,1080.0,343,3.0,218.5392,774.0633
1023.0,1081.0,344,1.0,218.5397,774.5633
1024.0,1082.0,344,2.0,218.6233,775.0633
1025.0,1083.0,344,3.0,219.1021,775.5633
1026.0,1084.0,345,1.0,219.3001,776.0633
1027.0,1085.0,345,2.0,219.3003,776.5633
1028.0,1086.0,345,3.0,219.3006,777.0833
1029.0,1087.0,346,1.0,219.3008,777.5833
1030.0,1088.0,346,2.0,219.301,778.2332
1031.0,1089.0,346,3.0,219.3013,778.7833
1032.0,1090.0,347,1.0,219.3015,779.3666
1033.0,1091.0,347,2.0,219.3018,779.8833
1034.0,1092.0,347,3.0,219.302,780.1071
1035.0,1093.0,348,1.0,219.3023,780.1196
1036.0,1094.0,348,2.0,219.3025,780.6033
1037.0,1095.0,348,3.0,219.3028,781.1033
1038.0,1096.0,349,1.0,219.303,781.5233
1039.0,1097.0,349,2.0,219.3033,782.0233
1040.0,1098.0,349,3.0,219.3035,782.5233
1041.0,1099.0,350,1.0,219.3037,783.0033
1042.0,1100.0,350,2.0,219.304,783.5033
1043.0,1101.0,350,3.0,219.3042,784.0033
1044.0,1102.0,351,1.0,219.3045,784.5033
1045.0,1103.0,351,2.0,219.3047,785.0099
1046.0,1104.0,351,3.0,219.305,785.8633
1047.0,1105.0,352,1.0,219.3052,786.4033
1048.0,1106.0,352,2.0,219.3055,786.9633
1049.0,1107.0,352,3.0,219.3057,787.4633
1050.0,1108.0,353,1.0,219.306,787.9633
1051.0,1109.0,353,2.0,219.3062,788.4633
1052.0,1110.0,353,3.0,219.3064,788.9833
1053.0,1111.0,354,1.0,219.3067,789.4866
1054.0,1112.0,354,2.0,219.3069,790.0299
1055.0,1113.0,354,3.0,219.3072,790.6433
1056.0,1114.0,355,1.0,219.3074,791.1433
1057.0,1115.0,355,2.0,219.3077,791.6433
1058.0,1116.0,355,3.0,219.3079,792.1433
1059.0,1117.0,356,1.0,219.3082,792.6433
1060.0,1118.0,356,2.0,219.3084,793.1433
1061.0,1119.0,356,3.0,219.3087,793.6433
1062.0,1120.0,357,1.0,219.3089,794.1433
1063.0,1121.0,357,2.0,219.3091,794.6833
1064.0,1122.0,357,3.0,219.3094,795.1833
1065.0,1123.0,358,1.0,219.3096,795.6833
1066.0,1124.0,358,2.0,219.3099,796.1833
1067.0,1125.0,358,3.0,219.3101,796.6833
1068.0,1126.0,359,1.0,219.3104,797.1833
1069.0,1127.0,359,2.0,219.3106,797.6833
1070.0,1128.0,359,3.0,219.3109,798.1833
1071.0,1129.0,360,1.0,219.3111,798.6833
1072.0,1130.0,360,2.0,219.3114,799.1833
1073.0,1131.0,360,3.0,219.3116,799.6433
1074.0,1132.0,361,1.0,219.3118,800.1433
1075.0,1133.0,361,2.0,219.3121,800.6433
1076.0,1134.0,361,3.0,219.3123,801.1433
1077.0,1135.0,362,1.0,219.3126,801.6433
1078.0,1136.0,362,2.0,219.3128,802.1433
1079.0,1137.0,362,3.0,219.3131,802.6433
1080.0,1138.0,363,1.0,219.3133,803.1433
1081.0,1139.0,363,2.0,219.3136,803.6433
1082.0,1140.0,363,3.0,219.3138,804.1433
1083.0,1141.0,364,1.0,219.3141,804.6433
1084.0,1142.0,364,2.0,219.3143,805.1433
