score_qstamp,qstamp,measure,beat,246972_tstamp,831985_tstamp,728903_tstamp,728916_tstamp,728893_tstamp,728898_tstamp,729161_tstamp,728923_tstamp,736748_tstamp,728931_tstamp,728940_tstamp,728935_tstamp,728927_tstamp,728907_tstamp,728911_tstamp,728944_tstamp,728958_tstamp,728961_tstamp
673.0,1069.0,226,1.0,191.1303,191.1303,195.5806,187.1406,183.2606,344.6412,171.6503,189.5903,213.4109,190.9103,207.8703,181.8903,184.8212,180.2503,120.6303,169.8103,115.1503,99.5546
674.0,1070.0,226,2.0,191.3084,191.3084,195.8084,187.3656,183.4428,344.874,171.8228,189.7856,213.6656,191.1684,208.0428,182.0628,185.0228,180.4828,120.8028,169.9856,115.3284,99.555
675.0,1071.0,226,3.0,191.5352,191.5352,196.0152,187.5552,183.6152,345.1152,171.9552,189.9752,213.8552,191.3752,208.2152,182.2352,185.1952,180.6552,121.0056,170.1752,115.5352,99.5555
676.0,1072.0,227,1.0,191.7352,191.7352,196.2428,187.7276,183.8704,345.2676,172.1276,190.1476,214.0352,191.5476,208.5676,182.4076,185.4352,180.8828,121.2676,170.3876,115.7352,99.5559
677.0,1073.0,227,2.0,191.92,191.92,196.46,187.92,184.1,345.44,172.3,190.38,214.28,191.8,208.74,182.58,185.62,181.1,121.44,170.54,116.02,99.5564
678.0,1074.0,227,3.0,192.1124,192.1124,196.6924,188.0924,184.2924,345.6524,172.4324,190.5524,214.4524,191.9724,208.9372,182.7524,185.8124,181.2724,121.6124,170.7124,116.1524,99.5568
679.0,1075.0,228,1.0,192.3248,192.3248,196.8648,188.2696,184.4648,345.8248,172.6048,190.7392,214.6848,192.1448,209.1248,182.9296,185.9896,181.4696,121.7944,170.8648,116.2648,99.5573
680.0,1076.0,228,2.0,192.5172,192.5172,197.1372,188.4572,184.6972,346.0716,172.7772,190.9744,214.9144,192.3772,209.2972,183.1172,186.2744,181.6972,122.0372,171.0572,116.4572,99.5578
681.0,1077.0,228,3.0,192.7697,192.7697,197.3897,188.6297,184.8697,346.2497,172.9497,191.1897,215.1297,192.5497,209.4697,183.2994,186.5097,181.9097,122.2497,171.2497,116.6297,99.5582
682.0,1078.0,229,1.0,192.9421,192.9421,197.5842,188.8021,185.0505,346.4263,173.1221,191.3684,215.3021,192.7221,209.7221,183.4884,186.6884,182.0821,122.4221,171.4221,116.8063,99.5587
683.0,1079.0,229,2.0,193.1145,193.1145,197.8545,188.9945,185.3145,346.6345,173.2745,191.5945,215.5035,193.0235,209.8945,183.7145,187.0015,182.2945,122.5945,171.5945,117.185,99.5591
684.0,1080.0,229,3.0,193.3469,193.3469,198.1069,189.2469,185.5269,346.8469,173.4469,191.8469,215.7469,193.2069,210.0669,183.9469,187.2269,182.5269,122.8276,171.7669,117.4069,99.5596
685.0,1081.0,230,1.0,193.5193,193.5193,198.3593,189.4193,185.7193,347.0393,173.6193,192.0193,216.0165,193.3793,210.2393,184.1193,187.4386,182.8193,123.0793,171.9393,117.5793,99.5793
688.0,1084.0,231,1.0,194.1766,194.1766,199.0966,190.1566,186.5166,347.6766,174.1966,192.7166,216.7966,194.2766,210.7566,184.9166,188.1566,183.6966,123.6566,172.6166,118.6966,99.7225
690.0,1086.0,231,3.0,194.5214,194.5214,199.447,190.5014,186.8614,348.0214,174.5414,193.0614,217.1414,194.6214,211.1014,185.2614,188.5014,184.0614,124.0014,172.9614,119.0414,99.7249
691.0,1087.0,232,1.0,194.7338,194.7338,199.7138,190.6738,187.0338,348.1938,174.7138,193.2538,217.3538,194.8138,211.2738,185.4338,188.6738,184.3138,124.1738,173.1338,119.2138,99.726
693.0,1089.0,232,3.0,195.1786,195.1786,200.1586,191.0186,187.3986,348.5586,175.0786,193.6586,217.7186,195.1586,211.6186,185.7786,189.0186,184.6586,124.5186,173.4786,119.5786,99.7284
694.0,1090.0,233,1.0,195.351,195.351,200.402,191.191,187.571,348.731,175.251,193.831,217.902,195.351,211.791,185.951,189.262,184.842,124.731,173.651,119.751,99.7295
696.0,1092.0,233,3.0,195.7159,195.7159,200.7959,191.5359,187.9559,349.1159,175.5959,194.3359,218.3759,195.6959,212.1359,186.2959,189.6159,185.1959,125.0759,173.9959,120.0959,99.7319
697.0,1093.0,234,1.0,195.8883,195.8883,201.1098,191.7083,188.1283,349.3283,175.7683,194.5083,218.5898,196.0615,212.3083,186.4849,189.9098,185.4015,125.5113,174.1683,120.3781,99.733
699.0,1095.0,234,3.0,196.2331,196.2331,201.5131,192.0531,188.5731,349.7131,176.1131,194.8731,219.0131,196.4731,212.6531,186.8531,190.3131,185.7931,125.9731,174.5131,120.7931,99.7354
700.0,1096.0,235,1.0,196.4055,196.4055,201.691,192.2255,188.813,349.8855,176.2855,195.0455,219.1855,196.6455,212.8255,187.0255,190.511,185.9965,126.1655,174.6855,120.9655,99.7365
701.0,1097.0,235,2.0,196.5779,196.5779,201.8779,192.3979,189.0579,350.0579,176.4579,195.2179,219.3579,196.8779,212.9979,187.1979,190.6979,186.1979,126.3379,174.8579,121.1379,99.7377
701.5,1097.5,235,2.5,196.8241,196.8241,201.9641,192.4841,189.1841,350.1441,176.5441,195.3041,219.4441,196.9641,213.0034,187.3041,190.7841,186.2841,126.4241,174.9441,121.2241,99.7383
702.0,1098.0,235,3.0,196.9103,196.9103,202.0503,192.5703,189.2703,350.2303,176.6303,195.3903,219.5303,197.0503,213.0068,187.3903,190.8703,186.3703,126.5103,175.0303,121.3103,99.7389
703.0,1099.0,236,1.0,197.1456,197.1456,202.3028,192.7484,189.4428,350.5684,176.8196,195.6284,219.8256,197.2684,213.0137,187.5712,191.0656,186.5484,126.8768,175.2028,121.4828,99.7401
704.0,1100.0,236,2.0,197.3752,197.3752,202.5752,192.9752,189.6552,350.7752,177.3152,196.0552,220.0152,197.4752,213.0352,187.8152,191.4352,186.7552,127.1552,175.3752,121.8152,99.7441
705.0,1101.0,236,3.0,197.5476,197.5476,202.8076,193.1476,189.8238,350.9476,177.4628,196.2076,220.2676,197.6476,213.2076,187.9876,191.6038,186.9276,127.3276,175.5476,121.9876,99.7481
706.0,1102.0,237,1.0,197.72,197.72,202.98,193.32,189.98,351.12,177.48,196.38,220.44,197.82,213.38,188.16,191.76,187.1,127.5,175.72,122.16,99.7521
708.0,1104.0,237,3.0,198.0648,198.0648,203.4248,193.7048,190.4448,351.5648,177.8248,196.7248,221.0248,198.3248,213.7248,188.5248,192.1448,187.5448,127.9648,176.1248,122.5248,99.7648
709.0,1105.0,238,1.0,198.2372,198.2372,203.5972,193.8772,190.6172,351.7544,177.9972,196.8972,221.1972,198.4972,213.8972,188.6972,192.3172,187.7344,128.1372,176.2972,122.6972,99.8004
710.0,1106.0,238,2.0,198.3897,198.3897,203.9891,194.0497,190.7897,351.9497,178.1697,197.0697,221.3994,198.6794,214.0697,188.8097,192.4897,188.0594,128.3097,176.4697,122.8697,99.8009
711.0,1107.0,238,3.0,198.6842,198.6842,204.2221,194.2621,190.9821,352.1221,178.3421,197.3021,221.5821,198.9821,214.2421,188.9821,192.6621,188.3484,128.4821,176.6421,123.1421,99.8014
712.0,1108.0,239,1.0,198.8745,198.8745,204.3945,194.4345,191.1945,352.2945,178.5145,197.4945,221.7545,199.1745,214.4145,189.1545,192.8345,188.5745,128.6545,176.8145,123.3145,99.8019
713.0,1109.0,239,2.0,199.2469,199.2469,204.6669,194.6069,191.3669,352.4938,178.6869,197.809,221.9269,199.4669,214.5469,189.3269,193.0869,188.7469,128.9069,177.1738,123.5483,99.8024
714.0,1110.0,239,3.0,199.4193,199.4193,204.8593,194.7793,191.5393,352.6993,178.8593,198.1793,222.0993,199.6393,214.6793,189.4993,193.2593,188.9193,129.0793,177.3593,123.8193,99.8029
715.0,1111.0,240,1.0,199.5917,199.5917,205.0317,194.9634,191.7917,352.8717,179.0117,198.3517,222.2717,199.8117,214.8517,189.6917,193.4517,189.1117,129.3117,177.5317,124.1117,99.8034
716.0,1112.0,240,2.0,199.7641,199.7641,205.2041,195.1641,191.9682,353.0641,179.1841,198.5241,222.5405,199.9841,215.0241,189.8841,193.6641,189.2841,129.4923,177.7041,124.2841,99.8039
717.0,1113.0,240,3.0,199.9366,199.9366,205.3766,195.3366,192.1566,353.2366,179.3566,198.7166,222.7766,200.1766,215.1966,190.0566,193.8966,189.4566,129.6966,177.8766,124.4766,99.8044
718.0,1114.0,241,1.0,200.129,200.109,205.636,195.63,192.512,353.476,179.529,199.01,223.16,200.492,215.369,190.325,194.248,189.73,130.145,178.049,124.703,99.8049
721.0,1117.0,242,1.0,200.7262,200.7062,206.231,196.2462,193.1462,354.0786,180.0462,199.6462,223.9462,201.0862,215.8862,190.9062,194.9062,190.3462,130.7462,178.5662,125.3662,99.8064
724.0,1120.0,243,1.0,201.2434,201.2434,206.9502,196.7634,193.6668,354.6702,180.5634,200.2234,224.4668,201.757,216.4034,191.5868,195.4268,190.8868,131.4502,179.0834,125.9302,99.8079
726.0,1122.0,243,3.0,201.6683,201.6683,207.3683,197.1883,194.1283,355.0649,180.9083,200.5683,224.9049,202.1883,216.7483,191.9483,195.9083,191.3083,132.0083,179.4283,126.3883,99.8089
727.0,1123.0,244,1.0,201.9407,201.9407,207.6449,197.3614,194.3814,355.2621,181.0814,200.8435,225.2014,202.4028,216.9207,192.1607,196.1821,191.4807,132.1807,179.6021,126.5614,99.8094
729.0,1125.0,244,3.0,202.3655,202.3655,208.2855,197.8055,194.8855,355.7855,181.4655,201.5855,225.7455,202.9455,217.2655,192.7055,196.8455,191.9855,132.8855,180.0855,127.2055,99.8104
730.0,1126.0,245,1.0,202.5379,202.5379,208.4579,198.0516,195.1295,355.9579,181.6379,201.7579,225.9179,203.1179,217.4379,192.9158,197.0179,192.1579,133.0579,180.2579,127.3958,99.8109
733.0,1129.0,246,1.0,203.1952,203.1952,209.1552,198.6352,195.8952,356.7352,182.2352,202.5352,226.7952,203.9752,217.9552,193.5352,197.6352,193.0352,133.6104,180.8952,128.3352,99.8124
736.0,1132.0,247,1.0,203.842,203.842,209.6724,199.2724,196.4448,357.2524,182.7724,203.0524,227.4124,204.5724,218.4724,194.1124,198.2716,193.5524,134.4124,181.4324,128.8724,99.8139
738.0,1134.0,247,3.0,204.3632,204.3632,210.0944,199.6172,196.8772,357.7372,183.1172,203.4372,227.8516,204.9172,218.8172,194.4572,198.8516,193.9144,134.7972,181.7772,129.2772,99.8149
739.0,1135.0,248,1.0,204.5497,204.5497,210.3897,199.8897,197.0897,357.9297,183.2897,203.6897,228.0897,205.1097,218.9897,194.8297,199.0697,194.1697,135.0897,181.9497,129.4497,99.8154
741.0,1137.0,248,3.0,204.9945,204.9945,210.7945,200.3745,197.4945,358.2945,183.5945,204.1345,228.5345,205.4945,219.5345,195.1745,199.429,194.5945,135.4745,182.2945,129.9545,99.8164
742.0,1138.0,249,1.0,205.1669,205.1669,211.1145,200.5607,197.8497,358.5283,183.8269,204.5628,228.9228,205.8559,219.7069,195.4207,199.7669,194.9552,135.8669,182.4669,130.3669,99.8169
745.0,1141.0,250,1.0,205.7441,205.7441,211.7128,201.1041,198.5241,359.1441,184.3841,205.2641,229.5841,206.5441,220.2241,195.9641,200.3733,195.5641,136.4041,183.0169,131.1041,99.8184
748.0,1144.0,251,1.0,206.3014,206.3014,212.3642,201.6228,199.0712,359.6684,184.907,205.8298,230.2056,207.0614,220.7614,196.5256,201.0856,196.1056,137.0028,183.6814,131.6214,99.8199
750.0,1146.0,251,3.0,206.7062,206.7062,212.8262,202.0924,199.5662,360.1262,185.3462,206.3372,230.711,207.4462,221.1062,196.9324,201.6724,196.5662,137.5062,184.0262,132.0386,99.8235
751.0,1147.0,252,1.0,206.9958,206.9958,213.0786,202.2786,199.7786,360.2986,185.5186,206.5786,231.0586,207.6986,221.6474,197.1386,201.8786,196.7386,137.7772,184.1986,132.2986,99.8253
753.0,1149.0,252,3.0,207.3434,207.3434,213.6634,202.7834,200.2034,360.8034,185.8834,207.3834,231.4034,208.2834,222.0034,197.5834,202.6634,197.2634,138.5234,184.7634,133.0034,99.829
754.0,1150.0,253,1.0,207.6154,207.6154,213.8359,202.9559,200.4913,361.0959,186.0559,207.5559,231.859,208.4559,222.1759,197.7877,202.8359,197.4836,138.6959,184.9359,133.1759,99.8308
757.0,1153.0,254,1.0,208.3531,208.3531,214.7131,203.4931,201.1331,361.6931,186.6331,208.3131,232.7531,209.1731,222.6931,198.3731,203.3931,198.3131,139.2131,185.4531,133.9931,99.8363
759.0,1155.0,254,3.0,208.7579,208.7579,215.0579,204.0379,201.4979,362.2179,186.9779,208.6579,233.0979,209.5379,223.0379,198.8379,204.1379,198.6579,139.7379,185.7979,134.3379,99.84
760.0,1156.0,255,1.0,208.9509,208.9509,215.2303,204.2103,201.763,362.4303,187.1503,208.8303,233.3103,209.7103,223.2103,199.0715,204.3721,198.8406,139.9103,185.9703,134.5103,100.0103
763.0,1159.0,256,1.0,209.6676,209.6676,216.0276,204.7876,202.4588,363.1476,187.6676,209.3676,234.0476,210.2676,223.7276,199.6276,205.1676,199.4876,140.4476,186.5876,135.0676,100.1684
765.0,1161.0,256,3.0,210.0496,210.0496,216.3724,205.1324,202.9724,363.4924,188.0924,209.7124,234.4048,210.6124,224.0724,200.1124,205.5124,199.8324,140.8916,186.9324,135.5524,100.1762
766.0,1162.0,257,1.0,210.2648,210.2648,216.6584,205.4496,203.1792,363.6696,188.2648,209.9992,234.7048,210.9136,224.2448,200.3648,205.9048,200.3248,141.1592,187.1792,135.9392,100.1848
769.0,1165.0,258,1.0,211.0821,211.0821,217.4684,206.0221,203.8621,364.3842,188.8221,210.8242,235.4621,211.5821,224.7621,200.9221,206.7463,201.1821,141.9221,187.8021,136.6021,100.4126
772.0,1168.0,259,1.0,211.5993,211.5993,218.0393,206.6193,204.3793,364.9193,189.3393,211.3793,235.9793,212.0993,225.2793,201.4393,207.2993,201.6993,142.4393,188.3193,137.1193,100.7593
775.0,1171.0,260,1.0,212.1498,212.1332,218.872,207.1366,204.8966,365.4566,189.8566,211.8966,236.7392,212.6166,225.7623,201.9766,207.8166,202.2166,142.9566,188.8366,137.6366,101.2766
778.0,1174.0,261,1.0,212.7138,212.7138,219.4738,207.6738,205.5228,365.9738,190.3738,212.4138,237.4042,213.1338,226.0138,202.4938,208.3614,202.7338,143.5276,189.3538,138.1538,101.7938
781.0,1177.0,262,1.0,213.371,213.371,220.111,208.371,206.082,366.611,190.911,213.011,237.971,213.811,226.3471,203.091,208.911,203.331,144.171,189.871,138.771,101.9207
784.0,1180.0,263,1.0,213.9732,213.9732,220.7883,208.9683,206.6083,367.2283,191.4283,213.6283,238.7483,214.483,226.5283,203.6683,209.8283,203.9766,144.7449,190.3883,139.3683,101.9237
785.0,1181.0,263,2.0,214.2007,214.2007,220.9842,209.1607,206.8207,367.4007,191.6007,213.8007,238.9207,214.7607,226.7007,203.8407,210.0007,204.1807,144.9407,190.5607,139.6207,101.9246
786.0,1182.0,263,3.0,214.3731,214.3731,221.2531,209.3462,206.9931,367.5731,191.7731,213.9731,239.1062,214.9331,226.8731,204.0462,210.1731,204.3531,145.1131,190.7331,139.7931,101.9256
787.0,1183.0,264,1.0,214.551,214.551,221.4255,209.5255,207.1655,367.7565,191.9455,214.151,239.3875,215.122,227.0455,204.231,210.3455,204.5255,145.2855,190.911,139.9655,101.9266
789.0,1185.0,264,3.0,215.0006,215.0006,221.8303,209.9103,207.5103,368.1503,192.2503,214.5812,239.7903,215.5103,227.3903,204.6206,210.8509,204.8703,145.7103,191.2703,140.3503,101.9285
790.0,1186.0,265,1.0,215.1828,215.1828,222.0228,210.1028,207.7028,368.3828,192.4628,214.8056,240.0428,215.7428,227.5628,204.8028,211.0428,205.0428,145.8828,191.4428,140.5228,101.9295
791.0,1187.0,265,2.0,215.3552,215.3552,222.2352,210.2952,207.9552,368.5552,192.6552,215.0152,240.2752,215.9352,227.7352,204.9952,211.2752,205.2352,146.1552,191.6352,140.7152,101.9305
792.0,1188.0,265,3.0,215.5276,215.5276,222.4152,210.4676,208.1276,368.7276,192.8276,215.1876,240.4476,216.1076,227.9076,205.1676,211.4476,205.4076,146.3276,191.8076,140.8876,101.9315
607.0,1189.0,204,1.0,215.84,215.84,222.68,210.68,208.42,369.0,193.0,215.4,240.76,216.4,228.08,205.36,211.7,205.64,146.6,191.98,141.12,101.9324
608.0,1190.0,204,2.0,216.0124,216.0124,222.8724,210.8524,208.5924,369.1724,193.1724,215.5724,240.9324,216.5724,228.2524,205.5324,211.8724,205.8124,146.7724,192.1524,141.2924,101.9334
609.0,1191.0,204,3.0,216.1848,216.1848,223.0448,211.0248,208.7648,369.3496,193.3448,215.7448,241.1096,216.7448,228.4013,205.7048,212.0448,205.9848,146.9448,192.3248,141.4648,101.9344
610.0,1192.0,205,1.0,216.3572,216.3572,223.2772,211.1972,208.9572,369.5372,193.5172,215.9172,241.3344,216.9172,228.4104,205.9116,212.3116,206.2572,147.1172,192.5144,141.6372,101.9354
611.0,1193.0,205,2.0,216.5297,216.5297,223.4897,211.4097,209.1297,369.7497,193.6897,216.1297,241.5697,217.2697,228.4195,206.0897,212.5097,206.4297,147.3497,192.6897,141.8497,101.9363
612.0,1194.0,205,3.0,216.7021,216.7021,223.6663,211.5863,209.3063,369.9284,193.8221,216.3021,241.7421,217.4421,228.5821,206.2621,212.6863,206.6021,147.5221,192.8621,142.0221,101.9373
613.0,1195.0,206,1.0,216.9345,216.9345,223.8745,211.7945,209.5145,370.1545,193.9945,216.4745,241.9545,217.6945,228.7545,206.4345,212.8945,206.7945,147.7145,193.0345,142.2945,101.9383
614.0,1196.0,206,2.0,217.1938,217.1938,224.1338,211.9869,209.7469,370.3469,194.1669,216.7269,242.3269,217.8669,228.9269,206.6069,213.1269,206.9869,148.0269,193.2069,142.5869,101.9392
615.0,1197.0,206,3.0,217.3993,217.3993,224.3193,212.1593,209.9193,370.5193,194.3393,216.8993,242.4993,218.0393,229.0993,206.7793,213.2993,207.1993,148.1993,193.3793,142.7593,101.9793
616.0,1198.0,207,1.0,217.5717,217.5717,224.4917,212.3317,210.0917,370.7117,194.5117,217.0717,242.6717,218.2117,229.2717,206.9517,213.5317,207.3717,148.3717,193.5317,142.9317,102.1517
617.0,1199.0,207,2.0,217.7441,217.7441,224.6841,212.5041,210.2641,370.8841,194.6841,217.2441,242.8441,218.4441,229.4441,207.1241,213.7041,207.5641,148.5723,193.7041,143.1041,102.3241
618.0,1200.0,207,3.0,217.9166,217.9166,224.8566,212.6766,210.4366,371.0566,194.8566,217.4166,243.0166,218.6166,229.5983,207.2766,213.8766,207.7366,148.7766,193.8766,143.2766,102.4966
619.0,1201.0,208,1.0,218.109,218.109,225.089,212.889,210.689,371.289,195.029,217.649,243.278,218.818,229.769,207.449,214.098,207.909,149.029,194.049,143.509,102.729
620.0,1202.0,208,2.0,218.2814,218.2814,225.3014,213.0614,210.8614,371.4614,195.2014,217.8214,243.4814,219.0214,229.9414,207.6214,214.3014,208.1014,149.2014,194.2214,143.6814,102.9014
621.0,1203.0,208,3.0,218.4538,218.4538,225.4738,213.2138,211.0338,371.6338,195.3138,217.9938,243.6538,219.1938,230.1138,207.7938,214.4738,208.2738,149.3738,194.3338,143.8538,103.0738
622.0,1204.0,209,1.0,218.7062,218.7062,225.7262,213.4462,211.2862,371.8462,195.4862,218.2662,243.9262,219.4662,230.2462,207.9662,214.6862,208.5062,149.6262,194.5062,144.0262,103.2462
623.0,1205.0,209,2.0,218.8786,218.8786,225.8986,213.6186,211.4586,372.0186,195.6586,218.4386,244.0986,219.6586,230.3786,208.1386,214.8786,208.6786,149.7986,194.6786,144.1986,103.4986
624.0,1206.0,209,3.0,219.051,219.051,226.071,213.791,211.631,372.191,195.831,218.591,244.271,219.831,230.491,208.311,215.051,208.851,149.971,194.831,144.371,103.671
625.0,1207.0,210,1.0,219.2434,219.2434,226.2834,213.9834,211.8234,372.4634,196.0034,218.7702,244.5702,220.0434,230.6634,208.4834,215.3034,209.0634,150.1702,195.0068,144.6234,103.8702
626.0,1208.0,210,2.0,219.5159,219.5159,226.5836,214.1559,212.1559,372.6759,196.2559,218.9959,244.8559,220.2559,230.7851,208.7559,215.5559,209.3159,150.3959,195.2559,144.9159,104.1359
627.0,1209.0,210,3.0,219.7483,219.7483,226.7683,214.3283,212.3283,372.8883,196.4283,219.1683,245.0283,220.4849,230.8083,208.9083,215.7283,209.5483,150.6083,195.4283,145.0883,104.3083
628.0,1210.0,211,1.0,219.9207,219.9207,226.9407,214.5207,212.5007,373.0607,196.6007,219.3607,245.2442,220.7007,231.0007,209.0807,215.9014,209.7214,150.8007,195.6007,145.2614,104.5207
630.0,1212.0,211,3.0,220.3255,220.3255,227.3455,214.871,212.8655,373.4055,196.9055,219.791,245.6855,221.051,231.3455,209.4255,216.2655,210.0855,151.1255,195.9455,145.6255,104.8655
631.0,1213.0,212,1.0,220.5379,220.5379,227.5579,215.0779,213.0379,373.5779,197.0979,219.9779,245.8579,221.2779,231.5179,209.6179,216.5116,210.2758,151.2979,196.1179,145.7979,105.0379
632.0,1214.0,212,2.0,220.7103,220.7103,227.7703,215.2703,213.2703,373.8103,197.2703,220.1703,246.0903,221.5406,231.6903,209.7903,216.7303,210.4703,151.5703,196.3503,146.0303,105.2103
633.0,1215.0,212,3.0,220.9056,220.9056,228.0228,215.4428,213.5028,374.0228,197.4428,220.3428,246.3028,221.8028,231.8628,209.9428,216.9712,210.6656,151.7428,196.5628,146.2028,105.4028
634.0,1216.0,213,1.0,221.0952,221.0952,228.1952,215.6152,213.6752,374.1952,197.6152,220.5152,246.4752,221.9552,232.0217,210.1152,217.1952,210.8552,151.9152,196.7152,146.3904,105.5752
635.0,1217.0,213,2.0,221.2676,221.2676,228.3676,215.7876,213.8476,374.3876,197.7476,220.6876,246.7076,222.1352,232.0476,210.2876,217.3904,211.0276,152.0876,196.8676,146.5676,105.7476
636.0,1218.0,213,3.0,221.44,221.44,228.56,215.96,214.06,374.56,197.9,220.86,246.9,222.32,232.22,210.46,217.64,211.2,152.26,197.04,146.74,105.92
637.0,1219.0,214,1.0,221.6524,221.6524,228.7524,216.1324,214.2324,374.7324,198.0724,221.0324,247.0724,222.4924,232.3924,210.6324,217.8124,211.3724,152.4524,197.2324,146.9324,106.1048
638.0,1220.0,214,2.0,221.8296,221.8296,228.9648,216.3048,214.4048,374.9648,198.2048,221.2048,247.3096,222.6744,232.5648,210.8048,217.9848,211.5648,152.6248,197.4048,147.1048,106.2848
639.0,1221.0,214,3.0,222.0372,222.0372,229.1372,216.4772,214.5972,375.1372,198.3772,221.3772,247.5372,222.8972,233.5172,210.9772,218.1772,211.7372,152.7972,197.5772,147.2772,106.4972
640.0,1222.0,215,1.0,222.2497,222.2497,229.3297,216.6497,214.7697,375.3394,198.5097,221.5497,247.7097,223.0697,233.6897,211.1897,218.3897,211.9297,153.0097,197.7497,147.4897,106.6697
641.0,1223.0,215,2.0,222.4221,222.4221,229.5042,216.8221,214.9421,375.5221,198.6821,221.7221,247.8863,223.2463,233.8621,211.3221,218.5621,212.1021,153.1821,197.9021,147.6221,106.8021
642.0,1224.0,215,3.0,222.5945,222.5945,229.7145,216.9745,215.1145,375.6945,198.8345,221.8945,248.0945,223.4545,234.0345,211.4945,218.7545,212.2745,153.3545,198.0745,147.7945,106.9545
643.0,1225.0,216,1.0,222.7738,222.7738,229.9269,217.1469,215.3069,375.8938,199.0069,222.0469,248.2869,223.6469,234.2069,211.6869,218.9738,212.4669,153.5338,198.2538,147.9738,107.1269
644.0,1226.0,216,2.0,222.9593,222.9593,230.0993,217.3193,215.4793,376.1193,199.1793,222.2193,248.5393,223.8193,234.3793,211.8593,219.1593,212.6593,153.7193,198.4393,148.2193,107.2993
645.0,1227.0,216,3.0,223.1517,223.1517,230.3117,217.4917,215.6717,376.3117,199.3517,222.4117,248.7351,224.0917,234.5517,212.0317,219.4502,212.8317,153.9117,198.6317,148.3917,107.4717
646.0,1228.0,217,1.0,223.3641,223.3641,230.4841,217.6641,215.8441,376.4841,199.4841,222.5841,248.9241,224.2641,234.7241,212.2041,219.6641,213.0041,154.0841,198.7641,148.5641,107.6441
647.0,1229.0,217,2.0,223.5366,223.5366,230.6766,217.8366,216.0166,376.6566,199.6566,222.7566,249.1166,224.4366,234.8966,212.3766,219.8366,213.1966,154.2566,198.9166,148.6966,107.7966
648.0,1230.0,217,3.0,223.727,223.727,230.869,218.009,216.189,376.829,199.829,222.929,249.329,224.609,235.189,212.529,220.049,213.389,154.429,199.098,148.869,107.969
649.0,1231.0,218,1.0,223.9214,223.9214,231.0414,218.1814,216.3614,377.0014,200.0014,223.1014,249.5014,224.7814,235.3614,212.7014,220.2214,213.5614,154.6014,199.2814,149.0442,108.1614
650.0,1232.0,218,2.0,224.0938,224.0938,231.2738,218.3338,216.5338,377.1938,200.1138,223.2738,249.6938,224.9538,235.5338,212.8538,220.4076,213.7138,154.7738,199.4538,149.2538,108.3338
651.0,1233.0,218,3.0,224.2786,224.2786,231.4462,218.5062,216.7262,377.3724,200.2662,223.4462,249.9172,225.2262,235.7924,213.0262,220.6662,213.8924,154.9462,199.6462,149.4262,108.5062
652.0,1234.0,219,1.0,224.4786,224.4786,231.6186,218.6786,216.8986,377.5586,200.4386,223.5986,250.1586,225.3986,235.9786,213.2186,220.8386,214.0786,155.1186,199.8186,149.6186,108.6786
653.0,1235.0,219,2.0,224.651,224.651,231.791,218.851,217.071,377.751,200.571,223.751,250.311,225.571,236.151,213.391,221.011,214.251,155.271,199.971,149.751,108.831
654.0,1236.0,219,3.0,224.8234,224.8234,231.9668,219.0234,217.2434,377.9302,200.7234,223.9234,250.4868,225.7502,236.3234,213.5634,221.1868,214.4234,155.4468,200.1034,149.9102,109.0034
655.0,1237.0,220,1.0,225.0559,225.0559,232.1759,219.1959,217.4359,378.1359,200.8959,224.0959,250.6759,225.9559,236.4959,213.7359,221.4477,214.6118,155.6359,200.2759,150.1159,109.1759
656.0,1238.0,220,2.0,225.2283,225.2283,232.3483,219.3683,217.6083,378.3083,201.0683,224.2683,250.8683,226.1449,236.6683,213.9083,221.6283,214.8166,155.8683,200.4483,150.3883,109.3483
657.0,1239.0,220,3.0,225.4035,225.4035,232.5607,219.5414,217.8014,378.4821,201.2007,224.4414,251.1007,226.3407,236.8407,214.0807,221.8221,215.0007,156.0407,200.6207,150.5607,109.5207
658.0,1240.0,221,1.0,225.6531,225.6531,232.7331,219.7331,217.9931,378.7062,201.3731,224.6331,251.2731,226.5131,237.0131,214.2862,222.0331,215.2124,156.2131,200.8131,150.7593,109.6931
659.0,1241.0,221,2.0,225.8655,225.8655,233.0255,219.9055,218.2055,378.9655,201.5455,224.8455,251.5255,226.7455,237.1855,214.4655,222.2455,215.4055,156.4055,200.9855,150.9455,109.8855
660.0,1242.0,221,3.0,226.0379,226.0379,233.1979,220.0779,218.3779,379.1379,201.7179,225.0379,251.7158,226.9537,237.3579,214.6558,222.4916,215.5958,156.5958,201.1579,151.1179,110.1137
661.0,1243.0,222,1.0,226.2103,226.2103,233.3703,220.2503,218.5503,379.3103,201.8903,225.2103,251.9309,227.1303,237.5303,214.8303,222.6909,215.7703,156.7903,201.3303,151.2903,110.2903
662.0,1244.0,222,2.0,226.4228,226.4228,233.5828,220.4428,218.7456,379.5284,202.0628,225.4456,252.1228,227.3028,237.7028,215.0028,222.8856,215.9628,156.9768,201.5028,151.4884,110.4628
663.0,1245.0,222,3.0,226.6256,226.6256,233.7704,220.6152,218.9656,379.7352,202.2352,225.6352,252.3608,227.4752,237.8752,215.1752,223.0904,216.1352,157.2352,201.6152,151.6952,110.6504
