qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Eb Horn 1,Eb Horn 2,Eb Horn 3,Bb Trumpet 1,Bb Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
577.0,99.4828,58,1.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,D6,A4,A3,F#3,F#2
578.0,99.6552,58,2.0,r,r,r,r,r,r,D3,r,r,r,r,r,r,r,A5,A4,F#3,D3,D2
579.0,99.8276,58,3.0,D6,r,F#5,D5,r,r,D4,r,r,r,r,r,r,r,F#5,F#4,D4,C4,C3
580.0,100.0,59,1.0,D6,r,G5,D5,r,r,B-3,r,r,r,r,r,r,r,G5,G4,D4,B-3,B-2
581.0,100.1724,59,2.0,D6,r,B-5,D5,r,r,G3,r,r,r,r,r,r,r,B-5,B-4,B-3,G3,G2
582.0,100.3448,59,3.0,C#6,r,G5,G4,r,r,E-3,r,r,r,r,r,r,r,C#5,C#4,G3,E-3,E-2
583.0,100.5172,60,1.0,D6,r,F#5,D5,r,r,D3,r,r,r,r,r,r,r,D5,D4,F#3,D3,D2
584.0,100.6897,60,2.0,r,r,r,r,r,r,C4,A3,r,r,r,r,r,r,F#5,F#4,D4,A3,A2
585.0,100.8621,60,3.0,D6,C6,A5,C5,r,r,A3,F#3,r,r,r,r,r,r,A5,A4,D4,F#3,F#2
586.0,101.0345,61,1.0,D6,B-5,G5,B-4,r,r,D4,B-3,r,r,r,r,r,r,B-5,B-4,D4,G3,G2
587.0,101.2069,61,2.0,D6,B-5,G5,B-4,r,r,B-3,G3,r,r,r,r,r,r,G5,G4,D4,B-3,B-2
588.0,101.3793,61,3.0,G6,C#6,G5,C#5,r,r,E-4,E-3,r,r,r,r,r,r,C#6,C#5,G4,E-4,E-3
589.0,101.5517,62,1.0,F#6,D6,F#5,D5,r,r,D4,D3,r,r,r,r,r,r,D6,D5,F#4,D4,D3
590.0,101.7241,62,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,C#5,C#4,C#3
591.0,101.8966,62,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,D5,D4,D3
592.0,102.069,63,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,A4,A3,A2
593.0,102.2414,63,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,B-4,B-3,B-2
594.0,102.4138,63,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,F#4,G#3,F#2
595.0,102.5862,64,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G4,G3,G2
596.0,102.7586,64,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
597.0,102.931,64,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,E-4,E-3,E-2
598.0,103.1034,65,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
599.0,103.2759,65,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,E-4,E-3,E-2
600.0,103.4483,65,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
601.0,103.6207,66,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
602.0,103.7931,66,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
603.0,103.9655,66,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
604.0,104.1379,67,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
605.0,104.3103,67,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
606.0,104.4828,67,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
607.0,104.6552,68,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
608.0,104.8276,68,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
609.0,105.0,68,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
610.0,105.1724,69,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
611.0,105.3448,69,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
612.0,105.5172,69,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
613.0,105.6897,70,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
614.0,105.8621,70,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
615.0,106.0345,70,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
616.0,106.2069,71,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
617.0,106.3793,71,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
618.0,106.5517,71,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
619.0,106.7241,72,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
620.0,106.8966,72,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
621.0,107.069,72,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
622.0,107.2414,73,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
623.0,107.4138,73,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
624.0,107.5862,73,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r,r
625.0,107.7586,74,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
626.0,107.931,74,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
627.0,108.1034,74,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
628.0,108.2759,75,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
629.0,108.4483,75,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
630.0,108.6207,75,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
631.0,108.7931,76,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
632.0,108.9655,76,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
633.0,109.1379,76,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
634.0,109.3103,77,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
635.0,109.4828,77,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,B-1
636.0,109.6552,77,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
637.0,109.8276,78,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
638.0,110.0,78,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
639.0,110.1724,78,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
640.0,110.3448,79,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
641.0,110.5172,79,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
642.0,110.6897,79,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
643.0,110.8621,80,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
644.0,111.0345,80,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
645.0,111.2069,80,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
646.0,111.3793,81,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
647.0,111.5517,81,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
648.0,111.7241,81,3.0,r,r,C5,r,G#4,r,C4,G#3,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
649.0,111.8966,82,1.0,r,r,B-4,r,G4,r,B-3,G3,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
650.0,112.069,82,2.0,r,r,C5,r,G#4,r,C4,G#3,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
651.0,112.2414,82,3.0,r,r,B-4,r,G4,r,B-3,G3,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
652.0,112.4138,83,1.0,r,r,C5,r,G#4,r,C4,G#3,r,r,r,r,r,r,C4,G#3,E-3,B-2,B-1
653.0,112.5862,83,2.0,r,r,B-4,r,G4,r,B-3,G3,r,r,r,r,r,r,B-3,G3,E-3,B-2,B-1
654.0,112.7586,83,3.0,r,r,D5,r,G#4,r,D4,B-3,r,r,r,r,r,r,D4,B-3,F3,B-2,B-1
655.0,112.931,84,1.0,r,r,E-5,r,G4,r,E-4,B-3,r,r,r,r,r,r,E-4,B-3,G3,B-2,B-1
656.0,113.1034,84,2.0,r,r,F5,B-4,F4,r,r,r,B-3,B-2,r,r,r,r,F4,B-3,D4,B-2,B-1
657.0,113.2759,84,3.0,r,r,F#5,B-4,F#4,r,r,r,B-3,B-2,r,r,r,r,F#4,B-3,D4,B-2,B-1
658.0,113.4483,85,1.0,r,r,G5,B-4,G4,r,r,r,B-3,B-2,r,r,r,r,G4,B-3,E-4,B-2,B-1
659.0,113.6207,85,2.0,r,r,G#5,F5,G#4,r,r,r,B-3,B-2,r,r,r,r,G#4,F4,D4,B-2,B-1
660.0,113.7931,85,3.0,r,r,A5,E-5,A4,r,r,r,B-3,B-2,r,r,r,r,A4,E-4,C4,B-2,B-1
661.0,113.9655,86,1.0,r,r,B-5,D5,B-4,r,r,r,B-3,B-2,r,r,r,r,B-4,D4,B-3,B-2,B-1
662.0,114.1379,86,2.0,r,r,B-5,F5,B-4,r,r,r,r,r,r,r,r,r,B-4,F4,D4,D4,D3
663.0,114.3103,86,3.0,r,r,B-5,E-5,B-4,r,r,r,r,r,r,r,r,r,B-4,E-4,C4,C4,C3
664.0,114.4828,87,1.0,r,r,B-5,D5,B-4,r,r,r,r,r,r,r,r,r,B-4,D4,B-3,B-3,B-2
665.0,114.6552,87,2.0,r,r,B-5,F5,B-4,r,r,r,r,r,r,r,r,r,B-4,F4,D4,D4,D3
666.0,114.8276,87,3.0,r,r,B-5,E-5,B-4,r,r,r,r,r,r,r,r,r,B-4,E-4,C4,C4,C3
667.0,115.0,88,1.0,r,r,B-5,D5,B-4,r,r,r,r,r,r,r,r,r,B-4,D4,B-3,B-3,B-2
668.0,115.1724,88,2.0,r,r,C6,D5,C5,r,r,r,r,r,r,r,r,r,C5,D5,D4,B-3,B-2
668.5,115.2586,88,2.5,r,r,B-5,D5,B-4,r,r,r,r,r,r,r,r,r,B-4,D5,D4,B-3,B-2
669.0,115.3448,88,3.0,r,r,A5,E-5,A4,r,r,r,r,r,r,r,r,r,A4,E-5,E-4,C4,C3
669.5,115.431,88,3.5,r,r,G5,E-5,G4,r,r,r,r,r,r,r,r,r,G4,E-5,E-4,C4,C3
670.0,115.5172,89,1.0,r,r,F5,F5,F4,r,r,r,r,r,r,r,r,r,F4,F5,F4,D4,D3
671.0,115.6897,89,2.0,r,r,F5,C5,F4,r,r,r,r,r,r,r,r,r,F4,C5,C4,A3,A2
672.0,115.8621,89,3.0,r,r,F5,D5,F4,r,r,r,r,r,r,r,r,r,F4,D5,D4,B3,B2
673.0,116.0345,90,1.0,r,r,E-5,E-5,E-4,r,r,r,r,r,r,r,r,r,E-4,E-5,E-4,C4,C3
674.0,116.2069,90,2.0,r,r,E-5,B-4,E-4,r,r,r,r,r,r,r,r,r,E-4,B-4,B-3,G3,G2
675.0,116.3793,90,3.0,r,r,E-5,C5,E-4,r,r,r,r,r,r,r,r,r,E-4,C5,C4,A3,A2
676.0,116.5517,91,1.0,r,r,D5,r,D4,r,r,r,r,r,r,r,r,r,D4,F4,F3,B-3,B-2
677.0,116.7241,91,2.0,r,r,F5,r,F4,r,r,r,r,r,r,r,r,r,F4,A4,A3,F3,F2
678.0,116.8966,91,3.0,r,r,D5,r,D4,r,r,r,r,r,r,r,r,r,D4,B-4,B-3,G3,G2
679.0,117.069,92,1.0,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,C4,G4,G3,E-3,E-2
680.0,117.2414,92,2.0,r,r,E-5,r,E-4,r,r,r,r,r,r,r,r,r,E-4,G4,G3,C3,C2
681.0,117.4138,92,3.0,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,C4,A4,A3,F3,F2
682.0,117.5862,93,1.0,B-5,r,B-4,B-4,B-3,r,B-3,B-2,r,r,r,r,r,r,B-3,B-4,B-3,B-2,B-1
683.0,117.7586,93,2.0,C6,r,C5,C5,C4,r,C4,C3,r,r,r,r,r,r,C4,C5,C4,C3,C2
684.0,117.931,93,3.0,D6,r,D5,D5,D4,r,D4,D3,r,r,r,r,r,r,D4,D5,D4,D3,D2
685.0,118.1034,94,1.0,E-6,E-6,E-5,E-5,E-4,E-4,E-4,E-3,E-4,E-3,E-4,B-4,B-3,E-3,E-4,E-5,E-4,E-3,E-2
686.0,118.2759,94,2.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,G3,G4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,G4,G3,G2
687.0,118.4483,94,3.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,B-3,B-4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,B-4,B-3,B-2
688.0,118.6207,95,1.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,E-3,E-4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,E-4,E-3,E-2
689.0,118.7931,95,2.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,G3,G4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,G4,G3,G2
690.0,118.9655,95,3.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,B-3,B-4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,B-4,B-3,B-2
691.0,119.1379,96,1.0,E-6,E-6,E-5,E-5,E-5,E-4,E-4,E-3,E-4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,E-5,E-4,E-3
691.5,119.2241,96,1.5,E-6,E-6,E-5,E-5,E-5,E-4,E-4,E-3,E-4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,E-5,E-4,E-3
692.0,119.3103,96,2.0,F6,F6,F5,F5,F5,F4,F4,E-3,G4,E-3,E-4,B-4,B-3,E-3,F5,F5,E-5,E-4,E-3
692.5,119.3966,96,2.5,E-6,E-6,E-5,E-5,E-5,E-4,E-4,E-3,G4,E-3,E-4,B-4,B-3,E-3,E-5,E-5,E-5,E-4,E-3
693.0,119.4828,96,3.0,D6,D6,D5,D5,D5,D4,D4,E-3,B-4,E-3,E-4,B-4,B-3,E-3,D5,D5,E-5,E-4,E-3
693.5,119.569,96,3.5,C6,C6,C5,C5,C5,C4,C4,E-3,B-4,E-3,E-4,B-4,B-3,E-3,C5,C5,E-5,E-4,E-3
694.0,119.6552,97,1.0,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
694.5,119.7414,97,1.5,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
695.0,119.8276,97,2.0,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
695.5,119.9138,97,2.5,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
696.0,120.0,97,3.0,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
696.5,120.0862,97,3.5,B-5,B-5,B-4,B-4,B-4,B-3,B-3,E-3,E-4,E-3,E-4,B-4,B-3,E-3,B-4,B-4,E-5,E-4,E-3
697.0,120.1724,98,1.0,G#5,G#5,G#5,G#5,G#4,G#4,r,E-3,B-4,B-2,B-3,F4,F3,B-2,G#5,G#4,E-5,E-4,E-3
698.0,120.3448,98,2.0,G#5,G#5,G#5,G#5,G#4,G#4,r,F3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,F5,F4,F3
698.5,120.431,98,2.5,G#5,G#5,G#5,G#5,G#4,G#4,r,E-3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,E-5,E-4,E-3
699.0,120.5172,98,3.0,G#5,G#5,G#5,G#5,G#4,G#4,r,D3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,D5,D4,D3
699.5,120.6034,98,3.5,G#5,G#5,G#5,G#5,G#4,G#4,r,C3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,C5,C4,C3
700.0,120.6897,99,1.0,G5,G5,G5,G5,G4,G4,B-3,B-2,B-4,B-2,B-3,F4,F3,B-2,G5,G4,B-4,B-3,B-2
701.0,120.8621,99,2.0,B-5,B-5,B-5,B-5,B-4,B-4,B-3,B-2,B-4,B-2,B-3,F4,F3,r,B-5,B-4,B-4,B-3,B-2
702.0,121.0345,99,3.0,G5,G5,G5,G5,G4,G4,B-3,B-2,B-4,B-2,B-3,F4,F3,r,G5,G4,B-4,B-3,B-2
703.0,121.2069,100,1.0,F5,F5,F5,F5,F4,F4,G#3,G#3,B-4,B-2,B-3,F4,F3,B-2,F5,F4,G#4,G#3,G#2
704.0,121.3793,100,2.0,B-5,B-5,B-5,B-5,B-4,B-4,G#3,G#3,B-4,B-2,B-3,F4,F3,r,B-5,B-4,G#4,G#3,G#2
705.0,121.5517,100,3.0,F5,F5,F5,F5,F4,F4,G#3,G#3,B-4,B-2,B-3,F4,F3,r,F5,F4,G#4,G#3,G#2
706.0,121.7241,101,1.0,E-5,E-5,E-5,E-5,E-4,E-4,G3,G3,B-4,B-2,B-3,F4,F3,B-2,E-5,E-4,G4,G3,G2
707.0,121.8966,101,2.0,G5,G5,G5,G5,G4,G4,B-3,B-3,B-4,B-2,B-3,F4,F3,r,G5,G4,B-4,B-3,B-2
708.0,122.069,101,3.0,B-5,B-5,B-5,B-5,B-4,B-4,G3,G3,B-4,B-2,B-3,F4,F3,r,B-5,B-4,G4,G3,G2
709.0,122.2414,102,1.0,B-5,B-5,G#5,G#5,G#4,G#4,F3,F3,B-4,B-2,B-3,F4,F3,B-2,G#5,G#4,F4,F3,F2
710.0,122.4138,102,2.0,B-5,B-5,G#5,G#5,G#4,G#4,B-3,B-3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,B-4,B-3,B-2
711.0,122.5862,102,3.0,B-5,B-5,G#5,G#5,G#4,G#4,F3,F3,B-4,B-2,B-3,F4,F3,r,G#5,G#4,F4,F3,F2
712.0,122.7586,103,1.0,B-5,B-5,G5,G5,G4,G4,E-3,E-3,B-4,B-2,B-3,F4,F3,B-2,G5,G4,E-4,E-3,E-2
713.0,122.931,103,2.0,B-5,B-5,B-5,B-5,B-4,B-4,G3,G3,B-4,B-2,B-3,F4,F3,r,B-5,B-4,G4,G3,G2
714.0,123.1034,103,3.0,B-5,B-5,G5,G5,G4,G4,B-3,B-3,B-4,B-2,B-3,F4,F3,r,G5,G4,B-4,B-3,B-2
715.0,123.2759,104,1.0,B-5,B-5,F5,F5,F4,F4,G#3,G#3,B-4,B-2,B-3,F4,F3,B-2,F5,F4,G#4,G#3,G#2
716.0,123.4483,104,2.0,B-5,B-5,B-5,B-5,B-4,B-4,G#3,G#3,B-4,B-2,B-3,F4,F3,r,B-5,B-4,G#4,G#3,G#2
717.0,123.6207,104,3.0,B-5,B-5,F5,F5,F4,F4,G#3,G#3,B-4,B-2,B-3,F4,F3,r,F5,F4,G#4,G#3,G#2
718.0,123.7931,105,1.0,B-5,B-5,E-5,E-5,E-4,E-4,G3,G3,B-4,B-2,B-3,F4,F3,B-2,E-5,E-4,G4,G3,G2
719.0,123.9655,105,2.0,E-6,E-6,G5,G5,G4,G4,B-3,B-3,E-4,E-3,E-4,B-4,B-3,E-3,G5,G4,B-4,B-3,B-2
720.0,124.1379,105,3.0,E-6,E-6,B-5,B-5,B-4,B-4,G3,G3,E-4,E-3,E-4,B-4,B-3,E-3,B-5,B-4,G4,G3,G2
721.0,124.3103,106,1.0,E-6,E-6,G#5,G#5,C#5,G#4,F3,F3,E-4,E-3,E-4,B-4,B-3,E-3,C#6,C#5,F4,F3,F2
722.0,124.4828,106,2.0,E-6,E-6,G#5,G#5,C#5,G#4,G#3,G#3,E-4,E-3,E-4,B-4,B-3,r,C#6,C#5,G#4,G#3,G#2
723.0,124.6552,106,3.0,E-6,E-6,G#5,G#5,C#5,G#4,F3,F3,E-4,E-3,E-4,B-4,B-3,r,C#6,C#5,F4,F3,F2
724.0,124.8276,107,1.0,E-6,E-6,G#5,G#5,C5,G4,E-3,E-3,G#4,E-3,E-4,B-4,B-3,E-3,C6,C5,E-4,E-3,E-2
725.0,125.0,107,2.0,E-6,E-6,G#5,G#5,E-5,G4,G#3,G#3,G#4,E-3,E-4,B-4,B-3,r,E-6,E-5,G#4,G#3,G#2
726.0,125.1724,107,3.0,E-6,E-6,G#5,G#5,C5,G4,E-3,E-3,G#4,E-3,E-4,B-4,B-3,r,C6,C5,E-4,E-3,E-2
727.0,125.3448,108,1.0,E-6,E-6,G5,G5,B-4,G4,C#3,C#3,G4,E-3,E-4,B-4,B-3,E-3,B-5,B-4,C#4,C#3,C#2
728.0,125.5172,108,2.0,E-6,E-6,G5,G5,E-5,G4,C#3,C#3,G4,E-3,E-4,B-4,B-3,r,E-6,E-5,C#4,C#3,C#2
729.0,125.6897,108,3.0,E-6,E-6,G5,G5,B-4,G4,C#3,C#3,G4,E-3,E-4,B-4,B-3,r,B-5,B-4,C#4,C#3,C#2
730.0,125.8621,109,1.0,E-6,E-6,G#5,G#5,G#4,A4,C3,C3,G#4,E-3,E-4,B-4,B-3,E-3,G#5,G#4,C4,C3,C2
731.0,126.0345,109,2.0,E-6,E-6,G#5,G#5,C5,C5,E-3,E-3,G#4,E-3,E-4,B-4,B-3,r,C6,C5,E-4,E-3,E-2
732.0,126.2069,109,3.0,E-6,E-6,G#5,G#5,E-5,E-5,C3,C3,G#4,E-3,E-4,B-4,B-3,r,E-6,E-5,C4,C3,C2
733.0,126.3793,110,1.0,E-6,E-6,G5,G5,C#5,G4,E-3,E-3,G4,E-3,E-4,B-4,B-3,E-3,C#6,C#5,E-4,E-3,E-2
734.0,126.5517,110,2.0,E-6,E-6,G5,G5,C#5,G4,B-2,B-2,G4,E-3,E-4,B-4,B-3,r,C#6,C#5,B-3,B-2,B-1
735.0,126.7241,110,3.0,E-6,E-6,G5,G5,C#5,G4,E-3,E-3,G4,E-3,E-4,B-4,B-3,r,C#6,C#5,E-4,E-3,E-2
736.0,126.8966,111,1.0,E-6,E-6,G#5,G#5,C5,C5,G#2,G#2,G#4,E-3,E-4,B-4,B-3,E-3,C6,C5,G#3,G#2,G#1
737.0,127.069,111,2.0,E-6,C6,C6,E-5,E-5,C5,G#3,G#3,E-4,E-3,E-4,B-4,B-3,E-3,E-6,E-5,G#4,G#3,G#2
738.0,127.2414,111,3.0,E-6,C6,C6,E-5,E-5,C5,G#2,G#2,E-4,E-3,E-4,B-4,B-3,E-3,C6,C5,G#3,G#2,G#1
739.0,127.4138,112,1.0,E-6,B-5,B-5,E-5,E-5,B-4,G3,G3,E-4,E-3,E-4,B-4,B-3,E-3,E-6,E-5,G4,G3,G2
740.0,127.5862,112,2.0,E-6,B-5,B-5,E-5,E-5,B-4,G2,G2,E-4,E-3,E-4,B-4,B-3,E-3,B-5,B-4,G3,G2,G1
741.0,127.7586,112,3.0,E-6,B-5,B-5,E-5,E-5,B-4,G3,G3,E-4,E-3,E-4,B-4,B-3,E-3,E-6,E-5,G4,G3,G2
742.0,127.931,113,1.0,E-6,C6,G#5,C5,E-5,G#4,G#2,G#2,E-4,E-3,F4,B-4,B-3,E-3,G#5,G#4,G#3,G#2,G#1
743.0,128.1034,113,2.0,E-6,C6,G#5,C5,E-5,G#4,F3,F3,E-4,E-3,F4,B-4,B-3,E-3,E-6,E-5,F4,F3,F2
744.0,128.2759,113,3.0,E-6,C6,G#5,C5,E-5,G#4,G#2,G#2,E-4,E-3,F4,B-4,B-3,E-3,G#5,G#4,G#3,G#2,G#1
745.0,128.4483,114,1.0,E-6,B-5,G5,B-4,E-5,G4,B-2,B-2,E-4,E-3,G4,B-4,B-3,B-2,E-6,E-5,B-3,B-2,B-1
746.0,128.6207,114,2.0,E-6,B-5,G5,E-5,E-5,G4,G3,G3,E-4,E-3,G4,B-4,B-3,B-2,G5,G4,G4,G3,G2
747.0,128.7931,114,3.0,E-6,B-5,G5,E-5,E-5,G4,B-2,B-2,E-4,E-3,G4,B-4,B-3,B-2,E-6,E-5,B-3,B-2,B-1
748.0,128.9655,115,1.0,D6,B-5,G#5,F5,E-5,G#4,B-3,B-3,F4,B-3,G#4,F4,F3,B-2,F5,F4,B-4,B-3,B-2
749.0,129.1379,115,2.0,D6,B-5,G#5,F5,D5,G#4,B-2,B-2,F4,B-3,G#4,F4,F3,B-2,D6,D5,B-3,B-2,B-1
750.0,129.3103,115,3.0,D6,B-5,G#5,F5,D5,G#4,B-3,B-3,F4,B-3,G#4,F4,F3,B-2,F5,F4,B-4,B-3,B-2
751.0,129.4828,116,1.0,E-6,B-5,G5,E-5,E-5,G4,E-3,E-3,E-4,B-3,G4,B-4,B-3,E-3,E-6,E-5,E-4,E-3,E-2
752.0,129.6552,116,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G5,G4,G4,G3
754.0,130.0,117,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,E-4,E-3
755.0,130.1724,117,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,B-3,B-2
757.0,130.5172,118,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
758.0,130.6897,118,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,E-3,E-3,E-2
760.0,131.0345,119,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-3,B-3,B-2,B-1
762.0,131.3793,119,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#3,G#3,G#2,G#1
763.0,131.5517,120,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G3,G2,G1
764.0,131.7241,120,2.0,r,r,E-5,B-4,E-5,G4,B-3,G3,E-4,E-4,r,r,r,r,r,r,r,r,r
