score_qstamp,qstamp,measure,beat,723380_tstamp,729188_tstamp,723372_tstamp,730987_tstamp,736445_tstamp,723384_tstamp,723402_tstamp,723413_tstamp,723409_tstamp,723393_tstamp,728529_tstamp,736450_tstamp,723376_tstamp,711680_tstamp
376.0,722.0,105,2.3333,305.9599,288.0999,328.8474,323.6399,312.5199,314.4399,286.9799,304.9199,290.6354,298.6521,206.0399,241.0799,322.785,299.0599
376.5,722.5,105,2.6667,306.1522,288.2922,328.8479,323.8322,312.7122,314.6161,287.1287,305.1122,290.6356,298.6525,206.2241,241.2507,322.7856,299.2322
376.75,722.75,105,2.8333,306.2483,288.3483,328.8482,323.9883,312.8083,314.6942,287.1683,305.2083,290.6357,298.6527,206.2883,241.3283,322.7859,299.3083
377.0,723.0,106,1.0,306.3445,288.4445,328.8484,324.0935,312.918,314.7845,287.2645,305.3225,290.6358,298.6529,206.3845,241.4245,322.7861,299.4045
377.25,723.25,106,1.1667,306.4406,288.5406,328.8487,324.2206,313.0606,314.8806,287.3606,305.4806,290.6358,298.6531,206.4806,241.5206,322.7864,299.5006
377.5,723.5,106,1.3333,306.5368,288.6368,328.8489,324.3168,313.1568,314.9768,287.4568,305.5768,290.6359,298.6533,206.5768,241.6168,322.7867,299.5968
377.75,723.75,106,1.5,306.6329,288.6876,328.8491,324.4129,313.2729,315.0729,287.5529,305.6729,290.636,298.6535,206.6729,241.6964,322.787,299.6929
378.0,724.0,106,1.6667,306.6923,288.7091,328.8494,324.5182,313.3691,315.1691,287.6491,305.7691,290.6361,298.6537,206.7691,241.7891,322.7873,299.7891
378.25,724.25,106,1.8333,306.7653,288.8053,328.8496,324.6253,313.4653,315.2253,287.6963,305.8653,290.6362,298.6539,206.8653,241.8853,322.7876,299.8853
378.5,724.5,106,2.0,306.8614,288.9014,328.8499,324.7214,313.5614,315.3214,287.7814,305.9614,290.6363,298.6541,206.9614,241.9814,322.7879,299.9814
379.0,725.0,106,2.3333,307.0537,289.0937,328.8503,324.9337,313.7737,315.5137,287.9737,306.1937,290.6365,298.6545,207.1537,242.1737,322.7884,300.1737
379.5,725.5,106,2.6667,307.226,289.266,328.8508,325.206,313.966,315.6865,288.166,306.386,290.6366,298.6549,207.346,242.286,322.789,300.3612
379.75,725.75,106,2.8333,307.3222,289.3222,328.8511,325.3022,314.0622,315.7422,288.2341,306.4822,290.6367,298.6551,207.3764,242.3822,322.7893,300.3822
380.0,726.0,107,1.0,307.4183,289.4183,328.8513,325.3983,314.1583,315.8383,288.3183,306.5783,290.6368,298.6553,207.4583,242.4783,322.7896,300.4783
380.25,726.25,107,1.1667,307.5145,289.5145,328.8515,325.5945,314.2945,315.9345,288.4145,306.7345,290.6369,298.6555,207.5545,242.5745,322.7898,300.5745
380.5,726.5,107,1.3333,307.6106,289.6106,328.8518,325.6906,314.4106,316.0306,288.5106,306.8306,290.637,298.6557,207.6506,242.6706,322.7901,300.6706
380.75,726.75,107,1.5,307.7017,289.7068,328.852,325.7868,314.5068,316.1268,288.6068,306.9268,290.6371,298.6559,207.7468,242.7668,322.7904,300.7668
381.0,727.0,107,1.6667,307.7429,289.8006,328.8523,325.8829,314.6029,316.2029,288.7029,307.0229,290.6372,298.6561,207.8229,242.8429,322.7907,300.8629
381.25,727.25,107,1.8333,307.8391,289.8198,328.8525,325.9991,314.6991,316.2991,288.7991,307.1191,290.6372,298.6563,207.9191,242.9391,322.791,300.9591
381.5,727.5,107,2.0,307.9353,289.9153,328.8527,326.1506,314.7953,316.3953,288.8353,307.2153,290.6373,298.6565,208.0153,243.0353,322.7913,301.0553
382.0,728.0,107,2.3333,308.1276,290.1076,328.8532,326.3476,315.0276,316.5876,289.0276,307.4676,290.6375,298.6569,208.2076,243.2276,322.7918,301.2476
382.5,728.5,107,2.6667,308.2999,290.2399,328.8537,326.5399,315.2199,316.7599,289.1799,307.6599,290.6377,298.6573,208.3999,243.36,322.7924,301.4399
382.75,728.75,107,2.8333,308.396,290.336,328.8539,326.636,315.316,316.856,289.252,307.756,290.6378,298.6575,208.496,243.456,322.7927,301.536
383.0,729.0,108,1.0,308.4922,290.4322,328.8542,326.781,315.4122,316.9522,289.3322,307.8844,290.6379,298.6577,208.5922,243.5522,322.793,301.6322
383.25,729.25,108,1.1667,308.5883,290.5283,328.8544,326.9083,315.5083,317.0483,289.4283,308.0083,290.638,298.6579,208.6883,243.6483,322.7932,301.7283
383.5,729.5,108,1.3333,308.6845,290.6245,328.8547,327.0045,315.6135,317.1445,289.5245,308.1045,290.638,298.6581,208.7845,243.7445,322.7935,301.8245
383.75,729.75,108,1.5,308.7806,290.6935,328.8549,327.1006,315.7406,317.2406,289.6206,308.2006,290.6381,298.6583,208.8806,243.8406,322.7938,301.9103
384.0,730.0,108,1.6667,308.8568,290.7768,328.8551,327.1968,315.8368,317.3368,289.7168,308.2968,290.6382,298.6585,208.9568,243.9368,322.7941,301.9968
384.25,730.25,108,1.8333,308.9529,290.8729,328.8554,327.3329,315.9329,317.4329,289.8129,308.3929,290.6383,298.6587,209.0529,244.0329,322.7944,302.0929
384.5,730.5,108,2.0,309.0491,290.9691,328.8556,327.4837,316.0473,317.5291,289.9091,308.5382,290.6384,298.6589,209.1491,244.1291,322.7947,302.1891
385.0,731.0,108,2.3333,309.2414,291.1614,328.8561,327.7414,316.2614,317.7214,290.1014,308.7856,290.6386,298.6593,209.3414,244.3214,322.7952,302.3814
385.5,731.5,108,2.6667,309.3937,291.2391,328.8566,327.9537,316.4537,317.8937,290.2347,309.0337,290.6387,298.6597,209.5337,244.5137,322.7958,302.5737
385.75,731.75,108,2.8333,309.4899,291.3299,328.8568,328.1699,316.5499,317.9899,290.3099,309.1299,290.6388,298.6599,209.6299,244.6099,322.7961,302.6699
386.0,732.0,109,1.0,309.586,291.426,328.8571,328.312,316.666,318.086,290.406,309.326,290.6389,298.702,209.726,244.706,322.7964,302.766
386.25,732.25,109,1.1667,309.6822,291.5222,328.8573,328.6844,316.8022,318.1822,290.5022,309.4222,290.639,298.7622,209.8822,244.8022,322.7966,302.9022
386.5,732.5,109,1.3333,309.7783,291.5983,328.8575,328.7983,316.8983,318.2783,290.5983,309.5183,290.6391,298.8015,209.9783,244.8983,322.7969,302.9983
386.75,732.75,109,1.5,309.8745,291.6945,328.8578,328.8945,316.9945,318.3745,290.6945,309.629,290.6392,298.804,210.0745,244.9945,322.7972,303.0945
387.0,733.0,109,1.6667,309.9306,291.7906,328.858,328.9906,317.0906,318.4706,290.7706,309.7306,290.6393,298.8064,210.1706,245.0906,322.7975,303.1906
387.25,733.25,109,1.8333,310.0268,291.8868,328.8583,329.0868,317.1868,318.5668,290.8668,309.8268,290.6394,298.8089,210.2668,245.1868,322.7978,303.2868
387.5,733.5,109,2.0,310.1229,291.9829,328.8585,329.1829,317.3032,318.6629,290.9629,309.949,290.6395,298.8114,210.3629,245.2829,322.7981,303.3829
388.25,734.25,109,2.5,310.4114,292.2623,328.8592,329.5114,317.7114,318.9514,291.2514,310.3914,290.6397,298.8188,210.6514,245.5714,322.7989,303.6714
388.5,734.5,109,2.6667,310.5076,292.2876,328.8595,329.6076,317.8076,319.0476,291.3476,310.4876,290.6398,298.8676,210.7476,245.6676,322.7992,303.7676
389.0,735.0,110,1.0,310.6999,292.4799,328.8599,329.7999,317.9999,319.2399,291.5399,310.6799,290.64,299.0599,210.9399,245.8599,322.7998,303.9599
390.5,736.5,110,2.0,311.2768,293.0568,328.8799,330.5568,318.5968,319.8168,292.1368,311.5968,290.7293,299.5368,211.4968,246.4368,322.8368,304.5168
390.75,736.75,110,2.1667,311.3729,293.1529,328.9729,330.6916,318.6929,319.9329,292.2329,311.6929,290.7313,299.6329,211.5929,246.5329,322.9329,304.6129
391.0,737.0,110,2.3333,311.4691,293.2491,329.0691,330.8091,318.8091,320.0291,292.3291,311.7891,290.7332,299.7291,211.6891,246.6291,323.0291,304.7091
391.25,737.25,110,2.5,311.5653,293.3453,329.1611,330.9453,318.9053,320.1453,292.3693,311.8853,290.7352,299.7913,211.7853,246.7253,323.1253,304.8053
391.5,737.5,110,2.6667,311.6614,293.4405,329.1814,331.0442,319.0014,320.2428,292.4014,311.9504,290.7372,299.8614,211.8814,246.8214,323.2214,304.9014
391.75,737.75,110,2.8333,311.7576,293.4976,329.2315,331.1776,319.2176,320.3576,292.4976,312.0176,290.7391,299.9444,211.9776,246.9176,323.3176,304.9976
392.0,738.0,111,1.0,311.8537,293.5937,329.2937,331.2737,319.3274,320.4537,292.5937,312.1137,290.7803,299.9937,212.0737,247.0137,323.3609,305.0937
393.0,739.0,111,1.6667,312.2783,293.6983,329.3077,331.7681,319.7383,320.8383,292.9583,312.5583,290.7874,300.0268,212.4783,247.3983,323.3676,305.4661
393.5,739.5,111,2.0,312.4706,293.8906,329.3116,332.0612,319.9506,321.0306,293.1506,312.7506,290.7909,300.0306,212.6706,247.5853,323.3709,305.6306
394.25,740.25,111,2.5,312.7496,294.1791,329.3175,332.4191,320.2791,321.3191,293.3758,313.0991,290.7963,300.0364,212.8958,247.8591,323.3758,305.9191
394.5,740.5,111,2.6667,312.8353,294.2753,329.3195,332.5153,320.3753,321.4153,293.4553,313.1953,290.7981,300.0383,212.9753,247.9276,323.3775,306.0153
395.0,741.0,112,1.0,313.0276,294.4676,329.4876,332.7352,320.5676,321.6076,293.6476,313.4476,290.8876,300.1476,213.1676,248.1076,323.4276,306.2076
396.0,742.0,112,1.6667,313.4122,294.8522,329.8611,333.3922,321.0722,322.0522,294.0322,313.9722,291.2722,300.404,213.5522,248.4922,323.8122,306.5922
396.5,742.5,112,2.0,313.609,295.0245,329.8786,333.5935,321.2645,322.2445,294.2245,314.1645,291.4401,300.4098,213.7445,248.6845,323.9202,306.7645
397.25,743.25,112,2.5,313.9129,295.2529,329.9707,333.9129,321.5529,322.5329,294.4729,314.4529,291.4412,300.4186,214.0329,248.9529,323.9208,307.0529
397.5,743.5,112,2.6667,314.0091,295.3491,329.9761,334.0091,321.6946,322.6291,294.5691,314.5491,291.4416,300.4691,214.1291,249.0491,323.921,307.1491
398.0,744.0,113,1.0,314.2014,295.5214,330.0214,334.2014,321.9414,322.8214,294.7014,314.8014,291.4423,300.6214,214.3214,249.2414,323.9213,307.3414
399.0,745.0,113,1.6667,314.566,295.826,330.406,334.746,322.346,323.206,295.046,315.266,291.4438,300.6422,214.702,249.626,323.9221,307.726
399.5,745.5,113,2.0,314.7583,296.0183,330.5202,334.9383,322.5383,323.3783,295.2383,315.4583,291.4445,300.6433,214.8583,249.8183,323.9225,307.8783
400.25,746.25,113,2.5,315.0268,296.2468,330.5211,335.2268,322.8268,323.6668,295.5268,315.7668,291.4456,300.645,215.1468,250.1068,323.9231,308.1668
400.5,746.5,113,2.6667,315.1229,296.3429,330.5214,335.3429,322.9229,323.7629,295.6029,315.8629,291.446,300.6456,215.2429,250.2029,323.9233,308.2629
401.0,747.0,114,1.0,315.3153,296.5353,330.522,335.6153,323.1506,323.9553,295.7953,316.0953,291.4467,300.6467,215.4353,250.3953,323.9237,308.4553
402.0,748.0,114,1.6667,315.7399,296.9199,330.5232,336.0998,323.6199,324.3399,296.1199,316.5599,291.4482,300.649,215.8199,250.7799,323.9245,308.8399
402.5,748.5,114,2.0,315.9322,297.0161,330.5238,336.4322,323.8122,324.5322,296.3122,316.7722,291.4489,300.6501,216.0122,250.9722,323.9249,309.0322
403.25,749.25,114,2.5,316.2206,297.2406,330.5247,336.8606,324.1206,324.8206,296.6002,317.0806,291.45,300.6518,216.3006,251.2606,323.9254,309.3206
403.5,749.5,114,2.6667,316.3168,297.3184,330.525,336.9568,324.2168,324.9168,296.6568,317.1768,291.4504,300.6524,216.3968,251.3568,323.9256,309.4168
404.0,750.0,115,1.0,316.5091,297.5091,330.5256,337.1491,324.4491,325.1291,296.7891,317.4382,291.4511,300.6535,216.5491,251.5491,323.926,309.5691
405.0,751.0,115,1.6667,316.9337,297.8137,330.5268,337.6337,324.8537,325.5137,297.1737,317.8537,291.4526,300.6558,216.9337,251.9537,323.9268,309.9537
405.5,751.5,115,2.0,317.126,298.006,330.5274,337.838,325.146,325.706,297.326,318.148,291.4533,300.657,217.126,252.146,323.9272,310.146
406.5,752.5,115,2.6667,317.5106,298.3906,330.5286,338.3906,325.6906,326.0906,297.7106,318.6706,291.4548,300.6592,217.5106,252.5306,323.928,310.5306
407.0,753.0,116,1.0,317.7029,298.5829,330.5292,338.5829,325.8829,326.2858,297.9029,318.8658,291.4555,300.7001,217.7029,252.7229,323.9284,310.7229
408.0,754.0,116,1.6667,318.0876,298.9676,330.5304,339.1476,326.3076,326.6876,298.2876,319.2876,291.457,300.7023,218.0876,253.1076,323.9292,311.1076
408.5,754.5,116,2.0,318.2799,299.1599,330.531,339.3999,326.5198,326.8799,298.4799,319.5199,291.4577,300.7034,218.2799,253.2999,323.9296,311.2999
409.25,755.25,116,2.5,318.5483,299.3083,330.5319,339.6883,326.8283,327.1083,298.5883,319.8283,291.4588,300.7051,218.5683,253.5683,323.9301,311.5883
409.5,755.5,116,2.6667,318.6445,299.409,330.5322,339.7845,326.929,327.2045,298.6845,319.9245,291.4592,300.7057,218.6445,253.6645,323.9303,311.6845
410.0,756.0,117,1.0,318.8368,299.6368,330.5328,340.0368,327.1568,327.4368,298.8768,320.1768,291.4599,300.7068,218.8368,253.8568,323.9307,311.8768
411.0,757.0,117,1.6667,319.2214,300.0202,330.534,340.5242,327.5414,327.8014,299.2014,320.6228,291.4623,300.709,219.2214,254.2414,323.9315,312.2614
411.5,757.5,117,2.0,319.4137,300.0827,330.5346,340.7537,327.7337,327.9937,299.3737,320.8537,291.4635,300.7101,219.4137,254.4337,323.9319,312.4337
412.25,758.25,117,2.5,319.7022,300.3022,330.5355,341.1222,328.0866,328.2422,299.6622,321.1888,291.4653,300.7117,219.6822,254.7222,323.9325,312.7022
412.5,758.5,117,2.6667,319.8383,300.3983,330.5358,341.2183,328.2183,328.3383,299.7583,321.3383,291.4659,300.7123,219.7783,254.8183,323.9327,312.7983
413.0,759.0,118,1.0,320.0306,300.5906,330.5364,341.5212,328.4506,328.5506,299.9906,321.6012,291.4671,300.7134,219.9706,255.0106,323.9331,312.9906
414.0,760.0,118,1.6667,320.4153,300.9753,330.5376,342.0953,328.8953,328.9553,300.3753,322.1553,291.4695,300.7156,220.2953,255.4153,323.9339,313.3353
414.5,760.5,118,2.0,320.6076,301.1676,330.5382,342.2876,329.1476,329.1476,300.5676,322.3628,291.4707,300.7167,220.4876,255.6076,323.9342,313.4876
415.25,761.25,118,2.5,320.896,301.356,330.5391,342.576,329.436,329.436,300.784,322.676,291.4725,300.7184,220.736,255.876,323.9348,313.776
415.5,761.5,118,2.6667,321.0044,301.4322,330.5394,342.6722,329.5322,329.5322,300.8322,322.7722,291.4731,300.7189,220.8322,255.9722,323.935,313.8722
416.0,762.0,119,1.0,321.2045,301.6245,330.5445,342.9845,329.7845,329.729,301.0245,323.0425,291.4743,300.7245,221.0445,256.189,323.9354,314.0845
416.25,762.25,119,1.1667,321.3006,301.7206,330.5605,343.1406,329.9406,329.8406,301.1206,323.2006,291.4749,300.7427,221.1406,256.3006,323.9356,314.1806
416.5,762.5,119,1.3333,321.3968,301.8168,330.561,343.2368,330.0368,329.9368,301.2168,323.2968,291.4755,300.7459,221.2368,256.3968,323.9358,314.2768
416.75,762.75,119,1.5,321.4929,301.9129,330.5616,343.3329,330.1329,330.0329,301.2964,323.3929,291.4761,300.7491,221.3329,256.4929,323.936,314.3729
417.0,763.0,119,1.6667,321.5891,301.9891,330.5621,343.4837,330.2291,330.1291,301.3891,323.5073,291.4767,300.7523,221.4291,256.5891,323.9362,314.4782
417.25,763.25,119,1.8333,321.6853,302.0453,330.5627,343.6453,330.3453,330.2253,301.4853,323.6253,291.4773,300.7555,221.5253,256.6853,323.9364,314.5853
417.5,763.5,119,2.0,321.7814,302.1414,330.5633,343.7414,330.4442,330.3214,301.5814,323.7256,291.4779,300.7587,221.6214,256.7814,323.9366,314.6814
417.75,763.75,119,2.1667,321.8976,302.2376,330.5638,343.8376,330.5776,330.4176,301.6776,323.8776,291.4785,300.7607,221.7176,256.8776,323.9368,314.7776
418.0,764.0,119,2.3333,321.9937,302.3337,330.5644,343.9337,330.6737,330.5137,301.7737,323.9737,291.4791,300.7619,221.8137,256.9737,323.937,314.8737
418.25,764.25,119,2.5,322.0899,302.4299,330.5649,344.0299,330.7699,330.6099,301.8699,324.0699,291.4797,300.763,221.9099,257.0699,323.9372,314.9699
418.5,764.5,119,2.6667,322.186,302.4732,330.5655,344.132,330.872,330.706,301.926,324.19,291.526,300.7642,222.006,257.166,323.9374,315.066
418.75,764.75,119,2.8333,322.2822,302.5422,330.5661,344.2466,331.0022,330.8022,302.0222,324.3422,291.6222,300.7654,222.1022,257.2622,323.9376,315.1622
419.0,765.0,120,1.0,322.3783,302.6383,330.5666,344.3783,331.1166,330.8983,302.1183,324.4383,291.7183,300.7666,222.1983,257.3583,323.9378,315.2583
419.5,765.5,120,1.3333,322.6306,302.8306,330.5677,344.7506,331.4106,331.1706,302.3106,324.8306,291.7906,300.7689,222.4106,257.5506,323.9382,315.4506
419.75,765.75,120,1.5,322.7268,302.9268,330.5683,344.8468,331.5068,331.2668,302.4068,324.9268,291.8017,300.7701,222.5068,257.6468,323.9383,315.5468
420.0,766.0,120,1.6667,322.8229,303.0229,330.5689,344.9545,331.6029,331.3629,302.5029,325.0229,291.8037,300.7713,222.6029,257.7829,323.9385,315.6429
420.25,766.25,120,1.8333,322.9191,303.1191,330.5694,345.1191,331.6991,331.4591,302.5991,325.1191,291.8056,300.7724,222.6991,257.8791,323.9387,315.7391
420.5,766.5,120,2.0,323.0153,303.2153,330.57,345.2153,331.8153,331.5553,302.6953,325.2353,291.8075,300.7736,222.7953,257.9753,323.9389,315.8353
420.75,766.75,120,2.1667,323.1114,303.3114,330.5705,345.4114,331.9114,331.6914,302.7914,325.3714,291.8094,300.7748,222.8914,258.0714,323.9391,315.9314
421.0,767.0,120,2.3333,323.2276,303.4076,330.5711,345.5276,332.0076,331.7876,302.8876,325.4676,291.8114,300.7759,222.9876,258.1676,323.9393,316.0276
421.25,767.25,120,2.5,323.3237,303.5037,330.5716,345.6237,332.1037,331.8837,302.9812,325.5637,291.8133,300.7771,223.0837,258.2637,323.9395,316.1237
421.5,767.5,120,2.6667,323.4199,303.5999,330.5722,345.7199,332.1999,331.9799,303.0399,325.6599,291.8152,300.7783,223.1799,258.3599,323.9397,316.2199
421.75,767.75,120,2.8333,323.516,303.696,330.5728,345.836,332.396,332.076,303.136,325.756,291.8171,300.7795,223.276,258.476,323.9399,316.316
422.0,768.0,121,1.0,323.6122,303.7922,330.5733,345.9322,332.4922,332.1722,303.2322,325.8922,291.819,300.8322,223.3722,258.5722,323.9922,316.4122
422.25,768.25,121,1.1667,323.7683,303.8883,330.5739,346.2283,332.6883,332.2883,303.3283,326.1049,291.8606,300.9283,223.4683,258.6683,324.0883,316.5083
422.5,768.5,121,1.3333,323.8645,303.9845,330.5744,346.3245,332.7845,332.3845,303.4245,326.2845,291.8675,301.0245,223.5645,258.7645,324.1845,316.6045
422.75,768.75,121,1.5,323.9606,304.0806,330.575,346.4206,332.8806,332.4806,303.5206,326.3806,291.8743,301.1206,223.6606,258.8606,324.2806,316.7006
423.0,769.0,121,1.6667,324.0568,304.1768,330.5756,346.5168,332.9768,332.5768,303.6168,326.4768,291.8968,301.2168,223.7568,258.9568,324.3768,316.7968
423.25,769.25,121,1.8333,324.1529,304.2729,330.5761,346.6529,333.0729,332.6729,303.6965,326.5729,291.9418,301.2611,223.8529,259.0529,324.383,316.8929
423.5,769.5,121,2.0,324.2491,304.3691,330.5767,346.8237,333.2055,332.7691,303.7891,326.6691,291.945,301.2691,223.9491,259.1491,324.3861,316.9891
423.75,769.75,121,2.1667,324.3453,304.4653,330.5772,347.0253,333.3453,332.8653,303.8853,326.7653,291.9482,301.2771,224.0453,259.2453,324.3892,317.0853
424.0,770.0,121,2.3333,324.4414,304.5421,330.5778,347.1214,333.4414,332.9614,303.9302,326.8614,291.9514,301.2838,224.1414,259.3414,324.3923,317.1814
424.25,770.25,121,2.5,324.5376,304.5518,330.5784,347.2176,333.5376,333.0576,303.9776,326.9576,291.9546,301.2898,224.2376,259.4376,324.3954,317.2776
424.5,770.5,121,2.6667,324.6337,304.5737,330.5789,347.3137,333.6337,333.1537,304.0737,327.0537,291.9578,301.2959,224.3337,259.5337,324.3985,317.3737
424.75,770.75,121,2.8333,324.7299,304.6699,330.5795,347.4099,333.7299,333.2499,304.165,327.1598,291.9899,301.3299,224.4299,259.6299,324.4499,317.4699
425.0,771.0,122,1.0,324.826,304.766,330.586,347.512,333.832,333.346,304.246,327.35,292.086,301.426,224.526,259.726,324.546,317.572
425.5,771.5,122,1.3333,325.0783,304.9583,330.6127,347.8583,334.0583,333.6583,304.4383,327.6583,292.2435,301.6183,224.7183,259.9183,324.7211,317.7783
425.75,771.75,122,1.5,325.1745,305.0545,330.6196,347.9545,334.1545,333.7545,304.5345,327.7545,292.2522,301.7145,224.8145,260.0145,324.7272,317.8745
426.0,772.0,122,1.6667,325.2706,305.1106,330.7106,348.0706,334.2506,333.8506,304.6306,327.8506,292.2706,301.8106,224.9106,260.1106,324.7332,317.9706
426.25,772.25,122,1.8333,325.3668,305.2068,330.8068,348.1668,334.3468,333.9468,304.7268,327.9668,292.3668,301.8668,224.9868,260.2068,324.7392,318.0668
426.5,772.5,122,2.0,325.4629,305.3029,330.9029,348.2887,334.4661,334.0429,304.8029,328.0716,292.4629,301.9408,225.0829,260.3029,324.8229,318.1629
426.75,772.75,122,2.1667,325.5591,305.3991,330.9991,348.4191,334.6991,334.1391,304.8991,328.2191,292.5249,301.9443,225.1791,260.3991,324.9191,318.2591
427.0,773.0,122,2.3333,325.6553,305.4953,331.0851,348.5953,334.7953,334.2353,304.9953,328.3153,292.5369,301.9477,225.2753,260.4953,325.0153,318.3553
427.25,773.25,122,2.5,325.7514,305.5678,331.1405,348.6914,334.8914,334.3314,305.0914,328.4114,292.6114,301.9511,225.3714,260.5914,325.0352,318.4305
427.5,773.5,122,2.6667,325.8476,305.6276,331.1449,348.8228,334.9876,334.4276,305.1676,328.5152,292.6643,301.9546,225.4676,260.6876,325.0805,318.5076
427.75,773.75,122,2.8333,325.9437,305.7237,331.1493,348.9637,335.0837,334.5237,305.2437,328.6237,292.6731,301.958,225.5637,260.7812,325.0821,318.6037
428.0,774.0,123,1.0,326.0399,305.8199,331.1536,349.0599,335.1799,334.6199,305.3399,328.7199,292.6999,301.99,225.6599,260.8399,325.0837,318.6999
428.25,774.25,123,1.1667,326.136,305.992,331.158,349.212,335.336,334.716,305.436,328.936,292.796,302.0627,225.788,260.936,325.0854,318.812
428.5,774.5,123,1.3333,326.2322,306.0922,331.2122,349.3522,335.4522,334.8122,305.5322,329.0522,292.8922,302.0787,225.8922,261.0322,325.087,318.9522
428.75,774.75,123,1.5,326.3283,306.1883,331.2613,349.4483,335.5483,334.9083,305.6283,329.1483,292.9227,302.0818,225.9883,261.1283,325.0886,319.0483
429.0,775.0,123,1.6667,326.4245,306.2845,331.264,349.549,335.6445,335.0045,305.7245,329.2445,292.9266,302.0838,226.0845,261.2245,325.0902,319.1445
429.25,775.25,123,1.8333,326.5206,306.3806,331.2667,349.6806,335.7406,335.1006,305.8069,329.3406,292.9304,302.0858,226.1806,261.3206,325.0919,319.2406
429.5,775.5,123,2.0,326.6368,306.4368,331.2694,349.8136,335.8368,335.1968,305.8768,329.4368,292.9343,302.0878,226.2768,261.4168,325.0935,319.3368
429.75,775.75,123,2.1667,326.7329,306.5329,331.272,350.0329,335.9729,335.2929,305.9729,329.5929,292.9381,302.0899,226.3729,261.5129,325.0951,319.4329
430.0,776.0,123,2.3333,326.8291,306.6029,331.2747,350.1291,336.0691,335.3891,306.0691,329.6891,292.9422,302.0919,226.4691,261.6091,325.0968,319.5218
430.25,776.25,123,2.5,326.9253,306.6125,331.2774,350.2253,336.1653,335.4853,306.1163,329.7853,292.9466,302.0939,226.4971,261.7053,325.0984,319.5453
430.5,776.5,123,2.6667,327.0214,306.6414,331.2814,350.3214,336.2614,335.5814,306.2007,329.8814,292.951,302.0959,226.5814,261.8014,325.1014,319.6414
430.75,776.75,123,2.8333,327.1176,306.7376,331.3111,350.4776,336.3576,335.6776,306.2776,329.9776,292.9553,302.0979,226.6776,261.8776,325.1329,319.7376
431.0,777.0,124,1.0,327.2137,306.8337,331.3537,350.6074,336.4674,335.7737,306.3737,330.1074,292.9597,302.0999,226.8011,261.9737,325.1937,319.8337
431.5,777.5,124,1.3333,327.466,307.046,331.546,350.946,336.726,335.986,306.606,330.386,293.0627,302.246,227.006,262.166,325.386,320.052
432.5,778.5,124,2.0,327.7706,307.3706,331.6504,351.4106,337.1106,336.3706,306.9306,330.7706,293.0747,302.5221,227.3906,262.5506,325.5681,320.4506
433.0,779.0,124,2.3333,327.9829,307.5629,331.6572,351.7429,337.4458,336.6029,307.1229,331.0458,293.0857,302.5514,227.5829,262.7829,325.5755,320.6429
434.0,780.0,125,1.0,328.3676,307.9276,331.8076,352.278,337.8476,336.9876,307.4676,331.4828,293.3076,302.8276,227.9676,263.1676,325.7276,321.0276
434.5,780.5,125,1.3333,328.5599,308.1199,331.9999,352.6799,338.0999,337.2199,307.6599,331.7799,293.4999,303.0199,228.1599,263.3599,325.9199,321.2199
435.5,781.5,125,2.0,328.958,308.3845,332.1422,353.0735,338.4845,337.618,308.0445,332.1735,293.6109,303.2266,228.5245,263.7445,326.1852,321.529
436.0,782.0,125,2.3333,329.1968,308.5768,332.1712,353.4768,338.7168,337.8768,308.2368,332.4368,293.6183,303.2335,228.7168,263.9368,326.1932,321.7568
437.0,783.0,126,1.0,329.5814,308.9214,332.2629,353.9014,339.1828,338.2014,308.5614,332.8214,293.8026,303.2631,229.0814,264.3214,326.2428,322.1414
437.5,783.5,126,1.3333,329.7737,309.1137,332.2659,354.2011,339.4137,338.3937,308.7446,333.0737,293.8057,303.2663,229.2737,264.5137,326.2457,322.3337
438.5,784.5,126,2.0,330.1583,309.4183,332.272,354.7749,339.8383,338.7583,309.0583,333.5183,293.8119,303.2729,229.6183,264.8783,326.2517,322.6983
439.0,785.0,126,2.3333,330.3506,309.6106,332.2751,355.1106,340.0706,339.0106,309.2506,333.7706,293.815,303.2761,229.8106,265.0706,326.2546,322.8906
440.0,786.0,127,1.0,330.7353,309.9753,332.3553,355.5753,340.5353,339.3953,309.5953,334.2153,293.8953,303.4353,230.0818,265.4353,326.2953,323.2353
440.5,786.5,127,1.3333,331.0876,310.1676,332.5476,355.9276,340.7676,339.5876,309.7876,334.5476,294.1076,303.6276,230.0849,265.6276,326.4876,323.4276
441.5,787.5,127,2.0,331.4722,310.5322,332.7194,356.3922,341.1522,339.9722,310.1722,334.9322,294.3722,303.9122,230.091,265.9922,326.721,323.7922
442.0,788.0,127,2.3333,331.6645,310.7245,332.7556,356.9245,341.6045,340.3445,310.3645,335.3245,294.4281,304.0245,230.094,266.1845,326.737,324.0445
443.0,789.0,128,1.0,332.0582,311.0291,333.0691,357.4691,342.1328,340.8673,310.7491,335.8437,294.7291,304.5001,230.1091,266.5691,327.0691,324.4691
444.5,790.5,128,2.0,332.666,311.606,333.786,358.154,342.806,341.572,311.326,336.686,295.326,305.204,230.562,267.246,327.646,325.106
445.5,791.5,128,2.6667,333.0506,311.9906,334.1906,358.9036,343.1906,341.9906,311.7106,337.2506,295.7106,305.6306,230.7506,267.6306,328.0306,325.553
446.0,792.0,129,1.0,333.2629,312.1829,334.4029,359.2916,343.3829,342.1829,311.9029,337.4748,295.9829,305.9774,230.9429,267.8229,328.2429,325.7887
