qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
180.0,183.0,P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&U(Main)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Main)&U(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,P8(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Main)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P8(Flute 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Main)&P8(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P8(Main)&P3(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Main)&P3(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,P8(Flute 1)&P3(Flute 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Main)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(Timpani)&P8(Main)&P3(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P3(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),Main Part,P3(Flute 1)&U(Flute 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Main)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P8(Main)&P3(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Main)&P3(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Main)&P3(Violin 2)&P8(Viola)&P8(Violoncello)
183.0,186.0,Main Part,,P8(A Clarinet 2)&P8(Violin 2),U(A Clarinet 1),U(Oboe 2),P8(Oboe 1)&P8(Violin 2),P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(Timpani)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Main),P8(Oboe 1)&P8(A Clarinet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Viola)&P8(Violoncello)
186.0,189.0,Main Part,U(Main)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
189.0,192.0,Main Part,P2(Main)&P2(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),U(Main)&P2(Flute 2)&P2(Oboe 2)&P2(A Clarinet 1)&P2(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P2(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P2(Main)&U(Flute 2)&P2(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&P2(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Main)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P3(Main)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&P2(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),,P2(Main)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Main)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Violoncello)&P8(Contrabass),P3(Main)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&P8(Contrabass),P3(Main)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
192.0,195.0,P2(Flute 2)&U(Oboe 1)&P2(Oboe 2)&P2(A Clarinet 1)&P2(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Violin 2),P2(Flute 1)&P2(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P2(A Clarinet 1)&P2(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Violin 2),P2(Flute 1)&U(Flute 2)&P2(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&U(Flute 2)&P2(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&U(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&U(Flute 2)&P2(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,Main Part,P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),U(Bassoon 1)&U(Bassoon 2)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
195.0,201.0,,,,,,,,,,,,,,Main Part,,,,
201.0,204.0,,,,,,,,,,,,,,Main Part,,,,
204.0,207.0,,,,,,,,,,,,,,Main Part,,,,
207.0,210.0,,,,,,,,,,,,,,Main Part,,,,
210.0,222.0,,,P8(Bassoon 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,,P8(Oboe 1)&U(Viola)&U(Violoncello)&P8(Contrabass),,,,,,,Main Part,,P8(Oboe 1)&U(Bassoon 1)&U(Violoncello)&P8(Contrabass),P8(Oboe 1)&U(Bassoon 1)&U(Viola)&P8(Contrabass),P8(Oboe 1)&P8(Bassoon 1)&P8(Viola)&P8(Violoncello)
222.0,234.0,Main Part,,,,P8(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2),P8(A Clarinet 1)&P6(Bassoon 2)&U(D Horn 1)&P8(D Horn 2),,P6(A Clarinet 1)&P6(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2),P8(A Clarinet 1)&U(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 2),P8(A Clarinet 1)&P8(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 1),,,,,,U(Violoncello),U(Viola),
234.0,246.0,Main Part,,,,P8(A Clarinet 2),P8(A Clarinet 1),U(Violoncello),,P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,,,,U(Bassoon 1),
246.0,252.0,Main Part,,P8(Bassoon 1),,,,P8(Oboe 1),,,,,,,,P3(Viola),P3(Violin 2),P8(Contrabass),P8(Violoncello)
252.0,258.0,P8(Oboe 1),,P8(Flute 1),,P8(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2),P8(A Clarinet 1)&P6(Bassoon 2)&U(D Horn 1)&P8(D Horn 2),,P6(A Clarinet 1)&P6(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2),P8(A Clarinet 1)&U(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 2),P8(A Clarinet 1)&P8(A Clarinet 2)&P6(Bassoon 2)&P8(D Horn 1),,,,Main Part,,,,
258.0,270.0,,,,,P8(A Clarinet 2),P8(A Clarinet 1),,P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,P8(Violoncello),P8(Viola),P8(Bassoon 2)
270.0,300.0,,,,,,,,,,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,,
300.0,312.0,,,,,,,,,,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
312.0,323.0,P8(Bassoon 1),,,,,,P8(Flute 1),,,,,,,Main Part,,P4(Violoncello)&P4(Contrabass),P4(Viola)&P8(Contrabass),P4(Viola)&P8(Violoncello)
323.0,337.0,,,,,,,,,,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
337.0,348.0,Main Part,,,,,,P8(Violoncello)&P8(Contrabass),,,,,,,,,,P8(Bassoon 1)&P8(Contrabass),P8(Bassoon 1)&P8(Violoncello)
348.0,366.0,Main Part,U(Main)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Main)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Main)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,,,
366.0,369.0,Main Part,U(Main)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
