qstamp,measure,beat,measure_fraction,label,part_name,part_num
572.25,287,1.25,0.125,a,Vln,15
580.25,291,1.25,0.125,a,Vln,15
589.25,295,2.25,0.625,a,Vln,15
592.25,297,1.25,0.125,a,Vln,15
603.875,302,2.88,0.938,a,Vln,15
611.875,306,2.88,0.938,a,Vln,15
619.875,310,2.88,0.938,a,Fl,0
620.25,311,1.25,0.125,a,Vln,15
624.25,313,1.25,0.125,a,Vln,15
627.875,314,2.88,0.938,a,Vln,15
633.875,317,2.88,0.938,a,Fl,0
637.25,319,2.25,0.625,a,Vln,15
640.0,321,1,0.0,a,Fl,0
652.0,327,1,0.0,a,Vln,15
656.0,329,1,0.0,a,Fl,0
660.0,331,1,0.0,a,Vln,15
663.5,332,2.5,0.75,a,Fl,0
668.0,335,1,0.0,a,Vln,15
671.5,336,2.5,0.75,a,Fl,0
676.0,339,1,0.0,c,Fl,0
680.0,341,1,0.0,c,Hn,8
682.0,342,1,0.0,c,Fl,0
684.5,343,1.5,0.25,c,Ob,2
688.0,345,1,0.0,c,Ob,2
696.5,349,1.5,0.25,c,Vln,15
700.5,351,1.5,0.25,c,Cl,4
702.5,352,1.5,0.25,c,Fl,0
704.5,353,1.5,0.25,c,Cl,4
706.5,354,1.5,0.25,c,Ob,2
708.5,355,1.5,0.25,c,Ob,3
709.5,355,2.5,0.75,c,Fl,0
712.5,357,1.5,0.25,c,Ob,3
713.5,357,2.5,0.75,c,Ob,2
716.0,359,1,0.0,d,Vln,15
719.25,360,2.25,0.625,d,Fl,0
724.0,363,1,0.0,d,Vln,15
728.25,365,1.25,0.125,d,Vln,16
730.25,366,1.25,0.125,d,Vln,15
740.0,371,1,0.0,c,Ob,2
744.0,373,1,0.0,d,Fl,0
748.0,375,1,0.0,c,Fl,0
759.0,380,2,0.5,a,Vln,15
772.0,387,1,0.0,a,Vln,15
774.0,388,1,0.0,a,Vln,16
776.0,389,1,0.0,a,Vln,15
778.0,390,1,0.0,a,Vln,16
780.0,391,1,0.0,a,Vln,15
782.0,392,1,0.0,a,Vln,16
784.0,393,1,0.0,a,Vln,15
786.0,394,1,0.0,a,Vln,16
788.0,395,1,0.0,a,Vln,15
789.0,395,2,0.5,a,Vln,16
790.0,396,1,0.0,a,Vln,15
791.0,396,2,0.5,a,Vln,16
792.0,397,1,0.0,a,Vln,15
800.125,401,1.12,0.062,a,Vln,15
802.125,402,1.12,0.062,a,Fl,0
804.125,403,1.12,0.062,a,Vln,15
806.125,404,1.12,0.062,a,Fl,0
808.125,405,1.12,0.062,a,Vln,15
810.125,406,1.12,0.062,a,Fl,0
812.0,407,1,0.0,a,Ob,2
815.5,408,2.5,0.75,a,Vln,15
816.25,409,1.25,0.125,a,Ob,2
818.25,410,1.25,0.125,a,Ob,3
819.5,410,2.5,0.75,a,Vln,15
820.25,411,1.25,0.125,a,Cl,4
821.25,411,2.25,0.625,a,Ob,2
823.5,412,2.5,0.75,a,Vln,15
824.25,413,1.25,0.125,a,Ob,2
825.25,413,2.25,0.625,a,Fl,0
828.0,415,1,0.0,a,Fl,0
832.25,417,1.25,0.125,a,Fl,0
836.0,419,1,0.0,a,Fl,0
844.0,423,1,0.0,a,Fl,0
852.0,427,1,0.0,a,Vln,15
859.875,430,2.88,0.938,a,Vln,15
867.875,434,2.88,0.938,a,Vln,15
876.0,439,1,0.0,a,Vln,15
884.0,443,1,0.0,a,Vln,15
887.875,444,2.88,0.938,a,Fl,0
891.25,446,2.25,0.625,a,Vln,15
893.25,447,2.25,0.625,a,Fl,0
895.25,448,2.25,0.625,a,Vln,15
897.25,449,2.25,0.625,a,Fl,0
899.25,450,2.25,0.625,a,Vln,15
901.25,451,2.25,0.625,a,Fl,0
903.25,452,2.25,0.625,a,Vln,15
904.0,453,1,0.0,a,Vln,15
912.0,457,1,0.0,a,Vln,15
924.0,463,1,0.0,d,Vln,15
936.0,469,1,0.0,a,Hn,8
938.0,470,1,0.0,a,Ob,2
946.0,474,1,0.0,a,Fl,0
952.0,477,1,0.0,a,Vln,15
987.5,494,2.5,0.75,a,Vln,15
992.25,497,1.25,0.125,a,Fl,0
996.0,499,1,0.0,a,Vla,17
1000.0,501,1,0.0,a,Fl,0
1008.0,505,1,0.0,a,Ob,2
1016.0,509,1,0.0,a,Vla,17
1019.25,510,2.25,0.625,a,Vln,15
1024.0,513,1,0.0,e,Bsn,6
1027.0,514,2,0.5,e,Ob,2
1033.0,517,2,0.5,e,Hn,8
1036.75,519,1.75,0.375,e,Ob,2
1040.75,521,1.75,0.375,e,Fl,0
1052.0,527,1,0.0,e,Fl,0
1059.75,530,2.75,0.875,e,Fl,0
1068.0,535,1,0.0,e,Fl,0
1075.5,538,2.5,0.75,a,Vln,15
1084.0,543,1,0.0,a,Vln,15
1088.0,545,1,0.0,a,Vln,15
