score_qstamp,qstamp,measure,beat,736441_tstamp,729167_tstamp,711707_tstamp,723421_tstamp,RNS_tstamp
69.125,69.125,25,1.0,118.61,110.13,112.45,115.01,123.2
70.125,70.125,25,2.0,120.7386,111.7786,114.0386,116.9386,125.1586
71.125,71.125,25,3.0,122.1671,113.2071,115.4671,118.5671,126.5871
72.125,72.125,26,1.0,123.9157,114.6357,117.0357,119.9957,128.2314
72.2917,72.2917,26,1.1667,124.1817,114.8739,117.2739,120.2339,128.5017
72.4583,72.4583,26,1.3333,124.4319,115.1119,117.5119,120.5395,128.8719
72.625,72.625,26,1.5,124.67,115.33,117.75,120.81,129.13
72.7917,72.7917,26,1.6667,124.9281,115.5681,117.9881,121.0681,129.4081
72.9583,72.9583,26,1.8333,125.1661,115.8061,118.2261,121.3061,129.6461
73.125,73.125,26,2.0,125.4043,116.0443,118.4643,121.5843,129.8843
73.2917,73.2917,26,2.1667,125.6424,116.2824,118.7024,121.8224,130.1424
73.4583,73.4583,26,2.3333,125.8804,116.5204,118.9404,122.1004,130.3804
73.625,73.625,26,2.5,126.1186,116.7586,119.1786,122.3386,130.6558
73.7917,73.7917,26,2.6667,126.3567,116.9767,119.3967,122.5767,130.8967
73.875,73.875,26,2.75,126.4757,117.0957,119.5157,122.6957,131.0157
73.9583,73.9583,26,2.8333,126.5947,117.2147,119.6347,122.8147,131.1347
74.125,74.125,26,3.0,126.8729,117.4529,119.8729,123.0529,131.3729
74.2917,74.2917,26,3.1667,127.111,117.711,120.131,123.291,131.653
74.375,74.375,26,3.25,127.23,117.83,120.25,123.41,131.79
74.4583,74.4583,26,3.3333,127.369,117.949,120.369,123.549,131.909
74.625,74.625,26,3.5,127.6071,118.1871,120.6071,123.8342,132.1871
74.7917,74.7917,26,3.6667,127.8653,118.4253,120.8453,124.0853,132.4253
74.875,74.875,26,3.75,127.9843,118.5443,120.9643,124.2286,132.5729
74.9583,74.9583,26,3.8333,128.1033,118.6633,121.1233,124.3633,132.7233
75.125,75.125,27,1.0,128.3414,118.9814,121.4014,124.6014,133.0614
75.2917,75.2917,27,1.1667,128.5796,119.2196,121.6596,124.8796,133.2996
75.4583,75.4583,27,1.3333,128.8376,119.4576,121.8976,125.1176,133.5376
75.625,75.625,27,1.5,129.0757,119.6957,122.1357,125.3871,133.7757
75.7917,75.7917,27,1.6667,129.3539,119.9339,122.3739,125.7139,134.1339
75.9583,75.9583,27,1.8333,129.5919,120.1719,122.6119,125.9519,134.3838
76.125,76.125,27,2.0,129.83,120.42,122.85,126.19,134.67
76.2917,76.2917,27,2.1667,130.0681,120.6962,123.1081,126.4281,134.9481
76.4583,76.4583,27,2.3333,130.3322,120.9461,123.3461,126.6661,135.1861
76.625,76.625,27,2.5,130.5843,121.2043,123.5843,126.9043,135.4643
76.7917,76.7917,27,2.6667,130.8424,121.4624,123.8224,127.1424,135.7424
76.9583,76.9583,27,2.8333,131.0804,121.7004,124.0604,127.3804,136.0004
77.125,77.125,27,3.0,131.3558,121.9572,124.3386,127.6186,136.2758
77.2917,77.2917,27,3.1667,131.5967,122.1967,124.5967,127.9767,136.5167
77.4583,77.4583,27,3.3333,131.8347,122.4347,124.8347,128.2147,136.8147
77.625,77.625,27,3.5,132.0729,122.6729,125.0858,128.4529,137.0929
77.7917,77.7917,27,3.6667,132.311,122.931,125.331,128.731,137.391
77.9583,77.9583,27,3.8333,132.549,123.178,125.569,128.969,137.649
78.125,78.125,28,1.0,132.8871,123.5271,125.8471,129.4271,138.0071
78.2917,78.2917,28,1.1667,133.1253,123.7653,126.0853,129.6313,138.2453
78.4583,78.4583,28,1.3333,133.3633,124.0033,126.3233,129.8233,138.4833
78.625,78.625,28,1.5,133.6014,124.2414,126.5642,130.0614,138.7414
78.7917,78.7917,28,1.6667,133.8396,124.4996,126.8596,130.2996,138.9796
78.9583,78.9583,28,1.8333,134.0776,124.7376,127.1352,130.5376,139.2352
79.125,79.125,28,2.0,134.3157,125.0557,127.3757,130.8385,139.5957
79.2917,79.2917,28,2.1667,134.5539,125.2939,127.6139,131.0939,139.8339
79.4583,79.4583,28,2.3333,134.7919,125.5319,127.8719,131.3557,140.0719
79.625,79.625,28,2.5,135.03,125.77,128.11,131.63,140.31
79.7917,79.7917,28,2.6667,135.2681,126.0081,128.3481,131.8681,140.5481
79.875,79.875,28,2.75,135.3671,126.1271,128.4671,131.9871,140.6671
79.9583,79.9583,28,2.8333,135.4861,126.2522,128.5861,132.1061,140.8061
80.125,80.125,28,3.0,135.7243,126.5043,128.8243,132.3443,141.1043
80.2917,80.2917,28,3.1667,135.9624,126.7424,129.0624,132.6024,141.3624
80.375,80.375,28,3.25,136.0814,126.8614,129.2214,132.7214,141.5014
80.4583,80.4583,28,3.3333,136.2004,127.0404,129.3404,132.8404,141.6204
80.625,80.625,28,3.5,136.4386,127.2786,129.5786,133.0986,141.8586
80.7917,80.7917,28,3.6667,136.6767,127.5334,129.8567,133.3567,142.1301
80.875,80.875,28,3.75,136.7957,127.6714,129.9914,133.4757,142.2557
80.9583,80.9583,28,3.8333,136.9588,127.7947,130.1547,133.7547,142.4147
81.125,81.125,29,1.0,137.2129,128.0587,130.4058,133.9929,142.7374
81.2917,81.2917,29,1.1667,137.451,128.311,130.651,134.231,143.011
81.4583,81.4583,29,1.3333,137.689,128.569,130.909,134.469,143.309
81.625,81.625,29,1.5,137.9271,128.8071,131.1471,134.7142,143.5671
81.7917,81.7917,29,1.6667,138.1653,129.0453,131.3853,134.9653,143.8253
81.9583,81.9583,29,1.8333,138.4233,129.3033,131.6433,135.2233,144.1233
82.125,82.125,29,2.0,138.6614,129.6014,131.9414,135.5028,144.3856
82.2917,82.2917,29,2.1667,138.8996,129.8396,132.1796,135.7596,144.6796
82.4583,82.4583,29,2.3333,139.1376,130.0776,132.4176,135.9976,144.9176
82.625,82.625,29,2.5,139.3757,130.3157,132.6757,136.2357,145.1557
82.7917,82.7917,29,2.6667,139.6139,130.5539,132.9139,136.467,145.4078
82.875,82.875,29,2.75,139.7129,130.6729,133.0529,136.5729,145.5329
82.9583,82.9583,29,2.8333,139.8319,130.7919,133.1719,136.6919,145.6519
83.125,83.125,29,3.0,140.07,131.03,133.41,136.93,145.93
83.2917,83.2917,29,3.1667,140.3081,131.2681,133.6481,137.1681,146.2081
83.375,83.375,29,3.25,140.4271,131.3871,133.7813,137.2871,146.3271
83.4583,83.4583,29,3.3333,140.5461,131.5261,133.9261,137.4061,146.4461
83.625,83.625,29,3.5,140.7843,131.7643,134.1643,137.6443,146.7129
83.7917,83.7917,29,3.6667,141.0224,132.0224,134.4024,137.8824,146.9824
83.875,83.875,29,3.75,141.1414,132.1414,134.5214,137.9814,147.1014
83.9583,83.9583,29,3.8333,141.3212,132.3204,134.6612,138.1004,147.2604
84.125,84.125,30,1.0,141.6544,132.5586,134.9386,138.3386,147.4986
84.2917,84.2917,30,1.1667,142.0967,133.1167,135.4567,138.9934,148.1967
84.4583,84.4583,30,1.3333,142.3347,133.3547,135.6947,139.2347,148.4347
84.625,84.625,30,1.5,142.5729,133.5929,135.9458,139.5916,148.6729
84.7917,84.7917,30,1.6667,142.811,133.831,136.191,139.871,149.011
84.9583,84.9583,30,1.8333,143.049,134.069,136.429,140.089,149.249
85.0,85.0,30,1.875,143.1086,134.1072,136.4886,140.1486,149.3086
85.125,85.125,30,2.0,143.2871,134.2471,136.6671,140.3271,149.4871
85.2917,85.2917,30,2.1667,143.5253,134.4853,136.9053,140.5653,149.7253
85.4583,85.4583,30,2.3333,143.7633,134.7233,137.1433,140.8033,149.9833
85.625,85.625,30,2.5,144.0014,134.9614,137.3814,141.0414,150.2214
85.7917,85.7917,30,2.6667,144.2396,135.1996,137.6196,141.2796,150.4596
85.875,85.875,30,2.75,144.3586,135.3186,137.7386,141.3986,150.5786
85.9583,85.9583,30,2.8333,144.4776,135.4376,137.8576,141.5176,150.7176
86.0,86.0,30,2.875,144.5371,135.4971,137.9171,141.5771,150.7771
86.125,86.125,30,3.0,144.6757,135.6757,138.0957,141.7557,150.9557
86.2917,86.2917,30,3.1667,144.9139,135.9139,138.3339,141.9939,151.3139
86.4583,86.4583,30,3.3333,145.1519,136.1519,138.5719,142.2319,151.5519
86.625,86.625,30,3.5,145.39,136.39,138.81,142.47,151.79
86.7917,86.7917,30,3.6667,145.5881,136.6281,139.016,142.7081,152.0281
86.875,86.875,30,3.75,145.7071,136.7471,139.1271,142.8271,152.1471
86.9583,86.9583,30,3.8333,145.8261,136.8661,139.2461,142.9461,152.2661
87.0,87.0,30,3.875,145.8857,136.9257,139.3057,143.0057,152.3257
87.125,87.125,31,1.0,146.0643,137.1043,139.4843,143.1843,152.5086
87.2917,87.2917,31,1.1667,146.3888,137.6024,139.9424,143.7424,153.0672
87.4583,87.4583,31,1.3333,146.8404,137.8404,140.1832,144.0604,153.4004
87.625,87.625,31,1.5,147.0786,138.0786,140.6586,144.2986,153.6386
87.7917,87.7917,31,1.6667,147.3167,138.3167,140.8967,144.5367,153.8767
87.9583,87.9583,31,1.8333,147.5547,138.5547,141.1347,144.7747,154.1147
88.0,88.0,31,1.875,147.6143,138.6143,141.1943,144.8343,154.1743
88.125,88.125,31,2.0,147.7929,138.7929,141.3729,145.0129,154.3529
88.2917,88.2917,31,2.1667,148.031,139.031,141.611,145.251,154.591
88.4583,88.4583,31,2.3333,148.269,139.269,141.849,145.449,154.829
88.625,88.625,31,2.5,148.5071,139.5071,142.0871,145.6871,155.0671
88.7917,88.7917,31,2.6667,148.7453,139.7453,142.3253,145.9253,155.3253
88.875,88.875,31,2.75,148.8643,139.8643,142.4148,146.0443,155.4443
88.9583,88.9583,31,2.8333,148.9833,139.9833,142.4633,146.1633,155.5633
89.0,89.0,31,2.875,149.0429,140.0429,142.5029,146.2229,155.6229
89.125,89.125,31,3.0,149.2014,140.2214,142.6214,146.4014,155.8014
89.2917,89.2917,31,3.1667,149.3596,140.4796,142.8596,146.6396,156.0796
89.4583,89.4583,31,3.3333,149.5976,140.7376,143.0976,146.8576,156.3576
89.625,89.625,31,3.5,149.8357,140.9578,143.3357,147.0957,156.5957
89.7917,89.7917,31,3.6667,150.0739,141.177,143.5739,147.3339,156.8539
89.875,89.875,31,3.75,150.1864,141.2929,143.6929,147.4529,156.9729
89.9583,89.9583,31,3.8333,150.2919,141.388,143.8119,147.5719,157.0919
90.0,90.0,31,3.875,150.3514,141.4114,143.8714,147.6314,157.1514
90.125,90.125,32,1.0,150.53,141.59,144.05,147.81,157.37
90.2917,90.2917,32,1.1667,150.7843,141.8281,144.3881,148.0562,157.6967
90.4583,90.4583,32,1.3333,151.0661,142.0661,144.6261,148.3122,158.0061
90.625,90.625,32,1.5,151.3043,142.3043,144.8643,148.5643,158.2443
90.7917,90.7917,32,1.6667,151.5424,142.5424,145.1024,148.8048,158.5024
90.9583,90.9583,32,1.8333,151.7702,142.7804,145.3234,149.0608,158.7604
91.0,91.0,32,1.875,151.82,142.84,145.3333,149.14,158.82
91.125,91.125,32,2.0,151.9986,143.0186,145.4786,149.3186,158.9986
91.2917,91.2917,32,2.1667,152.2367,143.3268,145.7367,149.6101,159.4971
91.4583,91.4583,32,2.3333,152.4747,143.5747,145.9947,150.0376,159.7747
91.625,91.625,32,2.5,152.7129,143.8258,146.2529,150.3129,160.0529
91.7917,91.7917,32,2.6667,152.951,144.071,146.511,150.551,160.291
91.875,91.875,32,2.75,153.07,144.19,146.66,150.67,160.41
91.9583,91.9583,32,2.8333,153.229,144.329,146.809,150.858,160.578
92.0,92.0,32,2.875,153.2886,144.3886,146.8686,150.9286,160.6486
92.125,92.125,32,3.0,153.4671,144.5671,147.0471,151.1142,160.8271
92.2917,92.2917,32,3.1667,153.7053,144.8053,147.2853,151.3853,161.1106
92.4583,92.4583,32,3.3333,153.9433,145.0433,147.5233,151.6233,161.3833
92.625,92.625,32,3.5,154.2228,145.2814,147.7614,151.8614,161.6214
92.7917,92.7917,32,3.6667,154.4996,145.5196,148.0396,152.0996,161.8596
92.875,92.875,32,3.75,154.6386,145.6386,148.1586,152.2186,161.9786
92.9583,92.9583,32,3.8333,154.7576,145.7576,148.2776,152.2318,162.0976
93.0,93.0,32,3.875,154.8171,145.8171,148.3371,152.2377,162.1571
93.125,93.125,33,1.0,155.0357,146.0114,148.5157,152.3957,162.3357
93.2917,93.2917,33,1.1667,155.3939,146.2739,148.7539,152.6339,162.6339
93.4583,93.4583,33,1.3333,155.6319,146.6319,149.1319,152.9519,162.9719
93.625,93.625,33,1.5,155.87,146.87,149.39,153.21,163.21
93.7917,93.7917,33,1.6667,156.1081,147.1481,149.6281,153.4481,163.4481
93.9583,93.9583,33,1.8333,156.3461,147.3861,149.8661,153.6861,163.6861
94.0,94.0,33,1.875,156.4057,147.4457,149.9257,153.7457,163.7457
94.125,94.125,33,2.0,156.5843,147.6243,150.1043,153.9243,163.9243
94.2917,94.2917,33,2.1667,156.8224,147.8624,150.3424,154.4424,164.1624
94.4583,94.4583,33,2.3333,157.0604,148.1004,150.5804,154.6804,164.6004
94.625,94.625,33,2.5,157.3786,148.3386,150.8186,155.2386,164.8386
94.7917,94.7917,33,2.6667,157.6567,148.5767,151.0567,155.4767,165.2367
94.875,94.875,33,2.75,157.7757,148.6957,151.1757,155.5957,165.4357
94.9583,94.9583,33,2.8333,157.8947,148.8588,151.2947,155.7147,165.5547
95.0,95.0,33,2.875,157.9543,148.9343,151.3543,155.7743,165.6143
95.125,95.125,33,3.0,158.1329,149.1129,151.5329,155.9529,165.7929
95.2917,95.2917,33,3.1667,158.371,149.351,151.771,156.191,166.071
95.4583,95.4583,33,3.3333,158.609,149.589,152.029,156.438,166.349
95.625,95.625,33,3.5,158.8671,149.8271,152.2671,156.7271,166.6271
95.7917,95.7917,33,3.6667,159.1053,150.0653,152.5053,156.9853,166.8653
95.875,95.875,33,3.75,159.2686,150.1843,152.6243,157.1043,166.9843
95.9583,95.9583,33,3.8333,159.4033,150.3033,152.7433,157.3033,167.1033
96.0,96.0,33,3.875,159.4629,150.3629,152.8029,157.3629,167.1629
96.125,96.125,34,1.0,159.6414,150.5414,152.9814,157.5614,167.3414
96.2917,96.2917,34,1.1667,159.9188,150.7796,153.2196,157.7996,167.5796
96.4583,96.4583,34,1.3333,160.1576,151.0176,153.4576,158.0376,167.8176
96.625,96.625,34,1.5,160.3957,151.2557,153.6957,158.2957,168.0557
96.7917,96.7917,34,1.6667,160.6339,151.4939,153.9539,158.5339,168.2939
96.9583,96.9583,34,1.8333,160.8719,151.7319,154.1919,158.7919,168.5438
97.125,97.125,34,2.0,161.11,151.97,154.43,159.05,168.85
97.2917,97.2917,34,2.1667,161.3681,152.2081,154.6681,159.3124,169.1481
97.4583,97.4583,34,2.3333,161.6061,152.4461,154.9261,159.6183,169.3861
97.625,97.625,34,2.5,161.8443,152.6843,155.1886,159.8843,169.6243
97.7917,97.7917,34,2.6667,162.0824,152.9224,155.4424,160.1224,169.9024
97.9583,97.9583,34,2.8333,162.3212,153.1608,155.6804,160.3804,170.1604
98.125,98.125,34,3.0,162.5986,153.4186,155.9186,160.6186,170.3986
98.2917,98.2917,34,3.1667,162.8567,153.6567,156.2167,160.9167,170.8167
98.4583,98.4583,34,3.3333,163.0947,153.8947,156.4547,161.1547,171.0547
98.5,98.5,34,3.375,163.1543,153.9543,156.5143,161.2143,171.1143
98.5625,98.5625,34,3.4375,163.2436,154.0436,156.6036,161.3036,171.2036
98.625,98.625,34,3.5,163.3329,154.1329,156.6929,161.3929,171.2929
98.6875,98.6875,34,3.5625,163.4621,154.2221,156.7821,161.4821,171.4021
98.75,98.75,34,3.625,163.5714,154.3114,156.8714,161.5714,171.4914
98.7917,98.7917,34,3.6667,163.651,154.371,156.931,161.631,171.551
98.8125,98.8125,34,3.6875,163.6807,154.4007,156.9607,161.6607,171.5807
98.875,98.875,34,3.75,163.79,154.49,157.05,161.75,171.67
98.9375,98.9375,34,3.8125,163.8793,154.5793,157.1393,161.8393,171.7593
98.9583,98.9583,34,3.8333,163.909,154.609,157.169,161.869,171.789
99.0,99.0,34,3.875,163.9686,154.6686,157.2286,161.9286,171.8486
99.0625,99.0625,34,3.9375,164.0579,154.7579,157.3179,162.0179,171.9379
99.125,99.125,35,1.0,164.1613,154.8471,157.4284,162.1213,172.0342
99.625,99.625,35,1.5,164.3371,155.0971,157.6371,162.2971,172.2171
100.125,100.125,35,2.0,164.4871,155.2471,157.8155,162.4471,172.3671
100.625,100.625,35,2.5,164.6371,155.3971,158.0171,162.5971,172.5171
101.125,101.125,35,3.0,164.8471,155.5471,158.1671,162.7471,172.6871
101.625,101.625,35,3.5,164.9971,155.6971,158.3171,162.8162,172.8371
102.125,102.125,35,4.0,165.2471,155.8471,158.4671,162.9471,172.9871
102.375,102.375,35,4.25,165.3221,155.9221,158.5421,163.0221,173.0621
102.625,102.625,35,4.5,165.3971,155.9971,158.6171,163.0971,173.1371
102.875,102.875,35,4.75,165.4721,156.0721,158.6921,163.1721,173.2121
103.125,103.125,36,1.0,165.5471,156.1542,158.7942,163.2471,173.2871
103.625,103.625,36,1.5,165.8342,156.3171,158.9571,163.4171,173.4571
104.125,104.125,36,2.0,166.0071,156.4671,159.1071,163.5671,173.6071
104.625,104.625,36,2.5,166.1571,156.6171,159.2571,163.7971,173.7571
105.125,105.125,36,3.0,166.3071,156.7671,159.4071,163.9471,173.9071
105.625,105.625,36,3.5,166.4571,156.9171,159.5571,164.0971,174.0571
106.125,106.125,36,4.0,166.6071,157.0671,159.7142,164.2471,174.2071
106.375,106.375,36,4.25,166.6821,157.1421,159.8021,164.3221,174.2821
106.625,106.625,36,4.5,166.7571,157.2171,159.8771,164.3971,174.3571
106.875,106.875,36,4.75,166.8321,157.3163,159.9721,164.4842,174.4321
107.125,107.125,37,1.0,166.9071,157.4071,160.0471,164.5671,174.5071
107.625,107.625,37,1.5,167.1171,157.5571,160.1971,164.7342,174.6571
108.125,108.125,37,2.0,167.2671,157.7071,160.3471,164.8871,174.8071
108.625,108.625,37,2.5,167.4171,157.8571,160.5571,165.0884,174.9571
109.125,109.125,37,3.0,167.5671,158.0071,160.7071,165.3497,175.1071
109.625,109.625,37,3.5,167.7171,158.1571,160.8571,165.5771,175.2571
110.125,110.125,37,4.0,167.9484,158.3071,161.1084,165.7271,175.4071
110.625,110.625,37,4.5,168.1371,158.4571,161.2971,165.8771,175.5571
111.125,111.125,38,1.0,168.2871,158.6071,161.5271,166.0271,175.7071
111.375,111.375,38,1.25,168.3621,158.6821,161.6021,166.1021,175.7821
111.625,111.625,38,1.5,168.4371,158.7571,161.6771,166.1771,175.8571
111.875,111.875,38,1.75,168.5242,158.8321,161.7521,166.2521,175.9321
112.125,112.125,38,2.0,168.6271,158.9071,161.8271,166.3271,176.0142
112.375,112.375,38,2.25,168.7021,159.0221,161.9021,166.4021,176.1021
112.625,112.625,38,2.5,168.7771,159.0971,161.9771,166.4771,176.1771
112.875,112.875,38,2.75,168.8921,159.1842,162.0521,166.5721,176.2521
113.125,113.125,38,3.0,168.9671,159.2671,162.1271,166.6471,176.3271
113.375,113.375,38,3.25,169.0421,159.3821,162.2021,166.7221,176.4021
113.625,113.625,38,3.5,169.1171,159.4571,162.2771,166.7971,176.4771
113.875,113.875,38,3.75,169.1921,159.5321,162.3521,166.9321,176.6321
114.125,114.125,38,4.0,169.2742,159.6071,162.4271,167.0671,176.7071
114.375,114.375,38,4.25,169.3621,159.6821,162.5021,167.1421,176.7821
114.625,114.625,38,4.5,169.4371,159.9171,162.5771,167.2171,176.8571
114.875,114.875,38,4.75,169.5521,159.9921,162.7721,167.4121,176.9321
115.125,115.125,39,1.0,169.6671,160.0671,162.8471,167.4942,177.0071
115.625,115.625,39,1.5,169.8513,160.2171,163.0371,167.6571,177.1571
116.125,116.125,39,2.0,170.0071,160.3671,163.1871,167.8671,177.3071
116.625,116.625,39,2.5,170.1571,160.5171,163.3371,168.0171,177.4571
117.125,117.125,39,3.0,170.3071,160.6871,163.4871,168.1671,177.6071
117.625,117.625,39,3.5,170.4571,160.8371,163.6371,168.3171,177.7571
118.125,118.125,39,4.0,170.6071,160.9871,163.7871,168.4813,177.9071
118.375,118.375,39,4.25,170.6821,161.0621,163.9021,168.5821,177.9863
118.625,118.625,39,4.5,170.8571,161.1371,163.9771,168.6571,178.0971
118.875,118.875,39,4.75,170.9321,161.2121,164.0721,168.8405,178.1721
119.125,119.125,40,1.0,171.0071,161.2942,164.1471,168.9542,178.2471
119.625,119.625,40,1.5,171.1571,161.4571,164.2971,169.2026,178.3971
120.125,120.125,40,2.0,171.3071,161.6071,164.4471,169.3671,178.5471
120.625,120.625,40,2.5,171.4571,161.7571,164.5971,169.5171,178.6971
121.125,121.125,40,3.0,171.6071,161.9471,164.7471,169.6671,178.8471
121.625,121.625,40,3.5,171.7571,162.0971,164.8971,169.8171,178.9971
122.125,122.125,40,4.0,171.9071,162.2471,165.0471,169.9671,179.1471
122.375,122.375,40,4.25,171.9884,162.3221,165.1284,170.0421,179.2242
122.625,122.625,40,4.5,172.1713,162.4142,165.2971,170.1171,179.3171
122.875,122.875,40,4.75,172.2521,162.4921,165.3721,170.1921,179.3921
123.125,123.125,41,1.0,172.3271,162.5671,165.4471,170.2671,179.4671
123.625,123.625,41,1.5,172.4771,162.7171,165.5971,170.4171,179.6171
124.125,124.125,41,2.0,172.6271,162.8671,165.7471,170.6413,179.7671
124.625,124.625,41,2.5,172.7771,163.0171,165.8971,170.8171,179.9171
125.125,125.125,41,3.0,172.9555,163.1671,166.0755,170.9671,180.0471
125.625,125.625,41,3.5,173.1771,163.3171,166.2771,171.1171,180.1971
126.125,126.125,41,4.0,173.3271,163.4671,166.4271,171.2671,180.3471
126.625,126.625,41,4.5,173.4771,163.6171,166.6371,171.4171,180.4971
127.125,127.125,42,1.0,173.6271,163.7671,166.7871,171.5671,180.6471
127.625,127.625,42,1.5,173.8571,163.9371,167.0171,171.8371,180.9084
128.125,128.125,42,2.0,174.0071,164.0871,167.1671,171.9871,181.0671
128.625,128.625,42,2.5,174.1571,164.2371,167.3171,172.1971,181.2171
129.125,129.125,42,3.0,174.3613,164.3871,167.4671,172.3471,181.3671
129.625,129.625,42,3.5,174.5571,164.5371,167.6771,172.4971,181.5171
130.125,130.125,42,4.0,174.7071,164.7071,167.8484,172.7297,181.6671
130.625,130.625,42,4.5,174.8771,164.8571,168.0571,172.9571,181.8171
131.125,131.125,43,1.0,175.0742,165.0071,168.2271,173.1071,181.9671
131.625,131.625,43,1.5,175.2371,165.1571,168.3771,173.3371,182.1171
132.125,132.125,43,2.0,175.4155,165.3071,168.5271,173.4871,182.2671
132.625,132.625,43,2.5,175.6171,165.4571,168.6771,173.6371,182.4171
133.125,133.125,43,3.0,175.7671,165.6071,168.8271,173.7871,182.5671
133.625,133.625,43,3.5,175.9171,165.7571,168.9771,173.9371,182.7171
134.125,134.125,43,4.0,176.0671,165.9071,169.1271,174.0871,182.8671
134.625,134.625,43,4.5,176.2171,166.0571,169.2771,174.2371,183.0171
135.125,135.125,44,1.0,176.3671,166.2071,169.4271,174.3871,183.1671
135.625,135.625,44,1.5,176.5771,166.3571,169.5771,174.6771,183.3171
136.125,136.125,44,2.0,176.7413,166.5271,169.7271,174.8871,183.4671
136.625,136.625,44,2.5,176.9571,166.6771,169.8771,175.0371,183.6171
137.125,137.125,44,3.0,177.1071,166.8271,170.0768,175.1871,183.7671
137.625,137.625,44,3.5,177.2742,166.9771,170.3771,175.3371,183.9571
138.125,138.125,44,4.0,177.4271,167.1271,170.5271,175.5013,184.1071
138.625,138.625,44,4.5,177.5771,167.3142,170.6771,175.6771,184.2971
139.125,139.125,45,1.0,177.7271,167.4942,170.8671,175.8342,184.4471
139.625,139.625,45,1.5,177.9571,167.6971,171.0571,176.0371,184.5971
140.125,140.125,45,2.0,178.1271,167.8471,171.2071,176.2271,184.7471
140.625,140.625,45,2.5,178.2771,168.0313,171.3571,176.3771,184.8971
141.125,141.125,45,3.0,178.4271,168.2071,171.5071,176.5271,185.0471
141.625,141.625,45,3.5,178.6571,168.3771,171.7171,176.7771,185.2171
142.125,142.125,45,4.0,178.8071,168.5271,171.8671,176.9271,185.3671
142.625,142.625,45,4.5,178.9571,168.6771,172.0171,177.0771,185.5171
143.125,143.125,46,1.0,179.1071,168.8271,172.1671,177.2271,185.6671
143.625,143.625,46,1.5,179.2971,168.9942,172.3971,177.5171,185.8571
144.125,144.125,46,2.0,179.4471,169.1471,172.5471,177.6671,186.0071
144.625,144.625,46,2.5,179.5971,169.2971,172.6971,177.8171,186.1571
145.125,145.125,46,3.0,179.7471,169.4471,172.8471,177.9671,186.3142
145.625,145.625,46,3.5,179.9571,169.6342,173.0371,178.1371,186.4971
146.125,146.125,46,4.0,180.1071,169.7871,173.1871,178.2871,186.6471
146.625,146.625,46,4.5,180.2571,169.9371,173.3371,178.4371,186.7971
147.125,147.125,47,1.0,180.4071,170.0871,173.4871,178.5871,186.9471
147.625,147.625,47,1.5,180.5971,170.2371,173.6771,178.8571,187.0971
148.125,148.125,47,2.0,180.7471,170.3871,173.8342,179.0071,187.2471
148.625,148.625,47,2.5,180.8971,170.5371,173.9971,179.1571,187.3971
149.125,149.125,47,3.0,181.0942,170.6871,174.1471,179.3484,187.5471
149.625,149.625,47,3.5,181.2771,170.8371,174.3342,179.5571,187.7171
150.125,150.125,47,4.0,181.4342,170.9871,174.4871,179.7071,187.9071
150.625,150.625,47,4.5,181.5971,171.1371,174.6571,179.8571,188.0571
151.125,151.125,48,1.0,181.8013,171.3271,174.8071,180.0871,188.2471
151.375,151.375,48,1.25,181.9021,171.4021,174.9621,180.2621,188.3621
151.625,151.625,48,1.5,182.0542,171.4771,175.0971,180.3371,188.4371
151.875,151.875,48,1.75,182.1321,171.5521,175.1721,180.4121,188.5121
152.125,152.125,48,2.0,182.2071,171.6271,175.2471,180.4871,188.5871
153.125,153.125,48,3.0,182.5071,171.9471,175.5471,180.7871,188.8871
154.125,154.125,48,4.0,182.8071,172.2471,175.8471,181.0871,189.1871
154.375,154.375,48,4.25,182.8821,172.3221,175.9221,181.1863,189.2621
154.625,154.625,48,4.5,183.0171,172.3971,175.9971,181.2971,189.3371
154.875,154.875,48,4.75,183.0921,172.4921,176.0721,181.3842,189.4121
155.125,155.125,49,1.0,183.1871,172.5671,176.1471,181.4871,189.5471
157.125,157.125,49,3.0,183.8471,173.2071,176.8871,182.2071,190.1671
158.125,158.125,49,4.0,184.1684,173.5071,177.1871,182.5142,190.4671
158.375,158.375,49,4.25,184.2821,173.5821,177.2621,182.6021,190.5421
158.625,158.625,49,4.5,184.3571,173.6571,177.3371,182.6771,190.6171
