score_qstamp,qstamp,measure,beat,729208_tstamp,484062_tstamp,736777_tstamp
300.875,300.875,151,1.875,233.622,282.782,303.302
301.0,301.0,151,2.0,233.7146,282.8873,303.3873
301.5,301.5,151,2.5,234.1364,283.3282,303.7282
301.875,301.875,151,2.875,234.4239,283.6039,304.0239
302.0,302.0,152,1.0,234.5691,283.7291,304.1091
302.5,302.5,152,1.5,235.01,284.19,304.65
302.875,302.875,152,1.875,235.2657,284.5057,305.0997
303.0,303.0,152,2.0,235.3509,284.6109,305.4818
303.5,303.5,152,2.5,235.7318,284.9518,305.9518
303.875,303.875,152,2.875,236.0675,285.3475,306.3675
304.0,304.0,153,1.0,236.1527,285.4708,306.5035
304.5,304.5,153,1.5,236.5936,285.8736,306.9208
304.875,304.875,153,1.875,236.8493,286.1693,307.2693
305.0,305.0,153,2.0,236.978,286.327,307.409
305.5,305.5,153,2.5,237.3755,286.6955,307.9355
305.875,305.875,153,2.875,237.6711,287.1111,308.1911
306.0,306.0,154,1.0,237.7564,287.1964,308.342
306.5,306.5,154,1.5,238.1973,287.6173,308.8773
306.875,306.875,154,1.875,238.473,287.953,309.313
307.0,307.0,154,2.0,238.5764,288.0564,309.3982
307.5,307.5,154,2.5,239.0191,288.4991,309.8391
307.875,307.875,154,2.875,239.2948,288.7948,310.2748
308.0,308.0,155,1.0,239.38,288.94,310.36
308.5,308.5,155,1.5,239.8609,289.4009,310.8409
308.875,308.875,155,1.875,240.1083,289.6766,311.1766
309.0,309.0,155,2.0,240.1818,289.7636,311.2618
309.5,309.5,155,2.5,240.5908,290.2054,311.7281
309.875,309.875,155,2.875,240.9184,290.4984,312.1784
310.0,310.0,156,1.0,241.0236,290.6236,312.2636
310.5,310.5,156,1.5,241.4045,291.0645,312.7445
310.875,310.875,156,1.875,241.6802,291.3602,313.0402
311.0,311.0,156,2.0,241.7655,291.4855,313.1655
311.5,311.5,156,2.5,242.2064,291.9064,313.6664
311.875,311.875,156,2.875,242.482,292.162,314.062
312.0,312.0,157,1.0,242.5873,292.2946,314.1473
312.5,312.5,157,1.5,243.0082,292.7482,314.6082
312.875,312.875,157,1.875,243.3839,293.1239,315.0839
313.0,313.0,157,2.0,243.4691,293.2091,315.2091
313.5,313.5,157,2.5,243.93,293.57,315.57
313.875,313.875,157,2.875,244.1857,294.0457,316.4257
314.0,314.0,158,1.0,244.2709,294.1509,316.5309
315.875,315.875,158,2.875,245.5693,295.7893,318.2893
316.0,316.0,159,1.0,245.7415,295.9905,318.5195
317.875,317.875,159,2.875,247.113,297.973,321.025
318.0,318.0,160,1.0,247.3182,298.0982,321.2764
319.0,319.0,160,2.0,248.0,299.14,321.96
320.0,320.0,161,1.0,248.6818,300.2218,323.4418
321.0,321.0,161,2.0,249.4236,301.0636,324.9236
322.0,322.0,162,1.0,250.4855,301.7655,325.9055
323.0,323.0,162,2.0,251.2273,302.5873,329.0073
324.0,324.0,163,1.0,251.9091,303.3637,330.4691
325.0,325.0,163,2.0,252.8709,304.2309,332.1036
325.875,325.875,163,2.875,253.8875,305.8875,332.8875
326.0,326.0,164,1.0,253.9727,305.9727,332.9727
327.0,327.0,164,2.0,254.8345,307.1145,333.8615
327.875,327.875,164,2.875,255.5333,307.7111,334.5711
328.0,328.0,165,1.0,255.6364,307.7964,334.6564
329.0,329.0,165,2.0,256.3982,308.6582,335.3382
329.875,329.875,165,2.875,256.9948,309.3548,335.9348
330.0,330.0,166,1.0,257.08,309.44,336.02
331.0,331.0,166,2.0,257.7618,310.4688,337.5618
332.0,332.0,167,1.0,258.4436,311.5272,338.2436
333.0,333.0,167,2.0,259.1455,312.4095,339.1055
333.875,333.875,167,2.875,259.742,313.162,339.702
334.0,334.0,168,1.0,259.8273,313.2473,339.8473
335.0,335.0,168,2.0,260.5091,314.2767,340.6291
335.875,335.875,168,2.875,261.1057,315.3057,341.4057
336.0,336.0,169,1.0,261.1909,315.3909,341.5236
337.0,337.0,169,2.0,261.8727,316.2327,343.3727
337.875,337.875,169,2.875,262.4893,317.6293,343.9693
338.0,338.0,170,1.0,262.5745,317.7145,344.0545
338.1667,338.1667,170,1.1667,262.6882,318.2128,344.2164
338.3333,338.3333,170,1.3333,262.8018,318.3708,344.3418
338.5,338.5,170,1.5,262.9155,318.5755,344.6105
338.6667,338.6667,170,1.6667,263.0291,318.6891,344.7691
338.8333,338.8333,170,1.8333,263.1627,318.8108,344.8827
339.0,339.0,170,2.0,263.3256,319.0092,345.0292
340.0,340.0,171,1.0,264.0382,320.3582,346.6782
341.0,341.0,171,2.0,264.72,321.2,347.72
341.875,341.875,171,2.875,265.3166,322.0166,348.8626
342.0,342.0,172,1.0,265.4018,322.1468,348.9818
343.0,343.0,172,2.0,266.0836,323.3036,350.3836
343.875,343.875,172,2.875,266.6802,323.9002,351.5002
344.0,344.0,173,1.0,266.7655,324.0625,351.5855
345.0,345.0,173,2.0,267.6384,324.9473,352.2673
345.75,345.75,173,2.75,268.3958,325.4586,352.7786
345.875,345.875,173,2.875,268.4839,325.5439,352.8639
346.0,346.0,174,1.0,268.5691,325.8384,352.9691
347.0,347.0,174,2.0,269.4218,326.7909,353.9709
348.0,348.0,175,1.0,270.1127,328.5727,356.6127
349.0,349.0,175,2.0,270.7945,329.2745,357.5145
349.875,349.875,175,2.875,271.3911,329.8711,358.3111
350.0,350.0,176,1.0,271.4764,329.9564,358.3964
351.0,351.0,176,2.0,272.1582,330.7182,359.6382
351.875,351.875,176,2.875,272.7548,331.3348,360.2348
352.0,352.0,177,1.0,272.84,331.42,360.32
353.0,353.0,177,2.0,273.5218,333.0018,361.0018
353.875,353.875,177,2.875,274.1384,333.5984,361.6384
354.0,354.0,178,1.0,274.2836,333.6836,361.7236
355.0,355.0,178,2.0,274.9655,334.5195,362.653
355.875,355.875,178,2.875,275.622,335.562,363.322
356.0,356.0,179,1.0,275.7073,335.6473,363.4073
356.875,356.875,179,1.875,276.3439,336.2639,364.0439
357.0,357.0,179,2.0,276.4291,336.3855,364.1291
357.75,357.75,179,2.75,276.9405,336.9405,364.6405
357.875,357.875,179,2.875,277.0257,337.0257,364.7257
358.0,358.0,180,1.0,277.1109,337.1109,364.8109
358.5,358.5,180,1.5,277.4918,338.1318,365.1518
359.0,359.0,180,2.0,277.8327,338.4727,365.7927
359.5,359.5,180,2.5,278.1736,338.8136,366.6136
359.875,359.875,180,2.875,278.4293,339.0693,367.6493
360.0,360.0,181,1.0,278.5145,339.1545,367.7345
360.5,360.5,181,1.5,279.1155,339.6355,368.2665
360.875,360.875,181,1.875,279.3711,339.8911,368.5311
361.0,361.0,181,2.0,279.4892,339.9764,368.6164
361.5,361.5,181,2.5,279.8773,340.5373,369.2373
361.75,361.75,181,2.75,280.0677,340.7077,369.4077
361.875,361.875,181,2.875,280.153,340.793,369.493
362.0,362.0,182,1.0,280.2382,340.8782,369.6982
362.1667,362.1667,182,1.1667,280.3518,341.4318,370.0118
362.3333,362.3333,182,1.3333,280.4654,341.5454,370.1254
362.5,362.5,182,1.5,280.5791,341.6591,370.2391
362.6667,362.6667,182,1.6667,280.7327,341.7727,371.0854
362.8333,362.8333,182,1.8333,280.8663,341.8863,371.2063
363.0,363.0,182,2.0,280.98,342.0,371.32
363.5,363.5,182,2.5,281.3409,342.3609,371.6809
363.875,363.875,182,2.875,281.5966,342.6166,371.9366
364.0,364.0,183,1.0,281.6818,342.7324,372.0218
364.5,364.5,183,1.5,282.0227,343.3827,372.3627
364.875,364.875,183,1.875,282.2584,343.6384,372.6384
365.0,365.0,183,2.0,282.3436,343.7472,372.7272
365.1667,365.1667,183,2.1667,282.4573,343.8773,372.8746
365.3333,365.3333,183,2.3333,282.5709,343.9909,372.9909
365.5,365.5,183,2.5,282.6845,344.1045,373.1045
365.6667,365.6667,183,2.6667,282.7982,344.2182,373.2182
365.75,365.75,183,2.75,282.855,344.275,373.275
365.8333,365.8333,183,2.8333,282.9118,344.3318,373.3318
365.875,365.875,183,2.875,282.9402,344.3602,373.3602
366.0,366.0,184,1.0,283.0255,344.5335,373.491
366.5,366.5,184,1.5,283.4664,345.1064,373.9064
367.0,367.0,184,2.0,283.8273,345.4473,374.2473
367.5,367.5,184,2.5,284.1682,345.7882,374.5882
367.875,367.875,184,2.875,284.4239,346.0439,374.8439
368.0,368.0,185,1.0,284.5091,346.2492,375.0747
368.5,368.5,185,1.5,284.85,346.71,375.61
368.875,368.875,185,1.875,285.1057,346.9657,375.8657
369.0,369.0,185,2.0,285.1909,347.0509,375.9509
369.5,369.5,185,2.5,285.5518,347.6518,376.3518
369.75,369.75,185,2.75,285.7223,347.8223,376.5223
369.875,369.875,185,2.875,285.8075,347.9075,376.6075
370.0,370.0,186,1.0,285.9327,348.0727,376.6927
370.5,370.5,186,1.5,286.3136,348.4136,377.6136
371.0,371.0,186,2.0,286.6545,348.7545,377.9545
371.5,371.5,186,2.5,287.0355,349.2355,378.3155
371.75,371.75,186,2.75,287.2059,349.4059,378.4859
371.875,371.875,186,2.875,287.2911,349.4911,378.5711
372.0,372.0,187,1.0,287.3764,349.5764,378.6564
372.5,372.5,187,1.5,287.7173,349.9173,379.1373
372.875,372.875,187,1.875,287.973,350.173,379.413
373.0,373.0,187,2.0,288.0582,350.2582,379.4982
373.75,373.75,187,2.75,288.6695,350.8295,380.0495
373.875,373.875,187,2.875,288.7548,350.9148,380.1748
374.0,374.0,188,1.0,288.84,351.0,380.38
374.125,374.125,188,1.125,288.9304,351.1852,380.5112
374.25,374.25,188,1.25,289.0305,351.2905,380.6705
374.375,374.375,188,1.375,289.1357,351.4757,380.7557
374.5,374.5,188,1.5,289.2218,351.5609,380.8436
374.625,374.625,188,1.625,289.3461,351.7061,380.9861
374.75,374.75,188,1.75,289.4314,351.7914,381.0914
374.875,374.875,188,1.875,289.5166,351.8766,381.1932
375.0,375.0,188,2.0,289.6018,352.3818,381.2818
375.5,375.5,188,2.5,290.0227,352.8054,381.7654
375.875,375.875,188,2.875,290.2784,353.0984,382.0584
376.0,376.0,189,1.0,290.3636,353.2236,382.1636
376.5,376.5,189,1.5,290.709,353.6535,382.6135
376.875,376.875,189,1.875,291.0002,354.0002,382.9602
377.0,377.0,189,2.0,291.1055,354.0855,383.0855
377.5,377.5,189,2.5,291.4464,354.4264,383.4664
377.875,377.875,189,2.875,291.702,354.682,383.722
378.0,378.0,190,1.0,291.7873,354.8073,383.8073
378.5,378.5,190,1.5,292.2282,355.2882,384.3882
378.875,378.875,190,1.875,292.4839,355.6239,384.7639
379.0,379.0,190,2.0,292.5691,355.7091,384.8491
379.5,379.5,190,2.5,292.96,356.14,385.29
379.875,379.875,190,2.875,293.2128,356.4257,385.5857
380.0,380.0,191,1.0,293.2909,356.5727,385.6909
380.5,380.5,191,1.5,293.6918,356.9518,386.1518
380.875,380.875,191,1.875,293.9675,357.3675,386.5075
381.0,381.0,191,2.0,294.0527,357.4908,386.5927
381.5,381.5,191,2.5,294.4536,357.8536,387.1472
381.875,381.875,191,2.875,294.7893,358.2893,387.4093
382.0,382.0,192,1.0,294.958,358.3745,387.625
382.25,382.25,192,1.25,295.145,358.705,387.905
382.5,382.5,192,1.5,295.3155,358.8755,388.1955
382.75,382.75,192,1.75,295.4859,359.0459,388.3659
383.0,383.0,192,2.0,295.6564,359.2564,388.6964
383.25,383.25,192,2.25,295.854,359.5468,388.8868
383.5,383.5,192,2.5,296.1573,359.7173,389.0573
383.75,383.75,192,2.75,296.3277,359.8877,389.2277
384.0,384.0,193,1.0,296.4982,360.0582,389.5802
384.25,384.25,193,1.25,296.6686,360.263,389.7686
384.5,384.5,193,1.5,296.8391,360.6391,389.9782
384.75,384.75,193,1.75,297.0295,360.8095,390.1495
385.0,385.0,193,2.0,297.2,361.1,390.44
385.25,385.25,193,2.25,297.4505,361.3705,390.841
385.5,385.5,193,2.5,297.6209,361.5409,391.0209
385.75,385.75,193,2.75,297.7914,361.7114,391.1914
386.0,386.0,194,1.0,298.0218,361.9618,391.3818
386.25,386.25,194,1.25,298.1923,362.2923,391.6323
386.5,386.5,194,1.5,298.4227,362.4627,391.8227
386.75,386.75,194,1.75,298.5932,362.6464,392.0132
387.0,387.0,194,2.0,298.7744,362.8488,392.2232
387.25,387.25,194,2.25,299.0541,363.1541,392.6541
387.5,387.5,194,2.5,299.2445,363.389,392.849
387.75,387.75,194,2.75,299.415,363.635,393.035
388.0,388.0,195,1.0,299.5965,363.8695,393.326
388.25,388.25,195,1.25,299.8359,364.1759,393.6718
388.5,388.5,195,1.5,300.0664,364.3464,393.9064
388.75,388.75,195,1.75,300.2568,364.5168,394.0768
389.0,389.0,195,2.0,300.5873,364.9714,394.5111
389.25,389.25,195,2.25,300.7754,365.3954,394.7577
389.5,389.5,195,2.5,301.1682,365.8364,395.1482
389.75,389.75,195,2.75,301.3786,366.293,395.5046
390.0,390.0,196,1.0,301.7091,366.8291,395.9291
391.0,391.0,196,2.0,302.5891,367.9091,396.9291
392.0,392.0,197,1.0,303.2691,368.9091,397.9891
393.0,393.0,197,2.0,304.0091,369.8091,399.1091
393.875,393.875,197,2.875,304.7066,370.4866,400.0666
394.0,394.0,198,1.0,304.7691,371.0528,400.1291
394.5,394.5,198,1.5,305.0191,371.3791,400.3791
395.0,395.0,198,2.0,305.3091,371.6382,400.6291
395.5,395.5,198,2.5,305.5591,371.8991,400.8791
395.875,395.875,198,2.875,306.0866,372.0866,402.1066
396.0,396.0,199,1.0,306.2401,372.1673,402.1691
396.5,396.5,199,1.5,306.7991,372.4391,402.9991
396.875,396.875,199,1.875,306.9866,372.6266,403.1866
397.0,397.0,199,2.0,307.1219,373.226,403.4129
397.5,397.5,199,2.5,307.4591,374.1991,403.8991
397.75,397.75,199,2.75,307.5841,374.3241,404.0241
397.875,397.875,199,2.875,307.6466,374.3866,404.1064
398.0,398.0,200,1.0,307.7182,374.5219,404.2637
398.5,398.5,200,1.5,307.9791,374.8591,404.7791
398.75,398.75,200,1.75,308.1041,374.9841,404.9241
398.875,398.875,200,1.875,308.1666,375.0466,404.9866
399.0,399.0,200,2.0,308.2928,375.1546,405.2857
399.5,399.5,200,2.5,308.6391,375.4591,405.8391
399.75,399.75,200,2.75,309.0241,375.5841,405.9641
399.875,399.875,200,2.875,309.0866,375.6466,406.0266
400.0,400.0,201,1.0,309.1673,375.7091,406.1346
400.5,400.5,201,1.5,309.6591,375.9791,406.5391
400.75,400.75,201,1.75,309.7841,376.1041,406.6682
400.875,400.875,201,1.875,309.8466,376.1666,406.7666
401.0,401.0,201,2.0,309.9091,376.2746,406.8746
401.5,401.5,201,2.5,310.2991,377.3391,407.4591
401.75,401.75,201,2.75,310.4641,377.4641,407.6241
401.875,401.875,201,2.875,310.5266,377.5266,407.6866
402.0,402.0,202,1.0,310.6437,377.9622,407.9237
402.5,402.5,202,1.5,310.9991,378.6791,408.5191
403.0,403.0,202,2.0,311.5219,378.9746,408.9511
403.5,403.5,202,2.5,311.8791,379.3391,409.4191
403.875,403.875,202,2.875,312.0866,379.5466,409.6066
404.0,404.0,203,1.0,312.2674,379.6091,409.6782
404.5,404.5,203,1.5,312.6591,379.8791,410.3391
404.875,404.875,203,1.875,312.8466,380.0666,410.5266
405.0,405.0,203,2.0,312.9091,380.1291,410.5891
405.5,405.5,203,2.5,313.1791,380.3791,411.0591
405.75,405.75,203,2.75,313.3041,380.5041,411.3641
405.875,405.875,203,2.875,313.4864,380.5666,411.4266
406.0,406.0,204,1.0,313.6546,381.0295,411.5182
406.5,406.5,204,1.5,313.9791,381.7591,412.3591
406.75,406.75,204,1.75,314.1041,381.8841,412.4841
406.875,406.875,204,1.875,314.1666,381.9466,412.5466
407.0,407.0,204,2.0,314.3747,382.0091,412.6182
407.5,407.5,204,2.5,314.8191,382.2591,413.0391
407.75,407.75,204,2.75,314.9441,382.3841,413.1641
407.875,407.875,204,2.875,315.0066,382.4466,413.2266
408.0,408.0,205,1.0,315.0873,382.5455,413.3619
408.5,408.5,205,1.5,315.3591,382.8391,413.6991
408.75,408.75,205,1.75,315.4841,382.9641,413.8241
408.875,408.875,205,1.875,315.5466,383.0266,413.8866
409.0,409.0,205,2.0,315.7183,383.1073,414.2403
409.1667,409.1667,205,2.1667,315.9648,383.2124,414.6924
409.3333,409.3333,205,2.3333,316.0557,383.2957,414.7757
409.5,409.5,205,2.5,316.1391,383.3791,414.8591
409.6667,409.6667,205,2.6667,316.2224,383.4624,414.9424
409.75,409.75,205,2.75,316.2641,383.5041,414.9841
409.8333,409.8333,205,2.8333,316.3057,383.5457,415.0257
409.875,409.875,205,2.875,316.3266,383.5666,415.0466
410.0,410.0,206,1.0,316.4291,383.893,415.1691
410.125,410.125,206,1.125,316.6316,384.6796,415.3116
410.25,410.25,206,1.25,316.6941,384.9941,415.3741
410.375,410.375,206,1.375,316.7566,385.0766,415.4366
410.5,410.5,206,1.5,316.8191,385.1391,415.6155
410.625,410.625,206,1.625,316.9216,385.2016,415.7016
410.75,410.75,206,1.75,317.0241,385.2641,415.7641
410.875,410.875,206,1.875,317.1266,385.3666,415.8266
411.0,411.0,206,2.0,317.1891,385.4473,415.8891
411.5,411.5,206,2.5,317.6991,385.9991,416.4791
411.875,411.875,206,2.875,317.9066,386.1866,416.7466
412.0,412.0,207,1.0,317.9691,386.2491,416.8091
412.5,412.5,207,1.5,318.2782,386.7991,417.3582
412.875,412.875,207,1.875,318.5866,387.2066,417.7666
413.0,413.0,207,2.0,318.6691,387.2873,417.8473
413.5,413.5,207,2.5,319.1191,387.5591,418.2591
413.875,413.875,207,2.875,319.3066,387.7466,418.4466
414.0,414.0,208,1.0,319.3691,387.8091,418.5091
414.5,414.5,208,1.5,319.7591,388.4791,419.1191
414.875,414.875,208,1.875,320.0666,388.8466,419.5866
415.0,415.0,208,2.0,320.1382,388.9291,419.6491
415.5,415.5,208,2.5,320.5391,389.3791,420.0555
415.875,415.875,208,2.875,320.8066,389.6466,420.4066
416.0,416.0,209,1.0,320.8891,389.7491,420.5091
416.5,416.5,209,1.5,321.2391,390.1773,420.9773
416.875,416.875,209,1.875,321.6266,390.5666,421.3266
417.0,417.0,209,2.0,321.6891,390.6291,421.4091
417.5,417.5,209,2.5,322.2991,391.4191,422.3591
417.875,417.875,209,2.875,322.4866,391.6066,422.8266
418.0,418.0,210,1.0,322.5491,391.6691,422.9073
418.25,418.25,210,1.25,322.6741,391.8341,423.0741
418.5,418.5,210,1.5,322.8391,391.9591,423.5391
418.75,418.75,210,1.75,323.0241,392.1441,423.6641
419.0,419.0,210,2.0,323.1491,392.3437,423.9491
419.25,419.25,210,2.25,323.2741,392.5341,424.0741
419.5,419.5,210,2.5,323.6283,392.8191,424.1991
419.75,419.75,210,2.75,323.8441,392.9441,424.3241
420.0,420.0,211,1.0,324.0055,393.0691,424.5091
420.25,420.25,211,1.25,324.1941,393.1941,424.6623
420.5,420.5,211,1.5,324.4746,393.7573,424.9328
420.75,420.75,211,1.75,324.6041,393.9323,425.2241
421.0,421.0,211,2.0,324.7491,394.171,425.4091
421.25,421.25,211,2.25,324.8741,394.3941,425.5941
421.5,421.5,211,2.5,325.2191,394.6382,425.8991
421.75,421.75,211,2.75,325.4241,394.9041,426.0241
422.0,422.0,212,1.0,325.6491,395.1291,426.3491
422.25,422.25,212,1.25,325.8023,395.3141,426.601
422.5,422.5,212,1.5,325.9964,395.5191,426.8173
422.75,422.75,212,1.75,326.1723,395.6682,426.9882
423.0,423.0,212,2.0,326.4691,395.8273,427.2656
423.25,423.25,212,2.25,326.6082,396.1492,427.7341
423.5,423.5,212,2.5,326.8191,396.5573,427.8591
423.75,423.75,212,2.75,327.0241,396.7241,428.1441
424.0,424.0,213,1.0,327.1491,396.8691,428.5891
424.25,424.25,213,1.25,327.2741,396.9941,428.7141
424.5,424.5,213,1.5,327.6665,397.5182,428.8773
424.75,424.75,213,1.75,327.8241,397.6441,429.0482
425.0,425.0,213,2.0,328.0491,398.0019,429.3201
425.25,425.25,213,2.25,328.3541,398.4941,429.8341
425.5,425.5,213,2.5,328.6373,398.9391,430.1883
425.75,425.75,213,2.75,328.9882,399.4082,430.6241
426.0,426.0,214,1.0,329.3891,399.9782,431.0091
427.0,427.0,214,2.0,330.1291,401.122,432.0091
428.0,428.0,215,1.0,330.8891,402.0491,432.9891
429.0,429.0,215,2.0,331.6291,402.9928,434.0091
430.0,430.0,216,1.0,332.3691,403.8855,434.9691
430.25,430.25,216,1.25,332.5341,404.1341,435.2364
430.5,430.5,216,1.5,332.7191,404.5191,435.4591
430.75,430.75,216,1.75,332.9041,404.6441,435.6441
431.0,431.0,216,2.0,333.0837,404.8182,435.8891
431.25,431.25,216,2.25,333.4141,405.0341,436.1141
431.5,431.5,216,2.5,333.5591,405.2791,436.4591
431.75,431.75,216,2.75,333.6841,405.4287,436.5841
432.0,432.0,217,1.0,333.8091,405.6782,436.7291
432.25,432.25,217,1.25,334.0387,405.9669,436.9951
432.5,432.5,217,1.5,334.2191,406.1391,437.2182
432.75,432.75,217,1.75,334.3523,406.361,437.4682
433.0,433.0,217,2.0,334.5364,406.6382,437.6182
433.25,433.25,217,2.25,334.9341,406.9941,438.0141
433.5,433.5,217,2.5,335.0991,407.1191,438.1391
433.75,433.75,217,2.75,335.2241,407.2974,438.2682
434.0,434.0,218,1.0,335.3782,407.8291,438.5182
434.25,434.25,218,1.25,335.6341,407.9541,438.7741
434.5,434.5,218,1.5,335.8391,408.1191,438.9791
434.75,434.75,218,1.75,335.9805,408.2641,439.2282
435.0,435.0,218,2.0,336.1691,408.3891,439.3891
435.25,435.25,218,2.25,336.2941,408.7282,439.6141
435.5,435.5,218,2.5,336.4382,408.9182,439.8191
435.75,435.75,218,2.75,336.6846,409.1041,440.0882
436.0,436.0,219,1.0,336.9291,409.2473,440.2782
436.25,436.25,219,1.25,337.0741,409.5941,440.5341
436.5,436.5,219,1.5,337.1991,409.7982,440.6791
436.75,436.75,219,1.75,337.3841,409.9441,440.8641
437.0,437.0,219,2.0,337.5455,410.0782,441.071
437.25,437.25,219,2.25,337.8341,410.4741,441.4941
437.5,437.5,219,2.5,337.9791,410.5991,441.6391
437.75,437.75,219,2.75,338.2041,410.7841,441.7846
438.0,438.0,220,1.0,338.3291,411.0182,442.0091
438.25,438.25,220,1.25,338.5823,411.3082,442.2823
438.5,438.5,220,1.5,338.7191,411.5391,442.4191
438.75,438.75,220,1.75,338.9041,411.7723,442.8041
439.0,439.0,220,2.0,339.0291,411.9382,442.9291
439.25,439.25,220,2.25,339.2141,412.1541,443.2141
439.5,439.5,220,2.5,339.3391,412.3982,443.3591
439.75,439.75,220,2.75,339.5841,412.6441,443.6241
440.0,440.0,221,1.0,339.7364,412.7691,443.7491
440.25,440.25,221,1.25,339.8941,412.8941,443.8741
440.5,440.5,221,1.5,340.1791,413.0791,444.2391
440.75,440.75,221,1.75,340.4041,413.6046,444.4523
441.0,441.0,221,2.0,340.5891,413.8091,444.6837
441.25,441.25,221,2.25,340.7941,413.9341,444.9082
441.5,441.5,221,2.5,340.9191,414.0991,445.0591
441.75,441.75,221,2.75,341.1841,414.2241,445.2841
442.0,442.0,222,1.0,341.3691,414.5491,445.5473
442.25,442.25,222,1.25,341.5341,414.7141,445.7682
442.5,442.5,222,1.5,341.6591,414.8791,445.8991
442.75,442.75,222,1.75,341.8682,415.1241,446.1564
443.0,443.0,222,2.0,342.0291,415.3291,446.3291
443.25,443.25,222,2.25,342.3141,415.6141,446.5941
443.5,443.5,222,2.5,342.4391,415.7391,446.8191
443.75,443.75,222,2.75,342.6641,416.0482,447.1082
444.0,444.0,223,1.0,342.7982,416.2091,447.2491
444.25,444.25,223,1.25,343.0141,416.4741,447.5341
444.5,444.5,223,1.5,343.1982,416.6382,447.6791
444.75,444.75,223,1.75,343.4641,416.9241,447.9441
445.0,445.0,223,2.0,343.5891,417.0491,448.0873
445.25,445.25,223,2.25,343.8541,417.1741,448.4741
445.5,445.5,223,2.5,343.9791,417.2795,448.5991
445.75,445.75,223,2.75,344.2041,417.4779,448.8323
446.0,446.0,224,1.0,344.4528,417.9891,449.1582
446.25,446.25,224,1.25,344.6541,418.3764,449.3741
446.5,446.5,224,1.5,344.7791,418.6391,449.4991
446.75,446.75,224,1.75,344.9641,418.7641,449.6641
447.0,447.0,224,2.0,345.0982,418.8891,449.8691
447.25,447.25,224,2.25,345.2941,419.0341,450.1541
447.5,447.5,224,2.5,345.4191,419.2782,450.3591
447.75,447.75,224,2.75,345.8046,419.4933,450.5641
448.0,448.0,225,1.0,346.0091,419.8091,450.7491
448.25,448.25,225,1.25,346.1341,419.9341,450.9341
448.5,448.5,225,1.5,346.2591,420.0591,451.1791
448.75,448.75,225,1.75,346.5641,420.1841,451.5241
449.0,449.0,225,2.0,346.6891,420.3728,451.7128
449.25,449.25,225,2.25,346.8341,420.8141,452.0341
449.5,449.5,225,2.5,347.0791,420.9773,452.1991
449.75,449.75,225,2.75,347.2041,421.1041,452.3241
450.0,450.0,226,1.0,347.3691,421.3091,452.5891
450.25,450.25,226,1.25,347.6882,421.6341,452.7141
450.5,450.5,226,1.5,347.9591,421.7591,452.8791
450.75,450.75,226,1.75,348.1041,422.1441,453.1846
451.0,451.0,226,2.0,348.2291,422.2691,453.4255
451.25,451.25,226,2.25,348.3541,422.4341,453.6741
451.5,451.5,226,2.5,348.4791,422.5991,453.8191
451.75,451.75,226,2.75,348.7241,422.7241,453.9441
452.0,452.0,227,1.0,348.8491,422.8491,454.0691
452.25,452.25,227,1.25,348.9741,422.9741,454.1941
452.5,452.5,227,1.5,349.1391,423.0991,454.3591
452.75,452.75,227,1.75,349.6641,423.7641,454.8841
453.0,453.0,227,2.0,349.7891,423.9091,455.2291
453.25,453.25,227,2.25,349.9141,424.1141,455.3541
453.5,453.5,227,2.5,350.0391,424.2964,455.4791
453.75,453.75,227,2.75,350.1641,424.4241,455.6641
454.0,454.0,228,1.0,350.3291,424.9091,455.9091
454.25,454.25,228,1.25,350.5941,425.0341,456.1882
454.5,454.5,228,1.5,350.7191,425.1591,456.4373
454.75,454.75,228,1.75,351.0641,425.3441,456.6441
455.0,455.0,228,2.0,351.1891,425.5582,456.891
455.25,455.25,228,2.25,351.3141,425.7541,457.1541
455.5,455.5,228,2.5,351.4391,425.9391,457.3191
455.75,455.75,228,2.75,351.5641,426.1241,457.5041
456.0,456.0,229,1.0,351.6891,426.3291,457.7691
456.25,456.25,229,1.25,352.1187,426.6141,458.0141
456.5,456.5,229,1.5,352.2791,426.7982,458.1991
456.75,456.75,229,1.75,352.4205,427.0641,458.4441
457.0,457.0,229,2.0,352.6091,427.1891,458.5782
457.25,457.25,229,2.25,352.8341,427.4141,458.7941
457.5,457.5,229,2.5,352.9973,427.5991,459.0791
457.75,457.75,229,2.75,353.1892,427.8241,459.2282
458.0,458.0,230,1.0,353.4891,427.9491,459.4891
458.25,458.25,230,1.25,353.6141,428.2292,459.6741
458.5,458.5,230,1.5,353.7791,428.4191,459.8791
458.75,458.75,230,1.75,353.941,428.721,460.0441
459.0,459.0,230,2.0,354.2091,428.9982,460.1691
459.25,459.25,230,2.25,354.3741,429.1341,460.2941
459.5,459.5,230,2.5,354.5582,429.2591,460.4191
459.75,459.75,230,2.75,354.7082,429.4723,460.6841
460.0,460.0,231,1.0,354.8982,429.6491,460.8273
460.25,460.25,231,1.25,355.0741,429.9046,461.5941
460.5,460.5,231,1.5,355.2391,430.0791,461.7791
460.75,460.75,231,1.75,355.4923,430.3241,461.9164
461.0,461.0,231,2.0,355.6582,430.5782,462.1091
461.25,461.25,231,2.25,355.7941,430.7141,462.3141
461.5,461.5,231,2.5,355.9591,430.8982,462.5191
461.75,461.75,231,2.75,356.0882,431.0841,462.6441
462.0,462.0,232,1.0,356.3982,431.3673,462.9782
462.25,462.25,232,1.25,356.5341,431.5341,463.1741
