qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
312.0,159.1315,79,1.0,G#4,r,D5,r,r,r,r,r,r,r,r,r,r,D5,G#4,B4,E3,E2
313.0,159.5481,79,1.5,B5,r,D5,r,r,r,r,r,r,r,r,r,r,D5,G#4,B4,E3,E2
314.0,159.9648,79,2.0,A5,r,C#5,r,r,r,r,r,r,r,r,r,r,C#5,A4,r,F#3,F#2
315.0,160.3815,79,2.5,F#5,r,B4,r,r,r,r,r,r,r,r,r,r,B4,F#4,D4,D3,D2
315.5,160.5898,79,2.75,D5,r,B4,r,r,r,r,r,r,r,r,r,r,B4,D4,D4,D3,D2
316.0,160.7981,80,1.0,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,A4,C#4,E4,E3,E2
317.0,161.2148,80,1.5,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,A4,A4,E4,E3,E2
318.0,161.6315,80,2.0,D5,r,B4,r,r,r,r,r,r,r,r,r,r,B4,G#4,E4,E3,E2
319.0,162.0481,80,2.5,G#4,r,B4,r,r,r,r,r,r,r,r,r,r,B4,G#4,E4,E3,E2
320.0,162.4648,81,1.0,A4,r,A4,r,r,r,r,r,r,r,r,r,r,A4,A4,F#4,F#3,F#2
320.5,162.6731,81,1.25,A4,r,A4,r,r,r,r,r,r,r,r,r,r,A5,A5,F#4,F#3,F#2
321.0,162.8815,81,1.5,A4,r,A4,r,r,r,r,r,r,r,r,r,r,A5,A5,F#4,F#4,F#3
321.5,163.0898,81,1.75,A4,r,A4,r,r,r,r,r,r,r,r,r,r,A5,A5,F#4,F#4,F#3
322.0,163.2981,81,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A5,F#4,F#4,F#3
322.5,163.5065,81,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#5,F#4,F#4,F#3
323.0,163.7148,81,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#6,E4,E4,E3
323.5,163.9231,81,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#6,E4,E4,E3
324.0,164.1315,82,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#6,E4,E4,E3
324.5,164.3398,82,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,E4,E4,E3
325.0,164.5481,82,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,D4,D4,D3
325.5,164.7565,82,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,D4,D4,D3
326.0,164.9648,82,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,D4,D4,D3
326.5,165.1731,82,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E5,D4,D4,D3
327.0,165.3815,82,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A5,C#4,C#4,C#3
327.5,165.5898,82,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A5,C#4,C#4,C#3
328.0,165.7981,83,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A5,C#4,C#4,C#3
328.5,166.0065,83,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,C#4,C#4,C#3
329.0,166.2148,83,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B3,B3,B2
329.5,166.4231,83,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B3,B3,B2
330.0,166.6315,83,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B3,B3,B2
330.5,166.8398,83,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#5,B3,B3,B2
331.0,167.0481,83,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A3,A3,A2
331.5,167.2565,83,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,A3,A2
332.0,167.4648,84,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,G#4,G#3,G#2
332.5,167.6731,84,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
333.0,167.8815,84,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,A3,A2
333.5,168.0898,84,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,A4,A3,A2
334.0,168.2981,84,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,G#4,G#3,G#2
334.5,168.5065,84,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
335.0,168.7148,84,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,A3,A2
335.5,168.9231,84,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,A4,A3,A2
336.0,169.1315,85,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,G#4,G#3,G#2
336.5,169.3398,85,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
337.0,169.5481,85,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,A3,A2
337.5,169.7565,85,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,A4,A3,A2
338.0,169.9648,85,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,G#4,G#3,G#2
338.5,170.1731,85,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
339.0,170.3815,85,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,A3,A2
339.5,170.5898,85,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,A4,A3,A2
340.0,170.7981,86,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,G#4,G#3,G#2
340.5,171.0065,86,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
341.0,171.2148,86,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,G#4,G#3,G#2
341.5,171.4231,86,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
342.0,171.6315,86,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,G#4,G#3,G#2
342.5,171.8398,86,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
343.0,172.0481,86,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B4,G#4,G#3,G#2
343.5,172.2565,86,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#4,G#3,G#2
344.0,172.4648,87,1.0,A5,A5,A5,A4,E5,C#5,A3,A3,A4,A3,A5,A5,A2,C#5,C#5,A4,A3,A2
344.5,172.6731,87,1.25,A5,A5,A5,A4,E5,C#5,A3,A3,A4,A3,A5,A5,A2,E5,C#5,A4,A3,A2
345.0,172.8815,87,1.5,r,r,r,r,r,r,A3,A3,r,r,r,r,r,A5,r,A4,A3,A2
345.5,173.0898,87,1.75,r,r,r,r,r,r,A3,A3,r,r,r,r,r,E5,r,A4,A3,A2
346.0,173.2981,87,2.0,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,F#5,F#5,F#4,r,r
346.5,173.5065,87,2.25,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,D5,F#5,F#4,r,r
347.0,173.7148,87,2.5,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,A5,F#5,F#4,r,r
347.5,173.9231,87,2.75,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,F#5,F#5,F#4,r,r
348.0,174.1315,88,1.0,C#6,E5,E5,C#5,E5,C#5,E4,C#4,A4,A3,A5,A5,A2,E5,E5,E4,A3,A2
348.5,174.3398,88,1.25,C#6,E5,E5,C#5,E5,C#5,E4,C#4,A4,A3,A5,A5,A2,A5,E5,E4,A3,A2
349.0,174.5481,88,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,r,r,A3,A2
349.5,174.7565,88,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,A3,A2
350.0,174.9648,88,2.0,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,F#5,F#5,F#4,r,r
350.5,175.1731,88,2.25,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,D5,F#5,F#4,r,r
351.0,175.3815,88,2.5,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,A5,F#5,F#4,r,r
351.5,175.5898,88,2.75,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,F#5,F#5,F#4,r,r
352.0,175.7981,89,1.0,C#6,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,E5,E5,E4,A3,A2
352.5,176.0065,89,1.25,C#6,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,A5,E5,E4,A3,A2
353.0,176.2148,89,1.5,r,r,r,r,r,r,r,r,A4,A3,A5,A5,A2,C#6,r,r,A3,A2
353.5,176.4231,89,1.75,r,r,r,r,r,r,r,r,A4,A3,A5,A5,A2,E5,r,r,A3,A2
354.0,176.6315,89,2.0,D6,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,F#5,F#5,F#4,r,r
354.5,176.8398,89,2.25,D6,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,D5,F#5,F#4,r,r
355.0,177.0481,89,2.5,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,A5,F#5,F#4,r,r
355.5,177.2565,89,2.75,D6,F#5,F#5,D5,F#5,D5,F#4,D4,A4,A3,A5,A5,A2,F#5,F#5,F#4,r,r
356.0,177.4648,90,1.0,C#6,E5,E5,C#5,E5,C#5,E4,C#4,A4,A3,A5,A5,A2,E5,E5,E4,A3,A2
356.5,177.6731,90,1.25,C#6,E5,E5,C#5,E5,C#5,E4,C#4,A4,A3,A5,A5,A2,A5,E5,E4,A3,A2
357.0,177.8815,90,1.5,C#6,C#6,C#6,C#6,r,r,r,r,r,r,r,r,r,C#5,C#5,C#5,C#4,C#3
357.5,178.0898,90,1.75,C#6,C#6,C#6,C#6,r,r,r,r,r,r,r,r,r,E5,E5,C#5,C#4,C#3
358.0,178.2981,90,2.0,A5,A5,A5,A5,r,r,r,r,r,r,r,r,r,A4,A4,A4,A3,A2
358.5,178.5065,90,2.25,A5,A5,A5,A5,r,r,r,r,r,r,r,r,r,C#5,C#5,A4,A3,A2
359.0,178.7148,90,2.5,E5,E5,E5,E5,r,r,r,r,r,r,r,r,r,E4,E4,E4,E3,E2
359.5,178.9231,90,2.75,E5,E5,E5,E5,r,r,r,r,r,r,r,r,r,A4,A4,E4,E3,E2
360.0,179.1315,91,1.0,C#5,C#5,C#5,C#5,r,r,C#4,C#4,r,r,r,r,r,C#4,C#4,C#4,C#3,C#2
364.0,180.7981,92,1.0,E-5,E-5,E-5,E-5,r,r,E-4,E-4,r,r,r,r,r,E-4,E-4,E-4,E-3,E-2
367.0,182.0481,92,2.5,C#5,C#5,C#5,C#5,r,r,C#4,C#4,r,r,r,r,r,C#4,C#4,C#4,E-3,E-2
367.5,182.2565,92,2.75,E-5,E-5,E-5,E-5,r,r,E-4,E-4,r,r,r,r,r,E-4,E-4,E-4,E-3,E-2
368.0,182.4648,93,1.0,E5,E5,E5,E5,r,r,E4,E4,E4,E4,E5,E5,r,E4,E4,E4,E3,E2
369.0,182.8815,93,1.5,E5,E5,E5,C#5,E5,C#5,E4,C#4,E4,E4,E5,E5,r,E5,C#5,E4,E3,E2
369.5,183.0898,93,1.75,E5,E5,E5,C#5,E5,C#5,E4,C#4,E4,E4,E5,E5,r,C#5,C#5,E4,E3,E2
370.0,183.2981,93,2.0,E5,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,E5,C#5,E4,E3,E2
370.5,183.5065,93,2.25,E5,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,C#5,C#5,E4,E3,E2
371.0,183.7148,93,2.5,D6,D6,G#5,B4,D5,B4,D4,B3,r,r,r,r,r,D5,B4,G#4,E3,E2
371.5,183.9231,93,2.75,D6,D6,G#5,B4,D5,B4,D4,B3,r,r,r,r,r,B4,B4,G#4,E3,E2
372.0,184.1315,94,1.0,C#6,C#6,A5,A4,C#5,A4,C#4,A3,E4,E4,E5,E5,r,C#5,A4,A4,E3,E2
372.5,184.3398,94,1.25,C#6,C#6,A5,A4,C#5,A4,C#4,A3,E4,E4,E5,E5,r,A4,A4,A4,E3,E2
373.0,184.5481,94,1.5,E5,E5,E5,C#5,E5,C#5,E4,C#4,E4,E4,E5,E5,r,E5,C#5,E4,E3,E2
373.5,184.7565,94,1.75,E5,E5,E5,C#5,E5,C#5,E4,C#4,E4,E4,E5,E5,r,C#5,C#5,E4,E3,E2
374.0,184.9648,94,2.0,E5,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,E5,C#5,E4,E3,E2
374.5,185.1731,94,2.25,E5,E5,E5,C#5,E5,C#5,E4,C#4,r,r,r,r,r,C#5,C#5,E4,E3,E2
375.0,185.3815,94,2.5,D6,D6,G5,B4,D5,B4,D4,B3,r,r,r,r,r,D5,B4,G#4,E3,E2
375.5,185.5898,94,2.75,D6,D6,G5,B4,D5,B4,D4,B3,r,r,r,r,r,B4,B4,G#4,E3,E2
376.0,185.7981,95,1.0,C#6,C#6,A5,A4,C#5,A4,C#4,A3,E4,E4,E5,E5,r,C#5,A4,A4,E3,E2
376.5,186.0065,95,1.25,C#6,C#6,A5,A4,C#5,A4,C#4,A3,E4,E4,E5,E5,r,A4,A4,A4,E3,E2
377.0,186.2148,95,1.5,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,E4,E4,E5,E5,r,F#5,D5,r,E3,E2
377.5,186.4231,95,1.75,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,E4,E4,E5,E5,r,D5,D5,r,E3,E2
378.0,186.6315,95,2.0,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,F#5,D5,r,E3,E2
378.5,186.8398,95,2.25,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,D5,D5,r,E3,E2
379.0,187.0481,95,2.5,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,F#5,D5,r,E3,E2
379.5,187.2565,95,2.75,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,D5,D5,r,E3,E2
380.0,187.4648,96,1.0,F#5,F#5,F#5,D5,F#5,D5,F#4,D4,r,r,r,r,r,F#5,D5,r,E3,E2
381.0,187.8815,96,1.5,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,F#5,r,E3,E2
381.5,188.0898,96,1.75,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,D5,r,E3,E2
382.0,188.2981,96,2.0,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,F#5,r,E3,E2
382.5,188.5065,96,2.25,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,D5,r,E3,E2
383.0,188.7148,96,2.5,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,F#5,r,E3,E2
383.5,188.9231,96,2.75,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,D5,r,E3,E2
384.0,189.1315,97,1.0,B5,B5,B5,D5,r,r,r,r,r,r,r,r,r,B5,F#5,r,E3,E2
385.0,189.5481,97,1.5,D6,D6,G#5,B4,D5,B4,E3,E3,E4,E4,E5,E5,r,D6,B5,G#4,E3,E2
385.5,189.7565,97,1.75,D6,D6,G#5,B4,D5,B4,E3,E3,E4,E4,E5,E5,r,D6,G#5,B4,E3,E2
386.0,189.9648,97,2.0,D6,D6,G#5,B4,D5,B4,G#3,G#3,E4,E4,E5,E5,r,D6,B5,G#4,E3,E2
386.5,190.1731,97,2.25,D6,D6,G#5,B4,D5,B4,G#3,G#3,E4,E4,E5,E5,r,D6,G#5,B4,E3,E2
387.0,190.3815,97,2.5,D6,D6,G#5,B4,D5,B4,B3,B3,E4,E4,E5,E5,r,D6,B5,G#4,E3,E2
387.5,190.5898,97,2.75,D6,D6,G#5,B4,D5,B4,B3,B3,E4,E4,E5,E5,r,D6,G#5,B4,E3,E2
388.0,190.7981,98,1.0,D6,D6,G#5,B4,D5,B4,E3,E3,E4,E4,E5,E5,r,D6,B5,G#4,E3,E2
390.0,191.6315,98,2.0,C#6,C#6,A5,A4,C#5,A4,F#3,F#3,A4,A3,A5,A4,r,C#6,A5,A4,F#3,F#2
392.0,192.4648,99,1.0,B5,B5,B5,D5,D5,B4,D3,D3,F#4,F#4,D5,D5,D3,B5,G5,D4,D3,D2
394.0,193.2981,99,2.0,G#5,G#5,G#5,B4,B4,G#4,E3,E3,E4,E4,E5,E5,r,G#5,D5,E4,E3,E2
396.0,194.1315,100,1.0,A5,A5,A5,A4,A4,E4,A2,A2,A3,A2,E5,A4,A2,A5,C#5,A3,A2,A1
399.0,195.3815,100,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,C#4,A3,r,r
400.0,195.7981,101,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,D4,B3,r,r
401.0,196.2148,101,1.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,F#4,D4,r,r
402.0,196.6315,101,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,B3,G#3,r,r
403.0,197.0481,101,2.5,E6,r,r,r,r,r,r,r,A3,A2,r,r,r,E5,D4,B3,r,r
404.0,197.4648,102,1.0,E6,r,r,r,r,r,r,r,A3,A2,r,r,r,E5,C#4,A3,A2,A1
405.0,197.8815,102,1.5,C#6,r,r,r,r,r,r,r,A3,A2,r,r,r,C#5,E4,C#4,A2,A1
406.0,198.2981,102,2.0,A5,r,r,r,r,r,r,r,A3,A2,r,r,r,A4,A4,C#4,r,r
407.0,198.7148,102,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,C#4,A3,r,r
408.0,199.1315,103,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,D4,B3,r,r
409.0,199.5481,103,1.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,F#4,D4,r,r
410.0,199.9648,103,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,B3,G#3,r,r
411.0,200.3815,103,2.5,E6,r,r,r,r,r,r,r,A3,A2,r,r,r,E5,D4,B3,r,r
412.0,200.7981,104,1.0,E6,r,r,r,r,r,r,r,A3,A2,r,r,r,E5,C#4,A3,A2,A1
413.0,201.2148,104,1.5,C#6,r,r,r,r,r,r,r,A3,A2,r,r,r,C#5,E4,C#4,A2,A1
414.0,201.6315,104,2.0,A5,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,C#4,r,r
415.0,202.0481,104,2.5,r,r,r,r,r,r,C#4,r,r,r,r,r,r,A4,E4,C#4,r,r
416.0,202.4648,105,1.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,A4,F4,D4,r,r
418.0,203.2981,105,2.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,G#4,F4,D4,r,r
419.0,203.7148,105,2.5,r,r,G#4,r,r,r,D4,r,r,r,r,r,r,B4,F4,D4,r,r
420.0,204.1315,106,1.0,r,r,A4,r,r,r,C#4,r,r,r,r,r,r,A4,E4,C#4,r,r
421.0,204.5481,106,1.5,r,r,C#5,r,r,r,r,r,r,r,r,r,r,C#5,E4,C#4,r,r
422.0,204.9648,106,2.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,r,r
423.0,205.3815,106,2.5,r,r,r,r,r,r,C#4,r,r,r,r,r,r,A4,E4,C#4,r,r
424.0,205.7981,107,1.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,A4,F4,D4,r,r
426.0,206.6315,107,2.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,G#4,F4,D4,r,r
427.0,207.0481,107,2.5,r,r,G#4,r,r,r,D4,r,r,r,r,r,r,B4,F4,D4,r,r
428.0,207.4648,108,1.0,r,r,A4,r,r,r,C#4,r,r,r,r,r,r,A4,E4,C#4,r,r
429.0,207.8815,108,1.5,r,r,C#5,r,r,r,r,r,r,r,r,r,r,C#5,E4,C#4,r,r
430.0,208.2981,108,2.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,r,r
431.0,208.7148,108,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,A4,C#4,r,r
432.0,209.1315,109,1.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,F5,A4,C#4,C#3,C#2
434.0,209.9648,109,2.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,F5,G#4,C#4,C#3,C#2
435.0,210.3815,109,2.5,r,r,F5,r,r,r,r,r,r,r,r,r,r,F5,B4,C#4,C#3,C#2
436.0,210.7981,110,1.0,r,r,F#5,r,r,r,r,r,r,r,r,r,r,F#5,A4,C#4,F#3,F#2
437.0,211.2148,110,1.5,r,r,G#5,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,F#3,F#2
438.0,211.6315,110,2.0,r,r,A5,r,r,r,r,r,r,r,r,r,r,A5,F#4,r,r,r
439.0,212.0481,110,2.5,r,r,F#5,r,r,r,r,r,r,r,r,r,r,F#5,A4,r,r,r
440.0,212.4648,111,1.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,A4,F#4,G3,B1
442.0,213.2981,111,2.0,r,r,E-5,r,r,r,r,r,r,r,r,r,r,E-5,A4,F#4,G3,B1
443.0,213.7148,111,2.5,r,r,F#5,r,r,r,r,r,r,r,r,r,r,F#5,A4,F#4,G3,B1
444.0,214.1315,112,1.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,G#4,E4,E3,E2
445.0,214.5481,112,1.5,r,r,G#5,r,r,r,r,r,r,r,r,r,r,G#5,B4,r,E3,E2
446.0,214.9648,112,2.0,r,r,B5,r,r,r,r,r,r,r,r,r,r,B5,E4,r,r,r
447.0,215.3815,112,2.5,r,r,D5,r,r,r,r,r,r,r,r,r,r,D5,G#4,B4,r,r
448.0,215.7981,113,1.0,r,r,C#5,C#5,r,r,r,r,A4,A3,A4,A4,A2,C#5,A4,A4,A2,A1
449.0,216.2148,113,1.5,C#5,C#5,C#5,C#5,E5,E4,E4,E4,A4,A3,A4,A4,A2,A5,C#4,E4,A2,A1
450.0,216.6315,113,2.0,D5,D5,D5,D5,F#5,F#4,F#4,F#4,r,r,r,r,r,A5,D4,F#4,r,r
451.0,217.0481,113,2.5,F#5,F#5,F#5,F#5,D5,D4,D4,D4,r,r,r,r,r,F#5,F#4,D4,r,r
451.5,217.2565,113,2.75,F#5,F#5,F#5,F#5,D5,D4,D4,D4,r,r,r,r,r,D5,F#4,D4,r,r
452.0,217.4648,114,1.0,A5,A5,A5,A5,C#5,C#4,C#4,C#4,A4,A3,A4,A4,A2,A4,A4,C#4,A2,A1
453.0,217.8815,114,1.5,C#5,C#5,C#5,C#5,E5,E4,E4,E4,A4,A3,A4,A4,A2,A5,C#4,E4,A2,A1
454.0,218.2981,114,2.0,D5,D5,D5,D5,F#5,F#4,F#4,F#4,r,r,r,r,r,A5,D4,F#4,r,r
455.0,218.7148,114,2.5,F#5,F#5,F#5,F#5,D5,D4,D4,D4,r,r,r,r,r,F#5,F#4,D4,r,r
455.5,218.9231,114,2.75,F#5,F#5,F#5,F#5,D5,D4,D4,D4,r,r,r,r,r,D5,F#4,D4,r,r
456.0,219.1315,115,1.0,A5,A5,A5,A5,C#5,C#4,C#4,C#4,A4,A3,A4,A4,A2,A4,A4,C#4,A2,A1
457.0,219.5481,115,1.5,E5,E5,C#5,C#5,E5,E4,A3,A3,A4,A3,A4,A4,A2,A5,E4,C#5,A2,A1
458.0,219.9648,115,2.0,F#5,F#5,D5,D5,F#5,F#4,D3,D3,F#4,D4,D5,D5,r,A5,F#4,D5,D3,D2
458.5,220.1731,115,2.25,F#5,F#5,D5,D5,F#5,F#4,D3,D3,F#4,D4,D5,D5,r,F#5,F#4,D5,D3,D2
459.0,220.3815,115,2.5,D6,D6,F#5,F#5,D5,B4,D3,D3,F#4,D4,D5,D5,r,D5,F#4,F#4,D3,D2
459.5,220.5898,115,2.75,B5,B5,F#5,F#5,D5,B4,D3,D3,F#4,D4,D5,D5,r,B4,D4,F#4,D3,D2
460.0,220.7981,116,1.0,A5,A5,C#5,A4,C#5,A4,E3,E3,E4,E4,E5,E5,r,A4,C#4,E4,F#3,F#2
461.0,221.2148,116,1.5,A5,A5,C#5,A4,C#5,A4,E3,E3,E4,E4,E5,E5,r,A4,A3,E4,F#3,F#2
462.0,221.6315,116,2.0,B5,B5,B4,G#4,B4,G#4,E3,E3,E4,E4,E5,E5,r,B4,G#3,D4,E3,E2
463.0,222.0481,116,2.5,B5,B5,B4,G#4,B4,G#4,E3,E3,E4,E4,E5,E5,r,B4,G#4,D4,E3,E2
464.0,222.4648,117,1.0,A5,A5,A4,A4,A4,A4,A2,A2,A4,A3,A5,A4,A2,A4,A4,C#4,D3,D2
465.0,222.8815,117,1.5,A5,A5,A5,A5,A5,A4,A3,A3,E4,A3,A5,A4,A2,E5,C#5,A4,B3,B2
465.5,223.0898,117,1.75,A5,A5,A5,A5,A5,A4,A3,A3,E4,A3,A5,A4,A2,E5,C#5,A4,B3,B2
466.0,223.2981,117,2.0,A5,A5,A5,A5,A5,A4,A3,A3,F#4,D4,F#5,D5,A2,F#5,D5,A4,B3,B2
467.0,223.7148,117,2.5,F#5,F#5,F#5,F#5,F#5,F#4,F#3,F#3,F#4,D4,F#5,D5,A2,A5,F#5,F#4,G3,G2
467.5,223.9231,117,2.75,D5,D5,D5,D5,D5,D4,D3,D3,F#4,D4,F#5,D5,A2,A5,F#5,D4,E3,E2
468.0,224.1315,118,1.0,A4,A4,A4,A4,A4,A3,A2,A2,E4,A3,E5,A4,A2,C#6,E5,A3,A2,A1
469.0,224.5481,118,1.5,A5,A5,A5,A5,A5,A4,A3,A3,E4,A3,E5,A4,A2,E5,C#5,A4,A3,A2
469.5,224.7565,118,1.75,A5,A5,A5,A5,A5,A4,A3,A3,E4,A3,E5,A4,A2,E5,C#5,A4,A3,A2
470.0,224.9648,118,2.0,A5,A5,A5,A5,A5,A4,A3,A3,F#4,D4,F#5,D5,A2,F#5,D5,A4,A3,A2
471.0,225.3815,118,2.5,F#5,F#5,F#5,F#5,F#5,F#4,F#3,F#3,F#4,D4,F#5,D5,A2,A5,F#5,F#4,F#3,F#2
471.5,225.5898,118,2.75,D5,D5,D5,D5,D5,D4,D3,D3,F#4,D4,F#5,D5,A2,A5,F#5,D4,D3,D2
472.0,225.7981,119,1.0,A4,A4,A4,A4,A4,A3,A2,A2,E4,A3,E5,A4,A2,C#6,E5,A3,A2,A1
472.5,226.0065,119,1.25,A4,A4,A4,A4,A4,A3,A2,A2,E4,A3,E5,A4,A2,B5,E5,A3,A2,A1
473.0,226.2148,119,1.5,r,r,r,r,r,r,r,r,E4,A3,E5,A4,r,A5,r,A3,A2,A1
473.5,226.4231,119,1.75,r,r,r,r,r,r,r,r,E4,A3,E5,A4,r,G#5,r,A3,A2,A1
