qstamp,measure,beat,measure_fraction,label,part_name,part_num
288.0,97,1.0,0.0,f,Fl,0
294.0,98,1.0,0.0,f,Fl,0
300.0,99,1.0,0.0,f,Fl,0
306.0,100,1.0,0.0,f,Fl,0
312.0,101,1.0,0.0,f,Fl,0
337.0,105,1.5,0.1667,f,Vla,21
339.0,105,2.5,0.5,f,Cl,4
345.0,106,2.5,0.5,f,Ob,2
351.0,107,2.5,0.5,f,Cl,4
357.0,108,2.5,0.5,f,Ob,2
363.0,109,2.5,0.5,f,Fl,0
379.0,112,1.5,0.1667,f,Ob,2
384.0,113,1.0,0.0,g,Trb,15
408.0,117,1.0,0.0,g,Hn,9
425.0,119,3.5,0.8333,g,Trb,15
427.0,120,1.5,0.1667,f,Hn,9
432.0,121,1.0,0.0,g,Hn,11
456.0,125,1.0,0.0,g,Ob,2
475.0,128,1.5,0.1667,f,Fl,0
480.0,129,1.0,0.0,a,Fl,0
505.0,137,2.0,0.3333,a,Fl,0
528.0,145,1.0,0.0,h,Hn,11
531.0,146,1.0,0.0,h,Hn,9
534.0,147,1.0,0.0,h,Hn,11
537.0,148,1.0,0.0,h,Hn,9
540.0,149,1.0,0.0,h,Hn,11
552.5,153,1.5,0.1667,i,Hn,9
555.5,154,1.5,0.1667,i,Ob,2
558.5,155,1.5,0.1667,i,Hn,9
561.5,156,1.5,0.1667,i,Ob,2
564.5,157,1.5,0.1667,i,Vln,19
567.5,158,1.5,0.1667,i,Ob,2
569.5,158,3.5,0.8333,i,Vln,19
573.5,160,1.5,0.1667,i,Ob,2
576.0,161,1.0,0.0,i,Vln,19
582.0,163,1.0,0.0,i,Vln,19
588.0,165,1.0,0.0,i,Vln,19
599.0,168,3.0,0.6667,i,Vla,21
600.0,169,1.0,0.0,j,Fl,0
604.0,170,2.0,0.3333,j,Trb,15
606.0,171,1.0,0.0,j,Fl,0
610.0,172,2.0,0.3333,j,Trb,15
617.0,174,3.0,0.6667,j,Fl,0
624.0,177,1.0,0.0,k,Fl,0
636.5,181,1.5,0.1667,k,Ob,2
639.5,182,1.5,0.1667,k,Vln,19
642.5,183,1.5,0.1667,k,Ob,2
645.5,184,1.5,0.1667,k,Vln,19
648.0,185,1.0,0.0,a,Hn,9
663.0,190,1.0,0.0,a,Ob,2
663.0,190,1.0,0.0,a,Vln,19
673.0,193,2.0,0.3333,a,Fl,0
694.0,200,2.0,0.3333,b,Ob,2
709.0,205,2.0,0.3333,b,Ob,2
720.0,209,1.0,0.0,b,Hn,9
726.0,211,1.0,0.0,b,Hn,9
732.0,213,1.0,0.0,b,Ob,2
744.0,217,1.0,0.0,b,Fl,0
747.5,218,1.5,0.1667,b,Vla,21
750.0,219,1.0,0.0,b,Ob,2
753.5,220,1.5,0.1667,b,Vla,21
756.0,221,1.0,0.0,b,Vln,19
768.0,225,1.0,0.0,b,Fl,0
792.0,233,1.0,0.0,b,Fl,0
805.0,237,2.0,0.3333,b,Vln,19
816.0,241,1.0,0.0,k,Vc,22
817.0,241,2.0,0.3333,k,Vln,19
823.0,243,2.0,0.3333,k,Vln,19
834.0,247,1.0,0.0,k,Vln,19
843.0,250,1.0,0.0,k,Vln,19
847.0,251,2.0,0.3333,k,Vln,19
851.0,252,3.0,0.6667,k,Vln,19
852.0,253,1.0,0.0,a,Fl,0
852.0,253,1.0,0.0,a,Trb,15
876.0,261,1.0,0.0,a,Fl,0
888.0,265,1.0,0.0,a,Fl,0
900.0,269,1.0,0.0,a,Fl,0
913.0,273,2.0,0.3333,a,Trb,15
925.0,277,2.0,0.3333,a,Trb,15
937.0,281,2.0,0.3333,a,Ob,2
937.0,281,2.0,0.3333,a,Vln,19
940.0,282,2.0,0.3333,a,Fl,1
943.0,283,2.0,0.3333,a,Ob,2
946.0,284,2.0,0.3333,a,Fl,1
949.0,285,2.0,0.3333,a,Ob,2
952.0,286,2.0,0.3333,a,Fl,1
955.0,287,2.0,0.3333,a,Ob,2
958.0,288,2.0,0.3333,a,Fl,1
961.0,289,2.0,0.3333,a,Fl,0
968.0,291,3.0,0.6667,a,Hn,11
968.0,291,3.0,0.6667,a,Vln,19
973.0,293,2.0,0.3333,a,Fl,0
980.0,295,3.0,0.6667,a,Hn,11
980.0,295,3.0,0.6667,a,Vln,19
985.0,297,2.0,0.3333,a,Fl,0
998.0,301,3.0,0.6667,a,Fl,0
1001.0,302,3.0,0.6667,a,Fl,0
1004.0,303,3.0,0.6667,a,Fl,0
1007.0,304,3.0,0.6667,a,Fl,0
1009.0,305,2.0,0.3333,a,Bsn,6
