qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
340.0,209.2308,227,1.6667,C5,D5,B-4,C5,A4,A4,A2,A1,A2
340.25,209.3846,227,1.8333,C5,E5,G4,C5,A4,A4,A2,A1,A2
340.5,209.5385,228,1.0,A4,F5,C5,A4,F4,F4,A2,A1,A2
340.75,209.6923,228,1.1667,A4,A5,F5,A4,F4,F4,A2,A1,A2
341.0,209.8462,228,1.3333,A4,A5,F5,A4,F4,F4,C3,C2,C3
341.25,210.0,228,1.5,A4,F5,C5,A4,F4,F4,C3,C2,C3
341.5,210.1538,228,1.6667,A4,F5,C5,A4,F4,F4,A2,A1,A2
341.75,210.3077,228,1.8333,A4,D5,A4,A4,F4,F4,A2,A1,A2
342.0,210.4615,229,1.0,A4,D5,A4,A4,F4,F4,F2,F1,F2
342.25,210.6154,229,1.1667,A4,F5,D5,A4,A3,F3,F2,F1,F2
342.5,210.7692,229,1.3333,A4,F5,D5,A4,A3,F3,F2,F1,F2
342.75,210.9231,229,1.5,F4,D5,A4,F4,D4,A3,F2,F1,F2
343.0,211.0769,229,1.6667,F4,D5,A4,F4,D4,A3,F2,F1,F2
343.25,211.2308,229,1.8333,D4,B4,G4,D4,G4,D4,F2,F1,F2
343.5,211.3846,230,1.0,D4,B4,G4,D4,G4,D4,F2,F1,F2
343.75,211.5385,230,1.1667,G4,D5,B4,G4,D4,G3,F3,F2,F3
344.0,211.6923,230,1.3333,G4,D5,B4,G4,D4,G3,F3,F2,F3
344.25,211.8462,230,1.5,D4,B4,G4,D4,D4,G3,F2,F1,F2
344.5,212.0,230,1.6667,D4,B4,G4,D4,D4,G3,F2,F1,F2
344.75,212.1538,230,1.8333,G3,G4,B4,B3,E4,G3,E2,E1,E2
345.0,212.3077,231,1.0,G3,G5,C5,G3,E4,G3,E2,E1,E2
345.25,212.4615,231,1.1667,G4,G5,C5,G4,G4,C4,E2,E1,E2
345.5,212.6154,231,1.3333,C5,r,r,C5,E4,E4,A2,A1,A2
345.75,212.7692,231,1.5,C5,C5,E5,C5,E4,E4,A2,A1,A2
346.0,212.9231,231,1.6667,r,F#5,D5,r,r,r,F#2,F#1,F#2
346.25,213.0769,231,1.8333,A4,F#5,D5,A4,F4,D4,F#2,F#1,F#2
346.5,213.2308,232,1.0,B4,r,r,B4,D4,D4,G2,G1,G2
346.75,213.3846,232,1.1667,B4,D5,B4,B4,D4,D4,G2,G1,G2
347.0,213.5385,232,1.3333,r,E5,C5,r,r,r,C3,C2,C3
347.25,213.6923,232,1.5,E4,E5,C5,E4,G4,C4,C3,C2,C3
347.5,213.8462,232,1.6667,A4,r,r,A4,F4,C4,F2,F1,F2
347.75,214.0,232,1.8333,A4,A4,C5,A4,F4,C4,F2,F1,F2
348.0,214.1538,233,1.0,r,D5,A4,r,r,r,F3,F1,F3
348.25,214.3077,233,1.1667,A4,D5,A4,A4,F4,A3,F3,F1,F3
348.5,214.4615,233,1.3333,G4,r,r,G4,E4,B3,G3,G1,G3
348.75,214.6154,233,1.5,F4,B4,D5,F4,D4,B3,G3,G1,G3
349.0,214.7692,233,1.6667,E4,C5,G4,E4,C4,E3,A3,A1,A3
349.25,214.9231,233,1.8333,D4,C5,G4,D4,B3,E3,A3,A1,A3
349.5,215.0769,234,1.0,E4,r,r,E4,C4,A3,F3,G1,F3
349.75,215.2308,234,1.1667,F4,D5,A4,F4,A4,A3,F3,G1,F3
350.0,215.3846,234,1.3333,D4,B4,G4,D4,D4,B3,G3,G1,G3
350.5,215.6923,234,1.6667,D4,B4,G4,D4,F4,D4,G2,G1,G2
350.75,215.8462,234,1.8333,C4,C5,G4,C4,F4,D4,G2,G1,G2
351.0,216.0,235,1.0,C4,C5,G4,C4,E4,E4,C2,C2,C2
351.25,216.1538,235,1.1667,D4,C5,G4,C4,E4,E4,C2,C2,C2
351.5,216.3077,235,1.3333,E4,r,r,C4,r,r,r,r,r
351.75,216.4615,235,1.5,F4,r,r,D4,r,r,r,r,r
352.0,216.6154,235,1.6667,G4,r,r,E4,C4,r,r,r,r
352.25,216.7692,235,1.8333,C4,r,r,F4,D4,r,r,r,r
352.5,216.9231,236,1.0,B-3,r,r,G4,E4,r,r,r,r
352.75,217.0769,236,1.1667,A3,r,r,G4,F4,r,r,r,r
353.0,217.2308,236,1.3333,B-3,r,r,G4,G4,r,r,r,r
353.25,217.3846,236,1.5,D4,r,r,G4,G4,r,r,r,r
353.5,217.5385,236,1.6667,C4,r,r,r,r,r,r,r,r
353.75,217.6923,236,1.8333,B-3,r,r,G4,r,r,r,r,r
354.0,217.8462,237,1.0,A3,r,r,C4,r,r,C2,C2,C2
354.25,218.0,237,1.1667,G4,r,r,B-3,D4,r,C2,C2,C2
354.5,218.1538,237,1.3333,F4,r,r,A3,C4,r,r,r,r
354.75,218.3077,237,1.5,E4,r,r,G4,B-3,r,r,r,r
355.0,218.4615,237,1.6667,D4,r,r,F4,A3,r,r,r,r
355.25,218.6154,237,1.8333,C5,r,r,E4,G4,r,r,r,r
355.5,218.7692,238,1.0,B4,r,r,D4,F4,r,r,r,r
355.75,218.9231,238,1.1667,A4,r,r,C5,E4,r,r,r,r
356.0,219.0769,238,1.3333,G4,r,r,B4,D4,r,r,r,r
356.25,219.2308,238,1.5,F4,r,r,A4,C5,r,r,r,r
356.5,219.3846,238,1.6667,G4,r,r,G4,B4,r,r,r,r
356.75,219.5385,238,1.8333,A4,r,r,F4,A4,r,r,r,r
357.0,219.6923,239,1.0,B3,r,r,G4,F5,r,C2,C2,C2
357.25,219.8462,239,1.1667,A3,r,r,A4,F5,r,C2,C2,C2
357.5,220.0,239,1.3333,G3,r,r,B3,D5,r,r,r,r
357.75,220.1538,239,1.5,A3,r,r,A3,D5,r,r,r,r
358.0,220.3077,239,1.6667,B3,r,r,G3,B4,r,r,r,r
358.25,220.4615,239,1.8333,C4,r,r,A3,B4,r,r,r,r
358.5,220.6154,240,1.0,D4,r,r,B3,G4,r,r,r,r
358.75,220.7692,240,1.1667,E4,r,r,C4,A4,r,r,r,r
359.0,220.9231,240,1.3333,F4,r,r,D4,B4,r,r,r,r
359.25,221.0769,240,1.5,A4,r,r,F4,D5,r,r,r,r
359.5,221.2308,240,1.6667,G4,r,r,E4,C5,r,r,r,r
359.75,221.3846,240,1.8333,F4,r,r,D4,B4,r,r,r,r
360.0,221.5385,241,1.0,E4,G5,C5,E4,C5,G4,C3,C2,C3
360.25,221.6923,241,1.1667,G4,G5,E5,E4,C5,G4,C3,C2,C3
360.5,221.8462,241,1.3333,C5,G5,G5,r,r,r,r,r,r
360.75,222.0,241,1.5,G4,G5,E5,r,r,r,r,r,r
361.0,222.1538,241,1.6667,E4,G5,C5,r,r,r,r,r,r
361.25,222.3077,241,1.8333,C4,G5,E5,r,r,r,r,r,r
361.5,222.4615,242,1.0,B3,G5,D5,D4,D5,B4,G2,G2,G2
361.75,222.6154,242,1.1667,D4,G5,B4,D4,D5,B4,G2,G2,G2
362.0,222.7692,242,1.3333,G4,G5,G4,r,r,r,r,r,r
362.25,222.9231,242,1.5,D4,G5,B4,r,r,r,r,r,r
362.5,223.0769,242,1.6667,B3,G5,D5,r,r,r,r,r,r
362.75,223.2308,242,1.8333,G3,G5,F5,r,r,r,r,r,r
363.0,223.3846,243,1.0,E4,G5,E5,C4,E5,C5,C2,r,r
363.25,223.5385,243,1.1667,G4,G5,E5,C4,E5,C5,C2,r,r
363.5,223.6923,243,1.3333,C5,G5,E5,r,D5,E4,r,r,r
363.75,223.8462,243,1.5,D5,G5,E5,r,D5,E4,r,r,r
364.0,224.0,243,1.6667,E5,G5,E5,r,B4,C4,r,r,r
364.25,224.1538,243,1.8333,G4,G5,E5,r,B4,C4,r,r,r
364.5,224.3077,244,1.0,A3,r,r,r,G4,A3,r,r,r
364.75,224.4615,244,1.1667,F#4,r,r,r,G4,A3,r,r,r
365.0,224.6154,244,1.3333,C5,r,r,C5,r,r,A2,A2,A2
365.25,224.7692,244,1.5,E5,r,r,C5,r,r,A2,A2,A2
365.5,224.9231,244,1.6667,D5,r,r,A4,r,r,F#2,F#2,F#2
365.75,225.0769,244,1.8333,C5,r,r,A4,r,r,F#2,F#2,F#2
366.0,225.2308,245,1.0,D5,r,r,F#4,r,r,B2,B2,B2
366.25,225.3846,245,1.1667,F#4,r,r,F#4,r,r,B2,B2,B2
366.5,225.5385,245,1.3333,B4,r,r,r,B4,D4,r,r,r
366.75,225.6923,245,1.5,C5,r,r,r,B4,D4,r,r,r
367.0,225.8462,245,1.6667,D5,r,r,r,G4,B3,r,r,r
367.25,226.0,245,1.8333,F#4,r,r,r,G4,B3,r,r,r
367.5,226.1538,246,1.0,G3,r,r,r,E4,G3,r,r,r
367.75,226.3077,246,1.1667,E4,r,r,r,E4,G3,r,r,r
368.0,226.4615,246,1.3333,B4,r,r,B4,r,r,G2,G2,G2
368.25,226.6154,246,1.5,D5,r,r,B4,r,r,G2,G2,G2
368.5,226.7692,246,1.6667,C5,r,r,G4,r,r,E2,E2,E2
368.75,226.9231,246,1.8333,B4,r,r,G4,r,r,E2,E2,E2
369.0,227.0769,247,1.0,C5,r,r,E4,r,r,A2,A2,A2
369.25,227.2308,247,1.1667,E5,r,r,E4,r,r,A2,A2,A2
369.5,227.3846,247,1.3333,A5,r,r,r,E4,C4,r,r,r
369.75,227.5385,247,1.5,B5,r,r,r,E4,C4,r,r,r
370.0,227.6923,247,1.6667,C6,r,r,r,C5,A3,r,r,r
370.25,227.8462,247,1.8333,G5,r,r,r,C5,A3,r,r,r
370.5,228.0,248,1.0,F#5,r,r,r,A4,D4,r,r,r
370.75,228.1538,248,1.1667,G5,r,r,r,A4,D4,r,r,r
371.0,228.3077,248,1.3333,A5,r,r,A5,r,r,F#2,F#2,F#2
371.25,228.4615,248,1.5,E5,r,r,A5,r,r,F#2,F#2,F#2
371.5,228.6154,248,1.6667,D5,r,r,F#5,r,r,D2,D2,D2
371.75,228.7692,248,1.8333,C5,r,r,F#5,r,r,D2,D2,D2
372.0,228.9231,249,1.0,B4,D6,G5,G5,D5,B4,G2,G2,G2
372.25,229.0769,249,1.1667,D5,D6,B5,G5,D5,B4,G2,G2,G2
372.5,229.2308,249,1.3333,G5,D6,D6,r,r,r,r,r,r
372.75,229.3846,249,1.5,D5,D6,B5,r,r,r,r,r,r
373.0,229.5385,249,1.6667,B4,D6,G5,r,r,r,r,r,r
373.25,229.6923,249,1.8333,G4,D6,B5,r,r,r,r,r,r
373.5,229.8462,250,1.0,F#4,D6,A5,A5,F#5,A4,D2,D2,D3
373.75,230.0,250,1.1667,A4,D6,F#5,A5,F#5,A4,D2,D2,D3
374.0,230.1538,250,1.3333,D5,D6,D5,r,r,r,r,r,r
374.25,230.3077,250,1.5,A4,D6,F#5,r,r,r,r,r,r
374.5,230.4615,250,1.6667,F#4,D6,A5,r,r,r,r,r,r
374.75,230.6154,250,1.8333,A4,D6,C6,r,r,r,r,r,r
375.0,230.7692,251,1.0,G4,D6,B5,B5,G5,G4,G2,G1,G3
375.25,230.9231,251,1.1667,A4,D6,B5,B5,G5,G4,G2,G1,G3
375.5,231.0769,251,1.3333,B4,r,r,G4,r,r,r,r,r
375.75,231.2308,251,1.5,C5,r,r,A4,r,r,r,r,r
376.0,231.3846,251,1.6667,D5,r,r,B4,G4,r,r,r,r
376.25,231.5385,251,1.8333,G4,r,r,C5,A4,r,r,r,r
376.5,231.6923,252,1.0,F4,r,r,D5,B4,r,r,r,r
376.75,231.8462,252,1.1667,E4,r,r,D5,C5,r,r,r,r
377.0,232.0,252,1.3333,F4,r,r,r,D5,r,r,r,r
377.25,232.1538,252,1.5,A4,r,r,r,D5,r,r,r,r
377.5,232.3077,252,1.6667,G4,r,r,r,r,r,r,r,r
377.75,232.4615,252,1.8333,F4,r,r,A4,r,r,r,r,r
378.0,232.6154,253,1.0,E4,r,r,G4,r,r,G2,G1,G2
378.25,232.7692,253,1.1667,D5,r,r,F4,A4,r,G2,G1,G2
378.5,232.9231,253,1.3333,C5,r,r,E4,G4,r,r,r,r
378.75,233.0769,253,1.5,B4,r,r,D5,F4,r,r,r,r
379.0,233.2308,253,1.6667,A4,r,r,C5,E4,r,r,r,r
379.25,233.3846,253,1.8333,G5,r,r,B4,D5,r,r,r,r
379.5,233.5385,254,1.0,F#5,r,r,A4,C5,r,r,r,r
379.75,233.6923,254,1.1667,E5,r,r,G5,B4,r,r,r,r
380.0,233.8462,254,1.3333,D5,r,r,F#5,A4,r,r,r,r
380.25,234.0,254,1.5,C5,r,r,E5,G5,r,r,r,r
380.5,234.1538,254,1.6667,D5,r,r,D5,F#5,r,r,r,r
380.75,234.3077,254,1.8333,E5,r,r,C5,E5,r,r,r,r
381.0,234.4615,255,1.0,F#4,r,r,D5,C6,r,G2,G1,G2
381.25,234.6154,255,1.1667,E4,r,r,E5,C6,r,G2,G1,G2
381.5,234.7692,255,1.3333,D4,r,r,F#4,A5,r,r,r,r
381.75,234.9231,255,1.5,E4,r,r,E4,A5,r,r,r,r
382.0,235.0769,255,1.6667,F#4,r,r,D4,F#5,r,r,r,r
382.25,235.2308,255,1.8333,G4,r,r,E4,F#5,r,r,r,r
382.5,235.3846,256,1.0,A4,r,r,F#4,D5,r,r,r,r
382.75,235.5385,256,1.1667,B4,r,r,G4,E5,r,r,r,r
383.0,235.6923,256,1.3333,C5,r,r,A4,F#5,r,r,r,r
383.25,235.8462,256,1.5,E5,r,r,C5,A5,r,r,r,r
383.5,236.0,256,1.6667,D5,r,r,B4,G5,r,r,r,r
383.75,236.1538,256,1.8333,C5,r,r,A4,F#5,r,r,r,r
384.0,236.3077,257,1.0,B4,r,r,G4,G5,r,G2,G1,G2
384.25,236.4615,257,1.1667,D5,r,r,G4,G5,r,G2,G1,G2
384.5,236.6154,257,1.3333,G5,G5,r,r,r,B4,r,r,r
384.75,236.7692,257,1.5,A5,G5,r,r,r,B4,r,r,r
385.0,236.9231,257,1.6667,B5,E5,r,r,r,G4,r,r,r
385.25,237.0769,257,1.8333,D5,E5,r,r,r,G4,r,r,r
385.5,237.2308,258,1.0,E4,C#5,r,r,r,E4,r,r,r
385.75,237.3846,258,1.1667,C#5,C#5,r,r,r,E4,r,r,r
386.0,237.5385,258,1.3333,G5,r,G5,r,r,r,E3,r,E3
386.25,237.6923,258,1.5,B5,r,G5,r,r,r,E3,r,E3
386.5,237.8462,258,1.6667,A5,r,E5,r,r,r,C#3,r,C#3
386.75,238.0,258,1.8333,G5,r,E5,r,r,r,C#3,r,C#3
387.0,238.1538,259,1.0,A5,r,C#5,r,r,r,F#3,r,F#3
387.25,238.3077,259,1.1667,C#5,r,C#5,r,r,r,F#3,r,F#3
387.5,238.4615,259,1.3333,F#5,F#5,r,r,r,A4,r,r,r
387.75,238.6154,259,1.5,G5,F#5,r,r,r,A4,r,r,r
388.0,238.7692,259,1.6667,A5,D5,r,r,r,F#4,r,r,r
388.25,238.9231,259,1.8333,C#5,D5,r,r,r,F#4,r,r,r
388.5,239.0769,260,1.0,D4,B4,r,r,r,D4,r,r,r
388.75,239.2308,260,1.1667,B4,B4,r,r,r,D4,r,r,r
389.0,239.3846,260,1.3333,F#5,B4,F#5,r,r,r,D3,r,D3
389.25,239.5385,260,1.5,A5,B4,F#5,r,r,r,D3,r,D3
389.5,239.6923,260,1.6667,G5,r,D5,r,r,r,B2,r,B2
389.75,239.8462,260,1.8333,F#5,r,D5,r,r,r,B2,r,B2
390.0,240.0,261,1.0,G5,r,B4,r,r,r,E3,r,E3
390.25,240.1538,261,1.1667,B4,r,B4,r,r,r,E3,r,E3
390.5,240.3077,261,1.3333,E5,B4,B4,r,r,G4,r,r,r
390.75,240.4615,261,1.5,F#5,B4,B4,r,r,G4,r,r,r
391.0,240.6154,261,1.6667,G5,G5,r,r,r,E4,r,r,r
391.25,240.7692,261,1.8333,D5,G5,r,r,r,E4,r,r,r
391.5,240.9231,262,1.0,C#5,E5,r,r,r,A4,r,r,r
391.75,241.0769,262,1.1667,D5,E5,r,r,r,A4,r,r,r
392.0,241.2308,262,1.3333,E5,r,E5,r,r,r,C#3,r,C#3
392.25,241.3846,262,1.5,B4,r,E5,r,r,r,C#3,r,C#3
392.5,241.5385,262,1.6667,A4,r,C#5,r,r,r,A2,r,A2
392.75,241.6923,262,1.8333,G4,r,C#5,r,r,r,A2,r,A2
393.0,241.8462,263,1.0,F#4,r,D5,r,r,r,D3,r,D3
393.25,242.0,263,1.1667,D5,r,D5,r,r,r,D3,r,D3
393.5,242.1538,263,1.3333,D5,r,r,F#5,A4,r,r,r,r
393.75,242.3077,263,1.5,A4,r,r,G5,B4,r,r,r,r
394.0,242.4615,263,1.6667,A4,r,r,F#5,A4,r,r,r,r
394.25,242.6154,263,1.8333,F#4,r,r,G5,B4,r,r,r,r
394.5,242.7692,264,1.0,F#4,r,r,A5,C5,r,r,r,r
394.75,242.9231,264,1.1667,A4,r,r,G5,B4,r,D4,r,D4
395.0,243.0769,264,1.3333,A4,r,r,F#5,A4,r,D4,r,D4
395.25,243.2308,264,1.5,F#4,r,r,G5,B4,r,A3,r,A3
395.5,243.3846,264,1.6667,F#4,r,r,A5,C5,r,A3,r,A3
395.75,243.5385,264,1.8333,D4,r,r,A5,C5,r,F#3,r,F#3
396.0,243.6923,265,1.0,D4,r,r,A5,C5,r,F#3,r,F#3
396.25,243.8462,265,1.1667,C5,r,r,G5,B4,r,A3,r,A3
396.5,244.0,265,1.3333,C5,r,r,F#5,A4,r,A3,r,A3
396.75,244.1538,265,1.5,A4,r,r,G5,B4,r,F#3,r,F#3
397.0,244.3077,265,1.6667,A4,r,r,A5,C5,r,F#3,r,F#3
397.25,244.4615,265,1.8333,F#4,r,r,G5,B4,r,D3,r,D3
397.5,244.6154,266,1.0,F#4,r,r,A5,C5,r,D3,r,D3
397.75,244.7692,266,1.1667,D4,r,r,C6,E5,r,D3,r,D3
398.0,244.9231,266,1.3333,F#4,r,r,B5,D5,r,D4,r,D4
398.25,245.0769,266,1.5,A4,r,r,A5,C5,r,D4,r,D4
398.5,245.2308,266,1.6667,D5,r,r,G5,B4,r,D3,r,D3
398.75,245.3846,266,1.8333,C5,r,r,F#5,A4,r,D3,r,D3
399.0,245.5385,267,1.0,B4,r,r,G5,B4,r,G2,r,G2
399.25,245.6923,267,1.1667,G4,r,r,G5,B4,r,G2,r,G2
399.5,245.8462,267,1.3333,G4,B5,D5,G5,B4,r,r,r,r
399.75,246.0,267,1.5,D4,C6,E5,G5,B4,r,r,r,r
400.0,246.1538,267,1.6667,D4,B5,D5,G5,B4,r,r,r,r
400.25,246.3077,267,1.8333,B3,C6,E5,G5,B4,r,r,r,r
400.5,246.4615,268,1.0,B3,D6,F5,G5,B4,r,r,r,r
400.75,246.6154,268,1.1667,D4,C6,E5,G5,B4,r,G3,r,G3
401.0,246.7692,268,1.3333,D4,B5,D5,G5,B4,r,G3,r,G3
401.25,246.9231,268,1.5,B3,C6,E5,G5,B4,r,D3,r,D3
401.5,247.0769,268,1.6667,B3,D6,F5,G5,B4,r,D3,r,D3
401.75,247.2308,268,1.8333,G3,D6,F5,G5,B4,r,B2,r,B2
402.0,247.3846,269,1.0,G3,D6,F5,G5,B4,r,B2,r,B2
402.25,247.5385,269,1.1667,F4,C6,E5,G5,B4,r,D3,r,D3
402.5,247.6923,269,1.3333,F4,B5,D5,G5,B4,r,D3,r,D3
402.75,247.8462,269,1.5,D4,C6,E5,G5,B4,r,B2,r,B2
403.0,248.0,269,1.6667,D4,D6,F5,G5,B4,r,B2,r,B2
403.25,248.1538,269,1.8333,B3,C6,E5,G5,B4,r,G2,r,G2
403.5,248.3077,270,1.0,B3,D6,F5,G5,B4,r,G2,r,G2
403.75,248.4615,270,1.1667,A3,F6,A5,G5,B4,r,G2,r,G2
404.0,248.6154,270,1.3333,B3,E6,G5,G5,B4,r,G3,r,G3
404.25,248.7692,270,1.5,D4,D6,F5,G5,B4,r,G3,r,G3
404.5,248.9231,270,1.6667,G4,C6,E5,G5,B4,r,G2,r,G2
404.75,249.0769,270,1.8333,F4,B5,D5,G5,B4,r,G2,r,G2
405.0,249.2308,271,1.0,E4,C6,E5,G5,E5,r,C3,r,C3
405.25,249.3846,271,1.1667,E5,D6,E5,E5,E5,G4,C3,r,C3
405.5,249.5385,271,1.3333,E5,C6,G5,E5,E5,G4,C4,C3,C4
405.75,249.6923,271,1.5,C5,D6,G5,C5,E5,E4,C4,C3,C4
406.0,249.8462,271,1.6667,C5,E6,C6,C5,E5,E4,A3,A2,A3
406.25,250.0,271,1.8333,A4,E6,C6,A4,E5,A4,A3,A2,A3
406.5,250.1538,272,1.0,A4,E6,C6,A4,A4,A4,F#3,F#2,F#3
406.75,250.3077,272,1.1667,D5,E6,C6,D5,A4,F#4,F#3,F#2,F#3
407.0,250.4615,272,1.3333,D5,D6,B5,D5,B4,F#4,B3,B2,B3
407.25,250.6154,272,1.5,B4,C6,A5,B4,B4,D4,B3,B2,B3
407.5,250.7692,272,1.6667,B4,D6,B5,B4,D5,D4,G3,G2,G3
407.75,250.9231,272,1.8333,G4,D6,B5,G4,D5,G4,G3,G2,G3
408.0,251.0769,273,1.0,G4,D6,B5,G4,G4,G4,E3,E2,E3
408.25,251.2308,273,1.1667,C5,D6,B5,C5,G4,E4,E3,E2,E3
408.5,251.3846,273,1.3333,C5,C6,A5,C5,A4,E4,A3,A2,A3
408.75,251.5385,273,1.5,A4,B5,G5,A4,A4,C4,A3,A2,A3
409.0,251.6923,273,1.6667,A4,C6,A5,A4,C5,C4,F#3,F#2,F#3
409.25,251.8462,273,1.8333,F#4,C6,A5,F#4,C5,F#4,F#3,F#2,F#3
409.5,252.0,274,1.0,F#4,C6,A5,F#4,F#4,F#4,D3,D2,D3
409.75,252.1538,274,1.1667,B4,C6,A5,B4,F#4,D4,D3,D2,D3
410.0,252.3077,274,1.3333,B4,B5,G5,B4,G4,D4,G3,G2,G3
410.25,252.4615,274,1.5,G4,A5,F#5,G4,G4,B3,G3,G2,G3
410.5,252.6154,274,1.6667,G4,B5,G5,G4,B4,B3,E3,E2,E3
410.75,252.7692,274,1.8333,E4,B5,G5,E4,B4,G3,E3,E2,E3
411.0,252.9231,275,1.0,E4,B5,G5,E4,E4,G3,C3,C2,C3
411.25,253.0769,275,1.1667,G4,G5,G5,E4,E4,G3,C3,C2,C3
411.5,253.2308,275,1.3333,F#4,A5,C6,E4,E5,C5,C3,C2,C3
411.75,253.3846,275,1.5,G4,B5,C6,E4,E5,C5,C3,C2,C3
412.0,253.5385,275,1.6667,A4,C6,C6,r,D5,B4,r,r,r
412.25,253.6923,275,1.8333,B4,D6,C6,r,D5,B4,r,r,r
412.5,253.8462,276,1.0,C5,E6,C6,r,C5,A4,r,r,r
412.75,254.0,276,1.1667,E5,C6,C6,E5,E5,A4,r,r,r
413.0,254.1538,276,1.3333,E5,A5,C6,E5,E5,A4,C3,C2,C3
413.25,254.3077,276,1.5,C5,E5,C6,C5,E5,A4,C3,C2,C3
413.5,254.4615,276,1.6667,C5,A5,C6,C5,E5,A4,A2,A1,A2
413.75,254.6154,276,1.8333,A4,C6,C6,A4,E5,A4,A2,A1,A2
414.0,254.7692,277,1.0,A4,F#5,C6,A4,F#5,A4,D3,D2,D3
414.25,254.9231,277,1.1667,F#4,F#5,A5,A4,F#5,A4,D3,D2,D3
414.5,255.0769,277,1.3333,G4,D6,B5,A4,F#5,D5,D3,D2,D3
414.75,255.2308,277,1.5,A4,D6,C6,A4,F#5,D5,D3,D2,D3
415.0,255.3846,277,1.6667,B4,D6,D6,r,E5,C5,r,r,r
415.25,255.5385,277,1.8333,C5,D6,E6,r,E5,C5,r,r,r
415.5,255.6923,278,1.0,D5,D6,F#5,r,D5,B4,r,r,r
415.75,255.8462,278,1.1667,F#5,D6,D6,F#5,F#5,B4,r,r,r
416.0,256.0,278,1.3333,F#5,D6,B5,F#5,F#5,B4,D3,D2,D3
416.25,256.1538,278,1.5,D5,D6,F#5,D5,F#5,B4,D3,D2,D3
416.5,256.3077,278,1.6667,D5,D6,B5,D5,F#5,B4,B2,B1,B2
416.75,256.4615,278,1.8333,B4,D6,D6,B4,F#5,B4,B2,B1,B2
417.0,256.6154,279,1.0,B4,D6,G5,B4,G5,B4,E3,E2,E3
417.25,256.7692,279,1.1667,G4,B5,G5,B4,G5,B4,E3,E2,E3
417.5,256.9231,279,1.3333,A4,C6,E6,r,G5,E5,E3,E2,E3
417.75,257.0769,279,1.5,B4,D6,E6,r,G5,E5,E3,E2,E3
418.0,257.2308,279,1.6667,C5,E6,E6,r,F#5,D5,r,r,r
418.25,257.3846,279,1.8333,D5,F#6,E6,r,F#5,D5,r,r,r
418.5,257.5385,280,1.0,E5,G6,E6,r,E5,C5,r,r,r
418.75,257.6923,280,1.1667,G5,D6,E6,G5,G5,C5,r,r,r
419.0,257.8462,280,1.3333,G5,C6,E6,G5,G5,C5,E3,E2,E3
419.25,258.0,280,1.5,E5,G5,E6,E5,G5,C5,E3,E2,E3
419.5,258.1538,280,1.6667,E5,C6,E6,E5,G5,C5,C3,C2,C3
419.75,258.3077,280,1.8333,C5,E6,E6,C5,G5,C5,C3,C2,C3
420.0,258.4615,281,1.0,C5,C6,E6,C5,A5,C5,A2,A1,A2
420.25,258.6154,281,1.1667,E5,C6,E6,C5,A5,C5,C4,A1,C4
420.5,258.7692,281,1.3333,E5,E6,C6,r,r,r,C4,A1,C4
420.75,258.9231,281,1.5,C5,E6,C6,r,r,r,A3,A1,A3
421.0,259.0769,281,1.6667,C5,E6,E6,r,r,r,A3,r,A3
421.25,259.2308,281,1.8333,A4,E6,E6,r,r,r,F#3,r,F#3
421.5,259.3846,282,1.0,A4,E6,A5,r,r,r,F#3,r,F#3
421.75,259.5385,282,1.1667,C6,E6,A5,C6,A5,A4,A3,r,A3
422.0,259.6923,282,1.3333,C6,E6,A5,C6,A5,A4,A3,A2,A3
422.25,259.8462,282,1.5,A5,E6,A5,A5,A5,A4,F#3,A2,F#3
422.5,260.0,282,1.6667,A5,E6,A5,A5,A5,A4,F#3,F#2,F#3
422.75,260.1538,282,1.8333,F#5,E6,A5,F#5,A5,A4,D3,F#2,D3
423.0,260.3077,283,1.0,F#5,E6,A5,F#5,A5,D5,D3,D2,D3
423.25,260.4615,283,1.1667,A5,E6,D5,F#5,A5,D5,F#3,D2,F#3
423.5,260.6154,283,1.3333,A5,E6,D5,r,r,r,F#3,D2,F#3
423.75,260.7692,283,1.5,F#5,E6,F#5,r,r,r,D3,D2,D3
424.0,260.9231,283,1.6667,F#5,E6,F#5,r,r,r,D3,r,D3
424.25,261.0769,283,1.8333,D5,E6,A5,r,r,r,B2,r,B2
424.5,261.2308,284,1.0,D5,E6,A5,r,r,r,B2,r,B2
424.75,261.3846,284,1.1667,F#5,D5,D6,F#5,A4,A4,D3,r,D3
425.0,261.5385,284,1.3333,F#5,F#5,D6,F#5,A4,A4,D3,D2,D3
425.25,261.6923,284,1.5,D5,A5,A5,D5,D5,A4,B2,D2,B2
425.5,261.8462,284,1.6667,D5,A5,A5,D5,D5,A4,B2,B1,B2
425.75,262.0,284,1.8333,F#5,C6,F#5,F#5,D5,A4,G2,B1,G2
426.0,262.1538,285,1.0,G5,B5,D5,G5,D5,B4,G2,G1,G2
426.25,262.3077,285,1.1667,G5,D6,D5,G5,D5,B4,G2,G1,G2
426.5,262.4615,285,1.3333,r,C6,r,r,r,r,B2,G1,B2
426.75,262.6154,285,1.5,r,B5,r,r,r,r,B2,G1,B2
427.0,262.7692,285,1.6667,r,A5,r,r,r,r,D3,r,D3
427.25,262.9231,285,1.8333,r,C6,r,r,r,r,D3,r,D3
427.5,263.0769,286,1.0,r,B5,r,r,r,r,G3,r,G3
