qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1545.0,807.0251,385,2.0,A5,A5,A5,A5,A4,A4,A3,A3,A4,A4,A4,A4,F5,C5,A4,F4,C4,A3,A2,r,r,r,r,r,r
1546.0,807.5336,385,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,r,F#4,E-4,B3,B2,r,B5,B5,B4,B3,B2
1547.0,808.0421,386,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,r,G#4,B3,E3,E2,r,E5,E4,E3,E3,E2
1548.0,808.5506,386,1.5,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,C5,C4,C4,C4,C3,r,C6,C5,C4,C4,C3
1549.0,809.059,386,2.0,F5,F5,F4,F4,F4,F4,F3,F3,F3,F3,F3,F3,F4,F4,F4,F3,F3,F3,F2,r,F5,F4,F3,F3,F2
1550.0,809.5675,386,2.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#5,C#4,C#4,C#4,C#3,r,C#6,C#5,C#4,C#4,C#3
1551.0,810.076,387,1.0,F#5,F#5,F#4,F#4,F#4,F#4,F#3,F#3,F#3,F#3,F#3,F#3,F#4,F#4,F#4,F#3,F#3,F#3,F#2,r,F#5,F#4,F#3,F#3,F#2
1552.0,810.5845,387,1.5,D6,D6,D5,D5,D5,D5,D4,D4,D4,D4,D4,D4,D5,D5,D5,D4,D4,D4,D3,r,D6,D5,D4,D4,D3
1553.0,811.0929,387,2.0,G5,G5,G4,G4,G4,G4,G3,G3,G3,G3,G3,G3,G4,G4,G4,G3,G3,G3,G2,r,G5,G4,G3,G3,G2
1554.0,811.6014,387,2.5,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,E-4,E-4,E-5,E-5,E-5,E-4,E-4,E-4,E-3,r,E-6,E-5,E-4,E-4,E-3
1555.0,812.1099,388,1.0,G#5,G#5,G#4,G#4,G#4,G#4,G#3,G#3,G#3,G#3,G#3,G#3,G#4,G#4,G#4,G#3,G#3,G#3,G#2,r,G#5,G#4,G#3,G#3,G#2
1555.5,812.3641,388,1.25,G#5,G#5,G#4,G#4,G#4,G#4,G#3,G#3,G#3,G#3,G#3,G#3,G#4,G#4,G#4,G#3,G#3,G#3,G#2,r,E6,E5,E4,E4,E3
1556.0,812.6184,388,1.5,A5,A5,A4,A4,A4,A4,A3,A3,A3,A3,A3,A3,A4,A4,A4,A3,A3,A3,A2,r,A5,A4,A3,A3,A2
1556.5,812.8726,388,1.75,A5,A5,A4,A4,A4,A4,A3,A3,A3,A3,A3,A3,A4,A4,A4,A3,A3,A3,A2,r,F6,F5,F4,F4,F3
1557.0,813.1268,388,2.0,B-5,B-5,B-4,B-4,B-4,B-4,B-3,B-3,B-3,B-3,B-3,B-3,B-4,B-4,B-4,B-3,B-3,B-3,B-2,r,B-5,B-4,B-3,B-3,B-2
1557.5,813.3811,388,2.25,B-5,B-5,B-4,B-4,B-4,B-4,B-3,B-3,B-3,B-3,B-3,B-3,B-4,B-4,B-4,B-3,B-3,B-3,B-2,r,F#6,F#5,F#4,F#4,F#3
1558.0,813.6353,388,2.5,B5,B5,B4,B4,B4,B4,B3,B3,B3,B3,B3,B3,B4,B4,B4,B3,B3,B3,B2,r,B5,B4,B3,B3,B2
1558.5,813.8896,388,2.75,B5,B5,B4,B4,B4,B4,B3,B3,B3,B3,B3,B3,B4,B4,B4,B3,B3,B3,B2,r,G6,G5,G4,G4,G3
1559.0,814.1438,389,1.0,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,C5,C4,C4,C4,C3,r,C6,C5,C4,C4,C3
1559.5,814.398,389,1.25,C6,C6,C5,C5,C5,C5,C4,C4,C4,C4,C4,C4,C5,C5,C5,C4,C4,C4,C3,r,G#6,G#5,G#4,G#4,G#3
1560.0,814.6523,389,1.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#5,C#4,C#4,C#4,C#3,r,C#6,C#5,C#4,C#4,C#3
1560.5,814.9065,389,1.75,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#5,C#4,C#4,C#4,C#3,r,A6,A5,A4,A4,A3
1561.0,815.1607,389,2.0,D6,D6,D5,D5,D5,D5,D4,D4,D4,D4,D4,D4,D5,D5,D5,D4,D4,D4,D3,r,D6,D5,D4,D4,D3
1561.5,815.415,389,2.25,D6,D6,D5,D5,D5,D5,D4,D4,D4,D4,D4,D4,D5,D5,D5,D4,D4,D4,D3,r,B-6,B-5,B-4,B-4,B-3
1562.0,815.6692,389,2.5,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,E-4,E-4,E-5,E-5,E-5,E-4,E-4,E-4,E-3,r,E-6,E-5,E-4,E-4,E-3
1562.5,815.9234,389,2.75,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,E-4,E-4,E-5,E-5,E-5,E-4,E-4,E-4,E-3,r,F#6,F#5,F#4,F#4,F#3
1563.0,816.1777,390,1.0,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,B6,B5,B4,B4,B3
1563.5,816.5527,390,1.25,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,E-6,E-5,E-4,E-4,E-3
1564.0,816.9277,390,1.5,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,G#6,G#5,G#4,G#4,G#3
1564.5,817.3027,390,1.75,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,B5,B4,B3,B3,B2
1565.0,817.6777,390,2.0,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,E6,E5,E4,E4,E3
1565.5,818.0527,390,2.25,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,G#5,G#4,G#3,G#3,G#2
1566.0,818.4277,390,2.5,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,C#6,C#5,C#4,C#4,C#3
1566.5,818.8027,390,2.75,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,E5,E4,E3,E3,E2
1567.0,819.1777,391,1.0,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,B5,B4,B3,B3,B2
1567.5,819.5527,391,1.25,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,C#5,C#4,C#3,C#3,C#2
1568.0,819.9277,391,1.5,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,G#5,G#4,G#3,G#3,G#2
1568.5,820.3027,391,1.75,G#6,G#6,G#5,G#5,G#5,G#5,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#4,G#3,G#3,G#3,r,C#5,C#4,C#3,C#3,C#2
1569.0,820.6777,391,2.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,G#5,G#4,G#3,G#3,G#2
1569.5,821.0527,391,2.25,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,A4,A3,A2,A2,A1
1570.0,821.4277,391,2.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,E5,E4,E3,E3,E2
1570.5,821.8027,391,2.75,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#3,F#2,F#2,F#1
1571.0,822.1777,392,1.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#4,C#3,C#3,C#2
1571.5,822.5527,392,1.25,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#3,F#2,F#2,F#1
1572.0,822.9277,392,1.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#4,C#3,C#3,C#2
1572.5,823.3027,392,1.75,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#3,F#2,F#2,F#1
1573.0,823.6777,392,2.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#4,C#3,C#3,C#2
1573.5,824.0527,392,2.25,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#3,F#2,F#2,F#1
1574.0,824.4277,392,2.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#4,C#3,C#3,C#2
1574.5,824.8027,392,2.75,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#3,F#2,F#2,F#1
1575.0,825.1777,393,1.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#5,C#4,C#3,C#2
1576.0,825.9277,393,1.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#4,F#3,F#2,F#1
1577.0,826.6777,393,2.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#5,C#4,C#3,C#2
1578.0,827.4277,393,2.5,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#4,F#3,F#2,F#1
1579.0,828.1777,394,1.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#5,C#4,C#3,C#2
1581.0,829.6777,394,2.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#4,F#3,F#2,F#1
1583.0,831.1777,395,1.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#5,C#4,C#3,C#2
1585.0,832.6777,395,2.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,F#4,F#4,F#3,F#2,F#1
1587.0,834.1777,396,1.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#4,C#4,C#4,C#4,C#4,C#5,C#5,C#4,C#4,C#3,C#3,r,r,C#5,C#5,C#4,C#3,C#2
1591.0,837.1777,397,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-2
1595.0,840.1777,398,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,A4,F3,F2
1595.5,840.4319,398,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,A4,E2,E1
1596.0,840.6862,398,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,C4,F2,F1
1596.5,840.9404,398,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,C4,G2,G1
1597.0,841.1946,398,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,C4,G#2,G#1
1597.5,841.4489,398,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,C4,A2,A1
1598.0,841.7031,398,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D5,F4,B-2,B-1
1598.5,841.9573,398,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,D4,B2,B1
1599.0,842.2116,399,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,G4,C3,C2
1599.5,842.4658,399,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,G4,B2,B1
1600.0,842.7201,399,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,G4,C3,C2
1600.5,842.9743,399,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,F4,D3,D2
1601.0,843.2285,399,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#4,C4,E-3,E-2
1601.5,843.4828,399,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,G4,C4,E3,E2
1602.0,843.737,399,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,D5,G4,F3,F2
1602.5,843.9912,399,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G4,E3,E2
1603.0,844.2455,400,1.0,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,r,G2,G1
1603.5,844.4997,400,1.25,r,r,r,r,A4,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,r,F#2,F#1
1604.0,844.754,400,1.5,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,D4,G2,G1
1604.5,845.0082,400,1.75,r,r,r,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,C5,A2,A1
1605.0,845.2624,400,2.0,r,r,r,r,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,D5,B-2,B-1
1605.5,845.5167,400,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F5,D4,B2,B1
1606.0,845.7709,400,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E-5,E-4,C3,C2
1606.5,846.0251,400,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E5,G4,C#3,C#2
1606.75,846.1523,400,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E5,G4,C#3,C#2
1607.0,846.2794,401,1.0,r,r,r,r,A4,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,D4,D3,D2
1607.5,846.5336,401,1.25,r,r,r,r,A4,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,E4,C#3,C#2
1608.0,846.7879,401,1.5,r,r,r,r,A4,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,D4,D3,D2
1608.5,847.0421,401,1.75,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,D5,A3,E3,E2
1609.0,847.2963,401,2.0,r,r,r,r,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,D5,A3,F#3,F#2
1609.5,847.5506,401,2.25,r,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,G3,G2
1610.0,847.8048,401,2.5,r,r,r,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,G#3,G#2
1610.5,848.059,401,2.75,r,r,r,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,A2
1611.0,848.3133,402,1.0,F5,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,F5,D5,D4,B-3,B-2
1611.5,848.5675,402,1.25,F5,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,F5,r,D4,F3,F2
1611.75,848.6946,402,1.375,F5,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,G5,r,D4,F3,F2
1612.0,848.8218,402,1.5,F6,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,A5,r,C4,D3,D2
1612.25,848.9489,402,1.625,F6,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,B-5,r,B-3,D3,D2
1612.5,849.076,402,1.75,D6,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,C6,r,F3,B-2,B-1
1612.75,849.2031,402,1.875,D6,r,r,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,D6,r,B-3,B-2,B-1
1613.0,849.3302,402,2.0,F6,r,F5,r,F4,F3,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,E-6,F4,F3,A2,A1
1613.5,849.5845,402,2.25,r,r,F5,r,F4,F3,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,E-6,F4,F3,C3,C2
1613.75,849.7116,402,2.375,r,r,F5,r,F4,F3,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,E-6,G4,F3,C3,C2
1614.0,849.8387,402,2.5,r,r,F5,r,F5,F4,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,F5,A4,F4,F3,F2
1614.25,849.9658,402,2.625,r,r,F5,r,F5,F4,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,F4,F3,F2
1614.5,850.0929,402,2.75,r,r,F5,r,E-5,E-4,r,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C5,E-4,A3,A2
1614.75,850.2201,402,2.875,r,r,F5,r,E-5,E-4,r,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-4,A3,A2
1615.0,850.3472,403,1.0,F5,r,F5,r,D5,D4,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,F5,D5,D4,B-3,B-2
1615.5,850.6014,403,1.25,F5,r,F5,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,F5,r,D4,F3,F2
1615.75,850.7285,403,1.375,F5,r,F5,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,G5,r,D4,F3,F2
1616.0,850.8557,403,1.5,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,C4,D3,D2
1616.25,850.9828,403,1.625,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,B-3,D3,D2
1616.5,851.1099,403,1.75,D6,r,B-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,F3,B-2,B-1
1616.75,851.237,403,1.875,D6,r,B-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,B-3,B-2,B-1
1617.0,851.3641,403,2.0,F6,r,C6,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,F4,F3,A2,A1
1617.5,851.6184,403,2.25,r,r,C6,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,F4,F3,C3,C2
1617.75,851.7455,403,2.375,r,r,C6,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,G4,F3,C3,C2
1618.0,851.8726,403,2.5,r,r,F5,r,F5,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,F4,F3,F2
1618.25,851.9997,403,2.625,r,r,F5,r,F5,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,F4,F3,F2
1618.5,852.1268,403,2.75,r,r,F5,r,E-5,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,E-4,A3,A2
1618.75,852.254,403,2.875,r,r,F5,r,E-5,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-4,A3,A2
1619.0,852.3811,404,1.0,F5,r,F5,r,D5,D4,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,F5,D5,D4,B-3,B-2
1619.5,852.6353,404,1.25,F5,r,F5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,F5,r,D4,F3,F2
1619.75,852.7624,404,1.375,F5,r,F5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,G5,r,D4,F3,F2
1620.0,852.8896,404,1.5,D6,r,F5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,A5,r,C4,D3,D2
1620.25,853.0167,404,1.625,D6,r,F5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,B-5,r,B-3,D3,D2
1620.5,853.1438,404,1.75,F6,r,B-5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,C6,r,F3,B-2,B-1
1620.75,853.2709,404,1.875,F6,r,B-5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,C#6,r,B-3,B-2,B-1
1621.0,853.398,404,2.0,F#6,r,D6,r,D5,D4,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,D5,F#4,A2,A1
1621.5,853.6523,404,2.25,r,r,D6,r,D5,D4,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,D5,F#4,C3,C2
1621.75,853.7794,404,2.375,r,r,D6,r,D5,D4,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,A4,F#4,C3,C2
1622.0,853.9065,404,2.5,r,r,r,r,A4,A3,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,F#3,F#2
1622.25,854.0336,404,2.625,r,r,r,r,A4,A3,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,D5,E5,D4,F#3,F#2
1622.5,854.1607,404,2.75,r,r,r,r,D5,D4,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,F5,D4,A3,A2
1622.75,854.2879,404,2.875,r,r,r,r,D5,D4,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,F#5,D4,A3,A2
1623.0,854.415,405,1.0,F5,r,E-5,r,E-5,E-4,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,B-5,G5,r,G3,G2
1623.5,854.6692,405,1.25,F5,r,E-5,r,B-4,B-3,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,B-5,r,E-4,E-3,E-2
1623.75,854.7963,405,1.375,F5,r,E-5,r,B-4,B-3,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,A5,r,E-4,E-3,E-2
1624.0,854.9234,405,1.5,D6,r,E-5,r,E-5,E-4,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,G5,r,E-4,B-2,B-1
1624.25,855.0506,405,1.625,D6,r,E-5,r,E-5,E-4,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,E-5,r,E-4,B-2,B-1
1624.5,855.1777,405,1.75,F6,r,E-5,r,G5,G4,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,C5,r,F4,G2,G1
1624.75,855.3048,405,1.875,F6,r,E-5,r,G5,G4,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,B-4,r,G4,G2,G1
1625.0,855.4319,405,2.0,F#6,r,E-5,r,A5,A4,A3,r,E-4,r,A3,r,r,r,r,r,r,r,r,r,A4,A4,A3,F#2,F#1
1625.5,855.6862,405,2.25,r,r,E-5,r,A5,A4,A3,r,E-4,r,A3,r,r,r,r,r,r,r,r,r,A4,A4,A3,A2,A1
1625.75,855.8133,405,2.375,r,r,E-5,r,A5,A4,A3,r,E-4,r,A3,r,r,r,r,r,r,r,r,r,C5,A4,A3,A2,A1
1626.0,855.9404,405,2.5,r,r,D5,r,A5,A4,D3,r,D4,r,A3,r,r,r,r,r,r,r,r,r,F#5,A4,r,D3,D2
1626.25,856.0675,405,2.625,r,r,D5,r,A5,A4,D3,r,D4,r,A3,r,r,r,r,r,r,r,r,r,G5,A4,r,D3,D2
1626.5,856.1946,405,2.75,r,r,D5,r,D5,D4,C4,r,D4,r,A4,r,r,r,r,r,r,r,r,r,G#5,D5,r,F#3,F#2
1626.75,856.3218,405,2.875,r,r,D5,r,D5,D4,C4,r,D4,r,A4,r,r,r,r,r,r,r,r,r,A5,D5,r,F#3,F#2
1627.0,856.4489,406,1.0,G#5,r,D5,r,G#5,G#4,B-3,r,B-3,r,B-4,r,r,r,r,r,r,r,r,r,G#5,D5,F4,F4,r
1627.5,856.7031,406,1.25,G#5,r,D5,r,G#5,G#4,r,r,B-3,r,B-4,r,r,r,r,r,r,r,r,r,G#5,D5,D4,D4,r
1627.75,856.8302,406,1.375,G#5,r,D5,r,G#5,G#4,r,r,B-3,r,B-4,r,r,r,r,r,r,r,r,r,F5,D5,D4,D4,r
1628.0,856.9573,406,1.5,D6,r,F5,r,G#5,G#4,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,D5,F4,B-3,B-3,r
1628.25,857.0845,406,1.625,D6,r,F5,r,G#5,G#4,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,C5,F4,B-3,B-3,r
1628.5,857.2116,406,1.75,F6,r,G#5,r,D5,D4,r,r,B3,r,r,r,r,r,r,r,r,r,r,r,B-4,D5,F3,F3,r
1628.75,857.3387,406,1.875,F6,r,G#5,r,D5,D4,r,r,B3,r,r,r,r,r,r,r,r,r,r,r,G#4,D5,F3,F3,r
1629.0,857.4658,406,2.0,G6,r,G5,r,G5,G4,G3,r,D4,r,G3,r,r,r,r,r,r,r,r,r,G4,G4,E3,E3,r
1629.5,857.7201,406,2.25,r,r,r,r,G5,G4,G3,r,D4,r,G3,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,r
1629.75,857.8472,406,2.375,r,r,r,r,G5,G4,G3,r,D4,r,G3,r,r,r,r,r,r,r,r,r,C5,G4,G3,G3,r
