score_qstamp,qstamp,measure,beat,726696_tstamp,728534_tstamp,729214_tstamp,726691_tstamp,729227_tstamp,726680_tstamp,726652_tstamp,726628_tstamp,726688_tstamp,726641_tstamp
256.375,256.375,172,1.5833,457.6622,418.7422,372.5022,455.1022,412.9622,627.1022,307.5022,614.6822,475.9822,362.4422
256.5,256.5,172,1.6667,457.8616,419.0252,372.6756,455.2964,413.2052,627.3312,307.6652,614.8608,476.3452,362.6052
256.625,256.625,172,1.75,458.1283,419.1883,372.8683,455.5483,413.3883,627.5683,307.8283,615.0683,476.5083,362.7683
256.75,256.75,172,1.8333,458.2913,419.3513,373.0313,455.7113,413.5513,627.7313,307.9913,615.2313,476.6713,362.9313
256.875,256.875,172,1.9167,458.4372,419.5143,373.1943,455.8743,413.7143,627.8943,308.0743,615.3943,476.7943,363.0343
257.0,257.0,173,1.0,458.5974,419.6774,373.3574,456.0374,413.8774,628.0574,308.2374,615.5574,476.9574,363.1974
257.125,257.125,173,1.0833,458.7804,420.0212,373.5204,456.2604,414.0804,628.3864,308.4004,615.8008,477.3604,363.3604
257.25,257.25,173,1.1667,458.9635,420.2235,373.6835,456.4235,414.2435,628.8435,308.5209,615.9835,477.5775,363.4945
257.375,257.375,173,1.25,459.1265,420.4265,373.8465,456.5865,414.4065,629.0065,308.5695,616.1465,477.8065,363.6465
257.5,257.5,173,1.3333,459.2896,420.5896,374.0096,456.7592,414.608,629.1792,308.6696,616.348,477.9696,363.8096
257.625,257.625,173,1.4167,459.5126,420.7526,374.1926,456.9326,414.8926,629.3526,308.8326,616.5526,478.1326,363.9726
257.75,257.75,173,1.5,459.6757,420.9157,374.3757,457.0957,415.0557,629.5157,308.9957,616.7157,478.2957,364.1357
257.875,257.875,173,1.5833,459.8387,421.0787,374.5987,457.2587,415.2187,629.6787,309.1587,616.8787,478.4587,364.2987
258.0,258.0,173,1.6667,460.1017,421.2417,374.7651,457.5034,415.3851,629.8417,309.3217,617.0719,478.6234,364.4217
258.125,258.125,173,1.75,460.2648,421.4048,374.9648,457.6848,415.6248,630.0048,309.4848,617.3648,478.8248,364.5848
258.25,258.25,173,1.8333,460.4478,421.5678,375.1278,457.8478,415.7878,630.1678,309.6078,617.5278,479.019,364.7478
258.375,258.375,173,1.9167,460.6109,421.7309,375.2909,458.0109,415.9509,630.3309,309.6909,617.6909,479.2309,364.877
258.5,258.5,174,1.0,460.7739,421.8939,375.4539,458.1739,416.1139,630.4939,309.8539,617.8539,479.3939,365.0339
258.625,258.625,174,1.0833,461.097,422.237,375.657,458.497,416.417,630.857,310.017,618.057,479.657,365.197
258.75,258.75,174,1.1667,461.26,422.4,375.82,458.66,416.58,631.02,310.18,618.22,479.82,365.36
258.875,258.875,174,1.25,461.423,422.563,375.983,458.823,416.743,631.183,310.3143,618.383,479.983,365.523
259.0,259.0,174,1.3333,461.5861,422.7261,376.1644,458.9861,416.9061,631.3705,310.4661,618.6461,480.1888,365.6861
259.125,259.125,174,1.4167,461.7491,422.8891,376.3691,459.1491,417.0691,631.5891,310.6291,618.8691,480.4491,365.8491
259.25,259.25,174,1.5,461.9122,423.0522,376.5322,459.3122,417.2322,631.7522,310.7922,619.0322,480.6322,365.9774
259.375,259.375,174,1.5833,462.0752,423.2152,376.6952,459.4752,417.3952,631.9456,310.8552,619.1952,480.7952,366.0752
259.5,259.5,174,1.6667,462.2383,423.4183,376.8783,459.6383,417.6183,632.1583,311.0183,619.3583,480.9583,366.2383
259.625,259.625,174,1.75,462.4813,423.6413,377.0613,459.8813,417.8013,632.4213,311.1813,619.6413,481.2413,366.4013
259.75,259.75,174,1.8333,462.6443,423.8043,377.2243,460.0443,417.9643,632.5843,311.3406,619.8043,481.4643,366.5443
259.875,259.875,174,1.9167,462.8074,423.9674,377.3874,460.2074,418.1274,632.7474,311.3837,619.9674,481.6274,366.7074
260.0,260.0,175,1.0,462.9912,424.1808,377.5504,460.4624,418.2904,632.9712,311.5304,620.1304,481.832,366.8704
260.125,260.125,175,1.0833,463.2535,424.3735,377.7735,460.7135,418.5135,633.1535,311.6935,620.4335,482.0335,367.0335
260.25,260.25,175,1.1667,463.4165,424.5965,377.9565,460.8765,418.6765,633.3165,311.7765,620.5965,482.2365,367.1965
260.375,260.375,175,1.25,463.5796,424.7796,378.1196,461.0396,418.8796,633.4996,311.9396,620.7596,482.3996,367.3596
260.5,260.5,175,1.3333,463.7626,424.9426,378.2826,461.2026,419.0626,633.6626,312.1026,620.9226,482.5826,367.5026
260.625,260.625,175,1.4167,463.9257,425.1057,378.4657,461.3657,419.2257,633.9257,312.2657,621.0857,482.8057,367.6657
260.75,260.75,175,1.5,464.1348,425.2887,378.6374,461.5809,419.4087,634.1235,312.4087,621.2487,483.0061,367.8287
260.875,260.875,175,1.5833,464.3317,425.4517,378.8117,461.8117,419.5717,634.4117,312.5265,621.5517,483.3317,367.9917
261.0,261.0,175,1.6667,464.4948,425.6548,378.9748,461.9748,419.7348,634.5748,312.5948,621.7148,483.5148,368.1548
261.125,261.125,175,1.75,464.6578,425.8378,379.1378,462.1378,419.9378,634.7378,312.7144,621.8978,483.6778,368.3378
261.25,261.25,175,1.8333,464.829,426.0018,379.3009,462.3036,420.1227,634.9036,312.8609,622.0609,483.8409,368.5009
261.375,261.375,175,1.9167,465.1639,426.2039,379.4839,462.5239,420.3239,635.1439,313.0239,622.2239,484.1039,368.6639
261.5,261.5,176,1.0,465.327,426.395,379.654,462.722,420.487,635.307,313.127,622.387,484.287,368.827
261.625,261.625,176,1.0833,465.49,426.63,379.83,463.01,420.67,635.47,313.29,622.57,484.49,368.99
261.75,261.75,176,1.1667,465.653,426.793,379.993,463.173,420.833,635.633,313.433,622.733,484.653,369.153
261.875,261.875,176,1.25,465.8361,426.9561,380.1561,463.3361,420.9961,635.7961,313.4573,622.8961,484.8361,369.3161
262.0,262.0,176,1.3333,465.9991,427.1191,380.3191,463.4991,421.1591,635.9591,313.5991,623.0591,485.0591,369.4791
262.125,262.125,176,1.4167,466.1622,427.2822,380.4822,463.6622,421.3622,636.1822,313.7622,623.2422,485.2222,369.6422
262.25,262.25,176,1.5,466.346,427.4556,380.6452,463.8252,421.5304,636.3712,313.9052,623.4052,485.4164,369.8052
262.375,262.375,176,1.5833,466.5683,427.6483,380.8083,464.0883,421.7083,636.6283,314.0683,623.5683,485.6683,369.9683
262.5,262.5,176,1.6667,466.7313,427.8113,380.9713,464.2513,421.9113,636.7913,314.1713,623.7313,485.8313,370.1313
262.625,262.625,176,1.75,466.8943,427.9743,381.1343,464.4143,422.1543,637.0143,314.3343,623.9743,485.9943,370.2943
262.75,262.75,176,1.8333,467.0574,428.1374,381.2974,464.5774,422.3174,637.1774,314.4374,624.1374,486.1574,370.4574
262.875,262.875,176,1.9167,467.4004,428.3004,381.4804,464.7604,422.4804,637.4604,314.5829,624.3204,486.3204,370.6204
263.0,263.0,177,1.0,467.5705,428.4635,381.6435,464.934,422.6035,637.6235,314.6435,624.487,486.494,370.7835
263.25,263.25,177,1.1667,467.9696,428.7896,381.9696,465.3696,422.9096,638.0696,314.9496,624.8496,487.0296,371.3696
263.75,263.75,177,1.5,468.8651,429.8017,382.7817,466.2034,423.7817,638.9234,315.6617,625.5425,487.8051,372.5119
264.0,264.0,177,1.6667,469.2278,430.1278,383.1078,466.5478,424.1078,639.4678,315.9878,626.3078,488.1678,372.9478
264.25,264.25,177,1.8333,469.5939,430.4739,383.5339,466.9539,424.4339,639.8356,316.2939,626.7034,488.6539,373.3339
264.5,264.5,178,1.0,469.92,430.8,383.78,467.28,424.76,640.2,316.5,627.06,489.0,373.66
264.75,264.75,178,1.1667,470.3061,431.1461,384.0861,467.6183,425.1061,640.5261,316.7461,627.3861,489.3261,373.9861
265.0,265.0,178,1.3333,470.6844,431.4722,384.4522,468.0244,425.4322,640.8722,317.0722,627.7766,489.6522,374.3122
265.25,265.25,178,1.5,471.0183,431.8183,384.7783,468.3583,425.7383,641.2383,317.2583,628.1183,490.0983,374.6383
265.5,265.5,178,1.6667,471.3615,432.1972,385.0686,468.7015,426.0843,641.5843,317.4443,628.4443,490.4843,374.9643
265.75,265.75,178,1.8333,471.7808,432.5904,385.4504,469.1104,426.4504,642.0104,317.7704,628.7704,490.9128,375.2904
266.0,266.0,179,1.0,472.1165,432.9365,385.7765,469.4565,426.8165,642.3965,317.9994,629.1565,491.2965,375.6165
266.25,266.25,179,1.1667,472.4678,433.3026,386.1026,469.8104,427.1826,642.733,318.2226,629.533,491.6504,375.9426
266.5,266.5,179,1.3333,472.8287,433.6635,386.4461,470.1887,427.5087,643.1896,318.4687,629.9287,492.0487,376.2087
266.75,266.75,179,1.5,473.2348,434.0348,386.7948,470.5548,427.8748,643.6148,318.6948,630.2748,492.3548,376.5548
267.0,267.0,179,1.6667,473.5618,434.4009,387.1427,470.8809,428.2009,643.9409,319.0009,630.6609,492.7818,376.9209
267.25,267.25,179,1.8333,473.934,434.748,387.63,471.261,428.547,644.361,319.227,631.007,493.182,377.247
267.5,267.5,180,1.0,474.273,435.113,388.073,471.613,428.893,644.713,319.533,631.484,493.639,377.593
267.75,267.75,180,1.1667,474.8391,435.4973,388.3991,472.1991,429.3591,645.1382,319.8191,631.8591,493.9791,377.9191
268.0,268.0,180,1.3333,475.1652,435.9304,388.7052,472.5252,429.6852,645.7252,320.0652,632.3252,494.5304,378.2452
268.25,268.25,180,1.5,475.5026,436.3052,389.0313,472.8513,430.0339,646.0513,320.2913,632.6852,494.8713,378.5713
268.5,268.5,180,1.6667,475.9574,436.6974,389.3574,473.2574,430.4748,646.5174,320.6174,633.0974,495.1974,378.8974
268.75,268.75,180,1.8333,476.3435,437.0435,389.7835,473.6105,430.8035,646.8435,320.8435,633.4435,495.5635,379.2235
269.0,269.0,181,1.0,476.6792,437.3792,390.0696,473.9792,431.1296,647.1696,321.0696,633.7696,495.9496,379.4496
269.25,269.25,181,1.1667,477.0514,437.7514,390.3957,474.3514,431.5114,647.6514,321.3357,634.1114,496.3385,379.8314
269.5,269.5,181,1.3333,477.3834,438.1017,390.7617,474.7017,431.8617,647.9817,321.5817,634.5336,496.6868,380.1617
269.75,269.75,181,1.5,477.8278,438.4556,391.1078,475.1278,432.1956,648.3878,321.9078,635.0678,497.1478,380.4878
270.0,270.0,181,1.6667,478.2878,438.9539,391.4339,475.5817,432.6973,648.8739,322.2339,635.3739,497.5478,380.8939
270.25,270.25,181,1.8333,478.72,439.32,391.76,475.98,433.06,649.2,322.4,635.7,497.96,381.28
270.5,270.5,182,1.0,479.0461,439.6461,392.0861,476.3061,433.3861,649.5844,322.6861,636.1705,498.2861,381.6261
270.75,270.75,182,1.1667,479.4522,440.061,392.4488,476.7322,433.7122,649.9522,322.9122,636.5522,498.6488,381.9522
271.0,271.0,182,1.3333,479.7783,440.4183,392.7983,477.0583,434.0783,650.3183,323.1583,636.8783,499.0183,382.1383
271.25,271.25,182,1.5,480.1043,440.7615,393.1243,477.3843,434.4243,650.7729,323.4043,637.2286,499.4329,382.4043
271.5,271.5,182,1.6667,480.492,441.1504,393.4608,477.7624,434.8112,651.1504,323.6304,637.6104,499.8104,382.7304
271.625,271.625,182,1.75,480.6935,441.327,393.6335,477.9735,434.9935,651.3535,323.7935,637.7735,500.0335,382.8935
271.75,271.75,182,1.8333,480.8565,441.5765,393.7965,478.1365,435.1565,651.533,323.8965,637.9365,500.1965,383.0565
271.875,271.875,182,1.9167,481.0796,441.7396,393.9996,478.3596,435.3596,651.7196,324.0396,638.1396,500.4196,383.2196
272.0,272.0,183,1.0,481.2452,441.9104,394.1626,478.5252,435.5226,651.8826,324.2026,638.3252,500.5826,383.4026
272.125,272.125,183,1.0833,481.4685,442.1257,394.3457,478.7485,435.7514,652.0828,324.3457,638.5057,500.7628,383.5657
272.25,272.25,183,1.1667,481.6887,442.2887,394.5087,478.9687,435.9287,652.2887,324.4654,638.6687,500.9687,383.7287
272.375,272.375,183,1.25,481.8517,442.4517,394.6717,479.1317,436.0917,652.4517,324.5117,638.8317,501.1317,383.8917
272.5,272.5,183,1.3333,482.0148,442.6148,394.8348,479.2948,436.2548,652.6496,324.6748,638.9948,501.2948,384.0548
272.75,272.75,183,1.5,482.3636,442.9818,395.1809,479.6227,436.5809,653.0036,324.8809,639.3809,501.7209,384.4018
273.0,273.0,183,1.6667,482.775,443.375,395.507,480.049,436.948,653.454,325.127,639.742,502.075,384.747
273.125,273.125,183,1.75,483.05,443.61,395.67,480.31,437.15,653.63,325.2471,639.97,502.29,384.91
273.25,273.25,183,1.8333,483.213,443.773,395.833,480.473,437.313,653.793,325.333,640.133,502.453,385.0104
273.375,273.375,183,1.9167,483.3761,443.9361,395.9961,480.6361,437.4761,653.9561,325.4961,640.2961,502.6161,385.1161
273.5,273.5,184,1.0,483.5391,444.0991,396.1591,480.7991,437.6591,654.1391,325.6591,640.4591,502.7791,385.2791
273.625,273.625,184,1.0833,483.7422,444.3222,396.3222,481.0222,437.8222,654.4022,325.8022,640.6622,503.0222,385.4422
273.75,273.75,184,1.1667,483.9052,444.4852,396.4956,481.1852,437.9852,654.5652,325.9052,640.8304,503.1852,385.5452
273.875,273.875,184,1.25,484.0683,444.6683,396.6883,481.3483,438.1483,654.7683,326.0483,641.0083,503.3483,385.7083
274.0,274.0,184,1.3333,484.2913,444.8313,396.8513,481.5852,438.3113,654.9626,326.2113,641.1913,503.5113,385.8713
274.25,274.25,184,1.5,484.7374,445.2574,397.1774,481.9574,438.6374,655.2974,326.3774,641.5174,503.9174,386.1974
274.5,274.5,184,1.6667,485.0635,445.607,397.4835,482.2835,438.9635,655.648,326.6435,641.8435,504.2835,386.5235
274.625,274.625,184,1.75,485.2265,445.7865,397.6465,482.4465,439.1265,655.9265,326.7665,642.0195,504.4465,386.6865
274.75,274.75,184,1.8333,485.3896,445.9592,397.8288,482.6288,439.3472,656.0992,326.9296,642.248,504.6288,386.8496
274.875,274.875,184,1.9167,485.6326,446.1526,398.0526,482.9126,439.5726,656.2926,327.0926,642.6126,504.8126,387.0126
275.0,275.0,185,1.0,485.7957,446.3314,398.2157,483.0757,439.7357,656.4557,327.2157,642.7757,504.9957,387.1757
275.125,275.125,185,1.0833,486.0187,446.5387,398.3787,483.2987,439.8987,656.6587,327.3387,642.9387,505.1587,387.3387
275.25,275.25,185,1.1667,486.2017,446.7017,398.5417,483.4634,440.0851,656.8902,327.5017,643.1102,505.3617,387.5034
275.375,275.375,185,1.25,486.3696,446.9096,398.7048,483.6496,440.2848,657.1448,327.6648,643.3648,505.6296,387.6848
275.5,275.5,185,1.3333,486.5712,447.1312,398.9224,483.8356,440.4868,657.3468,327.8278,643.5512,505.8512,387.8478
275.625,275.625,185,1.4167,486.9909,447.3309,399.1709,484.1709,440.7309,657.5909,327.9259,643.7509,506.0509,388.0909
275.75,275.75,185,1.5,487.1539,447.5139,399.3339,484.3339,440.8939,657.7539,327.9395,643.9139,506.3139,388.2539
275.875,275.875,185,1.5833,487.317,447.717,399.497,484.577,441.057,658.097,328.097,644.237,506.477,388.457
276.0,276.0,185,1.6667,487.48,447.92,399.66,484.74,441.22,658.26,328.26,644.46,506.64,388.62
276.125,276.125,185,1.75,487.663,448.103,399.823,484.952,441.383,658.423,328.403,644.683,506.872,388.826
276.25,276.25,185,1.8333,487.8749,448.2861,399.9983,485.2288,441.5966,658.6044,328.5461,644.9071,507.1105,389.0366
276.375,276.375,185,1.9167,488.1582,448.5164,400.2164,485.4891,441.8491,658.8182,328.6691,645.2491,507.3291,389.2691
276.5,276.5,186,1.0,488.3722,448.7722,400.5464,485.6888,442.0366,659.0288,328.8322,645.4122,507.5898,389.4644
277.0,277.0,186,1.3333,489.4443,449.9843,401.2843,486.7843,443.1843,660.1172,329.4443,646.8643,508.8886,390.2443
277.375,277.375,186,1.5833,490.0735,450.4735,401.7735,487.2935,443.6935,660.6735,329.9135,647.3535,509.3935,390.7335
277.5,277.5,186,1.6667,490.2565,450.6365,401.9365,487.473,443.8565,660.8765,330.0765,647.5165,509.5765,390.8965
277.875,277.875,186,1.9167,490.8999,451.2257,402.4457,488.1199,444.3457,661.4057,330.4457,648.0057,510.1514,391.4057
278.0,278.0,187,1.0,491.1887,451.4087,402.6174,488.3887,444.5087,661.5687,330.6087,648.1687,510.3374,391.5687
278.375,278.375,187,1.25,491.9378,451.9578,403.1178,489.1378,445.1578,662.3378,331.0978,649.0578,510.8578,392.0578
278.5,278.5,187,1.3333,492.1009,452.1218,403.2809,489.3009,445.3209,662.5009,331.2609,649.2209,511.0227,392.1809
278.875,278.875,187,1.5833,492.73,452.75,403.77,489.89,446.01,663.07,331.63,649.71,511.67,392.63
279.0,279.0,187,1.6667,492.893,452.913,403.933,490.193,446.173,663.233,331.793,649.893,511.833,392.793
279.375,279.375,187,1.9167,493.6222,453.6422,404.5222,490.9422,446.7488,663.9066,332.2622,650.551,512.8222,393.2822
279.5,279.5,188,1.0,493.8452,453.8252,404.6852,491.1252,447.0452,664.1252,332.3852,650.8052,512.9852,393.4452
279.625,279.625,188,1.0833,494.0683,454.1683,404.8483,491.3083,447.2483,664.4683,332.5483,651.1083,513.1483,393.6083
279.75,279.75,188,1.1667,494.2713,454.3313,405.0513,491.4713,447.4113,664.6313,332.6713,651.2713,513.3113,393.7713
279.875,279.875,188,1.25,494.4343,454.4943,405.2143,491.6343,447.5743,664.7943,332.7943,651.4343,513.4743,393.9343
280.0,280.0,188,1.3333,494.6374,454.7174,405.3974,491.8174,447.8374,665.1366,332.9574,651.6548,513.6374,394.0974
280.125,280.125,188,1.4167,494.9804,454.8804,405.6408,492.2004,448.0604,665.3212,333.1204,652.0004,513.8804,394.2604
280.25,280.25,188,1.5,495.1835,455.0835,405.8235,492.3835,448.2435,665.5235,333.2435,652.1635,514.0435,394.4235
280.375,280.375,188,1.5833,495.3665,455.2465,405.9865,492.5465,448.4065,665.7065,333.4065,652.3265,514.2065,394.5665
280.5,280.5,188,1.6667,495.5496,455.4096,406.1496,492.7096,448.5896,665.9096,333.5496,652.4896,514.3896,394.7296
280.625,280.625,188,1.75,495.9126,455.7726,406.3326,493.0126,448.8526,666.1926,333.7126,652.8126,514.6726,394.9126
280.75,280.75,188,1.8333,496.0757,455.9357,406.4957,493.1757,449.0157,666.3557,333.8489,653.0157,514.8357,395.0757
280.875,280.875,188,1.9167,496.2587,456.0987,406.6587,493.3387,449.1787,666.5187,333.9787,653.1787,515.0187,395.2387
281.0,281.0,189,1.0,496.4617,456.2617,406.8268,493.5834,449.3817,666.6834,334.1417,653.4017,515.2217,395.4017
281.125,281.125,189,1.0833,496.7448,456.5448,407.1248,493.9048,449.5448,667.0848,334.3048,653.8048,515.6248,395.5648
281.25,281.25,189,1.1667,496.9078,456.7078,407.2878,494.0678,449.7678,667.2478,334.4278,653.9678,515.7878,395.7278
281.375,281.375,189,1.25,497.0709,456.8709,407.4509,494.2309,449.9509,667.4109,334.5909,654.1309,515.9509,395.8909
281.5,281.5,189,1.3333,497.2739,457.0739,407.6139,494.4339,450.1539,667.5739,334.6339,654.3139,516.1539,396.0739
281.625,281.625,189,1.4167,497.537,457.317,407.777,494.737,450.337,667.857,334.797,654.517,516.437,396.237
281.75,281.75,189,1.5,497.72,457.5,407.94,494.9,450.6,668.08,334.96,654.68,516.6,396.44
281.875,281.875,189,1.5833,497.883,457.663,408.103,495.063,450.763,668.243,335.063,654.843,516.763,396.603
282.0,282.0,189,1.6667,498.0861,458.0061,408.2661,495.4261,450.9261,668.4061,335.2261,655.0061,517.0261,396.7661
282.125,282.125,189,1.75,498.3637,458.1691,408.4291,495.6582,451.1437,668.6182,335.3891,655.2855,517.1891,396.9291
282.25,282.25,189,1.8333,498.5922,458.3522,408.5922,495.8322,451.4122,668.7922,335.5522,655.5522,517.3522,397.0184
282.375,282.375,189,1.9167,498.7552,458.5152,408.7552,495.9952,451.5752,669.0152,335.6352,655.7552,517.5152,397.1752
282.5,282.5,190,1.0,498.9983,458.6783,408.9183,496.1583,451.7783,669.2983,335.7594,656.0149,517.7183,397.3383
282.625,282.625,190,1.0833,499.4013,458.8413,409.0813,496.5213,452.1613,669.5039,335.9213,656.3813,518.0413,397.5413
282.75,282.75,190,1.1667,499.5843,459.0043,409.2643,496.7443,452.3443,669.7486,336.0643,656.5643,518.2043,397.7043
282.875,282.875,190,1.25,499.7474,459.234,409.4274,496.9074,452.5074,669.957,336.2274,656.7274,518.3748,397.8674
283.0,283.0,190,1.3333,499.9104,459.5104,409.5904,497.0704,452.6704,670.1704,336.3904,656.8904,518.5608,398.0304
283.125,283.125,190,1.4167,500.2335,459.6735,409.7535,497.2535,452.8335,670.3335,336.5535,657.147,518.7735,398.1935
283.25,283.25,190,1.5,500.4165,459.8365,409.9165,497.4165,452.9965,670.4965,336.7165,657.3765,519.1165,398.3565
283.375,283.375,190,1.5833,500.5796,460.0796,410.0796,497.6396,453.1596,670.7196,336.8796,657.5396,519.2796,398.5196
283.5,283.5,190,1.6667,500.8452,460.2626,410.2626,498.0026,453.4052,671.0626,337.0626,657.9626,519.4426,398.6826
283.625,283.625,190,1.75,501.0657,460.5399,410.6571,498.3457,453.7142,671.3457,337.2257,658.1314,519.677,398.8457
283.75,283.75,190,1.8333,501.2548,460.8087,410.8687,498.5087,454.0087,671.5087,337.3487,658.3174,520.0087,399.0087
283.875,283.875,190,1.9167,501.4717,460.9717,411.0317,498.6717,454.1717,671.7117,337.4686,658.4917,520.1717,399.1479
284.0,284.0,191,1.0,501.6496,461.1348,411.1948,498.8348,454.3348,671.9488,337.5748,658.6548,520.3696,399.2748
284.125,284.125,191,1.0833,502.1378,461.3978,411.3578,499.2778,454.6578,672.2178,337.7378,659.1178,520.5978,399.4378
284.25,284.25,191,1.1667,502.3009,461.5609,411.5209,499.4409,454.8209,672.4209,337.9009,659.2809,520.8009,399.6009
284.375,284.375,191,1.25,502.4639,461.7239,411.6839,499.6039,454.9839,672.5839,338.0407,659.4439,520.9639,399.7639
284.5,284.5,191,1.3333,502.627,461.887,411.847,499.767,455.147,672.747,338.107,659.607,521.127,399.927
284.625,284.625,191,1.4167,502.84,462.15,412.23,499.99,455.39,673.03,338.27,659.86,521.59,400.21
284.75,284.75,191,1.5,503.013,462.313,412.393,500.153,455.553,673.193,338.413,660.093,521.753,400.373
284.875,284.875,191,1.5833,503.1761,462.4761,412.5561,500.3161,455.7161,673.3761,338.558,660.2561,521.9161,400.5361
285.0,285.0,191,1.6667,503.4164,462.6791,412.7191,500.4991,455.9782,673.6191,338.7191,660.4191,522.0791,400.6991
285.125,285.125,191,1.75,503.8022,463.1222,412.8822,500.9222,456.2022,674.0222,338.8822,660.8222,522.2622,400.8622
285.25,285.25,191,1.8333,503.9852,463.2852,413.0252,501.1052,456.3652,674.1852,339.041,660.9852,522.4252,401.0252
285.375,285.375,191,1.9167,504.1483,463.4483,413.1883,501.2683,456.5366,674.3483,339.1283,661.1649,522.5883,401.1883
285.5,285.5,192,1.0,504.3113,463.6113,413.3513,501.4539,456.7113,674.5113,339.2913,661.3826,522.7513,401.3513
285.625,285.625,192,1.0833,504.4943,463.8343,413.5343,501.7743,456.8743,674.8743,339.4418,661.5543,522.9743,401.5143
285.75,285.75,192,1.1667,504.7974,464.0974,413.6974,501.9374,457.0374,675.1774,339.4774,661.7774,523.2974,401.6774
285.875,285.875,192,1.25,504.9604,464.2604,413.8604,502.1004,457.2004,675.3404,339.6404,661.9404,523.4604,401.8404
286.0,286.0,192,1.3333,505.2035,464.4505,414.0235,502.3035,457.4045,675.5035,339.8035,662.1635,523.6235,402.0035
286.125,286.125,192,1.4167,505.3665,464.7065,414.1865,502.473,457.7125,675.6665,339.9665,662.386,523.8465,402.2065
286.25,286.25,192,1.5,505.588,464.8696,414.3496,502.6976,457.9296,675.8296,340.1296,662.6184,524.0096,402.3696
286.375,286.375,192,1.5833,505.7926,465.0726,414.5126,502.9126,458.1126,675.9926,340.2304,662.8326,524.1726,402.5326
286.5,286.5,192,1.6667,505.9557,465.2357,414.6757,503.0757,458.2757,676.1757,340.3357,662.9957,524.3357,402.6957
286.625,286.625,192,1.75,506.1187,465.4187,414.8387,503.3187,458.4387,676.3987,340.4987,663.2787,524.4987,402.8587
286.75,286.75,192,1.8333,506.4251,465.6017,415.0017,503.5217,458.6017,676.6034,340.6417,663.4451,524.7617,403.0217
286.875,286.875,192,1.9167,506.6744,465.8992,415.1648,503.7744,458.8448,676.8848,340.8048,663.7296,524.9248,403.1848
287.0,287.0,193,1.0,506.8678,466.1078,415.3356,504.0078,459.0078,677.0556,340.9678,663.9078,525.0878,403.3478
287.125,287.125,193,1.0833,507.3509,466.4036,415.8109,504.4509,459.2309,677.3909,341.1309,664.1709,525.4909,403.5109
287.25,287.25,193,1.1667,507.5139,466.6139,415.9739,504.6139,459.4939,677.5539,341.2939,664.3339,525.6539,403.6739
287.375,287.375,193,1.25,507.677,466.777,416.137,504.777,459.657,677.717,341.457,664.497,525.817,403.837
287.5,287.5,193,1.3333,507.86,466.94,416.3,504.96,459.88,678.04,341.62,664.7,525.98,404.0
287.625,287.625,193,1.4167,508.023,467.143,416.463,505.123,460.043,678.203,341.783,664.986,526.203,404.183
287.75,287.75,193,1.5,508.1861,467.3061,416.6261,505.2861,460.2122,678.3661,341.8466,665.1661,526.3661,404.3461
287.875,287.875,193,1.5833,508.3491,467.4873,416.7891,505.4491,460.3891,678.5291,341.8568,665.3291,526.5291,404.5091
288.0,288.0,193,1.6667,508.5722,467.7722,416.9522,505.6922,460.5522,678.6922,341.9722,665.4922,526.7122,404.6844
288.125,288.125,193,1.75,508.7552,467.9552,417.1152,505.8552,460.8352,678.8552,342.1352,665.9752,526.9152,404.8552
288.25,288.25,193,1.8333,508.9183,468.1383,417.2783,506.0183,460.9983,679.0383,342.2983,666.1383,527.0783,405.0383
288.375,288.375,193,1.9167,509.113,468.3039,417.4413,506.2091,461.1639,679.2665,342.4413,666.3013,527.2865,405.2091
288.5,288.5,194,1.0,509.4443,468.5486,417.6043,506.4843,461.3643,679.5129,342.5843,666.4686,527.5243,405.4843
288.625,288.625,194,1.0833,509.8074,468.7674,417.7674,507.0274,461.6874,679.8274,342.7474,666.7274,527.7474,405.6474
288.75,288.75,194,1.1667,509.9704,468.9304,417.9304,507.1904,461.8504,679.9904,342.9104,666.8904,527.9104,405.8104
288.875,288.875,194,1.25,510.1335,469.1135,418.0935,507.3535,462.0135,680.1535,342.9591,667.0735,528.1535,405.9735
289.0,289.0,194,1.3333,510.2965,469.2765,418.2365,507.5165,462.1765,680.3165,343.0633,667.2365,528.3165,406.1365
289.125,289.125,194,1.4167,510.4996,469.5596,418.3996,507.6796,462.3396,680.5984,343.1596,667.4588,528.4996,406.2996
289.25,289.25,194,1.5,510.6852,469.7226,418.5626,507.8426,462.5026,680.7626,343.3226,667.6426,528.6652,406.4626
289.375,289.375,194,1.5833,510.9057,469.8857,418.7257,508.0057,462.6657,680.9457,343.4657,667.8057,528.8457,406.6257
289.5,289.5,194,1.6667,511.1087,470.0487,418.8887,508.1887,462.8287,681.1487,343.6287,667.9687,529.0087,406.7887
289.625,289.625,194,1.75,511.3117,470.2117,419.0517,508.3917,462.9917,681.3917,343.7517,668.1317,529.1717,406.9517
289.75,289.75,194,1.8333,511.5148,470.4548,419.2148,508.5948,463.1548,681.5748,343.8748,668.3748,529.4148,407.1148
289.875,289.875,194,1.9167,511.7178,470.6178,419.3589,508.7778,463.3178,681.7934,343.9778,668.5778,529.5778,407.2778
290.0,290.0,195,1.0,511.9409,470.8836,419.5209,509.0809,463.6209,682.0018,344.1409,668.8409,529.8045,407.5209
290.125,290.125,195,1.0833,512.2039,471.1478,419.6839,509.2478,463.8039,682.2717,344.3039,669.0239,530.0639,407.6878
