qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
778.0,195,2.0,0.5,f,Tr 1,0,Tpt
793.0,199,1.5,0.25,f,Trv 1,4,Fl
812.0,204,1.0,0.0,f,Tr 1,0,Tpt
817.0,205,1.5,0.25,f,Trv 1,4,Fl
826.0,207,2.0,0.5,f,A,13,Ch
830.0,208,2.0,0.5,f,T,14,Ch
834.0,209,2.0,0.5,f,B,15,Ch
838.0,210,2.0,0.5,f,S 2,12,Ch
842.0,211,2.0,0.5,f,S 1,11,Ch
857.0,215,1.5,0.25,f,Trv 1,4,Fl
861.0,216,1.5,0.25,f,S 2,12,Ch
869.0,218,1.5,0.25,f,S 1,11,Ch
877.0,220,1.5,0.25,f,B,15,Ch
890.0,223,2.0,0.5,f,S 1,11,Ch
892.0,224,1.0,0.0,f,T,14,Ch
894.0,224,2.0,0.5,f,A,13,Ch
898.0,225,2.0,0.5,f,S 1,11,Ch
900.0,226,1.0,0.0,f,T,14,Ch
902.0,226,2.0,0.5,f,A,13,Ch
905.0,227,1.5,0.25,f,S 1,11,Ch
921.0,231,1.5,0.25,f,Tr 1,0,Tpt
930.0,233,2.0,0.5,f,T,14,Ch
938.0,235,2.0,0.5,f,A,13,Ch
946.0,237,2.0,0.5,f,S 1,11,Ch
954.0,239,2.0,0.5,f,T,14,Ch
962.0,241,2.0,0.5,f,B,15,Ch
970.0,243,2.0,0.5,f,Tr 1,0,Tpt
976.0,245,1.0,0.0,f,B,15,Ch
978.0,245,2.0,0.5,f,S 1,11,Ch
992.5,249,1.25,0.125,f,Tr 1,0,Tpt
