qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
277.75,138.875,93,2.75,r,r,r,r,A4,A4,F#4,D4,r,r,r,r,r,A3,r,E3,r
278.0,139.0,93,3.0,A5,F#5,D5,D3,A4,A4,F#4,D4,r,r,r,r,r,D4,r,F#3,r
278.25,139.125,93,3.25,A5,F#5,D5,D3,A4,A4,F#4,D4,r,r,r,r,r,D4,r,G3,r
278.5,139.25,93,3.5,r,r,r,r,A4,A4,F#4,D4,r,r,r,r,r,E4,r,F#3,r
278.75,139.375,93,3.75,r,r,r,r,A4,A4,F#4,D4,r,r,r,r,r,E4,r,G3,r
279.0,139.5,94,1.0,F#5,D5,A4,D3,r,r,r,r,r,r,r,r,r,F#4,r,A3,D3
279.25,139.625,94,1.25,F#5,D5,A4,D3,r,r,r,r,r,r,r,r,r,G4,r,B3,D3
279.5,139.75,94,1.5,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,F#4,r,A3,D3
279.75,139.875,94,1.75,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,E4,r,G3,D3
280.0,140.0,94,2.0,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,D4,r,F#3,r
280.25,140.125,94,2.25,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,C#4,r,G3,r
280.5,140.25,94,2.5,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,D4,D3,F#3,r
280.75,140.375,94,2.75,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,E4,D3,E3,r
281.0,140.5,94,3.0,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,F#4,A3,D3,r
281.25,140.625,94,3.25,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,G4,A3,E3,r
281.5,140.75,94,3.5,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,F#4,B3,F#3,r
281.75,140.875,94,3.75,r,r,r,r,D5,D5,A4,F#4,r,r,r,r,r,G4,B3,D3,r
282.0,141.0,95,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C#4,G3,D2
282.25,141.125,95,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,D4,G3,D2
282.5,141.25,95,1.5,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,r,E4,C#4,G3,D2
282.75,141.375,95,1.75,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,r,D4,B3,F#3,D2
283.0,141.5,95,2.0,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,r,C#4,A3,G3,r
283.25,141.625,95,2.25,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,r,B3,G3,G3,r
283.5,141.75,95,2.5,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,E4,C#4,A3,E3,r
283.75,141.875,95,2.75,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,E4,D4,B3,E3,r
284.0,142.0,95,3.0,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,A4,E4,C#4,C#3,r
284.25,142.125,95,3.25,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,A4,F#4,D4,C#3,r
284.5,142.25,95,3.5,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,B4,E4,C#4,E3,r
284.75,142.375,95,3.75,r,r,r,r,C#5,C#5,G4,E4,r,r,r,r,B4,F#4,D4,E3,r
285.0,142.5,96,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G4,E4,A3,D3
285.25,142.625,96,1.25,r,r,r,r,r,r,r,r,r,r,r,r,D5,A4,F#4,A3,D3
285.5,142.75,96,1.5,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,C#5,G4,E4,A3,D3
285.75,142.875,96,1.75,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,B4,F#4,D4,A3,D3
286.0,143.0,96,2.0,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,A4,E4,C#4,r,r
286.25,143.125,96,2.25,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,G4,D4,B3,r,r
286.5,143.25,96,2.5,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,A4,E4,C#4,G3,r
286.75,143.375,96,2.75,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,B4,F#4,D4,F#3,r
287.0,143.5,96,3.0,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,C#5,G4,E4,E3,r
287.25,143.625,96,3.25,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,D5,A4,F#4,E3,r
287.5,143.75,96,3.5,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,B4,F#4,D4,A3,r
287.75,143.875,96,3.75,r,r,r,r,E5,E5,G4,C#5,r,r,r,r,C#5,G4,E4,A3,r
288.0,144.0,97,1.0,F#5,D5,A4,D3,D5,D5,F#4,A4,r,r,r,r,D5,A4,F#4,F#3,D2
288.25,144.125,97,1.25,F#5,D5,A4,D3,F#5,D5,F#4,A4,r,r,r,r,E5,B4,G4,F#3,D2
288.5,144.25,97,1.5,r,r,r,r,A5,F#5,r,r,r,r,r,r,D5,A4,F#4,D3,D2
288.75,144.375,97,1.75,r,r,r,r,G5,E5,r,r,r,r,r,r,C#5,G4,E4,D3,D2
289.0,144.5,97,2.0,A5,F#5,D5,D3,F#5,D5,D4,F#4,r,r,r,r,D5,A4,F#4,r,r
289.25,144.625,97,2.25,A5,F#5,D5,D3,G5,E5,D4,F#4,r,r,r,r,D5,A4,F#4,r,r
289.5,144.75,97,2.5,r,r,r,r,F#5,D5,r,r,A4,F#4,D4,A4,A4,F#4,D4,D3,D3
289.75,144.875,97,2.75,r,r,r,r,G5,E5,r,r,A4,F#4,D4,A4,A4,F#4,D4,D3,D3
290.0,145.0,97,3.0,F#5,D5,A4,D3,F#5,D5,F#4,A4,D5,A4,D4,D5,A4,A4,D4,F#3,F#3
290.25,145.125,97,3.25,F#5,D5,A4,D3,G5,E5,F#4,A4,D5,A4,D4,D5,A4,A4,D4,F#3,F#3
290.5,145.25,97,3.5,r,r,r,r,F#5,D5,r,r,E5,C#5,A4,E5,C#5,A4,A3,A3,A3
290.75,145.375,97,3.75,r,r,r,r,G5,E5,r,r,E5,C#5,A4,E5,C#5,A4,A3,A3,A3
291.0,145.5,98,1.0,D5,A4,F#4,D3,F#5,D5,A4,D5,F#5,D5,A4,F#5,D5,A4,A3,D4,D4
291.5,145.75,98,1.5,r,r,r,r,r,r,r,r,G5,E5,A4,G5,E5,A4,A3,D4,D3
291.6667,145.8333,98,1.6667,r,r,r,r,r,r,r,r,F#5,D5,A4,F#5,D5,A4,A3,D4,D3
291.8333,145.9167,98,1.8333,r,r,r,r,r,r,r,r,F#5,D5,A4,F#5,D5,A4,A3,D4,D3
292.0,146.0,98,2.0,r,r,r,r,r,r,r,r,F#5,D5,A4,F#5,D5,A4,A3,D3,D3
292.5,146.25,98,2.5,r,r,r,r,r,r,r,r,G5,C#5,A4,G5,C#5,A4,E4,E3,E3
293.0,146.5,98,3.0,r,r,r,r,r,r,r,r,F#5,D5,A4,F#5,D5,A4,F#4,D3,D3
293.5,146.75,98,3.5,r,r,r,r,r,r,r,r,E5,B-4,C#5,E5,B-4,C#5,C#4,C#3,C#3
294.0,147.0,99,1.0,r,r,r,r,r,r,F#5,B4,D5,B4,F#4,D5,B4,F#4,D4,B2,B2
294.5,147.25,99,1.5,r,r,r,r,F#5,D5,r,r,D5,B4,F#4,D5,B4,F#4,B3,B2,B3
294.75,147.375,99,1.75,r,r,r,r,E5,C#5,r,r,D5,B4,F#4,C#5,C#5,F#4,B3,B2,B-3
295.0,147.5,99,2.0,r,r,r,r,D5,B4,D6,F#5,r,r,r,B4,D5,F#4,F#3,B2,B3
295.25,147.625,99,2.25,r,r,r,r,E5,C#5,D6,F#5,r,r,r,B4,D5,F#4,F#3,B2,B3
295.5,147.75,99,2.5,r,r,r,r,D5,B4,r,r,B4,F#4,F#4,B4,F#5,B4,F#3,D3,D4
295.75,147.875,99,2.75,r,r,r,r,E5,C#5,r,r,B4,F#4,F#4,B4,F#5,B4,F#3,D3,D4
296.0,148.0,99,3.0,r,r,r,r,D5,B4,B5,D5,E5,B4,G4,E5,E5,B4,B3,G3,G3
296.25,148.125,99,3.25,r,r,r,r,E5,C#5,B5,D5,E5,B4,G4,E5,E5,B4,B3,G3,G3
296.5,148.25,99,3.5,r,r,r,r,D5,B4,r,r,F#5,B4,F#4,F#5,D5,B4,D4,B3,B3
296.75,148.375,99,3.75,r,r,r,r,E5,C#5,r,r,F#5,B4,F#4,F#5,D5,B4,D4,B3,B3
297.0,148.5,100,1.0,r,r,r,r,D5,B4,G5,B4,G5,B4,E4,G5,D5,B4,E4,E3,E3
297.5,148.75,100,1.5,r,r,r,r,r,r,r,r,F#5,C#5,A4,F#5,C#5,A4,E4,G3,G3
297.75,148.875,100,1.75,r,r,r,r,r,r,r,r,E5,C#5,A4,E5,C#5,A4,E4,G3,G3
298.0,149.0,100,2.0,r,r,r,r,r,r,r,r,A5,D5,A4,A5,D5,A4,D4,F#3,F#3
298.5,149.25,100,2.5,r,r,r,r,r,r,r,r,C#5,E5,G4,C#5,E5,G4,C#4,E3,E3
299.0,149.5,100,3.0,r,r,r,r,r,r,r,r,D5,A4,F#4,D5,D5,A4,A3,F#3,F#3
299.5,149.75,100,3.5,r,r,r,r,r,r,r,r,G5,E5,B4,G5,D5,B4,E4,G3,G3
300.0,150.0,101,1.0,r,r,r,r,r,r,r,r,E5,C#5,A4,F#5,D5,A4,F#4,A3,A3
300.25,150.125,101,1.25,r,r,r,r,r,r,r,r,E5,C#5,A4,F#5,D5,A4,G4,A3,A3
300.5,150.25,101,1.5,r,r,r,r,A4,A4,A4,A4,E5,C#5,A4,E5,C#5,A4,A4,A2,C#4
300.75,150.375,101,1.75,r,r,r,r,B4,G#4,B4,G#4,E5,C#5,A4,E5,C#5,A4,A4,A2,B3
301.0,150.5,101,2.0,r,r,r,r,C#5,A4,C#5,A4,r,r,r,r,r,r,r,r,A3
301.25,150.625,101,2.25,r,r,r,r,D5,B4,D5,B4,r,r,r,r,r,r,r,r,A3
301.5,150.75,101,2.5,E5,A4,r,r,E5,C#5,E5,C#5,E5,C#5,A4,C#5,C#5,E4,A4,A3,A2
301.75,150.875,101,2.75,E5,A4,r,r,E5,C#5,E5,C#5,E5,C#5,G4,C#5,C#5,E4,G4,A3,A2
302.0,151.0,101,3.0,F#5,A4,r,r,F#5,E-5,F#5,E-5,F#5,E-5,F#4,E-5,B4,F#4,F#4,A3,A3
302.5,151.25,101,3.5,G5,E5,r,r,G5,E5,G5,E5,G5,E5,E4,E5,B4,G4,E4,G3,G3
303.0,151.5,102,1.0,A5,F#5,r,r,A5,F#5,A5,F#5,A5,F#5,E-4,F#5,A4,A4,E-4,F#3,F#3
303.5,151.75,102,1.5,B5,G5,r,r,B5,G5,r,r,r,r,r,G5,E4,B4,E4,E3,E3
303.6667,151.8333,102,1.6667,A5,F#5,r,r,A5,F#5,r,r,r,r,r,F#5,E4,A4,E4,E3,E3
303.75,151.875,102,1.75,A5,F#5,r,r,A5,F#5,r,r,r,r,r,F#5,E4,A4,F#4,E3,E3
303.8333,151.9167,102,1.8333,A5,F#5,r,r,A5,F#5,r,r,r,r,r,F#5,E4,A4,F#4,E3,E3
304.0,152.0,102,2.0,A5,F#5,r,r,A5,F#5,r,r,r,r,r,F#5,F#4,A4,B3,E-3,E-3
304.5,152.25,102,2.5,A5,F#5,r,r,r,r,A5,F#5,r,r,r,F#5,A4,A4,B3,F#3,F#3
304.75,152.375,102,2.75,G5,E5,r,r,r,r,G5,E5,r,r,r,F#5,A4,A4,B3,F#3,F#3
305.0,152.5,102,3.0,A5,F#5,r,r,r,r,A5,F#5,r,r,r,F#5,E-4,A4,B3,B2,B2
305.5,152.75,102,3.5,B5,G5,r,r,B5,G5,B5,G5,B5,G5,B4,G5,B4,B4,B3,E-3,E-3
305.75,152.875,102,3.75,A5,F#5,r,r,A5,F#5,A5,F#5,A5,F#5,B4,F#5,B4,A4,B3,E-3,E-3
306.0,153.0,103,1.0,G5,E5,r,r,G5,E5,G5,E5,G5,E5,B4,E5,B4,G4,B3,E3,E3
306.5,153.25,103,1.5,A5,F#5,r,r,A5,F#5,r,r,r,r,r,F#5,C#5,A4,F#3,D3,D3
306.6667,153.3333,103,1.6667,G5,E5,r,r,G5,E5,r,r,r,r,r,E5,C#5,G4,F#3,D3,D3
306.75,153.375,103,1.75,G5,E5,r,r,G5,E5,r,r,r,r,r,E5,D5,G4,F#3,D3,D3
306.8333,153.4167,103,1.8333,G5,E5,r,r,G5,E5,r,r,r,r,r,E5,D5,G4,F#3,D3,D3
307.0,153.5,103,2.0,G5,E5,r,r,G5,E5,r,r,r,r,r,E5,A4,G4,r,C#3,C#3
307.5,153.75,103,2.5,G5,E5,r,r,r,r,G5,E5,r,r,r,E5,A4,G4,C#4,E3,E3
307.75,153.875,103,2.75,F#5,D5,r,r,r,r,F#5,D5,r,r,r,E5,A4,G4,C#4,E3,E3
308.0,154.0,103,3.0,G5,E5,r,r,r,r,G5,E5,r,r,r,E5,A4,G4,E4,A2,A2
308.5,154.25,103,3.5,A5,F#5,r,r,A5,F#5,A5,F#5,A5,F#5,A4,F#5,A4,A4,C#4,C#3,C#3
308.75,154.375,103,3.75,G5,E5,r,r,G5,E5,G5,E5,G5,E5,A4,E5,A4,G4,C#4,C#3,C#3
309.0,154.5,104,1.0,F#5,D5,r,r,F#5,D5,F#5,D5,F#5,D5,A4,D5,A4,F#4,A3,D3,D3
309.5,154.75,104,1.5,G5,E5,r,r,G5,E5,r,r,r,r,r,E5,E4,G4,C#4,C#3,C#3
309.6667,154.8333,104,1.6667,F#5,D5,r,r,F#5,D5,r,r,r,r,r,D5,E4,F#4,C#4,C#3,C#3
309.8333,154.9167,104,1.8333,F#5,D5,r,r,F#5,D5,r,r,r,r,r,D5,E4,F#4,C#4,C#3,C#3
310.0,155.0,104,2.0,F#5,D5,r,r,F#5,D5,r,r,r,r,r,D5,r,F#4,F#3,B2,B2
310.5,155.25,104,2.5,F#5,D5,r,r,r,r,F#5,D5,r,r,r,D5,F#4,F#4,B3,D3,D3
310.75,155.375,104,2.75,E5,C#5,r,r,r,r,E5,C#5,r,r,r,D5,F#4,F#4,B3,D3,D3
311.0,155.5,104,3.0,F#5,D5,r,r,r,r,F#5,D5,r,r,r,D5,D4,F#4,D4,F#3,F#2
311.5,155.75,104,3.5,G5,D5,r,r,G5,D5,G5,D5,G5,D5,A4,D5,F#4,G4,C#4,A3,A2
311.75,155.875,104,3.75,F#5,D5,r,r,F#5,D5,F#5,D5,F#5,D5,A4,D5,F#4,F#4,C#4,A3,A2
312.0,156.0,105,1.0,E5,D5,r,r,E5,D5,E5,D5,E5,B4,B4,D5,B4,E4,B3,G#3,G#2
312.25,156.125,105,1.25,D5,D5,r,r,E5,D5,E5,D5,E5,B4,B4,D5,B4,D4,B3,F#3,G#2
312.5,156.25,105,1.5,E5,D5,r,r,E5,D5,r,D5,E4,B3,G#3,D5,B4,E4,D4,G#3,G#2
312.75,156.375,105,1.75,F#5,D5,r,r,F#5,D5,r,D5,E4,B3,G#3,D5,B4,F#4,D4,A3,G#2
313.0,156.5,105,2.0,E5,D5,r,r,E5,D5,r,D5,G#4,E4,B3,D5,B4,E4,G#3,B3,G#2
313.25,156.625,105,2.25,F#5,D5,r,r,E5,D5,r,D5,G#4,E4,B3,D5,B4,F#4,G#3,B3,G#2
313.5,156.75,105,2.5,E5,D5,r,r,r,D5,E5,D5,B4,G#4,E4,D5,E4,E4,B3,G#3,G#2
313.75,156.875,105,2.75,F#5,D5,r,r,r,D5,F#5,D5,B4,G#4,E4,D5,E4,F#4,B3,G#3,G#2
314.0,157.0,105,3.0,E5,D5,r,r,r,D5,E5,D5,E5,B4,G#4,D5,G#4,E4,B3,E3,G#2
314.25,157.125,105,3.25,F#5,D5,r,r,r,D5,E5,D5,E5,B4,G#4,D5,G#4,F#4,B3,E3,G#2
314.5,157.25,105,3.5,E5,D5,r,r,E5,D5,E5,D5,E5,E4,B4,D5,B4,E4,B3,G#3,G#2
314.75,157.375,105,3.75,F#5,D5,r,r,F#5,D5,F#5,D5,E5,E4,B4,D5,B4,F#4,B3,G#3,G#2
315.0,157.5,106,1.0,G5,D5,r,r,G5,D5,G5,D5,E5,A4,E4,D5,E5,G4,A3,A3,A2
315.25,157.625,106,1.25,F#5,D5,r,r,G5,D5,G5,D5,E5,A4,E4,D5,E5,F#4,A3,A3,A2
315.5,157.75,106,1.5,G5,A4,r,r,G5,C#5,r,C#5,A4,E4,A4,C#5,E5,G4,C#4,A3,A2
315.6667,157.8333,106,1.6667,G5,A4,r,r,G5,B4,r,C#5,A4,E4,A4,B4,E5,G4,C#4,A3,A2
315.75,157.875,106,1.75,A5,A4,r,r,F#5,B4,r,C#5,A4,E4,A4,B4,D5,A4,C#4,A3,A2
315.8333,157.9167,106,1.8333,A5,A4,r,r,F#5,B4,r,C#5,A4,E4,A4,B4,D5,A4,C#4,A3,A2
316.0,158.0,106,2.0,G5,E5,r,r,G5,E5,r,r,C#5,A4,E4,E5,C#5,G4,E3,A2,A2
316.25,158.125,106,2.25,A5,F#5,r,r,G5,E5,r,r,C#5,A4,E4,F#5,C#5,A4,E3,A2,A2
316.5,158.25,106,2.5,G5,E5,r,r,r,r,G5,E5,E5,C#5,A4,E5,A4,G4,A3,A3,A2
316.75,158.375,106,2.75,A5,F#5,r,r,r,r,F#5,D5,E5,C#5,A4,F#5,A4,A4,A3,A3,A2
317.0,158.5,106,3.0,G5,E5,r,r,r,r,G5,E5,G5,E5,C#5,E5,E4,G4,C#4,A3,A2
317.25,158.625,106,3.25,A5,F#5,r,r,r,r,G5,E5,G5,E5,C#5,F#5,E4,A4,C#4,A3,A2
317.5,158.75,106,3.5,G5,E5,r,r,E5,E5,E5,E5,E5,E5,C#5,E5,A4,G4,C#4,A3,A2
317.75,158.875,106,3.75,A5,F#5,r,r,E5,E5,E5,E5,E5,E5,C#5,F#5,A4,A4,C#4,A3,A2
318.0,159.0,107,1.0,F#5,E5,r,r,F#5,E5,F#5,E5,F#5,E5,C#5,E5,C#5,F#4,C#4,B-3,B-2
318.25,159.125,107,1.25,E5,E5,r,r,F#5,E5,F#5,E5,F#5,E5,C#5,E5,C#5,E4,C#4,G#3,B-2
318.5,159.25,107,1.5,F#5,E5,r,r,F#5,E5,r,E5,F#4,C#4,B-3,E5,C#5,F#4,E4,B-3,B-2
318.75,159.375,107,1.75,G5,E5,r,r,G5,E5,r,E5,F#4,C#4,B-3,E5,C#5,G4,E4,B3,B-2
319.0,159.5,107,2.0,F#5,E5,r,r,F#5,E5,r,E5,B-4,F#4,C#4,E5,C#5,F#4,B-3,C#4,B-2
319.25,159.625,107,2.25,G5,E5,r,r,F#5,E5,r,E5,B-4,F#4,C#4,E5,C#5,G4,B-3,C#4,B-2
319.5,159.75,107,2.5,F#5,E5,r,r,r,E5,F#5,E5,C#5,B-4,F#4,E5,F#4,F#4,C#4,B-3,B-2
319.75,159.875,107,2.75,G5,E5,r,r,r,E5,G5,E5,C#5,B-4,F#4,E5,F#4,G4,C#4,B-3,B-2
320.0,160.0,107,3.0,F#5,E5,r,r,r,E5,F#5,E5,F#5,C#5,B-4,E5,B-4,F#4,F#4,F#3,B-2
320.25,160.125,107,3.25,G5,E5,r,r,r,E5,F#5,E5,F#5,C#5,B-4,E5,B-4,G4,F#4,F#3,B-2
320.5,160.25,107,3.5,F#5,E5,r,r,F#5,E5,F#5,E5,F#5,F#4,C#5,E5,C#5,F#4,F#4,B-3,B-2
320.75,160.375,107,3.75,G5,E5,r,r,G5,E5,G5,E5,F#5,F#4,C#5,E5,C#5,G4,F#4,B-3,B-2
321.0,160.5,108,1.0,A5,E5,r,r,A5,E5,A5,E5,F#5,B4,F#4,E5,F#5,A4,F#4,B3,B2
321.25,160.625,108,1.25,G5,E5,r,r,A5,E5,A5,E5,F#5,B4,F#4,E5,F#5,G4,F#4,B3,B2
321.5,160.75,108,1.5,A5,F#5,r,r,A5,E-5,r,E-5,B4,F#4,B4,E-5,F#5,A4,A4,B3,B2
321.6667,160.8333,108,1.6667,A5,F#5,r,r,A5,C#5,r,E-5,B4,F#4,B4,E-5,F#5,A4,A4,B3,B2
321.75,160.875,108,1.75,B5,E5,r,r,G5,C#5,r,E-5,B4,F#4,B4,E-5,E5,B4,A4,B3,B2
321.8333,160.9167,108,1.8333,B5,E5,r,r,G5,C#5,r,E-5,B4,F#4,B4,E-5,E5,B4,A4,B3,B2
322.0,161.0,108,2.0,A5,F#5,r,r,A5,F#5,r,r,E-5,B4,F#4,B4,E-5,A4,F#4,B2,B2
322.25,161.125,108,2.25,B5,G5,r,r,A5,F#5,r,r,E-5,B4,F#4,B4,E-5,B4,F#4,B2,B2
322.5,161.25,108,2.5,A5,F#5,r,r,r,r,A5,F#5,F#5,E-5,B4,E-5,F#5,A4,E-4,B2,B2
322.75,161.375,108,2.75,B5,G5,r,r,r,r,G5,E5,F#5,E-5,B4,E-5,F#5,B4,E-4,B2,B2
323.0,161.5,108,3.0,A5,F#5,r,r,r,r,A5,F#5,A5,F#5,E-4,F#5,E-5,A4,B3,B2,B2
323.25,161.625,108,3.25,B5,G5,r,r,r,r,A5,F#5,A5,F#5,E-4,F#5,E-5,B4,B3,B2,B2
323.5,161.75,108,3.5,A5,F#5,r,r,F#5,E-5,F#5,E-5,F#5,E-5,B4,E-5,B4,A4,B3,B2,B2
323.75,161.875,108,3.75,B5,G5,r,r,F#5,E-5,F#5,E-5,F#5,E-5,B4,E-5,B4,B4,B3,B2,B2
324.0,162.0,109,1.0,G5,E5,r,r,G5,E5,E5,E5,G5,E5,B4,E5,B4,G4,B3,E3,E2
324.5,162.25,109,1.5,A5,E5,A4,A2,A5,A5,A5,E5,A5,E5,A4,E5,A4,E4,E4,A2,C#3
324.75,162.375,109,1.75,G5,E5,A4,A2,G5,G5,G5,E5,G5,E5,A4,E5,A4,E4,E4,A2,C#3
325.0,162.5,109,2.0,F#5,D5,A4,D3,F#5,F#5,F#5,D5,F#5,D5,A4,r,r,r,r,r,D3
325.5,162.75,109,2.5,B5,G5,D4,D3,B5,B5,B5,C#5,B5,C#5,G4,G5,C#5,E4,E4,E3,E3
325.75,162.875,109,2.75,B5,G5,D4,D3,B5,B5,B5,C#5,B5,C#5,G4,G5,C#5,E4,E4,E3,E3
326.0,163.0,109,3.0,A5,D5,A4,D3,A5,A5,A5,D5,A5,D5,A4,F#5,D5,A4,D4,F#3,F#3
326.25,163.125,109,3.25,G5,D5,A4,D3,G5,G5,G5,D5,G5,D5,A4,F#5,D5,A4,D4,F#3,F#3
326.5,163.25,109,3.5,F#5,A4,A4,A2,F#5,F#5,F#5,A4,F#5,A4,A3,C#5,A4,G4,F#4,A3,A3
326.75,163.375,109,3.75,E5,A4,A4,A2,E5,E5,E5,A4,E5,A4,A3,C#5,A4,G4,F#4,A3,A3
327.0,163.5,110,1.0,D5,F#4,D4,D3,D5,D5,D5,F#4,D5,F#4,D4,D5,D4,F#4,B3,B3,B3
327.25,163.625,110,1.25,E5,F#4,D4,D3,E5,E5,E5,E4,E5,E4,G4,E5,D4,G4,B3,B3,B3
327.5,163.75,110,1.5,F#5,r,r,r,F#5,F#5,F#5,D4,F#5,D4,F#4,F#5,D4,F#4,D4,A3,A3
327.75,163.875,110,1.75,G5,r,r,r,G5,G5,G5,E4,G5,E4,E4,G5,D4,E4,C#4,G3,G3
328.0,164.0,110,2.0,A5,r,r,r,A5,A5,A5,F#4,A5,F#4,D4,A5,D4,D4,D4,F#3,F#3
328.25,164.125,110,2.25,D5,r,r,r,A5,A5,A5,G4,A5,G4,D4,A5,D4,D4,D4,F#3,E3
328.5,164.25,110,2.5,D6,A5,A4,D3,D5,D5,D5,A4,D5,A4,D4,D5,A4,D4,A3,F#3,F#3
328.75,164.375,110,2.75,D6,G5,A4,D3,D5,D5,D5,A4,D5,A4,D4,D5,A4,D4,A3,G3,G3
329.0,164.5,110,3.0,D6,F#5,A4,A2,F#5,F#5,F#5,A4,F#5,A4,D4,F#5,A4,D4,F#3,A3,A3
329.25,164.625,110,3.25,D6,F#5,F#4,A2,F#5,F#5,F#5,A4,F#5,A4,D4,F#5,A4,D4,G3,A3,A3
329.5,164.75,110,3.5,C#6,E5,A4,A2,E5,E5,E5,G4,E5,G4,C#4,E5,G4,C#4,A3,A3,A2
330.0,165.0,111,1.0,D6,F#5,A4,D3,D5,D5,D5,F#4,D5,F#4,A3,D5,F#4,D4,A3,D3,D2
331.5,165.75,111,2.5,r,r,r,r,E5,C#5,E5,C#5,A4,A4,A4,r,r,r,r,r,r
331.75,165.875,111,2.75,r,r,r,r,E5,C#5,E5,C#5,B4,B4,B4,r,r,r,r,r,r
332.0,166.0,111,3.0,r,r,r,r,F#5,E-5,F#5,E-5,A4,A4,A4,r,r,r,r,r,r
332.5,166.25,111,3.5,r,r,r,r,G5,E5,G5,E5,G4,G4,G4,r,r,r,r,r,r
333.0,166.5,112,1.0,r,r,r,r,A5,F#5,A5,F#5,F#4,F#4,F#4,r,r,r,r,r,r
333.5,166.75,112,1.5,r,r,r,r,B5,G5,r,r,E4,E4,E4,r,r,r,r,r,r
333.6667,166.8333,112,1.6667,r,r,r,r,A5,F#5,r,r,E4,E4,E4,r,r,r,r,r,r
333.8333,166.9167,112,1.8333,r,r,r,r,A5,F#5,r,r,E4,E4,E4,r,r,r,r,r,r
334.0,167.0,112,2.0,r,r,r,r,A5,F#5,r,r,E-4,E-4,E-4,r,r,r,r,r,r
334.5,167.25,112,2.5,r,r,r,r,C6,A5,C6,A5,F#4,F#4,F#4,r,r,r,r,r,r
335.0,167.5,112,3.0,r,r,r,r,B5,G5,B5,G5,B3,B3,B3,r,r,r,r,r,r
335.5,167.75,112,3.5,r,r,r,r,A5,F#5,A5,F#5,E-4,E-4,E-4,r,r,r,r,r,r
336.0,168.0,113,1.0,r,r,r,r,G5,E5,G5,E5,E4,E4,E4,r,r,r,r,r,r
336.5,168.25,113,1.5,r,r,r,r,G5,E5,r,r,B4,B4,B4,r,r,r,r,r,r
336.75,168.375,113,1.75,r,r,r,r,F#5,E-5,r,r,B4,B4,B4,r,r,r,r,r,r
337.0,168.5,113,2.0,r,r,r,r,G5,E5,r,r,E4,E4,E4,r,r,r,r,r,r
337.5,168.75,113,2.5,r,r,r,r,G5,E5,G5,E5,B4,B4,B4,r,r,r,r,r,r
337.75,168.875,113,2.75,r,r,r,r,F#5,E-5,F#5,E-5,B4,B4,B4,r,r,r,r,r,r
338.0,169.0,113,3.0,r,r,r,r,A5,F#5,A5,F#5,E-4,E-4,E-4,r,r,r,r,r,r
338.5,169.25,113,3.5,r,r,r,r,G5,E5,G5,E5,B4,B4,B4,r,r,r,r,r,r
338.75,169.375,113,3.75,r,r,r,r,F#5,E-5,F#5,E-5,B4,B4,B4,r,r,r,r,r,r
339.0,169.5,114,1.0,r,r,r,r,G5,E5,G5,E5,E4,E4,E4,r,r,r,r,r,r
339.25,169.625,114,1.25,r,r,r,r,F#5,E-5,G5,E5,E4,E4,E4,r,r,r,r,r,r
339.5,169.75,114,1.5,r,r,r,r,E5,E5,B5,G5,E5,B3,G3,r,r,r,r,r,r
339.75,169.875,114,1.75,r,r,r,r,F#5,F#5,A5,F#5,E-5,B3,G3,r,r,r,r,r,r
340.0,170.0,114,2.0,r,r,r,r,G5,G5,G5,E5,E5,E4,B3,r,r,r,r,r,r
340.25,170.125,114,2.25,r,r,r,r,A5,A5,G5,E5,E5,E4,B3,r,r,r,r,r,r
