score_qstamp,qstamp,measure,beat,723383_tstamp,729191_tstamp,723375_tstamp,730990_tstamp,736448_tstamp,723387_tstamp,723405_tstamp,723416_tstamp,723412_tstamp,723396_tstamp,728538_tstamp,736453_tstamp,723379_tstamp,711683_tstamp
365.5,663.5,183,2.5,245.7183,240.9583,266.7383,522.7783,167.8383,182.1583,163.7783,159.1183,167.0183,150.2196,162.7383,170.2583,151.3383,162.7983
365.75,663.75,183,2.75,245.8225,241.0625,266.8425,522.9625,167.9625,182.2625,163.8825,159.2225,167.1225,150.3225,162.8425,170.3825,151.4425,162.9025
368.0,664.0,185,1.0,245.9267,241.1667,266.9467,523.0667,168.1001,182.3934,163.9867,159.3267,167.2267,150.4267,162.9534,170.4934,151.5467,163.0134
368.25,664.25,185,1.25,246.0308,241.2708,267.0816,523.2108,168.2508,182.5508,164.1108,159.4308,167.3308,150.4969,163.0908,170.6308,151.6708,163.1708
368.5,664.5,185,1.5,246.135,241.375,267.215,523.315,168.355,182.67,164.255,159.535,167.435,150.595,163.195,170.75,151.775,163.275
368.75,664.75,185,1.75,246.2392,241.4792,267.3192,523.4192,168.4592,182.7792,164.3592,159.6392,167.5392,150.6992,163.2992,170.8592,151.8792,163.3792
369.0,665.0,185,2.0,246.3433,241.5833,267.4233,523.5433,168.5633,182.8833,164.4633,159.7433,167.6433,150.8033,163.4033,170.9633,151.9833,163.4833
369.25,665.25,185,2.25,246.4475,241.6875,267.5275,523.735,168.6675,182.9875,164.5675,159.8475,167.7475,150.9075,163.5075,171.0875,152.0875,163.5875
369.5,665.5,185,2.5,246.5517,241.7917,267.6317,523.8717,168.7717,183.0917,164.6717,159.9517,167.8517,151.0117,163.6117,171.1917,152.1917,163.6917
369.75,665.75,185,2.75,246.6558,241.8958,267.7358,523.9958,168.8758,183.2558,164.7758,160.0558,167.9558,151.1158,163.7158,171.2958,152.2586,163.7958
370.0,666.0,186,1.0,246.76,242.0,267.84,524.12,169.0,183.36,164.88,160.16,168.04,151.22,163.82,171.4,152.36,163.9
370.5,666.5,186,1.5,246.9683,242.2483,268.0883,524.4083,169.2083,183.6083,165.0883,160.3683,168.2483,151.4283,164.0283,171.6883,152.5683,164.1083
370.75,666.75,186,1.75,247.0662,242.3525,268.1925,524.5325,169.3125,183.7125,165.1925,160.4662,168.3525,151.5325,164.1325,171.7925,152.6725,164.2125
371.0,667.0,186,2.0,247.1167,242.4567,268.2967,524.6534,169.4167,183.8367,165.2967,160.5567,168.4567,151.6367,164.2367,171.8967,152.7567,164.3167
371.5,667.5,186,2.5,247.325,242.665,268.505,524.925,169.625,184.045,165.505,160.765,168.665,151.845,164.445,172.105,152.965,164.525
372.0,668.0,187,1.0,247.5133,242.8733,268.7133,525.1733,169.8733,184.2866,165.7133,160.9733,168.8733,152.0533,164.6533,172.3333,153.1733,164.7333
372.5,668.5,187,1.5,247.7217,243.0817,268.9217,525.4417,170.0817,184.5217,165.9217,161.1817,169.0617,152.2608,164.8617,172.6017,153.4017,164.9617
372.75,668.75,187,1.75,247.8258,243.1858,269.0516,525.5858,170.1858,184.6258,166.0258,161.2858,169.1658,152.3458,164.9529,172.7058,153.5058,165.0658
373.0,669.0,187,2.0,247.93,243.29,269.23,525.73,170.29,184.73,166.13,161.39,169.27,152.45,165.05,172.83,153.61,165.17
373.5,669.5,187,2.5,248.1383,243.4983,269.4383,525.9983,170.5183,184.9783,166.3383,161.5983,169.4783,152.6583,165.2583,173.0383,153.8183,165.3783
374.0,670.0,188,1.0,248.2667,243.7067,269.6467,526.2067,170.7267,185.1867,166.5467,161.7467,169.6867,152.8467,165.4667,173.2601,154.0267,165.5867
374.5,670.5,188,1.5,248.475,243.915,269.8475,526.415,170.935,185.415,166.755,161.9375,169.895,152.955,165.675,173.495,154.2238,165.755
374.75,670.75,188,1.75,248.5792,244.0192,269.9192,526.5792,171.0392,185.5192,166.8396,161.9997,169.9792,153.0592,165.7792,173.5992,154.2498,165.8592
375.0,671.0,188,2.0,248.6833,244.1233,270.0233,526.6866,171.1433,185.6266,166.9433,162.1033,170.0833,153.1633,165.8633,173.7066,154.3233,165.9433
375.5,671.5,188,2.5,248.8917,244.3317,270.2317,526.9517,171.3517,185.8517,167.1517,162.3117,170.2917,153.3517,166.0517,173.9317,154.5317,166.1317
376.0,672.0,189,1.0,249.1,244.54,270.44,527.18,171.58,186.06,167.36,162.52,170.5,153.52,166.26,174.14,154.7,166.34
376.5,672.5,189,1.5,249.3083,244.7483,270.7083,527.5283,171.8083,186.2683,167.5683,162.7083,170.7083,153.7283,166.4683,174.3883,154.9083,166.5483
376.75,672.75,189,1.75,249.4125,244.8525,270.8125,527.6325,171.9125,186.3725,167.6725,162.8125,170.7775,153.8125,166.5725,174.4925,155.0125,166.6525
377.0,673.0,189,2.0,249.4967,244.9567,270.9167,527.7367,172.0167,186.4767,167.7767,162.8967,170.8767,153.9167,166.6767,174.5967,155.1167,166.7567
377.5,673.5,189,2.5,249.705,245.165,271.125,528.005,172.225,186.745,167.985,163.105,171.085,154.125,166.865,174.905,155.325,166.965
378.0,674.0,190,1.0,249.9133,245.4199,271.3333,528.2133,172.4333,186.9533,168.1933,163.3665,171.2933,154.3333,167.0733,175.1133,155.5333,167.1733
378.5,674.5,190,1.5,250.1217,245.6617,271.5617,528.5417,172.6617,187.1817,168.4017,163.6017,171.5417,154.5617,167.2817,175.3617,155.7417,167.3817
378.75,674.75,190,1.75,250.2258,245.7658,271.6658,528.6658,172.7658,187.2858,168.5058,163.7058,171.6458,154.6658,167.3858,175.4858,155.8458,167.4858
379.0,675.0,190,2.0,250.33,245.87,271.77,528.77,172.87,187.39,168.61,163.81,171.75,154.77,167.49,175.59,155.95,167.59
379.5,675.5,190,2.5,250.5583,246.0783,271.9783,529.1183,173.0783,187.5983,168.8383,164.0183,171.9583,154.9783,167.6983,175.7983,156.1583,167.7983
380.0,676.0,191,1.0,250.7667,246.2867,272.2067,529.3267,173.3067,187.8267,169.0467,164.2267,172.1667,155.1867,167.9067,176.0268,156.3267,168.0067
380.5,676.5,191,1.5,250.975,246.495,272.435,529.555,173.515,188.075,169.275,164.435,172.375,155.395,168.115,176.275,156.535,168.215
380.75,676.75,191,1.75,251.0392,246.5992,272.5392,529.6992,173.6192,188.1792,169.3792,164.4918,172.4792,155.4288,168.1792,176.3792,156.6392,168.2996
381.0,677.0,191,2.0,251.1433,246.7033,272.6633,529.8866,173.7233,188.2833,169.4833,164.5633,172.5833,155.4433,168.2833,176.4833,156.7433,168.4033
381.5,677.5,191,2.5,251.3317,246.9317,272.8717,530.1117,173.9517,188.5317,169.6917,164.7717,172.7917,155.6517,168.4917,176.6917,156.9517,168.6117
382.0,678.0,192,1.0,251.52,247.14,273.08,530.36,174.16,188.74,169.9,164.98,173.0,155.86,168.7,176.9,157.12,168.82
382.5,678.5,192,1.5,251.7283,247.3483,273.2883,530.6283,174.3683,188.9683,170.1083,165.1883,173.2083,156.0483,168.9083,177.1483,157.3083,169.0283
382.75,678.75,192,1.75,251.8325,247.4525,273.3925,530.8325,174.4725,189.0725,170.2125,165.2925,173.3125,156.1525,169.0125,177.2725,157.4125,169.1325
383.0,679.0,192,2.0,251.9367,247.5567,273.4967,530.9534,174.5767,189.1767,170.2767,165.3967,173.4167,156.2567,169.1167,177.3767,157.5167,169.2367
383.5,679.5,192,2.5,252.145,247.765,273.705,531.165,174.805,189.385,170.485,165.565,173.625,156.4125,169.325,177.585,157.725,169.365
384.0,680.0,193,1.0,252.3533,247.9733,273.9133,531.3733,175.0133,189.5933,170.6933,165.7733,173.8333,156.6133,169.4933,177.7933,157.9333,169.5733
384.5,680.5,193,1.5,252.5617,248.1817,274.1217,531.6617,175.2217,189.9434,170.9217,165.9817,174.0617,156.8217,169.7017,178.0617,158.1417,169.7817
384.75,680.75,193,1.75,252.6658,248.2858,274.2258,531.7658,175.3258,190.0658,171.0258,166.0858,174.1658,156.9258,169.7858,178.1658,158.2458,169.8858
385.0,681.0,193,2.0,252.77,248.385,274.33,531.87,175.43,190.17,171.13,166.19,174.27,157.03,169.89,178.27,158.35,169.99
385.5,681.5,193,2.5,252.9383,248.5783,274.5583,532.1583,175.6383,190.3783,171.3383,166.3983,174.4783,157.1994,170.0983,178.4983,158.5583,170.1983
386.0,682.0,194,1.0,253.0667,248.7867,274.7667,532.3734,175.8667,190.5867,171.5467,166.6067,174.6467,157.3267,170.3067,178.7067,158.7267,170.4067
386.5,682.5,194,1.5,253.2575,248.995,274.975,532.595,176.075,190.795,171.755,166.815,174.835,157.535,170.5075,178.915,158.935,170.6075
386.75,682.75,194,1.75,253.3592,249.0992,275.0792,532.6992,176.1792,190.8992,171.8592,166.8718,174.9392,157.6392,170.5992,179.0192,159.0392,170.6992
387.0,683.0,194,2.0,253.4633,249.2033,275.1866,532.8297,176.2866,191.0233,171.9633,166.9433,175.0433,157.7433,170.7033,179.1633,159.1433,170.7833
387.5,683.5,194,2.5,253.6717,249.4117,275.4317,533.1717,176.5117,191.2317,172.1717,167.1517,175.2517,157.9423,170.9117,179.3917,159.3517,170.9917
388.0,684.0,195,1.0,253.86,249.62,275.64,533.4,176.72,191.44,172.36,167.36,175.46,158.08,171.12,179.6,159.56,171.2
388.5,684.5,195,1.5,254.0483,249.8283,275.8483,533.6932,176.9683,191.6483,172.5483,167.5683,175.6683,158.2883,171.3283,179.8283,159.7683,171.4083
388.75,684.75,195,1.75,254.1525,249.9325,275.9525,533.845,177.0725,191.7525,172.6525,167.6725,175.7525,158.3925,171.4325,179.9325,159.8525,171.5125
389.0,685.0,195,2.0,254.2567,250.0367,276.0567,534.0967,177.1767,191.8567,172.7567,167.7767,175.8567,158.4967,171.5367,180.0367,159.9567,171.6167
389.5,685.5,195,2.5,254.445,250.245,276.265,534.305,177.385,192.085,172.965,167.985,176.065,158.705,171.745,180.285,160.165,171.825
390.0,686.0,196,1.0,254.6533,250.4533,276.4866,534.5133,177.5933,192.2933,173.1533,168.1933,176.2533,158.8533,171.9333,180.4933,160.3533,172.0333
390.5,686.5,196,1.5,254.8617,250.7017,276.7017,534.7217,177.8017,192.5017,173.3417,168.3817,176.4617,159.0617,172.1417,180.7217,160.5217,172.2417
390.75,686.75,196,1.75,254.9658,250.8058,276.8058,534.8316,177.9058,192.6058,173.4458,168.4812,176.5658,159.1658,172.2458,180.8258,160.6029,172.3458
391.0,687.0,196,2.0,255.07,250.91,276.91,534.95,178.03,192.71,173.55,168.51,176.67,159.27,172.35,180.93,160.69,172.45
391.5,687.5,196,2.5,255.2383,251.1183,277.1183,535.2183,178.2383,192.9183,173.7583,168.7183,176.8783,159.4783,172.5583,181.1383,160.8983,172.6583
392.0,688.0,197,1.0,255.4467,251.2467,277.3267,535.4401,178.4467,193.1267,173.9667,168.9267,177.0867,159.5667,172.7667,181.3735,161.0667,172.8667
392.5,688.5,197,1.5,255.655,251.455,277.535,535.755,178.655,193.395,174.175,169.135,177.295,159.775,172.975,181.635,161.275,173.075
392.75,688.75,197,1.75,255.7592,251.5592,277.6392,535.8592,178.7592,193.4992,174.2792,169.2131,177.3896,159.8792,173.0696,181.7392,161.3348,173.1696
393.0,689.0,197,2.0,255.8633,251.6233,277.7433,535.9633,178.8633,193.6033,174.3833,169.3033,177.4833,159.9833,173.1633,181.8433,161.4233,173.2633
393.5,689.5,197,2.5,256.0717,251.8717,277.9917,536.2717,179.0917,193.8317,174.5917,169.5117,177.6917,160.1917,173.3717,182.0917,161.6517,173.4717
394.0,690.0,198,1.0,256.2,252.08,278.2,536.48,179.3,194.04,174.78,169.72,177.9,160.4,173.58,182.3,161.86,173.64
394.5,690.5,198,1.5,256.4083,252.2883,278.4283,536.7083,179.5083,194.2483,174.9883,169.9283,178.1083,160.6083,173.7683,182.5083,162.0683,173.8483
394.75,690.75,198,1.75,256.5125,252.3925,278.5325,536.8125,179.6125,194.3525,175.0925,170.0325,178.2125,160.6705,173.8725,182.6125,162.1725,173.9525
395.0,691.0,198,2.0,256.6167,252.5468,278.6367,536.9167,179.7167,194.4567,175.1967,170.0967,178.2967,160.7367,173.9567,182.7167,162.2767,174.0567
395.5,691.5,198,2.5,256.825,252.765,278.885,537.285,179.925,194.685,175.405,170.305,178.625,160.945,174.1625,183.065,162.485,174.265
396.0,692.0,199,1.0,257.0333,252.9733,279.0933,537.4933,180.1133,194.8933,175.6133,170.4933,178.8333,161.1366,174.3533,183.2733,162.6933,174.4733
396.5,692.5,199,1.5,257.2417,253.1817,279.3017,537.7417,180.3217,195.1251,175.9017,170.7017,179.0417,161.3417,174.5617,183.5017,162.8617,174.6817
396.75,692.75,199,1.75,257.3412,253.2858,279.4058,537.8458,180.4258,195.2658,176.0058,170.8058,179.1057,161.4458,174.6658,183.6058,162.9629,174.7858
397.0,693.0,199,2.0,257.37,253.39,279.49,537.99,180.53,195.37,176.11,170.91,179.1188,161.55,174.77,183.71,163.05,174.89
397.5,693.5,199,2.5,257.5592,253.5983,279.7383,538.2983,180.7383,195.5983,176.3183,171.1183,179.3183,161.7583,174.9983,183.9983,163.2583,175.0983
398.0,694.0,200,1.0,257.7667,253.8067,279.9467,538.5067,180.9867,195.8067,176.5267,171.3267,179.5267,161.8667,175.2067,184.2067,163.4667,175.3067
398.5,694.5,200,1.5,257.975,254.015,280.155,538.755,181.195,196.015,176.735,171.535,179.735,162.075,175.415,184.415,163.675,175.515
398.75,694.75,200,1.75,258.0531,254.0748,280.2592,538.8992,181.2992,196.1392,176.8392,171.6098,179.8392,162.1498,175.5192,184.5192,163.7392,175.6192
399.0,695.0,200,2.0,258.1433,254.1633,280.3633,539.0033,181.4033,196.2433,176.9433,171.6833,179.9433,162.2233,175.5633,184.6233,163.8433,175.7233
399.5,695.5,200,2.5,258.3517,254.3717,280.6117,539.2717,181.6117,196.4517,177.1517,171.8917,180.1717,162.4317,175.7717,184.9117,164.0517,175.9317
400.0,696.0,201,1.0,258.56,254.58,280.82,539.48,181.82,196.66,177.36,172.1,180.38,162.58,175.98,185.12,164.22,176.14
400.5,696.5,201,1.5,258.7683,254.7483,281.0283,539.7283,182.0283,196.9083,177.5683,172.2683,180.5883,162.7742,176.1683,185.3883,164.4283,176.3483
400.75,696.75,201,1.75,258.8725,254.8525,281.1325,539.8325,182.1325,197.0125,177.5985,172.3325,180.6925,162.8725,176.2725,185.4925,164.5325,176.4525
401.0,697.0,201,2.0,258.9767,254.9567,281.2367,539.9367,182.2367,197.1167,177.6967,172.4367,180.7967,162.9367,176.3567,185.5967,164.6367,176.5567
401.5,697.5,201,2.5,259.205,255.245,281.485,540.205,182.505,197.345,177.965,172.665,181.065,163.145,176.565,185.805,164.845,176.765
402.0,698.0,202,1.0,259.4133,255.4533,281.6933,540.4333,182.7133,197.5533,178.1733,172.8733,181.2733,163.3333,176.7733,186.0333,165.0533,176.9733
402.5,698.5,202,1.5,259.6217,255.6617,281.9017,540.7834,182.9217,197.7617,178.3817,173.0817,181.4817,163.5417,176.9817,186.3017,165.2417,177.1617
402.75,698.75,202,1.75,259.7258,255.7658,282.0058,540.9058,183.0219,197.8658,178.4858,173.1858,181.5858,163.6458,177.0658,186.4058,165.3458,177.2132
403.0,699.0,202,2.0,259.83,255.87,282.11,541.01,183.09,197.97,178.59,173.29,181.618,163.75,177.17,186.53,165.41,177.29
403.5,699.5,202,2.5,260.0383,256.0983,282.3183,541.2183,183.2983,198.2183,178.7983,173.4983,181.8183,163.9583,177.3783,186.7583,165.6183,177.4983
404.0,700.0,203,1.0,260.2467,256.3067,282.5267,541.4334,183.5267,198.4467,179.0067,173.7067,182.0267,164.1667,177.5867,186.9667,165.8133,177.7067
404.5,700.5,203,1.5,260.3758,256.515,282.755,541.755,183.775,198.655,179.215,173.915,182.235,164.295,177.795,187.195,166.015,177.915
404.75,700.75,203,1.75,260.3998,256.6096,282.8592,541.8792,183.8792,198.7792,179.3192,174.0032,182.2997,164.3299,177.8992,187.2992,166.1032,178.0192
405.0,701.0,203,2.0,260.5033,256.7033,282.9633,541.9833,183.9833,198.8833,179.4033,174.0233,182.4033,164.3633,178.0033,187.4033,166.1233,178.1433
405.5,701.5,203,2.5,260.7117,256.9117,283.1717,542.2917,184.1917,199.1117,179.6117,174.2317,182.6117,164.5717,178.2117,187.6917,166.3717,178.3317
406.0,702.0,204,1.0,260.84,257.12,283.38,542.5,184.4,199.32,179.82,174.44,182.82,164.78,178.42,187.9,166.58,178.54
406.5,702.5,204,1.5,261.0083,257.3283,283.5883,542.7483,184.6083,199.5683,180.0283,174.6683,183.0283,164.9883,178.6283,188.1083,166.7883,178.7483
406.75,702.75,204,1.75,261.1125,257.4325,283.6925,542.8525,184.7125,199.6725,180.1325,174.7562,183.1325,165.0725,178.6781,188.2125,166.8862,178.8125
407.0,703.0,204,2.0,261.2167,257.5367,283.7967,542.9567,184.8167,199.7767,180.2367,174.8567,183.2367,165.1767,178.7767,188.3167,166.9767,178.9167
407.5,703.5,204,2.5,261.425,257.825,284.065,543.33,185.025,199.985,180.465,175.065,183.445,165.385,178.985,188.525,167.225,179.125
408.0,704.0,205,1.0,261.5333,258.0333,284.2733,543.5533,185.2733,200.1933,180.6733,175.2566,183.6533,165.5933,179.1933,188.8333,167.4333,179.3333
408.5,704.5,205,1.5,261.7417,258.2417,284.4817,543.7617,185.4817,200.4417,180.8817,175.4617,183.8617,165.7603,179.4017,189.0417,167.6046,179.5417
408.75,704.75,205,1.75,261.8458,258.3458,284.5858,543.9058,185.5858,200.5458,180.9858,175.5658,183.9658,165.7776,179.5058,189.1458,167.6162,179.6458
409.0,705.0,205,2.0,261.95,258.45,284.69,544.01,185.69,200.65,181.09,175.67,184.07,165.87,179.62,189.26,167.69,179.75
409.5,705.5,205,2.5,262.1783,258.6583,284.8983,544.3583,185.8983,200.8583,181.2983,175.9383,184.2783,166.0783,179.8383,189.4783,167.9166,179.9583
410.0,706.0,206,1.0,262.3867,258.8667,285.1467,544.6067,186.1067,201.0867,181.5067,176.1467,184.4867,166.2367,180.0067,189.6867,168.1267,180.1667
410.5,706.5,206,1.5,262.595,258.9958,285.355,544.815,186.315,201.315,181.715,176.355,184.715,166.435,180.215,189.935,168.335,180.375
410.75,706.75,206,1.75,262.6698,259.0592,285.4592,544.9192,186.4192,201.4192,181.8064,176.4592,184.8192,166.4713,180.3192,190.0392,168.4392,180.3942
411.0,707.0,206,2.0,262.7433,259.1633,285.5633,545.0233,186.5233,201.5233,181.8833,176.5633,184.9233,166.5233,180.4233,190.1433,168.5433,180.4633
411.5,707.5,206,2.5,262.9517,259.3717,285.7717,545.2317,186.7317,201.8717,182.0917,176.7717,185.1317,166.7317,180.6317,190.3517,168.7517,180.6717
412.0,708.0,207,1.0,263.14,259.58,285.98,545.44,186.94,202.08,182.3,176.98,185.34,166.92,180.82,190.56,168.9,180.88
412.5,708.5,207,1.5,263.3442,259.7883,286.1883,545.8083,187.1483,202.2883,182.5083,177.1483,185.5483,167.0842,181.0283,190.8083,169.0883,181.0883
412.75,708.75,207,1.75,263.3781,259.8925,286.2925,545.9125,187.2325,202.3325,182.6125,177.2265,185.6525,167.1725,181.0925,190.9125,169.1725,181.1862
413.0,709.0,207,2.0,263.4767,259.9967,286.3967,546.0167,187.3367,202.4367,182.7167,177.2767,185.7567,167.2767,181.1967,191.0167,169.2767,181.2767
413.5,709.5,207,2.5,263.645,260.205,286.605,546.325,187.545,202.665,182.905,177.485,185.965,167.485,181.425,191.265,169.485,181.485
414.0,710.0,208,1.0,263.8533,260.4133,286.8133,546.5466,187.7533,202.8733,183.1133,177.6933,186.1333,167.6133,181.6333,191.4733,169.6933,181.6933
414.5,710.5,208,1.5,264.0509,260.6217,287.0217,546.7617,187.9617,203.1017,183.3217,177.7817,186.3017,167.8217,181.8017,191.7217,169.9006,181.9017
414.75,710.75,208,1.75,264.1458,260.7258,287.1258,546.8658,188.0658,203.2058,183.4258,177.8858,186.4058,167.8658,181.9058,191.8258,169.9658,181.9458
415.0,711.0,208,2.0,264.25,260.83,287.23,547.05,188.17,203.31,183.53,177.99,186.51,167.97,182.01,191.94,170.07,182.05
415.5,711.5,208,2.5,264.4583,261.0383,287.4583,547.3383,188.3783,203.5783,183.7583,178.1983,186.7383,168.1783,182.2183,192.1983,170.2783,182.2583
416.0,712.0,209,1.0,264.6667,261.2467,287.6667,547.5467,188.5867,203.7867,183.9667,178.4067,186.9467,168.2867,182.4267,192.4067,170.4267,182.4267
416.5,712.5,209,1.5,264.875,261.455,287.875,547.775,188.795,203.995,184.175,178.615,187.155,168.495,182.6225,192.635,170.635,182.635
416.75,712.75,209,1.75,264.9792,261.5592,287.9792,547.8792,188.8896,204.0992,184.2792,178.7192,187.2592,168.5992,182.6399,192.7392,170.7392,182.7392
417.0,713.0,209,2.0,265.0833,261.6633,288.0833,548.0066,188.9833,204.2033,184.3833,178.8233,187.3633,168.6433,182.7433,192.8433,170.8433,182.8433
417.5,713.5,209,2.5,265.2917,261.8717,288.2917,548.2517,189.2517,204.4517,184.5917,179.0317,187.5717,168.8517,182.9517,193.1117,171.0517,183.0517
418.0,714.0,210,1.0,265.5,262.08,288.5,548.48,189.46,204.66,184.8,179.24,187.76,169.06,183.16,193.32,171.16,183.26
418.5,714.5,210,1.5,265.5847,262.3283,288.7083,548.7283,189.6683,204.8883,185.0083,179.4083,187.9321,169.2683,183.3083,193.5483,171.3683,183.4642
418.75,714.75,210,1.75,265.6125,262.4325,288.8125,548.8325,189.7725,205.0125,185.1125,179.4731,188.0125,169.3725,183.4125,193.6525,171.4725,183.5525
419.0,715.0,210,2.0,265.7167,262.5367,288.9334,548.9367,189.8567,205.1167,185.1767,179.5567,188.1167,169.4767,183.5167,193.7567,171.5767,183.6567
419.5,715.5,210,2.5,265.865,262.785,289.145,549.325,190.065,205.325,185.365,179.805,188.325,169.685,183.725,194.005,171.785,183.865
420.0,716.0,211,1.0,266.0733,262.9933,289.3533,549.5333,190.2533,205.5333,185.5733,180.0133,188.5333,169.7193,183.9333,194.2133,171.9733,184.0533
420.5,716.5,211,1.5,266.2817,263.2017,289.5617,549.8417,190.4617,205.8017,185.7817,180.2217,188.7417,169.9217,184.0817,194.4217,172.1817,184.2217
420.75,716.75,211,1.75,266.3858,263.3058,289.6658,549.9458,190.5658,205.9058,185.8858,180.2858,188.8264,169.9764,184.1858,194.5258,172.2858,184.3258
421.0,717.0,211,2.0,266.49,263.41,289.77,550.05,190.67,206.01,185.99,180.39,188.89,170.07,184.29,194.63,172.39,184.43
421.5,717.5,211,2.5,266.6983,263.6183,290.0183,550.2783,190.8783,206.2183,186.2383,180.5983,189.0983,170.2783,184.4983,194.9183,172.5983,184.6383
422.0,718.0,212,1.0,266.9067,263.8267,290.2267,550.4867,191.0867,206.4267,186.4467,180.7267,189.3067,170.4667,184.7067,195.1267,172.7267,184.8467
422.5,718.5,212,1.5,267.0688,264.035,290.435,550.835,191.295,206.695,186.655,180.935,189.535,170.6575,184.915,195.335,172.975,185.055
422.75,718.75,212,1.75,267.1392,264.0992,290.5392,550.9392,191.3992,206.7992,186.7592,181.0392,189.6392,170.7392,185.0192,195.4392,173.0792,185.1592
423.0,719.0,212,2.0,267.2433,264.2099,290.6433,551.0433,191.5433,206.9033,186.8633,181.0833,189.7433,170.8433,185.1233,195.5433,173.1833,185.2633
423.5,719.5,212,2.5,267.4517,264.5317,290.8517,551.2717,191.7517,207.1317,187.0717,181.2917,189.9517,171.0517,185.3317,195.8317,173.3917,185.4717
424.0,720.0,213,1.0,267.66,264.74,291.06,551.48,191.94,207.34,187.28,181.5,190.12,171.12,185.53,196.04,173.54,185.68
424.5,720.5,213,1.5,267.8683,264.9483,291.2683,551.7483,192.1483,207.5483,187.4883,181.7083,190.3283,171.3283,185.6883,196.2683,173.7483,185.8483
424.75,720.75,213,1.75,267.8985,264.9925,291.3725,551.8525,192.2525,207.6725,187.5925,181.8125,190.3925,171.3554,185.7925,196.3725,173.8125,185.9525
425.0,721.0,213,2.0,267.9967,265.0967,291.4767,551.9567,192.3567,207.7967,187.6967,181.9167,190.4967,171.4367,185.8967,196.4767,173.9167,186.0567
425.5,721.5,213,2.5,268.21,265.305,291.685,552.245,192.5625,208.005,187.905,182.105,190.685,171.645,186.105,196.685,174.125,186.2608
426.0,722.0,214,1.0,268.4333,265.5133,291.8933,552.4533,192.7533,208.2133,188.0533,182.2133,190.8733,171.8533,186.2583,196.8933,174.3133,186.3733
426.5,722.5,214,1.5,268.6027,265.7017,292.1017,552.7617,192.9617,208.4817,188.2617,182.4217,191.0817,172.0617,186.4608,197.1417,174.5217,186.5817
426.75,722.75,214,1.75,268.6157,265.8058,292.2058,552.8658,193.0658,208.6058,188.3658,182.5258,191.1858,172.1658,186.5458,197.2458,174.6258,186.6858
427.0,723.0,214,2.0,268.69,265.91,292.31,552.97,193.17,208.71,188.47,182.63,191.29,172.27,186.65,197.35,174.73,186.79
427.5,723.5,214,2.5,268.8983,266.1183,292.5183,553.3166,193.4166,208.9783,188.6783,182.8383,191.4983,172.4783,186.8583,197.6383,174.9383,186.9983
428.0,724.0,215,1.0,269.1067,266.3067,292.7267,553.5267,193.6267,209.1867,188.8867,183.0467,191.7067,172.6433,187.0667,197.8467,175.0834,187.2067
428.5,724.5,215,1.5,269.295,266.515,292.935,553.735,193.835,209.395,189.095,183.255,191.915,172.755,187.275,198.055,175.255,187.415
428.75,724.75,215,1.75,269.3731,266.6192,293.0392,553.8592,193.9192,209.5192,189.1992,183.3592,192.0192,172.7958,187.3592,198.1592,175.3592,187.5064
429.0,725.0,215,2.0,269.4633,266.7233,293.1633,553.9633,194.0233,209.6433,189.3033,183.4233,192.1233,172.8833,187.4633,198.2633,175.4633,187.5833
429.5,725.5,215,2.5,269.6717,266.9317,293.3717,554.3317,194.2317,209.8717,189.5317,183.5929,192.4117,173.0917,187.6717,198.4717,175.6717,187.7917
430.0,726.0,216,1.0,269.84,267.14,293.58,554.54,194.44,210.08,189.74,183.78,192.62,173.16,187.86,198.68,175.8,187.94
430.5,726.5,216,1.5,270.0483,267.3483,293.7883,554.7483,194.6442,210.2883,189.9483,183.9883,192.7683,173.3683,188.0283,198.9166,176.0083,188.1442
430.75,726.75,216,1.75,270.0981,267.4725,293.8925,554.8525,194.7325,210.3925,190.0525,184.0925,192.8331,173.4725,188.1325,199.0325,176.1125,188.2325
431.0,727.0,216,2.0,270.1967,267.6101,293.9967,554.9567,194.8367,210.4967,190.1367,184.1967,192.9167,173.5767,188.2367,199.1534,176.2167,188.3367
431.5,727.5,216,2.5,270.405,267.825,294.205,555.345,195.085,210.845,190.345,184.405,193.125,173.785,188.445,199.445,176.425,188.545
432.0,728.0,217,1.0,270.5387,268.0333,294.4133,555.5533,195.2933,211.0533,190.5533,184.5933,193.3333,173.9933,188.6178,199.6533,176.5978,188.7533
432.5,728.5,217,1.5,270.7417,268.2417,294.6217,555.7617,195.5017,211.2617,190.7617,184.8017,193.5217,174.2017,188.8217,199.8617,176.8017,188.9617
432.75,728.75,217,1.75,270.8458,268.3458,294.6858,555.8658,195.5929,211.3658,190.8658,184.9058,193.6258,174.2665,188.9258,199.9658,176.8929,189.0658
433.0,729.0,217,2.0,270.95,268.45,294.79,555.97,195.69,211.47,190.95,185.01,193.73,174.29,189.05,200.08,176.99,189.19
433.5,729.5,217,2.5,271.2383,268.6583,295.0383,556.3783,195.9183,211.7183,191.1983,185.2183,193.9783,174.4594,189.3383,200.3766,177.1983,189.4383
434.0,730.0,218,1.0,271.4467,268.8667,295.2467,556.5867,196.1267,211.9267,191.4067,185.4267,194.1867,174.6667,189.5467,200.5867,177.3667,189.6467
434.25,730.25,218,1.25,271.5508,268.9708,295.3508,556.6908,196.2308,212.0308,191.5108,185.5308,194.2908,174.7708,189.6508,200.6908,177.4708,189.7508
