score_qstamp,qstamp,measure,beat,729164_tstamp,736762_tstamp,736769_tstamp,736751_tstamp,736758_tstamp
130.8333,130.8333,44,2.8333,408.185,249.64,257.775,272.645,220.205
131.0,131.0,44,3.0,408.32,249.91,258.08,272.85,220.42
131.1667,131.1667,44,3.1667,408.58,250.255,258.415,273.195,220.615
131.3333,131.3333,44,3.3333,408.72,250.5,258.68,273.46,220.98
131.375,131.375,44,3.375,408.7713,250.7843,258.7513,273.593,221.0113
131.5,131.5,44,3.5,408.995,250.975,258.925,273.795,221.115
131.6667,131.6667,44,3.6667,409.45,251.29,259.47,274.07,221.27
131.75,131.75,44,3.75,409.5925,251.4925,259.6575,274.1325,221.4075
131.8333,131.8333,44,3.8333,409.655,251.585,259.765,274.455,221.565
132.0,132.0,45,1.0,409.78,251.84,259.98,274.68,221.92
132.375,132.375,45,1.375,411.3439,252.7613,260.9026,275.7213,222.9626
132.5,132.5,45,1.5,411.515,252.995,261.17,275.85,223.265
132.6667,132.6667,45,1.6667,411.64,253.36,261.54,276.32,223.44
132.75,132.75,45,1.75,411.7025,253.7875,261.8275,276.6425,223.5025
132.8333,132.8333,45,1.8333,411.765,253.895,262.07,276.705,223.565
133.0,133.0,45,2.0,411.89,254.05,262.21,276.83,223.69
133.1667,133.1667,45,2.1667,412.21,254.455,262.655,277.365,223.815
133.3333,133.3333,45,2.3333,412.52,254.78,262.94,277.68,224.1
133.375,133.375,45,2.375,412.5513,254.8426,263.0026,277.7939,224.2713
133.5,133.5,45,2.5,412.645,254.985,263.165,277.905,224.37
133.6667,133.6667,45,2.6667,412.8,255.37,263.53,278.28,224.53
133.75,133.75,45,2.75,413.3525,255.545,263.5925,278.4925,224.8925
133.8333,133.8333,45,2.8333,413.415,255.705,263.735,278.71,224.955
134.0,134.0,45,3.0,413.54,256.06,264.26,279.14,225.18
134.1667,134.1667,45,3.1667,413.825,256.365,264.57,279.64,225.435
134.3333,134.3333,45,3.3333,414.11,256.73,264.89,279.81,225.61
134.375,134.375,45,3.375,414.1439,256.7613,264.9213,279.9239,225.8826
134.5,134.5,45,3.5,414.355,257.155,265.335,280.095,226.015
134.6667,134.6667,45,3.6667,414.72,257.56,265.72,280.54,226.14
134.75,134.75,45,3.75,415.0625,257.725,265.9225,281.0625,226.3425
134.8333,134.8333,45,3.8333,415.13,257.88,265.995,281.21,226.48
135.0,135.0,46,1.0,415.29,258.3,266.42,281.63,226.84
135.1667,135.1667,46,1.1667,415.63,258.79,266.875,281.905,227.11
135.3333,135.3333,46,1.3333,415.82,258.96,267.12,282.14,227.32
135.375,135.375,46,1.375,415.9713,259.1113,267.2713,282.4713,227.3713
135.5,135.5,46,1.5,416.23,259.41,267.56,282.6,227.685
135.875,135.875,46,1.875,416.8063,260.1967,268.2482,283.1797,228.3052
136.0,136.0,46,2.0,417.06,260.44,268.6,283.72,228.44
136.1667,136.1667,46,2.1667,417.405,260.805,268.965,283.865,228.745
136.3333,136.3333,46,2.3333,417.69,261.11,269.28,284.22,229.06
136.375,136.375,46,2.375,417.7613,261.2213,269.3704,284.3013,229.1013
136.5,136.5,46,2.5,417.855,261.455,269.655,284.575,229.24
136.6667,136.6667,46,2.6667,418.2,261.82,269.96,284.78,229.58
136.8333,136.8333,46,2.8333,418.645,262.135,270.3,285.24,229.805
136.875,136.875,46,2.875,418.6763,262.1963,270.3926,285.4252,229.983
137.0,137.0,46,3.0,418.79,262.55,270.71,285.64,230.11
137.1667,137.1667,46,3.1667,419.065,262.81,270.995,285.915,230.34
137.3333,137.3333,46,3.3333,419.4,263.18,271.36,286.26,230.56
137.5,137.5,46,3.5,419.745,263.535,271.725,286.405,230.865
137.6667,137.6667,46,3.6667,419.88,263.77,271.93,286.83,231.25
137.8333,137.8333,46,3.8333,420.15,264.11,272.27,287.195,231.455
138.0,138.0,47,1.0,420.42,264.64,272.8,287.7,231.6
138.1667,138.1667,47,1.1667,420.655,264.945,273.105,287.885,232.07
138.3333,138.3333,47,1.3333,421.13,265.07,273.24,288.27,232.25
138.375,138.375,47,1.375,421.1613,265.2252,273.4239,288.3013,232.3213
138.5,138.5,47,1.5,421.385,265.49,273.66,288.56,232.51
138.875,138.875,47,1.875,421.9963,266.0563,274.7163,289.3563,233.2741
139.0,139.0,47,2.0,422.1,266.44,274.81,289.62,233.39
139.1667,139.1667,47,2.1667,422.44,266.835,275.03,289.955,233.535
139.3333,139.3333,47,2.3333,422.82,267.48,275.66,290.5,233.82
139.375,139.375,47,2.375,422.8852,267.5113,275.6913,290.5313,234.1113
139.5,139.5,47,2.5,423.06,267.62,275.785,290.655,234.205
139.6667,139.6667,47,2.6667,423.23,267.87,276.04,290.95,234.33
139.8333,139.8333,47,2.8333,423.77,268.595,276.755,291.375,234.785
139.875,139.875,47,2.875,424.0063,268.6463,276.7863,291.5663,234.9463
140.0,140.0,47,3.0,424.14,268.74,276.88,291.66,235.04
140.1667,140.1667,47,3.1667,425.005,268.945,277.065,291.985,235.185
140.3333,140.3333,47,3.3333,425.13,269.25,277.43,292.31,235.53
140.375,140.375,47,3.375,425.1613,269.3213,277.5013,292.3413,235.5613
140.5,140.5,47,3.5,425.255,269.575,277.835,292.595,235.695
140.6667,140.6667,47,3.6667,425.54,269.72,278.62,293.68,235.98
140.8333,140.8333,47,3.8333,425.665,270.23,278.745,293.805,236.505
140.875,140.875,47,3.875,425.6963,270.4067,278.7763,293.8363,236.5363
141.0,141.0,48,1.0,425.79,270.71,278.87,293.93,236.63
141.1667,141.1667,48,1.1667,426.03,270.995,279.155,294.055,236.855
141.3333,141.3333,48,1.3333,426.44,271.3,279.48,294.54,237.34
141.375,141.375,48,1.375,426.4713,271.493,279.6704,294.5713,237.3713
141.5,141.5,48,1.5,426.705,272.21,280.305,294.77,237.465
141.6667,141.6667,48,1.6667,426.89,272.49,280.63,295.09,237.59
141.75,141.75,48,1.75,427.2925,272.5525,280.6925,295.7325,238.1175
141.8333,141.8333,48,1.8333,427.455,272.615,280.755,295.795,238.195
142.0,142.0,48,2.0,427.58,273.02,281.18,295.96,238.32
142.1667,142.1667,48,2.1667,427.705,273.145,281.305,296.105,238.445
142.3333,142.3333,48,2.3333,427.98,273.27,281.43,296.43,238.73
142.375,142.375,48,2.375,428.1626,273.3013,281.4613,296.573,238.8213
142.5,142.5,48,2.5,428.275,273.395,281.555,296.835,238.915
142.6667,142.6667,48,2.6667,428.46,273.58,282.02,297.02,239.12
142.75,142.75,48,2.75,428.5225,273.6425,282.1025,297.0825,239.4025
142.8333,142.8333,48,2.8333,428.68,273.87,282.255,297.24,239.495
143.0,143.0,48,3.0,429.15,274.61,282.74,297.69,239.8
143.1667,143.1667,48,3.1667,429.395,274.775,282.915,298.115,239.995
143.3333,143.3333,48,3.3333,429.92,275.52,283.78,298.84,240.38
143.375,143.375,48,3.375,429.9513,275.5513,283.8113,298.8913,240.4113
143.5,143.5,48,3.5,430.165,275.65,283.905,299.005,240.53
143.6667,143.6667,48,3.6667,430.65,275.81,284.03,299.19,240.74
143.75,143.75,48,3.75,430.7925,276.2175,284.37,299.7125,241.1525
143.8333,143.8333,48,3.8333,430.895,276.295,284.455,299.775,241.215
144.0,144.0,49,1.0,431.02,276.54,284.74,299.94,241.34
144.375,144.375,49,1.375,431.8213,277.3613,285.4413,300.6413,242.0813
144.5,144.5,49,1.5,431.93,277.59,285.73,301.02,242.235
144.875,144.875,49,1.875,432.5926,278.3363,286.5163,301.9815,242.8763
145.0,145.0,49,2.0,432.78,278.55,286.71,302.26,243.0
145.375,145.375,49,2.375,433.5504,279.3313,287.4513,302.9826,243.7026
145.5,145.5,49,2.5,433.705,279.55,287.745,303.265,243.865
145.875,145.875,49,2.875,434.3463,280.2663,288.5263,304.0526,244.4263
146.0,146.0,49,3.0,434.6,280.54,288.72,304.36,244.56
146.375,146.375,49,3.375,435.2613,281.3213,289.4813,305.1413,245.2413
146.5,146.5,49,3.5,435.41,281.555,289.685,305.55,245.41
146.875,146.875,49,3.875,436.1652,282.3126,290.4763,306.2963,245.9763
147.0,147.0,50,1.0,436.39,282.54,290.7,306.7,246.16
147.125,147.125,50,1.125,437.4676,283.6676,291.5036,307.8274,247.0266
147.25,147.25,50,1.25,437.5775,283.7975,291.9375,308.2775,247.2175
147.375,147.375,50,1.375,437.6713,283.8913,292.0313,308.3713,247.3113
147.5,147.5,50,1.5,437.765,283.985,292.125,308.485,247.405
147.625,147.625,50,1.625,437.8588,284.0788,292.2188,308.6388,247.5188
147.75,147.75,50,1.75,437.9525,284.1725,292.3125,308.7725,247.6125
147.875,147.875,50,1.875,438.0463,284.2663,292.4063,308.8663,247.7063
148.0,148.0,50,2.0,438.14,284.36,292.5,308.96,247.8
148.125,148.125,50,2.125,439.2738,285.4738,293.6938,310.5538,248.5938
148.25,148.25,50,2.25,439.3675,285.5875,293.8075,310.6475,248.8475
148.375,148.375,50,2.375,439.4613,285.6813,293.9013,310.7413,248.9413
148.5,148.5,50,2.5,439.555,285.775,293.995,310.835,249.035
148.625,148.625,50,2.625,439.6488,285.8688,294.0888,310.9288,249.1288
148.75,148.75,50,2.75,439.7425,285.9625,294.1825,311.0225,249.2225
148.875,148.875,50,2.875,439.8363,286.0563,294.2763,311.1163,249.3163
149.0,149.0,50,3.0,439.93,286.16,294.37,311.21,249.41
149.125,149.125,50,3.125,440.433,286.572,294.5208,312.6438,249.719
149.25,149.25,50,3.25,441.0975,287.2975,295.455,312.7975,250.3775
149.375,149.375,50,3.375,441.1913,287.4113,295.5713,312.8913,250.4713
149.5,149.5,50,3.5,441.285,287.505,295.665,312.995,250.585
149.625,149.625,50,3.625,441.3788,287.5988,295.7588,313.1188,250.6788
149.75,149.75,50,3.75,441.4725,287.6925,295.8725,313.2125,250.7725
149.875,149.875,50,3.875,441.5663,287.7863,295.9663,313.3063,250.8663
150.0,150.0,51,1.0,441.66,287.88,296.06,313.4,250.96
150.125,150.125,51,1.125,442.7738,288.6338,296.7938,313.9338,251.4538
150.25,150.25,51,1.25,442.8675,288.9675,297.0875,314.5025,251.9075
150.375,150.375,51,1.375,442.9613,289.0613,297.1813,315.0213,252.0013
150.5,150.5,51,1.5,443.055,289.155,297.275,315.115,252.095
150.625,150.625,51,1.625,443.1488,289.2488,297.3888,315.2088,252.1888
150.75,150.75,51,1.75,443.2425,289.3425,297.4825,315.3025,252.2825
150.875,150.875,51,1.875,443.3363,289.4363,297.5763,315.3963,252.3763
151.0,151.0,51,2.0,443.43,289.53,297.68,315.49,252.47
151.125,151.125,51,2.125,444.5038,290.3638,298.5638,316.9038,253.3838
151.25,151.25,51,2.25,444.5975,290.4575,298.6575,316.9975,253.535
151.375,151.375,51,2.375,444.6913,290.5513,298.7513,317.0913,253.6313
151.5,151.5,51,2.5,444.785,290.645,298.845,317.185,253.725
151.625,151.625,51,2.625,444.8788,290.7388,298.9388,317.2788,253.8188
151.75,151.75,51,2.75,444.9725,290.8725,299.0325,317.3725,253.9125
151.875,151.875,51,2.875,445.0663,290.9663,299.1263,317.4663,254.0063
152.0,152.0,51,3.0,445.16,291.06,299.22,317.56,254.1
152.125,152.125,51,3.125,446.1938,292.2138,300.1276,318.8214,254.7414
152.25,152.25,51,3.25,446.2875,292.3075,300.2475,318.9275,254.8475
152.375,152.375,51,3.375,446.3813,292.4013,300.3413,319.0213,254.9413
152.5,152.5,51,3.5,446.475,292.495,300.435,319.115,255.035
152.625,152.625,51,3.625,446.5688,292.5888,300.5288,319.3288,255.1688
152.75,152.75,51,3.75,446.6625,292.6825,300.6225,319.4225,255.2625
152.875,152.875,51,3.875,446.7563,292.7763,300.7163,319.5163,255.3563
153.0,153.0,52,1.0,446.85,292.87,300.81,319.63,255.47
153.125,153.125,52,1.125,447.7438,293.8438,301.9438,319.9234,256.0152
153.25,153.25,52,1.25,447.8975,293.9375,302.0375,321.055,256.3475
153.375,153.375,52,1.375,447.9913,294.0313,302.1313,321.2113,256.5913
153.5,153.5,52,1.5,448.085,294.125,302.305,321.305,256.685
153.625,153.625,52,1.625,448.2564,294.2188,302.3988,321.3988,256.7788
153.75,153.75,52,1.75,448.4725,294.3125,302.4925,321.5125,256.8725
153.875,153.875,52,1.875,448.5663,294.4063,302.5863,321.6063,256.9663
154.0,154.0,52,2.0,448.66,294.5,302.68,321.7,257.06
154.125,154.125,52,2.125,449.6938,295.5738,303.629,323.2338,257.7938
154.25,154.25,52,2.25,449.7875,295.6675,303.7475,323.3275,257.8875
154.375,154.375,52,2.375,449.8813,295.7613,303.8413,323.4213,257.9813
154.5,154.5,52,2.5,449.975,295.855,303.935,323.515,258.095
154.625,154.625,52,2.625,450.0688,295.9488,304.0288,323.6088,258.1888
154.75,154.75,52,2.75,450.1625,296.0425,304.1425,323.7025,258.3025
154.875,154.875,52,2.875,450.2563,296.1363,304.2363,323.7963,258.3963
155.0,155.0,52,3.0,450.39,296.24,304.34,323.89,258.57
155.125,155.125,52,3.125,451.0638,297.4238,305.5838,325.4076,259.3838
155.25,155.25,52,3.25,451.1775,297.5175,305.6775,325.5175,259.5375
155.375,155.375,52,3.375,451.2713,297.6113,305.7713,325.6113,259.6313
155.5,155.5,52,3.5,451.47,297.705,305.865,325.705,259.725
155.625,155.625,52,3.625,451.9164,297.7988,305.9588,325.7988,259.8188
155.75,155.75,52,3.75,452.0325,297.8925,306.0525,325.8925,259.9125
155.875,155.875,52,3.875,452.1263,297.9863,306.1463,325.9863,260.0063
156.0,156.0,53,1.0,452.22,298.08,306.24,326.08,260.1
156.125,156.125,53,1.125,453.1656,298.9338,307.1414,327.2498,260.7614
156.25,156.25,53,1.25,453.415,299.0275,307.2475,327.4675,260.9475
156.375,156.375,53,1.375,453.5213,299.1213,307.3413,327.5613,261.0413
156.5,156.5,53,1.5,453.615,299.215,307.435,327.655,261.135
156.625,156.625,53,1.625,453.7088,299.3088,307.5288,327.7488,261.2288
156.75,156.75,53,1.75,453.8025,299.4025,307.6225,327.8425,261.3225
156.875,156.875,53,1.875,453.8963,299.4963,307.7163,327.9363,261.4163
157.0,157.0,53,2.0,453.99,299.59,307.81,328.03,261.51
157.125,157.125,53,2.125,455.0838,300.7038,308.9076,329.4438,262.4238
157.25,157.25,53,2.25,455.1775,300.7975,309.0175,329.5375,262.5175
157.375,157.375,53,2.375,455.2713,300.8913,309.1113,329.6313,262.6113
157.5,157.5,53,2.5,455.365,300.985,309.205,329.725,262.705
157.625,157.625,53,2.625,455.4588,301.0788,309.2988,329.8188,262.7988
157.75,157.75,53,2.75,455.5525,301.1725,309.3925,329.9325,262.8925
157.875,157.875,53,2.875,455.6463,301.2663,309.4863,330.0263,262.9863
158.0,158.0,53,3.0,455.74,301.36,309.58,330.12,263.08
158.125,158.125,53,3.125,457.2338,302.0642,310.3738,331.7614,264.4938
158.25,158.25,53,3.25,457.3275,302.6425,310.8225,332.0675,264.6075
158.375,158.375,53,3.375,457.4213,302.7613,310.9413,332.1613,264.7013
158.5,158.5,53,3.5,457.515,302.855,311.035,332.255,264.795
158.625,158.625,53,3.625,457.6088,302.9488,311.1288,332.3488,264.8888
158.75,158.75,53,3.75,457.7025,303.0425,311.2225,332.4425,264.9825
158.875,158.875,53,3.875,457.7963,303.1363,311.3163,332.5363,265.0763
159.0,159.0,54,1.0,457.89,303.23,311.41,332.65,265.17
159.5,159.5,54,1.5,458.64,304.205,312.405,333.095,265.75
159.625,159.625,54,1.625,459.0188,304.5588,312.6564,333.8776,266.7188
159.75,159.75,54,1.75,459.1125,304.6525,312.8125,334.0525,266.8725
159.875,159.875,54,1.875,459.2063,304.8126,312.9726,334.2326,266.9663
160.0,160.0,54,2.0,459.46,305.04,313.2,334.54,267.22
160.5,160.5,54,2.5,460.055,305.735,313.85,335.58,267.775
160.625,160.625,54,2.625,460.5128,306.1464,314.2888,335.7288,268.248
160.75,160.75,54,2.75,460.6625,306.2725,314.435,335.9425,268.4475
160.875,160.875,54,2.875,461.0015,306.5926,314.7526,336.2815,268.5763
161.0,161.0,54,3.0,461.23,306.84,314.99,336.48,268.87
161.5,161.5,54,3.5,461.905,307.765,315.785,337.385,269.525
161.625,161.625,54,3.625,462.1916,307.8588,316.0588,337.6292,269.7128
161.75,161.75,54,3.75,462.3775,308.0525,316.2325,337.865,270.01
161.875,161.875,54,3.875,462.6663,308.3126,316.4789,338.1326,270.1989
162.0,162.0,55,1.0,462.9,308.56,316.74,338.44,270.32
162.5,162.5,55,1.5,463.755,309.035,317.195,339.275,271.09
162.625,162.625,55,1.625,464.0328,309.6664,317.844,339.7328,271.444
162.75,162.75,55,1.75,464.21,309.825,317.9875,339.8975,271.605
162.875,162.875,55,1.875,464.4163,310.0815,318.2563,340.1489,271.8563
163.0,163.0,55,2.0,464.61,310.3,318.46,340.38,271.97
163.5,163.5,55,2.5,465.215,311.055,319.04,341.02,272.485
163.625,163.625,55,2.625,465.834,311.4588,319.6188,341.7408,273.1628
163.75,163.75,55,2.75,466.0125,311.6325,319.7925,341.8525,273.4325
163.875,163.875,55,2.875,466.1726,311.8978,320.0578,342.1704,273.7063
164.0,164.0,55,3.0,466.44,312.12,320.28,342.36,273.8
164.5,164.5,55,3.5,466.975,312.615,320.79,342.915,274.235
164.625,164.625,55,3.625,467.6352,313.2288,321.3864,343.5864,274.8216
164.75,164.75,55,3.75,467.7625,313.34,321.505,343.7875,274.9825
164.875,164.875,55,3.875,467.8726,313.6378,321.7052,344.0763,275.0763
165.0,165.0,56,1.0,468.14,313.83,321.99,344.26,275.31
165.125,165.125,56,1.125,468.5238,314.0638,322.2438,344.7838,275.6276
165.25,165.25,56,1.25,468.6175,314.245,322.425,344.8775,275.7775
165.375,165.375,56,1.375,468.7226,314.4078,322.5852,344.9713,275.8713
165.5,165.5,56,1.5,468.95,314.74,322.91,345.185,276.085
165.625,165.625,56,1.625,469.2092,314.9188,323.0788,345.4668,276.3188
165.75,165.75,56,1.75,469.3125,315.0925,323.285,345.6625,276.4125
165.875,165.875,56,1.875,469.7263,315.4263,323.5452,345.9663,276.8915
166.0,166.0,56,2.0,470.06,315.74,324.02,346.32,277.16
166.125,166.125,56,2.125,470.1538,315.9276,324.1138,346.5518,277.2538
166.25,166.25,56,2.25,470.3275,316.0875,324.2275,346.7075,277.3475
166.375,166.375,56,2.375,470.5478,316.3613,324.5213,346.9813,277.6052
166.5,166.5,56,2.5,470.735,316.5,324.66,347.25,277.755
166.625,166.625,56,2.625,471.084,316.7552,324.8888,347.4888,278.0088
166.75,166.75,56,2.75,471.2425,316.8825,325.0625,348.0425,278.1025
166.875,166.875,56,2.875,471.5126,317.2489,325.3719,348.1363,278.3593
167.0,167.0,56,3.0,471.61,317.35,325.51,348.23,278.49
167.125,167.125,56,3.125,471.879,317.6438,325.8076,348.4514,278.8838
167.25,167.25,56,3.25,472.0575,317.7375,325.9175,348.6475,278.9775
167.375,167.375,56,3.375,472.2713,318.0565,326.2713,348.9878,279.3017
167.5,167.5,56,3.5,472.505,318.185,326.365,349.145,279.465
167.625,167.625,56,3.625,472.7552,318.3776,327.0164,349.3988,279.5588
167.75,167.75,56,3.75,472.9725,318.4725,327.125,349.94,279.6525
167.875,167.875,56,3.875,473.1526,318.8956,327.2263,350.1463,279.9063
168.0,168.0,57,1.0,473.44,319.14,327.32,350.24,280.0
168.125,168.125,57,1.125,473.7104,319.2738,327.4276,350.3538,280.0938
168.25,168.25,57,1.25,473.9475,319.5475,327.715,350.6475,280.5475
168.375,168.375,57,1.375,474.0665,319.6613,327.8413,350.7626,280.6426
168.5,168.5,57,1.5,474.375,319.91,328.07,351.035,280.955
168.625,168.625,57,1.625,474.6352,320.1688,328.3888,351.4088,281.1088
168.75,168.75,57,1.75,474.765,320.2825,328.5625,351.505,281.2025
168.875,168.875,57,1.875,474.9963,320.4926,328.6889,351.7326,281.3726
169.0,169.0,57,2.0,475.38,320.92,329.09,352.1,281.77
169.125,169.125,57,2.125,475.5038,321.1238,329.3218,352.4638,282.1438
169.25,169.25,57,2.25,475.6575,321.2175,329.5975,352.5575,282.2375
169.375,169.375,57,2.375,476.0652,321.3113,329.7252,352.8026,282.3852
169.5,169.5,57,2.5,476.185,321.71,329.855,353.025,282.505
169.625,169.625,57,2.625,476.4388,321.8588,330.0388,353.1188,282.6552
169.75,169.75,57,2.75,476.5325,322.12,330.2925,353.35,282.7775
169.875,169.875,57,2.875,476.8263,322.3167,330.5863,353.7189,283.2189
170.0,170.0,57,3.0,477.0,322.52,330.68,353.96,283.34
170.125,170.125,57,3.125,477.2014,322.7152,330.8814,354.2738,283.4952
170.25,170.25,57,3.25,477.3375,322.8275,330.9875,354.375,283.6425
170.375,170.375,57,3.375,477.6691,323.1413,331.3213,354.7065,283.7639
170.5,170.5,57,3.5,477.905,323.235,331.415,354.935,283.895
170.625,170.625,57,3.625,478.1064,323.3288,331.6056,355.1376,284.5288
170.75,170.75,57,3.75,478.445,323.9425,332.3025,355.3675,284.625
170.875,170.875,57,3.875,478.5724,324.0362,332.3962,355.6362,284.7562
171.0,171.0,58,1.0,478.81,324.18,332.49,355.84,284.85
171.5,171.5,58,1.5,479.885,325.245,333.405,357.065,285.505
172.0,172.0,58,2.0,480.8,326.04,334.22,358.06,286.4
172.5,172.5,58,2.5,481.685,326.895,335.06,358.99,287.075
173.0,173.0,58,3.0,482.77,327.89,336.08,360.22,287.94
173.5,173.5,58,3.5,483.79,328.88,337.045,361.09,288.765
174.0,174.0,59,1.0,484.96,329.86,338.02,362.28,289.8
174.5,174.5,59,1.5,486.265,331.235,339.355,363.61,290.785
175.0,175.0,59,2.0,486.89,331.85,340.01,364.53,292.05
176.0,176.0,59,3.0,489.54,334.3,342.46,366.98,293.46
177.0,177.0,60,1.0,490.89,335.42,343.6,369.62,294.87
177.375,177.375,60,1.375,491.4936,336.2112,344.4024,370.4064,295.4624
177.5,177.5,60,1.5,491.79,336.55,344.71,370.865,295.74
177.875,177.875,60,1.875,492.5358,337.2662,345.4662,371.7524,296.3662
178.0,178.0,60,2.0,492.74,337.36,345.56,372.06,296.5
178.375,178.375,60,2.375,493.4696,339.2812,346.4212,372.9612,297.1848
178.5,178.5,60,2.5,493.71,339.5,346.665,373.27,297.445
178.875,178.875,60,2.875,494.4324,340.2562,347.4362,374.3762,298.0362
179.0,179.0,60,3.0,494.67,340.51,347.61,374.47,298.31
179.375,179.375,60,3.375,495.3912,341.372,348.5096,375.3536,298.9624
179.5,179.5,60,3.5,495.61,341.565,348.665,375.51,299.195
179.875,179.875,60,3.875,496.442,343.0062,349.4662,376.6262,299.9448
180.0,180.0,61,1.0,496.68,343.1,349.74,376.98,300.18
180.5,180.5,61,1.5,498.395,343.475,351.255,378.09,301.075
181.0,181.0,61,2.0,498.85,343.85,351.97,379.38,301.96
181.5,181.5,61,2.5,499.805,344.785,352.345,379.845,302.945
182.0,182.0,61,3.0,500.78,345.4,353.58,381.54,303.72
182.5,182.5,61,3.5,501.67,346.57,354.72,382.62,304.935
183.0,183.0,62,1.0,502.9,347.37,355.53,384.06,305.6
183.375,183.375,62,1.375,503.1912,347.6512,355.8112,384.3712,305.8912
183.5,183.5,62,1.5,503.285,347.745,355.905,384.465,305.985
183.875,183.875,62,1.875,503.5662,348.2448,356.4186,385.1862,306.2662
184.0,184.0,62,2.0,503.8,348.38,356.54,385.28,306.46
184.375,184.375,62,2.375,504.3612,350.0424,358.2412,386.3812,307.2612
184.5,184.5,62,2.5,504.515,350.295,358.455,386.505,307.355
184.875,184.875,62,2.875,505.3762,351.0086,358.8362,388.7562,307.9324
185.0,185.0,62,3.0,505.6,351.21,359.17,388.85,308.2
185.375,185.375,62,3.375,506.3712,352.0856,360.2368,389.9112,308.7312
185.5,185.5,62,3.5,506.48,352.29,360.465,390.005,308.925
185.875,185.875,62,3.875,508.1462,353.2262,361.2862,391.1662,309.5062
186.0,186.0,63,1.0,508.42,353.62,361.86,391.26,309.84
186.5,186.5,63,1.5,508.795,354.035,362.355,392.175,310.555
187.0,187.0,63,2.0,510.45,355.26,363.43,393.57,312.23
187.5,187.5,63,2.5,510.975,356.625,364.945,394.805,313.35
188.0,188.0,63,3.0,512.32,357.06,365.38,395.78,313.92
188.5,188.5,63,3.5,513.035,357.855,366.005,398.09,315.535
189.0,189.0,64,1.0,514.53,359.11,367.28,398.62,315.95
189.375,189.375,64,1.375,514.9112,359.6712,367.8712,399.6312,316.3312
189.5,189.5,64,1.5,515.005,359.765,367.965,399.745,316.425
189.875,189.875,64,1.875,516.3724,360.8062,368.9462,400.731,316.7662
190.0,190.0,64,2.0,516.48,360.94,369.1,401.04,316.86
190.375,190.375,64,2.375,516.97,361.5532,369.7132,401.3476,317.8192
190.5,190.5,64,2.5,517.585,361.97,370.115,402.455,318.195
190.875,190.875,64,2.875,517.9362,362.3762,370.6562,402.9762,318.4762
191.0,191.0,64,3.0,518.56,362.76,370.95,403.19,319.44
191.125,191.125,64,3.125,518.9238,363.3038,371.4838,403.2838,319.6638
191.25,191.25,64,3.25,519.035,363.3975,371.5775,403.3775,319.7575
191.375,191.375,64,3.375,519.1512,363.4912,371.6712,403.4512,319.8512
191.5,191.5,64,3.5,519.54,363.805,371.975,403.5408,321.42
191.625,191.625,64,3.625,519.7988,364.0988,372.2788,403.5565,321.5588
191.75,191.75,64,3.75,519.955,364.29,372.4625,403.6325,321.7725
191.875,191.875,64,3.875,520.1572,364.4262,372.6324,403.7262,321.8662
192.0,192.0,65,1.0,520.56,364.7,372.88,404.16,321.96
192.1667,192.1667,65,1.1667,520.785,365.885,374.565,404.285,322.21
192.3333,192.3333,65,1.3333,521.04,366.01,374.69,404.41,322.43
192.5,192.5,65,1.5,521.505,366.195,374.995,404.58,322.555
192.6667,192.6667,65,1.6667,522.02,366.32,375.12,405.86,322.72
192.8333,192.8333,65,1.8333,522.165,366.445,375.245,405.985,322.845
193.0,193.0,65,2.0,522.29,366.57,375.37,406.11,323.05
193.1667,193.1667,65,2.1667,522.595,367.21,375.565,406.255,323.175
193.3333,193.3333,65,2.3333,522.72,367.34,375.7,406.4,323.34
193.5,193.5,65,2.5,523.225,367.84,375.97,407.805,323.765
193.6667,193.6667,65,2.6667,523.43,368.11,376.27,407.95,323.89
193.8333,193.8333,65,2.8333,523.555,368.235,376.395,408.075,324.015
194.0,194.0,65,3.0,524.2,368.36,376.52,408.5,324.6
194.1667,194.1667,65,3.1667,524.505,368.565,376.785,408.745,325.385
194.3333,194.3333,65,3.3333,524.64,368.81,377.01,409.05,325.51
194.5,194.5,65,3.5,525.095,368.955,377.135,409.715,325.635
194.6667,194.6667,65,3.6667,525.38,369.4,377.56,409.88,325.76
194.8333,194.8333,65,3.8333,525.63,369.565,377.725,410.285,326.04
195.0,195.0,66,1.0,525.88,369.69,377.85,410.53,326.28
195.1667,195.1667,66,1.1667,526.135,370.395,378.555,410.655,327.715
195.3333,195.3333,66,1.3333,526.56,370.52,378.68,411.5,327.84
195.5,195.5,66,1.5,526.705,370.645,378.805,411.66,327.98
195.6667,195.6667,66,1.6667,526.87,371.07,379.24,411.89,328.15
195.8333,195.8333,66,1.8333,527.035,371.215,379.375,412.39,328.275
196.0,196.0,66,2.0,527.36,371.34,379.5,413.02,328.4
196.1667,196.1667,66,2.1667,527.785,371.685,379.845,413.145,328.605
196.3333,196.3333,66,2.3333,528.03,371.81,379.98,413.42,328.73
196.5,196.5,66,2.5,528.475,372.135,380.315,413.815,328.855
196.6667,196.6667,66,2.6667,528.66,372.88,380.98,414.08,329.02
196.8333,196.8333,66,2.8333,529.045,373.005,381.15,414.505,329.35
197.0,197.0,66,3.0,529.27,373.13,381.29,414.77,329.51
197.1667,197.1667,66,3.1667,529.395,373.395,381.535,414.975,329.94
197.3333,197.3333,66,3.3333,529.52,373.64,381.76,415.42,330.18
197.5,197.5,66,3.5,529.735,373.93,382.045,415.905,330.625
