qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1509.5,637.7583,165,1.1667,G6,F6,G5,F5,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,B3,D3,D2
1510.0,637.9667,165,1.3333,G6,F6,G5,F5,F4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
1510.5,638.175,165,1.5,G6,F6,G5,F5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
1511.0,638.3833,165,1.6667,B-5,r,B-4,B-4,C4,C4,E4,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,C4,C3,C2
1511.5,638.5917,165,1.8333,B-5,r,B-4,B-4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,C4,C3,C2
1512.0,638.8,165,2.0,E6,r,E5,E5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,G3,C3,C2
1512.5,639.0083,165,2.1667,E6,r,E5,E5,r,r,G3,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,G3,C3,C2
1513.0,639.2167,165,2.3333,G6,r,G5,G5,r,r,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
1513.5,639.425,165,2.5,G6,r,G5,G5,r,r,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
1514.0,639.6333,165,2.6667,A6,G6,A5,G5,G5,G5,C#3,r,r,r,r,r,r,r,r,r,r,r,r,G5,A3,E4,C#3,C#2
1514.5,639.8417,165,2.8333,A6,G6,A5,G5,E5,E5,C#3,r,r,r,r,r,r,r,r,r,r,r,r,G5,A3,E4,C#3,C#2
1515.0,640.05,166,1.0,A6,G6,A5,G5,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,C#4,E3,E2
1515.5,640.2583,166,1.1667,A6,G6,A5,G5,A4,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,C#4,E3,E2
1516.0,640.4667,166,1.3333,A6,G6,A5,G5,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
1516.5,640.675,166,1.5,A6,G6,A5,G5,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
1517.0,640.8833,166,1.6667,C6,r,C5,r,D4,D4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,D4,D3,D2
1517.5,641.0917,166,1.8333,C6,r,C5,r,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,D4,D3,D2
1518.0,641.3,166,2.0,F#6,r,F#5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C5,A3,D3,D2
1518.5,641.5083,166,2.1667,F#6,r,F#5,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C5,A3,D3,D2
1519.0,641.7167,166,2.3333,A6,r,A5,r,r,r,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
1519.5,641.925,166,2.5,A6,r,A5,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
1520.0,642.1333,166,2.6667,G6,B-5,B-5,G5,G5,G5,D3,D2,r,r,r,r,r,r,r,r,r,r,r,B-5,G5,G4,D2,r
1520.5,642.3417,166,2.8333,G6,B-5,B-5,G5,D5,D5,D3,D2,r,r,r,r,r,r,r,r,r,r,r,B-5,G5,G4,D2,r
1521.0,642.55,167,1.0,G6,B-5,B-5,G5,B-4,B-4,r,G2,r,r,r,r,r,r,r,r,r,r,r,B-5,G5,G4,G2,r
1521.5,642.7583,167,1.1667,G6,B-5,B-5,G5,G4,G4,r,G2,r,r,r,r,r,r,r,r,r,r,r,B-5,G5,G4,G2,r
1522.0,642.9667,167,1.3333,G6,B-5,B-5,G5,D4,D4,r,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,r
1522.5,643.175,167,1.5,G6,B-5,B-5,G5,B-3,B-3,r,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,r
1523.0,643.3833,167,1.6667,G6,B-5,B-5,G5,G5,G5,G4,D2,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,D3,D2,r
1523.5,643.5917,167,1.8333,G6,B-5,B-5,G5,D5,D5,D4,D2,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,D3,D2,r
1524.0,643.8,167,2.0,G6,B-5,B-5,G5,B-4,B-4,B-3,G2,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,G3,G2,r
1524.5,644.0083,167,2.1667,G6,B-5,B-5,G5,G4,G4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,G3,G2,r
1525.0,644.2167,167,2.3333,G6,B-5,B-5,G5,D4,D4,D3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r
1525.5,644.425,167,2.5,G6,B-5,B-5,G5,B-3,B-3,B-2,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,r
1526.0,644.6333,167,2.6667,G6,B-5,B-5,G5,G5,B-4,E-3,E-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,E-4,E-4,E-3,E-2,r
1526.5,644.8417,167,2.8333,G6,B-5,B-5,G5,G5,B-4,G3,G3,r,B-4,G4,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1527.0,645.05,168,1.0,G6,B-5,B-5,G5,G5,B-4,B-3,B-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1527.5,645.2583,168,1.1667,G6,B-5,B-5,G5,G5,B-4,D3,D3,r,B-4,G4,r,r,G5,G5,r,r,r,r,D4,D4,D3,D2,r
1528.0,645.4667,168,1.3333,B-5,G5,G5,B-4,B-4,G4,G3,G3,r,G4,B-3,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1528.5,645.675,168,1.5,B-5,G5,G5,B-4,B-4,G4,B-3,B-3,r,G4,B-3,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1529.0,645.8833,168,1.6667,G6,B-5,B-5,G5,B-5,G5,C#3,C#3,r,B-4,G4,r,r,G5,G5,r,r,r,r,C#4,C#4,C#3,C#2,r
1529.5,646.0917,168,1.8333,G6,B-5,B-5,G5,B-5,G5,G3,G3,r,B-4,G4,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1530.0,646.3,168,2.0,G6,B-5,B-5,G5,B-5,G5,B-3,B-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1530.5,646.5083,168,2.1667,G6,B-5,B-5,G5,B-5,G5,D3,D3,r,B-4,G4,r,r,G5,G5,r,r,r,r,D4,D4,D3,D2,r
1531.0,646.7167,168,2.3333,B-5,G5,G5,B-4,G5,B-4,G3,G3,r,G4,B-3,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1531.5,646.925,168,2.5,B-5,G5,G5,B-4,G5,B-4,B-3,B-3,r,G4,B-3,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1532.0,647.1333,168,2.6667,G6,B-5,B-5,G5,B-5,G5,E-3,E-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,E-4,E-4,E-3,E-2,r
1532.5,647.3417,168,2.8333,G6,B-5,B-5,G5,B-5,G5,G3,G3,r,B-4,G4,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1533.0,647.55,169,1.0,G6,B-5,B-5,G5,B-5,G5,B-3,B-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1533.5,647.7583,169,1.1667,G6,B-5,B-5,G5,B-5,G5,D3,D3,r,B-4,G4,r,r,G5,G5,r,r,r,r,D4,D4,D3,D2,r
1534.0,647.9667,169,1.3333,B-5,G5,G5,B-4,G5,B-4,G3,G3,r,G4,B-3,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1534.5,648.175,169,1.5,B-5,G5,G5,B-4,G5,B-4,B-3,B-3,r,G4,B-3,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1535.0,648.3833,169,1.6667,G6,B-5,B-5,G5,B-5,G5,C#3,C#3,r,B-4,G4,r,r,G5,G5,r,r,r,r,C#4,C#4,C#3,C#2,r
1535.5,648.5917,169,1.8333,G6,B-5,B-5,G5,B-5,G5,G3,G3,r,B-4,G4,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1536.0,648.8,169,2.0,G6,B-5,B-5,G5,B-5,G5,B-3,B-3,r,B-4,G4,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1536.5,649.0083,169,2.1667,G6,B-5,B-5,G5,B-5,G5,D2,D2,r,B-4,G4,r,r,G5,G5,r,r,r,r,D4,D4,D3,D2,r
1537.0,649.2167,169,2.3333,B-5,G5,G5,B-4,G5,B-4,G2,G2,r,G4,B-3,r,r,G5,G5,r,r,r,r,G4,G4,G3,G2,r
1537.5,649.425,169,2.5,B-5,G5,G5,B-4,G5,B-4,B-2,B-2,r,G4,B-3,r,r,G5,G5,r,r,r,r,B-4,B-4,B-3,B-2,r
1538.0,649.6333,169,2.6667,G6,B-5,B-5,G5,B-5,G5,D3,D3,r,B-4,G4,r,r,G5,G5,r,r,r,r,D5,D5,D4,D3,r
1538.5,649.8417,169,2.8333,G6,B-5,B-5,G5,B-5,G5,G3,G3,r,r,r,r,r,G5,G5,r,r,r,r,G5,G5,G4,G3,r
1539.0,650.05,170,1.0,G6,B-5,G5,B-4,G5,B-4,D3,D3,r,G4,B-3,r,r,B-5,G5,r,r,r,r,B-5,B-5,G4,D3,D2
1539.5,650.2583,170,1.1667,G6,B-5,G5,B-4,G5,B-4,D3,D3,r,G4,B-3,r,r,B-5,G5,r,r,r,r,G5,r,r,D3,D2
1540.0,650.4667,170,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r
1540.5,650.675,170,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
1541.0,650.8833,170,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r
1541.5,651.0917,170,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r
1542.0,651.3,170,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r
1542.5,651.5083,170,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
1543.0,651.7167,170,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
1543.5,651.925,170,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
1544.0,652.1333,170,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r
1544.5,652.3417,170,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
1545.0,652.55,171,1.0,E6,A5,E5,A4,G5,B-4,A3,C#3,r,E4,A3,r,r,A4,A4,r,r,r,r,A5,r,E4,C#3,C#2
1545.5,652.7583,171,1.1667,E6,A5,E5,A4,G5,B-4,A3,C#3,r,E4,A3,r,r,A4,A4,r,r,r,r,G5,r,E4,C#3,C#2
1546.0,652.9667,171,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r
1546.5,653.175,171,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
1547.0,653.3833,171,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r
1547.5,653.5917,171,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r
1548.0,653.8,171,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r
1548.5,654.0083,171,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
1549.0,654.2167,171,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
1549.5,654.425,171,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
1550.0,654.6333,171,2.6667,r,r,r,r,r,r,r,F3,r,D4,r,r,r,r,r,r,r,r,r,r,A5,r,F2,F1
1550.5,654.8417,171,2.8333,r,r,r,r,r,r,r,G3,r,D4,r,r,r,r,r,r,r,r,r,r,G5,r,F2,F1
1551.0,655.05,172,1.0,r,r,r,r,r,r,r,F3,r,D4,r,r,r,r,r,r,r,r,r,r,F5,r,A2,A1
1551.5,655.2583,172,1.1667,r,r,r,r,r,r,r,E3,r,D4,r,r,r,r,r,r,r,r,r,r,E5,r,A2,A1
1552.0,655.4667,172,1.3333,r,r,r,r,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,F5,r,D3,D2
1552.5,655.675,172,1.5,r,r,r,r,r,r,r,E3,r,F4,r,r,r,r,r,r,r,r,r,r,E5,r,D3,D2
1553.0,655.8833,172,1.6667,r,r,r,r,D5,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,B-4,B-3,r
1553.5,656.0917,172,1.8333,r,r,r,r,D5,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,B-4,B-3,r
1554.0,656.3,172,2.0,r,r,r,r,D5,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,F4,F3,r
1554.5,656.5083,172,2.1667,r,r,r,r,D5,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,F4,F3,r
1555.0,656.7167,172,2.3333,r,r,r,r,F4,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,D4,D3,r
1555.5,656.925,172,2.5,r,r,r,r,F4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,D4,D3,r
1556.0,657.1333,172,2.6667,r,r,r,r,r,r,r,A3,r,D4,r,r,r,r,r,r,r,r,r,r,A5,r,F2,F1
1556.5,657.3417,172,2.8333,r,r,r,r,r,r,r,G3,r,D4,r,r,r,r,r,r,r,r,r,r,G5,r,F2,F1
1557.0,657.55,173,1.0,r,r,r,r,r,r,r,F3,r,D4,r,r,r,r,r,r,r,r,r,r,F5,r,A2,A1
1557.5,657.7583,173,1.1667,r,r,r,r,r,r,r,E3,r,D4,r,r,r,r,r,r,r,r,r,r,E5,r,A2,A1
1558.0,657.9667,173,1.3333,r,r,r,r,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,F5,r,D3,D2
1558.5,658.175,173,1.5,r,r,r,r,r,r,r,E3,r,F4,r,r,r,r,r,r,r,r,r,r,E5,r,D3,D2
1559.0,658.3833,173,1.6667,r,r,r,r,D5,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,B4,B3,r
1559.5,658.5917,173,1.8333,r,r,r,r,D5,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,B4,B3,r
1560.0,658.8,173,2.0,r,r,r,r,D5,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,B5,r,F4,F3,r
1560.5,659.0083,173,2.1667,r,r,r,r,D5,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,F4,F3,r
1561.0,659.2167,173,2.3333,r,r,r,r,F4,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,D4,D3,r
1561.5,659.425,173,2.5,r,r,r,r,F4,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,D4,D3,r
1562.0,659.6333,173,2.6667,r,r,r,r,A5,r,r,E4,r,A3,r,r,r,r,r,r,r,r,r,r,E6,r,C3,C2
1562.5,659.8417,173,2.8333,r,r,r,r,A5,r,r,C4,r,A3,r,r,r,r,r,r,r,r,r,r,C6,r,C3,C2
1563.0,660.05,174,1.0,r,r,r,r,A5,r,r,A3,r,A3,r,r,r,r,r,r,r,r,r,r,A5,C4,E3,E2
1563.5,660.2583,174,1.1667,r,r,r,r,A5,r,r,E3,r,A3,r,r,r,r,r,r,r,r,r,r,E5,C4,E3,E2
1564.0,660.4667,174,1.3333,r,r,r,r,C5,r,r,C3,r,E4,r,r,r,r,r,r,r,r,r,r,C5,E4,A3,A2
1564.5,660.675,174,1.5,r,r,r,r,C5,r,r,A2,r,E4,r,r,r,r,r,r,r,r,r,r,A4,E4,A3,A2
1565.0,660.8833,174,1.6667,r,r,r,r,B4,r,F4,r,r,F4,r,r,r,r,r,r,r,r,r,F5,r,A4,D3,D2
1565.5,661.0917,174,1.8333,r,r,r,r,B4,r,D4,r,r,F4,r,r,r,r,r,r,r,r,r,D5,r,A4,D3,D2
1566.0,661.3,174,2.0,r,r,r,r,B4,r,B3,r,r,F4,r,r,r,r,r,r,r,r,r,B4,r,D4,F3,F2
1566.5,661.5083,174,2.1667,r,r,r,r,B4,r,F3,r,r,F4,r,r,r,r,r,r,r,r,r,F4,r,D4,F3,F2
1567.0,661.7167,174,2.3333,r,r,r,r,D5,r,D3,r,r,D4,r,r,r,r,r,r,r,r,r,D4,r,F4,B3,B2
1567.5,661.925,174,2.5,r,r,r,r,D5,r,B2,r,r,D4,r,r,r,r,r,r,r,r,r,B3,r,F4,B3,B2
1568.0,662.1333,174,2.6667,C6,A5,A5,A4,C5,A4,E3,E2,r,E4,E3,r,r,r,r,r,r,r,r,C5,C4,A4,E3,E2
1568.3333,662.2722,174,2.7778,C6,A5,A5,A4,C5,A4,E3,E2,r,E4,E3,r,r,r,r,r,r,r,r,D5,D4,A4,E3,E2
1568.6667,662.4111,174,2.8889,C6,A5,A5,A4,C5,A4,E3,E2,r,E4,E3,r,r,r,r,r,r,r,r,E-5,E-4,A4,E3,E2
1569.0,662.55,175,1.0,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,E5,E4,G#4,D4,E3
1569.3333,662.6889,175,1.1111,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,F#5,F#4,G#4,D4,E3
1569.6667,662.8278,175,1.2222,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,G#5,G#4,G#4,D4,E3
1570.0,662.9667,175,1.3333,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,A5,A4,G#4,D4,E3
1570.3333,663.1055,175,1.4444,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,B-5,B-4,G#4,D4,E3
1570.6667,663.2445,175,1.5556,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,B5,B4,G#4,D4,E3
1571.0,663.3833,175,1.6667,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,C6,C5,G#4,D4,E3
1571.3333,663.5222,175,1.7778,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,C#6,C#5,G#4,D4,E3
1571.6667,663.6611,175,1.8889,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,D6,D5,G#4,D4,E3
1572.0,663.8,175,2.0,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,E-6,E-5,G#4,D4,E3
1572.3333,663.9389,175,2.1111,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,E6,E5,G#4,D4,E3
1572.6667,664.0778,175,2.2222,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,F6,F5,G#4,D4,E3
1573.0,664.2167,175,2.3333,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,F#6,F#5,G#4,D4,E3
1573.3333,664.3555,175,2.4444,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,G6,G5,G#4,D4,E3
1573.6667,664.4945,175,2.5556,E6,G#5,G#5,D5,E5,G#4,D4,E3,r,E4,D4,r,r,r,r,r,r,r,r,G#6,G#5,G#4,D4,E3
1574.0,664.6333,175,2.6667,A6,A6,A5,A5,A5,A4,A3,A3,r,r,r,A4,F3,A5,A4,r,r,r,r,A6,A5,A4,F2,F1
1574.5,664.8417,175,2.8333,G6,G6,G5,G5,G5,G4,G3,G3,r,r,r,A4,F3,A5,A4,r,r,r,r,A6,A5,A4,F2,F1
1575.0,665.05,176,1.0,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,F4,A3,F5,F4,r,r,r,r,C#5,F5,C#4,A3,A2
1575.5,665.2583,176,1.1667,E6,E6,E5,E5,E5,E4,E3,E3,r,r,r,F4,A3,F5,F4,r,r,r,r,C#5,F5,C#4,A3,A2
1576.0,665.4667,176,1.3333,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,C#4,A3,A2
1576.5,665.675,176,1.5,E6,E6,E5,E5,E5,E4,E3,E3,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,C#4,A3,A2
1577.0,665.8833,176,1.6667,D6,D6,D5,D5,D5,D4,D3,D3,r,r,r,D4,D4,r,r,r,r,r,r,D5,F5,D4,A3,A2
1577.5,666.0917,176,1.8333,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,D4,D4,r,r,r,r,r,r,D5,F5,D4,A3,A2
1578.0,666.3,176,2.0,B-5,B-5,B-5,B-5,B-5,B-4,B-3,B-3,r,r,r,B-4,D4,r,r,r,r,r,r,F5,D5,F4,F3,F2
1578.5,666.5083,176,2.1667,D6,D6,D6,D6,D6,D5,D4,D4,r,r,r,B-4,D4,r,r,r,r,r,r,F5,D5,F4,F3,F2
1579.0,666.7167,176,2.3333,C6,C6,C6,C6,C6,C5,C4,C4,r,r,r,r,r,r,r,r,r,r,r,B-5,D5,B-4,D3,D2
1579.5,666.925,176,2.5,B-5,B-5,B-5,B-5,B-5,B-4,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,B-5,D5,B-4,D3,D2
1580.0,667.1333,176,2.6667,A6,A6,A5,A5,A5,A4,A3,A3,r,r,r,A4,F3,A5,A4,r,r,r,r,D6,F5,D5,F2,F1
1580.5,667.3417,176,2.8333,G6,G6,G5,G5,G5,G4,G3,G3,r,r,r,A4,F3,A5,A4,r,r,r,r,D6,F5,D5,F2,F1
1581.0,667.55,177,1.0,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,F4,A3,F5,F4,r,r,r,r,C#5,F5,C#4,A3,A2
1581.5,667.7583,177,1.1667,E6,E6,E5,E5,E5,E4,E3,E3,r,r,r,F4,A3,F5,F4,r,r,r,r,C#5,F5,C#4,A3,A2
1582.0,667.9667,177,1.3333,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,C#4,A3,A2
1582.5,668.175,177,1.5,E6,E6,E5,E5,E5,E4,E3,E3,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,C#4,A3,A2
1583.0,668.3833,177,1.6667,D6,D6,D5,D5,D5,D4,D3,D3,r,r,r,D4,D4,r,r,r,r,r,r,D5,F5,D4,B-3,B-2
1583.5,668.5917,177,1.8333,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,D4,D4,r,r,r,r,r,r,D5,F5,D4,B-3,B-2
1584.0,668.8,177,2.0,B-5,B-5,B-5,B-5,B-5,B-4,B-3,B-3,r,r,r,B-4,D4,r,r,r,r,r,r,F5,D5,F4,F3,F2
1584.5,669.0083,177,2.1667,D6,D6,D6,D5,D6,D5,D4,D4,r,r,r,B-4,D4,r,r,r,r,r,r,F5,D5,F4,F3,F2
1585.0,669.2167,177,2.3333,F6,F6,F6,F5,F6,F5,F4,F4,r,r,r,r,r,r,r,r,r,r,r,B-5,D5,B-4,D3,D2
1585.5,669.425,177,2.5,E6,E6,E6,E5,E6,E5,E4,E4,r,r,r,r,r,r,r,r,r,r,r,B-5,D5,B-4,D3,D2
1586.0,669.6333,177,2.6667,D6,D6,D6,D5,D6,D5,D4,D4,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,F3,F2,F1
1586.5,669.8417,177,2.8333,A6,A6,A5,A5,A5,A4,A3,A3,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,F3,F2,F1
1587.0,670.05,178,1.0,F6,F6,F5,F5,F5,F4,F3,F3,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,A3,A2,F1
1587.5,670.2583,178,1.1667,D6,D6,D5,D5,D5,D4,D3,D3,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,A3,A2,F1
1588.0,670.4667,178,1.3333,A5,A5,A4,A4,A5,A4,A3,A3,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,D4,D3,F1
1588.5,670.675,178,1.5,F5,F5,F4,F4,F5,F4,F3,F3,r,r,r,A4,F3,r,r,r,r,r,r,D6,F5,D4,D3,F1
1589.0,670.8833,178,1.6667,D6,D6,D6,D5,D6,D5,D4,D4,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,G3,G2,G1
1589.5,671.0917,178,1.8333,B-6,B-6,B-5,B-5,B-5,B-4,B-3,B-3,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,G3,G2,G1
1590.0,671.3,178,2.0,G6,G6,G5,G5,G5,G4,G3,G3,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,B-3,B-2,G1
1590.5,671.5083,178,2.1667,D6,D6,D5,D5,D5,D4,D3,D3,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,B-3,B-2,G1
1591.0,671.7167,178,2.3333,B-5,B-5,B-4,B-4,B-4,B-3,B-3,B-3,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,E4,E3,G1
1591.5,671.925,178,2.5,G5,G5,G4,G4,G4,G3,G3,G3,r,r,r,B-4,D4,r,r,r,r,r,r,D5,B-4,E4,E3,G1
1592.0,672.1333,178,2.6667,F5,F5,F4,F4,F4,F3,F3,F3,r,r,r,F4,D4,r,r,r,r,r,r,D4,B3,F4,D2,D2
1592.3333,672.2722,178,2.7778,G5,G5,G4,G4,G4,G3,G3,G3,r,r,r,F4,D4,r,r,r,r,r,r,D4,B3,F4,D2,D2
1592.6667,672.4111,178,2.8889,G#5,G#5,G#4,G#4,G#4,G#3,G#3,G#3,r,r,r,F4,D4,r,r,r,r,r,r,D4,B3,F4,D2,D2
1593.0,672.55,179,1.0,A5,A5,A4,A4,A4,A3,A3,A3,r,r,r,A4,A3,r,r,r,r,r,r,G4,C#4,E4,A2,A1
1593.3333,672.6889,179,1.1111,B5,B5,B4,B4,B4,B3,B3,B3,r,r,r,A4,A3,r,r,r,r,r,r,G4,C#4,E4,A2,A1
1593.6667,672.8278,179,1.2222,C#6,C#6,C#5,C#5,C#5,C#4,C#4,C#4,r,r,r,A4,A3,r,r,r,r,r,r,G4,C#4,E4,A2,A1
