qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb basso Horn 1,Bb basso Horn 2,Violin 1,Violin 2,Viola,Violoncello solo,Violoncello,Contrabass
281.0,224.8,47,4.3333,r,r,r,r,r,r,r,r,r,r,r,r,D3,D3,C3,C2
281.5,225.2,47,4.6667,r,r,r,r,r,r,r,r,r,r,r,r,E3,E3,C3,C2
282.0,225.6,48,1.0,F5,A4,F5,A4,A4,F4,F3,F2,C4,r,F5,A3,F3,F3,F3,F2
283.5,226.8,48,2.0,r,r,r,r,r,r,r,r,r,r,r,r,F3,F3,F3,F2
284.0,227.2,48,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,G3,G3,F3,F2
284.5,227.6,48,2.6667,r,r,r,r,r,r,r,r,r,r,F4,r,A3,A3,F3,F2
285.0,228.0,48,3.0,r,r,r,r,C5,C4,r,r,C4,C4,E4,r,B-3,B-3,C3,C2
285.5,228.4,48,3.3333,r,r,r,r,C5,C4,r,r,C4,C4,D4,r,B-3,B-3,C3,C2
286.0,228.8,48,3.6667,r,r,r,r,C5,C4,r,r,C4,C4,C4,r,A3,A3,C3,C2
286.5,229.2,48,4.0,r,r,r,r,C5,C4,r,r,C4,C4,C4,r,G3,G3,C3,C2
287.0,229.6,48,4.3333,r,r,r,r,C5,C4,r,r,C4,C4,D4,r,G3,G3,C3,C2
287.5,230.0,48,4.6667,r,r,r,r,C5,C4,r,r,C4,C4,E4,C5,C4,C4,C3,C2
288.0,230.4,49,1.0,r,r,r,r,C5,C4,r,r,C4,C4,F4,C5,A3,A3,F3,F2
288.5,230.8,49,1.3333,r,r,r,r,C5,C4,r,r,C4,C4,F4,B-4,A3,A3,F3,F2
289.0,231.2,49,1.6667,r,r,r,r,C5,C4,r,r,C4,C4,F4,A4,A3,A3,F3,F2
289.5,231.6,49,2.0,r,r,r,r,C5,C4,r,r,C4,C4,F4,A4,A3,A3,F3,F2
290.0,232.0,49,2.3333,r,r,r,r,C5,C4,r,r,C4,C4,G4,G4,G3,G3,F3,F2
290.5,232.4,49,2.6667,F6,r,F5,C5,A4,F4,C4,C3,C4,C4,A4,F4,F3,F3,C3,C2
291.0,232.8,49,3.0,E6,r,E5,C5,B-4,G4,C4,C3,C4,C4,B-4,G4,G3,C3,C3,C2
291.25,233.0,49,3.1667,E6,r,E5,C5,B-4,G4,C4,C3,C4,C4,B-4,C4,C3,C3,C3,C2
291.5,233.2,49,3.3333,D6,r,D5,C5,G4,E4,C4,C3,C4,C4,B-4,G4,G3,C3,C3,C2
291.75,233.4,49,3.5,D6,r,D5,C5,G4,E4,C4,C3,C4,C4,B-4,C4,C3,C3,C3,C2
292.0,233.6,49,3.6667,C6,r,C5,C5,A4,F4,C4,C3,C4,C4,A4,F4,F3,C3,C3,C2
292.25,233.8,49,3.8333,C6,r,C5,C5,A4,F4,C4,C3,C4,C4,A4,C4,C3,C3,C3,C2
292.5,234.0,49,4.0,C6,r,C5,C5,G4,E4,B-3,B-2,C4,C4,G4,E4,E3,B-2,B-2,B-1
292.75,234.2,49,4.1667,C6,r,C5,C5,G4,E4,B-3,B-2,C4,C4,G4,C4,C3,B-2,B-2,B-1
293.0,234.4,49,4.3333,D6,r,D5,C5,A4,F4,A3,A2,C4,C4,G4,F4,F3,A2,A2,A1
293.25,234.6,49,4.5,D6,r,D5,C5,A4,F4,A3,A2,C4,C4,G4,C4,C3,A2,A2,A1
293.5,234.8,49,4.6667,E6,r,E5,C5,B-4,E4,G3,G2,C4,C4,C5,G4,G3,G2,G2,G1
293.75,235.0,49,4.8333,E6,r,E5,C5,B-4,E4,G3,G2,C4,C4,C5,C4,C3,G2,G2,G1
294.0,235.2,50,1.0,F6,F6,F5,C5,A4,F4,F3,F2,F4,F3,F4,A4,A3,F2,F2,F1
294.25,235.4,50,1.1667,F6,F6,F5,C5,A4,F4,F3,F2,F4,F3,F4,F4,C4,C4,F2,F1
294.5,235.6,50,1.3333,F6,F6,F5,C5,C5,A4,C4,A3,F4,F3,F4,C5,A3,A3,F2,F1
294.75,235.8,50,1.5,F6,F6,F5,C5,C5,A4,C4,A3,F4,F3,F4,A4,C4,C4,F2,F1
295.0,236.0,50,1.6667,r,r,r,r,C5,A4,C4,A3,F4,F3,r,C5,A3,A3,r,r
295.25,236.2,50,1.8333,r,r,r,r,C5,A4,C4,A3,F4,F3,r,A4,C4,C4,r,r
295.5,236.4,50,2.0,r,r,r,r,D5,B-4,D4,B-3,F4,F3,r,D5,B-3,B-3,r,r
295.75,236.6,50,2.1667,r,r,r,r,D5,B-4,D4,B-3,F4,F3,r,B-4,D4,D4,r,r
296.0,236.8,50,2.3333,r,r,A5,r,C5,A4,C4,A3,F4,F3,r,C5,A3,A3,r,r
296.25,237.0,50,2.5,r,r,A5,r,C5,A4,C4,A3,F4,F3,r,A4,C4,C4,r,r
296.5,237.2,50,2.6667,r,r,A5,r,C5,A4,C4,A3,C4,C4,r,C5,A3,A3,r,r
296.75,237.4,50,2.8333,r,r,A5,r,C5,A4,C4,A3,C4,C4,r,A4,C4,C4,r,r
297.0,237.6,50,3.0,r,r,B-5,r,B-4,G4,B-3,G3,C4,C4,r,B-4,G3,G3,r,r
297.25,237.8,50,3.1667,r,r,B-5,r,B-4,G4,B-3,G3,C4,C4,r,G4,B-3,B-3,r,r
297.5,238.0,50,3.3333,B5,B5,r,r,A4,F4,A3,F3,C4,C4,r,A4,F3,F3,r,r
297.75,238.2,50,3.5,B5,B5,r,r,A4,F4,A3,F3,C4,C4,r,F4,A3,A3,r,r
298.0,238.4,50,3.6667,C6,C6,r,r,A4,F4,A3,F3,C4,C4,r,A4,F3,F3,r,r
298.25,238.6,50,3.8333,C6,C6,r,r,A4,F4,A3,F3,C4,C4,r,F4,A3,A3,r,r
298.5,238.8,50,4.0,C6,C6,r,r,B-4,G4,B-3,G3,C4,C4,E5,B-4,G3,G3,C3,C2
298.75,239.0,50,4.1667,C6,C6,r,r,B-4,G4,B-3,G3,C4,C4,G5,G4,B-3,B-3,C3,C2
299.0,239.2,50,4.3333,r,r,B-5,G5,G4,E4,G3,E3,C4,C4,B-5,G4,E3,E3,C3,C2
299.25,239.4,50,4.5,r,r,B-5,G5,G4,E4,G3,E3,C4,C4,G5,E4,G3,G3,C3,C2
299.5,239.6,50,4.6667,r,r,G5,B-4,G4,E4,G3,E3,C4,C4,E5,G4,G3,G3,C3,C2
299.75,239.8,50,4.8333,r,r,G5,B-4,G4,E4,G3,E3,C4,C4,G5,E4,B-3,B-3,C3,C2
300.0,240.0,51,1.0,r,r,F5,A4,A4,F4,A3,F3,F4,r,G5,A4,F3,F3,F2,F1
300.25,240.2,51,1.1667,r,r,F5,A4,A4,F4,A3,F3,F4,r,G5,F4,A3,A3,F2,F1
300.5,240.4,51,1.3333,r,r,F5,A4,C5,A4,C4,A3,F4,r,F5,C5,A3,A3,F2,F1
300.75,240.6,51,1.5,r,r,F5,A4,C5,A4,C4,A3,F4,r,F5,A4,C4,C4,F2,F1
301.0,240.8,51,1.6667,r,r,r,r,C5,A4,C4,A3,F4,r,F5,C5,A3,A3,r,r
301.25,241.0,51,1.8333,r,r,r,r,C5,A4,C4,A3,F4,r,F5,A4,C4,C4,r,r
301.5,241.2,51,2.0,r,r,r,r,D5,B-4,D4,B-3,F4,r,r,D5,B-3,B-3,r,r
301.75,241.4,51,2.1667,r,r,r,r,D5,B-4,D4,B-3,F4,r,r,B-4,D4,D4,r,r
302.0,241.6,51,2.3333,r,r,A5,r,C5,A4,C4,A3,F4,r,r,C5,A3,A3,r,r
302.25,241.8,51,2.5,r,r,A5,r,C5,A4,C4,A3,F4,r,r,A4,C4,C4,r,r
302.5,242.0,51,2.6667,r,r,A5,r,C5,A4,C4,A3,C4,C4,r,C5,A3,A3,r,r
302.75,242.2,51,2.8333,r,r,A5,r,C5,A4,C4,A3,C4,C4,r,A4,C4,C4,r,r
303.0,242.4,51,3.0,r,r,B-5,r,B-4,G4,B-3,G3,C4,C4,r,B-4,G3,G3,r,r
303.25,242.6,51,3.1667,r,r,B-5,r,B-4,G4,B-3,G3,C4,C4,r,G4,B-3,B-3,r,r
303.5,242.8,51,3.3333,B5,B5,r,r,A4,F4,A3,F3,C4,C4,r,A4,F3,F3,r,r
303.75,243.0,51,3.5,B5,B5,r,r,A4,F4,A3,F3,C4,C4,r,F4,A3,A3,r,r
304.0,243.2,51,3.6667,C6,C6,r,r,A4,F4,A3,F3,C4,C4,r,A4,F3,F3,r,r
304.25,243.4,51,3.8333,C6,C6,r,r,A4,F4,A3,F3,C4,C4,r,F4,A3,A3,r,r
304.5,243.6,51,4.0,C6,C6,r,r,B-4,G4,B-3,G3,C4,C4,E5,B-4,G3,G3,C3,C2
304.75,243.8,51,4.1667,C6,C6,r,r,B-4,G4,B-3,G3,C4,C4,G5,G4,B-3,B-3,C3,C2
305.0,244.0,51,4.3333,r,r,B-5,G5,G4,E4,G3,E3,C4,C4,B-5,G4,E3,E3,C3,C2
305.25,244.2,51,4.5,r,r,B-5,G5,G4,E4,G3,E3,C4,C4,G5,E4,G3,G3,C3,C2
305.5,244.4,51,4.6667,r,r,G5,B-4,G4,E4,G3,E3,C4,C4,E5,G4,E3,E3,C3,C2
305.75,244.6,51,4.8333,r,r,G5,B-4,G4,E4,G3,E3,C4,C4,G5,E4,G3,G3,C3,C2
306.0,244.8,52,1.0,r,r,F5,A4,A4,F4,A3,F3,C4,F3,F5,A4,F3,F3,F2,F1
306.25,245.0,52,1.1667,r,r,F5,A4,A4,F4,A3,F3,C4,F3,F5,F4,A3,A3,F2,F1
306.5,245.2,52,1.3333,r,r,F5,A4,C5,A4,C4,A3,C4,F3,F5,C5,A3,A3,F2,F1
306.75,245.4,52,1.5,r,r,F5,A4,C5,A4,C4,A3,C4,F3,F5,A4,C4,C4,F2,F1
307.0,245.6,52,1.6667,r,r,r,r,C5,A4,C4,A3,C4,F3,r,C5,A3,A3,r,r
307.25,245.8,52,1.8333,r,r,r,r,C5,A4,C4,A3,C4,F3,r,A4,C4,C4,r,r
307.5,246.0,52,2.0,r,r,r,r,D5,B-4,D4,B-3,C4,F3,C5,D5,B-3,B-3,r,r
307.75,246.2,52,2.1667,r,r,r,r,D5,B-4,D4,B-3,C4,F3,C5,B-4,D4,D4,r,r
308.0,246.4,52,2.3333,r,r,r,r,C5,A4,C4,A3,C4,F3,C5,C5,A3,A3,r,r
308.25,246.6,52,2.5,r,r,r,r,C5,A4,C4,A3,C4,F3,C5,A4,C4,C4,r,r
308.5,246.8,52,2.6667,r,r,r,r,C5,A4,C4,A3,C4,F3,r,C5,A3,A3,r,r
308.75,247.0,52,2.8333,r,r,r,r,C5,A4,C4,A3,C4,F3,r,A4,C4,C4,r,r
309.0,247.2,52,3.0,C6,A5,F5,C5,r,r,r,r,F3,F3,r,A4,F3,F3,F2,F1
309.25,247.4,52,3.1667,C6,A5,F5,C5,r,r,r,r,F3,F3,r,F4,A3,A3,F2,F1
309.5,247.6,52,3.3333,C6,A5,F5,C5,A4,F4,A3,F3,F3,F3,r,A4,F3,F3,F2,F1
309.75,247.8,52,3.5,C6,A5,F5,C5,A4,F4,A3,F3,F3,F3,r,F4,A3,A3,F2,F1
310.0,248.0,52,3.6667,r,r,r,r,A4,F4,A3,F3,F3,F3,r,A4,F3,F3,r,r
310.25,248.2,52,3.8333,r,r,r,r,A4,F4,A3,F3,F3,F3,r,F4,A3,A3,r,r
310.5,248.4,52,4.0,r,r,r,r,B-4,G4,B-3,G3,F3,F3,A4,B-4,G3,G3,r,r
310.75,248.6,52,4.1667,r,r,r,r,B-4,G4,B-3,G3,F3,F3,A4,G4,B-3,B-3,r,r
311.0,248.8,52,4.3333,r,r,r,r,A4,F4,A3,F3,F3,F3,A4,A4,F3,F3,r,r
311.25,249.0,52,4.5,r,r,r,r,A4,F4,A3,F3,F3,F3,A4,F4,A3,A3,r,r
311.5,249.2,52,4.6667,r,r,r,r,A4,F4,A3,F3,F3,F3,r,A4,F3,F3,r,r
311.75,249.4,52,4.8333,r,r,r,r,A4,F4,A3,F3,F3,F3,r,F4,A3,A3,r,r
312.0,249.6,53,1.0,A5,F5,C5,A4,r,r,r,r,F3,F2,r,F4,A3,A2,F2,F1
312.25,249.8,53,1.1667,A5,F5,C5,A4,r,r,r,r,F3,F2,r,A3,F3,F3,F2,F1
312.5,250.0,53,1.3333,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,r,F4,A3,A2,F2,F1
312.75,250.2,53,1.5,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,r,A3,F3,F3,F2,F1
313.0,250.4,53,1.6667,r,r,r,r,F4,A3,F3,A2,F3,F2,r,F4,A3,A2,r,r
313.25,250.6,53,1.8333,r,r,r,r,F4,A3,F3,A2,F3,F2,r,A3,F3,F3,r,r
313.5,250.8,53,2.0,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,G4,B-3,B-2,F2,F1
313.75,251.0,53,2.1667,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,B-3,G3,G3,F2,F1
314.0,251.2,53,2.3333,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,F4,A3,A2,F2,F1
314.25,251.4,53,2.5,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,A3,F3,F3,F2,F1
314.5,251.6,53,2.6667,r,r,r,r,F4,A3,F3,A2,F3,F2,r,F4,A3,A2,r,r
314.75,251.8,53,2.8333,r,r,r,r,F4,A3,F3,A2,F3,F2,r,A3,F3,F3,r,r
315.0,252.0,53,3.0,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,G4,B-3,B-2,F2,F1
315.25,252.2,53,3.1667,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,B-3,G3,G3,F2,F1
315.5,252.4,53,3.3333,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,F4,A3,A2,F2,F1
315.75,252.6,53,3.5,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,A3,F3,F3,F2,F1
316.0,252.8,53,3.6667,r,r,r,r,F4,A3,F3,A2,F3,F2,r,F4,A3,A2,r,r
316.25,253.0,53,3.8333,r,r,r,r,F4,A3,F3,A2,F3,F2,r,A3,F3,F3,r,r
316.5,253.2,53,4.0,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,G4,B-3,B-2,F2,F1
316.75,253.4,53,4.1667,A5,F5,C5,A4,G4,B-3,G3,B-2,F3,F2,F4,B-3,G3,G3,F2,F1
317.0,253.6,53,4.3333,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,F4,A3,A2,F2,F1
317.25,253.8,53,4.5,A5,F5,C5,A4,F4,A3,F3,A2,F3,F2,F4,A3,F3,F3,F2,F1
317.5,254.0,53,4.6667,r,r,r,r,F4,A3,F3,A2,F3,F2,r,F4,A3,A2,r,r
317.75,254.2,53,4.8333,r,r,r,r,F4,A3,F3,A2,F3,F2,r,A3,F3,F3,r,r
318.0,254.4,54,1.0,A5,F5,C5,A4,F4,F4,F3,A2,F3,F2,A3,F4,A3,A2,F2,F1
318.25,254.6,54,1.1667,A5,F5,C5,A4,F4,F4,F3,A2,F3,F2,C4,F4,A3,A2,F2,F1
318.5,254.8,54,1.3333,A5,F5,C5,A4,F4,F4,F3,A2,F3,F2,F4,F4,A3,A2,F2,F1
318.75,255.0,54,1.5,A5,F5,C5,A4,F4,F4,F3,A2,F3,F2,C4,F4,A3,A2,F2,F1
319.0,255.2,54,1.6667,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,r,r,r
319.25,255.4,54,1.8333,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,r,r,r
319.5,255.6,54,2.0,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,F3,r,r
319.75,255.8,54,2.1667,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,F3,r,r
320.0,256.0,54,2.3333,r,r,r,r,F4,F4,r,r,r,r,F4,r,r,F3,r,r
320.25,256.2,54,2.5,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,F3,r,r
320.5,256.4,54,2.6667,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,r,r,r
320.75,256.6,54,2.8333,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,r,r,r
321.0,256.8,54,3.0,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,F3,r,r
321.25,257.0,54,3.1667,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
321.5,257.2,54,3.3333,r,r,r,r,A4,F4,r,r,r,r,F4,r,r,F3,r,r
321.75,257.4,54,3.5,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
322.0,257.6,54,3.6667,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,r,r,r
322.25,257.8,54,3.8333,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,r,r,r
322.5,258.0,54,4.0,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,F3,r,r
322.75,258.2,54,4.1667,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
323.0,258.4,54,4.3333,r,r,r,r,A4,F4,r,r,r,r,F4,r,r,F3,r,r
323.25,258.6,54,4.5,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
323.5,258.8,54,4.6667,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,r,r,r
323.75,259.0,54,4.8333,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,r,r,r
324.0,259.2,55,1.0,C5,r,r,r,B-4,G4,B-3,G3,r,r,G3,B-4,B-3,C3,C3,C2
324.25,259.4,55,1.1667,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,B-4,B-3,C3,C3,C2
324.5,259.6,55,1.3333,C5,r,r,r,B-4,G4,B-3,G3,r,r,E4,B-4,B-3,C3,C3,C2
324.75,259.8,55,1.5,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,B-4,B-3,C3,C3,C2
325.0,260.0,55,1.6667,C5,r,r,r,B-4,G4,B-3,G3,r,r,G3,B-4,B-3,r,r,r
325.25,260.2,55,1.8333,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,B-4,B-3,r,r,r
325.5,260.4,55,2.0,C5,r,r,r,B-4,G4,B-3,G3,r,r,G3,B-4,B-3,C3,C3,C2
325.75,260.6,55,2.1667,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,B-4,B-3,C3,C3,C2
326.0,260.8,55,2.3333,C5,r,r,r,B-4,G4,B-3,G3,r,r,E4,G4,G3,C3,C3,C2
326.25,261.0,55,2.5,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,G4,G3,C3,C3,C2
326.5,261.2,55,2.6667,C5,r,r,r,B-4,G4,B-3,G3,r,r,G3,G4,G3,r,r,r
326.75,261.4,55,2.8333,C5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,G4,G3,r,r,r
327.0,261.6,55,3.0,B-5,r,r,r,B-4,G4,B-3,G3,r,r,G3,E4,E3,C3,C3,C2
327.25,261.8,55,3.1667,B-5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,E4,E3,C3,C3,C2
327.5,262.0,55,3.3333,B-5,r,r,r,B-4,G4,B-3,G3,r,r,E4,G4,G3,C3,C3,C2
327.75,262.2,55,3.5,B-5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,G4,G3,C3,C3,C2
328.0,262.4,55,3.6667,B-5,r,r,r,B-4,G4,B-3,G3,r,r,G3,E4,E3,r,r,r
328.25,262.6,55,3.8333,B-5,r,r,r,B-4,G4,B-3,G3,r,r,B-3,E4,E3,r,r,r
328.5,262.8,55,4.0,B-5,r,r,r,B-4,G4,G3,E3,r,r,G3,C4,C3,C3,C3,C2
328.75,263.0,55,4.1667,B-5,r,r,r,B-4,G4,G3,E3,r,r,B-3,C4,C3,C3,C3,C2
329.0,263.2,55,4.3333,B-5,r,r,r,B-4,G4,G3,E3,r,r,E4,C5,C4,C3,C3,C2
329.25,263.4,55,4.5,B-5,r,r,r,B-4,G4,G3,E3,r,r,B-3,C5,C4,C3,C3,C2
329.5,263.6,55,4.6667,B-5,r,r,r,B-4,G4,G3,E3,r,r,G3,G4,G3,r,r,r
329.75,263.8,55,4.8333,B-5,r,r,r,B-4,G4,G3,E3,r,r,B-3,G4,G3,r,r,r
330.0,264.0,56,1.0,A5,r,r,r,F4,F4,A3,F3,r,r,A3,A4,A3,F3,F3,F2
330.25,264.2,56,1.1667,A5,r,r,r,F4,F4,A3,F3,r,r,C4,A4,A3,F3,F3,F2
330.5,264.4,56,1.3333,A5,r,r,r,F4,F4,A3,F3,r,r,F4,A4,A3,F3,F3,F2
330.75,264.6,56,1.5,A5,r,r,r,F4,F4,A3,F3,r,r,C4,A4,A3,F3,F3,F2
331.0,264.8,56,1.6667,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,r,r,r
331.25,265.0,56,1.8333,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,r,r,r
331.5,265.2,56,2.0,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,F3,r,r
331.75,265.4,56,2.1667,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,F3,r,r
332.0,265.6,56,2.3333,r,r,r,r,F4,F4,r,r,r,r,F4,r,r,F3,r,r
332.25,265.8,56,2.5,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,F3,r,r
332.5,266.0,56,2.6667,r,r,r,r,F4,F4,r,r,r,r,A3,r,r,r,r,r
332.75,266.2,56,2.8333,r,r,r,r,F4,F4,r,r,r,r,C4,r,r,r,r,r
333.0,266.4,56,3.0,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,F3,r,r
333.25,266.6,56,3.1667,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
333.5,266.8,56,3.3333,r,r,r,r,A4,F4,r,r,r,r,F4,r,r,F3,r,r
333.75,267.0,56,3.5,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
334.0,267.2,56,3.6667,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,r,r,r
334.25,267.4,56,3.8333,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,r,r,r
334.5,267.6,56,4.0,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,F3,r,r
334.75,267.8,56,4.1667,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
335.0,268.0,56,4.3333,r,r,r,r,A4,F4,r,r,r,r,F4,r,r,F3,r,r
335.25,268.2,56,4.5,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,F3,r,r
335.5,268.4,56,4.6667,r,r,r,r,A4,F4,r,r,r,r,A3,r,r,r,r,r
335.75,268.6,56,4.8333,r,r,r,r,A4,F4,r,r,r,r,C4,r,r,r,r,r
336.0,268.8,57,1.0,C6,r,F#5,A4,C5,A4,C4,A3,r,r,A3,r,r,D3,D3,D2
336.25,269.0,57,1.1667,C6,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
336.5,269.2,57,1.3333,C6,r,F#5,A4,C5,A4,C4,A3,r,r,F#4,r,r,D3,D3,D2
336.75,269.4,57,1.5,C6,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
337.0,269.6,57,1.6667,C6,r,F#5,A4,C5,A4,C4,A3,r,r,A3,r,r,r,r,r
337.25,269.8,57,1.8333,C6,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,r,r,r
337.5,270.0,57,2.0,C6,r,F#5,A4,C5,A4,C4,A3,r,r,A3,r,r,D3,D3,D2
337.75,270.2,57,2.1667,C6,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
338.0,270.4,57,2.3333,A5,r,F#5,A4,C5,A4,C4,A3,r,r,F#4,r,r,D3,D3,D2
338.25,270.6,57,2.5,A5,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
338.5,270.8,57,2.6667,G5,r,F#5,A4,C5,A4,C4,A3,r,r,A3,r,r,r,r,r
338.75,271.0,57,2.8333,G5,r,F#5,A4,C5,A4,C4,A3,r,r,C4,r,r,r,r,r
339.0,271.2,57,3.0,F#5,r,A5,C5,C5,A4,C4,A3,r,r,A3,r,r,D3,D3,D2
339.25,271.4,57,3.1667,F#5,r,A5,C5,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
339.5,271.6,57,3.3333,A5,r,A5,C5,C5,A4,C4,A3,r,r,F#4,r,r,D3,D3,D2
339.75,271.8,57,3.5,A5,r,A5,C5,C5,A4,C4,A3,r,r,C4,r,r,D3,D3,D2
340.0,272.0,57,3.6667,F#5,r,A5,C5,C5,A4,C4,A3,r,r,A3,r,r,r,r,r
340.25,272.2,57,3.8333,F#5,r,A5,C5,C5,A4,C4,A3,r,r,C4,r,r,r,r,r
340.5,272.4,57,4.0,D5,r,A5,C5,C5,A4,A3,F#3,D4,D3,A3,r,r,D3,D3,D2
340.75,272.6,57,4.1667,D5,r,A5,C5,C5,A4,A3,F#3,D4,D3,C4,r,r,D3,D3,D2
341.0,272.8,57,4.3333,D6,r,A5,C5,C5,A4,A3,F#3,D4,D3,F#4,r,r,D3,D3,D2
341.25,273.0,57,4.5,D6,r,A5,C5,C5,A4,A3,F#3,D4,D3,C4,r,r,D3,D3,D2
341.5,273.2,57,4.6667,A5,r,A5,C5,C5,A4,A3,F#3,D4,D3,A3,r,r,r,r,r
341.75,273.4,57,4.8333,A5,r,A5,C5,C5,A4,A3,F#3,D4,D3,F#4,r,r,r,r,r
342.0,273.6,58,1.0,B5,r,G5,B4,B4,G4,B3,G3,D4,D3,G4,G3,r,G3,G2,G1
342.25,273.8,58,1.1667,B4,r,G5,B4,B4,G4,B3,G3,D4,D3,G4,B4,r,B3,G2,G1
342.5,274.0,58,1.3333,D5,r,G5,B4,B4,G4,B3,G3,D4,D3,G4,D5,r,D4,G2,G1
342.75,274.2,58,1.5,G5,r,G5,B4,B4,G4,B3,G3,D4,D3,G4,B4,r,B3,G2,G1
343.0,274.4,58,1.6667,B5,r,G5,r,r,r,r,r,D4,D3,r,D5,r,D4,r,r
343.25,274.6,58,1.8333,D6,r,G5,r,r,r,r,r,D4,D3,r,B4,r,B3,r,r
343.5,274.8,58,2.0,G6,r,r,r,r,r,r,r,D4,D3,B4,E5,B3,E4,r,r
343.75,275.0,58,2.1667,G6,r,r,r,r,r,r,r,D4,D3,B4,C5,B3,C4,r,r
344.0,275.2,58,2.3333,G6,r,r,r,r,r,r,r,D4,D3,B4,D5,B3,D4,r,r
344.25,275.4,58,2.5,G6,r,r,r,r,r,r,r,D4,D3,B4,B4,B3,B3,r,r
344.5,275.6,58,2.6667,r,r,r,r,r,r,r,r,D4,D3,B4,D5,B3,D4,r,r
344.75,275.8,58,2.8333,r,r,r,r,r,r,r,r,D4,D3,B4,B4,B3,B3,r,r
345.0,276.0,58,3.0,r,r,r,r,r,r,r,r,D4,D3,G4,C5,G3,C4,r,r
345.25,276.2,58,3.1667,r,r,r,r,r,r,r,r,D4,D3,G4,A4,G3,A3,r,r
345.5,276.4,58,3.3333,r,r,r,r,r,r,r,r,D4,D3,G4,B4,G3,B3,r,r
345.75,276.6,58,3.5,r,r,r,r,r,r,r,r,D4,D3,G4,G4,G3,G3,r,r
346.0,276.8,58,3.6667,r,r,r,r,r,r,r,r,D4,D3,G4,B4,G3,B3,r,r
346.25,277.0,58,3.8333,r,r,r,r,r,r,r,r,D4,D3,G4,G4,G3,G3,r,r
346.5,277.2,58,4.0,r,r,r,r,r,r,r,r,D4,D3,D4,A4,D3,A3,r,r
