qstamp,measure,beat,measure_fraction,label,part_name,part_num
3420.0,867,1,0.0,k,S,27
3428.0,869,1,0.0,k,S,27
3440.0,872,1,0.0,k,S,27
3448.0,874,1,0.0,k,S,27
3456.0,876,1,0.0,k,Picc,0
3460.0,877,1,0.0,k,S,27
3464.0,878,1,0.0,k,Picc,0
3468.0,879,1,0.0,k,S,27
3472.0,880,1,0.0,k,S,27
3484.0,883,1,0.0,k,S,27
3492.0,885,1,0.0,k,S,27
3502.0,887,2,0.5,k,S,27
3518.0,891,2,0.5,k,S,27
3536.0,896,1,0.0,k,A,28
3544.0,898,1,0.0,k,S,27
3552.0,900,1,0.0,k,A,28
3560.0,902,1,0.0,k,S,27
3564.5,903,1.25,0.125,l,Vln,31
3572.0,905,1,0.0,l,Vln,31
3580.0,907,1,0.0,l,Vln,31
3584.0,908,1,0.0,l,Vln,31
3588.0,909,1,0.0,l,Vln,31
3596.0,911,1,0.0,l,Vln,31
3604.0,913,1,0.0,l,Vln,31
3612.0,915,1,0.0,l,Vln,31
3614.0,915,2,0.5,l,S,27
3621.0,917,3,0.667,l,Vln,31
3622.0,918,1,0.0,l,S,27
3628.0,920,1,0.0,f,Picc,0
3636.0,922,1,0.0,f,Picc,0
3644.0,924,1,0.0,f,Picc,0
3652.0,926,1,0.0,f,Picc,0
3660.0,928,1,0.0,f,Picc,0
3668.0,930,1,0.0,f,Picc,0
3676.0,932,1,0.0,f,Picc,0
3684.0,934,1,0.0,f,Picc,0
3692.0,936,1,0.0,l,Picc,0
3700.0,938,1,0.0,l,Picc,0
