score_qstamp,qstamp,measure,beat,589445_tstamp,736427_tstamp,736433_tstamp,729156_tstamp,711704_tstamp,723418_tstamp,735782_tstamp,736411_tstamp
166.375,166.375,112,1.5833,358.235,232.235,221.815,205.975,235.475,221.555,217.135,209.575
166.5,166.5,112,1.6667,358.44,232.38,221.94,206.2,235.7,221.68,217.26,209.76
166.75,166.75,112,1.8333,358.81,232.75,222.21,206.51,236.21,222.11,217.57,210.01
166.875,166.875,112,1.9167,358.935,232.875,222.335,206.635,236.335,222.235,217.695,210.135
167.0,167.0,113,1.0,359.06,233.0,222.46,206.76,236.46,222.36,217.82,210.28
167.25,167.25,113,1.1667,359.45,233.29,222.73,207.09,236.75,222.67,218.15,210.59
167.375,167.375,113,1.25,359.615,233.515,222.965,207.215,236.915,222.795,218.275,210.745
167.5,167.5,113,1.3333,359.74,233.66,223.14,207.34,237.04,222.92,218.4,210.9
167.75,167.75,113,1.5,360.07,233.97,223.39,207.65,237.39,223.27,218.75,211.27
167.875,167.875,113,1.5833,360.195,234.11,223.515,207.775,237.515,223.395,218.875,211.395
168.0,168.0,113,1.6667,360.4,234.28,223.64,207.9,237.66,223.54,219.0,211.54
168.25,168.25,113,1.8333,360.73,234.69,224.05,208.25,238.05,223.89,219.37,211.81
168.375,168.375,113,1.9167,360.855,234.815,224.195,208.375,238.175,224.015,219.495,211.935
168.5,168.5,114,1.0,361.02,234.94,224.32,208.52,238.32,224.18,219.62,212.12
168.75,168.75,114,1.1667,361.37,235.33,224.67,208.87,238.75,224.53,220.01,212.51
168.875,168.875,114,1.25,361.495,235.455,224.795,208.995,238.875,224.655,220.135,212.635
169.0,169.0,114,1.3333,361.64,235.6,224.92,209.12,239.04,224.8,220.26,212.76
169.25,169.25,114,1.5,361.97,235.95,225.27,209.47,239.31,225.11,220.57,213.05
169.5,169.5,114,1.6667,362.28,236.2,225.52,209.74,239.7,225.36,220.86,213.36
169.75,169.75,114,1.8333,362.53,236.57,225.77,210.03,239.97,225.61,221.11,213.67
170.0,170.0,115,1.0,362.78,236.82,226.02,210.28,240.22,225.86,221.36,213.92
170.25,170.25,115,1.1667,363.31,237.25,226.55,210.67,240.81,226.39,221.83,214.27
170.5,170.5,115,1.3333,363.6,237.5,226.82,210.92,241.06,226.64,222.12,214.52
170.75,170.75,115,1.5,363.95,237.91,227.11,211.21,241.45,227.07,222.43,214.89
171.0,171.0,115,1.6667,364.2,238.16,227.36,211.46,241.7,227.32,222.68,215.14
171.25,171.25,115,1.8333,364.45,238.51,227.61,211.73,242.03,227.73,222.95,215.39
171.5,171.5,116,1.0,364.92,238.78,228.04,212.08,242.34,228.02,223.34,215.76
171.75,171.75,116,1.1667,365.21,239.09,228.33,212.37,242.69,228.27,223.61,216.03
172.0,172.0,116,1.3333,365.52,239.46,228.6,212.62,243.0,228.54,223.92,216.28
172.25,172.25,116,1.5,365.83,239.79,228.97,212.95,243.35,228.95,224.19,216.73
172.375,172.375,116,1.5833,365.955,239.915,229.095,213.075,243.475,229.09,224.315,216.855
172.5,172.5,116,1.6667,366.08,240.08,229.24,213.2,243.74,229.22,224.44,216.98
172.75,172.75,116,1.8333,366.47,240.37,229.53,213.51,244.03,229.51,224.79,217.25
172.875,172.875,116,1.9167,366.615,240.515,229.715,213.74,244.215,229.675,224.915,217.39
173.0,173.0,117,1.0,366.82,240.72,229.84,213.88,244.36,229.84,225.04,217.62
173.25,173.25,117,1.1667,367.19,241.13,230.13,214.17,244.71,230.13,225.47,217.95
173.5,173.5,117,1.3333,367.46,241.38,230.46,214.42,245.08,230.38,225.74,218.2
173.75,173.75,117,1.5,367.75,241.63,230.75,214.67,245.33,230.67,226.09,218.47
174.0,174.0,117,1.6667,368.08,241.98,231.08,215.0,245.74,231.02,226.38,218.74
174.25,174.25,117,1.8333,368.45,242.31,231.37,215.31,246.13,231.38,226.71,219.03
174.5,174.5,118,1.0,368.76,242.58,231.68,215.56,246.4,231.66,226.98,219.32
174.75,174.75,118,1.1667,369.07,242.89,231.93,215.81,246.65,232.03,227.33,219.66
175.0,175.0,118,1.3333,369.4,243.22,232.28,216.14,247.04,232.3,227.64,219.92
175.25,175.25,118,1.5,369.69,243.55,232.65,216.51,247.41,232.63,227.95,220.29
175.5,175.5,118,1.6667,370.02,243.82,232.9,216.76,247.7,232.9,228.2,220.54
175.75,175.75,118,1.8333,370.45,244.2,233.25,217.19,247.95,233.29,228.55,220.85
176.0,176.0,119,1.0,370.72,244.5,233.5,217.44,248.4,233.54,228.86,221.12
176.25,176.25,119,1.1667,371.03,244.81,233.79,217.79,248.69,233.93,229.13,221.45
176.5,176.5,119,1.3333,371.28,245.14,234.12,218.04,249.04,234.18,229.44,221.7
176.75,176.75,119,1.5,371.59,245.45,234.39,218.29,249.35,234.47,229.81,221.99
177.0,177.0,119,1.6667,371.92,245.78,234.72,218.56,249.7,234.74,230.06,222.3
177.25,177.25,119,1.8333,372.33,246.13,235.07,218.93,250.01,235.21,230.45,222.61
177.5,177.5,120,1.0,372.58,246.38,235.32,219.18,250.34,235.46,230.7,222.86
177.75,177.75,120,1.1667,372.99,246.91,235.83,219.55,250.97,235.85,231.15,223.25
178.0,178.0,120,1.3333,373.24,247.16,236.08,219.8,251.22,236.1,231.4,223.5
178.25,178.25,120,1.5,373.61,247.41,236.33,220.09,251.47,236.37,231.65,223.77
178.5,178.5,120,1.6667,373.86,247.66,236.58,220.34,251.72,236.62,231.9,224.04
178.75,178.75,120,1.8333,374.11,248.09,236.95,220.63,252.11,237.03,232.27,224.29
179.0,179.0,121,1.0,374.52,248.34,237.22,220.92,252.36,237.3,232.52,224.6
179.25,179.25,121,1.1667,375.11,248.99,237.63,221.65,252.95,237.85,232.83,224.97
179.5,179.5,121,1.3333,375.36,249.26,237.88,221.9,253.2,238.1,233.08,225.22
179.75,179.75,121,1.5,375.61,249.63,238.15,222.15,253.45,238.35,233.41,225.59
179.875,179.875,121,1.5833,375.735,249.755,238.275,222.275,253.575,238.475,233.535,225.715
180.0,180.0,121,1.6667,375.88,249.88,238.4,222.4,253.7,238.6,233.72,225.86
180.25,180.25,121,1.8333,376.29,250.13,238.73,222.69,254.01,238.91,234.05,226.19
180.375,180.375,121,1.9167,376.415,250.2375,238.855,222.815,254.135,239.035,234.175,226.315
180.5,180.5,122,1.0,376.54,250.36,238.98,222.94,254.34,239.16,234.36,226.44
180.75,180.75,122,1.1667,376.91,250.65,239.51,223.23,254.77,239.43,234.67,226.79
181.0,181.0,122,1.3333,377.22,250.94,239.76,223.48,255.06,239.72,234.92,227.04
181.25,181.25,122,1.5,377.53,251.23,240.01,223.73,255.37,240.11,235.19,227.29
181.5,181.5,122,1.6667,377.78,251.48,240.26,223.98,255.62,240.36,235.46,227.54
181.75,181.75,122,1.8333,378.03,251.99,240.63,224.23,256.05,240.75,235.79,227.89
182.0,182.0,123,1.0,378.44,252.24,240.9,224.48,256.3,241.0,236.06,228.14
182.25,182.25,123,1.1667,379.01,252.67,241.39,224.95,256.61,241.53,236.49,228.57
182.5,182.5,123,1.3333,379.26,252.92,241.64,225.2,256.86,241.78,236.74,228.82
182.75,182.75,123,1.5,379.51,253.17,241.89,225.45,257.29,242.03,236.99,229.07
182.875,182.875,123,1.5833,379.635,253.295,242.015,225.575,257.475,242.155,237.115,229.195
183.0,183.0,123,1.6667,379.76,253.42,242.14,225.7,257.6,242.28,237.28,229.36
183.25,183.25,123,1.8333,380.19,253.81,242.43,226.09,258.03,242.61,237.63,229.69
183.375,183.375,123,1.9167,380.315,253.935,242.555,226.215,258.155,242.735,237.755,229.815
183.5,183.5,124,1.0,380.44,254.1,242.68,226.34,258.28,242.88,237.88,229.94
183.75,183.75,124,1.1667,380.75,254.45,243.13,226.59,258.67,243.21,238.21,230.23
184.0,184.0,124,1.3333,381.06,254.7,243.44,226.84,258.92,243.46,238.46,230.48
184.25,184.25,124,1.5,381.31,255.01,243.71,227.13,259.27,243.83,238.79,230.87
184.5,184.5,124,1.6667,381.7,255.34,244.06,227.52,259.52,244.1,239.08,231.14
184.75,184.75,124,1.8333,382.09,255.61,244.33,227.81,259.83,244.39,239.47,231.49
185.0,185.0,125,1.0,382.38,255.96,244.62,228.06,260.28,244.76,239.74,231.74
185.25,185.25,125,1.1667,382.85,256.39,244.93,228.41,260.65,245.09,240.19,232.01
185.5,185.5,125,1.3333,383.12,256.64,245.18,228.7,260.92,245.34,240.44,232.26
185.75,185.75,125,1.5,383.39,256.99,245.55,228.96,261.23,245.69,240.69,232.65
186.0,186.0,125,1.6667,383.74,257.28,245.8,229.24,261.54,245.96,240.94,232.9
186.25,186.25,125,1.8333,383.99,257.55,246.13,229.49,261.83,246.23,241.19,233.25
186.5,186.5,126,1.0,384.36,257.88,246.44,229.8,262.16,246.62,241.5,233.5
187.0,187.0,126,1.3333,385.0,258.6,247.24,230.56,262.9,247.4,242.24,234.16
187.5,187.5,126,1.6667,385.7,259.22,247.74,231.16,263.6,248.0,242.88,234.78
188.0,188.0,127,1.0,386.42,260.0,248.54,231.82,264.28,248.76,243.54,235.48
189.0,189.0,127,1.6667,387.62,261.18,249.94,233.12,265.88,249.78,244.58,236.58
189.5,189.5,128,1.0,388.68,262.16,250.48,233.74,266.56,250.78,245.4,237.38
190.0,190.0,128,1.3333,389.22,262.72,251.2,234.18,267.1,251.38,246.02,237.88
190.5,190.5,128,1.6667,389.72,263.38,251.7,234.68,267.82,252.02,246.52,238.38
191.0,191.0,129,1.0,390.64,264.12,252.22,235.4,268.5,252.84,247.38,239.22
191.5,191.5,129,1.3333,391.26,264.76,253.24,236.0,269.16,253.48,248.08,239.86
192.0,192.0,129,1.6667,391.98,265.38,253.74,236.6,269.92,254.1,248.58,240.36
192.375,192.375,129,1.9167,392.515,265.935,254.335,237.17,270.555,254.69,249.19,240.915
192.5,192.5,130,1.0,392.7,266.1,254.46,237.32,270.74,254.88,249.36,241.1
193.0,193.0,130,1.3333,393.24,266.66,255.04,237.82,271.34,255.46,249.86,241.68
193.5,193.5,130,1.6667,393.76,267.26,255.54,238.32,271.94,256.06,250.4,242.18
194.0,194.0,131,1.0,394.64,268.0,256.32,239.14,272.8,256.82,251.16,242.86
194.5,194.5,131,1.3333,395.26,268.7,257.12,239.78,273.46,257.52,251.9,243.44
195.0,195.0,131,1.6667,395.8,269.3,257.62,240.36,274.16,258.16,252.42,243.94
195.375,195.375,131,1.9167,396.555,269.855,258.175,241.015,274.775,258.75,252.915,244.535
195.5,195.5,132,1.0,396.82,270.0,258.32,241.2,274.94,258.9,253.06,244.66
196.0,196.0,132,1.3333,397.38,270.86,258.96,241.74,275.5,259.54,253.92,245.16
196.5,196.5,132,1.6667,398.12,271.74,259.68,242.3,276.1,260.22,254.46,245.86
197.0,197.0,133,1.0,398.78,272.32,260.4,243.02,277.1,261.1,255.08,246.36
197.5,197.5,133,1.3333,399.54,272.86,260.96,243.54,277.72,261.64,255.6,247.2
198.0,198.0,133,1.6667,400.14,273.5,261.54,244.14,278.42,262.28,256.22,247.78
198.5,198.5,134,1.0,400.82,274.24,262.22,244.78,279.18,262.96,256.86,248.44
199.0,199.0,134,1.3333,401.56,274.94,262.92,245.46,279.8,263.72,257.6,249.02
199.5,199.5,134,1.6667,402.22,275.58,263.46,246.0,280.48,264.32,258.1,249.66
199.625,199.625,134,1.75,402.365,275.915,263.775,246.225,280.685,264.585,258.25,249.885
199.75,199.75,134,1.8333,402.56,276.07,263.93,246.35,280.88,264.71,258.43,250.01
199.875,199.875,134,1.9167,402.695,276.215,264.055,246.475,281.015,264.875,258.555,250.135
200.0,200.0,135,1.0,402.82,276.34,264.18,246.62,281.14,265.0,258.74,250.26
200.5,200.5,135,1.3333,403.98,277.14,265.08,247.36,282.08,266.04,259.5,250.88
201.0,201.0,135,1.6667,404.5,277.74,265.58,247.96,282.66,266.68,260.0,251.38
201.5,201.5,136,1.0,405.08,278.44,266.2,248.48,283.32,267.22,260.76,252.3
201.75,201.75,136,1.1667,405.43,278.69,266.45,248.73,283.63,267.57,261.07,252.55
202.0,202.0,136,1.3333,405.68,279.06,266.82,248.98,283.9,267.88,261.32,252.82
202.25,202.25,136,1.5,405.99,279.37,267.19,249.41,284.28,268.27,261.67,253.07
202.5,202.5,136,1.6667,406.26,279.66,267.44,249.66,284.58,268.56,262.02,253.32
202.75,202.75,136,1.8333,406.59,280.01,267.71,249.91,284.83,268.95,262.31,253.57
203.0,203.0,137,1.0,407.04,280.36,268.1,250.36,285.32,269.32,262.62,254.14
203.25,203.25,137,1.1667,407.43,280.75,268.55,250.73,285.67,269.75,262.97,254.49
203.5,203.5,137,1.3333,407.72,281.0,268.8,250.98,285.92,270.0,263.22,254.74
203.75,203.75,137,1.5,408.07,281.31,269.11,251.33,286.33,270.29,263.59,255.05
204.0,204.0,137,1.6667,408.32,281.66,269.36,251.6,286.62,270.66,263.86,255.4
204.25,204.25,137,1.8333,408.67,282.01,269.71,251.97,286.99,271.05,264.21,255.69
204.5,204.5,138,1.0,409.0,282.32,270.06,252.22,287.3,271.42,264.46,255.96
204.75,204.75,138,1.1667,409.33,282.75,270.39,252.53,287.93,271.77,264.77,256.33
205.0,205.0,138,1.3333,409.58,283.02,270.76,252.78,288.18,272.02,265.02,256.62
205.25,205.25,138,1.5,410.01,283.29,271.01,253.17,288.43,272.43,265.43,256.87
205.5,205.5,138,1.6667,410.28,283.54,271.26,253.42,288.68,272.68,265.7,257.16
205.75,205.75,138,1.8333,410.55,283.81,271.51,253.67,289.09,273.15,266.05,257.53
206.0,206.0,139,1.0,410.96,284.2,271.92,254.0,289.34,273.4,266.3,257.78
206.25,206.25,139,1.1667,411.41,284.63,272.31,254.37,289.77,273.77,266.65,258.15
206.5,206.5,139,1.3333,411.66,284.88,272.56,254.62,290.02,274.02,266.9,258.4
206.75,206.75,139,1.5,411.94,285.16,272.83,254.91,290.39,274.46,267.25,258.65
207.0,207.0,139,1.6667,412.32,285.48,273.08,255.16,290.64,274.78,267.52,258.98
207.25,207.25,139,1.8333,412.65,285.82,273.45,255.49,291.05,275.11,267.89,259.29
207.5,207.5,140,1.0,413.12,286.16,273.72,255.86,291.42,275.44,268.14,259.58
207.75,207.75,140,1.1667,413.37,286.65,274.17,256.17,291.67,276.19,268.55,259.87
208.0,208.0,140,1.3333,413.62,286.9,274.42,256.42,291.92,276.44,268.8,260.12
208.25,208.25,140,1.5,414.03,287.33,274.77,256.75,292.45,276.73,269.13,260.46
208.5,208.5,140,1.6667,414.28,287.58,275.02,257.0,292.7,276.98,269.38,260.82
208.75,208.75,140,1.8333,414.71,287.91,275.39,257.27,293.2,277.33,269.69,261.19
209.0,209.0,141,1.0,415.02,288.26,275.68,257.6,293.46,277.58,269.94,261.44
209.25,209.25,141,1.1667,415.35,288.69,276.05,257.93,293.83,277.89,270.41,261.79
209.5,209.5,141,1.3333,415.6,289.0,276.32,258.18,294.1,278.14,270.66,262.04
209.75,209.75,141,1.5,415.95,289.33,276.63,258.51,294.47,278.53,270.91,262.31
210.0,210.0,141,1.6667,416.34,289.72,276.92,258.78,294.82,278.86,271.18,262.64
210.25,210.25,141,1.8333,416.71,290.15,277.25,259.21,295.24,279.33,271.51,263.03
210.5,210.5,142,1.0,417.2,290.6,277.6,259.46,295.7,279.66,271.88,263.32
210.75,210.75,142,1.1667,417.69,290.97,277.97,259.71,295.95,280.27,272.15,263.57
211.0,211.0,142,1.3333,417.94,291.36,278.26,260.04,296.38,280.52,272.44,263.86
211.25,211.25,142,1.5,418.27,291.61,278.63,260.43,296.81,280.79,272.77,264.14
211.5,211.5,142,1.6667,418.68,291.9,278.92,260.68,297.14,281.04,273.1,264.56
211.75,211.75,142,1.8333,419.11,292.41,279.37,261.11,297.55,281.51,273.51,265.07
211.875,211.875,142,1.9167,419.235,292.555,279.495,261.235,297.69,281.635,273.635,265.215
212.0,212.0,143,1.0,419.36,292.68,279.62,261.36,297.82,281.76,273.76,265.34
212.375,212.375,143,1.25,419.925,293.215,280.195,261.895,298.475,282.395,274.455,265.835
212.5,212.5,143,1.3333,420.16,293.38,280.34,262.06,298.62,282.52,274.58,265.96
212.875,212.875,143,1.5833,420.595,293.875,280.795,262.515,299.21,282.955,274.955,266.335
213.0,213.0,143,1.6667,420.72,294.0,280.92,262.64,299.36,283.08,275.08,266.46
213.375,213.375,143,1.9167,421.235,294.435,281.415,263.055,299.735,283.455,275.535,266.875
213.5,213.5,144,1.0,421.38,294.68,281.58,263.2,300.06,283.82,275.68,267.02
213.875,213.875,144,1.25,421.795,295.155,282.135,263.635,300.455,284.195,276.195,267.495
214.0,214.0,144,1.3333,421.98,295.3,282.26,263.76,300.8,284.52,276.32,267.68
214.375,214.375,144,1.5833,422.585,295.85,282.73,264.23,301.39,284.955,276.815,268.135
214.5,214.5,144,1.6667,422.72,295.98,282.86,264.44,301.56,285.1,276.94,268.26
214.875,214.875,144,1.9167,423.155,296.355,283.275,264.835,301.975,285.475,277.335,268.735
215.0,215.0,145,1.0,423.34,296.68,283.48,264.98,302.32,285.76,277.52,268.86
215.375,215.375,145,1.25,423.915,297.135,284.135,265.455,302.815,286.255,277.915,269.29
215.5,215.5,145,1.3333,424.04,297.26,284.26,265.58,302.94,286.4,278.04,269.42
215.875,215.875,145,1.5833,424.445,297.83,284.635,266.075,303.545,286.91,278.53,269.9
216.0,216.0,145,1.6667,424.72,297.98,284.78,266.22,303.76,287.08,278.74,270.06
216.25,216.25,145,1.8333,425.03,298.42,285.15,266.59,304.2,287.49,279.05,270.39
216.375,216.375,145,1.9167,425.19,298.555,285.275,266.715,304.335,287.615,279.175,270.515
216.5,216.5,146,1.0,425.36,298.68,285.4,266.84,304.48,287.74,279.3,270.64
216.6667,216.6667,146,1.1111,425.6467,298.9667,285.6867,267.0867,304.8467,288.0667,279.5067,270.8667
216.8333,216.8333,146,1.2222,425.8399,299.1333,285.8533,267.2533,305.0133,288.2333,279.6733,271.0333
216.875,216.875,146,1.25,425.895,299.175,285.895,267.295,305.055,288.295,279.715,271.075
217.0,217.0,146,1.3333,426.02,299.36,286.06,267.44,305.22,288.42,279.88,271.2
217.5,217.5,146,1.6667,426.66,300.02,286.72,268.06,305.88,289.06,280.46,271.72
218.0,218.0,147,1.0,427.44,300.8,287.4,268.68,306.66,289.82,281.12,272.5
218.375,218.375,147,1.25,427.995,301.395,287.895,269.155,307.295,290.385,281.685,272.965
218.5,218.5,147,1.3333,428.16,301.56,288.02,269.36,307.56,290.58,281.82,273.1
218.875,218.875,147,1.5833,428.795,302.115,288.595,269.835,308.075,290.995,282.195,273.575
219.0,219.0,147,1.6667,428.92,302.24,288.72,269.96,308.2,291.16,282.42,273.72
219.375,219.375,147,1.9167,429.355,302.775,289.235,270.415,308.675,291.655,282.895,274.135
219.5,219.5,148,1.0,429.48,302.92,289.44,270.56,309.0,291.8,283.08,274.32
219.875,219.875,148,1.25,430.09,303.435,289.815,270.975,309.475,292.355,283.535,274.815
220.0,220.0,148,1.3333,430.3,303.56,289.94,271.18,309.64,292.48,283.74,274.96
220.375,220.375,148,1.5833,430.735,304.195,290.595,271.675,310.115,292.935,284.135,275.395
220.5,220.5,148,1.6667,430.88,304.34,290.72,271.8,310.36,293.12,284.28,275.54
220.875,220.875,148,1.9167,431.355,304.855,291.175,272.275,310.835,293.655,284.715,275.995
221.0,221.0,149,1.0,431.54,305.06,291.4,272.4,311.04,293.78,284.86,276.12
221.375,221.375,149,1.25,432.115,305.655,291.835,272.975,311.675,294.375,285.275,276.715
221.5,221.5,149,1.3333,432.24,305.8,291.96,273.1,311.86,294.56,285.52,276.86
221.875,221.875,149,1.5833,432.73,306.275,292.475,273.475,312.455,294.935,285.935,277.235
222.0,222.0,149,1.6667,432.94,306.46,292.68,273.6,312.6,295.06,286.08,277.36
222.375,222.375,149,1.9167,433.375,306.935,293.055,274.095,313.115,295.455,286.575,277.795
222.5,222.5,150,1.0,433.62,307.14,293.3,274.22,313.24,295.58,286.72,277.92
223.0,223.0,150,1.3333,434.36,307.98,293.94,274.88,313.96,296.46,287.32,278.58
224.0,224.0,151,1.0,435.72,309.46,295.3,276.1,315.38,297.78,288.44,279.78
224.5,224.5,151,1.3333,436.42,310.16,296.06,276.72,316.04,298.5,289.06,280.44
225.5,225.5,152,1.0,437.86,311.74,297.46,277.96,317.42,299.84,290.18,281.72
226.0,226.0,152,1.3333,438.62,312.44,298.1,278.58,318.14,300.54,290.8,282.36
227.0,227.0,153,1.0,440.22,314.22,299.5,279.82,319.56,302.08,291.98,283.6
227.1667,227.1667,153,1.1111,440.4867,314.6667,299.8067,280.0667,319.8601,302.4002,292.2467,283.8801
227.3333,227.3333,153,1.2222,440.6533,314.8333,299.9933,280.2333,320.0533,302.6333,292.4133,284.0733
227.5,227.5,153,1.3333,440.82,315.0,300.22,280.42,320.26,302.84,292.58,284.24
228.0,228.0,153,1.6667,441.52,315.86,301.02,281.18,320.94,303.64,293.2,284.9
228.5,228.5,154,1.0,442.24,316.58,301.68,281.74,321.7,304.44,294.0,285.52
228.875,228.875,154,1.25,442.855,317.115,302.355,282.315,322.335,305.035,294.435,286.055
229.0,229.0,154,1.3333,442.98,317.24,302.48,282.44,322.46,305.16,294.56,286.18
229.375,229.375,154,1.5833,443.515,317.735,302.935,282.895,322.855,305.735,295.275,286.85
229.5,229.5,154,1.6667,443.64,317.96,303.06,283.02,322.98,306.12,295.4,286.98
229.875,229.875,154,1.9167,444.235,318.455,303.635,283.415,323.615,307.175,295.775,287.355
230.0,230.0,155,1.0,444.36,318.72,303.76,283.54,323.74,307.3,295.9,287.5
230.1667,230.1667,155,1.1111,444.6867,319.0667,303.9937,283.9867,324.2267,307.8267,296.1067,287.7067
230.3333,230.3333,155,1.2222,444.8533,319.2333,304.2933,284.1533,324.3933,307.9933,296.2733,287.8733
230.375,230.375,155,1.25,444.895,319.275,304.335,284.195,324.435,308.035,296.315,287.915
230.5,230.5,155,1.3333,445.02,319.4,304.46,284.32,324.56,308.16,296.54,288.04
230.6667,230.6667,155,1.4444,445.4067,319.7267,304.8067,284.5867,324.9667,308.3267,296.7067,288.5067
230.8333,230.8333,155,1.5556,445.5733,319.8933,304.9733,284.7666,325.1333,308.4933,296.8733,288.6733
230.875,230.875,155,1.5833,445.615,319.935,305.015,284.815,325.175,308.535,296.915,288.715
231.0,231.0,155,1.6667,445.74,320.06,305.16,284.94,325.34,308.66,297.04,288.84
231.1667,231.1667,155,1.7778,446.1067,320.4067,305.3667,285.1067,325.5467,308.8267,297.3667,289.0267
231.3333,231.3333,155,1.8889,446.2733,320.5733,305.5333,285.2733,325.7133,308.9933,297.5333,289.1933
231.375,231.375,155,1.9167,446.315,320.615,305.655,285.315,325.755,309.035,297.575,289.235
231.5,231.5,156,1.0,446.44,320.76,305.78,285.44,325.92,309.16,297.7,289.36
231.6667,231.6667,156,1.1111,446.8667,321.0067,306.1067,285.7467,326.1867,309.4067,298.1867,289.5802
231.8333,231.8333,156,1.2222,447.0333,321.1733,306.2733,285.9133,326.3533,309.5733,298.3533,289.8133
231.875,231.875,156,1.25,447.075,321.305,306.315,285.955,326.395,309.645,298.395,289.855
232.0,232.0,156,1.3333,447.2,321.48,306.44,286.08,326.52,309.86,298.52,289.98
232.1667,232.1667,156,1.4444,447.3667,321.6734,306.6867,286.2734,326.8667,310.1534,298.7267,290.1867
232.3333,232.3333,156,1.5556,447.5733,321.8933,306.8533,286.4666,327.0733,310.3733,298.8933,290.3866
232.375,232.375,156,1.5833,447.65,322.0,306.955,286.555,327.115,310.415,298.935,290.455
232.5,232.5,156,1.6667,447.8,322.16,307.1,286.68,327.26,310.54,299.08,290.58
232.6667,232.6667,156,1.7778,448.0667,322.3867,307.3667,286.9267,327.5667,310.7134,299.3867,290.8267
232.8333,232.8333,156,1.8889,448.2333,322.6133,307.5333,287.0933,327.7333,311.1133,299.5533,290.9933
232.875,232.875,156,1.9167,448.275,322.715,307.635,287.135,327.795,311.155,299.595,291.075
233.0,233.0,157,1.0,448.4,322.84,307.76,287.26,327.92,311.28,299.72,291.2
233.1667,233.1667,157,1.1111,448.7201,323.0867,308.0067,287.4867,328.2067,311.4467,299.9667,291.3867
233.3333,233.3333,157,1.2222,448.9333,323.3133,308.1866,287.6533,328.3733,311.9533,300.1333,291.5666
233.375,233.375,157,1.25,449.015,323.405,308.295,287.71,328.455,311.995,300.175,291.635
233.5,233.5,157,1.3333,449.14,323.54,308.46,287.86,328.58,312.16,300.3,291.78
233.6667,233.6667,157,1.4444,449.6067,323.8067,308.6267,288.0734,328.8734,312.4867,300.5667,292.0201
233.8333,233.8333,157,1.5556,449.7733,323.9866,308.9333,288.2533,329.0733,312.6533,300.7333,292.2133
233.875,233.875,157,1.5833,449.815,324.115,308.975,288.395,329.115,312.695,300.855,292.255
234.0,234.0,157,1.6667,449.98,324.24,309.1,288.52,329.24,312.92,300.98,292.38
234.1667,234.1667,157,1.7778,450.1467,324.4401,309.2801,288.6867,329.5267,313.2201,301.1467,292.5934
234.3333,234.3333,157,1.8889,450.3133,324.6533,309.5133,288.8533,329.6933,313.6133,301.3133,292.8533
234.375,234.375,157,1.9167,450.415,324.695,309.635,288.895,329.795,313.655,301.355,292.895
234.5,234.5,158,1.0,450.56,324.96,309.76,289.02,329.96,313.78,301.48,293.06
234.6667,234.6667,158,1.1111,450.8667,325.1667,310.0267,289.2467,330.2067,314.0867,301.7467,293.2467
234.8333,234.8333,158,1.2222,451.0333,325.3333,310.1933,289.4133,330.3733,314.2533,301.9133,293.4133
234.875,234.875,158,1.25,451.09,325.45,310.295,289.455,330.415,314.295,301.955,293.51
235.0,235.0,158,1.3333,451.22,325.6,310.42,289.58,330.54,314.46,302.08,293.66
235.1667,235.1667,158,1.4444,451.5067,325.8334,310.6001,289.8267,330.8467,314.9267,302.3934,293.8267
235.3333,235.3333,158,1.5556,451.6866,326.0933,310.8466,289.9933,331.0133,315.0933,302.5733,294.0066
235.375,235.375,158,1.5833,451.775,326.135,310.935,290.035,331.095,315.135,302.615,294.095
235.5,235.5,158,1.6667,451.9,326.3,311.08,290.16,331.22,315.26,302.74,294.22
235.6667,235.6667,158,1.7778,452.2867,326.6667,311.4667,290.5267,331.5267,315.6467,303.0267,294.5067
235.8333,235.8333,158,1.8889,452.4533,326.8333,311.6333,290.6933,331.7133,315.8133,303.1933,294.6733
235.875,235.875,158,1.9167,452.495,326.875,311.675,290.735,331.755,315.855,303.235,294.715
236.0,236.0,159,1.0,452.62,327.0,311.8,290.86,331.88,315.98,303.36,294.84
236.1667,236.1667,159,1.1111,452.9867,327.2802,312.0667,291.0267,332.0867,316.4067,303.6867,295.1667
236.3333,236.3333,159,1.2222,453.1533,327.5133,312.2333,291.1933,332.3065,316.5733,303.8533,295.3333
236.375,236.375,159,1.25,453.195,327.555,312.275,291.255,332.375,316.615,303.895,295.375
236.5,236.5,159,1.3333,453.32,327.68,312.4,291.38,332.5,316.74,304.04,295.5
236.6667,236.6667,159,1.4444,453.6667,328.1267,312.7667,291.7667,332.8934,317.0867,304.3067,295.7867
236.8333,236.8333,159,1.5556,453.8333,328.2933,312.9333,291.9333,333.0733,317.3666,304.4733,295.9533
236.875,236.875,159,1.5833,453.875,328.335,313.055,291.975,333.115,317.415,304.515,295.995
237.0,237.0,159,1.6667,454.02,328.46,313.22,292.1,333.24,317.7,304.64,296.16
237.1667,237.1667,159,1.7778,454.3467,328.6467,313.3867,292.2667,333.5267,317.9467,304.9267,296.4467
237.3333,237.3333,159,1.8889,454.5133,328.8133,313.5533,292.4333,333.6933,318.1133,305.0933,296.6133
237.375,237.375,159,1.9167,454.555,328.855,313.595,292.475,333.735,318.155,305.135,296.655
237.5,237.5,160,1.0,454.72,329.04,313.72,292.6,333.86,318.32,305.26,296.78
