score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
1002.125,1002.125,412.5071,260,4.0,Violin 1,0.5,0.15,71,1.0
1002.125,1002.125,412.5071,260,4.0,Violin 2,0.5,0.15,71,1.0
1002.625,1002.625,412.6571,260,4.5,Violin 1,0.5,0.15,74,1.0
1002.625,1002.625,412.6571,260,4.5,Violin 2,0.5,0.15,74,1.0
1003.125,1003.125,412.8071,261,1.0,Bassoon 2,2.0,0.6,50,1.0
1003.125,1003.125,412.8071,261,1.0,A Clarinet 1,2.0,0.6,66,1.0
1003.125,1003.125,412.8071,261,1.0,Contrabass,0.5,0.15,35,1.0
1003.125,1003.125,412.8071,261,1.0,Violin 1,0.5,0.15,78,1.0
1003.125,1003.125,412.8071,261,1.0,Oboe 2,2.0,0.6,74,1.0
1003.125,1003.125,412.8071,261,1.0,Flute 2,2.0,0.6,74,1.0
1003.125,1003.125,412.8071,261,1.0,A Clarinet 2,2.0,0.6,62,1.0
1003.125,1003.125,412.8071,261,1.0,Bassoon 1,2.0,0.6,54,1.0
1003.125,1003.125,412.8071,261,1.0,Flute 1,2.0,0.6,78,1.0
1003.125,1003.125,412.8071,261,1.0,Viola,0.5,0.15,59,1.0
1003.125,1003.125,412.8071,261,1.0,Timpani,2.0,0.6,50,1.0
1003.125,1003.125,412.8071,261,1.0,D Trumpet 1,2.0,0.6,74,1.0
1003.125,1003.125,412.8071,261,1.0,Violoncello,0.5,0.15,47,1.0
1003.125,1003.125,412.8071,261,1.0,Oboe 1,2.0,0.6,78,1.0
1003.125,1003.125,412.8071,261,1.0,Violin 2,0.5,0.15,78,1.0
1003.125,1003.125,412.8071,261,1.0,D Trumpet 2,2.0,0.6,62,1.0
1003.625,1003.625,412.9571,261,1.5,Viola,0.5,0.15,71,1.0
1003.625,1003.625,412.9571,261,1.5,Violoncello,0.5,0.15,59,1.0
1003.625,1003.625,412.9571,261,1.5,Violin 2,0.5,0.15,62,1.0
1003.625,1003.625,412.9571,261,1.5,Contrabass,0.5,0.15,47,1.0
1003.625,1003.625,412.9571,261,1.5,Violin 1,0.5,0.15,62,1.0
1004.125,1004.125,413.1071,261,2.0,Violoncello,0.5,0.15,54,1.0
1004.125,1004.125,413.1071,261,2.0,Viola,0.5,0.15,66,1.0
1004.125,1004.125,413.1071,261,2.0,Violin 1,0.5,0.15,66,1.0
1004.125,1004.125,413.1071,261,2.0,Contrabass,0.5,0.15,42,1.0
1004.125,1004.125,413.1071,261,2.0,Violin 2,0.5,0.15,66,1.0
1004.625,1004.625,413.2571,261,2.5,Violin 1,0.5,0.15,71,1.0
1004.625,1004.625,413.2571,261,2.5,Violoncello,0.5,0.15,50,1.0
1004.625,1004.625,413.2571,261,2.5,Viola,0.5,0.15,62,1.0
1004.625,1004.625,413.2571,261,2.5,Violin 2,0.5,0.15,71,1.0
1004.625,1004.625,413.2571,261,2.5,Contrabass,0.5,0.15,38,1.0
1005.125,1005.125,413.4071,261,3.0,Viola,0.5,0.15,59,1.0
1005.125,1005.125,413.4071,261,3.0,Bassoon 2,1.75,0.525,54,1.0
1005.125,1005.125,413.4071,261,3.0,Flute 2,1.75,0.525,78,1.0
1005.125,1005.125,413.4071,261,3.0,Timpani,1.75,0.525,50,1.0
1005.125,1005.125,413.4071,261,3.0,A Clarinet 2,1.75,0.525,66,1.0
1005.125,1005.125,413.4071,261,3.0,Contrabass,0.5,0.15,35,1.0
1005.125,1005.125,413.4071,261,3.0,Oboe 1,1.75,0.525,78,1.0
1005.125,1005.125,413.4071,261,3.0,D Trumpet 2,1.75,0.525,62,1.0
1005.125,1005.125,413.4071,261,3.0,Flute 1,1.75,0.525,83,1.0
1005.125,1005.125,413.4071,261,3.0,Violin 2,0.5,0.15,74,1.0
1005.125,1005.125,413.4071,261,3.0,Violoncello,0.5,0.15,47,1.0
1005.125,1005.125,413.4071,261,3.0,Oboe 2,1.75,0.525,74,1.0
1005.125,1005.125,413.4071,261,3.0,Violin 1,0.5,0.15,74,1.0
1005.125,1005.125,413.4071,261,3.0,A Clarinet 1,1.75,0.525,71,1.0
1005.125,1005.125,413.4071,261,3.0,D Trumpet 1,1.75,0.525,74,1.0
1005.125,1005.125,413.4071,261,3.0,Bassoon 1,1.75,0.525,59,1.0
1005.625,1005.625,413.5571,261,3.5,Viola,0.5,0.15,71,1.0
1005.625,1005.625,413.5571,261,3.5,Violin 1,0.5,0.15,74,1.0
1005.625,1005.625,413.5571,261,3.5,Violin 2,0.5,0.15,74,1.0
1005.625,1005.625,413.5571,261,3.5,Violoncello,0.5,0.15,59,1.0
1005.625,1005.625,413.5571,261,3.5,Contrabass,0.5,0.15,47,1.0
1006.125,1006.125,413.7071,261,4.0,Violin 1,0.5,0.15,83,1.0
1006.125,1006.125,413.7071,261,4.0,Contrabass,0.5,0.15,42,1.0
1006.125,1006.125,413.7071,261,4.0,Violoncello,0.5,0.15,54,1.0
1006.125,1006.125,413.7071,261,4.0,Viola,0.5,0.15,66,1.0
1006.125,1006.125,413.7071,261,4.0,Violin 2,0.5,0.15,78,1.0
1006.625,1006.625,413.8571,261,4.5,Violoncello,0.5,0.15,50,1.0
1006.625,1006.625,413.8571,261,4.5,Contrabass,0.5,0.15,38,1.0
1006.625,1006.625,413.8571,261,4.5,Violin 2,0.5,0.15,83,1.0
1006.625,1006.625,413.8571,261,4.5,Viola,0.5,0.15,62,1.0
1006.625,1006.625,413.8571,261,4.5,Violin 1,0.5,0.15,86,1.0
1006.875,1006.875,413.9321,261,4.75,Oboe 2,0.25,0.075,74,1.0
1006.875,1006.875,413.9321,261,4.75,Flute 1,0.25,0.075,86,1.0
1006.875,1006.875,413.9321,261,4.75,D Trumpet 2,0.25,0.075,62,1.0
1006.875,1006.875,413.9321,261,4.75,A Clarinet 2,0.25,0.075,71,1.0
1006.875,1006.875,413.9321,261,4.75,Oboe 1,0.25,0.075,78,1.0
1006.875,1006.875,413.9321,261,4.75,Flute 2,0.25,0.075,83,1.0
1006.875,1006.875,413.9321,261,4.75,A Clarinet 1,0.25,0.075,74,1.0
1006.875,1006.875,413.9321,261,4.75,Bassoon 2,0.25,0.075,59,1.0
1006.875,1006.875,413.9321,261,4.75,Timpani,0.25,0.075,50,1.0
1006.875,1006.875,413.9321,261,4.75,D Trumpet 1,0.25,0.075,74,1.0
1006.875,1006.875,413.9321,261,4.75,Bassoon 1,0.25,0.075,62,1.0
1007.125,1007.125,414.0071,262,1.0,Viola,0.5,0.15,59,1.0
1007.125,1007.125,414.0071,262,1.0,Contrabass,0.5,0.15,35,1.0
1007.125,1007.125,414.0071,262,1.0,D Trumpet 2,3.0,0.9,62,1.0
1007.125,1007.125,414.0071,262,1.0,A Clarinet 2,3.0,0.9,74,1.0
1007.125,1007.125,414.0071,262,1.0,Bassoon 2,3.0,0.9,62,1.0
1007.125,1007.125,414.0071,262,1.0,Violin 1,3.0,0.9,90,1.0
1007.125,1007.125,414.0071,262,1.0,Violin 2,3.0,0.9,86,1.0
1007.125,1007.125,414.0071,262,1.0,A Clarinet 1,3.0,0.9,78,1.0
1007.125,1007.125,414.0071,262,1.0,Violoncello,0.5,0.15,47,1.0
1007.125,1007.125,414.0071,262,1.0,Oboe 1,3.0,0.9,78,1.0
1007.125,1007.125,414.0071,262,1.0,D Trumpet 1,3.0,0.9,74,1.0
1007.125,1007.125,414.0071,262,1.0,Flute 1,3.0,0.9,90,1.0
1007.125,1007.125,414.0071,262,1.0,Bassoon 1,3.0,0.9,66,1.0
1007.125,1007.125,414.0071,262,1.0,Timpani,1.0,0.3,50,1.0
1007.125,1007.125,414.0071,262,1.0,Flute 2,3.0,0.9,86,1.0
1007.125,1007.125,414.0071,262,1.0,Oboe 2,3.0,0.9,74,1.0
1007.625,1007.625,414.1571,262,1.5,Viola,0.5,0.15,71,1.0
1007.625,1007.625,414.1571,262,1.5,Contrabass,0.5,0.15,47,1.0
1007.625,1007.625,414.1571,262,1.5,Violoncello,0.5,0.15,59,1.0
1008.125,1008.125,414.3071,262,2.0,Viola,0.5,0.15,66,1.0
1008.125,1008.125,414.3071,262,2.0,Contrabass,0.5,0.15,42,1.0
1008.125,1008.125,414.3071,262,2.0,Violoncello,0.5,0.15,54,1.0
1008.625,1008.625,414.4571,262,2.5,Contrabass,0.5,0.15,38,1.0
1008.625,1008.625,414.4571,262,2.5,Violoncello,0.5,0.15,50,1.0
1008.625,1008.625,414.4571,262,2.5,Viola,0.5,0.15,62,1.0
1009.125,1009.125,414.6071,262,3.0,Viola,0.5,0.15,59,1.0
1009.125,1009.125,414.6071,262,3.0,Violoncello,0.5,0.15,47,1.0
1009.125,1009.125,414.6071,262,3.0,Contrabass,0.5,0.15,35,1.0
1009.625,1009.625,414.7571,262,3.5,Violoncello,0.5,0.15,59,1.0
1009.625,1009.625,414.7571,262,3.5,Contrabass,0.5,0.15,47,1.0
1009.625,1009.625,414.7571,262,3.5,Viola,0.5,0.15,74,1.0
1010.125,1010.125,414.9071,262,4.0,A Clarinet 2,0.75,0.225,66,1.0
1010.125,1010.125,414.9071,262,4.0,Contrabass,0.5,0.15,49,1.0
1010.125,1010.125,414.9071,262,4.0,Violin 2,0.75,0.225,78,1.0
1010.125,1010.125,414.9071,262,4.0,A Clarinet 1,0.75,0.225,74,1.0
1010.125,1010.125,414.9071,262,4.0,Viola,0.5,0.15,76,1.0
1010.125,1010.125,414.9071,262,4.0,Violoncello,0.5,0.15,61,1.0
1010.125,1010.125,414.9071,262,4.0,Violin 1,0.75,0.225,86,1.0
1010.625,1010.625,415.0571,262,4.5,Violoncello,0.5,0.15,62,1.0
1010.625,1010.625,415.0571,262,4.5,Contrabass,0.5,0.15,50,1.0
1010.625,1010.625,415.0571,262,4.5,Viola,0.5,0.15,78,1.0
1010.875,1010.875,415.1321,262,4.75,Violin 1,0.25,0.075,83,1.0
1010.875,1010.875,415.1321,262,4.75,Violin 2,0.25,0.075,74,1.0
1010.875,1010.875,415.1321,262,4.75,A Clarinet 1,0.25,0.075,71,1.0
1010.875,1010.875,415.1321,262,4.75,A Clarinet 2,0.25,0.075,62,1.0
1011.125,1011.125,415.2071,263,1.0,A Clarinet 1,1.0,0.3,69,1.0
1011.125,1011.125,415.2071,263,1.0,Violin 1,0.5,0.15,88,1.0
1011.125,1011.125,415.2071,263,1.0,A Clarinet 2,1.0,0.3,61,1.0
1011.125,1011.125,415.2071,263,1.0,Viola,0.5,0.15,64,1.0
1011.125,1011.125,415.2071,263,1.0,Contrabass,0.5,0.15,40,1.0
1011.125,1011.125,415.2071,263,1.0,Violoncello,0.5,0.15,52,1.0
1011.125,1011.125,415.2071,263,1.0,Violin 2,0.5,0.15,73,1.0
1011.625,1011.625,415.3571,263,1.5,Viola,0.5,0.15,76,1.0
1011.625,1011.625,415.3571,263,1.5,Contrabass,0.5,0.15,52,1.0
1011.625,1011.625,415.3571,263,1.5,Violin 2,0.5,0.15,73,1.0
1011.625,1011.625,415.3571,263,1.5,Violoncello,0.5,0.15,64,1.0
1011.625,1011.625,415.3571,263,1.5,Violin 1,0.5,0.15,88,1.0
1012.125,1012.125,415.5071,263,2.0,D Horn 2,1.0,0.3,64,1.0
1012.125,1012.125,415.5071,263,2.0,A Clarinet 2,1.0,0.3,69,1.0
1012.125,1012.125,415.5071,263,2.0,Violin 1,0.5,0.15,85,1.0
1012.125,1012.125,415.5071,263,2.0,D Horn 1,1.0,0.3,64,1.0
1012.125,1012.125,415.5071,263,2.0,Bassoon 2,1.0,0.3,52,1.0
1012.125,1012.125,415.5071,263,2.0,Violoncello,0.5,0.15,64,1.0
1012.125,1012.125,415.5071,263,2.0,Flute 2,1.0,0.3,88,1.0
1012.125,1012.125,415.5071,263,2.0,Oboe 2,1.0,0.3,73,1.0
1012.125,1012.125,415.5071,263,2.0,Bassoon 1,1.0,0.3,61,1.0
1012.125,1012.125,415.5071,263,2.0,Violin 2,0.5,0.15,76,1.0
1012.125,1012.125,415.5071,263,2.0,Flute 1,1.0,0.3,88,1.0
1012.125,1012.125,415.5071,263,2.0,Viola,0.5,0.15,76,1.0
1012.125,1012.125,415.5071,263,2.0,A Clarinet 1,1.0,0.3,73,1.0
1012.125,1012.125,415.5071,263,2.0,Contrabass,0.5,0.15,52,1.0
1012.125,1012.125,415.5071,263,2.0,Oboe 1,1.0,0.3,81,1.0
1012.625,1012.625,415.6571,263,2.5,Violin 2,0.5,0.15,73,1.0
1012.625,1012.625,415.6571,263,2.5,Viola,0.5,0.15,76,1.0
1012.625,1012.625,415.6571,263,2.5,Violin 1,0.5,0.15,81,1.0
1012.625,1012.625,415.6571,263,2.5,Contrabass,0.5,0.15,52,1.0
1012.625,1012.625,415.6571,263,2.5,Violoncello,0.5,0.15,64,1.0
1013.125,1013.125,415.8071,263,3.0,Viola,0.5,0.15,64,1.0
1013.125,1013.125,415.8071,263,3.0,Violoncello,0.5,0.15,52,1.0
1013.125,1013.125,415.8071,263,3.0,Violin 2,0.5,0.15,71,1.0
1013.125,1013.125,415.8071,263,3.0,Contrabass,0.5,0.15,40,1.0
1013.125,1013.125,415.8071,263,3.0,Violin 1,0.5,0.15,86,1.0
1013.625,1013.625,415.9571,263,3.5,Violin 2,0.5,0.15,71,1.0
1013.625,1013.625,415.9571,263,3.5,Contrabass,0.5,0.15,52,1.0
1013.625,1013.625,415.9571,263,3.5,Viola,0.5,0.15,76,1.0
1013.625,1013.625,415.9571,263,3.5,Violoncello,0.5,0.15,64,1.0
1013.625,1013.625,415.9571,263,3.5,Violin 1,0.5,0.15,86,1.0
1014.125,1014.125,416.1071,263,4.0,Contrabass,0.5,0.15,52,1.0
1014.125,1014.125,416.1071,263,4.0,Flute 2,1.0,0.3,88,1.0
1014.125,1014.125,416.1071,263,4.0,Violin 1,0.5,0.15,83,1.0
1014.125,1014.125,416.1071,263,4.0,Violin 2,0.5,0.15,74,1.0
1014.125,1014.125,416.1071,263,4.0,Oboe 2,1.0,0.3,71,1.0
1014.125,1014.125,416.1071,263,4.0,A Clarinet 1,1.0,0.3,74,1.0
1014.125,1014.125,416.1071,263,4.0,Viola,0.5,0.15,76,1.0
1014.125,1014.125,416.1071,263,4.0,Bassoon 2,1.0,0.3,52,1.0
1014.125,1014.125,416.1071,263,4.0,Bassoon 1,1.0,0.3,62,1.0
1014.125,1014.125,416.1071,263,4.0,D Horn 2,1.0,0.3,64,1.0
1014.125,1014.125,416.1071,263,4.0,Flute 1,1.0,0.3,88,1.0
1014.125,1014.125,416.1071,263,4.0,D Horn 1,1.0,0.3,64,1.0
1014.125,1014.125,416.1071,263,4.0,Oboe 1,1.0,0.3,80,1.0
1014.125,1014.125,416.1071,263,4.0,Violoncello,0.5,0.15,64,1.0
1014.125,1014.125,416.1071,263,4.0,A Clarinet 2,1.0,0.3,68,1.0
1014.625,1014.625,416.2571,263,4.5,Contrabass,0.5,0.15,52,1.0
1014.625,1014.625,416.2571,263,4.5,Violin 2,0.5,0.15,71,1.0
1014.625,1014.625,416.2571,263,4.5,Violoncello,0.5,0.15,64,1.0
1014.625,1014.625,416.2571,263,4.5,Violin 1,0.5,0.15,80,1.0
1014.625,1014.625,416.2571,263,4.5,Viola,0.5,0.15,76,1.0
1015.125,1015.125,416.4071,264,1.0,Oboe 2,1.0,0.3,73,1.0
1015.125,1015.125,416.4071,264,1.0,Violin 2,0.5,0.15,73,1.0
1015.125,1015.125,416.4071,264,1.0,D Horn 2,4.0,1.2,57,1.0
1015.125,1015.125,416.4071,264,1.0,Bassoon 2,1.0,0.3,57,1.0
1015.125,1015.125,416.4071,264,1.0,D Trumpet 2,4.0,1.2,69,1.0
1015.125,1015.125,416.4071,264,1.0,A Clarinet 1,1.0,0.3,73,1.0
1015.125,1015.125,416.4071,264,1.0,Viola,2.0,0.6,69,1.0
1015.125,1015.125,416.4071,264,1.0,Contrabass,2.0,0.6,45,1.0
1015.125,1015.125,416.4071,264,1.0,A Clarinet 2,1.0,0.3,69,1.0
1015.125,1015.125,416.4071,264,1.0,Violoncello,2.0,0.6,57,1.0
1015.125,1015.125,416.4071,264,1.0,Bassoon 1,1.0,0.3,61,1.0
1015.125,1015.125,416.4071,264,1.0,Flute 1,1.0,0.3,81,1.0
1015.125,1015.125,416.4071,264,1.0,Flute 2,1.0,0.3,81,1.0
1015.125,1015.125,416.4071,264,1.0,D Horn 1,4.0,1.2,69,1.0
1015.125,1015.125,416.4071,264,1.0,Timpani,1.0,0.3,45,1.0
1015.125,1015.125,416.4071,264,1.0,D Trumpet 1,4.0,1.2,69,1.0
1015.125,1015.125,416.4071,264,1.0,Violin 1,1.0,0.3,81,1.0
1015.125,1015.125,416.4071,264,1.0,Oboe 1,1.0,0.3,81,1.0
1015.625,1015.625,416.5571,264,1.5,Violin 2,1.0,0.3,81,0.7087
1015.625,1015.625,416.5571,264,1.5,Violin 2,1.0,0.3,69,0.7087
1016.625,1016.625,416.8571,264,2.5,Violin 2,1.0,0.3,69,0.7087
1016.625,1016.625,416.8571,264,2.5,Violin 2,1.0,0.3,81,0.7087
1017.125,1017.125,417.0071,264,3.0,Contrabass,0.5,0.15,45,1.0
1017.125,1017.125,417.0071,264,3.0,Violoncello,0.5,0.15,57,1.0
1017.125,1017.125,417.0071,264,3.0,Viola,0.5,0.15,69,1.0
1017.625,1017.625,417.1571,264,3.5,Violin 2,1.0,0.3,81,0.7087
1017.625,1017.625,417.1571,264,3.5,Violin 2,1.0,0.3,69,0.7087
1017.625,1017.625,417.1571,264,3.5,Viola,0.5,0.15,69,1.0
1017.625,1017.625,417.1571,264,3.5,Violoncello,0.5,0.15,57,1.0
1017.625,1017.625,417.1571,264,3.5,Contrabass,0.5,0.15,45,1.0
1018.125,1018.125,417.3071,264,4.0,Violoncello,0.5,0.15,55,1.0
1018.125,1018.125,417.3071,264,4.0,Contrabass,0.5,0.15,43,1.0
1018.125,1018.125,417.3071,264,4.0,Viola,0.5,0.15,67,1.0
1018.625,1018.625,417.4571,264,4.5,Violin 2,0.5,0.15,69,0.7087
1018.625,1018.625,417.4571,264,4.5,Violin 2,0.5,0.15,81,0.7087
1018.625,1018.625,417.4571,264,4.5,Viola,0.5,0.15,66,1.0
1018.625,1018.625,417.4571,264,4.5,Violoncello,0.5,0.15,54,1.0
1018.625,1018.625,417.4571,264,4.5,Contrabass,0.5,0.15,42,1.0
1019.125,1019.125,417.6071,265,1.0,Violin 2,0.5,0.15,69,0.7087
1019.125,1019.125,417.6071,265,1.0,Contrabass,2.0,0.6,43,1.0
1019.125,1019.125,417.6071,265,1.0,D Trumpet 1,4.0,1.2,69,1.0
1019.125,1019.125,417.6071,265,1.0,D Horn 2,4.0,1.2,57,1.0
1019.125,1019.125,417.6071,265,1.0,Viola,2.0,0.6,67,1.0
1019.125,1019.125,417.6071,265,1.0,Violoncello,2.0,0.6,55,1.0
1019.125,1019.125,417.6071,265,1.0,Violin 2,0.5,0.15,81,0.7087
1019.125,1019.125,417.6071,265,1.0,Timpani,1.0,0.3,45,1.0
1019.125,1019.125,417.6071,265,1.0,D Horn 1,4.0,1.2,69,1.0
1019.125,1019.125,417.6071,265,1.0,D Trumpet 2,4.0,1.2,69,1.0
1019.625,1019.625,417.7571,265,1.5,Violin 2,1.0,0.3,81,0.7087
1019.625,1019.625,417.7571,265,1.5,Violin 2,1.0,0.3,69,0.7087
1020.625,1020.625,418.0571,265,2.5,Violin 2,1.0,0.3,69,0.7087
1020.625,1020.625,418.0571,265,2.5,Violin 2,1.0,0.3,81,0.7087
1021.125,1021.125,418.2071,265,3.0,Viola,0.5,0.15,67,1.0
1021.125,1021.125,418.2071,265,3.0,Violoncello,0.5,0.15,55,1.0
1021.125,1021.125,418.2071,265,3.0,Contrabass,0.5,0.15,43,1.0
1021.625,1021.625,418.3571,265,3.5,Violin 2,1.0,0.3,69,0.7087
1021.625,1021.625,418.3571,265,3.5,Viola,0.5,0.15,67,1.0
1021.625,1021.625,418.3571,265,3.5,Contrabass,0.5,0.15,43,1.0
1021.625,1021.625,418.3571,265,3.5,Violin 2,1.0,0.3,81,0.7087
1021.625,1021.625,418.3571,265,3.5,Violoncello,0.5,0.15,55,1.0
1022.125,1022.125,418.5071,265,4.0,Viola,0.5,0.15,66,1.0
1022.125,1022.125,418.5071,265,4.0,Violoncello,0.5,0.15,54,1.0
1022.125,1022.125,418.5071,265,4.0,Contrabass,0.5,0.15,42,1.0
1022.625,1022.625,418.6571,265,4.5,Viola,0.5,0.15,64,1.0
1022.625,1022.625,418.6571,265,4.5,Violin 2,0.5,0.15,81,0.7087
1022.625,1022.625,418.6571,265,4.5,Violin 2,0.5,0.15,69,0.7087
1022.625,1022.625,418.6571,265,4.5,Contrabass,0.5,0.15,40,1.0
1022.625,1022.625,418.6571,265,4.5,Violoncello,0.5,0.15,52,1.0
1023.125,1023.125,418.8071,266,1.0,Contrabass,2.0,0.6,42,1.0
1023.125,1023.125,418.8071,266,1.0,D Horn 1,4.0,1.2,69,1.0
1023.125,1023.125,418.8071,266,1.0,D Trumpet 1,4.0,1.2,81,1.0
1023.125,1023.125,418.8071,266,1.0,Violin 2,0.5,0.15,81,0.7087
1023.125,1023.125,418.8071,266,1.0,Viola,2.0,0.6,66,1.0
1023.125,1023.125,418.8071,266,1.0,Timpani,1.0,0.3,45,1.0
1023.125,1023.125,418.8071,266,1.0,Oboe 2,2.0,0.6,81,1.0
1023.125,1023.125,418.8071,266,1.0,Oboe 1,2.0,0.6,81,1.0
1023.125,1023.125,418.8071,266,1.0,Bassoon 1,2.0,0.6,54,1.0
1023.125,1023.125,418.8071,266,1.0,D Horn 2,4.0,1.2,57,1.0
1023.125,1023.125,418.8071,266,1.0,Violin 1,2.0,0.6,81,1.0
1023.125,1023.125,418.8071,266,1.0,A Clarinet 1,4.0,1.2,81,1.0
1023.125,1023.125,418.8071,266,1.0,Violoncello,2.0,0.6,54,1.0
1023.125,1023.125,418.8071,266,1.0,Flute 2,2.0,0.6,81,1.0
1023.125,1023.125,418.8071,266,1.0,Flute 1,2.0,0.6,81,1.0
1023.125,1023.125,418.8071,266,1.0,D Trumpet 2,4.0,1.2,69,1.0
1023.125,1023.125,418.8071,266,1.0,A Clarinet 2,4.0,1.2,69,1.0
1023.125,1023.125,418.8071,266,1.0,Violin 2,0.5,0.15,69,0.7087
1023.125,1023.125,418.8071,266,1.0,Bassoon 2,2.0,0.6,54,1.0
1023.625,1023.625,418.9571,266,1.5,Violin 2,1.0,0.3,81,0.7087
1023.625,1023.625,418.9571,266,1.5,Violin 2,1.0,0.3,69,0.7087
1024.625,1024.625,419.2571,266,2.5,Violin 2,1.0,0.3,81,0.7087
1024.625,1024.625,419.2571,266,2.5,Violin 2,1.0,0.3,69,0.7087
1025.125,1025.125,419.4071,266,3.0,Bassoon 1,0.5,0.15,54,1.0
1025.125,1025.125,419.4071,266,3.0,Viola,0.5,0.15,66,1.0
1025.125,1025.125,419.4071,266,3.0,Contrabass,0.5,0.15,42,1.0
1025.125,1025.125,419.4071,266,3.0,Bassoon 2,0.5,0.15,54,1.0
1025.125,1025.125,419.4071,266,3.0,Oboe 2,0.5,0.15,81,1.0
1025.125,1025.125,419.4071,266,3.0,Violoncello,0.5,0.15,54,1.0
1025.125,1025.125,419.4071,266,3.0,Violin 1,0.5,0.15,81,1.0
1025.125,1025.125,419.4071,266,3.0,Oboe 1,0.5,0.15,81,1.0
1025.125,1025.125,419.4071,266,3.0,Flute 2,0.5,0.15,81,1.0
1025.125,1025.125,419.4071,266,3.0,Flute 1,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Bassoon 2,0.5,0.15,54,1.0
1025.625,1025.625,419.5571,266,3.5,Violin 2,1.0,0.3,81,0.7087
1025.625,1025.625,419.5571,266,3.5,Oboe 2,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Oboe 1,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Flute 2,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Violin 2,1.0,0.3,69,0.7087
1025.625,1025.625,419.5571,266,3.5,Violin 1,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Bassoon 1,0.5,0.15,54,1.0
1025.625,1025.625,419.5571,266,3.5,Violoncello,0.5,0.15,54,1.0
1025.625,1025.625,419.5571,266,3.5,Flute 1,0.5,0.15,81,1.0
1025.625,1025.625,419.5571,266,3.5,Contrabass,0.5,0.15,42,1.0
1025.625,1025.625,419.5571,266,3.5,Viola,0.5,0.15,66,1.0
1026.125,1026.125,419.7071,266,4.0,Oboe 1,0.5,0.15,79,1.0
1026.125,1026.125,419.7071,266,4.0,Bassoon 1,0.5,0.15,52,1.0
1026.125,1026.125,419.7071,266,4.0,Bassoon 2,0.5,0.15,52,1.0
1026.125,1026.125,419.7071,266,4.0,Contrabass,0.5,0.15,40,1.0
1026.125,1026.125,419.7071,266,4.0,Violoncello,0.5,0.15,52,1.0
1026.125,1026.125,419.7071,266,4.0,Viola,0.5,0.15,64,1.0
1026.125,1026.125,419.7071,266,4.0,Flute 1,0.5,0.15,79,1.0
1026.125,1026.125,419.7071,266,4.0,Oboe 2,0.5,0.15,79,1.0
1026.125,1026.125,419.7071,266,4.0,Violin 1,0.5,0.15,79,1.0
1026.125,1026.125,419.7071,266,4.0,Flute 2,0.5,0.15,79,1.0
1026.625,1026.625,419.8571,266,4.5,Oboe 1,0.5,0.15,78,1.0
1026.625,1026.625,419.8571,266,4.5,Viola,0.5,0.15,62,1.0
1026.625,1026.625,419.8571,266,4.5,Contrabass,0.5,0.15,38,1.0
1026.625,1026.625,419.8571,266,4.5,Violoncello,0.5,0.15,50,1.0
1026.625,1026.625,419.8571,266,4.5,Oboe 2,0.5,0.15,78,1.0
1026.625,1026.625,419.8571,266,4.5,Violin 1,0.5,0.15,78,1.0
1026.625,1026.625,419.8571,266,4.5,Bassoon 1,0.5,0.15,50,1.0
1026.625,1026.625,419.8571,266,4.5,Flute 2,0.5,0.15,78,1.0
1026.625,1026.625,419.8571,266,4.5,Flute 1,0.5,0.15,78,1.0
1026.625,1026.625,419.8571,266,4.5,Bassoon 2,0.5,0.15,50,1.0
1026.625,1026.625,419.8571,266,4.5,Violin 2,0.5,0.15,69,0.7087
1026.625,1026.625,419.8571,266,4.5,Violin 2,0.5,0.15,81,0.7087
1027.125,1027.125,420.0071,267,1.0,Timpani,1.0,0.3,45,1.0
1027.125,1027.125,420.0071,267,1.0,Oboe 2,2.0,0.6,79,1.0
1027.125,1027.125,420.0071,267,1.0,D Horn 1,4.0,1.2,69,1.0
1027.125,1027.125,420.0071,267,1.0,Oboe 1,2.0,0.6,79,1.0
1027.125,1027.125,420.0071,267,1.0,D Trumpet 1,4.0,1.2,81,1.0
1027.125,1027.125,420.0071,267,1.0,Contrabass,2.0,0.6,40,1.0
1027.125,1027.125,420.0071,267,1.0,Bassoon 1,2.0,0.6,52,1.0
1027.125,1027.125,420.0071,267,1.0,A Clarinet 2,4.0,1.2,69,1.0
1027.125,1027.125,420.0071,267,1.0,D Trumpet 2,4.0,1.2,69,1.0
1027.125,1027.125,420.0071,267,1.0,Violin 1,2.0,0.6,79,1.0
1027.125,1027.125,420.0071,267,1.0,Flute 2,2.0,0.6,79,1.0
1027.125,1027.125,420.0071,267,1.0,Flute 1,2.0,0.6,79,1.0
1027.125,1027.125,420.0071,267,1.0,Violin 2,0.5,0.15,69,0.7087
1027.125,1027.125,420.0071,267,1.0,D Horn 2,4.0,1.2,57,1.0
1027.125,1027.125,420.0071,267,1.0,A Clarinet 1,4.0,1.2,81,1.0
1027.125,1027.125,420.0071,267,1.0,Bassoon 2,2.0,0.6,52,1.0
1027.125,1027.125,420.0071,267,1.0,Violin 2,0.5,0.15,81,0.7087
