score_qstamp,qstamp,measure,beat,729163_tstamp,736761_tstamp,736768_tstamp,736750_tstamp,736757_tstamp
732.0,1352.0000000000005,184,1.0,270.6618,451.7818,459.7018,335.2818,282.9067
732.5,1352.5000000000005,184,1.25,270.7316,451.8295,459.8843,335.391,282.9145
733.0,1353.0000000000005,184,1.5,270.8385,451.8585,459.9985,335.5185,282.9785
733.5,1353.5000000000005,184,1.75,271.0468,452.0668,460.2068,335.6633,283.1868
734.0,1354.0000000000005,184,2.0,271.1054,452.2752,460.3625,335.6738,283.2265
734.5,1354.5000000000005,184,2.25,271.1125,452.2902,460.372,335.7635,283.2342
735.0,1355.0000000000005,184,2.5,271.1197,452.3118,460.4118,335.9718,283.2918
735.5,1355.5000000000005,184,2.75,271.2667,452.4311,460.542,336.1629,283.4267
792.0,1356.0000000000005,199,1.0,271.3685,452.5685,460.5885,336.2685,283.4885
793.0,1357.0000000000005,199,1.5,271.7052,452.8852,460.9452,336.5652,283.8852
794.0,1358.0000000000005,199,2.0,271.799,453.0418,461.1018,336.6372,284.0218
795.0,1359.0000000000005,199,2.5,271.9185,453.2785,461.3585,336.9985,284.2985
796.0,1360.0000000000005,200,1.0,272.0752,453.3597,461.5752,337.1597,284.5667
797.0,1361.0000000000005,200,1.5,272.3918,453.6918,461.7718,337.4518,284.6918
798.0,1362.0000000000005,200,2.0,272.4685,453.9085,461.8954,337.6485,284.9485
799.0,1363.0000000000005,200,2.5,272.7652,454.1652,462.2252,337.9452,285.1052
800.0,1364.0000000000005,201,1.0,272.9818,454.4418,462.5018,338.3618,285.5218
801.0,1365.0000000000005,201,1.5,273.3985,454.8585,462.9185,338.7985,285.9385
802.0,1366.0000000000005,201,2.0,273.8152,455.2752,463.3352,339.2152,286.3552
803.0,1367.0000000000005,201,2.5,273.9718,455.5391,463.7518,339.5672,286.7718
804.0,1368.0000000000005,202,1.0,274.3885,455.8685,463.9285,339.8685,287.1685
805.0,1369.0000000000005,202,1.5,274.7205,456.0616,464.1416,340.2205,287.5652
806.0,1370.0000000000005,202,2.0,274.7229,456.0645,464.1449,340.2234,287.6655
807.0,1371.0000000000005,202,2.5,274.7254,456.0674,464.1481,340.2264,287.6727
808.0,1372.0000000000005,203,1.0,274.7278,456.0703,464.1514,340.2293,287.6799
809.0,1373.0000000000005,203,1.5,274.7302,456.0732,464.1546,340.2323,287.743
810.0,1374.0000000000005,203,2.0,274.7327,456.0761,464.1579,340.2352,287.7489
811.0,1375.0000000000005,203,2.5,274.7351,456.0791,464.2926,340.2382,287.7547
812.0,1376.0000000000005,204,1.0,274.7376,456.3618,464.4218,340.4018,287.8018
813.0,1377.0000000000005,204,1.5,274.74,456.7785,464.8185,340.7397,288.0585
814.0,1378.0000000000005,204,2.0,275.0422,457.1952,465.2552,341.0752,288.1952
815.0,1379.0000000000005,204,2.5,275.3518,457.6118,465.6718,341.4918,288.3895
815.5,1379.5000000000005,204,2.75,275.5602,457.8202,465.8802,341.7002,288.4202
815.6667,1379.6667000000004,204,2.8333,275.7896,457.8896,465.9496,341.7696,288.4896
815.8333,1379.8333000000005,204,2.9167,275.859,457.959,466.019,341.8195,288.559
816.0,1380.0000000000005,205,1.0,275.9625,458.0285,466.0885,341.8685,288.6285
817.0,1381.0000000000005,205,1.5,276.4252,458.4452,466.5052,342.2852,289.0452
818.0,1382.0000000000005,205,2.0,276.8418,458.8618,466.9218,342.3418,289.4618
819.0,1383.0000000000005,205,2.5,277.2585,459.2785,467.3385,342.7585,289.8785
820.0,1384.0000000000005,206,1.0,277.5593,459.3952,467.4752,342.8752,289.9225
821.0,1385.0000000000005,206,1.5,277.9718,459.707,467.787,343.282,289.9252
822.0,1386.0000000000005,206,2.0,278.1219,459.7217,467.8017,343.6085,289.928
823.0,1387.0000000000005,206,2.5,278.125,459.725,467.805,343.6262,289.9308
824.0,1388.0000000000005,207,1.0,278.128,459.7283,467.8083,343.6326,289.9335
825.0,1389.0000000000005,207,1.5,278.131,459.7316,467.8117,343.6391,289.9363
826.0,1390.0000000000005,207,2.0,278.134,459.7349,467.815,343.9952,289.939
827.0,1391.0000000000005,207,2.5,278.137,459.7382,467.8183,344.4118,290.2118
828.0,1392.0000000000005,208,1.0,278.1485,459.8485,467.9042,344.7085,290.6085
829.0,1393.0000000000005,208,1.5,278.5054,460.2418,468.0852,345.0252,291.0252
830.0,1394.0000000000005,208,2.0,278.7218,460.4218,468.5018,345.1818,291.4018
831.0,1395.0000000000005,208,2.5,278.792,460.8385,468.9185,345.3199,291.4199
831.5,1395.5000000000005,208,2.75,278.7989,461.0468,469.1268,345.4468,291.6068
831.6667,1395.6667000000004,208,2.8333,278.8363,461.1163,469.1963,345.4788,291.6763
831.8333,1395.8333000000005,208,2.9167,278.9057,461.1857,469.2657,345.5457,291.7457
832.0,1396.0000000000005,209,1.0,278.9752,461.2552,469.3352,345.6152,291.8152
833.0,1397.0000000000005,209,1.5,279.2649,461.6718,469.7518,346.0318,292.2318
834.0,1398.0000000000005,209,2.0,279.2885,461.7993,469.8466,346.4402,292.6485
835.0,1399.0000000000005,209,2.5,279.4292,462.0838,469.8549,346.4501,293.0652
836.0,1400.0000000000005,210,1.0,279.5218,462.0964,470.0218,346.4618,293.1241
837.0,1401.0000000000005,210,1.5,279.8785,462.3985,470.4385,346.8585,293.1288
838.0,1402.0000000000005,210,2.0,280.1265,462.6395,470.7352,347.203,293.1336
839.0,1403.0000000000005,210,2.5,280.1918,462.7918,470.8518,347.2197,293.1383
839.5,1403.5000000000005,210,2.75,280.2934,462.9901,471.0602,347.42,293.2002
839.6667,1403.6667000000004,210,2.8333,280.3096,463.0496,471.1296,347.4316,293.2696
839.8333,1403.8333000000005,210,2.9167,280.379,463.119,471.199,347.459,293.339
840.0,1404.0000000000005,211,1.0,280.4485,463.1885,471.2685,347.5085,293.4085
841.0,1405.0000000000005,211,1.5,280.8652,463.5016,471.5822,347.8852,293.8252
842.0,1406.0000000000005,211,2.0,281.0449,463.508,471.5911,347.994,293.9453
843.0,1407.0000000000005,211,2.5,281.0534,463.5144,471.6,348.2785,293.9526
844.0,1408.0000000000005,212,1.0,281.1552,463.5752,471.6398,348.3552,293.9599
845.0,1409.0000000000005,212,1.5,281.3394,463.9918,472.0518,348.6191,294.3718
846.0,1410.0000000000005,212,2.0,281.5885,464.3685,472.4285,349.0285,294.6085
847.0,1411.0000000000005,212,2.5,281.7452,464.5452,472.6252,349.2866,294.8666
847.5,1411.5000000000005,212,2.75,281.7993,464.7535,472.8335,349.2949,294.8749
847.6667,1411.6667000000004,212,2.8333,281.8629,464.8229,472.9029,349.2977,294.8777
847.8333,1411.8333000000005,212,2.9167,281.8931,464.8924,472.9724,349.3124,294.8924
848.0,1412.0000000000005,213,1.0,281.9418,464.9636,473.0418,349.3818,294.9618
849.0,1413.0000000000005,213,1.5,282.3585,465.3985,473.4585,349.7985,295.3785
850.0,1414.0000000000005,213,2.0,282.7752,465.4494,473.5074,349.9647,295.5279
851.0,1415.0000000000005,213,2.5,282.81,465.4598,473.5155,349.9724,295.5398
852.0,1416.0000000000005,214,1.0,282.8485,465.6285,473.7085,349.9885,295.9485
853.0,1417.0000000000005,214,1.5,283.2012,466.0023,474.0822,350.4052,296.3652
854.0,1418.0000000000005,214,2.0,283.2088,466.0818,474.1418,350.6818,296.4462
855.0,1419.0000000000005,214,2.5,283.2163,466.3862,474.4277,350.8799,296.4538
855.5,1419.5000000000005,214,2.75,283.2268,466.3972,474.4393,351.0634,296.4576
855.6667,1419.6667000000004,214,2.8333,283.2963,466.4163,474.4963,351.072,296.4588
855.8333,1419.8333000000005,214,2.9167,283.3657,466.4857,474.5657,351.0857,296.4657
856.0,1420.0000000000005,215,1.0,283.4352,466.5552,474.6352,351.1552,296.5352
857.0,1421.0000000000005,215,1.5,283.8518,466.9718,475.0518,351.5718,296.9518
858.0,1422.0000000000005,215,2.0,283.9654,467.3885,475.4685,351.8258,297.2835
859.0,1423.0000000000005,215,2.5,283.9727,467.8052,475.8852,351.8452,297.3052
860.0,1424.0000000000005,216,1.0,283.9818,468.0218,475.9054,352.0818,297.5818
861.0,1425.0000000000005,216,1.5,284.3985,468.2232,475.9111,352.3185,297.8432
862.0,1426.0000000000005,216,2.0,284.8152,468.2293,475.9167,352.7352,297.8517
863.0,1427.0000000000005,216,2.5,285.0363,468.2355,476.0918,353.0058,297.8718
863.5,1427.5000000000005,216,2.75,285.2002,468.2385,476.2834,353.0139,298.0802
863.6667,1427.6667000000004,216,2.8333,285.2696,468.2396,476.2949,353.0165,298.1165
863.8333,1427.8333000000005,216,2.9167,285.339,468.279,476.339,353.0192,298.179
864.0,1428.0000000000005,217,1.0,285.4085,468.3485,476.4085,353.0685,298.2485
865.0,1429.0000000000005,217,1.5,285.8252,468.6815,476.7659,353.2852,298.505
866.0,1430.0000000000005,217,2.0,286.2418,468.689,477.0418,353.5101,298.5194
867.0,1431.0000000000005,217,2.5,286.2733,468.6964,477.3621,353.5291,298.6585
868.0,1432.0000000000005,218,1.0,286.3027,468.9152,477.3712,353.6952,299.0752
869.0,1433.0000000000005,218,1.5,286.3086,469.3318,477.3918,354.1118,299.4918
870.0,1434.0000000000005,218,2.0,286.3145,469.7485,477.8085,354.5085,299.5128
871.0,1435.0000000000005,218,2.5,286.3236,470.1652,478.2252,354.6391,299.7052
871.25,1435.2500000000005,218,2.625,286.3385,470.2693,478.3293,354.7293,299.8093
871.5,1435.5000000000005,218,2.75,286.3534,470.3735,478.4335,354.7935,299.9135
871.75,1435.7500000000005,218,2.875,286.4177,470.4777,478.5377,354.8977,300.0177
872.0,1436.0000000000005,219,1.0,286.4618,470.5818,478.6418,354.9218,300.1218
873.0,1437.0000000000005,219,1.5,286.7413,470.8262,478.9025,355.2239,300.5385
874.0,1438.0000000000005,219,2.0,286.745,470.8413,478.9091,355.3352,300.6352
875.0,1439.0000000000005,219,2.5,286.7488,470.8677,478.9157,355.7215,300.6878
876.0,1440.0000000000005,220,1.0,286.7526,470.9885,479.0685,355.7685,300.8209
877.0,1441.0000000000005,220,1.5,286.7564,471.2452,479.3052,356.1452,300.8339
878.0,1442.0000000000005,220,2.0,286.7818,471.4218,479.5218,356.3018,300.9818
879.0,1443.0000000000005,220,2.5,287.1185,471.6985,479.7785,356.4785,301.1292
879.25,1443.2500000000005,220,2.625,287.2227,471.7742,479.8542,356.5827,301.1611
879.5,1443.5000000000005,220,2.75,287.3268,471.8468,479.9268,356.6668,301.1628
879.75,1443.7500000000005,220,2.875,287.431,471.951,480.031,356.771,301.1646
880.0,1444.0000000000005,221,1.0,287.5352,472.0552,480.1352,356.8752,301.1664
881.0,1445.0000000000005,221,1.5,287.9518,472.3455,480.3869,357.2918,301.1734
882.0,1446.0000000000005,221,2.0,288.3085,472.4285,480.4885,357.304,301.2085
883.0,1447.0000000000005,221,2.5,288.4852,472.6452,480.7052,357.308,301.2376
883.25,1447.2500000000005,221,2.625,288.5893,472.7446,480.8093,357.309,301.2893
883.5,1447.5000000000005,221,2.75,288.6535,472.8168,480.8834,357.31,301.3935
883.75,1447.7500000000005,221,2.875,288.7577,472.8777,480.9377,357.311,301.4977
884.0,1448.0000000000005,222,1.0,288.8618,472.9818,481.0418,357.3121,301.6018
885.0,1449.0000000000005,222,1.5,288.9091,473.0524,481.1504,357.3161,301.707
886.0,1450.0000000000005,222,2.0,289.0752,473.2552,481.3752,357.3352,301.7352
887.0,1451.0000000000005,222,2.5,289.2318,473.5318,481.5918,357.4318,301.9518
887.25,1451.2500000000005,222,2.625,289.318,473.5987,481.678,357.536,302.056
887.5,1451.5000000000005,222,2.75,289.3402,473.6802,481.7802,357.6402,302.1602
887.75,1451.7500000000005,222,2.875,289.4443,473.7843,481.8843,357.7443,302.2643
888.0,1452.0000000000005,223,1.0,289.5485,473.8885,481.9885,357.8485,302.3685
889.0,1453.0000000000005,223,1.5,289.9652,474.0671,482.1466,357.9555,302.5283
890.0,1454.0000000000005,223,2.0,290.1418,474.1618,482.2409,358.2818,302.6401
891.0,1455.0000000000005,223,2.5,290.1985,474.4585,482.5385,358.6985,302.7185
891.25,1455.2500000000005,223,2.625,290.2803,474.5427,482.6027,358.7827,302.8227
891.5,1455.5000000000005,223,2.75,290.2907,474.6468,482.7068,358.8868,302.9268
891.75,1455.7500000000005,223,2.875,290.311,474.751,482.811,358.9318,303.031
892.0,1456.0000000000005,224,1.0,290.4076,474.8552,482.9152,358.9952,303.1352
893.0,1457.0000000000005,224,1.5,290.4881,474.9715,483.0409,359.1291,303.5318
894.0,1458.0000000000005,224,2.0,290.6085,475.1685,483.2285,359.2085,303.9485
895.0,1459.0000000000005,224,2.5,290.7652,475.3652,483.4452,359.3852,304.3652
895.25,1459.2500000000005,224,2.625,290.8546,475.4293,483.5093,359.4893,304.4893
895.5,1459.5000000000005,224,2.75,290.9135,475.4935,483.6135,359.5935,304.607
895.75,1459.7500000000005,224,2.875,291.0177,475.5977,483.7177,359.6977,304.7777
896.0,1460.0000000000005,225,1.0,291.1218,475.7018,483.8218,359.8002,304.8818
897.0,1461.0000000000005,225,1.5,291.2861,475.9091,483.9511,360.0785,305.1455
898.0,1462.0000000000005,225,2.0,291.3552,476.0752,484.1352,360.4952,305.1598
899.0,1463.0000000000005,225,2.5,291.4511,476.2207,484.2488,360.7518,305.1706
899.25,1463.2500000000005,225,2.625,291.4545,476.2272,484.2532,360.856,305.1732
899.5,1463.5000000000005,225,2.75,291.458,476.2338,484.2575,360.9602,305.1759
899.75,1463.7500000000005,225,2.875,291.5043,476.2409,484.3011,361.0643,305.1786
900.0,1464.0000000000005,226,1.0,291.5685,476.2685,484.3485,361.1685,305.2285
901.0,1465.0000000000005,226,1.5,291.9852,476.5852,484.6452,361.5852,305.5446
902.0,1466.0000000000005,226,2.0,292.0818,477.0018,485.0618,362.0018,305.62
903.0,1467.0000000000005,226,2.5,292.2985,477.1785,485.2385,362.2385,305.6316
903.25,1467.2500000000005,226,2.625,292.3807,477.2627,485.3427,362.3427,305.6345
903.5,1467.5000000000005,226,2.75,292.4268,477.3068,485.3774,362.4468,305.6374
903.75,1467.7500000000005,226,2.875,292.491,477.411,485.471,362.551,305.651
904.0,1468.0000000000005,227,1.0,292.5352,477.5152,485.5752,362.6552,305.7138
905.0,1469.0000000000005,227,1.5,292.6318,477.8825,485.9044,362.7532,305.7698
906.0,1470.0000000000005,227,2.0,292.8285,477.9485,486.0085,363.0685,305.8285
907.0,1471.0000000000005,227,2.5,293.0252,478.1452,486.2052,363.2452,306.0052
907.25,1471.2500000000005,227,2.625,293.1049,478.2493,486.3093,363.3493,306.1093
907.5,1471.5000000000005,227,2.75,293.1335,478.3135,486.3668,363.4267,306.1735
907.75,1471.7500000000005,227,2.875,293.2377,478.4177,486.4377,363.4777,306.2777
908.0,1472.0000000000005,228,1.0,293.3418,478.5218,486.5418,363.5818,306.3418
909.0,1473.0000000000005,228,1.5,293.4863,478.7092,486.7255,363.7817,306.4084
910.0,1474.0000000000005,228,2.0,293.5752,478.8552,486.8952,363.9552,306.5352
911.0,1475.0000000000005,228,2.5,293.8118,479.0518,487.1118,364.1918,306.8118
911.25,1475.2500000000005,228,2.625,293.916,479.156,487.216,364.278,306.956
911.5,1475.5000000000005,228,2.75,294.0202,479.2202,487.2802,364.36,307.0602
911.75,1475.7500000000005,228,2.875,294.1243,479.2569,487.3292,364.4043,307.1643
912.0,1476.0000000000005,229,1.0,294.2142,479.3285,487.3542,364.5042,307.2685
913.0,1477.0000000000005,229,1.5,294.2327,479.4514,487.5314,364.7442,307.7052
913.5,1477.5000000000005,229,1.75,294.2392,479.5135,487.5935,364.8735,307.9135
913.75,1477.7500000000005,229,1.875,294.3177,479.6177,487.6977,364.8995,308.0177
914.0,1478.0000000000005,229,2.0,294.4218,479.7218,487.8018,365.0018,308.1218
915.0,1479.0000000000005,229,2.5,294.5985,479.9385,487.9985,365.1799,308.4185
915.5,1479.5000000000005,229,2.75,294.6906,480.0507,488.1287,365.2367,308.4933
915.75,1479.7500000000005,229,2.875,294.6992,480.071,488.1391,365.331,308.531
916.0,1480.0000000000005,230,1.0,294.7552,480.1752,488.2352,365.4352,308.6352
917.0,1481.0000000000005,230,1.5,294.9394,480.4118,488.4918,365.6118,308.7918
917.5,1481.5000000000005,230,1.75,294.975,480.565,488.64,365.7602,308.8602
917.75,1481.7500000000005,230,1.875,295.0243,480.5737,488.6516,365.8243,308.9643
918.0,1482.0000000000005,230,2.0,295.1285,480.6085,488.6885,365.9085,309.0685
919.0,1483.0000000000005,230,2.5,295.3252,480.8358,488.9005,366.1452,309.1452
919.5,1483.5000000000005,230,2.75,295.391,480.9935,488.9335,366.2085,309.2535
919.75,1483.7500000000005,230,2.875,295.3984,481.0544,489.0377,366.2143,309.2994
920.0,1484.0000000000005,231,1.0,295.4818,481.1418,489.1418,366.2218,309.4018
920.5,1484.5000000000005,231,1.25,295.6902,481.3502,489.3502,366.4302,309.6102
921.0,1485.0000000000005,231,1.5,295.8278,481.5585,489.4723,366.6385,309.7795
921.5,1485.5000000000005,231,1.75,295.9268,481.7668,489.6268,366.7861,309.9023
922.0,1486.0000000000005,231,2.0,295.9472,481.9752,489.8352,366.8552,309.908
922.5,1486.5000000000005,231,2.25,295.9549,482.1835,490.0035,367.0635,309.9136
923.0,1487.0000000000005,231,2.5,296.0318,482.3859,490.0689,367.1318,309.9192
923.5,1487.5000000000005,231,2.75,296.2402,482.4062,490.1002,367.3402,310.1002
924.0,1488.0000000000005,232,1.0,296.4485,482.4134,490.3085,367.5485,310.3085
925.0,1489.0000000000005,232,1.5,296.6844,482.4453,490.5945,367.8675,310.4852
926.0,1490.0000000000005,232,2.0,296.6943,482.4559,490.7472,367.922,310.6971
927.0,1491.0000000000005,232,2.5,296.8785,482.7185,490.7785,368.1185,310.8985
928.0,1492.0000000000005,233,1.0,297.2552,482.9752,491.1952,368.3752,311.2952
929.0,1493.0000000000005,233,1.5,297.6718,483.2811,491.3869,368.7318,311.6216
930.0,1494.0000000000005,233,2.0,297.7659,483.4085,491.4742,368.8285,311.6291
931.0,1495.0000000000005,233,2.5,297.7733,483.6289,491.7168,369.0373,311.6365
932.0,1496.0000000000005,234,1.0,297.8218,483.8018,491.8618,369.2818,311.8618
933.0,1497.0000000000005,234,1.5,298.1824,484.0798,492.0985,369.4785,312.0785
934.0,1498.0000000000005,234,2.0,298.1998,484.4552,492.5152,369.7952,312.4079
935.0,1499.0000000000005,234,2.5,298.3518,484.6688,492.7273,370.0392,312.6423
936.0,1500.0000000000005,235,1.0,298.5285,484.8285,492.7742,370.3085,312.6685
937.0,1501.0000000000005,235,1.5,298.9452,485.0307,492.8852,370.5452,312.9052
938.0,1502.0000000000005,235,2.0,299.0855,485.1618,493.3018,370.8618,313.1218
939.0,1503.0000000000005,235,2.5,299.0937,485.3681,493.546,370.9887,313.4443
940.0,1504.0000000000005,236,1.0,299.1952,485.4752,493.5598,371.1352,313.5152
941.0,1505.0000000000005,236,1.5,299.5451,485.8813,493.9718,371.5518,313.6373
942.0,1506.0000000000005,236,2.0,299.7685,486.0685,494.1285,371.8685,314.0085
943.0,1507.0000000000005,236,2.5,299.9052,486.3252,494.3652,372.0052,314.1852
944.0,1508.0000000000005,237,1.0,300.1218,486.7418,494.7818,372.3018,314.3818
945.0,1509.0000000000005,237,1.5,300.3185,486.9185,494.9985,372.5998,314.7985
946.0,1510.0000000000005,237,2.0,300.4952,486.9952,495.0752,372.7552,314.8597
947.0,1511.0000000000005,237,2.5,300.6318,487.3118,495.3718,373.0118,314.9718
948.0,1512.0000000000005,238,1.0,301.0085,487.5085,495.5685,373.2285,315.1885
949.0,1513.0000000000005,238,1.5,301.1391,487.6052,495.6852,373.6452,315.6052
950.0,1514.0000000000005,238,2.0,301.2618,487.9418,496.0418,373.7836,315.8218
951.0,1515.0000000000005,238,2.5,301.478,488.1532,496.2324,374.0519,315.8711
952.0,1516.0000000000005,239,1.0,301.6552,488.4752,496.5352,374.2752,315.9952
953.0,1517.0000000000005,239,1.5,301.9718,488.9118,497.0118,374.7118,316.4118
954.0,1518.0000000000005,239,2.0,302.0285,488.9754,497.1323,374.8408,316.4464
955.0,1519.0000000000005,239,2.5,302.3633,489.1842,497.2258,374.8914,316.4532
956.0,1520.0000000000005,240,1.0,302.3793,489.2218,497.3018,375.1618,316.4618
957.0,1521.0000000000005,240,1.5,302.4361,489.5785,497.6585,375.4185,316.8785
958.0,1522.0000000000005,240,2.0,302.7752,489.8552,497.9352,375.7552,317.1952
959.0,1523.0000000000005,240,2.5,303.0318,490.0718,498.1318,376.0518,317.4318
960.0,1524.0000000000005,241,1.0,303.1685,490.3485,498.4285,376.2085,317.6085
961.0,1525.0000000000005,241,1.5,303.2252,490.7034,498.777,376.5252,317.9803
962.0,1526.0000000000005,241,2.0,303.5618,490.8218,498.8818,376.7618,318.0218
963.0,1527.0000000000005,241,2.5,303.7985,491.0185,499.0785,377.0385,318.2585
964.0,1528.0000000000005,242,1.0,303.9352,491.1952,499.2552,377.1952,318.3995
965.0,1529.0000000000005,242,1.5,304.3023,491.6118,499.6718,377.6118,318.5318
966.0,1530.0000000000005,242,2.0,304.3285,491.839,499.9085,377.7285,318.8285
967.0,1531.0000000000005,242,2.5,304.3852,491.9003,499.9605,378.0452,319.0452
968.0,1532.0000000000005,243,1.0,304.7618,492.0018,500.0418,378.4018,319.3218
969.0,1533.0000000000005,243,1.5,305.0385,492.4185,500.3797,378.7364,319.7385
970.0,1534.0000000000005,243,2.0,305.2441,492.7407,500.7952,378.7752,319.8639
971.0,1535.0000000000005,243,2.5,305.2521,492.7596,500.8259,378.8795,319.8732
972.0,1536.0000000000005,244,1.0,305.2685,492.8485,501.0085,379.1685,319.9885
973.0,1537.0000000000005,244,1.5,305.6852,493.1652,501.3375,379.5252,320.4052
974.0,1538.0000000000005,244,2.0,306.0218,493.4818,501.5618,379.7218,320.5818
975.0,1539.0000000000005,244,2.5,306.1297,493.7385,501.7985,379.9185,320.6999
976.0,1540.0000000000005,245,1.0,306.2152,493.8952,501.9952,380.2152,320.8952
977.0,1541.0000000000005,245,1.5,306.3533,494.1118,502.1918,380.3348,321.1718
978.0,1542.0000000000005,245,2.0,306.6285,494.4085,502.4485,380.6485,321.2485
979.0,1543.0000000000005,245,2.5,306.8452,494.6052,502.7775,380.9252,321.4452
980.0,1544.0000000000005,246,1.0,307.0802,494.8218,502.9018,381.1618,321.6418
981.0,1545.0000000000005,246,1.5,307.1095,495.0385,503.0985,381.3892,321.8599
982.0,1546.0000000000005,246,2.0,307.2952,495.2952,503.3352,381.6552,322.1552
983.0,1547.0000000000005,246,2.5,307.5718,495.5518,503.6784,381.8718,322.2918
984.0,1548.0000000000005,247,1.0,307.7485,495.7285,503.8085,382.1285,322.4685
985.0,1549.0000000000005,247,1.5,308.1652,496.1252,504.1652,382.4052,322.8852
986.0,1550.0000000000005,247,2.0,308.4618,496.1818,504.2818,382.6418,323.1422
987.0,1551.0000000000005,247,2.5,308.4908,496.3142,504.4488,382.9079,323.1477
988.0,1552.0000000000005,248,1.0,308.5752,496.6152,504.6752,383.0952,323.1533
989.0,1553.0000000000005,248,1.5,308.7318,496.8718,504.9518,383.4718,323.1588
990.0,1554.0000000000005,248,2.0,308.9085,497.2295,505.2285,383.7485,323.4885
991.0,1555.0000000000005,248,2.5,309.1252,497.2852,505.3138,383.9052,323.9052
992.0,1556.0000000000005,249,1.0,309.3418,497.5018,505.5818,384.1818,324.1618
993.0,1557.0000000000005,249,1.5,309.5985,497.8795,505.9396,384.3585,324.5039
994.0,1558.0000000000005,249,2.0,309.6997,497.9952,506.0752,384.6752,324.6152
995.0,1559.0000000000005,249,2.5,309.9118,498.3118,506.2718,384.9318,324.8861
996.0,1560.0000000000005,250,1.0,310.0885,498.4685,506.5485,385.1485,324.9685
997.0,1561.0000000000005,250,1.5,310.2846,498.5652,506.9052,385.3652,325.2932
998.0,1562.0000000000005,250,2.0,310.2931,498.9218,506.9618,385.6418,325.4818
999.0,1563.0000000000005,250,2.5,310.3785,499.1866,507.246,385.8798,325.5998
1000.0,1564.0000000000005,251,1.0,310.7952,499.2952,507.3552,386.1552,325.7952
1001.0,1565.0000000000005,251,1.5,310.9651,499.7118,507.7718,386.5718,326.2003
1002.0,1566.0000000000005,251,2.0,310.9736,499.7892,507.987,386.6506,326.2093
1003.0,1567.0000000000005,251,2.5,311.0852,499.8052,508.0252,386.7652,326.2184
1004.0,1568.0000000000005,252,1.0,311.5018,500.1618,508.1818,387.1418,326.5618
1005.0,1569.0000000000005,252,1.5,311.9185,500.5785,508.5985,387.2985,326.8385
1006.0,1570.0000000000005,252,2.0,312.0478,500.9037,508.8352,387.5993,327.0708
1007.0,1571.0000000000005,252,2.5,312.0587,500.9197,508.9795,387.6518,327.1918
1008.0,1572.0000000000005,253,1.0,312.4285,501.1685,509.3485,388.0685,327.3885
1009.0,1573.0000000000005,253,1.5,312.571,501.5852,509.7652,388.2732,327.7813
1010.0,1574.0000000000005,253,2.0,312.7618,502.0001,509.9081,388.5818,327.8418
1011.0,1575.0000000000005,253,2.5,312.9185,502.0199,509.92,388.8185,327.9985
1012.0,1576.0000000000005,254,1.0,313.1152,502.1352,510.1552,389.0152,328.2552
1013.0,1577.0000000000005,254,1.5,313.3718,502.4318,510.5034,389.4018,328.6718
1014.0,1578.0000000000005,254,2.0,313.5085,502.5485,510.5885,389.5085,328.9085
1015.0,1579.0000000000005,254,2.5,313.7765,502.7893,510.8681,389.7697,328.9316
1015.5,1579.5000000000005,254,2.75,313.7974,502.7997,510.8796,389.8135,328.9375
1015.6667,1579.6667000000004,254,2.8333,313.8229,502.8629,510.9229,389.8829,328.9395
1015.8333,1579.8333000000005,254,2.9167,313.8924,502.9324,510.9924,389.9362,328.9924
1016.0,1580.0000000000005,255,1.0,313.9618,503.0018,511.0618,389.9818,329.0618
1017.0,1581.0000000000005,255,1.5,314.3785,503.3631,511.3185,390.3985,329.5185
1018.0,1582.0000000000005,255,2.0,314.7952,503.4752,511.5552,390.8152,329.9352
1019.0,1583.0000000000005,255,2.5,315.2118,503.8518,511.9718,391.2318,330.3518
1020.0,1584.0000000000005,256,1.0,315.4485,504.2685,512.3485,391.6485,330.7685
1021.0,1585.0000000000005,256,1.5,315.8652,504.6652,512.7652,392.0652,331.1852
1022.0,1586.0000000000005,256,2.0,316.2418,505.0818,513.189,392.4818,331.4618
1023.0,1587.0000000000005,256,2.5,316.6585,505.4985,513.7385,392.8985,331.8185
1023.5,1587.5000000000005,256,2.75,316.8668,505.7068,513.9468,393.1068,332.0268
1023.6667,1587.6667000000004,256,2.8333,316.9363,505.7763,514.0163,393.1763,332.0963
1023.8333,1587.8333000000005,256,2.9167,317.0057,505.8457,514.0857,393.2457,332.1657
1024.0,1588.0000000000005,257,1.0,317.0752,505.8952,514.1552,393.3152,332.2352
1025.0,1589.0000000000005,257,1.5,317.4318,506.3118,514.5718,393.7318,332.628
1026.0,1590.0000000000005,257,2.0,317.5685,506.7285,514.9621,394.1342,332.6505
1027.0,1591.0000000000005,257,2.5,317.7252,507.0852,515.3052,394.2269,332.7452
1027.5,1591.5000000000005,257,2.75,317.7497,507.2935,515.4935,394.2314,332.9535
1027.6667,1591.6667000000004,257,2.8333,317.7531,507.3629,515.5604,394.2328,333.0229
1027.8333,1591.8333000000005,257,2.9167,317.7566,507.4324,515.5703,394.2343,333.0924
1028.0,1592.0000000000005,258,1.0,317.7618,507.5006,515.5809,394.2358,333.1618
1029.0,1593.0000000000005,258,1.5,317.9631,507.8785,515.9785,394.2978,333.5609
1029.5,1593.5000000000005,258,1.75,317.9661,507.9098,516.011,394.3098,333.5708
1029.6667,1593.6667000000004,258,1.8333,317.9671,507.9135,516.0151,394.3135,333.5741
