qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
211.25,97.5,24,1.8333,C#5,F#5,C#5,B-3,F#3,C#4,F#2,F#2,F#2,F#1,F#2
211.5,97.6154,24,2.0,B4,B4,B4,F#4,D4,F#4,F#2,F#2,F#2,F#1,F#2
211.75,97.7308,24,2.1667,D5,B4,B4,F#4,D4,F#4,F#2,F#2,F#2,F#1,F#2
212.0,97.8462,24,2.3333,F#4,D5,B4,D4,B3,F#4,F#2,F#2,F#2,F#1,F#2
212.25,97.9615,24,2.5,D5,D5,B4,D4,B3,F#4,F#2,F#2,F#2,F#1,F#2
212.5,98.0769,24,2.6667,B4,F#5,D5,B3,F#3,D4,F#2,F#2,F#2,F#1,F#2
212.75,98.1923,24,2.8333,D5,F#5,D5,B3,F#3,D4,F#2,F#2,F#2,F#1,F#2
213.0,98.3077,24,3.0,C#5,B-4,C#5,E4,C#4,F#4,F#2,F#2,F#2,F#1,F#2
213.25,98.4231,24,3.1667,E5,C#5,C#5,E4,C#4,F#4,F#2,F#2,F#2,F#1,F#2
213.5,98.5385,24,3.3333,F#4,F#4,C#5,C#4,B-3,F#4,F#2,F#2,F#2,F#1,F#2
213.75,98.6538,24,3.5,E5,C#5,C#5,C#4,B-3,F#4,F#2,F#2,F#2,F#1,F#2
214.0,98.7692,24,3.6667,C#5,B-4,E5,B-3,F#3,C#4,F#2,F#2,F#2,F#1,F#2
214.25,98.8846,24,3.8333,E5,C#5,E5,B-3,F#3,C#4,F#2,F#2,F#2,F#1,F#2
214.5,99.0,24,4.0,D5,B4,D5,D4,B3,F#4,F#2,F#2,F#2,F#1,F#2
214.75,99.1154,24,4.1667,F#5,D5,D5,D4,B3,F#4,F#2,F#2,F#2,F#1,F#2
215.0,99.2308,24,4.3333,F#4,F#4,D5,B3,F#3,F#4,F#2,F#2,F#2,F#1,F#2
215.25,99.3462,24,4.5,F#5,D5,D5,B3,F#3,F#4,F#2,F#2,F#2,F#1,F#2
215.5,99.4615,24,4.6667,D5,B4,F#5,F#3,D3,B3,F#2,F#2,F#2,F#1,F#2
215.75,99.5769,24,4.8333,F#5,D5,F#5,F#3,D3,B3,F#2,F#2,F#2,F#1,F#2
216.0,99.6923,25,1.0,E5,C#5,B-4,C#4,B-3,F#4,F#2,F#2,F#2,F#1,F#2
216.25,99.8077,25,1.1667,B-4,E5,C#5,C#4,B-3,F#4,F#2,F#2,F#2,F#1,F#2
216.5,99.9231,25,1.3333,E5,F#4,F#4,B-3,B-3,C#4,F#2,F#2,F#2,F#1,F#2
216.75,100.0385,25,1.5,B-4,E5,C#5,B-3,B-3,C#4,F#2,F#2,F#2,F#1,F#2
217.0,100.1538,25,1.6667,E5,C#5,B-4,F#3,F#4,B-3,F#2,F#2,F#2,F#1,F#2
217.25,100.2692,25,1.8333,B-4,E5,C#5,F#3,F#4,B-3,F#2,F#2,F#2,F#1,F#2
217.5,100.3846,25,2.0,D5,D5,B4,D4,D4,F#4,F#2,F#2,F#2,F#1,F#2
217.75,100.5,25,2.1667,B4,F#5,D5,D4,D4,F#4,F#2,F#2,F#2,F#1,F#2
218.0,100.6154,25,2.3333,D5,F#4,F#4,B3,D4,D4,F#2,F#2,F#2,F#1,F#2
218.25,100.7308,25,2.5,B4,F#5,D5,B3,D4,D4,F#2,F#2,F#2,F#1,F#2
218.5,100.8462,25,2.6667,D5,D5,B4,F#3,B4,B3,F#2,F#2,F#2,F#1,F#2
218.75,100.9615,25,2.8333,B4,F#5,D5,F#3,B4,B3,F#2,F#2,F#2,F#1,F#2
219.0,101.0769,25,3.0,C#5,E5,C#5,B-4,B-4,B-4,F#2,F#2,F#2,F#1,F#2
219.25,101.1923,25,3.1667,F#4,B-4,E5,C#5,C#5,C#5,F#2,F#2,F#2,F#1,F#2
219.5,101.3077,25,3.3333,C#5,E5,F#4,F#4,F#4,F#4,F#2,F#2,F#2,F#1,F#2
219.75,101.4231,25,3.5,F#4,B-4,E5,C#5,C#5,C#5,F#2,F#2,F#2,F#1,F#2
220.0,101.5385,25,3.6667,C#5,E5,C#5,B-4,B-4,B-4,F#2,F#2,F#2,F#1,F#2
220.25,101.6538,25,3.8333,F#4,B-4,E5,C#5,C#5,C#5,F#2,F#2,F#2,F#1,F#2
220.5,101.7692,25,4.0,B4,D5,D5,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
220.75,101.8846,25,4.1667,F#4,B4,F#5,D5,D5,D5,F#2,F#2,F#2,F#1,F#2
221.0,102.0,25,4.3333,B4,D5,F#4,F#4,F#4,F#4,F#2,F#2,F#2,F#1,F#2
221.25,102.1154,25,4.5,F#4,B4,F#5,D5,D5,D5,F#2,F#2,F#2,F#1,F#2
221.5,102.2308,25,4.6667,B4,D5,D5,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
221.75,102.3462,25,4.8333,F#4,B4,F#5,D5,D5,D5,F#2,F#2,F#2,F#1,F#2
222.0,102.4615,26,1.0,B-4,B-4,B-4,C#5,C#5,C#5,F#2,F#2,F#2,F#1,F#2
222.25,102.5769,26,1.1667,B-4,B-4,B-4,E5,E5,E5,F#2,F#2,F#2,F#1,F#2
222.5,102.6923,26,1.3333,F#4,F#4,F#4,F#4,F#4,F#4,B-2,B-2,B-2,B-1,B-2
222.75,102.8077,26,1.5,F#4,F#4,F#4,E5,E5,E5,B-2,B-2,B-2,B-1,B-2
223.0,102.9231,26,1.6667,F#4,F#4,F#4,C#5,C#5,C#5,C#3,C#3,C#3,C#2,C#3
223.25,103.0385,26,1.8333,F#4,F#4,F#4,E5,E5,E5,C#3,C#3,C#3,C#2,C#3
223.5,103.1538,26,2.0,F#4,F#4,F#4,C#5,C#5,C#5,B-2,B-2,B-2,B-1,B-2
223.75,103.2692,26,2.1667,F#4,F#4,F#4,E5,E5,E5,B-2,B-2,B-2,B-1,B-2
224.0,103.3846,26,2.3333,F#4,F#4,F#4,F#4,F#4,F#4,C#3,C#3,C#3,C#2,C#3
224.25,103.5,26,2.5,F#4,F#4,F#4,E5,E5,E5,C#3,C#3,C#3,C#2,C#3
224.5,103.6154,26,2.6667,F#4,F#4,F#4,C#5,C#5,C#5,F#3,F#3,F#3,F#2,F#3
224.75,103.7308,26,2.8333,F#4,F#4,F#4,E5,E5,E5,F#3,F#3,F#3,F#2,F#3
225.0,103.8462,26,3.0,F#5,F#5,F#5,E-5,E-5,E-5,B2,B2,B2,B1,B2
225.25,103.9615,26,3.1667,A5,A5,A5,E-5,E-5,E-5,B2,B2,B2,B1,B2
225.5,104.0769,26,3.3333,B4,B4,B4,B3,B3,B3,E-3,E-3,E-3,E-2,E-3
225.75,104.1923,26,3.5,A5,A5,A5,B3,B3,B3,E-3,E-3,E-3,E-2,E-3
226.0,104.3077,26,3.6667,F#5,F#5,F#5,B3,B3,B3,F#3,F#3,F#3,F#2,F#3
226.25,104.4231,26,3.8333,A5,A5,A5,B3,B3,B3,F#3,F#3,F#3,F#2,F#3
226.5,104.5385,26,4.0,F#5,F#5,F#5,B3,B3,B3,E-3,E-3,E-3,E-2,E-3
226.75,104.6538,26,4.1667,A5,A5,A5,B3,B3,B3,E-3,E-3,E-3,E-2,E-3
227.0,104.7692,26,4.3333,B4,B4,B4,B3,B3,B3,F#3,F#3,F#3,F#2,F#3
227.25,104.8846,26,4.5,A5,A5,A5,B3,B3,B3,F#3,F#3,F#3,F#2,F#3
227.5,105.0,26,4.6667,F#5,F#5,F#5,B3,B3,B3,B3,B3,B3,B2,B3
227.75,105.1154,26,4.8333,A5,A5,A5,B3,B3,B3,B3,B3,B3,B2,B3
228.0,105.2308,27,1.0,G5,E4,E4,B3,B3,B3,E2,E2,E2,E1,E2
228.25,105.3462,27,1.1667,A5,E4,E4,B3,B3,B3,E2,E2,E2,E1,E2
228.5,105.4615,27,1.3333,B5,G4,G4,B3,B3,B3,E2,E2,E2,E1,E2
228.75,105.5769,27,1.5,A5,G4,G4,B3,B3,B3,E2,E2,E2,E1,E2
229.0,105.6923,27,1.6667,G5,B4,B4,B3,B3,B3,r,r,r,r,r
229.25,105.8077,27,1.8333,F#5,B4,B4,B3,B3,B3,r,r,r,r,r
229.5,105.9231,27,2.0,E5,G4,G4,B3,B3,B3,r,r,r,r,r
229.75,106.0385,27,2.1667,F#5,G4,G4,B3,B3,B3,r,r,r,r,r
230.0,106.1538,27,2.3333,G5,B4,B4,B3,B3,B3,r,r,r,r,r
230.25,106.2692,27,2.5,F#5,B4,B4,B3,B3,B3,r,r,r,r,r
230.5,106.3846,27,2.6667,E5,E5,E5,B3,B3,B3,r,r,r,r,r
230.75,106.5,27,2.8333,D5,E5,E5,B3,B3,B3,r,r,r,r,r
231.0,106.6154,27,3.0,C#5,B-4,B-4,F#4,F#4,F#4,E3,E3,E3,E2,E3
231.25,106.7308,27,3.1667,D5,B-4,B-4,F#4,F#4,F#4,E3,E3,E3,E2,E3
231.5,106.8462,27,3.3333,E5,C#5,C#5,F#4,F#4,F#4,E3,E3,E3,E2,E3
231.75,106.9615,27,3.5,D5,C#5,C#5,F#4,F#4,F#4,E3,E3,E3,E2,E3
232.0,107.0769,27,3.6667,C#5,F#5,F#5,F#4,F#4,F#4,r,r,r,r,r
232.25,107.1923,27,3.8333,B4,F#5,F#5,F#4,F#4,F#4,r,r,r,r,r
232.5,107.3077,27,4.0,B-4,C#5,C#5,F#4,F#4,F#4,r,r,r,r,r
232.75,107.4231,27,4.1667,B4,C#5,C#5,F#4,F#4,F#4,r,r,r,r,r
233.0,107.5385,27,4.3333,C#5,F#5,F#5,F#4,F#4,F#4,r,r,r,r,r
233.25,107.6538,27,4.5,B4,F#5,F#5,F#4,F#4,F#4,r,r,r,r,r
233.5,107.7692,27,4.6667,B-4,B-5,B-5,F#4,F#4,F#4,r,r,r,r,r
233.75,107.8846,27,4.8333,G#4,B-5,B-5,F#4,F#4,F#4,r,r,r,r,r
234.0,108.0,28,1.0,F#4,B5,B5,F#4,F#4,F#4,D3,D3,D3,D2,D3
234.25,108.1154,28,1.1667,G4,B5,B5,E4,E4,E4,D3,D3,D3,D2,D3
234.5,108.2308,28,1.3333,F#4,B4,B4,D4,D4,D4,C#3,C#3,C#3,C#2,C#3
234.75,108.3462,28,1.5,E4,C#5,C#5,E4,E4,E4,C#3,C#3,C#3,C#2,C#3
235.0,108.4615,28,1.6667,D4,D5,D5,F#4,F#4,F#4,B2,B2,B2,B1,B2
235.25,108.5769,28,1.8333,E4,D5,D5,F#4,F#4,F#4,B2,B2,B2,B1,B2
235.5,108.6923,28,2.0,C#4,F#4,F#4,F#3,F#3,F#3,F#3,F#3,F#3,F#2,F#3
235.75,108.8077,28,2.1667,D4,F#4,F#4,F#3,F#3,F#3,F#3,F#3,F#3,F#2,F#3
236.0,108.9231,28,2.3333,E4,B4,B4,C#4,C#4,C#4,F#3,F#3,F#3,F#2,F#3
236.25,109.0385,28,2.5,F#4,B4,B4,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
236.5,109.1538,28,2.6667,G#4,B-4,B-4,E4,E4,E4,F#2,F#2,F#2,F#1,F#2
236.75,109.2692,28,2.8333,B-4,B-4,B-4,E4,E4,E4,F#2,F#2,F#2,F#1,F#2
237.0,109.3846,28,3.0,B4,B4,B4,D4,D4,D4,B2,B2,B2,B1,B2
237.25,109.5,28,3.1667,G4,B4,B4,D4,D4,D4,B2,B2,B2,B1,B2
237.5,109.6154,28,3.3333,F#4,B4,B4,D4,D4,D4,D3,D3,D3,D2,D3
237.75,109.7308,28,3.5,E4,B4,B4,D4,D4,D4,D3,D3,D3,D2,D3
238.0,109.8462,28,3.6667,D4,B4,B4,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
238.25,109.9615,28,3.8333,C#4,B4,B4,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
238.5,110.0769,28,4.0,B3,B3,B3,D4,D4,D4,B3,B3,B3,B2,B3
238.75,110.1923,28,4.1667,C#4,B3,B3,C#4,D4,D4,B3,B3,B3,B2,B3
239.0,110.3077,28,4.3333,D4,B3,B3,B3,D4,D4,A3,A3,A3,A2,A3
239.25,110.4231,28,4.5,E4,B3,B3,C#4,D4,D4,G3,G3,G3,G2,G3
239.5,110.5385,28,4.6667,F#4,B3,B3,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
239.75,110.6538,28,4.8333,G4,B3,B3,E4,D4,D4,E3,E3,E3,E2,E3
240.0,110.7692,29,1.0,A4,A4,A4,F#4,F#4,B3,E-3,E-3,E-3,E-2,E-3
240.25,110.8846,29,1.1667,A4,A4,A4,G4,F#4,B3,E-3,E-3,E-3,E-2,E-3
240.5,111.0,29,1.3333,A4,A4,A4,A4,F#4,B3,F#3,F#3,F#3,F#2,F#3
240.75,111.1154,29,1.5,A4,A4,A4,G4,F#4,B3,F#3,F#3,F#3,F#2,F#3
241.0,111.2308,29,1.6667,A4,A4,A4,F#4,F#4,B3,B3,B3,B3,B2,B3
241.25,111.3462,29,1.8333,A4,A4,A4,E4,F#4,B3,B3,B3,B3,B2,B3
241.5,111.4615,29,2.0,A4,A4,A4,E-4,F#4,E-4,B2,B2,B2,B1,B2
241.75,111.5769,29,2.1667,A4,A4,A4,E4,F#4,E-4,B2,B2,B2,B1,B2
242.0,111.6923,29,2.3333,A4,A4,A4,F#4,F#4,E-4,F#3,F#3,F#3,F#2,F#3
242.25,111.8077,29,2.5,A4,A4,A4,E4,F#4,E-4,F#3,F#3,F#3,F#2,F#3
242.5,111.9231,29,2.6667,A4,A4,A4,E-4,F#4,E-4,B3,B3,B3,B2,B3
242.75,112.0385,29,2.8333,A4,A4,A4,C#4,F#4,E-4,B3,B3,B3,B2,B3
243.0,112.1538,29,3.0,A4,A4,A4,B3,F#4,E-4,E3,E3,E3,E2,E3
243.25,112.2692,29,3.1667,C5,C5,C5,E-4,F#4,E-4,E3,E3,E3,E2,E3
243.5,112.3846,29,3.3333,B4,B4,B4,E4,E4,B3,G3,G3,G3,G2,G3
243.75,112.5,29,3.5,A4,A4,A4,F#4,E4,B3,G3,G3,G3,G2,G3
244.0,112.6154,29,3.6667,G4,G4,G4,G4,E-4,B3,B3,B3,B3,B2,B3
244.25,112.7308,29,3.8333,F#4,F#4,F#4,A4,E-4,B3,B3,B3,B3,B2,B3
244.5,112.8462,29,4.0,G4,G4,G4,B4,E4,B3,E4,E4,E4,E3,E4
244.75,112.9615,29,4.1667,F#4,G4,G4,A4,E4,B3,E4,E4,E4,E3,E4
245.0,113.0769,29,4.3333,E4,E4,E4,G4,E4,B3,D4,D4,D4,D3,D4
245.25,113.1923,29,4.5,F#4,E4,E4,A4,E4,B3,C4,C4,C4,C3,C4
245.5,113.3077,29,4.6667,G4,G4,G4,B4,r,r,B3,B3,B3,B2,B3
245.75,113.4231,29,4.8333,A4,G4,G4,C5,r,r,A3,A3,A3,A2,A3
246.0,113.5385,30,1.0,B4,B4,E4,D5,D5,D5,G#3,G#3,G#3,G#2,G#3
246.25,113.6538,30,1.1667,C5,B4,E4,D5,D5,D5,G#3,G#3,G#3,G#2,G#3
246.5,113.7692,30,1.3333,D5,B4,E4,D5,D5,D5,B3,B3,B3,B2,B3
246.75,113.8846,30,1.5,C5,B4,E4,D5,D5,D5,B3,B3,B3,B2,B3
247.0,114.0,30,1.6667,B4,B4,E4,D5,D5,D5,E4,E4,E4,E3,E4
247.25,114.1154,30,1.8333,A4,B4,E4,D5,D5,D5,E4,E4,E4,E3,E4
247.5,114.2308,30,2.0,G#4,B4,G#4,D5,D5,D5,E3,E3,E3,E2,E3
247.75,114.3462,30,2.1667,A4,B4,G#4,D5,D5,D5,E3,E3,E3,E2,E3
248.0,114.4615,30,2.3333,B4,B4,G#4,D5,D5,D5,B3,B3,B3,B2,B3
248.25,114.5769,30,2.5,A4,B4,G#4,D5,D5,D5,B3,B3,B3,B2,B3
248.5,114.6923,30,2.6667,G#4,B4,G#4,D5,D5,D5,E4,E4,E4,E3,E4
248.75,114.8077,30,2.8333,F#4,B4,G#4,D5,D5,D5,E4,E4,E4,E3,E4
249.0,114.9231,30,3.0,E4,B4,G#4,D5,D5,D5,A2,A2,A2,A1,A2
249.25,115.0385,30,3.1667,G#4,B4,G#4,D5,D5,D5,A2,A2,A2,A1,A2
249.5,115.1538,30,3.3333,A4,A4,E4,E5,E5,E5,C3,C3,C3,C2,C3
249.75,115.2692,30,3.5,B4,A4,E4,D5,D5,D5,C3,C3,C3,C2,C3
250.0,115.3846,30,3.6667,C5,G#4,E4,C5,C5,C5,E3,E3,E3,E2,E3
250.25,115.5,30,3.8333,D5,G#4,E4,B4,B4,B4,E3,E3,E3,E2,E3
250.5,115.6154,30,4.0,E5,A4,E4,C5,C5,C5,A3,A3,A3,A2,A3
250.75,115.7308,30,4.1667,D5,A4,E4,C5,C5,C5,B3,B3,B3,B2,B3
251.0,115.8462,30,4.3333,C5,A4,E4,A4,A4,A4,A3,A3,A3,A2,A3
251.25,115.9615,30,4.5,B4,A4,E4,A4,A4,A4,G3,G3,G3,G2,G3
251.5,116.0769,30,4.6667,C5,r,r,r,r,r,F3,F3,F3,F2,F3
251.75,116.1923,30,4.8333,A4,r,r,r,r,r,E3,E3,E3,E2,E3
252.0,116.3077,31,1.0,F5,F5,F5,r,r,r,D3,D3,D3,D2,D3
252.25,116.4231,31,1.1667,F5,F5,F5,D4,D4,D4,D3,D3,D3,D2,D3
252.5,116.5385,31,1.3333,F5,F5,F5,F4,F4,F4,A3,A3,A3,A2,A3
252.75,116.6538,31,1.5,F5,F5,F5,A4,A4,A4,A3,A3,A3,A2,A3
253.0,116.7692,31,1.6667,F5,F5,F5,F4,F4,F4,D4,D4,D4,D3,D4
253.25,116.8846,31,1.8333,F5,F5,F5,D4,D4,D4,D4,D4,D4,D3,D4
253.5,117.0,31,2.0,F5,F5,F5,B4,B4,B4,G3,G3,G3,G2,G3
253.75,117.1154,31,2.1667,G4,G4,G4,B4,B4,B4,G3,G3,G3,G2,G3
254.0,117.2308,31,2.3333,B4,B4,B4,B4,B4,B4,D3,D3,D3,D2,D3
254.25,117.3462,31,2.5,D5,D5,D5,B4,B4,B4,D3,D3,D3,D2,D3
254.5,117.4615,31,2.6667,B4,B4,B4,B4,B4,B4,G2,G2,G2,G1,G2
254.75,117.5769,31,2.8333,G4,G4,G4,B4,B4,B4,G2,G2,G2,G1,G2
255.0,117.6923,31,3.0,E5,E5,E5,B4,B4,B4,C3,C3,C3,C2,C3
255.25,117.8077,31,3.1667,E5,E5,E5,C4,C4,C4,C3,C3,C3,C2,C3
255.5,117.9231,31,3.3333,E5,E5,E5,E4,E4,E4,G3,G3,G3,G2,G3
255.75,118.0385,31,3.5,E5,E5,E5,G4,G4,G4,G3,G3,G3,G2,G3
256.0,118.1538,31,3.6667,E5,E5,E5,E4,E4,E4,C4,C4,C4,C3,C4
256.25,118.2692,31,3.8333,E5,E5,E5,C4,C4,C4,C4,C4,C4,C3,C4
256.5,118.3846,31,4.0,E5,E5,E5,A4,A4,A4,F3,F3,F3,F2,F3
256.75,118.5,31,4.1667,F4,F4,F4,A4,A4,A4,F3,F3,F3,F2,F3
257.0,118.6154,31,4.3333,A4,A4,A4,A4,A4,A4,C3,C3,C3,C2,C3
257.25,118.7308,31,4.5,C5,C5,C5,A4,A4,A4,C3,C3,C3,C2,C3
257.5,118.8462,31,4.6667,A4,A4,A4,A4,A4,A4,F2,F2,F2,F1,F2
257.75,118.9615,31,4.8333,F4,F4,F4,A4,A4,A4,F2,F2,F2,F1,F2
258.0,119.0769,32,1.0,G5,G5,G5,B3,B3,G3,F3,F3,F3,F2,F3
258.25,119.1923,32,1.1667,G5,G5,G5,D4,B3,G3,F3,F3,F3,F2,F3
258.5,119.3077,32,1.3333,G5,G5,G5,G3,D4,B3,F3,F3,F3,F2,F3
258.75,119.4231,32,1.5,G5,G5,G5,D4,D4,B3,F3,F3,F3,F2,F3
259.0,119.5385,32,1.6667,G5,G5,G5,B3,G4,D4,r,r,r,r,r
259.25,119.6538,32,1.8333,G5,G5,G5,D4,G4,D4,r,r,r,r,r
259.5,119.7692,32,2.0,G5,G5,G5,C4,C4,G3,E3,E3,E3,E2,E3
259.75,119.8846,32,2.1667,G5,G5,G5,E4,C4,G3,E3,E3,E3,E2,E3
260.0,120.0,32,2.3333,G5,G5,G5,G3,E4,C4,E3,E3,E3,E2,E3
260.25,120.1154,32,2.5,G5,G5,G5,E4,E4,C4,E3,E3,E3,E2,E3
260.5,120.2308,32,2.6667,G5,G5,G5,C4,G4,E4,r,r,r,r,r
260.75,120.3462,32,2.8333,G5,G5,G5,E4,G4,E4,r,r,r,r,r
261.0,120.4615,32,3.0,G5,G5,G5,D4,B3,G3,D3,D3,D3,D2,D3
261.25,120.5769,32,3.1667,G5,G5,G5,F4,D4,G3,D3,D3,D3,D2,D3
261.5,120.6923,32,3.3333,G5,G5,G5,G3,G3,D4,D3,D3,D3,D2,D3
261.75,120.8077,32,3.5,G5,G5,G5,F4,D4,D4,D3,D3,D3,D2,D3
262.0,120.9231,32,3.6667,G5,G5,G5,D4,B3,F4,r,r,r,r,r
262.25,121.0385,32,3.8333,G5,G5,G5,F4,D4,F4,r,r,r,r,r
262.5,121.1538,32,4.0,G5,G5,G5,E4,C4,G3,C3,C3,C3,C2,C3
262.75,121.2692,32,4.1667,G5,G5,G5,G4,E4,G3,C3,C3,C3,C2,C3
263.0,121.3846,32,4.3333,G5,G5,G5,G3,G3,E4,C3,C3,C3,C2,C3
263.25,121.5,32,4.5,G5,G5,G5,G4,E4,E4,C3,C3,C3,C2,C3
263.5,121.6154,32,4.6667,G5,G5,G5,E4,C4,G4,r,r,r,r,r
263.75,121.7308,32,4.8333,G5,G5,G5,G4,E4,G4,r,r,r,r,r
264.0,121.8462,33,1.0,G5,G5,G5,F4,D4,B3,B2,B2,B2,B1,B2
264.25,121.9615,33,1.1667,G5,G5,G5,B3,F4,D4,B2,B2,B2,B1,B2
264.5,122.0769,33,1.3333,G5,G5,G5,F4,G3,G3,D3,D3,D3,D2,D3
264.75,122.1923,33,1.5,G5,G5,G5,B3,F4,D4,D3,D3,D3,D2,D3
265.0,122.3077,33,1.6667,G5,G5,G5,F4,D4,B3,G3,G3,G3,G2,G3
265.25,122.4231,33,1.8333,G5,G5,G5,B3,F4,D4,G3,G3,G3,G2,G3
265.5,122.5385,33,2.0,G5,G5,G5,E4,E4,C4,C3,C3,C3,C2,C3
265.75,122.6538,33,2.1667,G5,G5,G5,C4,G4,E4,C3,C3,C3,C2,C3
266.0,122.7692,33,2.3333,G5,G5,G5,E4,G3,G3,E3,E3,E3,E2,E3
266.25,122.8846,33,2.5,G5,G5,G5,C4,G4,E4,E3,E3,E3,E2,E3
266.5,123.0,33,2.6667,G5,G5,G5,E4,E4,C4,G3,G3,G3,G2,G3
266.75,123.1154,33,2.8333,G5,G5,G5,C4,G4,E4,G3,G3,G3,G2,G3
267.0,123.2308,33,3.0,G5,G5,G5,D4,F4,D4,B2,B2,B2,B1,B2
267.25,123.3462,33,3.1667,G5,G5,G5,G3,B3,F4,D3,D3,D3,D2,D3
267.5,123.4615,33,3.3333,G5,G5,G5,D4,F4,G3,G2,G2,G2,G1,G2
267.75,123.5769,33,3.5,G5,G5,G5,G3,B3,F4,D3,D3,D3,D2,D3
268.0,123.6923,33,3.6667,G5,G5,G5,D4,F4,D4,B2,B2,B2,B1,B2
268.25,123.8077,33,3.8333,G5,G5,G5,G3,B3,F4,D3,D3,D3,D2,D3
268.5,123.9231,33,4.0,G5,G5,G5,C4,E4,E4,C3,C3,C3,C2,C3
268.75,124.0385,33,4.1667,G5,G5,G5,G3,C4,G4,E3,E3,E3,E2,E3
269.0,124.1538,33,4.3333,G5,G5,G5,C4,E4,G3,G2,G2,G2,G1,G2
269.25,124.2692,33,4.5,G5,G5,G5,G3,C4,G4,E3,E3,E3,E2,E3
269.5,124.3846,33,4.6667,G5,G5,G5,C4,E4,E4,C3,C3,C3,C2,C3
269.75,124.5,33,4.8333,G5,G5,G5,G3,C4,G4,E3,E3,E3,E2,E3
270.0,124.6154,34,1.0,C5,A4,E-4,C4,A3,F#3,F#2,F#2,F#2,F#1,F#2
270.25,124.7308,34,1.1667,E-5,C5,A4,C4,A3,F#3,F#2,F#2,F#2,F#1,F#2
270.5,124.8462,34,1.3333,A4,E-4,C4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
270.75,124.9615,34,1.5,E-5,C5,A4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
271.0,125.0769,34,1.6667,C5,A4,E-4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
271.25,125.1923,34,1.8333,B4,G4,D4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
271.5,125.3077,34,2.0,C5,A4,E-4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
271.75,125.4231,34,2.1667,E-5,C5,A4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
272.0,125.5385,34,2.3333,A4,E-4,C4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
272.25,125.6538,34,2.5,E-5,C5,A4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
272.5,125.7692,34,2.6667,C5,A4,E-4,C5,A4,E-4,F#2,F#2,F#2,F#1,F#2
272.75,125.8846,34,2.8333,E-5,C5,A4,C5,A4,E-4,F#2,F#2,F#2,F#1,F#2
273.0,126.0,34,3.0,G4,D4,B3,B4,G4,D4,F2,F2,F2,F1,F2
273.25,126.1154,34,3.1667,G4,D4,B3,D5,B4,G4,F2,F2,F2,F1,F2
273.5,126.2308,34,3.3333,B4,G4,D4,G4,D4,B3,F2,F2,F2,F1,F2
273.75,126.3462,34,3.5,B4,G4,D4,D5,B4,G4,F2,F2,F2,F1,F2
274.0,126.4615,34,3.6667,D5,B4,G4,B4,G4,D4,F2,F2,F2,F1,F2
274.25,126.5769,34,3.8333,D5,B4,G4,A4,F#4,C4,F2,F2,F2,F1,F2
274.5,126.6923,34,4.0,B4,G4,D4,B4,G4,D4,F2,F2,F2,F1,F2
274.75,126.8077,34,4.1667,B4,G4,D4,D5,B4,G4,F2,F2,F2,F1,F2
275.0,126.9231,34,4.3333,D5,B4,G4,G4,D4,B3,F2,F2,F2,F1,F2
275.25,127.0385,34,4.5,D5,B4,G4,D5,B4,G4,F2,F2,F2,F1,F2
275.5,127.1538,34,4.6667,G5,D5,B4,B4,G4,D4,F2,F2,F2,F1,F2
275.75,127.2692,34,4.8333,G5,D5,B4,D5,B4,F4,F2,F2,F2,F1,F2
276.0,127.3846,35,1.0,C4,C4,C4,C5,G4,G4,E2,E2,E2,E1,E2
276.25,127.5,35,1.1667,C4,C4,C4,D5,G4,G4,E2,E2,E2,E1,E2
276.5,127.6154,35,1.3333,C4,C4,C4,E5,C5,C5,E2,E2,E2,E1,E2
276.75,127.7308,35,1.5,C4,C4,C4,C5,C5,C5,E2,E2,E2,E1,E2
277.0,127.8462,35,1.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
277.25,127.9615,35,1.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
277.5,128.0769,35,2.0,C4,C4,C4,A4,A4,A4,F2,F2,F2,F1,F2
277.75,128.1923,35,2.1667,C4,C4,C4,C5,A4,A4,F2,F2,F2,F1,F2
278.0,128.3077,35,2.3333,C4,C4,C4,E5,C5,C5,F2,F2,F2,F1,F2
278.25,128.4231,35,2.5,C4,C4,C4,C5,C5,C5,F2,F2,F2,F1,F2
278.5,128.5385,35,2.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
278.75,128.6538,35,2.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
