score_qstamp,qstamp,measure,beat,246970_tstamp,831988_tstamp,728900_tstamp,728913_tstamp,728891_tstamp,728895_tstamp,729159_tstamp,728920_tstamp,736745_tstamp,728955_tstamp,728954_tstamp,728933_tstamp,728925_tstamp,728905_tstamp,728909_tstamp,728942_tstamp,728956_tstamp,728960_tstamp
638.5,1079.5,213,3.5,272.4198,272.4198,262.9533,266.8133,262.2933,287.2533,231.4933,270.7333,302.3533,264.0533,254.6933,270.9333,253.4333,251.4933,270.8533,262.8066,270.1133,272.3933
639.0,1080.0,214,1.0,272.62,272.62,263.12,267.0,262.46,287.56,231.66,271.0,302.52,264.22,254.86,271.1,253.6,251.72,271.02,263.04,270.28,272.6
639.5,1080.5,214,1.5,272.8067,272.8067,263.2867,267.1867,262.6267,287.7267,231.8267,271.1667,302.6867,264.4467,255.0467,271.2667,253.7667,251.9667,271.2267,263.2067,270.4467,272.7667
639.75,1080.75,214,1.75,272.95,272.95,263.37,267.29,262.71,287.81,231.91,271.25,302.77,264.55,255.13,271.35,253.85,252.05,271.31,263.29,270.53,272.85
640.0,1081.0,214,2.0,273.0533,273.0533,263.4533,267.4266,262.7933,287.8933,231.9933,271.3333,302.8932,264.6533,255.2133,271.4333,253.9333,252.1333,271.4133,263.3733,270.6866,272.9933
640.5,1081.5,214,2.5,273.22,273.22,263.62,267.6,263.0,288.06,232.16,271.5,303.14,264.88,255.4,271.6,254.1,252.3,271.6,263.54,270.88,273.16
640.75,1081.75,214,2.75,273.3033,273.3033,263.7132,267.7033,263.0833,288.1833,232.2433,271.6233,303.2233,265.0033,255.5233,271.7233,254.1833,252.4266,271.6833,263.6499,270.9833,273.3433
641.0,1082.0,214,3.0,273.4267,273.4267,263.8667,267.7867,263.2667,288.2734,232.3467,271.7201,303.3667,265.0867,255.6067,271.8067,254.3667,252.5334,271.7867,263.7667,271.0667,273.4267
641.25,1082.25,214,3.25,273.59,273.59,263.95,267.95,263.35,288.37,232.43,271.91,303.53,265.17,255.69,271.89,254.45,252.66,271.97,263.87,271.15,273.51
641.5,1082.5,214,3.5,273.6733,273.6733,264.0333,268.0333,263.4333,288.4533,232.5133,271.9933,303.6133,265.2533,255.7733,271.9733,254.5333,252.7533,272.0533,263.9533,271.2333,273.5933
641.75,1082.75,214,3.75,273.7734,273.7734,264.1334,268.1167,263.5701,288.5701,232.5967,272.0967,303.7567,265.4167,255.8901,272.1068,254.6567,252.8367,272.1367,264.0567,271.4301,273.7268
642.0,1083.0,215,1.0,273.86,273.86,264.26,268.2,263.7,288.7,232.68,272.18,303.84,265.5,256.02,272.22,254.74,252.92,272.22,264.14,271.52,273.82
642.5,1083.5,215,1.5,274.0667,274.0667,264.5067,268.4067,263.8667,288.9667,232.8467,272.4067,304.1067,265.6667,256.1867,272.4067,254.9067,253.1067,272.3867,264.3867,271.7067,274.0267
642.75,1083.75,215,1.75,274.23,274.23,264.59,268.49,263.97,289.07,232.93,272.49,304.19,265.79,256.27,272.49,255.01,253.23,272.47,264.47,271.79,274.11
643.0,1084.0,215,2.0,274.3266,274.3266,264.6733,268.5733,264.0533,289.1733,233.0333,272.5733,304.2733,265.8733,256.3533,272.5733,255.1133,253.3533,272.5533,264.5533,271.9333,274.1933
643.5,1084.5,215,2.5,274.56,274.56,264.84,268.74,264.22,289.34,233.26,272.76,304.56,266.04,256.52,272.76,255.32,253.52,272.72,264.72,272.1,274.38
643.75,1084.75,215,2.75,274.6633,274.6633,264.9433,268.9033,264.4033,289.4633,233.3433,272.9033,304.6633,266.1233,256.6666,272.9033,255.4033,253.6299,272.8033,264.8099,272.1998,274.5633
644.0,1085.0,215,3.0,274.7601,274.7601,265.1134,268.9867,264.5867,289.5467,233.4467,273.0268,304.8067,266.2602,256.7867,273.0001,255.5267,253.7534,273.0867,264.9401,272.3801,274.6467
644.25,1085.25,215,3.25,274.87,274.87,265.23,269.07,264.67,289.67,233.53,273.15,304.97,266.45,256.87,273.13,255.61,253.85,273.17,265.07,272.53,274.73
644.5,1085.5,215,3.5,274.9533,274.9533,265.3133,269.1533,264.7533,289.7533,233.6133,273.2333,305.0533,266.5333,256.9533,273.2133,255.6933,253.9333,273.2733,265.1533,272.6133,274.8133
644.75,1085.75,215,3.75,275.0367,275.0367,265.4167,269.2367,264.8367,289.8367,233.7167,273.3501,305.1367,266.6167,257.0701,273.2967,255.8435,254.0167,273.3767,265.2367,272.7167,274.9134
645.0,1086.0,216,1.0,275.12,275.12,265.52,269.32,264.92,290.02,233.8,273.44,305.26,266.7,257.18,273.38,255.94,254.1,273.46,265.34,272.8,275.0
645.25,1086.25,216,1.25,275.2833,275.3033,265.6233,269.4633,265.0233,290.1433,233.8833,273.5233,305.4033,266.8433,257.2833,273.4833,256.0233,254.2299,273.5666,265.4633,272.8833,275.1433
645.5,1086.5,216,1.5,275.3801,275.3934,265.7067,269.5601,265.1067,290.2267,233.9667,273.6067,305.5201,266.9267,257.3801,273.5734,256.1067,254.3467,273.6667,265.5534,272.9667,275.2267
645.75,1086.75,216,1.75,275.49,275.49,265.85,269.71,265.22,290.37,234.05,273.71,305.63,267.01,257.49,273.67,256.21,254.43,273.75,265.65,273.07,275.31
646.0,1087.0,216,2.0,275.6133,275.6133,265.9333,269.8133,265.3733,290.4733,234.1333,273.8066,305.7533,267.0933,257.5933,273.7933,256.3533,254.5666,273.8933,265.7466,273.2133,275.4333
646.5,1087.5,216,2.5,275.9,275.9,266.16,269.98,265.56,290.66,234.34,274.02,305.92,267.26,257.76,273.98,256.52,254.76,274.08,265.94,273.42,275.62
646.75,1087.75,216,2.75,275.9833,275.9833,266.2633,270.1033,265.6466,290.8033,234.4233,274.1633,306.0899,267.3833,257.8833,274.0866,256.6633,254.8633,274.2233,266.0433,273.5266,275.7233
647.0,1088.0,216,3.0,276.0667,276.0667,266.3467,270.2067,265.7601,290.8934,234.5067,274.2667,306.2067,267.4801,258.0134,274.1867,256.7534,254.9534,274.3067,266.1267,273.6334,275.8335
647.5,1088.5,216,3.5,276.2866,276.2866,266.5533,270.3733,265.9933,291.0933,234.6733,274.4333,306.4333,267.6933,258.1933,274.3733,256.9333,255.1333,274.4733,266.3333,273.8133,276.0533
647.75,1088.75,216,3.75,276.3967,276.3967,266.6567,270.4567,266.0767,291.2167,234.7567,274.5367,306.5734,267.7767,258.2767,274.4567,257.0367,255.2367,274.5901,266.4367,273.8967,276.1367
648.0,1089.0,217,1.0,276.48,276.48,266.78,270.54,266.2,291.32,234.84,274.62,306.66,267.86,258.36,274.58,257.16,255.36,274.68,266.52,274.02,276.22
648.5,1089.5,217,1.5,276.6601,276.6601,266.9867,270.7667,266.3934,291.5334,235.0467,274.9067,306.9401,268.0867,258.5667,274.7867,257.3534,255.5667,274.9467,266.7401,274.2667,276.4334
648.75,1089.75,217,1.75,276.78,276.78,267.07,270.85,266.49,291.64,235.13,274.99,307.05,268.17,258.65,274.87,257.45,255.65,275.03,266.85,274.35,276.53
649.0,1090.0,217,2.0,276.8733,276.8733,267.1733,271.0133,266.5866,291.7466,235.2133,275.0733,307.1333,268.2533,258.7333,274.9533,257.5333,255.7333,275.1333,266.9333,274.4933,276.6133
649.5,1090.5,217,2.5,277.14,277.14,267.38,271.18,266.82,291.96,235.38,275.26,307.38,268.48,258.98,275.16,257.74,255.94,275.32,267.12,274.66,276.82
649.75,1090.75,217,2.75,277.2633,277.2633,267.5233,271.2633,266.9433,292.1033,235.4833,275.3633,307.5066,268.6233,259.0633,275.3433,257.8833,256.0633,275.4633,267.2233,274.7633,276.9433
650.0,1091.0,217,3.0,277.3467,277.3467,267.6067,271.3668,267.0267,292.2067,235.5734,275.4467,307.6067,268.7067,259.1467,275.4267,257.9667,256.1601,275.5467,267.3067,274.8467,277.0267
650.5,1091.5,217,3.5,277.5466,277.5466,267.8333,271.5733,267.1933,292.3733,235.7533,275.6733,307.8333,268.8933,259.3333,275.5933,258.1333,256.3733,275.7933,267.5333,275.0733,277.2933
651.0,1092.0,218,1.0,277.8,277.8,268.0,271.74,267.42,292.58,235.94,275.92,308.1,269.1,259.58,275.76,258.34,256.56,275.96,267.7,275.28,277.46
651.5,1092.5,218,1.5,278.0402,278.0402,268.2334,271.9134,267.6534,292.8267,236.1067,276.1067,308.3468,269.3134,259.7801,275.9734,258.5734,256.7667,276.1667,267.9201,275.5134,277.6467
651.75,1092.75,218,1.75,278.19,278.19,268.33,272.04,267.75,292.91,236.19,276.19,308.47,269.41,259.89,276.07,258.67,256.85,276.25,268.03,275.61,277.73
652.0,1093.0,218,2.0,278.2733,278.2733,268.4133,272.1466,267.8333,292.9933,236.2733,276.2733,308.5533,269.4933,259.9733,276.1533,258.7533,256.9333,276.3333,268.1133,275.6933,277.8133
652.5,1093.5,218,2.5,278.44,278.44,268.64,272.38,268.16,293.28,236.48,276.44,308.8,269.76,260.2,276.4,258.92,257.16,276.54,268.34,276.0,278.08
653.0,1094.0,218,3.0,278.6734,278.6734,268.8467,272.5734,268.3267,293.5069,236.6467,276.7267,309.0467,269.9401,260.3667,276.5667,259.1401,257.3802,276.7667,268.5267,276.1667,278.2534
653.5,1094.5,218,3.5,278.8533,278.8533,269.0733,272.7533,268.5333,293.7533,236.8333,276.9733,309.2533,270.1733,260.6333,276.7733,259.3933,257.6133,276.9733,268.7133,276.3333,278.4333
654.0,1095.0,219,1.0,279.08,279.08,269.26,272.92,268.7,293.92,237.0,277.14,309.48,270.34,260.8,276.96,259.56,257.78,277.16,268.92,276.58,278.68
654.5,1095.5,219,1.5,279.2467,279.2467,269.5267,273.1267,268.9201,294.1867,237.2267,277.4267,309.7467,270.5535,261.0867,277.2604,259.7467,257.9867,277.4267,269.1667,276.8334,278.9467
654.75,1095.75,219,1.75,279.33,279.33,269.61,273.23,269.03,294.27,237.31,277.51,309.84,270.69,261.17,277.49,259.83,258.07,277.51,269.25,276.93,279.03
655.0,1096.0,219,2.0,279.4133,279.4133,269.6933,273.3133,269.1133,294.3533,237.3933,277.5933,309.9933,270.7733,261.2533,277.5733,259.9133,258.1533,277.5933,269.3333,277.0133,279.1133
655.5,1096.5,219,2.5,279.6,279.6,269.94,273.66,269.32,294.76,237.7,277.76,310.48,271.14,261.42,277.76,260.08,258.46,278.02,269.5,277.42,279.4
656.0,1097.0,219,3.0,280.0801,279.8267,270.1667,273.8267,269.6067,294.9267,237.8667,278.0001,310.6467,271.3067,261.6467,277.9267,260.4467,258.6334,278.1867,269.8867,277.5867,279.5667
656.5,1097.5,219,3.5,280.3333,280.3333,270.3333,273.9933,269.7733,295.0933,238.0333,278.2133,310.8133,271.4733,261.8333,278.0933,260.6533,258.8133,278.3533,270.0533,277.7533,279.7333
657.0,1098.0,220,1.0,280.5,280.5,270.52,274.16,269.94,295.26,238.16,278.4,310.98,271.64,262.0,278.26,260.82,259.0,278.52,270.22,277.92,279.9
657.5,1098.5,220,1.5,280.6667,280.6667,270.7867,274.3401,270.2201,295.4267,238.3267,278.5867,311.2002,271.8067,262.3202,278.4334,261.0067,259.1667,278.7067,270.4067,278.1001,280.1336
657.75,1098.75,220,1.75,280.75,280.75,270.87,274.45,270.33,295.61,238.41,278.73,311.35,271.89,262.47,278.53,261.09,259.27,278.79,270.49,278.21,280.31
658.0,1099.0,220,2.0,280.8333,280.8333,270.9533,274.5333,270.4133,295.6933,238.4933,278.8133,311.4333,271.9733,262.5533,278.6133,261.1733,259.3533,278.8733,270.5733,278.2933,280.3933
658.5,1099.5,220,2.5,281.04,281.04,271.22,274.74,270.6,295.92,238.7,279.08,311.62,272.3,262.72,278.84,261.36,259.62,279.12,270.74,278.6,280.58
659.0,1100.0,220,3.0,281.2067,281.2067,271.4068,274.9067,270.7867,296.1467,238.8667,279.3067,311.8735,272.4867,262.8867,279.0067,261.5867,259.8135,279.2867,270.9067,278.7667,280.7467
659.5,1100.5,220,3.5,281.4533,281.4533,271.6133,275.1133,270.9933,296.3133,239.0333,279.4733,312.0933,272.6533,263.0533,279.1733,261.8333,260.0333,279.4533,271.1133,278.9333,280.9133
660.0,1101.0,221,1.0,281.68,281.68,271.8,275.3,271.16,296.52,239.2,279.64,312.32,272.82,263.22,279.38,262.0,260.2,279.68,271.36,279.14,281.1
660.5,1101.5,221,1.5,281.8667,281.8667,271.9867,275.5467,271.3667,296.7867,239.3667,279.8201,312.5667,273.0867,263.4868,279.6067,262.2267,260.4667,279.8667,271.7668,279.3867,281.4467
660.75,1101.75,221,1.75,281.97,281.97,272.1,275.63,271.49,296.87,239.49,279.97,312.65,273.19,263.61,279.69,262.31,260.55,279.98,271.91,279.47,281.53
661.0,1102.0,221,2.0,282.1933,282.1933,272.1933,275.7133,271.5933,296.9533,239.6133,280.0533,312.9533,273.2733,263.7266,279.8133,262.4533,260.6733,280.1066,271.9933,279.5533,281.6133
661.5,1102.5,221,2.5,282.4,282.4,272.48,275.88,271.86,297.14,239.78,280.28,313.26,273.46,263.9,280.12,262.64,260.84,280.32,272.16,279.76,281.78
662.0,1103.0,221,3.0,282.5734,282.5734,272.6667,276.0867,272.0401,297.4134,239.9467,280.4467,313.4267,273.6401,264.1067,280.2867,262.8067,261.0867,280.5467,272.3534,279.9467,281.9467
662.5,1103.5,221,3.5,282.7533,282.7533,272.8933,276.2733,272.2333,297.6133,240.1133,280.6133,313.5933,273.8333,264.2733,280.4533,263.0133,261.2533,280.7333,272.5333,280.1133,282.1133
663.0,1104.0,222,1.0,282.96,282.96,273.1,276.56,272.44,297.84,240.3,280.88,313.8,274.08,264.5,280.62,263.24,261.5,280.96,272.7,280.4,282.28
663.25,1104.25,222,1.25,283.3433,283.3433,273.4066,276.7633,272.7233,297.9466,240.5233,281.2833,314.0266,274.2233,264.7266,280.7633,263.4833,261.5833,281.3233,272.8433,280.7633,282.6033
663.5,1104.5,222,1.5,283.4467,283.4467,273.5067,276.8667,272.8467,298.2267,240.6067,281.3667,314.1868,274.4135,264.8467,280.9867,263.6001,261.7667,281.4267,272.9534,280.8601,282.7067
663.75,1104.75,222,1.75,283.53,283.53,273.59,276.95,272.93,298.33,240.69,281.45,314.39,274.55,264.95,281.07,263.71,261.87,281.51,273.11,280.97,282.79
664.0,1105.0,222,2.0,283.6133,283.6133,273.6733,277.0333,273.0133,298.4533,240.7733,281.5333,314.4733,274.6333,265.0333,281.1733,263.7933,261.9533,281.5933,273.1933,281.0533,282.8733
664.5,1105.5,222,2.5,283.78,283.78,273.84,277.2,273.18,298.64,240.94,281.7,314.64,274.8,265.2,281.34,263.96,262.12,281.76,273.36,281.24,283.04
665.0,1106.0,222,3.0,283.9467,283.9467,274.0067,277.3667,273.3467,298.8067,241.1067,281.8667,314.8067,274.9667,265.3667,281.5134,264.1267,262.3067,281.9267,273.5267,281.4067,283.2067
665.5,1106.5,222,3.5,284.1133,284.1133,274.1733,277.5333,273.5133,298.9733,241.2733,282.0333,314.9733,275.1333,265.5333,281.6933,264.2933,262.4733,282.0933,273.6933,281.5733,283.3733
666.0,1107.0,223,1.0,284.28,284.28,274.34,277.72,273.68,299.14,241.44,282.2,315.14,275.3,265.7,281.86,264.46,262.64,282.28,273.86,281.74,283.54
669.0,1110.0,224,1.0,285.62,285.66,275.64,278.94,274.98,300.48,242.58,283.5,316.58,276.52,266.88,283.06,265.72,263.84,283.5,275.02,283.02,284.78
669.5,1110.5,224,1.5,285.8667,285.8667,275.8534,279.2267,275.3867,300.8467,242.8334,283.8467,316.9667,276.8535,267.2667,283.4071,266.0067,264.0267,283.9267,275.2334,283.4067,285.1667
670.0,1111.0,224,2.0,286.0333,286.0333,276.0733,279.3933,275.5533,301.0533,243.0133,284.0133,317.2133,277.1133,267.4333,283.7333,266.1733,264.1933,284.0933,275.4133,283.5733,285.3933
670.5,1111.5,224,2.5,286.26,286.26,276.26,279.56,275.72,301.34,243.18,284.18,317.38,277.28,267.6,283.9,266.34,264.38,284.26,275.8,283.74,285.56
671.0,1112.0,224,3.0,286.4267,286.4267,276.4801,279.8401,275.8867,301.5467,243.4667,284.3467,317.6867,277.4667,267.7867,284.1401,266.5067,264.6867,284.6267,275.9667,284.1734,285.8667
671.5,1112.5,224,3.5,286.6933,286.6933,276.6999,280.0533,276.0533,301.7133,243.6333,284.5133,317.8666,277.6333,267.9533,284.3333,266.8933,264.8533,284.7933,276.1533,284.3533,286.0333
672.0,1113.0,225,1.0,286.86,286.86,276.94,280.22,276.32,301.94,243.8,284.7,318.1,277.8,268.2,284.5,267.06,265.04,284.96,276.4,284.52,286.2
672.5,1113.5,225,1.5,287.1267,287.1267,277.2667,280.6467,276.4867,302.2067,243.9867,285.0267,318.3267,278.0002,268.3667,284.6667,267.2267,265.2267,285.2267,276.5667,284.8267,286.3667
673.0,1114.0,225,2.0,287.2933,287.2933,277.4333,280.8133,276.8533,302.3733,244.1533,285.1933,318.4933,278.3333,268.5533,284.8333,267.3933,265.3933,285.3933,276.7333,284.9933,286.5865
673.5,1114.5,225,2.5,287.64,287.64,277.6,280.98,277.02,302.68,244.32,285.4,318.76,278.5,268.74,285.0,267.68,265.64,285.56,276.9,285.18,286.86
674.0,1115.0,225,3.0,287.8067,287.8067,277.8667,281.1467,277.1867,302.8467,244.5067,285.5667,319.0668,278.6667,268.9267,285.2867,267.8867,265.8467,285.7467,277.0667,285.4067,287.0467
674.5,1115.5,225,3.5,288.0333,288.0333,278.0533,281.3133,277.3533,303.0133,244.6733,285.8533,319.2933,278.8333,269.0933,285.4666,268.0533,266.0133,285.9133,277.2466,285.5933,287.4266
675.0,1116.0,226,1.0,288.2,288.2,278.22,281.48,277.62,303.28,244.86,286.06,319.58,279.04,269.26,285.64,268.3,266.18,286.24,277.54,285.82,287.64
675.5,1116.5,226,1.5,288.3667,288.3667,278.5867,281.7267,277.8467,303.5667,245.1067,286.3267,319.7467,279.3267,269.5067,285.8067,268.5267,266.4067,286.4067,277.8067,285.9867,287.8467
676.0,1117.0,226,2.0,288.6132,288.6132,278.7533,281.8933,278.0133,303.7333,245.2733,286.4933,319.9931,279.5133,269.6866,286.0598,268.6933,266.5733,286.5866,277.9733,286.1533,288.0133
676.5,1117.5,226,2.5,288.8,288.8,278.92,282.14,278.32,303.94,245.44,286.78,320.4,279.68,269.9,286.3,268.88,266.86,286.78,278.14,286.34,288.3
677.0,1118.0,226,3.0,288.9667,288.9667,279.0867,282.3267,278.5467,304.1667,245.6267,286.9467,320.5667,279.8467,270.0667,286.5267,269.0467,267.0267,286.9467,278.3267,286.5667,288.4667
677.5,1118.5,226,3.5,289.1333,289.1333,279.2533,282.4933,278.7133,304.3533,245.7933,287.1333,320.7533,280.0333,270.2333,286.7533,269.2133,267.1933,287.1533,278.4933,286.7599,288.6333
678.0,1119.0,227,1.0,289.5,289.5,279.54,282.66,278.88,304.52,245.96,287.38,320.98,280.2,270.4,287.0,269.5,267.38,287.5,278.68,287.1,289.02
678.5,1119.5,227,1.5,289.7467,289.7467,279.7467,282.9667,279.0467,304.9267,246.1267,287.5801,321.2667,280.4667,270.6467,287.2067,269.7467,267.6667,287.6867,278.9667,287.3267,289.2667
679.0,1120.0,227,2.0,289.9133,289.9133,279.9133,283.1333,279.2599,305.0933,246.2933,287.7733,321.4333,280.6333,270.8133,287.3733,269.9133,267.8333,287.8533,279.1333,287.4933,289.5733
679.5,1120.5,227,2.5,290.2,290.2,280.14,283.3,279.44,305.26,246.46,287.94,321.72,280.8,270.98,287.54,270.16,268.02,288.04,279.38,287.66,289.82
680.0,1121.0,227,3.0,290.3734,290.3734,280.3067,283.4667,279.6067,305.4267,246.6668,288.1201,321.8934,281.0668,271.1467,287.7067,270.3267,268.1867,288.2267,279.5467,287.8267,290.0467
680.5,1121.5,227,3.5,290.6266,290.6266,280.5333,283.7533,279.893,305.6933,246.9133,288.3866,322.2133,281.3333,271.3933,288.0333,270.5733,268.3533,288.513,279.8133,288.1531,290.2133
681.0,1122.0,228,1.0,290.82,290.82,280.72,283.92,280.14,305.86,247.08,288.64,322.42,281.5,271.56,288.24,270.74,268.52,288.74,279.98,288.4,290.38
681.5,1122.5,228,1.5,291.1267,291.1267,280.9867,284.1067,280.3267,306.0267,247.2867,289.0467,322.6467,281.7467,271.7267,288.5267,270.9067,268.7067,288.9667,280.2667,288.6467,290.5467
682.0,1123.0,228,2.0,291.2933,291.2933,281.1533,284.2733,280.5266,306.3066,247.4533,289.2133,322.8533,281.9133,271.9133,288.6933,271.0733,268.8733,289.1333,280.4333,288.8133,290.7133
682.5,1123.5,228,2.5,291.52,291.52,281.4,284.46,280.78,306.56,247.68,289.38,323.18,282.08,272.14,289.04,271.34,269.06,289.48,280.6,288.98,290.88
683.0,1124.0,228,3.0,291.6867,291.6867,281.5667,284.6535,280.9467,306.8067,247.8467,289.5667,323.3467,282.2467,272.3667,289.2667,271.6067,269.2867,289.6467,280.7667,289.1467,291.4467
683.5,1124.5,228,3.5,291.9133,291.9133,281.8133,284.9933,281.2133,306.9866,248.0133,289.7333,323.6533,282.5732,272.5333,289.5133,271.7733,269.5133,289.8133,280.9998,289.5333,291.6266
684.0,1125.0,229,1.0,292.12,292.12,282.02,285.16,281.42,307.3,248.18,289.96,323.92,282.76,272.72,289.68,271.96,269.68,289.98,281.2,289.7,291.82
684.5,1125.5,229,1.5,292.3534,292.3534,282.2267,285.4867,281.6267,307.5267,248.3467,290.1467,324.0867,282.9467,272.9267,289.8467,272.2267,269.8867,290.2267,281.3867,289.8867,291.9867
685.0,1126.0,229,2.0,292.5333,292.5333,282.4133,285.6533,281.8933,307.6933,248.5333,290.3133,324.2733,283.1733,273.0933,290.0333,272.3933,270.0733,290.5333,281.5533,290.1331,292.1533
685.5,1126.5,229,2.5,292.8,292.8,282.66,285.84,282.06,307.9,248.72,290.52,324.46,283.34,273.26,290.2,272.56,270.28,290.7,281.74,290.34,292.32
686.0,1127.0,229,3.0,293.0001,293.0001,282.8867,286.0267,282.2267,308.2802,248.9667,290.8067,324.7867,283.6467,273.5867,290.4534,272.8867,270.4667,291.0667,282.0667,290.6867,292.7067
686.5,1127.5,229,3.5,293.1933,293.1933,283.0533,286.2133,282.3933,308.5133,249.1333,290.9733,324.9733,283.8133,273.7533,290.7133,273.0933,270.6333,291.2333,282.2333,290.8733,292.8733
687.0,1128.0,230,1.0,293.48,293.48,283.26,286.42,282.74,308.68,249.3,291.2,325.14,284.0,273.92,290.88,273.26,270.82,291.42,282.4,291.06,293.04
687.5,1128.5,230,1.5,293.7467,293.7467,283.5067,286.6867,282.9067,308.9067,249.4867,291.4467,325.3067,284.2867,274.0867,291.0467,273.4267,271.0467,291.5867,282.6067,291.3067,293.2067
688.0,1129.0,230,2.0,293.9333,293.9333,283.6933,286.8533,283.0733,309.0733,249.6733,291.6133,325.4733,284.4533,274.2533,291.2133,273.5933,271.2133,291.7533,282.7733,291.4933,293.3733
688.5,1129.5,230,2.5,294.1,294.1,283.86,287.02,283.24,309.24,249.86,291.78,325.64,284.62,274.44,291.38,273.82,271.42,291.92,282.94,291.7,293.54
689.0,1130.0,230,3.0,294.2667,294.2667,284.0267,287.1867,283.4067,309.4134,250.0267,291.9467,325.8067,284.7867,274.6201,291.5534,273.9867,271.5867,292.0867,283.1134,291.8734,293.7067
689.5,1130.5,230,3.5,294.5599,294.5599,284.2866,287.4333,283.7933,309.7733,250.2933,292.2333,326.4333,285.0733,274.8266,291.7733,274.2533,271.7933,292.3933,283.3333,292.1733,294.0933
690.0,1131.0,231,1.0,294.76,294.76,284.48,287.6,283.96,309.98,250.46,292.44,326.6,285.24,275.0,291.94,274.42,271.98,292.56,283.5,292.34,294.26
690.5,1131.5,231,1.5,294.9467,294.9467,284.8067,287.8667,284.1267,310.2467,250.6267,292.6067,326.9467,285.4867,275.2267,292.2067,274.7267,272.1934,292.7267,283.7267,292.5067,294.5067
691.0,1132.0,231,2.0,295.1133,295.1133,284.9733,288.0333,284.2933,310.4133,250.7933,292.7733,327.1133,285.6533,275.3933,292.3933,274.9133,272.3733,292.8933,283.8933,292.6733,294.7333
691.5,1132.5,231,2.5,295.36,295.36,285.22,288.3,284.48,310.64,250.96,293.04,327.4,285.82,275.62,292.6,275.08,272.54,293.1,284.08,292.94,295.06
692.0,1133.0,231,3.0,295.5734,295.5734,285.3867,288.4667,284.6467,310.8067,251.1267,293.2067,327.5667,285.9867,275.7867,292.9067,275.2467,272.7067,293.2667,284.2467,293.1067,295.2467
692.5,1133.5,231,3.5,295.8533,295.8533,285.5533,288.6865,284.8133,311.0731,251.2933,293.3733,327.7599,286.1533,275.9666,293.0733,275.4133,272.8733,293.4933,284.4533,293.2733,295.4133
693.0,1134.0,232,1.0,296.02,296.02,285.72,288.9,285.0,311.28,251.46,293.54,327.94,286.32,276.14,293.24,275.58,273.04,293.66,284.62,293.44,295.58
693.5,1134.5,232,1.5,296.2734,296.2734,286.0267,289.1267,285.1667,311.527,251.7267,293.9267,328.3801,286.4867,276.4667,293.5867,275.8735,273.4067,293.9867,284.8667,293.8667,295.8467
694.0,1135.0,232,2.0,296.4533,296.4533,286.1933,289.2933,285.4133,311.8133,251.8933,294.0933,328.5733,286.6733,276.6333,293.7533,276.0933,273.5733,294.2733,285.0333,294.0333,296.0133
694.5,1135.5,232,2.5,296.64,296.64,286.36,289.46,285.68,312.0,252.06,294.36,328.8,287.02,276.82,293.94,276.26,273.74,294.48,285.24,294.3,296.2
695.0,1136.0,232,3.0,296.8067,296.8067,286.5267,289.6267,285.8467,312.1667,252.2267,294.5467,328.9667,287.2067,276.9867,294.1067,276.4267,273.9067,294.6467,285.4067,294.4667,296.3667
695.5,1136.5,232,3.5,297.0731,297.0731,286.7533,289.8133,286.1464,312.3533,252.4333,294.7333,329.3133,287.4933,277.1933,294.2733,276.7333,274.0933,294.8133,285.6533,294.6733,296.6133
696.0,1137.0,233,1.0,297.36,297.36,286.96,289.98,286.36,312.52,252.6,295.04,329.48,287.66,277.36,294.44,276.9,274.26,294.98,285.82,294.84,296.78
696.5,1137.5,233,1.5,297.5267,297.5267,287.2067,290.4467,286.5267,312.8067,252.7667,295.2267,329.6467,287.8467,277.5867,294.6267,277.0667,274.5467,295.1467,286.0467,295.0067,296.9667
697.0,1138.0,233,2.0,297.6933,297.6933,287.3733,290.6133,286.7133,312.9733,252.9533,295.3933,329.8133,288.0133,277.7533,294.7933,277.2333,274.7133,295.3133,286.2133,295.1733,297.1333
697.5,1138.5,233,2.5,297.94,297.94,287.6,290.78,286.92,313.2,253.12,295.56,330.28,288.24,277.92,294.96,277.44,274.92,295.48,286.42,295.54,297.48
698.0,1139.0,233,3.0,298.1067,298.1067,287.8067,290.9467,287.1467,313.5067,253.3067,295.7467,330.4867,288.4667,278.1267,295.1334,277.6667,275.1067,295.7867,286.6067,295.7667,297.7867
698.5,1139.5,233,3.5,298.3866,298.3866,287.9933,291.1133,287.3133,313.6733,253.4733,295.9665,330.6533,288.6333,278.3133,295.4333,277.9133,275.2933,296.0133,286.7733,295.9466,297.9533
699.0,1140.0,234,1.0,298.56,298.56,288.22,291.28,287.48,313.98,253.64,296.16,330.86,288.8,278.48,295.6,278.1,275.46,296.18,286.98,296.16,298.12
699.5,1140.5,234,1.5,298.8267,298.8267,288.4667,291.4867,287.7467,314.2267,253.8067,296.3667,331.1867,289.0467,278.7067,295.9067,278.3267,275.6667,296.3467,287.3067,296.3867,298.4067
700.0,1141.0,234,2.0,298.9933,298.9933,288.6533,291.8333,287.9933,314.3933,253.9933,296.5333,331.3533,289.2133,278.8733,296.0999,278.4933,275.8333,296.5399,287.4733,296.6331,298.5733
700.5,1141.5,234,2.5,299.2,299.2,288.84,292.0,288.2,314.56,254.16,296.8,331.62,289.52,279.06,296.28,278.72,276.08,296.78,287.64,296.9,298.8
