score_qstamp,qstamp,measure,beat,736442_tstamp,729168_tstamp,711708_tstamp,723422_tstamp
192.0,192.0,129,1.0,291.8948,288.4548,330.5948,411.1348
192.125,192.125,129,1.0833,292.0778,288.6578,330.7578,411.3378
192.25,192.25,129,1.1667,292.2409,288.8209,330.9209,411.5009
192.375,192.375,129,1.25,292.4039,288.9839,331.0839,411.6639
192.5,192.5,129,1.3333,292.574,289.154,331.247,411.862
192.625,192.625,129,1.4167,292.77,289.35,331.41,412.13
192.75,192.75,129,1.5,292.933,289.513,331.573,412.293
192.875,192.875,129,1.5833,293.0961,289.6961,331.7361,412.4561
193.0,193.0,129,1.6667,293.2591,289.8791,331.8991,412.6791
193.125,193.125,129,1.75,293.4222,290.1422,332.0622,412.9622
193.25,193.25,129,1.8333,293.5852,290.3052,332.2252,413.1252
193.375,193.375,129,1.9167,293.7483,290.4683,332.3883,413.3615
193.5,193.5,130,1.0,293.9113,290.6313,332.5513,413.5826
193.75,193.75,130,1.1667,294.2774,290.9974,332.8774,413.9574
193.875,193.875,130,1.25,294.4404,291.1604,333.0404,414.1204
194.0,194.0,130,1.3333,294.628,291.3515,333.2735,414.3535
194.25,194.25,130,1.5,295.0696,291.8096,334.1288,415.0096
194.375,194.375,130,1.5833,295.2326,291.9726,334.3526,415.1726
194.5,194.5,130,1.6667,295.3957,292.1357,334.5157,415.3357
194.75,194.75,130,1.8333,295.7217,292.4617,334.8217,415.8417
194.875,194.875,130,1.9167,295.8848,292.6248,334.9848,416.0096
195.0,195.0,131,1.0,296.0478,292.7878,335.1478,416.1956
195.125,195.125,131,1.0833,296.2109,292.9509,335.3109,416.4109
195.25,195.25,131,1.1667,296.3739,293.1339,335.4739,416.5739
195.375,195.375,131,1.25,296.537,293.317,335.637,416.837
195.5,195.5,131,1.3333,296.7,293.48,335.8,417.0
195.625,195.625,131,1.4167,296.883,293.683,336.043,417.323
195.75,195.75,131,1.5,297.0461,293.8461,336.2061,417.5105
195.875,195.875,131,1.5833,297.2091,294.0091,336.3691,417.7564
196.0,196.0,131,1.6667,297.3722,294.1722,336.5322,417.9888
196.125,196.125,131,1.75,297.5552,294.5352,336.6952,418.2152
196.25,196.25,131,1.8333,297.7183,294.6983,336.8583,418.3783
196.375,196.375,131,1.9167,297.8813,294.8613,337.0213,418.5613
196.5,196.5,132,1.0,298.0643,295.0243,337.1843,418.7486
196.75,196.75,132,1.1667,298.3904,295.3504,337.6504,419.4104
196.875,196.875,132,1.25,298.5535,295.5135,337.8135,419.5735
197.0,197.0,132,1.3333,298.7165,295.7365,338.0495,419.7365
197.25,197.25,132,1.5,299.0626,296.0626,338.3826,420.2226
197.375,197.375,132,1.5833,299.2257,296.2257,338.5514,420.3857
197.5,197.5,132,1.6667,299.3887,296.3887,338.7374,420.5661
197.75,197.75,132,1.8333,299.7748,296.8548,339.5148,420.9748
197.875,197.875,132,1.9167,299.9378,297.0178,339.6778,421.3778
198.0,198.0,133,1.0,300.1027,297.1809,339.9009,421.5854
198.125,198.125,133,1.0833,300.3039,297.3439,340.052,421.8439
198.25,198.25,133,1.1667,300.467,297.507,340.207,422.007
198.375,198.375,133,1.25,300.63,297.67,340.37,422.17
198.5,198.5,133,1.3333,300.793,297.833,340.533,422.333
198.625,198.625,133,1.4167,300.9561,298.0161,340.6961,422.5761
198.75,198.75,133,1.5,301.1191,298.1791,340.8591,422.7391
198.875,198.875,133,1.5833,301.2822,298.3422,341.0222,422.9622
199.0,199.0,133,1.6667,301.4452,298.5104,341.1852,423.206
199.125,199.125,133,1.75,301.6283,298.7683,341.3483,423.5483
199.25,199.25,133,1.8333,301.7913,298.9313,341.5113,423.7313
199.375,199.375,133,1.9167,301.9543,299.1143,341.6943,423.8943
199.5,199.5,134,1.0,302.1374,299.2948,341.8574,424.0574
199.75,199.75,134,1.1667,302.4635,299.6435,342.2635,424.567
199.875,199.875,134,1.25,302.6265,299.8065,342.4265,424.7465
200.0,200.0,134,1.3333,302.7896,299.9696,342.6952,424.9576
200.25,200.25,134,1.5,303.1557,300.2957,343.1557,425.7357
200.375,200.375,134,1.5833,303.3187,300.4587,343.3187,425.8987
200.5,200.5,134,1.6667,303.4834,300.6251,343.4817,426.0617
200.75,200.75,134,1.8333,303.8278,301.0278,343.8078,426.4278
200.875,200.875,134,1.9167,303.9909,301.1909,343.9709,426.5909
201.0,201.0,135,1.0,304.1539,301.3739,344.1339,426.7539
201.125,201.125,135,1.0833,304.357,301.537,344.297,426.937
201.25,201.25,135,1.1667,304.52,301.7,344.46,427.1
201.375,201.375,135,1.25,304.686,301.923,344.623,427.323
201.5,201.5,135,1.3333,304.8661,302.0861,344.7861,427.5461
201.625,201.625,135,1.4167,305.0291,302.3291,345.2491,427.8691
201.75,201.75,135,1.5,305.1922,302.4922,345.4122,428.0322
201.875,201.875,135,1.5833,305.4352,302.6552,345.5752,428.2552
202.0,202.0,135,1.6667,305.6183,302.8183,345.7383,428.4383
202.125,202.125,135,1.75,305.7813,303.0213,345.9613,428.7213
202.25,202.25,135,1.8333,305.9443,303.1843,346.1243,428.8972
202.375,202.375,135,1.9167,306.0874,303.3474,346.2948,429.1222
202.5,202.5,136,1.0,306.2504,303.5104,346.4704,429.3104
202.75,202.75,136,1.1667,306.5765,303.8965,346.9165,430.1565
202.875,202.875,136,1.25,306.7396,304.0596,347.0996,430.4396
203.0,203.0,136,1.3333,306.9182,304.273,347.2756,430.6026
203.25,203.25,136,1.5,307.3487,304.6687,347.7261,430.9287
203.375,203.375,136,1.5833,307.5117,304.8317,347.9117,431.0917
203.5,203.5,136,1.6667,307.6748,305.0548,348.0748,431.2548
203.75,203.75,136,1.8333,308.0018,305.4009,348.4809,431.5809
203.875,203.875,136,1.9167,308.1839,305.5639,348.6956,431.7439
204.0,204.0,137,1.0,308.347,305.734,348.977,431.982
204.25,204.25,137,1.1667,308.733,306.293,349.433,432.573
204.375,204.375,137,1.25,308.9161,306.4561,349.6761,432.7761
204.5,204.5,137,1.3333,309.0791,306.6191,349.9191,433.1391
204.75,204.75,137,1.5,309.4052,306.9452,350.2452,433.4704
204.875,204.875,137,1.5833,309.5683,307.1083,350.4083,433.6483
205.0,205.0,137,1.6667,309.7313,307.2713,350.5713,433.8113
205.25,205.25,137,1.8333,310.0574,307.5974,350.9974,434.1374
205.375,205.375,137,1.9167,310.2204,307.7604,351.1604,434.382
205.5,205.5,138,1.0,310.434,307.9775,351.3235,434.634
205.75,205.75,138,1.1667,310.8296,308.4096,351.7096,435.3296
206.0,206.0,138,1.3333,311.1557,308.7357,352.0357,435.6557
206.25,206.25,138,1.5,311.4817,309.0617,352.5434,435.9817
206.5,206.5,138,1.6667,311.8078,309.4078,352.8956,436.4078
206.75,206.75,138,1.8333,312.1339,309.7539,353.2339,436.7339
207.0,207.0,139,1.0,312.46,310.14,353.76,437.34
207.25,207.25,139,1.1667,312.8061,310.4861,354.1061,437.7061
207.5,207.5,139,1.3333,313.1922,310.8922,354.5522,438.2132
207.75,207.75,139,1.5,313.5383,311.2783,354.9566,438.6383
208.0,208.0,139,1.6667,313.8643,311.6243,355.4043,439.0843
208.25,208.25,139,1.8333,314.1904,311.9504,355.7304,439.4712
208.5,208.5,140,1.0,314.5365,312.3365,356.1365,439.8365
208.75,208.75,140,1.1667,314.9052,312.7252,356.5478,440.4826
209.0,209.0,140,1.3333,315.2487,313.1087,356.9487,440.8174
209.25,209.25,140,1.5,315.5948,313.4348,357.2948,441.3348
209.5,209.5,140,1.6667,315.9609,313.8609,357.7409,441.8009
209.75,209.75,140,1.8333,316.354,314.187,358.107,442.263
210.0,210.0,141,1.0,316.713,314.553,358.613,442.793
210.25,210.25,141,1.1667,317.0591,314.9591,358.9591,443.2591
210.5,210.5,141,1.3333,317.4156,315.2852,359.3252,443.7424
210.75,210.75,141,1.5,317.8113,315.6713,359.6913,444.2513
211.0,211.0,141,1.6667,318.1774,316.0174,360.0774,444.5974
211.25,211.25,141,1.8333,318.5775,316.4175,360.488,445.2505
211.5,211.5,142,1.0,318.9696,316.8696,360.9392,445.6984
211.75,211.75,142,1.1667,319.2957,317.1557,361.2957,446.0557
212.0,212.0,142,1.3333,319.6617,317.5217,361.7017,446.4868
212.25,212.25,142,1.5,319.9878,317.8478,362.1078,446.9956
212.5,212.5,142,1.6667,320.3339,318.2339,362.5417,447.519
212.75,212.75,142,1.8333,320.66,318.64,363.04,447.98
213.0,213.0,143,1.0,321.0061,318.9783,363.3661,448.4261
213.25,213.25,143,1.1667,321.3844,319.3522,363.6922,448.8722
213.5,213.5,143,1.3333,321.7183,319.7583,364.1183,449.3315
213.75,213.75,143,1.5,322.0772,320.0843,364.5658,449.8172
214.0,214.0,143,1.6667,322.4504,320.5104,364.9704,450.1904
214.25,214.25,143,1.8333,322.7965,320.8365,365.3565,450.7565
214.5,214.5,144,1.0,323.1426,321.1678,365.6852,451.1026
214.75,214.75,144,1.1667,323.4887,321.5687,366.1087,451.6087
215.0,215.0,144,1.3333,323.8148,321.9348,366.5088,452.0496
215.25,215.25,144,1.5,324.1627,322.3409,366.9454,452.5009
215.5,215.5,144,1.6667,324.527,322.667,367.401,453.089
215.75,215.75,144,1.8333,324.873,323.033,367.833,453.493
216.0,216.0,145,1.0,325.2191,323.3591,368.1791,453.8391
216.25,216.25,145,1.1667,325.5652,323.7652,368.6252,454.3452
216.5,216.5,145,1.3333,325.9113,324.0913,368.9826,454.7913
216.75,216.75,145,1.5,326.2374,324.4574,369.3574,455.1774
217.0,217.0,145,1.6667,326.6105,324.8435,369.854,455.7035
217.25,217.25,145,1.8333,327.0096,325.1896,370.3088,456.1696
217.5,217.5,146,1.0,327.3357,325.5157,370.6757,456.5357
217.75,217.75,146,1.1667,327.6617,325.9417,371.0617,457.0817
218.0,218.0,146,1.3333,327.9878,326.2678,371.3878,457.4278
218.25,218.25,146,1.5,328.3339,326.5939,371.8539,457.8939
218.5,218.5,146,1.6667,328.7,326.96,372.2,458.34
218.75,218.75,146,1.8333,329.0522,327.3261,372.5661,458.7661
219.0,219.0,147,1.0,329.3922,327.6522,372.9922,459.1922
219.25,219.25,147,1.1667,329.7983,328.0583,373.4183,459.7383
219.5,219.5,147,1.3333,330.1243,328.3843,373.7443,460.0729
219.75,219.75,147,1.5,330.4504,328.7104,374.0704,460.5304
220.0,220.0,147,1.6667,330.7965,329.0565,374.6165,460.9965
220.25,220.25,147,1.8333,331.2426,329.5026,374.9956,461.5426
220.5,220.5,148,1.0,331.5687,329.8983,375.4261,461.947
220.75,220.75,148,1.1667,331.9348,330.3148,375.9148,462.7948
221.0,221.0,148,1.3333,332.3209,330.6809,376.2418,463.2418
221.25,221.25,148,1.5,332.647,331.007,376.622,463.587
221.5,221.5,148,1.6667,332.973,331.333,377.013,463.913
221.75,221.75,148,1.8333,333.3591,331.7191,377.4191,464.2391
222.0,222.0,149,1.0,333.7164,332.0868,377.8668,464.6276
222.25,222.25,149,1.1667,334.1313,332.5713,378.3113,465.2913
222.5,222.5,149,1.3333,334.4574,332.8974,378.6574,465.6174
222.75,222.75,149,1.5,334.7835,333.2235,378.9975,465.947
223.0,223.0,149,1.6667,335.1096,333.5496,379.4088,466.3296
223.25,223.25,149,1.8333,335.4357,333.8757,379.7557,466.7957
223.5,223.5,150,1.0,335.7617,334.2187,380.2085,467.2651
223.75,223.75,150,1.1667,336.2278,334.7478,380.9278,468.3878
224.0,224.0,150,1.3333,336.5539,335.0939,381.2739,468.7139
224.25,224.25,150,1.5,336.88,335.42,381.6,469.04
224.5,224.5,150,1.6667,337.2661,335.7461,381.9261,469.3661
224.75,224.75,150,1.8333,337.5922,336.0722,382.2522,469.6922
225.0,225.0,151,1.0,337.9583,336.4166,382.5983,470.0183
225.25,225.25,151,1.1667,338.4243,336.9643,383.2643,471.0843
225.5,225.5,151,1.3333,338.7504,337.2904,383.5904,471.4104
225.75,225.75,151,1.5,339.0765,337.6165,383.9365,471.7365
226.0,226.0,151,1.6667,339.4026,337.9426,384.2826,472.0626
226.25,226.25,151,1.8333,339.7574,338.2687,384.6287,472.3887
226.5,226.5,152,1.0,340.0948,338.6548,384.9548,472.7148
226.75,226.75,152,1.1667,340.6209,339.2209,385.4009,473.8409
227.0,227.0,152,1.3333,340.947,339.547,385.776,474.167
227.25,227.25,152,1.5,341.273,339.873,386.193,474.493
227.5,227.5,152,1.6667,341.5991,340.1991,386.5191,474.8391
227.75,227.75,152,1.8333,341.9252,340.5252,387.0052,475.2052
228.0,228.0,153,1.0,342.2513,340.8513,387.3513,475.5513
228.25,228.25,153,1.1667,342.6174,341.3774,387.8374,476.5374
228.5,228.5,153,1.3333,342.9835,341.707,388.214,476.8835
228.75,228.75,153,1.5,343.3496,342.0696,388.6096,477.2096
229.0,229.0,153,1.6667,343.6957,342.3957,388.9357,477.5557
229.25,229.25,153,1.8333,344.1217,342.9617,389.4417,478.2817
229.5,229.5,154,1.0,344.4478,343.2878,389.7678,478.6078
229.75,229.75,154,1.1667,344.8339,343.6139,390.3739,479.1539
230.0,230.0,154,1.3333,345.16,343.94,390.7,479.48
230.25,230.25,154,1.5,345.4861,344.2661,391.0261,479.8366
230.5,230.5,154,1.6667,345.8122,344.6522,391.3522,480.2522
230.75,230.75,154,1.8333,346.1383,344.9783,391.7183,480.7183
231.0,231.0,155,1.0,346.5329,345.3529,392.1015,481.2972
231.25,231.25,155,1.1667,346.9104,345.7104,392.5104,481.9304
231.5,231.5,155,1.3333,347.2365,346.0365,392.9565,482.2765
231.75,231.75,155,1.5,347.5626,346.3652,393.3026,482.6826
232.0,232.0,155,1.6667,347.8887,346.7287,393.6287,483.187
232.25,232.25,155,1.8333,348.2148,347.1148,394.0948,483.6148
232.5,232.5,156,1.0,348.5881,347.4618,394.5218,484.2427
232.75,232.75,156,1.1667,349.087,347.827,394.987,484.667
233.0,233.0,156,1.3333,349.413,348.153,395.313,485.153
233.25,233.25,156,1.5,349.7791,348.7591,395.9164,485.9373
233.5,233.5,156,1.6667,350.1052,349.1052,396.2452,486.2652
233.75,233.75,156,1.8333,350.4513,349.4313,396.5713,486.6513
234.0,234.0,157,1.0,350.7774,349.7574,396.8974,487.1974
234.25,234.25,157,1.1667,351.2835,350.2235,397.4835,487.7435
234.5,234.5,157,1.3333,351.6496,350.5496,397.8296,488.0696
234.75,234.75,157,1.5,351.9757,350.9957,398.1757,488.6757
235.0,235.0,157,1.6667,352.3085,351.3417,398.5285,489.3004
235.25,235.25,157,1.8333,352.778,351.6678,398.9478,490.2078
235.5,235.5,158,1.0,353.2139,352.159,399.4278,490.6739
235.75,235.75,158,1.1667,353.78,352.54,400.14,491.56
236.0,236.0,158,1.3333,354.1661,352.8861,400.4661,491.9061
236.25,236.25,158,1.5,354.5322,353.2122,400.7922,492.4376
236.5,236.5,158,1.6667,354.8783,353.5383,401.1183,492.9583
236.75,236.75,158,1.8333,355.3043,353.9101,401.4443,493.6445
237.0,237.0,159,1.0,355.7504,354.4104,402.0008,494.2504
237.25,237.25,159,1.1667,356.0765,354.7365,402.3565,494.6965
237.5,237.5,159,1.3333,356.4208,355.0626,402.6826,495.0652
237.75,237.75,159,1.5,356.9661,355.4087,403.0774,495.867
238.0,238.0,159,1.6667,357.3348,355.7348,403.6348,496.3548
238.25,238.25,159,1.8333,357.6609,356.0809,403.9609,496.7036
238.5,238.5,160,1.0,358.087,356.467,404.427,497.307
238.75,238.75,160,1.1667,358.433,356.933,404.793,497.693
239.0,239.0,160,1.3333,358.7591,357.2791,405.1391,498.0791
239.25,239.25,160,1.5,359.3704,357.6252,405.526,498.8876
239.375,239.375,160,1.5833,359.5483,357.7883,405.7683,499.2483
239.5,239.5,160,1.6667,359.7313,358.0304,405.9513,499.4565
239.75,239.75,160,1.8333,360.1574,358.4174,406.4374,500.1174
240.0,240.0,161,1.0,360.4905,358.7435,406.7635,500.4845
240.25,240.25,161,1.1667,360.8496,359.1096,407.0896,501.0096
240.5,240.5,161,1.3333,361.2357,359.4828,407.4557,501.5099
240.75,240.75,161,1.5,361.5817,359.9017,407.8651,502.1034
241.0,241.0,161,1.6667,362.0312,360.2956,408.3512,502.6024
241.25,241.25,161,1.8333,362.5139,360.6539,408.7878,503.2339
241.5,241.5,162,1.0,362.92,361.0,409.16,503.78
241.75,241.75,162,1.1667,363.2461,361.3261,409.5261,504.2861
242.0,242.0,162,1.3333,363.5722,361.7122,409.9122,504.7122
242.25,242.25,162,1.5,363.9383,362.0983,410.2983,505.2932
242.5,242.5,162,1.6667,364.3215,362.4843,410.7486,505.6772
242.75,242.75,162,1.8333,364.7504,362.8512,411.2408,506.5808
243.0,243.0,163,1.0,365.0965,363.2165,411.5765,506.9365
243.25,243.25,163,1.1667,365.5826,363.5426,412.0826,507.3426
243.5,243.5,163,1.3333,365.9287,363.8774,412.4087,507.7087
243.75,243.75,163,1.5,366.4696,364.4436,412.9548,508.6488
244.0,244.0,163,1.6667,366.8117,364.8054,413.2845,509.0171
244.25,244.25,163,1.8333,367.507,365.227,413.927,510.047
244.5,244.5,164,1.0,367.833,365.633,414.253,510.373
244.75,244.75,164,1.1667,368.1791,365.9591,414.5791,510.7191
245.0,245.0,164,1.3333,368.5652,366.3052,415.1052,511.0652
245.25,245.25,164,1.5,368.8913,366.6913,415.4513,511.4313
245.5,245.5,164,1.6667,369.2574,367.0774,415.7974,511.7574
245.75,245.75,164,1.8333,369.6905,367.4235,416.2035,512.3635
245.875,245.875,164,1.9167,370.053,367.653,416.4865,512.9655
246.0,246.0,165,1.0,370.2296,367.8776,416.6496,513.8664
246.25,246.25,165,1.1667,370.5557,368.2557,417.0557,514.3957
246.5,246.5,165,1.3333,370.9668,368.5817,417.4834,514.8902
246.75,246.75,165,1.5,371.3556,368.9678,417.9634,515.3234
247.0,247.0,165,1.6667,371.7139,369.3339,418.3339,515.8739
247.25,247.25,165,1.8333,372.06,369.7,418.78,516.44
247.5,247.5,166,1.0,372.6471,370.1722,419.3061,517.6942
247.75,247.75,166,1.1667,373.1122,370.5522,419.6322,518.3322
247.875,247.875,166,1.25,373.2752,370.7152,419.7952,518.4952
248.0,248.0,166,1.3333,373.4383,370.8783,419.9583,518.6583
248.25,248.25,166,1.5,373.7643,371.2043,420.3043,518.9843
248.375,248.375,166,1.5833,373.9274,371.4422,420.6674,519.1474
248.5,248.5,166,1.6667,374.0904,371.6304,420.8304,519.3104
248.75,248.75,166,1.8333,374.4365,371.9565,421.1765,519.8365
248.875,248.875,166,1.9167,374.5996,372.1396,421.6592,520.2196
249.0,249.0,167,1.0,374.7626,372.3426,421.8226,520.4052
249.25,249.25,167,1.1667,375.0887,372.6687,422.1774,520.7487
249.375,249.375,167,1.25,375.2517,372.9117,422.3917,520.9117
249.5,249.5,167,1.3333,375.4148,373.1148,422.5548,521.2496
249.625,249.625,167,1.4167,375.6778,373.2778,422.7578,521.8778
249.75,249.75,167,1.5,375.8609,373.4609,422.9418,522.049
249.875,249.875,167,1.5833,376.0239,373.6239,423.1439,522.4039
250.0,250.0,167,1.6667,376.215,373.876,423.307,522.588
250.125,250.125,167,1.75,376.43,374.13,423.49,522.79
250.25,250.25,167,1.8333,376.593,374.293,423.653,522.953
250.375,250.375,167,1.9167,376.7961,374.4561,423.8161,523.2161
250.5,250.5,168,1.0,376.9591,374.6591,424.0191,523.6791
250.75,250.75,168,1.1667,377.4052,374.9956,424.4156,524.2728
250.875,250.875,168,1.25,377.5683,375.1883,424.6981,524.6483
251.0,251.0,168,1.3333,377.7313,375.3513,425.0113,524.8113
251.25,251.25,168,1.5,378.1174,375.6774,425.4948,525.2974
251.375,251.375,168,1.5833,378.3004,375.9804,425.7004,525.5004
251.5,251.5,168,1.6667,378.4635,376.1435,425.9105,525.8335
251.75,251.75,168,1.8333,378.7992,376.4696,426.3288,526.676
251.875,251.875,168,1.9167,378.9926,376.6326,426.5126,526.9326
252.0,252.0,169,1.0,379.2157,376.7957,426.7157,527.0957
252.25,252.25,169,1.1667,379.5817,377.1217,427.1553,527.7017
252.375,252.375,169,1.25,379.7648,377.2944,427.4848,527.9544
252.5,252.5,169,1.3333,379.9278,377.4878,427.6478,528.3034
252.625,252.625,169,1.4167,380.1109,377.6509,427.8109,528.4909
252.75,252.75,169,1.5,380.3139,377.8339,427.9739,528.6939
252.875,252.875,169,1.5833,380.497,378.017,428.177,528.897
253.0,253.0,169,1.6667,380.7,378.38,428.38,529.32
253.125,253.125,169,1.75,380.883,378.703,428.603,529.495
253.25,253.25,169,1.8333,381.0461,378.8661,428.9261,529.8061
253.375,253.375,169,1.9167,381.2091,379.0291,429.1091,530.0091
253.5,253.5,170,1.0,381.3844,379.1922,429.2722,530.2922
253.75,253.75,170,1.1667,381.7183,379.5183,429.6583,530.6383
253.875,253.875,170,1.25,381.8813,379.6813,429.8613,530.8013
254.0,254.0,170,1.3333,382.0572,379.8529,430.0286,531.0804
254.25,254.25,170,1.5,382.4504,380.2104,430.3704,531.8808
254.375,254.375,170,1.5833,382.6535,380.4135,430.5335,532.0535
254.5,254.5,170,1.6667,382.8365,380.5765,430.6965,532.3365
254.75,254.75,170,1.8333,383.2426,380.9426,431.3226,532.9026
254.875,254.875,170,1.9167,383.4057,381.1857,431.5057,533.0657
255.0,255.0,171,1.0,383.6148,381.3487,431.6887,533.4636
255.25,255.25,171,1.1667,384.0948,381.6948,432.1348,534.5348
255.75,255.75,171,1.5,384.767,382.447,432.987,535.65
256.0,256.0,171,1.6667,385.113,382.773,433.373,536.093
256.25,256.25,171,1.8333,385.6191,383.1991,433.8555,537.0791
256.5,256.5,172,1.0,385.9452,383.6756,434.2452,537.5252
256.75,256.75,172,1.1667,386.2913,384.0313,434.6913,538.1817
256.875,256.875,172,1.25,386.4543,384.1943,434.8943,538.4143
257.0,257.0,172,1.3333,386.6174,384.3574,435.0574,538.5774
257.125,257.125,172,1.4167,386.8604,384.5404,435.4004,538.8416
257.25,257.25,172,1.5,387.0235,384.7035,435.5635,539.0635
257.375,257.375,172,1.5833,387.1865,384.8795,435.7265,539.2465
257.5,257.5,172,1.6667,387.3976,385.0792,435.8896,539.6896
257.625,257.625,172,1.75,387.6126,385.3926,436.1926,540.0926
257.75,257.75,172,1.8333,387.7757,385.5557,436.3557,540.2557
257.875,257.875,172,1.9167,387.9387,385.7187,436.5387,540.6631
258.0,258.0,173,1.0,388.1536,385.8885,436.8217,540.9055
258.125,258.125,173,1.0833,388.6248,386.4448,437.3048,541.8848
258.25,258.25,173,1.1667,388.7878,386.6078,437.4678,542.0478
258.5,258.5,173,1.3333,389.1139,386.9339,437.8078,542.3739
259.0,259.0,173,1.6667,389.7661,387.5861,438.5661,543.0261
259.375,259.375,173,1.9167,390.2552,388.0752,439.232,544.0568
259.5,259.5,174,1.0,390.4383,388.4383,439.4383,544.9362
259.75,259.75,174,1.1667,390.9243,388.7643,439.7643,545.2843
260.0,260.0,174,1.3333,391.3408,389.0904,440.2248,545.6104
260.25,260.25,174,1.5,391.6965,389.4565,440.6565,546.0165
260.5,260.5,174,1.6667,392.0626,389.7826,441.2026,546.5826
260.75,260.75,174,1.8333,392.5287,390.5087,441.6548,547.5487
261.0,261.0,175,1.0,392.9748,390.8348,442.2748,547.9896
261.25,261.25,175,1.1667,393.3609,391.1609,442.6609,548.5418
261.5,261.5,175,1.3333,393.687,391.487,443.008,548.907
261.75,261.75,175,1.5,394.053,391.813,443.566,549.593
262.0,262.0,175,1.6667,394.3791,392.1391,443.9191,549.9191
262.25,262.25,175,1.8333,394.8252,392.486,444.2852,550.2972
262.375,262.375,175,1.9167,394.9883,392.7083,444.4483,550.6566
262.5,262.5,176,1.0,395.1913,392.8713,444.7426,550.9878
262.75,262.75,176,1.1667,395.5174,393.1974,445.1348,551.4974
263.0,263.0,176,1.3333,395.9235,393.654,445.687,552.068
263.25,263.25,176,1.5,396.2496,394.0296,446.0296,552.6896
263.5,263.5,176,1.6667,396.8441,394.6757,446.4757,553.9422
263.75,263.75,176,1.8333,397.2434,395.0417,446.8817,554.5017
264.0,264.0,177,1.0,397.5956,395.3834,447.2512,554.9478
264.25,264.25,177,1.1667,397.9339,395.7539,447.6139,555.2939
264.5,264.5,177,1.3333,398.26,396.12,447.94,555.64
264.75,264.75,177,1.5,398.6461,396.4461,448.6461,556.0861
265.0,265.0,177,1.6667,398.9722,396.7122,448.9722,556.4122
265.25,265.25,177,1.8333,399.2983,397.1183,449.2983,557.2707
265.5,265.5,178,1.0,399.6815,397.5843,449.6686,557.7443
265.75,265.75,178,1.1667,400.1504,397.9504,450.0104,558.0704
266.0,266.0,178,1.3333,400.5565,398.2765,450.3365,558.4765
266.25,266.25,178,1.5,400.9426,398.6026,450.7626,559.0226
266.5,266.5,178,1.6667,401.3974,398.9687,451.1087,559.6061
266.75,266.75,178,1.8333,401.7348,399.2948,451.5148,559.9748
266.875,266.875,178,1.9167,401.9178,399.5578,451.9378,560.1378
267.0,267.0,179,1.0,402.1007,399.729,452.1189,560.3396
267.25,267.25,179,1.1667,402.847,400.327,452.887,561.507
267.5,267.5,179,1.3333,403.173,400.693,453.233,561.993
267.75,267.75,179,1.5,403.5991,401.1191,453.7591,562.7191
268.0,268.0,179,1.6667,404.0156,401.4852,454.0904,563.2252
268.25,268.25,179,1.8333,404.4513,401.9113,454.7852,564.1277
268.5,268.5,180,1.0,404.8174,402.2574,455.1574,564.7322
268.75,268.75,180,1.1667,405.1435,402.5835,455.4835,565.0635
269.0,269.0,180,1.3333,405.5096,402.9896,455.8696,565.8296
269.25,269.25,180,1.5,405.8557,403.3157,456.2157,566.1557
269.5,269.5,180,1.6667,406.2817,403.7217,456.6451,566.7417
269.75,269.75,180,1.8333,406.6078,404.0478,457.1278,567.1956
270.0,270.0,181,1.0,407.0539,404.3939,457.4939,567.8139
270.25,270.25,181,1.1667,407.46,404.84,457.84,568.36
270.5,270.5,181,1.3333,407.8783,405.3461,458.3583,569.0061
270.75,270.75,181,1.5,408.2322,405.6722,458.7122,569.5922
271.0,271.0,181,1.6667,408.5583,405.9983,459.0383,569.9183
271.25,271.25,181,1.8333,408.8843,406.3243,459.3643,570.2443
271.375,271.375,181,1.9167,409.0474,406.5318,459.5274,570.4074
271.5,271.5,182,1.0,409.4904,406.7704,460.2504,571.8104
271.75,271.75,182,1.1667,409.8165,407.1365,460.5765,572.1365
272.0,272.0,182,1.3333,410.1426,407.4626,461.0052,572.4626
272.25,272.25,182,1.5,410.4687,407.7887,461.3487,572.8461
272.5,272.5,182,1.6667,410.7948,408.1148,461.6748,573.1948
272.75,272.75,182,1.8333,411.2254,408.8209,462.4009,574.0872
273.0,273.0,183,1.0,411.682,409.161,462.767,574.614
273.25,273.25,183,1.1667,412.093,409.513,463.253,575.513
273.5,273.5,183,1.3333,412.4391,409.8591,463.5991,575.8791
273.75,273.75,183,1.5,412.7652,410.1852,464.0852,576.366
273.875,273.875,183,1.5833,412.9283,410.3483,464.2683,576.5883
274.0,274.0,183,1.6667,413.0913,410.5113,464.4313,576.7852
274.125,274.125,183,1.75,413.3543,410.7743,464.6543,577.1343
274.25,274.25,183,1.8333,413.5174,410.9374,464.9174,577.3374
274.375,274.375,183,1.9167,413.7204,411.1408,465.1404,577.662
274.5,274.5,184,1.0,413.887,411.3235,465.3385,578.0135
274.75,274.75,184,1.1667,414.2296,411.6696,465.8296,578.6896
275.0,275.0,184,1.3333,414.5757,412.0157,466.1557,579.0957
275.25,275.25,184,1.5,414.9017,412.4217,466.5817,579.7617
275.5,275.5,184,1.6667,415.2824,412.8146,466.959,580.1268
275.75,275.75,184,1.8333,415.6939,413.2139,467.3339,580.5139
276.0,276.0,185,1.0,416.02,413.54,467.66,580.84
276.25,276.25,185,1.1667,416.4261,413.8661,468.3261,582.0261
276.5,276.5,185,1.3333,416.7522,414.2122,468.6722,582.3522
