qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
248.0,63,1.0,0.0,a,Vln 1,2,Vln
249.0,63,2.0,0.25,a,Vln 2,3,Vln
250.0,63,3.0,0.5,a,Vln 1,2,Vln
251.0,63,4.0,0.75,a,Vln 2,3,Vln
252.0,64,1.0,0.0,a,Vln 1,2,Vln
254.5,64,3.5,0.625,b,Vln 1,2,Vln
256.5,65,1.5,0.125,b,Vln 2,3,Vln
258.5,65,3.5,0.625,b,Vln 1,2,Vln
260.5,66,1.5,0.125,a,A solo,6,Cl
262.5,66,3.5,0.625,a,S 1 solo,5,Picc
264.75,67,1.75,0.1875,a,A solo,6,Cl
266.75,67,3.75,0.6875,a,S 1 solo,5,Picc
272.5,69,1.5,0.125,a,A solo,6,Cl
274.5,69,3.5,0.625,a,S 1 solo,5,Picc
284.5,72,1.5,0.125,a,A solo,6,Cl
290.5,73,3.5,0.625,a,Vln 1,2,Vln
292.0,74,1.0,0.0,a,S 1 solo,5,Picc
293.0,74,2.0,0.25,a,A solo,6,Cl
303.0,76,4.0,0.75,a,Vln 2,3,Vln
