score_qstamp,qstamp,measure,beat,589447_tstamp,736429_tstamp,736435_tstamp,729158_tstamp,711706_tstamp,723420_tstamp,735784_tstamp,736413_tstamp
99.5,99.5,50,2.5,65.7944,35.7944,66.6144,46.6544,37.1944,67.1544,57.3744,66.3544
100.0,100.0,51,1.0,65.9648,35.9648,66.7848,46.8248,37.3648,67.3248,57.5448,66.5248
100.5,100.5,51,1.5,66.2153,36.1753,66.9906,47.0306,37.5906,67.5153,57.7306,66.7153
101.0,101.0,51,2.0,66.4058,36.4258,67.2658,47.2058,37.7658,67.7858,58.0058,66.8858
102.0,102.0,52,1.0,66.8667,36.8267,67.7667,47.5467,38.1467,68.1467,58.3467,67.2467
102.5,102.5,52,1.5,67.0771,36.9971,67.9371,47.7571,38.3371,68.3771,58.5171,67.4771
103.0,103.0,52,2.0,67.2676,37.2076,68.1076,47.9276,38.5276,68.6152,58.7076,67.7276
103.5,103.5,52,2.5,67.494,37.414,68.334,48.118,38.718,68.798,58.898,67.898
104.0,104.0,53,1.0,67.6685,37.597,68.517,48.297,38.8885,69.0085,59.1285,68.0855
104.5,104.5,53,1.5,67.8389,37.7989,68.7989,48.5189,39.0589,69.2389,59.3389,68.2789
105.0,105.0,53,2.0,68.0094,37.9694,68.9694,48.7282,39.2294,69.4376,59.5294,68.4682
105.5,105.5,53,2.5,68.3398,38.1798,69.1398,48.9198,39.3998,69.6398,59.6998,68.6598
106.0,106.0,54,1.0,68.5206,38.3703,69.3503,49.0903,39.5903,69.8406,59.8703,68.8509
106.25,106.25,54,1.25,68.6355,38.4555,69.4555,49.282,39.6755,69.951,59.9555,68.991
106.5,106.5,54,1.5,68.7208,38.5816,69.5664,49.3832,39.7808,70.2208,60.1008,69.084
106.75,106.75,54,1.75,68.806,38.726,69.786,49.526,39.866,70.346,60.226,69.246
107.0,107.0,54,2.0,68.8912,38.8112,69.8712,49.6112,39.9512,70.4312,60.3112,69.3312
107.25,107.25,54,2.25,68.9964,38.8964,69.9564,49.6964,40.0364,70.5164,60.3964,69.4164
107.5,107.5,54,2.5,69.1234,38.9834,70.0417,49.7817,40.1217,70.6017,60.4851,69.5234
107.75,107.75,54,2.75,69.2269,39.0869,70.1269,49.8669,40.2069,70.6869,60.6069,69.6269
108.0,108.0,55,1.0,69.3242,39.1721,70.2121,49.9521,40.2921,70.7721,60.6921,69.7121
108.25,108.25,55,1.25,69.4573,39.3173,70.2973,50.0373,40.3773,70.9119,60.7973,69.7973
108.5,108.5,55,1.5,69.5426,39.4052,70.433,50.1452,40.4678,71.0052,60.8852,69.9052
108.75,108.75,55,1.75,69.6434,39.5078,70.5878,50.2478,40.5878,71.1078,60.9878,70.0078
109.0,109.0,55,2.0,69.766,39.606,70.673,50.333,40.686,71.193,61.073,70.093
109.25,109.25,55,2.25,69.8783,39.6983,70.7783,50.4183,40.7983,71.2783,61.1583,70.1783
109.5,109.5,55,2.5,69.9635,39.7835,70.8635,50.5035,40.8835,71.407,61.2435,70.2705
109.75,109.75,55,2.75,70.0487,39.8687,70.9487,50.5887,40.9687,71.5087,61.3287,70.3887
110.0,110.0,56,1.0,70.1617,39.9539,71.0895,50.7295,41.0539,71.6217,61.4417,70.4739
111.0,111.0,56,2.0,70.5748,40.2948,71.4548,51.1348,41.4348,72.0348,61.8748,70.8148
111.5,111.5,56,2.5,70.8053,40.6453,71.8253,51.3106,41.7053,72.2853,62.1053,71.2053
112.0,112.0,57,1.0,71.0116,40.8358,72.0158,51.5158,41.8758,72.5548,62.2758,71.3758
112.5,112.5,57,1.5,71.1862,41.0662,72.1862,51.7648,42.0462,72.7462,62.5462,71.5586
113.0,113.0,57,2.0,71.3567,41.2367,72.3567,51.9967,42.2167,72.9167,62.7167,71.7567
113.5,113.5,57,2.5,71.6142,41.4342,72.6871,52.1671,42.3871,73.1071,62.8871,71.9271
114.0,114.0,58,1.0,71.8376,41.6352,72.9376,52.3776,42.6576,73.4536,63.1176,72.1976
114.5,114.5,58,1.5,72.008,41.868,73.108,52.548,42.828,73.688,63.368,72.468
115.0,115.0,58,2.0,72.1785,42.0585,73.2785,52.737,42.9985,73.877,63.5385,72.6385
115.5,115.5,58,2.5,72.4867,42.2889,73.5889,52.9178,43.2378,74.0889,63.7089,72.8178
116.0,116.0,59,1.0,72.6794,42.4594,73.8188,53.1594,43.4394,74.3376,63.8794,72.9994
116.5,116.5,59,1.5,72.8498,42.6898,73.9898,53.3498,43.6098,74.5498,64.0698,73.1698
117.0,117.0,59,2.0,73.0203,42.8606,74.1603,53.5403,43.7803,74.7809,64.3003,73.3403
117.5,117.5,59,2.5,73.2708,43.0508,74.4508,53.7108,43.9508,74.9908,64.4708,73.6632
118.0,118.0,60,1.0,73.5236,43.2624,74.6812,53.9212,44.1648,75.2412,64.7212,73.8812
118.5,118.5,60,1.5,73.7317,43.5117,74.8517,54.1517,44.4117,75.4834,64.9317,74.0517
119.0,119.0,60,2.0,73.9021,43.6821,75.0221,54.3842,44.5821,75.6642,65.1221,74.2221
119.5,119.5,60,2.5,74.1126,43.8526,75.3526,54.6252,44.7526,75.8526,65.2926,74.4526
120.0,120.0,61,1.0,74.363,44.103,75.626,54.803,44.955,76.121,65.469,74.746
120.5,120.5,61,1.5,74.5335,44.2735,75.8135,54.9735,45.1935,76.4335,65.6735,74.9335
121.0,121.0,61,2.0,74.7039,44.4595,75.9839,55.1439,45.3678,76.6039,65.8439,75.1039
121.5,121.5,61,2.5,74.9344,44.6944,76.1944,55.3144,45.5544,76.7744,66.0144,75.2744
122.0,122.0,62,1.0,75.1392,44.8984,76.4336,55.4992,45.7488,76.9544,66.2048,75.5192
122.5,122.5,62,1.5,75.3553,45.1753,76.6953,55.7153,46.0153,77.2353,66.4718,75.7353
123.0,123.0,62,2.0,75.5258,45.3458,76.8658,55.8858,46.1858,77.4116,66.6658,75.9058
123.5,123.5,62,2.5,75.7962,45.5162,77.0762,56.1362,46.3562,77.6962,66.8362,76.1124
124.0,124.0,63,1.0,75.9867,45.6867,77.3202,56.3467,46.5267,77.8734,67.0134,76.2867
124.5,124.5,63,1.5,76.1571,45.8571,77.5571,56.5171,46.6971,78.0571,67.2171,76.4571
125.0,125.0,63,2.0,76.3276,46.0276,77.7428,56.6876,46.8676,78.2504,67.3876,76.6476
125.5,125.5,63,2.5,76.598,46.278,77.958,56.858,47.098,78.498,67.598,76.818
126.0,126.0,64,1.0,76.837,46.5285,78.1885,57.137,47.277,78.7655,67.8285,77.1085
126.5,126.5,64,1.5,77.0389,46.7389,78.4389,57.3189,47.4589,79.0589,67.9989,77.2989
127.0,127.0,64,2.0,77.2094,46.9094,78.647,57.4894,47.6388,79.2294,68.2082,77.4976
127.5,127.5,64,2.5,77.4198,47.0798,78.8598,57.6998,47.8596,79.3998,68.4398,77.7598
128.0,128.0,65,1.0,77.6503,47.3703,79.0503,57.9303,48.0303,79.6206,68.6503,77.9703
128.5,128.5,65,1.5,77.8208,47.5608,79.2808,58.1208,48.2608,79.8408,68.8208,78.1408
129.0,129.0,65,2.0,77.9912,47.7312,79.4512,58.2912,48.4312,80.0112,68.9912,78.3112
129.5,129.5,65,2.5,78.2451,47.9017,79.6217,58.4834,48.6017,80.2034,69.1617,78.5017
130.0,130.0,66,1.0,78.4521,48.0721,79.9321,58.6721,48.7721,80.4121,69.3521,78.6921
130.5,130.5,66,1.5,78.7026,48.3226,80.1826,58.9226,49.0826,80.6626,69.5626,78.9026
131.0,131.0,66,2.0,78.873,48.493,80.353,59.093,49.253,80.833,69.733,79.073
131.5,131.5,66,2.5,79.087,48.6635,80.5305,59.2835,49.4035,81.087,69.9635,79.2635
132.0,132.0,67,1.0,79.2739,48.8539,80.7739,59.4539,49.5739,81.2939,70.1339,79.5339
132.5,132.5,67,1.5,79.5444,49.0644,81.0644,59.7044,49.7644,81.5244,70.3488,79.7044
133.0,133.0,67,2.0,79.7148,49.2348,81.2348,59.8748,49.9348,81.6948,70.5348,79.8748
133.5,133.5,67,2.5,79.8906,49.4212,81.4053,60.0453,50.1053,81.8853,70.7053,80.0853
134.0,134.0,68,1.0,80.0916,49.6358,81.5758,60.2158,50.2758,82.0558,70.8758,80.2758
134.5,134.5,68,1.5,80.3262,49.8724,81.8862,60.4862,50.5262,82.4062,71.1462,80.5262
135.0,135.0,68,2.0,80.4967,50.0567,82.0567,60.6567,50.6967,82.5767,71.3167,80.6967
135.5,135.5,68,2.5,80.7355,50.2755,82.2613,60.8271,50.8671,82.7542,71.4871,80.8871
136.0,136.0,69,1.0,80.9576,50.4976,82.4752,61.0576,51.0376,82.9376,71.6576,81.0952
136.5,136.5,69,1.5,81.188,50.668,82.788,61.228,51.268,83.228,71.888,81.348
137.0,137.0,69,2.0,81.3585,50.8385,82.9585,61.3985,51.4385,83.3985,72.0585,81.5185
137.5,137.5,69,2.5,81.5778,51.0089,83.1289,61.5867,51.6178,83.5689,72.2289,81.6889
138.0,138.0,70,1.0,81.7594,51.1988,83.3194,61.7794,51.8188,83.7788,72.3994,81.8788
138.5,138.5,70,1.5,82.0898,51.5698,83.8898,62.1498,52.0498,84.1098,72.7698,82.1298
139.0,139.0,70,2.0,82.2603,51.7403,84.0603,62.3203,52.2203,84.2803,72.9403,82.3203
139.5,139.5,70,2.5,82.4308,51.9108,84.2308,62.4908,52.3908,84.4508,73.1108,82.4908
140.0,140.0,71,1.0,82.6072,52.0836,84.4024,62.6636,52.5696,84.626,73.2836,82.6684
140.5,140.5,71,1.5,82.9117,52.3117,84.5917,62.8917,52.8717,84.9317,73.4917,82.9717
141.0,141.0,71,2.0,83.0821,52.4821,84.7621,63.0621,53.0421,85.1021,73.6621,83.1421
141.5,141.5,71,2.5,83.2526,52.6526,84.9326,63.2326,53.2126,85.2726,73.8326,83.3326
142.0,142.0,72,1.0,83.426,52.823,85.106,63.403,53.389,85.461,74.006,83.503
142.5,142.5,72,1.5,83.7135,53.1135,85.4535,63.7335,53.5935,85.7935,74.2735,83.7935
143.0,143.0,72,2.0,83.8839,53.2839,85.6239,63.9039,53.7639,85.9639,74.4439,83.9639
143.5,143.5,72,2.5,84.0544,53.4544,85.7944,64.0744,53.9344,86.1344,74.6144,84.1344
144.0,144.0,73,1.0,84.2248,53.6248,85.9696,64.2448,54.1192,86.3096,74.7896,84.3096
144.5,144.5,73,1.5,84.6353,53.8753,86.2753,64.4953,54.3353,86.5953,75.0553,84.5553
145.0,145.0,73,2.0,84.8058,54.0458,86.4458,64.6658,54.5058,86.7858,75.2258,84.7258
145.5,145.5,73,2.5,84.9762,54.2162,86.6162,64.8362,54.6762,86.9562,75.3962,84.8962
146.0,146.0,74,1.0,85.1467,54.4001,86.7867,65.0067,54.8467,87.1334,75.5667,85.0667
146.25,146.25,74,1.25,85.2519,54.5719,86.9719,65.1319,54.9319,87.3119,75.7119,85.1919
146.5,146.5,74,1.5,85.3371,54.6571,87.0571,65.2171,55.0171,87.3971,75.7971,85.2771
146.75,146.75,74,1.75,85.4223,54.7423,87.1423,65.3023,55.1023,87.4823,75.8823,85.3623
147.0,147.0,74,2.0,85.5076,54.8276,87.2276,65.3876,55.2152,87.5752,75.9676,85.4628
147.5,147.5,74,2.5,85.918,55.198,87.518,65.558,55.398,87.878,76.178,85.758
148.0,148.0,75,1.0,86.097,55.3685,87.7395,65.788,55.5685,88.074,76.3995,85.937
148.5,148.5,75,1.5,86.2789,55.5389,87.9789,66.0589,55.7389,88.2989,76.6389,86.2189
149.0,149.0,75,2.0,86.4494,55.7094,88.1494,66.2294,55.9894,88.4882,76.8094,86.3894
149.5,149.5,75,2.5,86.6198,55.8798,88.3598,66.4398,56.1598,88.6798,76.9798,86.5598
150.0,150.0,76,1.0,86.7903,56.0503,88.5606,66.6103,56.3303,88.8503,77.1503,86.7303
150.5,150.5,76,1.5,87.0208,56.2808,88.8208,66.8408,56.5416,89.1008,77.3208,86.9008
151.0,151.0,76,2.0,87.1912,56.4512,88.9912,67.0112,56.7424,89.2712,77.4912,87.0712
151.5,151.5,76,2.5,87.4617,56.6617,89.2617,67.2417,56.9217,89.5217,77.7417,87.3217
152.0,152.0,77,1.0,87.6563,56.8321,89.4684,67.4121,57.0921,89.6921,77.9121,87.4921
152.5,152.5,77,1.5,87.9026,57.0826,89.6626,67.5826,57.2826,89.9626,78.0826,87.7226
153.0,153.0,77,2.0,88.093,57.273,89.833,67.753,57.453,90.133,78.306,87.893
153.5,153.5,77,2.5,88.3035,57.4435,90.067,67.9435,57.6435,90.3035,78.5035,88.0835
154.0,154.0,78,1.0,88.4739,57.6139,90.2739,68.1339,57.8139,90.4739,78.6878,88.2539
154.5,154.5,78,1.5,88.6644,57.8976,90.5176,68.3444,58.0532,90.7708,78.8844,88.5044
155.5,155.5,78,2.5,89.1053,58.3253,90.9571,68.7853,58.4453,91.2053,79.3253,88.9253
156.0,156.0,79,1.0,89.2916,58.4958,91.2158,68.9558,58.6158,91.3758,79.4958,89.1516
156.5,156.5,79,1.5,89.5372,58.6662,91.3924,69.1448,58.7862,91.5986,79.6662,89.3324
156.75,156.75,79,1.75,89.6914,58.7714,91.5714,69.2914,58.9114,91.7314,79.7914,89.4514
157.0,157.0,79,2.0,89.7767,58.8567,91.6567,69.3767,58.9967,91.8167,79.8767,89.5367
157.5,157.5,79,2.5,89.9542,59.0271,91.8413,69.5471,59.1671,91.9871,80.0471,89.7071
158.0,158.0,80,1.0,90.1376,59.2176,92.0752,69.7176,59.3376,92.1976,80.2176,89.8776
158.5,158.5,80,1.5,90.412,59.496,92.34,70.016,59.548,92.464,80.508,90.188
159.5,159.5,80,2.5,90.7978,59.9289,92.7556,70.3689,59.8889,92.9045,80.8489,90.5289
160.0,160.0,81,1.0,90.9794,60.0994,93.0194,70.5394,60.0794,93.1194,81.0194,90.6994
160.5,160.5,81,1.5,91.1498,60.2698,93.1898,70.7098,60.2498,93.2898,81.1898,90.8698
161.5,161.5,81,2.5,91.5708,60.6108,93.5708,71.1108,60.6908,93.7508,81.6108,91.2708
162.0,162.0,82,1.0,91.8024,60.8224,93.8236,71.2848,60.8612,93.9212,81.7824,91.4636
162.5,162.5,82,1.5,92.0117,61.0117,94.0517,71.5317,61.0317,94.1317,81.9717,91.6717
163.5,163.5,82,2.5,92.4326,61.4126,94.4926,71.9326,61.3926,94.6126,82.4126,92.1126
164.0,164.0,83,1.0,92.643,61.663,94.726,72.103,61.563,94.783,82.583,92.283
164.5,164.5,83,1.5,92.854,61.847,94.9135,72.2735,61.7605,94.9805,82.7535,92.467
164.75,164.75,83,1.75,92.9974,61.9787,95.0974,72.4187,61.8787,95.1787,82.8787,92.5787
165.0,165.0,83,2.0,93.0839,62.0639,95.1839,72.5039,61.9639,95.2639,82.9639,92.6639
165.5,165.5,83,2.5,93.2544,62.2344,95.3544,72.6744,62.1344,95.4344,83.1344,92.8344
166.0,166.0,84,1.0,93.4648,62.4344,95.5848,72.8544,62.3248,95.6344,83.3448,93.0096
166.5,166.5,84,1.5,93.7565,62.7153,95.8106,73.1753,62.4953,95.8753,83.5906,93.3953
167.5,167.5,84,2.5,94.1162,63.0762,96.3162,73.5162,62.8562,96.2362,83.9362,93.7362
168.0,168.0,85,1.0,94.2867,63.2467,96.5067,73.6867,63.0467,96.4734,84.1067,93.8667
168.5,168.5,85,1.5,94.4913,63.4342,96.6771,73.7971,63.2171,96.6942,84.2771,94.0371
169.5,169.5,85,2.5,94.938,63.798,97.078,74.238,63.658,97.138,84.658,94.378
170.0,170.0,86,1.0,95.1685,64.0455,97.377,74.417,63.837,97.3455,84.8285,94.597
170.25,170.25,86,1.25,95.2874,64.2337,97.6537,74.5937,63.9537,97.6137,84.9137,94.8537
170.5,170.5,86,1.5,95.4378,64.3389,97.7389,74.6789,64.0589,97.6989,84.9989,94.9789
170.75,170.75,86,1.75,95.5242,64.4242,97.8242,74.7642,64.1442,97.7842,85.0842,95.0642
171.0,171.0,86,2.0,95.6094,64.5094,97.9094,74.8494,64.2294,97.8694,85.1694,95.1494
171.25,171.25,86,2.25,95.6946,64.5946,97.9946,74.9346,64.3146,97.9546,85.2546,95.2346
171.5,171.5,86,2.5,95.7998,64.6798,98.0798,75.0198,64.3998,98.0398,85.3398,95.3198
171.75,171.75,86,2.75,95.8851,64.7651,98.1651,75.1051,64.4851,98.1651,85.4251,95.4051
172.0,172.0,87,1.0,95.9703,64.8503,98.2503,75.1903,64.5703,98.2703,85.5103,95.4903
172.25,172.25,87,1.25,96.0555,64.9355,98.351,75.2755,64.6555,98.3555,85.5955,95.5755
172.5,172.5,87,1.5,96.1424,65.0208,98.4408,75.3808,64.7408,98.4408,85.6808,95.6808
172.75,172.75,87,1.75,96.266,65.106,98.546,75.466,64.826,98.526,85.766,95.766
173.0,173.0,87,2.0,96.3512,65.2112,98.6312,75.6112,64.9112,98.6112,85.8512,95.8512
173.5,173.5,87,2.5,96.5817,65.3817,98.8617,75.7817,65.1217,98.8417,86.0217,96.0217
174.0,174.0,88,1.0,96.7642,65.6442,99.0442,75.9521,65.2921,99.0242,86.3605,96.2163
175.0,175.0,88,2.0,97.313,65.993,99.433,76.393,65.693,99.633,86.733,96.733
175.25,175.25,88,2.25,97.3983,66.0783,99.5183,76.4783,65.7783,99.7183,86.8183,96.8183
175.5,175.5,88,2.5,97.4835,66.1635,99.6035,76.5635,65.8635,99.8035,86.9035,96.9035
175.75,175.75,88,2.75,97.5887,66.2487,99.6887,76.6487,65.9487,99.8887,86.9887,96.9887
176.0,176.0,89,1.0,97.6739,66.3339,99.7739,76.7339,66.0339,99.9739,87.0739,97.0739
176.25,176.25,89,1.25,97.7592,66.4192,99.9584,76.8592,66.1192,100.0592,87.1592,97.1792
176.5,176.5,89,1.5,97.8444,66.5844,100.0888,76.9644,66.2044,100.1444,87.2444,97.2644
176.75,176.75,89,1.75,97.9296,66.6696,100.2496,77.0496,66.2896,100.2296,87.4296,97.3496
177.0,177.0,89,2.0,98.0148,66.8044,100.3348,77.1548,66.3748,100.3548,87.5748,97.4348
177.5,177.5,89,2.5,98.2653,67.0053,100.6053,77.3253,66.5453,100.5853,87.7653,97.6253
178.0,178.0,90,1.0,98.4358,67.2116,100.8074,77.5158,66.7874,100.7874,87.9516,97.7958
179.0,179.0,90,2.0,98.9167,67.5967,101.2967,77.9567,67.1567,101.2967,88.3367,98.2767
179.25,179.25,90,2.25,99.0019,67.6819,101.3819,78.0419,67.2419,101.3819,88.4219,98.3619
179.5,179.5,90,2.5,99.0871,67.7671,101.4671,78.1271,67.3271,101.4671,88.5071,98.4471
179.75,179.75,90,2.75,99.1723,67.8523,101.5523,78.2123,67.4123,101.5523,88.5923,98.5323
180.0,180.0,91,1.0,99.2576,67.9376,101.6376,78.2976,67.4976,101.6376,88.6776,98.6176
180.25,180.25,91,1.25,99.3428,68.0228,101.7428,78.3828,67.5828,101.7228,88.7628,98.7028
180.5,180.5,91,1.5,99.428,68.108,101.848,78.468,67.668,101.848,88.908,98.788
180.75,180.75,91,1.75,99.5733,68.2533,101.9333,78.5533,67.7733,101.9333,88.9933,98.8733
181.0,181.0,91,2.0,99.717,68.4355,102.0185,78.657,67.8785,102.0185,89.0985,98.9585
181.5,181.5,91,2.5,99.9489,68.6578,102.2778,78.9089,68.0689,102.2289,89.3089,99.2289
182.0,182.0,92,1.0,100.1194,68.8394,102.5188,79.0988,68.2594,102.4594,89.4994,99.4382
183.0,183.0,92,2.0,100.4803,69.2603,102.8603,79.4603,68.6403,103.0403,90.0003,99.7803
183.25,183.25,92,2.25,100.5655,69.3455,102.9455,79.5455,68.7255,103.1255,90.0855,99.8655
183.5,183.5,92,2.5,100.6508,69.4308,103.0308,79.6308,68.8108,103.2108,90.1708,99.9508
183.75,183.75,92,2.75,100.736,69.516,103.116,79.716,68.896,103.296,90.256,100.036
184.0,184.0,93,1.0,100.8212,69.6012,103.2012,79.8012,68.9812,103.3812,90.3412,100.1212
184.25,184.25,93,1.25,100.9328,69.6928,103.2864,79.8928,69.0864,103.4664,90.4264,100.2192
184.5,184.5,93,1.5,101.0317,69.8117,103.5917,79.9917,69.1717,103.5517,90.5117,100.4117
184.75,184.75,93,1.75,101.1969,69.8969,103.6769,80.1338,69.2569,103.6369,90.5969,100.4969
185.0,185.0,93,2.0,101.3621,70.0221,103.7842,80.2221,69.3421,103.7821,90.6821,100.5821
185.5,185.5,93,2.5,101.5726,70.2326,104.0052,80.4252,69.5578,103.9978,90.9104,100.7526
186.0,186.0,94,1.0,101.783,70.463,104.243,80.643,69.763,104.246,91.123,100.983
187.5,187.5,94,2.5,102.4344,71.0944,104.8944,81.3144,70.3744,104.9344,91.7144,101.6744
188.0,188.0,95,1.0,102.6048,71.2848,105.0848,81.4848,70.5448,105.1448,91.9048,101.8448
189.5,189.5,95,2.5,103.2962,71.9362,105.8362,82.0762,71.1362,105.8362,92.4962,102.4762
190.0,190.0,96,1.0,103.4667,72.1067,106.0067,82.2467,71.3067,106.0067,92.6867,102.6534
190.5,190.5,96,1.5,103.7371,72.3371,106.4142,82.4771,71.4771,106.1771,92.9171,102.9284
191.0,191.0,96,2.0,103.9076,72.5076,106.5876,82.6476,71.6476,106.3828,93.0876,103.1076
191.25,191.25,96,2.25,103.9928,72.6128,106.6728,82.7728,71.7456,106.5184,93.1728,103.1928
191.5,191.5,96,2.5,104.096,72.738,106.758,82.894,71.838,106.618,93.318,103.278
191.75,191.75,96,2.75,104.1833,72.8233,106.8433,82.9833,71.9233,106.7433,93.4033,103.3633
192.0,192.0,97,1.0,104.2685,72.9085,106.9285,83.0685,72.0255,106.857,93.497,103.4655
192.25,192.25,97,1.25,104.3537,72.9937,107.0137,83.1537,72.1337,106.9537,93.5937,103.5737
192.5,192.5,97,1.5,104.4989,73.0978,107.1178,83.2389,72.2389,107.0989,93.6789,103.6589
192.75,192.75,97,1.75,104.6042,73.1842,107.2042,83.3242,72.3242,107.1842,93.7642,103.7442
193.0,193.0,97,2.0,104.6894,73.2694,107.2894,83.4094,72.4094,107.2894,93.8494,103.8294
193.5,193.5,97,2.5,104.8798,73.4596,107.4798,83.5798,72.5798,107.5198,94.0198,104.079
14.0,194.0,8,1.0,105.0503,73.6406,107.7006,83.7606,72.7503,107.7315,94.1903,104.2503
14.25,194.25,8,1.25,105.1355,73.7555,107.7955,84.0155,72.8355,107.8955,94.3685,104.3975
14.5,194.5,8,1.5,105.3008,73.8408,107.8808,84.1008,72.9208,107.9808,94.4808,104.5008
14.75,194.75,8,1.75,105.386,73.986,107.986,84.186,73.006,108.106,94.566,104.606
15.0,195.0,8,2.0,105.4936,74.0712,108.1712,84.2712,73.0912,108.2136,94.6512,104.6912
15.25,195.25,8,2.25,105.5964,74.1564,108.2564,84.3564,73.1764,108.3164,94.7364,104.7764
15.5,195.5,8,2.5,105.6817,74.2451,108.3417,84.4468,73.2651,108.4017,94.8217,104.8617
15.75,195.75,8,2.75,105.7669,74.3669,108.4269,84.5869,73.3869,108.4869,94.9069,104.9469
16.0,196.0,9,1.0,105.8521,74.4721,108.5484,84.6721,73.4721,108.5721,94.9921,105.0442
16.25,196.25,9,1.25,106.0573,74.5573,108.6573,84.7573,73.5573,108.6573,95.0773,105.1573
16.5,196.5,9,1.5,106.1426,74.6426,108.7426,84.8426,73.6426,108.7426,95.2626,105.3026
16.75,196.75,9,1.75,106.2278,74.7478,108.8478,84.9278,73.7278,108.8678,95.3478,105.3878
17.0,197.0,9,2.0,106.326,74.833,109.059,85.013,73.865,109.005,95.433,105.486
17.25,197.25,9,2.25,106.4383,74.9583,109.1583,85.0983,73.9983,109.1566,95.5183,105.5783
17.5,197.5,9,2.5,106.5235,75.0635,109.254,85.1835,74.0835,109.2835,95.6035,105.667
17.75,197.75,9,2.75,106.6687,75.1487,109.4087,85.3287,74.1687,109.3687,95.7087,105.8087
18.0,198.0,10,1.0,106.7539,75.2478,109.4939,85.4139,74.2817,109.4956,95.7939,105.8939
18.25,198.25,10,1.25,106.8792,75.3392,109.5792,85.4992,74.4592,109.6184,95.8792,105.9792
18.5,198.5,10,1.5,106.9644,75.4244,109.6844,85.5844,74.5444,109.7044,96.0244,106.0644
18.75,198.75,10,1.75,107.0496,75.5096,109.7696,85.6696,74.6296,109.8296,96.1096,106.1496
19.0,199.0,10,2.0,107.1548,75.5948,109.8992,85.7948,74.7148,109.9296,96.1948,106.294
19.25,199.25,10,2.25,107.2803,75.6801,110.0001,85.8801,74.8001,110.0201,96.3201,106.4001
19.5,199.5,10,2.5,107.4053,75.8053,110.1053,85.9853,74.8853,110.1106,96.4053,106.4853
19.75,199.75,10,2.75,107.4905,75.9515,110.1905,86.0705,74.9705,110.2505,96.4905,106.601
20.0,200.0,11,1.0,107.5758,76.0558,110.3232,86.1558,75.0716,110.3558,96.5758,106.7158
20.25,200.25,11,1.25,107.684,76.141,110.421,86.281,75.201,110.441,96.661,106.801
20.5,200.5,11,1.5,107.8262,76.2262,110.5062,86.3662,75.2862,110.5262,96.7462,106.8862
20.75,200.75,11,1.75,107.9114,76.3314,110.5914,86.4514,75.3714,110.6114,96.8314,106.9714
21.0,201.0,11,2.0,107.9967,76.4167,110.6767,86.5367,75.4567,110.6967,96.9167,107.0567
21.25,201.25,11,2.25,108.0819,76.5019,110.8019,86.6333,75.5419,110.8219,97.0019,107.1419
21.5,201.5,11,2.5,108.1671,76.6071,110.9671,86.8271,75.6271,110.9671,97.1671,107.2271
21.75,201.75,11,2.75,108.2523,76.7046,111.0723,86.9123,75.7123,111.0523,97.2723,107.3123
22.0,202.0,12,1.0,108.3376,76.8152,111.2576,86.9976,75.7976,111.1904,97.3576,107.4752
22.25,202.25,12,1.25,108.4228,76.9228,111.3428,87.0828,75.8828,111.2828,97.4428,107.5628
22.5,202.5,12,1.5,108.508,77.008,111.428,87.168,75.968,111.368,97.536,107.648
22.75,202.75,12,1.75,108.6133,77.0933,111.5133,87.2533,76.0533,111.4533,97.6333,107.7533
23.0,203.0,12,2.0,108.7725,77.1785,111.5985,87.357,76.1385,111.6125,97.7185,107.9125
23.25,203.25,12,2.25,108.8837,77.3074,111.7037,87.4674,76.2237,111.7074,97.8037,108.0037
23.5,203.5,12,2.5,108.9889,77.4089,111.8267,87.5689,76.3089,111.8089,97.8889,108.0889
23.75,203.75,12,2.75,109.0742,77.4942,111.9342,87.6542,76.3942,111.8942,97.9742,108.1742
24.0,204.0,13,1.0,109.1594,77.5794,112.0394,87.7394,76.4794,111.9794,98.0594,108.2594
24.5,204.5,13,1.5,109.3596,77.7898,112.2498,87.9098,76.6698,112.2698,98.2898,108.5098
25.0,205.0,13,2.0,109.5815,77.9806,112.4403,88.1603,76.8603,112.4406,98.4603,108.6803
25.25,205.25,13,2.25,109.7455,78.0855,112.5255,88.2455,76.9455,112.5455,98.5455,108.7655
25.5,205.5,13,2.5,109.8308,78.1708,112.6324,88.3308,77.0508,112.6308,98.6416,108.8616
25.75,205.75,13,2.75,109.916,78.296,112.736,88.416,77.136,112.776,98.736,108.956
26.0,206.0,14,1.0,110.0012,78.3812,112.8836,88.5096,77.2212,112.8612,98.8212,109.0472
27.5,207.5,14,2.5,110.5756,78.963,113.5408,89.1778,77.8726,113.5726,99.5126,109.8126
28.0,208.0,15,1.0,110.783,79.183,113.763,89.363,78.043,113.743,99.683,109.983
28.5,208.5,15,1.5,110.9535,79.3535,113.994,89.547,78.2135,113.9135,99.8535,110.1535
29.0,209.0,15,2.0,111.2517,79.5678,114.1839,89.7239,78.4278,114.1278,100.0239,110.3239
29.5,209.5,15,2.5,111.4944,79.7544,114.3944,89.9144,78.6344,114.3744,100.1944,110.5544
30.0,210.0,16,1.0,111.6648,79.9496,114.6048,90.1392,78.8048,114.6048,100.3648,110.7248
30.5,210.5,16,1.5,111.8353,80.1753,114.8153,90.4153,78.9753,114.8753,100.5953,110.9353
