score_qstamp,qstamp,measure,beat,723382_tstamp,729190_tstamp,723374_tstamp,730989_tstamp,736447_tstamp,723386_tstamp,723404_tstamp,723411_tstamp,723399_tstamp,728531_tstamp,723395_tstamp,736452_tstamp,723378_tstamp,711682_tstamp
614.0,1173.0,207,3.0,226.936,173.716,134.5723,29.558,160.151,204.156,198.356,177.356,176.736,152.696,166.0716,128.516,154.396,160.276
615.0,1174.0,208,1.0,227.1741,173.9541,134.5742,29.558,160.1532,204.3941,198.6646,177.6682,176.9741,152.9341,166.0738,128.8141,154.6341,160.5341
616.0,1175.0,208,2.0,227.4122,174.2722,134.5761,29.5581,160.1554,204.6322,199.0322,177.9322,177.2122,153.1722,166.0759,129.1322,154.9322,160.8122
617.0,1176.0,208,3.0,227.6503,174.5703,134.578,29.5581,160.1577,204.8703,199.2703,178.3103,177.4503,153.4103,166.078,129.4903,155.1703,161.0703
618.0,1177.0,209,1.0,227.8884,174.9084,134.5799,29.5582,160.1599,205.1084,199.584,178.5484,177.6884,153.6484,166.0884,129.8376,155.4084,161.3084
619.0,1178.0,209,2.0,228.2265,175.1465,134.6665,29.5583,160.1801,205.3465,199.933,178.7865,177.953,153.9255,166.3265,130.2465,155.7265,161.5985
620.0,1179.0,209,3.0,228.4646,175.3846,134.9046,29.5583,160.1827,205.6246,200.3046,179.0246,178.2446,154.2446,166.4906,130.526,155.9646,161.9446
621.0,1180.0,210,1.0,228.7027,175.6227,135.1427,29.5584,160.1854,205.8627,200.5535,179.2843,178.4935,154.4827,166.6627,130.9162,156.2027,162.1827
622.0,1181.0,210,2.0,228.9408,175.8608,135.3808,29.5585,160.1881,206.1008,200.9208,179.664,178.8008,154.7208,166.9008,131.2408,156.4408,162.4208
623.0,1182.0,210,3.0,229.1789,176.0989,135.6189,29.5585,160.1908,206.3389,201.1589,179.9789,179.0389,154.9589,167.1389,131.5789,156.6789,162.6589
624.0,1183.0,211,1.0,229.417,176.337,135.857,29.5586,160.1934,206.577,201.397,180.217,179.577,155.197,167.377,131.817,156.917,162.897
625.0,1184.0,211,2.0,229.6751,177.2502,136.0151,29.5587,160.1961,207.0151,201.7253,180.4951,179.8151,155.4351,167.6151,132.2502,157.2804,163.1351
626.0,1185.0,211,3.0,229.9132,178.7732,136.2532,29.5587,160.1988,207.2732,202.9532,181.0932,180.0532,156.0332,167.8532,132.7332,157.7132,163.6532
627.0,1186.0,212,1.0,230.1513,179.0113,136.4913,29.5588,160.3313,207.5113,203.1913,181.3313,180.2913,156.2713,168.0913,132.9713,157.9513,163.8913
628.0,1187.0,212,2.0,230.3894,179.2494,136.7294,29.5588,160.5694,207.7494,203.4294,181.8294,180.5294,156.5094,168.2862,133.6894,158.3694,164.1694
629.0,1188.0,212,3.0,230.6274,179.4874,136.943,29.5589,160.8074,207.9874,203.697,182.0674,180.7674,156.8362,168.4274,133.9644,158.6074,164.5184
630.0,1189.0,213,1.0,230.8655,179.7255,137.0455,29.559,161.0455,208.2255,203.9855,182.3165,181.0055,157.2255,168.6655,134.2655,158.8455,164.9455
632.0,1191.0,213,3.0,231.6017,180.3417,137.4608,29.5591,161.5217,208.8217,204.8017,183.0417,181.4817,157.9817,169.2017,134.7817,159.5017,165.4817
632.5,1191.5,213,3.5,231.7208,180.6408,137.5608,29.5591,161.6408,208.9408,204.9264,183.1608,181.6008,158.1008,169.3208,135.1856,159.6448,165.8008
633.0,1192.0,214,1.0,231.8398,180.7598,137.6798,29.5592,161.7598,209.0598,205.1798,183.2798,181.7198,158.2398,169.4398,135.4398,159.8598,165.9198
636.0,1195.0,215,1.0,232.7587,181.7341,138.0341,29.5594,162.4741,209.7741,206.2741,184.4082,182.5741,159.2082,170.1541,136.4541,160.6341,166.8941
638.0,1197.0,215,3.0,233.3303,182.4303,138.4852,29.5595,162.9503,210.3503,206.7703,185.0303,183.0503,159.8503,170.5303,137.0703,161.1103,167.6303
638.5,1197.5,215,3.5,233.4494,182.6388,138.5633,29.5595,163.0694,210.4694,206.9082,185.1788,183.1694,160.0094,170.6494,137.387,161.287,167.7494
639.0,1198.0,216,1.0,233.4781,182.7684,138.5765,29.5596,163.1884,210.5684,207.4684,185.3684,183.2484,160.1684,170.7542,137.5568,161.5284,167.8684
642.0,1201.0,217,1.0,234.1827,183.7827,139.2627,29.5597,163.8827,211.2627,208.2627,186.2827,184.4227,161.0627,171.7027,138.6027,162.2854,168.7827
643.0,1202.0,217,2.0,234.4208,184.2208,139.5008,29.5598,164.1208,211.6208,208.7208,186.7008,184.6608,161.3608,171.9408,139.0208,162.6008,169.0808
644.0,1203.0,217,3.0,234.6589,184.4589,139.6589,29.5599,164.15,212.0745,208.9589,186.9389,184.8989,161.5989,172.2389,139.2989,162.8389,169.3189
645.0,1204.0,218,1.0,234.857,184.817,139.897,29.5599,164.177,212.562,209.197,187.237,185.279,161.857,172.497,139.657,163.157,169.557
646.0,1205.0,218,2.0,235.0838,185.2151,140.0479,29.56,164.4151,212.8151,209.4751,187.4951,185.5351,162.1351,172.7351,139.9551,163.4151,169.8951
647.0,1206.0,218,3.0,235.2732,185.4532,140.1532,29.7624,164.4966,213.1456,209.8796,187.8132,185.7732,162.4332,172.9332,140.2732,163.6532,170.1532
648.0,1207.0,219,1.0,235.5113,185.7913,140.3913,29.7794,164.7056,213.4713,210.1313,188.1026,186.0513,162.7339,173.1713,140.6626,163.9026,170.4452
650.0,1209.0,219,3.0,235.8674,186.7096,140.8674,30.2474,164.822,213.9474,211.0896,189.0748,186.5274,163.3874,173.4043,141.9496,164.7422,171.1274
650.5,1209.5,219,3.5,235.9865,186.886,140.9865,30.2821,164.8231,214.0665,211.2725,189.2065,186.6465,163.5065,173.4073,142.1065,164.9065,171.2465
651.0,1210.0,220,1.0,236.1055,187.0455,141.0655,30.2849,164.8242,214.1855,211.4985,189.3695,186.7655,163.7025,173.4104,142.2455,165.031,171.426
653.0,1212.0,220,3.0,236.5817,187.5217,141.5417,30.2962,164.8287,214.6017,212.1017,189.9617,187.1217,164.5017,173.5217,142.7217,165.5417,172.1017
653.5,1212.5,220,3.5,236.7008,187.6408,141.6608,30.2991,164.8298,214.7208,212.2208,190.0808,187.2408,164.6208,173.6408,142.8408,165.6608,172.3008
654.0,1213.0,221,1.0,236.8198,187.7598,141.7798,30.3798,164.8309,214.8398,212.3398,190.1998,187.3598,164.7398,173.7598,142.9598,165.7798,172.4594
656.0,1215.0,221,3.0,237.296,188.796,142.1505,30.7422,164.8354,215.316,213.016,190.896,187.816,165.476,174.236,143.816,166.276,173.256
656.5,1215.5,221,3.5,237.4009,188.9151,142.1751,30.7444,164.8366,215.4238,213.3351,191.0604,187.9351,165.6302,174.3551,143.9351,166.4404,173.3902
657.0,1216.0,222,1.0,237.4079,189.0341,142.2941,30.7467,164.8377,215.4941,213.4541,191.1941,188.0541,165.7541,174.4741,144.0541,166.5741,173.5141
660.0,1219.0,223,1.0,237.6084,190.0968,142.9684,30.7684,164.8465,216.1895,214.4484,192.2084,188.3284,166.6968,175.1484,145.3284,167.4084,174.4084
662.0,1221.0,223,3.0,238.0446,190.7446,143.4446,30.865,164.8531,216.5446,215.1646,192.7846,188.7262,167.2846,175.5046,145.8046,168.0046,175.0246
662.5,1221.5,223,3.5,238.1636,190.9236,143.5636,30.8665,164.8548,216.643,215.2836,192.9672,188.7879,167.4472,175.6236,146.1272,168.1636,175.1836
663.0,1222.0,224,1.0,238.2827,191.0627,143.6827,30.8681,164.8564,216.6578,215.4027,193.1027,188.8827,167.5881,175.6479,146.3027,168.2827,175.3227
666.0,1225.0,225,1.0,239.017,192.214,144.397,30.8774,164.9457,217.237,216.477,194.037,189.4807,168.477,175.7724,147.317,169.097,176.217
667.0,1226.0,225,2.0,239.2551,192.6151,144.9151,30.8976,165.0014,217.4751,216.9151,194.4351,189.4906,168.8151,175.7788,147.7751,169.4151,176.5551
668.0,1227.0,225,3.0,239.6332,192.8532,145.1796,30.9732,165.0412,217.7132,217.1532,194.6732,189.5132,169.0532,175.9612,148.0132,169.6532,176.7932
669.0,1228.0,226,1.0,239.8638,193.1313,145.4313,31.2113,165.081,217.9223,217.4113,194.9713,189.7457,169.4513,176.0023,148.3313,169.8913,177.1826
670.0,1229.0,226,2.0,239.9698,193.5576,145.6694,31.3294,165.1013,218.0698,217.7294,195.3094,189.8294,169.7094,176.0947,148.6788,170.2388,177.4494
671.0,1230.0,226,3.0,239.9938,193.9096,145.8119,31.4384,165.1116,218.2874,218.0992,195.6074,190.0674,169.9474,176.1455,149.0666,170.5074,177.6874
672.0,1231.0,227,1.0,240.1455,194.271,145.9855,31.5255,165.141,218.5218,218.4255,195.9255,190.3055,170.211,176.3255,149.4165,170.7455,177.9455
673.0,1232.0,227,2.0,240.4236,194.6236,146.2236,31.7223,165.1505,218.7236,218.9636,196.2072,190.5403,170.5472,176.5636,149.878,171.0236,178.2944
674.0,1233.0,227,3.0,240.6617,194.8617,146.2692,31.7348,165.1617,218.9617,219.2017,196.4617,190.5586,170.8017,176.6217,150.2251,171.2617,178.5817
675.0,1234.0,228,1.0,241.0186,195.0998,146.28,31.8798,165.2699,219.1998,219.4398,196.7998,190.7598,170.9027,176.8598,150.5998,171.4998,178.8198
676.0,1235.0,228,2.0,241.209,195.6779,146.5179,32.0979,165.4218,219.4379,219.9579,197.1158,190.8779,170.9185,177.0979,151.1179,171.7958,179.1379
677.0,1236.0,228,3.0,241.316,196.076,146.716,32.616,165.496,219.676,220.196,197.356,190.916,170.971,177.316,151.496,172.036,179.456
678.0,1237.0,229,1.0,241.5541,196.5397,146.9541,32.9741,165.7341,219.9141,220.561,197.9702,190.9941,171.0741,177.387,151.861,172.2741,179.6941
680.0,1239.0,229,3.0,241.9701,197.4703,147.4303,33.2354,166.0345,219.9971,221.183,198.6703,191.1406,171.4523,177.5641,152.803,173.0103,180.1703
680.5,1239.5,229,3.5,242.0494,197.5894,147.4464,33.2894,166.1094,220.0416,221.3894,198.7894,191.1476,171.5094,177.5665,153.0094,173.1294,180.2894
681.0,1240.0,230,1.0,242.1684,197.7084,147.4534,33.4084,166.2284,220.0684,221.5168,198.9084,191.1546,171.6284,177.5688,153.1368,173.3084,180.4084
684.0,1243.0,231,1.0,242.8227,198.8681,147.6027,33.6627,166.9427,220.5827,222.7054,199.8827,191.7827,172.3427,177.7227,154.3443,174.2027,181.6427
686.0,1245.0,231,3.0,243.2989,199.5989,147.6216,33.79,167.6189,221.0589,223.1989,200.3989,192.0389,172.8189,178.1789,154.9589,174.6789,182.1189
686.5,1245.5,231,3.5,243.4179,199.7179,147.622,33.7945,167.7379,221.1779,223.3579,200.5179,192.1579,172.9379,178.2979,155.0979,174.9579,182.2379
687.0,1246.0,232,1.0,243.4395,199.837,147.6224,33.7991,167.857,221.297,223.762,200.657,192.2523,173.057,178.417,155.433,175.217,182.357
690.0,1249.0,233,1.0,244.1513,201.1843,147.625,33.82,168.8921,222.0913,224.7539,201.8382,192.8513,173.7313,178.7913,156.6504,176.1321,183.1539
692.0,1251.0,233,3.0,244.5023,202.2274,147.6266,33.8207,169.8474,222.5674,225.5274,202.5474,192.8846,174.2074,179.0889,157.2674,176.7874,183.6474
692.5,1251.5,233,3.5,244.5122,202.3465,147.627,33.8209,169.9665,222.6865,225.666,202.6665,192.8867,174.3465,179.0946,157.5465,176.9065,183.7665
693.0,1252.0,234,1.0,244.5455,202.4655,147.6275,33.8211,170.0855,222.8055,225.8255,202.7855,192.8887,174.4655,179.1055,157.7855,177.1055,183.8855
696.0,1255.0,235,1.0,245.2598,203.6388,147.63,33.8221,170.8988,223.5198,226.879,203.8182,192.9598,175.519,179.6998,158.9798,178.1168,185.0592
698.0,1257.0,235,3.0,245.736,204.424,147.6316,33.8229,172.176,223.996,227.656,204.356,193.436,176.116,180.176,159.752,178.596,185.696
698.5,1257.5,235,3.5,245.8551,204.6151,147.6321,33.823,172.2951,224.1151,227.7751,204.4751,193.5551,176.2551,180.2951,159.9351,178.7151,185.8151
699.0,1258.0,236,1.0,245.9741,204.7341,147.6325,33.8232,172.4141,224.2341,227.8941,204.5941,193.6741,176.3741,180.4141,160.0541,178.8341,185.9341
702.0,1261.0,237,1.0,246.6884,206.3084,147.635,33.8243,173.2684,224.9852,229.2284,205.9684,194.3884,177.3484,181.1284,161.4284,179.6284,186.7884
704.0,1263.0,237,3.0,247.5046,206.9246,147.6366,33.825,173.7446,226.1846,229.9446,206.4446,195.3046,178.0846,181.6046,161.9846,180.1046,187.2646
704.5,1263.5,237,3.5,247.656,207.0436,147.6371,33.8252,173.8636,226.3036,230.0636,206.5636,195.4236,178.2036,181.7236,162.1036,180.2236,187.3836
705.0,1264.0,238,1.0,247.9227,207.1735,147.6375,33.8253,173.9827,226.4227,230.1827,206.6827,195.5427,178.3281,181.8427,162.2227,181.2827,187.5027
708.0,1267.0,239,1.0,249.357,208.58,147.64,33.8264,175.659,227.137,231.277,208.037,196.924,179.308,182.751,163.766,181.997,188.814
710.0,1269.0,239,3.0,250.1464,209.2532,147.6864,33.8271,176.5568,228.2132,232.0532,208.5732,197.6132,179.8332,183.2532,164.5132,182.7532,189.3332
710.5,1269.5,239,3.5,250.2722,209.3722,147.6881,33.8273,176.8322,228.4176,232.1722,208.6922,197.7322,179.9722,183.3722,164.6322,182.8722,189.4522
711.0,1270.0,240,1.0,250.3913,210.4513,147.6899,33.8275,177.1026,229.0513,232.6513,208.8113,198.7513,180.4713,183.9313,164.9113,183.2113,190.0313
714.0,1273.0,241,1.0,252.533,211.1855,147.7255,33.8285,178.3055,230.493,233.5855,210.1455,199.4655,181.1855,185.3855,166.1205,183.991,190.7455
716.0,1275.0,241,3.0,254.1417,212.317,147.7988,33.8293,179.9587,232.5817,234.9217,211.1417,200.2757,182.2217,186.4051,167.0787,184.8617,191.8017
716.5,1275.5,241,3.5,254.4424,213.0464,147.9008,33.8294,180.3656,232.7304,235.0488,211.2736,201.1064,182.5608,186.6224,167.5808,184.984,192.0808
717.0,1276.0,242,2.0,254.976,213.3196,148.0198,33.8296,180.8968,233.1396,235.479,211.6998,201.4798,182.6798,186.8988,167.6998,185.1798,192.1998
719.0,1278.0,243,1.0,255.556,214.612,148.488,33.8303,182.988,235.132,236.592,213.264,203.368,183.444,188.096,169.012,186.656,192.636
720.0,1279.0,244,1.0,255.7675,214.8075,148.6275,33.8305,183.3275,235.3675,236.8075,213.5875,203.7275,183.6675,188.3875,169.2475,186.8675,192.7875
721.0,1280.0,244,2.0,255.919,214.979,148.7632,33.8308,183.479,235.559,236.959,213.759,203.939,183.819,188.539,169.399,187.019,192.939
722.0,1281.0,244,3.0,256.3106,215.1306,148.8153,33.831,183.6306,235.7106,237.1706,213.9106,204.1212,183.9706,188.6753,169.5706,187.4906,193.3706
723.0,1282.0,245,1.0,256.4621,215.2821,148.931,33.8312,183.8442,235.8884,237.3221,214.1221,204.2821,184.1621,188.8221,169.7221,187.6663,193.5621
724.0,1283.0,245,2.0,256.6272,215.4536,149.0736,33.8315,184.0136,236.0936,237.5736,214.2736,204.4736,184.3272,189.0736,169.8736,187.9816,193.888
725.0,1284.0,245,3.0,256.8251,215.6051,149.2251,33.8317,184.1651,236.2451,237.7251,214.4251,204.6251,184.5102,189.2251,170.0251,188.1851,194.1051
726.0,1285.0,246,1.0,257.3256,215.7566,149.3366,33.8319,184.3166,236.3966,237.8766,214.5966,204.9132,184.7566,189.3766,170.1932,188.546,194.2566
727.0,1286.0,246,2.0,257.5281,215.9081,149.4881,33.8321,184.4681,236.5481,238.0281,214.7481,205.0681,184.9081,189.5281,170.3481,188.7281,194.4081
728.0,1287.0,246,3.0,257.6797,216.0597,149.6397,33.8324,184.6397,236.6997,238.1797,214.8997,205.2197,185.0597,189.6797,170.4997,188.8997,194.5597
729.0,1288.0,247,1.0,257.8312,216.2112,149.6851,33.8326,184.8112,236.8312,238.3312,215.0712,205.3712,185.4712,189.8712,170.6512,189.0712,194.8448
730.0,1289.0,247,2.0,257.9827,216.3627,149.6919,33.8328,184.9654,236.9827,238.4827,215.2427,205.5427,185.6227,190.0227,170.8027,189.2227,195.2027
731.0,1290.0,247,3.0,258.1342,216.5142,149.6988,33.833,185.1342,237.1342,238.6342,215.3942,205.7142,185.7742,190.1742,170.9542,189.3742,195.3542
732.0,1291.0,248,1.0,258.3057,216.6657,149.8257,33.8333,185.3057,237.2857,238.7857,215.5457,205.9114,185.9257,190.3457,171.1057,189.5314,195.5057
733.0,1292.0,248,2.0,258.4572,216.8172,149.9772,33.8335,185.4772,237.4372,238.9572,215.6972,206.0772,186.0772,190.4972,171.2172,189.6972,195.6772
734.0,1293.0,248,3.0,258.6087,216.9687,150.1287,33.8337,185.6287,237.5887,239.1087,215.8487,206.2687,186.2287,190.6487,171.3687,189.8487,195.8287
735.0,1294.0,249,1.0,258.7606,217.1203,150.2803,33.8339,185.8003,237.7406,239.2803,216.0012,206.4609,186.4003,190.8003,171.5403,190.0003,196.0003
736.0,1295.0,249,2.0,258.9518,217.2918,150.4318,33.8342,185.9918,237.9118,239.4518,216.2118,206.6918,186.5518,190.9918,171.6918,190.1918,196.1518
737.0,1296.0,249,3.0,259.1033,217.4433,150.5833,33.8344,186.1433,238.0633,239.6033,216.3633,206.8433,186.7433,191.1433,171.8433,190.3433,196.3033
738.0,1297.0,250,1.0,259.2548,217.5948,150.7348,33.8346,186.2948,238.2148,239.7548,216.5148,206.9948,186.8948,191.2948,171.9948,190.4948,196.4548
739.0,1298.0,250,2.0,259.4126,217.7463,150.8863,33.8348,186.4463,238.3663,239.9263,216.6663,207.1863,187.0463,191.4663,172.1463,190.6463,196.6326
740.0,1299.0,250,3.0,259.5778,217.8978,151.0378,33.8351,186.6156,238.5178,240.0778,216.8378,207.3378,187.1978,191.6178,172.2978,190.7978,196.7978
741.0,1300.0,251,1.0,259.7294,218.0494,151.1894,33.8353,186.7788,238.6694,240.2294,217.0094,207.5294,187.3494,191.7894,172.4494,190.9494,196.9494
742.0,1301.0,251,2.0,259.8818,218.2009,151.3409,33.8355,186.9409,238.8209,240.3809,217.1609,207.6818,187.5009,191.9409,172.6009,191.1009,197.1009
743.0,1302.0,251,3.0,260.0524,218.3524,151.4924,33.8357,187.0924,238.9524,240.5324,217.3124,207.8524,187.6524,192.0924,172.7524,191.2324,197.2524
744.0,1303.0,252,1.0,260.2039,218.5039,151.6439,33.836,187.2439,239.1039,240.7039,217.4839,208.0639,187.8239,192.2439,172.9039,191.3839,197.4039
745.0,1304.0,252,2.0,260.3754,218.6554,151.7954,33.8362,187.3954,239.2554,240.8554,217.6354,208.2354,187.9754,192.3954,173.0554,191.5354,197.5554
746.0,1305.0,252,3.0,260.5469,218.8069,151.9469,33.8364,187.5538,239.4069,241.0069,217.7869,208.3869,188.1269,192.5538,173.1869,191.6869,197.7069
747.0,1306.0,253,1.0,260.6984,218.9584,152.0984,33.8367,187.7768,239.5584,241.1584,217.9384,208.5584,188.2784,192.7184,173.3384,191.8384,197.8584
748.0,1307.0,253,2.0,260.85,219.11,152.25,33.8369,187.93,239.71,241.31,218.13,208.81,188.47,192.87,173.49,191.99,198.01
749.0,1308.0,253,3.0,261.0015,219.3615,152.4015,33.8371,188.1015,239.8615,241.5015,218.3015,208.9815,188.6215,193.0415,173.6415,192.1415,198.2215
750.0,1309.0,254,1.0,261.193,219.513,152.4588,33.8373,188.253,240.013,241.653,218.453,209.159,188.773,193.233,173.793,192.293,198.373
751.0,1310.0,254,2.0,261.3445,219.6645,152.4618,33.8376,188.4045,240.1645,241.8045,218.6045,209.3445,188.9245,193.3845,173.9445,192.4445,198.5245
752.0,1311.0,254,3.0,261.496,219.716,152.4637,33.8378,188.556,240.316,241.956,218.756,209.496,189.076,193.536,174.096,192.596,198.676
753.0,1312.0,255,1.0,261.6475,219.8675,152.4655,33.838,188.715,240.4675,242.1075,218.9075,209.6475,189.2275,193.6875,174.2475,192.7475,198.8275
755.0,1314.0,255,3.0,261.9706,220.1706,152.4693,33.8385,189.0706,240.7706,242.4306,219.2706,210.0106,189.5506,194.0706,174.5706,193.0706,199.1612
756.0,1315.0,256,1.0,262.1221,220.3221,152.4711,33.8387,189.2221,240.9221,242.5821,219.4221,210.1621,189.7042,194.2221,174.7221,193.2221,199.3221
757.0,1316.0,256,2.0,262.2936,220.4936,152.473,33.8389,189.3736,241.0736,242.7536,219.5936,210.3544,189.8736,194.3936,174.8736,193.3736,199.4736
758.0,1317.0,256,3.0,262.4451,220.6451,152.4749,33.8391,189.5251,241.2251,242.9051,219.7451,210.5451,190.0251,194.5451,175.0251,193.5251,199.6251
759.0,1318.0,257,1.0,262.5966,220.7966,152.4767,33.8394,189.6766,241.3566,243.0566,219.8966,210.6966,190.1766,194.6966,175.1766,193.6566,199.7766
761.0,1320.0,257,3.0,262.9597,221.1197,152.5197,33.8398,190.0597,241.6797,243.3997,220.2597,211.0797,190.5397,195.0397,175.4997,193.9797,200.1197
762.0,1321.0,258,1.0,263.1112,221.2712,152.6712,33.8712,190.2112,241.8312,243.5512,220.4112,211.2624,190.6912,195.1912,175.6512,194.1312,200.2712
764.0,1323.0,258,3.0,263.4742,221.6342,152.9742,34.1208,190.5542,242.1342,243.8942,220.7742,211.6542,191.0342,195.5742,175.9742,194.4742,200.5942
765.0,1324.0,259,1.0,263.6428,221.7857,153.1257,34.1292,190.7057,242.2971,244.0571,220.9428,211.8371,191.1857,195.7371,176.1257,194.6314,200.7457
767.0,1326.0,259,3.0,264.0087,222.1487,153.4287,34.201,191.0774,242.6287,244.3887,221.2887,212.1887,191.5487,196.1487,176.4687,194.9887,201.1287
768.0,1327.0,260,1.0,264.1603,222.3003,153.5224,34.206,191.2406,242.7803,244.5406,221.5003,212.3803,191.7003,196.3006,176.6203,195.1403,201.2803
769.0,1328.0,260,2.0,264.3518,222.4518,153.5285,34.2111,191.4318,242.9318,244.7118,221.6718,212.6318,191.8518,196.4718,176.7718,195.2918,201.4318
770.0,1329.0,260,3.0,264.5033,222.6033,153.5345,34.2161,191.5833,243.0833,244.8633,221.8233,212.7833,192.0033,196.6233,176.9233,195.4411,201.5833
771.0,1330.0,261,1.0,264.6548,222.7548,153.5413,34.2548,191.7348,243.2348,245.0148,221.9748,212.9496,192.1548,196.7748,177.0748,195.5548,201.7348
772.0,1331.0,261,2.0,264.8463,222.9063,153.5551,34.2622,191.8863,243.3863,245.1726,222.1526,213.1463,192.3263,196.9663,177.2263,195.7063,201.9063
773.0,1332.0,261,3.0,264.9978,223.0578,153.5682,34.2644,192.0378,243.5378,245.3378,222.3178,213.2978,192.4778,197.1378,177.3778,195.8578,202.0578
774.0,1333.0,262,1.0,265.1894,223.2094,153.5894,34.2667,192.2294,243.6894,245.4988,222.4788,213.5294,192.6694,197.2894,177.5294,196.0494,202.2694
775.0,1334.0,262,2.0,265.3409,223.3609,153.6258,34.269,192.4409,243.8409,245.6809,222.6809,213.7209,192.8209,197.5009,177.6809,196.2009,202.4209
776.0,1335.0,262,3.0,265.4924,223.4545,153.633,34.2712,192.5924,243.9924,245.8324,222.8324,213.8724,192.9724,197.6524,177.8324,196.3524,202.5724
777.0,1336.0,263,1.0,265.6439,223.5839,153.6408,34.2735,192.7439,244.1439,245.9839,222.9839,214.0239,193.1239,197.8039,177.9839,196.4878,202.7239
778.0,1337.0,263,2.0,265.8154,223.7177,153.6812,34.2758,192.8954,244.3154,246.1354,223.1354,214.1954,193.2754,198.0154,178.1354,196.6554,202.8954
779.0,1338.0,263,3.0,265.9738,223.8669,153.6928,34.278,193.0469,244.4669,246.2869,223.2938,214.3676,193.4269,198.1869,178.2869,196.8069,203.0469
780.0,1339.0,264,1.0,266.1568,224.0184,153.7584,34.2808,193.1984,244.6184,246.4384,223.4768,214.5584,193.5784,198.3384,178.4384,196.9584,203.1984
781.0,1340.0,264,2.0,266.35,224.17,153.8317,34.2874,193.35,244.77,246.61,223.65,214.71,193.73,198.53,178.59,197.11,203.35
782.0,1341.0,264,3.0,266.5015,224.3215,153.8815,34.294,193.5415,244.9215,246.7615,223.8015,214.9215,193.8815,198.6815,178.7215,197.2615,203.5015
783.0,1342.0,265,1.0,266.653,224.453,154.033,34.3065,193.693,245.073,246.913,223.966,215.073,194.033,198.833,178.873,197.413,203.653
784.0,1343.0,265,2.0,266.8045,224.6045,154.1845,34.384,193.8645,245.2245,247.0645,224.1445,215.2445,194.1845,198.9845,179.0045,197.5645,203.8045
785.0,1344.0,265,3.0,266.956,224.756,154.284,34.3935,194.016,245.376,247.216,224.296,215.396,194.356,199.136,179.156,197.716,203.976
786.0,1345.0,266,1.0,267.1075,224.8675,154.3875,34.4201,194.1675,245.5275,247.3675,224.4475,215.5875,194.5075,199.3075,179.3075,197.8475,204.1075
787.0,1346.0,266,2.0,267.259,225.019,154.519,34.4207,194.319,245.679,247.519,224.599,215.739,194.659,199.459,179.4197,197.999,204.259
788.0,1347.0,266,3.0,267.4424,225.1706,154.6613,34.4212,194.4706,245.8306,247.713,224.7612,215.9212,194.8212,199.6106,179.5506,198.1506,204.4106
789.0,1348.0,267,1.0,267.6221,225.3221,154.6821,34.4218,194.6221,245.9821,247.9221,224.9221,216.1421,195.0221,199.8821,179.7021,198.3021,204.5621
791.0,1350.0,267,3.0,267.9651,225.6251,154.9071,34.4229,194.9851,246.2851,248.2251,225.3251,216.4651,195.3651,200.1851,180.0451,198.7251,204.9451
792.0,1351.0,268,1.0,268.1166,225.7566,154.9197,34.4234,195.1366,246.4366,248.3766,225.5166,216.6566,195.5166,200.3366,180.1966,198.8766,205.0783
793.0,1352.0,268,2.0,268.3081,225.9081,155.0602,34.424,195.2881,246.6081,248.5281,225.7081,216.8081,195.6681,200.4881,180.3481,199.0281,205.3081
794.0,1353.0,268,3.0,268.5188,226.0597,155.0646,34.4245,195.4397,246.7597,248.6597,225.8597,216.9597,195.8197,200.6397,180.4997,199.1698,205.4597
795.0,1354.0,269,1.0,268.6712,226.2336,155.0689,34.4251,195.5912,246.8912,248.8112,225.9912,217.1112,195.9712,200.8112,180.6512,199.3112,205.6112
796.0,1355.0,269,2.0,268.8227,226.4027,155.0732,34.4257,195.8027,247.0427,248.9827,226.1427,217.4627,196.1227,201.0427,180.8227,199.4627,205.7627
797.0,1356.0,269,3.0,268.9742,226.5542,155.0775,34.4262,195.9542,247.1942,249.1342,226.2742,217.6142,196.2742,201.1942,180.9542,199.6142,205.9142
798.0,1357.0,270,1.0,269.1257,226.7057,155.1457,34.4268,196.1057,247.3457,249.2857,226.4257,217.7657,196.4257,201.3657,181.1057,199.7657,206.0657
799.0,1358.0,270,2.0,269.2772,226.8572,155.2972,34.4273,196.2744,247.4972,249.4372,226.5772,217.9172,196.5772,201.5372,181.2572,199.9172,206.2172
800.0,1359.0,270,3.0,269.4287,226.9887,155.4257,34.4279,196.4287,247.6487,249.5887,226.7374,218.0687,196.7487,201.6887,181.3887,199.9887,206.3774
801.0,1360.0,271,1.0,269.5806,227.1403,155.4467,34.4284,196.5803,247.8003,249.7403,226.9006,218.2203,196.9206,201.8403,181.5403,200.1403,206.5403
802.0,1361.0,271,2.0,269.7518,227.2918,155.4593,34.429,196.7518,247.9318,249.8918,227.0718,218.3718,197.0918,201.9918,181.6918,200.2918,206.7154
803.0,1362.0,271,3.0,269.9033,227.4433,155.6033,34.4295,196.9033,248.0833,250.0433,227.2233,218.5633,197.2633,202.1633,181.8433,200.4433,206.8833
804.0,1363.0,272,1.0,270.0948,227.5948,155.7548,34.4301,197.0548,248.2348,250.1948,227.3748,218.7148,197.4148,202.3148,181.9748,200.5948,207.0348
805.0,1364.0,272,2.0,270.2463,227.7463,155.9063,34.4306,197.2463,248.3863,250.3463,227.5263,218.8926,197.5663,202.4789,182.1263,200.7263,207.1863
