score_qstamp,qstamp,measure,beat,729210_tstamp,484064_tstamp,736779_tstamp
388.75,388.75,104,2.8333,441.8438,501.2638,699.1638
389.0,389.0,104,3.0,442.042,501.4305,699.4305
389.5,389.5,104,3.3333,442.4238,502.1838,700.4276
390.0,390.0,104,3.6667,442.7571,502.5171,700.8771
390.5,390.5,104,4.0,443.0905,502.8505,701.4105
390.75,390.75,104,4.1667,443.2571,503.0171,702.3971
391.0,391.0,104,4.3333,443.4238,503.1838,702.5676
391.25,391.25,104,4.5,443.5905,503.3505,702.7505
391.5,391.5,104,4.6667,443.7571,503.5171,702.9171
391.75,391.75,104,4.8333,444.4038,503.6838,703.6438
392.0,392.0,105,1.0,444.5705,503.8505,703.8105
392.25,392.25,105,1.1667,445.2971,504.2771,704.2771
392.5,392.5,105,1.3333,445.4638,504.4438,704.4438
392.75,392.75,105,1.5,445.6305,504.6505,704.8705
393.0,393.0,105,1.6667,445.7971,504.8171,705.0771
393.25,393.25,105,1.8333,445.9638,505.0838,705.5714
393.5,393.5,105,2.0,446.1305,505.2905,705.7905
393.75,393.75,105,2.1667,446.2971,505.4971,706.3171
394.0,394.0,105,2.3333,446.4638,505.6638,706.4952
394.25,394.25,105,2.5,446.6305,505.9105,706.9105
394.5,394.5,105,2.6667,446.7971,506.0771,707.0971
394.75,394.75,105,2.8333,446.9638,506.3638,707.5666
395.0,395.0,105,3.0,447.1305,506.5305,707.8705
395.25,395.25,105,3.1667,447.5971,506.8971,708.5571
395.5,395.5,105,3.3333,447.7638,507.0838,708.7438
395.75,395.75,105,3.5,447.9305,507.2505,709.2905
396.0,396.0,105,3.6667,448.0971,507.4571,709.5771
396.25,396.25,105,3.8333,448.2638,507.6704,709.7838
396.5,396.5,105,4.0,448.4505,507.9705,710.0305
396.75,396.75,105,4.1667,448.6171,508.2771,710.6113
397.0,397.0,105,4.3333,448.8038,508.4438,710.7838
397.25,397.25,105,4.5,448.9705,508.6105,711.2505
397.5,397.5,105,4.6667,449.1371,508.8571,711.4171
397.75,397.75,105,4.8333,449.3038,509.0876,711.9476
398.0,398.0,106,1.0,449.4705,509.2705,712.1305
398.25,398.25,106,1.1667,449.9771,509.4371,712.2971
398.5,398.5,106,1.3333,450.1838,509.8238,713.078
398.75,398.75,106,1.5,450.3905,509.9905,713.4305
399.0,399.0,106,1.6667,450.5771,510.1571,713.7571
399.25,399.25,106,1.8333,450.7438,510.3638,713.9876
399.5,399.5,106,2.0,450.9105,510.5305,714.1705
399.75,399.75,106,2.1667,451.5571,510.9171,715.3771
400.0,400.0,106,2.3333,451.7238,511.0838,715.5438
400.25,400.25,106,2.5,451.8905,511.2505,715.7105
400.5,400.5,106,2.6667,452.0571,511.4171,715.8771
400.75,400.75,106,2.8333,452.2438,511.6866,716.4038
401.0,401.0,106,3.0,452.4315,511.9505,716.6105
401.25,401.25,106,3.1667,452.9371,512.3171,717.2571
401.5,401.5,106,3.3333,453.1038,512.4838,717.5266
401.75,401.75,106,3.5,453.2905,512.6705,717.7905
402.0,402.0,106,3.6667,453.4571,512.8571,717.9571
402.25,402.25,106,3.8333,453.6238,513.0238,718.5076
402.5,402.5,106,4.0,453.7905,513.2305,718.7305
402.75,402.75,106,4.1667,454.2371,513.6771,719.9571
403.0,403.0,106,4.3333,454.4076,513.8438,720.1714
403.25,403.25,106,4.5,454.5905,514.0105,720.3905
403.5,403.5,106,4.6667,454.7571,514.1771,720.5771
403.75,403.75,106,4.8333,454.9438,514.5038,720.7838
404.0,404.0,107,1.0,455.1105,514.6705,721.0305
404.25,404.25,107,1.1667,455.4771,514.9771,722.9771
404.5,404.5,107,1.3333,455.6438,515.1438,723.1638
404.75,404.75,107,1.5,455.8105,515.3505,723.3305
405.0,405.0,107,1.6667,455.9771,515.5171,723.4971
405.25,405.25,107,1.8333,456.1438,515.6838,723.7038
405.5,405.5,107,2.0,456.3105,515.8505,723.8705
405.75,405.75,107,2.1667,456.7571,516.2171,724.3371
406.0,406.0,107,2.3333,456.9238,516.3838,724.5038
406.25,406.25,107,2.5,457.0905,516.5905,724.6705
406.5,406.5,107,2.6667,457.2971,516.7971,724.8371
406.75,406.75,107,2.8333,457.4638,517.0876,725.2638
407.0,407.0,107,3.0,457.6705,517.2705,725.4305
407.25,407.25,107,3.1667,457.9571,517.5371,726.6371
407.5,407.5,107,3.3333,458.1238,517.8076,726.8038
407.75,407.75,107,3.5,458.2905,518.0105,727.2705
408.0,408.0,107,3.6667,458.4571,518.1771,727.4371
408.25,408.25,107,3.8333,458.8038,518.4838,727.6038
408.5,408.5,107,4.0,459.063,518.7105,727.841
409.0,409.0,107,4.3333,459.6038,519.3438,729.0438
409.5,409.5,107,4.6667,459.9371,519.6971,729.3971
410.0,410.0,108,1.0,460.7505,520.0705,730.0105
410.5,410.5,108,1.3333,461.0838,520.7638,730.6114
411.0,411.0,108,1.6667,461.4342,521.0971,730.9771
411.5,411.5,108,2.0,461.7905,521.4305,731.3305
412.0,412.0,108,2.3333,462.3238,522.1838,733.3238
412.5,412.5,108,2.6667,462.6771,522.5171,733.6571
413.0,413.0,108,3.0,463.1505,523.0505,734.2705
413.1667,413.1667,108,3.1111,463.4416,523.6216,735.4216
413.3333,413.3333,108,3.2222,463.5527,523.7727,735.5327
413.5,413.5,108,3.3333,463.6638,523.9038,735.6438
413.6667,413.6667,108,3.4444,463.7749,524.0149,735.7949
413.8333,413.8333,108,3.5556,463.886,524.126,735.906
414.0,414.0,108,3.6667,463.9971,524.2371,736.0171
414.1667,414.1667,108,3.7778,464.1083,524.3483,736.1283
414.3333,414.3333,108,3.8889,464.2193,524.4593,736.2393
414.5,414.5,108,4.0,464.3305,524.5705,736.3715
414.6667,414.6667,108,4.1111,464.4416,524.7816,736.8432
414.8333,414.8333,108,4.2222,464.5527,524.8927,736.9927
415.0,415.0,108,4.3333,464.6638,525.0038,737.1076
415.1667,415.1667,108,4.4444,465.1549,525.1149,737.4494
415.3333,415.3333,108,4.5556,465.266,525.226,737.606
415.5,415.5,108,4.6667,465.3771,525.3371,737.7713
415.6667,415.6667,108,4.7778,465.4883,525.4483,738.2283
415.8333,415.8333,108,4.8889,465.5993,525.5593,738.3593
416.0,416.0,109,1.0,465.7305,525.6905,738.5505
416.375,416.375,109,1.25,466.3005,526.2205,740.0205
416.5,416.5,109,1.3333,466.3838,526.3038,740.1038
416.875,416.875,109,1.5833,466.6338,526.5538,740.4138
417.0,417.0,109,1.6667,466.7171,526.6371,740.4971
417.375,417.375,109,1.9167,466.9671,526.8871,740.7671
417.5,417.5,109,2.0,467.0505,526.9705,740.8705
417.875,417.875,109,2.25,467.4405,527.3005,741.7205
418.0,418.0,109,2.3333,467.5238,527.3838,741.8038
418.375,418.375,109,2.5833,467.7738,527.6338,742.0538
418.5,418.5,109,2.6667,467.8571,527.7542,742.1371
418.875,418.875,109,2.9167,468.3671,528.0871,743.1271
419.0,419.0,109,3.0,468.4505,528.1705,743.2105
419.375,419.375,109,3.25,468.9405,528.5605,744.1805
419.5,419.5,109,3.3333,469.0238,528.6438,744.2638
419.75,419.75,109,3.5,469.1905,528.8305,744.4505
420.0,420.0,109,3.6667,469.3571,529.0571,744.6171
420.25,420.25,109,3.8333,469.5238,529.2438,745.0514
420.5,420.5,109,4.0,469.6905,529.4105,745.261
420.75,420.75,109,4.1667,469.9771,529.6971,745.7371
421.0,421.0,109,4.3333,470.1438,529.8638,745.9494
421.25,421.25,109,4.5,470.3105,530.0305,746.3105
421.5,421.5,109,4.6667,470.4771,530.1971,746.5513
421.75,421.75,109,4.8333,470.7238,530.7038,747.1238
422.0,422.0,110,1.0,470.9105,530.8705,747.2905
422.25,422.25,110,1.1667,471.4571,531.4371,748.8971
422.5,422.5,110,1.3333,471.6238,531.6038,749.0638
422.75,422.75,110,1.5,471.7905,531.7705,749.2305
423.0,423.0,110,1.6667,471.9571,531.9371,749.3971
423.25,423.25,110,1.8333,472.1238,532.1038,749.5638
423.5,423.5,110,2.0,472.2905,532.2705,749.7705
423.75,423.75,110,2.1667,472.4771,532.5171,750.3171
424.0,424.0,110,2.3333,472.6438,532.6838,750.518
424.25,424.25,110,2.5,472.8105,532.8505,750.9105
424.5,424.5,110,2.6667,472.9771,533.0171,751.0771
424.75,424.75,110,2.8333,473.3056,533.1838,751.4438
425.0,425.0,110,3.0,473.6705,533.3505,751.6305
425.25,425.25,110,3.1667,474.0571,533.8971,753.3055
425.5,425.5,110,3.3333,474.2438,534.0838,753.5838
425.75,425.75,110,3.5,474.4105,534.2705,753.7505
426.0,426.0,110,3.6667,474.5771,534.4571,753.9371
426.375,426.375,110,3.9167,474.8271,534.7071,754.2071
426.5,426.5,110,4.0,474.9105,534.842,754.3535
426.6667,426.6667,110,4.1111,475.3032,535.1816,755.3432
426.8333,426.8333,110,4.2222,475.4327,535.2927,755.4727
427.0,427.0,110,4.3333,475.5438,535.4038,755.5838
427.1667,427.1667,110,4.4444,475.6549,535.5149,755.6949
427.3333,427.3333,110,4.5556,475.766,535.626,755.806
427.5,427.5,110,4.6667,475.8771,535.7371,755.9171
428.0,428.0,111,1.0,476.2905,536.3905,756.722
428.5,428.5,111,1.3333,476.9838,537.2676,757.9838
429.0,429.0,111,1.6667,477.4171,537.6171,758.3571
429.5,429.5,111,2.0,477.7705,538.1115,758.8325
429.75,429.75,111,2.1667,477.9371,538.2971,759.4171
430.0,430.0,111,2.3333,478.1038,538.4638,759.5838
430.25,430.25,111,2.5,478.2705,538.6305,759.8905
430.5,430.5,111,2.6667,478.4371,538.7971,760.1371
430.75,430.75,111,2.8333,478.6038,538.9638,760.4038
431.0,431.0,111,3.0,478.7705,539.1305,760.581
431.25,431.25,111,3.1667,479.1371,539.3371,761.2171
431.5,431.5,111,3.3333,479.3114,539.5038,761.4066
431.75,431.75,111,3.5,479.5105,539.6705,761.823
432.0,432.0,111,3.6667,479.7771,539.8371,762.2968
432.5,432.5,111,4.0,480.4705,541.2105,762.9905
432.75,432.75,111,4.1667,480.7971,541.3771,763.7171
433.0,433.0,111,4.3333,480.9638,541.5438,763.9256
433.25,433.25,111,4.5,481.1305,541.7105,764.2905
433.5,433.5,111,4.6667,481.2971,541.8771,764.4571
433.75,433.75,111,4.8333,481.4638,542.0438,764.7238
434.0,434.0,112,1.0,481.6305,542.2105,764.8905
434.1667,434.1667,112,1.1111,481.7416,542.4216,765.5632
434.3333,434.3333,112,1.2222,481.9727,542.6127,765.8327
434.5,434.5,112,1.3333,482.0838,542.7238,765.9438
434.6667,434.6667,112,1.4444,482.1949,542.9149,766.3149
434.8333,434.8333,112,1.5556,482.326,543.026,766.426
435.0,435.0,112,1.6667,482.4371,543.1371,766.5371
435.1667,435.1667,112,1.7778,482.5483,543.2766,766.6883
435.3333,435.3333,112,1.8889,482.6593,543.3993,766.8193
435.5,435.5,112,2.0,482.7705,543.6105,766.9305
435.6667,435.6667,112,2.1111,482.8816,543.8016,767.0416
435.8333,435.8333,112,2.2222,482.9927,543.9127,767.1527
436.0,436.0,112,2.3333,483.1038,544.0276,767.2638
436.1667,436.1667,112,2.4444,483.2149,544.1749,767.3749
436.3333,436.3333,112,2.5556,483.326,544.306,767.486
436.5,436.5,112,2.6667,483.4371,544.4171,767.5971
436.6667,436.6667,112,2.7778,483.5483,544.5366,767.7083
436.8333,436.8333,112,2.8889,483.6593,544.6593,767.8393
437.0,437.0,112,3.0,483.7705,544.7705,767.9505
437.1667,437.1667,112,3.1111,483.8816,545.9616,769.6216
437.3333,437.3333,112,3.2222,483.9927,546.0727,769.7327
437.5,437.5,112,3.3333,484.1238,546.1838,769.8438
437.6667,437.6667,112,3.4444,484.2349,546.2949,769.9549
437.8333,437.8333,112,3.5556,484.346,546.406,770.066
438.0,438.0,112,3.6667,484.4571,546.5171,770.1771
438.1667,438.1667,112,3.7778,484.9483,546.6283,770.2883
438.3333,438.3333,112,3.8889,485.0593,546.7393,770.3993
438.5,438.5,112,4.0,485.1705,546.8505,770.5105
438.6667,438.6667,112,4.1111,485.9216,546.9616,772.1416
438.8333,438.8333,112,4.2222,486.0327,547.0727,772.2527
439.0,439.0,112,4.3333,486.1752,547.1838,772.4436
439.1667,439.1667,112,4.4444,486.3549,547.2949,772.8949
439.3333,439.3333,112,4.5556,486.466,547.406,773.038
439.5,439.5,112,4.6667,486.5771,547.5171,773.1971
439.6667,439.6667,112,4.7778,486.7483,547.6283,773.4449
439.8333,439.8333,112,4.8889,486.8593,547.7393,773.5793
440.0,440.0,113,1.0,486.9705,547.8505,773.6905
440.1667,440.1667,113,1.1111,487.1216,548.8216,774.3216
440.3333,440.3333,113,1.2222,487.2327,548.9327,774.4327
440.5,440.5,113,1.3333,487.3438,549.0438,774.5438
440.6667,440.6667,113,1.4444,487.4549,549.1549,774.6549
440.8333,440.8333,113,1.5556,487.566,549.266,774.766
441.0,441.0,113,1.6667,487.6771,549.3771,774.8771
441.1667,441.1667,113,1.7778,487.7883,549.5283,774.9883
441.3333,441.3333,113,1.8889,487.8993,549.6393,775.0993
441.5,441.5,113,2.0,488.0105,549.7505,775.2105
441.6667,441.6667,113,2.1111,488.376,549.9216,775.7032
441.8333,441.8333,113,2.2222,488.6927,550.0327,775.8327
442.0,442.0,113,2.3333,488.8038,550.1438,775.9438
442.1667,442.1667,113,2.4444,488.9149,550.2549,776.1749
442.3333,442.3333,113,2.5556,489.026,550.366,776.326
442.5,442.5,113,2.6667,489.1371,550.4771,776.4571
442.6667,442.6667,113,2.7778,489.4683,550.6883,778.3883
442.8333,442.8333,113,2.8889,489.5793,550.7993,778.4993
443.0,443.0,113,3.0,489.6905,550.9105,778.6105
443.1667,443.1667,113,3.1111,489.9232,551.3616,778.8416
443.3333,443.3333,113,3.2222,490.0527,551.4727,778.9727
443.5,443.5,113,3.3333,490.1638,551.5838,779.0838
443.6667,443.6667,113,3.4444,490.2749,551.6949,779.2149
443.8333,443.8333,113,3.5556,490.386,551.806,779.326
444.0,444.0,113,3.6667,490.4971,551.9171,779.4371
444.1667,444.1667,113,3.7778,490.6483,552.0449,780.0083
444.3333,444.3333,113,3.8889,490.7793,552.1793,780.1193
444.5,444.5,113,4.0,490.981,552.2905,780.401
444.6667,444.6667,113,4.1111,491.1616,552.5816,781.4216
444.8333,444.8333,113,4.2222,491.2927,552.6927,781.5727
445.0,445.0,113,4.3333,491.4114,552.8038,781.7076
445.1667,445.1667,113,4.4444,491.5549,552.9149,781.8349
445.3333,445.3333,113,4.5556,491.712,553.026,781.946
445.5,445.5,113,4.6667,491.8371,553.1571,782.0571
445.6667,445.6667,113,4.7778,491.9683,553.5883,782.1683
445.8333,445.8333,113,4.8889,492.0793,553.6993,782.2793
446.0,446.0,114,1.0,492.1905,553.8105,782.3905
446.1667,446.1667,114,1.1111,492.3016,554.2416,782.5216
446.3333,446.3333,114,1.2222,492.4127,554.3527,782.6327
446.5,446.5,114,1.3333,492.5238,554.5038,782.7438
446.6667,446.6667,114,1.4444,492.6549,554.6149,782.8549
446.8333,446.8333,114,1.5556,492.766,554.766,782.966
447.0,447.0,114,1.6667,492.8771,554.8771,783.0771
447.1667,447.1667,114,1.7778,493.0732,554.9883,783.2883
447.3333,447.3333,114,1.8889,493.2193,555.0993,783.3993
447.5,447.5,114,2.0,493.5905,555.2105,783.5105
447.625,447.625,114,2.0833,493.8338,555.2938,785.1138
447.75,447.75,114,2.1667,493.9171,555.3771,785.2371
447.875,447.875,114,2.25,494.0005,555.4605,785.3205
448.0,448.0,114,2.3333,494.1038,555.5838,785.4038
448.125,448.125,114,2.4167,494.1871,555.6671,785.4871
448.25,448.25,114,2.5,494.281,555.8105,785.861
448.375,448.375,114,2.5833,494.3738,555.8938,785.9538
448.5,448.5,114,2.6667,494.4742,555.9942,786.2255
448.625,448.625,114,2.75,494.7205,556.2605,786.5855
448.75,448.75,114,2.8333,494.8438,556.3838,786.8638
448.875,448.875,114,2.9167,494.9271,556.4671,786.9471
449.0,449.0,114,3.0,495.0105,556.5505,787.0725
449.5,449.5,114,3.3333,495.6476,557.0238,788.1838
450.0,450.0,114,3.6667,495.9971,557.4571,788.6371
450.25,450.25,114,3.8333,496.2038,557.7142,789.0466
450.5,450.5,114,4.0,496.3705,558.0105,789.4305
451.0,451.0,114,4.3333,497.0276,558.7438,790.2276
451.5,451.5,114,4.6667,497.3771,559.0771,790.5971
452.0,452.0,115,1.0,497.8305,559.6305,791.3105
452.5,452.5,115,1.3333,498.1638,559.9838,791.7438
453.0,453.0,115,1.6667,498.5571,560.3571,792.8771
453.5,453.5,115,2.0,498.9705,560.7105,793.544
454.0,454.0,115,2.3333,499.4838,561.4238,794.1838
454.5,454.5,115,2.6667,500.0168,561.7571,794.5342
455.0,455.0,115,3.0,500.482,562.2505,796.1705
455.5,455.5,115,3.3333,500.8438,562.8238,796.5646
456.0,456.0,115,3.6667,501.3571,563.1571,797.1571
456.5,456.5,115,4.0,501.8505,563.6905,797.9905
457.0,457.0,115,4.3333,502.3238,564.0238,798.6838
457.5,457.5,115,4.6667,502.7971,564.4942,799.3571
458.0,458.0,116,1.0,503.1705,564.8505,799.7905
458.5,458.5,116,1.3333,503.5076,565.1838,800.6838
459.0,459.0,116,1.6667,504.1171,565.5371,801.0571
459.5,459.5,116,2.0,504.4715,565.8705,801.3905
460.0,460.0,116,2.3333,505.0152,566.7476,803.0142
460.5,460.5,116,2.6667,505.4571,567.0971,803.4771
461.0,461.0,116,3.0,506.1505,567.5905,804.2325
461.5,461.5,116,3.3333,506.4876,568.1038,804.9084
462.0,462.0,116,3.6667,506.8371,568.4371,805.5171
462.5,462.5,116,4.0,507.3305,568.9705,806.222
463.0,463.0,116,4.3333,507.6838,569.3638,806.7438
463.5,463.5,116,4.6667,508.1971,569.7371,807.1771
464.0,464.0,117,1.0,508.5705,570.0705,807.5105
464.25,464.25,117,1.1667,508.9113,570.2571,808.3171
464.5,464.5,117,1.3333,509.0838,570.4238,808.4838
464.75,464.75,117,1.5,509.2705,570.5905,808.6505
465.0,465.0,117,1.6667,509.5142,570.7571,808.8171
465.1667,465.1667,117,1.7778,509.7083,570.8683,809.3283
465.3333,465.3333,117,1.8889,509.8193,570.9793,809.4593
465.5,465.5,117,2.0,509.9305,571.0905,809.5705
466.0,466.0,117,2.3333,510.2638,571.4238,810.1438
466.5,466.5,117,2.6667,510.5971,571.7571,810.4971
467.0,467.0,117,3.0,510.9305,572.0905,810.9505
467.5,467.5,117,3.3333,512.1838,573.8438,812.4838
468.0,468.0,117,3.6667,512.5171,574.1771,812.8171
468.5,468.5,117,4.0,512.8705,574.8105,814.4105
469.0,469.0,117,4.3333,513.2838,575.2276,815.1238
469.5,469.5,117,4.6667,513.7971,575.9571,816.0571
470.0,470.0,118,1.0,514.1305,576.2905,816.3905
470.5,470.5,118,1.3333,515.0476,577.2238,817.2438
471.0,471.0,118,1.6667,515.3971,577.5571,817.5971
471.5,471.5,118,2.0,515.7505,577.8905,817.9305
472.0,472.0,118,2.3333,516.1038,578.5038,819.9038
472.5,472.5,118,2.6667,516.5171,578.8571,820.2571
473.0,473.0,118,3.0,517.0705,579.3705,821.0905
473.5,473.5,118,3.3333,517.7838,579.7552,822.3856
474.0,474.0,118,3.6667,518.1171,580.1371,822.8971
474.5,474.5,118,4.0,518.4505,580.9305,823.4305
475.0,475.0,118,4.3333,518.8038,581.3838,823.7638
475.5,475.5,118,4.6667,519.3571,581.8971,824.5171
476.0,476.0,119,1.0,519.7305,582.4305,825.285
476.5,476.5,119,1.3333,520.1838,582.9838,825.9638
477.0,477.0,119,1.6667,520.7371,583.7171,826.9171
477.5,477.5,119,2.0,521.0705,584.0505,827.3705
478.0,478.0,119,2.3333,521.4276,584.3838,827.8638
478.5,478.5,119,2.6667,522.1371,584.8568,828.5771
479.0,479.0,119,3.0,522.4905,585.2105,829.4705
479.5,479.5,119,3.3333,522.8238,586.0238,829.8828
480.0,480.0,119,3.6667,523.4571,586.5371,830.5681
480.5,480.5,119,4.0,523.7905,586.8705,831.3705
481.0,481.0,119,4.3333,524.2438,587.3228,831.9704
481.5,481.5,119,4.6667,524.8771,587.9971,833.0342
482.0,482.0,120,1.0,525.2105,588.341,833.4905
482.5,482.5,120,1.3333,525.6038,588.9438,834.1056
483.0,483.0,120,1.6667,526.2371,589.4571,835.1571
483.5,483.5,120,2.0,526.5705,589.9905,835.6105
484.0,484.0,120,2.3333,526.9838,590.3838,836.0038
484.5,484.5,120,2.6667,527.4997,591.0371,836.8971
485.0,485.0,120,3.0,527.9705,591.4305,837.5305
485.5,485.5,120,3.3333,528.4038,592.0438,838.2476
486.0,486.0,120,3.6667,529.1142,592.6371,839.1771
486.5,486.5,120,4.0,529.5705,593.1305,839.561
486.75,486.75,120,4.1667,529.9571,593.4771,840.0971
487.0,487.0,120,4.3333,530.1238,593.9238,840.4714
487.5,487.5,120,4.6667,530.4771,594.4313,840.9484
487.75,487.75,120,4.8333,530.6438,594.7238,841.5038
488.0,488.0,121,1.0,531.1405,595.583,841.681
489.5,489.5,121,2.0,532.4105,597.1105,843.6705
490.5,490.5,121,2.6667,533.0771,597.9771,844.8571
490.75,490.75,121,2.8333,533.4038,598.1838,845.3238
491.0,491.0,121,3.0,533.602,598.4945,845.5525
492.5,492.5,121,4.0,534.6305,599.6305,846.6505
493.5,493.5,121,4.6667,535.2771,600.2971,847.5571
493.75,493.75,121,4.8333,535.9838,600.7038,847.9238
494.0,494.0,122,1.0,536.5715,601.6505,849.3715
495.0,495.0,122,1.6667,537.6171,602.6371,850.5971
495.25,495.25,122,1.8333,537.8038,603.0276,850.8438
495.5,495.5,122,2.0,538.064,603.2735,851.243
496.5,496.5,122,2.6667,539.0571,604.5771,852.4971
496.75,496.75,122,2.8333,539.3038,604.7638,852.8638
497.0,497.0,122,3.0,539.5335,604.9305,853.1345
498.0,498.0,122,3.6667,540.4971,606.3571,858.4771
498.25,498.25,122,3.8333,541.1438,606.7276,858.6838
498.5,498.5,122,4.0,541.3305,607.3305,858.8505
499.5,499.5,122,4.6667,542.3571,607.9971,859.5171
499.75,499.75,122,4.8333,542.6876,608.2438,859.6838
500.0,500.0,123,1.0,543.0705,608.5105,859.8505
503.0,503.0,123,3.0,545.2705,611.4505,861.901
506.0,506.0,124,1.0,547.5725,614.2705,865.381
509.0,509.0,124,3.0,549.8305,617.001,870.2365
511.0,511.0,124,4.3333,551.2704,619.2038,873.9466
511.5,511.5,124,4.6667,551.7771,619.5371,874.4171
512.0,512.0,125,1.0,552.1705,620.061,874.7915
512.5,512.5,125,1.3333,552.5838,620.4238,875.1638
513.0,513.0,125,1.6667,552.9571,620.7571,875.5342
513.5,513.5,125,2.0,553.2905,621.0905,876.0905
514.0,514.0,125,2.3333,554.1352,622.0238,877.7438
514.5,514.5,125,2.6667,554.5771,622.5171,878.3771
515.0,515.0,125,3.0,554.9705,622.9105,879.0905
515.5,515.5,125,3.3333,555.3038,623.2638,879.9228
516.0,516.0,125,3.6667,555.6371,623.5971,880.3371
516.5,516.5,125,4.0,555.9705,623.9705,880.6705
517.0,517.0,125,4.3333,556.8114,624.8952,881.617
517.5,517.5,125,4.6667,557.2771,625.5571,882.2571
518.0,518.0,126,1.0,557.6505,625.9105,882.9965
518.5,518.5,126,1.3333,558.079,626.339,883.697
519.0,519.0,126,1.6667,558.4771,626.7571,884.2571
519.5,519.5,126,2.0,558.8705,627.1105,884.8305
519.75,519.75,126,2.1667,559.1771,627.4771,885.2971
520.0,520.0,126,2.3333,559.3714,627.6704,885.4904
520.25,520.25,126,2.5,559.5705,627.9505,885.8505
520.5,520.5,126,2.6667,559.7571,628.1542,886.1171
520.75,520.75,126,2.8333,560.0552,628.4476,886.5838
521.0,521.0,126,3.0,560.2705,628.6905,886.7505
521.25,521.25,126,3.1667,560.5571,628.8571,887.6971
521.5,521.5,126,3.3333,560.7438,629.0238,887.8638
521.75,521.75,126,3.5,560.9105,629.3105,888.0305
522.0,522.0,126,3.6667,561.2171,629.4771,888.1971
522.25,522.25,126,3.8333,561.4038,629.7638,888.3638
522.5,522.5,126,4.0,561.5705,629.9305,888.5305
522.75,522.75,126,4.1667,562.1171,630.3771,888.8571
523.0,523.0,126,4.3333,562.2838,630.5514,889.058
523.25,523.25,126,4.5,562.4705,630.821,889.5305
523.5,523.5,126,4.6667,562.6371,630.9971,889.6971
523.75,523.75,126,4.8333,562.8638,631.2438,890.178
524.0,524.0,127,1.0,563.0305,631.505,890.501
524.25,524.25,127,1.1667,563.2571,631.7771,890.8971
524.5,524.5,127,1.3333,563.5076,631.9838,891.1438
524.75,524.75,127,1.5,563.6905,632.1505,891.3105
525.0,525.0,127,1.6667,563.8771,632.3971,891.5513
525.25,525.25,127,1.8333,564.1238,632.5676,891.8218
525.5,525.5,127,2.0,564.2905,632.7505,892.1505
525.75,525.75,127,2.1667,564.5771,632.9371,892.3371
526.0,526.0,127,2.3333,564.7476,633.2038,892.5238
526.25,526.25,127,2.5,565.0305,633.4305,892.9305
526.5,526.5,127,2.6667,565.2171,633.5971,893.1371
526.75,526.75,127,2.8333,565.4438,633.9238,893.7838
527.0,527.0,127,3.0,565.761,634.1105,894.001
527.25,527.25,127,3.1667,565.9371,634.4771,894.2371
527.5,527.5,127,3.3333,566.2038,634.6438,894.4038
527.75,527.75,127,3.5,566.3705,634.9905,894.7505
528.0,528.0,127,3.6667,566.5371,635.1571,895.0171
528.25,528.25,127,3.8333,566.8638,635.3238,895.2428
528.5,528.5,127,4.0,567.0305,635.4905,895.4905
528.75,528.75,127,4.1667,567.3371,635.6771,895.8571
529.0,529.0,127,4.3333,567.5038,635.8438,896.1446
529.25,529.25,127,4.5,567.6705,636.1505,896.5905
529.5,529.5,127,4.6667,567.9171,636.3171,896.7971
529.75,529.75,127,4.8333,568.1638,636.6838,897.2838
530.0,530.0,128,1.0,568.3725,636.8505,897.4505
530.25,530.25,128,1.1667,568.7571,637.1771,897.8084
530.5,530.5,128,1.3333,568.9238,637.3438,898.0438
530.75,530.75,128,1.5,569.1505,637.5105,898.2105
531.0,531.0,128,1.6667,569.3171,637.6771,898.3771
531.25,531.25,128,1.8333,569.5238,637.9638,899.2838
531.5,531.5,128,2.0,569.701,638.1305,899.5105
531.75,531.75,128,2.1667,569.9771,638.4171,899.7571
532.0,532.0,128,2.3333,570.2438,638.7038,899.9438
532.25,532.25,128,2.5,570.4105,638.8705,900.1105
532.5,532.5,128,2.6667,570.5771,639.0371,900.2771
532.75,532.75,128,2.8333,570.8438,639.2876,900.8638
533.0,533.0,128,3.0,571.0705,639.5305,901.0305
533.25,533.25,128,3.1667,571.4971,639.7771,901.3371
533.5,533.5,128,3.3333,571.6638,639.9438,901.5038
533.75,533.75,128,3.5,571.8305,640.1105,901.6705
534.0,534.0,128,3.6667,571.9971,640.2771,901.8371
534.25,534.25,128,3.8333,572.3476,640.5714,902.6638
534.5,534.5,128,4.0,572.5305,640.7705,902.8305
534.75,534.75,128,4.1667,572.6971,640.9971,903.1571
535.0,535.0,128,4.3333,572.8638,641.1838,903.3238
535.25,535.25,128,4.5,573.0505,641.3905,903.6305
535.5,535.5,128,4.6667,573.2171,641.5571,903.7971
535.75,535.75,128,4.8333,573.7038,641.8638,904.4038
536.0,536.0,129,1.0,573.8705,642.0305,904.5705
536.25,536.25,129,1.1667,574.5571,642.2942,904.7371
536.5,536.5,129,1.3333,574.7238,642.4638,904.9038
536.75,536.75,129,1.5,574.8905,642.6305,905.0705
537.0,537.0,129,1.6667,575.0571,642.7971,905.2371
537.25,537.25,129,1.8333,575.2238,642.9638,905.4038
537.5,537.5,129,2.0,575.3905,643.1305,905.5705
537.75,537.75,129,2.1667,575.5571,643.5571,906.6171
538.0,538.0,129,2.3333,575.7238,643.758,906.818
538.25,538.25,129,2.5,575.8905,644.0705,907.1305
