score_qstamp,qstamp,measure,beat,736425_tstamp,729183_tstamp,735788_tstamp
254.0,254.0,65,1.0,60.14,53.48,60.32
254.6667,254.6667,65,1.3333,60.3067,53.5967,60.4867
255.3333,255.3333,65,1.6667,60.4533,53.7533,60.6533
256.0,256.0,65,2.0,60.62,53.92,60.82
256.6667,256.6667,65,2.3333,60.7067,54.0467,60.9867
257.0,257.0,65,2.5,60.79,54.0586,61.07
257.3333,257.3333,65,2.6667,60.8733,54.1333,61.1533
257.5,257.5,65,2.75,60.915,54.175,61.195
258.0,258.0,66,1.0,61.04,54.28,61.32
258.6667,258.6667,66,1.3333,61.2067,54.4467,61.4867
259.0,259.0,66,1.5,61.29,54.4856,61.565
259.3333,259.3333,66,1.6667,61.3259,54.4948,61.6333
259.6667,259.6667,66,1.8333,61.3352,54.5367,61.7167
260.0,260.0,66,2.0,61.38,54.62,61.8
260.6667,260.6667,66,2.3333,61.5467,54.7556,61.9667
261.0,261.0,66,2.5,61.63,54.83,62.05
261.3333,261.3333,66,2.6667,61.7133,54.9133,62.1333
262.0,262.0,67,1.0,61.88,55.08,62.3
262.6667,262.6667,67,1.3333,62.0467,55.2467,62.4667
263.0,263.0,67,1.5,62.13,55.33,62.55
263.3333,263.3333,67,1.6667,62.2133,55.4133,62.6219
264.0,264.0,67,2.0,62.34,55.5,62.68
264.6667,264.6667,67,2.3333,62.5067,55.6267,62.8467
265.0,265.0,67,2.5,62.59,55.71,62.91
265.3333,265.3333,67,2.6667,62.6733,55.7933,62.9933
266.0,266.0,68,1.0,62.84,55.96,63.16
266.6667,266.6667,68,1.3333,63.0067,56.1267,63.3267
267.3333,267.3333,68,1.6667,63.0789,56.2642,63.4578
268.0,268.0,68,2.0,63.22,56.32,63.56
268.6667,268.6667,68,2.3333,63.3867,56.4867,63.7267
269.3333,269.3333,68,2.6667,63.4933,56.6533,63.8933
270.0,270.0,69,1.0,63.66,56.74,64.06
270.6667,270.6667,69,1.3333,63.8467,56.9067,64.2267
271.0,271.0,69,1.5,63.93,56.99,64.31
271.3333,271.3333,69,1.6667,64.0133,57.0733,64.3933
272.0,272.0,69,2.0,64.18,57.205,64.56
272.6667,272.6667,69,2.3333,64.2773,57.2667,64.6667
273.0,273.0,69,2.5,64.35,57.35,64.75
273.3333,273.3333,69,2.6667,64.4333,57.4333,64.8333
273.5,273.5,69,2.75,64.475,57.475,64.875
274.0,274.0,70,1.0,64.6,57.6,65.0
274.6667,274.6667,70,1.3333,64.7667,57.7667,65.1467
275.0,275.0,70,1.5,64.85,57.8409,65.23
275.3333,275.3333,70,1.6667,64.9333,57.8485,65.3133
276.0,276.0,70,2.0,64.98,57.9,65.46
276.6667,276.6667,70,2.3333,65.1467,58.0667,65.5867
277.0,277.0,70,2.5,65.23,58.15,65.67
277.3333,277.3333,70,2.6667,65.3133,58.2333,65.7533
277.5,277.5,70,2.75,65.355,58.275,65.795
278.0,278.0,71,1.0,65.46,58.36,65.92
278.6667,278.6667,71,1.3333,65.5352,58.5067,66.0867
279.0,279.0,71,1.5,65.59,58.59,66.17
279.3333,279.3333,71,1.6667,65.6733,58.6733,66.2533
280.0,280.0,71,2.0,65.84,58.74,66.42
280.6667,280.6667,71,2.3333,66.0067,58.9067,66.4867
281.0,281.0,71,2.5,66.09,58.95,66.57
281.3333,281.3333,71,2.6667,66.1733,59.0333,66.6533
281.5,281.5,71,2.75,66.215,59.075,66.695
282.0,282.0,72,1.0,66.34,59.2,66.82
282.6667,282.6667,72,1.3333,66.5067,59.3667,66.9867
283.0,283.0,72,1.5,66.59,59.442,67.07
283.3333,283.3333,72,1.6667,66.6733,59.4587,67.1533
284.0,284.0,72,2.0,66.84,59.56,67.32
284.6667,284.6667,72,2.3333,66.9324,59.6467,67.4144
285.0,285.0,72,2.5,66.97,59.73,67.47
285.3333,285.3333,72,2.6667,67.0533,59.7966,67.5533
285.5,285.5,72,2.75,67.095,59.835,67.595
286.0,286.0,73,1.0,67.22,59.96,67.72
286.6667,286.6667,73,1.3333,67.3667,60.1267,67.8734
287.0,287.0,73,1.5,67.45,60.21,67.95
287.3333,287.3333,73,1.6667,67.5333,60.2933,68.0333
288.0,288.0,73,2.0,67.66,60.38,68.18
288.6667,288.6667,73,2.3333,67.7867,60.5467,68.3467
289.0,289.0,73,2.5,67.7986,60.63,68.39
289.3333,289.3333,73,2.6667,67.8733,60.6933,68.4733
290.0,290.0,74,1.0,68.04,60.78,68.64
290.6667,290.6667,74,1.3333,68.2067,60.9067,68.7889
291.0,291.0,74,1.5,68.29,60.965,68.85
291.3333,291.3333,74,1.6667,68.3733,60.9789,68.9333
292.0,292.0,74,2.0,68.46,61.03,69.1
292.6667,292.6667,74,2.3333,68.6267,61.1517,69.2267
293.0,293.0,74,2.5,68.67,61.21,69.27
293.3333,293.3333,74,2.6667,68.7533,61.3533,69.3533
294.0,294.0,75,1.0,68.9,61.52,69.52
294.6667,294.6667,75,1.3333,69.0667,61.6867,69.6867
295.0,295.0,75,1.5,69.15,61.77,69.77
295.3333,295.3333,75,1.6667,69.2333,61.8533,69.8533
296.0,296.0,75,2.0,69.4,61.956,69.94
296.6667,296.6667,75,2.3333,69.5278,62.0853,70.0667
297.0,297.0,75,2.5,69.55,62.11,70.15
297.3333,297.3333,75,2.6667,69.6333,62.1933,70.2333
298.0,298.0,76,1.0,69.76,62.36,70.4
298.6667,298.6667,76,1.3333,69.9067,62.5267,70.5667
299.0,299.0,76,1.5,69.99,62.61,70.65
299.3333,299.3333,76,1.6667,70.0733,62.6933,70.6978
300.0,300.0,76,2.0,70.24,62.7327,70.78
300.6667,300.6667,76,2.3333,70.3324,62.8267,70.9467
301.0,301.0,76,2.5,70.37,62.91,71.03
301.3333,301.3333,76,2.6667,70.4533,62.9933,71.1133
302.0,302.0,77,1.0,70.58,63.16,71.24
303.0,303.0,77,1.5,70.815,63.41,71.49
305.0,305.0,77,2.5,71.29,63.77,71.95
305.5,305.5,77,2.75,71.415,63.8825,72.075
306.0,306.0,78,1.0,71.5,63.92,72.14
307.0,307.0,78,1.5,71.73,64.17,72.37
309.0,309.0,78,2.5,72.17,64.59,72.85
309.5,309.5,78,2.75,72.295,64.6858,72.965
310.0,310.0,79,1.0,72.38,64.74,73.06
311.0,311.0,79,1.5,72.61,64.99,73.2575
313.0,313.0,79,2.5,73.038,65.41,73.71
313.5,313.5,79,2.75,73.155,65.535,73.7983
314.0,314.0,80,1.0,73.28,65.66,73.92
315.0,315.0,80,1.5,73.4967,65.89,74.17
317.0,317.0,80,2.5,73.97,66.27,74.61
317.5,317.5,80,2.75,74.0688,66.395,74.735
318.0,318.0,81,1.0,74.16,66.52,74.84
318.3333,318.3333,81,1.1667,74.2411,66.6033,74.9233
318.6667,318.6667,81,1.3333,74.2867,66.6813,75.0067
319.0,319.0,81,1.5,74.37,66.698,75.09
319.3333,319.3333,81,1.6667,74.4533,66.7147,75.1533
319.6667,319.6667,81,1.8333,74.5367,66.7281,75.1967
320.0,320.0,81,2.0,74.56,66.74,75.28
320.3333,320.3333,81,2.1667,74.6433,66.8233,75.3633
320.6667,320.6667,81,2.3333,74.7267,66.9067,75.4467
321.0,321.0,81,2.5,74.81,66.99,75.53
321.3333,321.3333,81,2.6667,74.8578,67.0566,75.6133
321.6667,321.6667,81,2.8333,74.9367,67.0967,75.6692
322.0,322.0,82,1.0,75.0,67.18,75.72
322.3333,322.3333,82,1.1667,75.0833,67.2633,75.8033
322.6667,322.6667,82,1.3333,75.1667,67.3467,75.8667
323.0,323.0,82,1.5,75.1975,67.3883,75.91
323.3333,323.3333,82,1.6667,75.2733,67.4133,75.9933
323.6667,323.6667,82,1.8333,75.3567,67.4967,76.0767
324.0,324.0,82,2.0,75.42,67.52,76.16
324.3333,324.3333,82,2.1667,75.5033,67.6033,76.2433
324.6667,324.6667,82,2.3333,75.5667,67.6867,76.2867
325.0,325.0,82,2.5,75.65,67.77,76.37
325.3333,325.3333,82,2.6667,75.7333,67.8533,76.4533
325.6667,325.6667,82,2.8333,75.7922,67.9073,76.5367
326.0,326.0,83,1.0,75.86,67.94,76.58
326.3333,326.3333,83,1.1667,75.9433,68.0233,76.6633
326.6667,326.6667,83,1.3333,76.0267,68.1067,76.7467
327.0,327.0,83,1.5,76.1025,68.19,76.7775
327.3333,327.3333,83,1.6667,76.1333,68.2733,76.8533
327.6667,327.6667,83,1.8333,76.1967,68.3567,76.9367
328.0,328.0,83,2.0,76.26,68.44,77.02
328.3333,328.3333,83,2.1667,76.3433,68.5033,77.1033
328.6667,328.6667,83,2.3333,76.4267,68.5283,77.1667
329.0,329.0,83,2.5,76.51,68.5388,77.25
329.3333,329.3333,83,2.6667,76.5933,68.6133,77.3333
329.6667,329.6667,83,2.8333,76.6656,68.6542,77.3767
330.0,330.0,84,1.0,76.72,68.72,77.46
330.3333,330.3333,84,1.1667,76.8033,68.8033,77.5433
330.6667,330.6667,84,1.3333,76.8813,68.8867,77.6267
331.0,331.0,84,1.5,76.898,68.97,77.71
331.3333,331.3333,84,1.6667,76.9733,69.0533,77.7933
331.6667,331.6667,84,1.8333,77.0567,69.1061,77.8389
332.0,332.0,84,2.0,77.12,69.12,77.92
332.3333,332.3333,84,2.1667,77.2033,69.2033,78.0033
332.6667,332.6667,84,2.3333,77.2734,69.2867,78.0517
333.0,333.0,84,2.5,77.35,69.37,78.11
333.3333,333.3333,84,2.6667,77.4333,69.4311,78.1933
333.6667,333.6667,84,2.8333,77.5167,69.4967,78.2767
334.0,334.0,85,1.0,77.6,69.58,78.36
335.0,335.0,85,1.5,77.85,69.83,78.61
336.0,336.0,85,2.0,78.1,70.08,78.8
337.0,337.0,85,2.5,78.31,70.31,79.05
338.0,338.0,86,1.0,78.52,70.54,79.28
339.0,339.0,86,1.5,78.77,70.79,79.53
340.0,340.0,86,2.0,79.02,70.96,79.6
341.0,341.0,86,2.5,79.25,71.1073,79.85
342.0,342.0,87,1.0,79.5,71.18,80.1
343.0,343.0,87,1.5,79.75,71.4209,80.35
344.0,344.0,87,2.0,80.0,71.48,80.6
345.0,345.0,87,2.5,80.25,71.73,80.7775
346.0,346.0,88,1.0,80.5,71.98,80.9
347.0,347.0,88,1.5,80.735,72.23,81.15
348.0,348.0,88,2.0,80.854,72.48,81.4
349.0,349.0,88,2.5,80.8913,72.6658,81.65
350.0,350.0,89,1.0,81.02,72.76,81.84
351.0,351.0,89,1.5,81.61,73.09,82.09
352.0,352.0,89,2.0,81.86,73.48,82.34
353.0,353.0,89,2.5,82.11,73.75,82.59
354.0,354.0,90,1.0,82.36,74.0,82.82
355.0,355.0,90,1.5,82.61,74.25,83.05
356.0,356.0,90,2.0,82.86,74.5,83.3
357.0,357.0,90,2.5,83.11,74.77,83.55
358.0,358.0,91,1.0,83.36,75.02,83.8
364.0,364.0,92,2.0,84.44,76.18,85.3
364.3333,364.3333,92,2.1667,84.5233,76.2633,85.3833
364.6667,364.6667,92,2.3333,84.6067,76.3467,85.4667
365.0,365.0,92,2.5,84.69,76.43,85.545
365.3333,365.3333,92,2.6667,84.7622,76.5133,85.6066
365.6667,365.6667,92,2.8333,84.7761,76.5481,85.6473
366.0,366.0,93,1.0,84.84,76.56,85.6667
372.0,372.0,94,2.0,86.02,77.92,86.76
372.3333,372.3333,94,2.1667,86.1033,78.0033,86.8433
372.6667,372.6667,94,2.3333,86.1867,78.0802,86.8878
373.0,373.0,94,2.5,86.27,78.0833,86.91
373.3333,373.3333,94,2.6667,86.3533,78.0864,86.9933
373.6667,373.6667,94,2.8333,86.4367,78.0895,87.0767
374.0,374.0,95,1.0,86.52,78.0926,87.16
380.0,380.0,96,2.0,87.66,79.18,88.6
380.3333,380.3333,96,2.1667,87.7433,79.202,88.6833
380.6667,380.6667,96,2.3333,87.8267,79.2046,88.7667
381.0,381.0,96,2.5,87.91,79.2072,88.85
381.3333,381.3333,96,2.6667,87.9933,79.2098,88.9333
381.6667,381.6667,96,2.8333,88.0767,79.2124,89.0167
382.0,382.0,97,1.0,88.1257,79.215,89.1
388.0,388.0,98,2.0,89.54,80.56,90.38
388.3333,388.3333,98,2.1667,89.6233,80.6433,90.4633
388.6667,388.6667,98,2.3333,89.7067,80.7267,90.4967
389.0,389.0,98,2.5,89.79,80.81,90.57
389.3333,389.3333,98,2.6667,89.8219,80.8933,90.6533
389.6667,389.6667,98,2.8333,89.8338,80.9767,90.7367
390.0,390.0,99,1.0,89.88,81.06,90.82
390.5,390.5,99,1.25,90.005,81.185,90.945
391.0,391.0,99,1.5,90.055,81.27,91.03
392.0,392.0,99,2.0,90.26,81.52,91.26
392.5,392.5,99,2.25,90.385,81.625,91.385
393.0,393.0,99,2.5,90.4575,81.705,91.49
394.0,394.0,100,1.0,90.7,81.94,91.72
394.5,394.5,100,1.25,90.825,82.045,91.845
395.0,395.0,100,1.5,90.95,82.17,91.97
396.0,396.0,100,2.0,91.18,82.32,92.2
396.3333,396.3333,100,2.1667,91.2633,82.3527,92.2833
396.6667,396.6667,100,2.3333,91.3467,82.4067,92.3667
397.0,397.0,100,2.5,91.4233,82.49,92.3917
397.3333,397.3333,100,2.6667,91.4733,82.5733,92.4333
397.6667,397.6667,100,2.8333,91.5456,82.6567,92.5167
398.0,398.0,101,1.0,91.6,82.74,92.6
398.5,398.5,101,1.25,91.725,82.865,92.725
399.0,399.0,101,1.5,91.85,82.99,92.85
400.0,400.0,101,2.0,92.04,83.16,93.06
400.5,400.5,101,2.25,92.125,83.265,93.185
401.0,401.0,101,2.5,92.25,83.39,93.31
402.0,402.0,102,1.0,92.48,83.56,93.52
402.5,402.5,102,1.25,92.605,83.685,93.645
403.0,403.0,102,1.5,92.73,83.81,93.77
404.0,404.0,102,2.0,92.96,84.02,94.0
404.3333,404.3333,102,2.1667,93.0433,84.1033,94.0833
404.6667,404.6667,102,2.3333,93.1267,84.1867,94.1667
405.0,405.0,102,2.5,93.21,84.27,94.25
405.3333,405.3333,102,2.6667,93.2933,84.3533,94.3333
405.5,405.5,102,2.75,93.3117,84.395,94.375
405.6667,405.6667,102,2.8333,93.3367,84.4367,94.3873
406.0,406.0,103,1.0,93.42,84.52,94.42
406.3333,406.3333,103,1.1667,93.5033,84.6033,94.5033
406.6667,406.6667,103,1.3333,93.5867,84.6867,94.5867
407.0,407.0,103,1.5,93.67,84.77,94.63
407.3333,407.3333,103,1.6667,93.7533,84.8533,94.7066
407.6667,407.6667,103,1.8333,93.8367,84.9211,94.7767
408.0,408.0,103,2.0,93.92,84.9267,94.86
408.3333,408.3333,103,2.1667,94.0011,84.9322,94.9433
408.6667,408.6667,103,2.3333,94.0467,84.9378,95.0267
409.0,409.0,103,2.5,94.13,84.99,95.11
409.3333,409.3333,103,2.6667,94.2133,85.0733,95.1711
409.5,409.5,103,2.75,94.255,85.115,95.195
409.6667,409.6667,103,2.8333,94.2967,85.1567,95.2284
410.0,410.0,104,1.0,94.38,85.24,95.3
410.3333,410.3333,104,1.1667,94.4633,85.3233,95.3833
410.6667,410.6667,104,1.3333,94.5467,85.4067,95.4667
411.0,411.0,104,1.5,94.63,85.49,95.53
411.3333,411.3333,104,1.6667,94.7133,85.5733,95.5867
411.6667,411.6667,104,1.8333,94.7967,85.6052,95.6167
412.0,412.0,104,2.0,94.862,85.6127,95.7
412.3333,412.3333,104,2.1667,94.8703,85.6233,95.7833
412.6667,412.6667,104,2.3333,94.8787,85.7067,95.8667
413.0,413.0,104,2.5,94.95,85.79,95.95
413.3333,413.3333,104,2.6667,95.0333,85.8733,96.0333
413.6667,413.6667,104,2.8333,95.1167,85.9189,96.1167
414.0,414.0,105,1.0,95.18,86.0,96.18
414.3333,414.3333,105,1.1667,95.2633,86.0833,96.2516
414.6667,414.6667,105,1.3333,95.3467,86.1467,96.3267
415.0,415.0,105,1.5,95.43,86.23,96.41
415.3333,415.3333,105,1.6667,95.4911,86.2883,96.4933
415.6667,415.6667,105,1.8333,95.5567,86.3367,96.5767
416.0,416.0,105,2.0,95.64,86.42,96.64
416.3333,416.3333,105,2.1667,95.7233,86.4708,96.6944
416.6667,416.6667,105,2.3333,95.8067,86.5267,96.7667
417.0,417.0,105,2.5,95.89,86.61,96.85
417.3333,417.3333,105,2.6667,95.9307,86.6933,96.9333
417.6667,417.6667,105,2.8333,95.9767,86.7367,97.0167
418.0,418.0,106,1.0,96.06,86.82,97.06
418.3333,418.3333,106,1.1667,96.1433,86.9033,97.1433
418.6667,418.6667,106,1.3333,96.2267,86.9867,97.2267
419.0,419.0,106,1.5,96.31,87.07,97.31
419.3333,419.3333,106,1.6667,96.3683,87.1533,97.3383
419.6667,419.6667,106,1.8333,96.4167,87.1942,97.4167
420.0,420.0,106,2.0,96.5,87.26,97.5
420.3333,420.3333,106,2.1667,96.5833,87.3433,97.5833
420.6667,420.6667,106,2.3333,96.6667,87.4267,97.6667
421.0,421.0,106,2.5,96.73,87.49,97.75
421.3333,421.3333,106,2.6667,96.7733,87.5533,97.8333
421.6667,421.6667,106,2.8333,96.8367,87.5894,97.8967
422.0,422.0,107,1.0,96.92,87.62,97.98
422.3333,422.3333,107,1.1667,97.0033,87.7033,98.0633
422.6667,422.6667,107,1.3333,97.0667,87.7556,98.1267
423.0,423.0,107,1.5,97.15,87.83,98.21
423.3333,423.3333,107,1.6667,97.2333,87.8911,98.2933
423.6667,423.6667,107,1.8333,97.3083,87.9567,98.3656
424.0,424.0,107,2.0,97.38,88.04,98.42
424.3333,424.3333,107,2.1667,97.4633,88.1233,98.5033
424.6667,424.6667,107,2.3333,97.5467,88.1717,98.5822
425.0,425.0,107,2.5,97.59,88.23,98.63
425.3333,425.3333,107,2.6667,97.6566,88.2883,98.7133
425.6667,425.6667,107,2.8333,97.7367,88.3367,98.7967
426.0,426.0,108,1.0,97.82,88.42,98.88
426.3333,426.3333,108,1.1667,97.9033,88.5033,98.9633
426.6667,426.6667,108,1.3333,97.9867,88.5867,99.0467
427.0,427.0,108,1.5,98.07,88.67,99.13
427.3333,427.3333,108,1.6667,98.1533,88.7533,99.2133
427.6667,427.6667,108,1.8333,98.2122,88.8367,99.2967
428.0,428.0,108,2.0,98.28,88.92,99.34
428.3333,428.3333,108,2.1667,98.3633,89.0033,99.3833
428.6667,428.6667,108,2.3333,98.4467,89.0734,99.4667
429.0,429.0,108,2.5,98.53,89.15,99.55
429.3333,429.3333,108,2.6667,98.6133,89.1667,99.6333
429.6667,429.6667,108,2.8333,98.6967,89.1742,99.6767
430.0,430.0,109,1.0,98.72,89.2,99.76
430.3333,430.3333,109,1.1667,98.8033,89.2833,99.8433
430.6667,430.6667,109,1.3333,98.8867,89.3667,99.9267
431.0,431.0,109,1.5,98.97,89.45,100.01
431.3333,431.3333,109,1.6667,99.0533,89.5266,100.0933
431.6667,431.6667,109,1.8333,99.1167,89.5967,100.1684
432.0,432.0,109,2.0,99.2,89.68,100.24
432.3333,432.3333,109,2.1667,99.2833,89.7608,100.3233
432.6667,432.6667,109,2.3333,99.3667,89.7867,100.3667
433.0,433.0,109,2.5,99.45,89.87,100.45
433.3333,433.3333,109,2.6667,99.5083,89.9256,100.5333
433.6667,433.6667,109,2.8333,99.5567,89.9394,100.6042
434.0,434.0,110,1.0,99.64,90.02,100.64
434.3333,434.3333,110,1.1667,99.7233,90.1033,100.7233
434.6667,434.6667,110,1.3333,99.8067,90.1667,100.8067
435.0,435.0,110,1.5,99.89,90.25,100.89
435.3333,435.3333,110,1.6667,99.9733,90.3333,100.9733
435.6667,435.6667,110,1.8333,100.0567,90.4167,101.0456
436.0,436.0,110,2.0,100.14,90.5,101.1
436.3333,436.3333,110,2.1667,100.2233,90.5816,101.1833
436.6667,436.6667,110,2.3333,100.3067,90.6467,101.2667
437.0,437.0,110,2.5,100.39,90.73,101.35
437.3333,437.3333,110,2.6667,100.4483,90.8133,101.4333
437.5,437.5,110,2.75,100.4588,90.855,101.475
437.6667,437.6667,110,2.8333,100.4722,90.8967,101.5056
438.0,438.0,111,1.0,100.54,90.98,101.56
438.3333,438.3333,111,1.1667,100.6233,91.0633,101.6433
438.6667,438.6667,111,1.3333,100.7067,91.1467,101.7267
439.0,439.0,111,1.5,100.79,91.23,101.81
439.3333,439.3333,111,1.6667,100.8733,91.3133,101.8933
439.6667,439.6667,111,1.8333,100.9567,91.3817,101.9767
440.0,440.0,111,2.0,101.04,91.39,102.06
440.3333,440.3333,111,2.1667,101.1233,91.3983,102.1258
440.6667,440.6667,111,2.3333,101.2067,91.4667,102.1667
441.0,441.0,111,2.5,101.29,91.55,102.25
441.3333,441.3333,111,2.6667,101.3733,91.6333,102.3333
441.5,441.5,111,2.75,101.415,91.675,102.375
441.6667,441.6667,111,2.8333,101.4567,91.7167,102.4167
442.0,442.0,112,1.0,101.54,91.8,102.48
442.3333,442.3333,112,1.1667,101.5567,91.8833,102.5633
442.6667,442.6667,112,1.3333,101.6267,91.9667,102.6467
443.0,443.0,112,1.5,101.71,92.05,102.73
443.3333,443.3333,112,1.6667,101.7933,92.1333,102.8133
443.6667,443.6667,112,1.8333,101.8767,92.2167,102.8967
444.0,444.0,112,2.0,101.96,92.2825,102.98
444.3333,444.3333,112,2.1667,102.0433,92.2929,103.0633
444.6667,444.6667,112,2.3333,102.1267,92.3267,103.1467
445.0,445.0,112,2.5,102.21,92.41,103.23
445.3333,445.3333,112,2.6667,102.2711,92.4578,103.2733
445.5,445.5,112,2.75,102.295,92.495,103.295
445.6667,445.6667,112,2.8333,102.3367,92.5367,103.3367
446.0,446.0,113,1.0,102.42,92.62,103.42
447.0,447.0,113,1.5,102.67,92.87,103.67
448.0,448.0,113,2.0,102.92,93.06,103.92
449.0,449.0,113,2.5,103.17,93.31,104.155
449.5,449.5,113,2.75,103.295,93.375,104.2025
450.0,450.0,114,1.0,103.42,93.5,104.24
451.0,451.0,114,1.5,103.65,93.75,104.49
452.0,452.0,114,2.0,103.76,93.88,104.72
453.0,453.0,114,2.5,104.01,94.13,104.91
453.5,453.5,114,2.75,104.135,94.195,105.035
454.0,454.0,115,1.0,104.26,94.32,105.16
455.0,455.0,115,1.5,104.51,94.51,105.41
456.0,456.0,115,2.0,104.76,94.74,105.66
457.0,457.0,115,2.5,105.01,94.99,105.91
457.5,457.5,115,2.75,105.135,95.0783,105.975
458.0,458.0,116,1.0,105.26,95.17,106.1
459.0,459.0,116,1.5,105.4033,95.39,106.3167
460.0,460.0,116,2.0,105.62,95.64,106.5
461.0,461.0,116,2.5,105.87,95.71,106.75
461.5,461.5,116,2.75,105.935,95.795,106.875
462.0,462.0,117,1.0,106.06,95.92,107.0
463.0,463.0,117,1.5,106.31,96.17,107.25
464.0,464.0,117,2.0,106.56,96.38,107.42
465.0,465.0,117,2.5,106.81,96.63,107.67
465.5,465.5,117,2.75,106.875,96.755,107.715
466.0,466.0,118,1.0,106.94,96.88,107.82
467.0,467.0,118,1.5,107.19,97.13,108.07
468.0,468.0,118,2.0,107.44,97.316,108.32
469.0,469.0,118,2.5,107.69,97.379,108.5475
469.5,469.5,118,2.75,107.7588,97.455,108.635
470.0,470.0,119,1.0,107.88,97.58,108.68
471.0,471.0,119,1.5,108.11,97.79,108.93
472.0,472.0,119,2.0,108.32,97.94,109.18
473.0,473.0,119,2.5,108.57,98.19,109.43
473.5,473.5,119,2.75,108.695,98.315,109.479
474.0,474.0,120,1.0,108.78,98.44,109.6
475.0,475.0,120,1.5,109.03,98.57,109.85
476.0,476.0,120,2.0,109.26,98.76,110.02
477.0,477.0,120,2.5,109.51,99.01,110.25
477.5,477.5,120,2.75,109.595,99.1275,110.375
478.0,478.0,121,1.0,109.72,99.24,110.5
478.3333,478.3333,121,1.1667,109.8033,99.3233,110.5833
478.6667,478.6667,121,1.3333,109.8867,99.4067,110.6667
479.0,479.0,121,1.5,109.97,99.49,110.75
479.3333,479.3333,121,1.6667,110.0533,99.5617,110.8333
479.6667,479.6667,121,1.8333,110.1122,99.5721,110.9167
480.0,480.0,121,2.0,110.18,99.6,111.0
481.5,481.5,121,2.75,110.555,99.975,111.375
482.0,482.0,122,1.0,110.66,100.04,111.5
483.0,483.0,122,1.5,110.91,100.29,111.69
484.0,484.0,122,2.0,111.16,100.54,111.94
485.5,485.5,122,2.75,111.4983,100.815,112.139
486.0,486.0,123,1.0,111.58,100.94,112.26
487.0,487.0,123,1.5,111.83,101.15,112.51
488.0,488.0,123,2.0,112.04,101.36,112.74
489.5,489.5,123,2.75,112.339,101.595,113.0783
490.0,490.0,124,1.0,112.46,101.72,113.2
491.0,491.0,124,1.5,112.69,101.97,113.45
492.0,492.0,124,2.0,112.94,102.22,113.68
493.5,493.5,124,2.75,113.255,102.3588,113.975
494.0,494.0,125,1.0,113.38,102.48,114.1
495.0,495.0,125,1.5,113.63,102.73,114.35
496.0,496.0,125,2.0,113.88,102.82,114.56
497.5,497.5,125,2.75,114.255,103.195,114.935
498.0,498.0,126,1.0,114.3,103.32,115.02
499.0,499.0,126,1.5,114.49,103.51,115.25
500.0,500.0,126,2.0,114.74,103.76,115.5
501.5,501.5,126,2.75,115.115,104.015,115.715
502.0,502.0,127,1.0,115.24,104.1,115.84
503.0,503.0,127,1.5,115.475,104.35,116.09
504.0,504.0,127,2.0,115.6,104.48,116.32
505.5,505.5,127,2.75,115.975,104.855,116.695
506.0,506.0,128,1.0,116.1,104.95,116.82
507.0,507.0,128,1.5,116.31,105.11,117.07
508.0,508.0,128,2.0,116.56,105.36,117.14
509.0,509.0,128,2.5,116.81,105.61,117.39
509.5,509.5,128,2.75,116.935,105.735,117.515
510.0,510.0,129,1.0,117.06,105.86,117.64
511.0,511.0,129,1.5,117.31,106.09,117.89
512.0,512.0,129,2.0,117.56,106.14,118.06
513.5,513.5,129,2.75,117.795,106.4192,118.3788
514.0,514.0,130,1.0,117.92,106.54,118.5
515.0,515.0,130,1.5,118.17,106.79,118.75
516.0,516.0,130,2.0,118.42,107.02,118.8364
517.5,517.5,130,2.75,118.715,107.235,119.175
518.0,518.0,131,1.0,118.84,107.36,119.3
519.0,519.0,131,1.5,119.09,107.61,119.55
520.0,520.0,131,2.0,119.34,107.86,119.8
521.5,521.5,131,2.75,119.675,108.235,120.115
522.0,522.0,132,1.0,119.8,108.36,120.24
523.0,523.0,132,1.5,120.05,108.434,120.4814
524.0,524.0,132,2.0,120.3,108.64,120.62
525.5,525.5,132,2.75,120.495,108.8594,120.915
526.0,526.0,133,1.0,120.58,108.98,121.04
527.0,527.0,133,1.5,120.85,109.23,121.29
528.0,528.0,133,2.0,121.1,109.4,121.54
529.5,529.5,133,2.75,121.475,109.775,121.915
530.0,530.0,134,1.0,121.6,109.9,122.02
531.0,531.0,134,1.5,121.85,110.15,122.27
532.0,532.0,134,2.0,122.1,110.3167,122.52
533.5,533.5,134,2.75,122.475,110.675,122.875
534.0,534.0,135,1.0,122.6,110.8,123.0
535.0,535.0,135,1.5,122.85,111.05,123.25
536.0,536.0,135,2.0,123.1,111.3,123.46
537.5,537.5,135,2.75,123.2475,111.6575,123.595
538.0,538.0,136,1.0,123.36,111.76,123.72
539.0,539.0,136,1.5,123.59,111.8986,123.97
540.0,540.0,136,2.0,123.76,112.08,124.22
541.0,541.0,136,2.5,124.01,112.1883,124.4175
541.5,541.5,136,2.75,124.135,112.1953,124.475
542.0,542.0,137,1.0,124.26,112.24,124.6
543.0,543.0,137,1.5,124.51,112.49,124.85
544.0,544.0,137,2.0,124.76,112.74,125.1
545.5,545.5,137,2.75,125.095,113.0188,125.4188
546.0,546.0,138,1.0,125.22,113.14,125.52
547.0,547.0,138,1.5,125.47,113.37,125.77
548.0,548.0,138,2.0,125.7,113.62,126.0
549.5,549.5,138,2.75,125.979,113.8593,126.275
550.0,550.0,139,1.0,126.08,113.98,126.36
551.0,551.0,139,1.5,126.33,114.23,126.61
552.0,552.0,139,2.0,126.52,114.46,126.86
