qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1767.0,1795.0,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,U(D Trumpet 2),U(D Trumpet 1),,Main Part,P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
1795.0,1819.0,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Flute 2)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,P3(Main),,,,,,,,P8(Violin 2),P8(Violin 1),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)
1819.0,1843.0,,,P3(Oboe 2),P3(Oboe 1),Main Part,P3(Main),,,,,,,,P8(Violin 2),P8(Violin 1),,,
1843.0,1867.0,P8(Flute 2),P8(Flute 1),Main Part,,,,,,,,,,,P8(Violin 2),P8(Violin 1),,,
1867.0,1891.0,,,Main Part,,,,,,,,,,,P8(Violin 2),P8(Violin 1),,,
1891.0,1969.0,Main Part,,,,,,,,P8(Violoncello)&P8(Contrabass),,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),P8(Violin 2),P8(Violin 1),,P8(D Horn 1)&P8(Contrabass),P8(D Horn 1)&P8(Violoncello)
1969.0,1993.0,Main Part,P3(Main),P3(Oboe 2),P3(Oboe 1),P3(A Clarinet 2),P3(A Clarinet 1),P8(Violin 1),,,,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),P8(Bassoon 1),,,P8(Contrabass),P8(Violoncello)
1993.0,2011.0,P8(A Clarinet 1)&P8(Main),P8(A Clarinet 2),P3(Oboe 2),P3(Oboe 1),P8(Flute 1)&P8(Main),P8(Flute 2),U(Bassoon 2),U(Bassoon 1),U(D Horn 2),U(D Horn 1),P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
2011.0,2017.0,P8(A Clarinet 1)&P3(Bassoon 2)&P8(Main)&P8(Violin 2),P3(Oboe 2)&P5(Timpani)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(A Clarinet 2)&P3(Bassoon 1),P3(Flute 2)&P3(Timpani)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Flute 1)&P3(Bassoon 2)&P8(Main)&U(Violin 2),P8(Oboe 1)&P3(Bassoon 1),P3(Oboe 1)&P3(A Clarinet 2),P3(Flute 1)&P3(A Clarinet 1)&P3(Main)&P3(Violin 2),,,P8(D Trumpet 2),P8(D Trumpet 1),P5(Flute 2)&P3(Oboe 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),Main Part,P8(Flute 1)&U(A Clarinet 1)&P3(Bassoon 2)&P8(Main),P8(Flute 2)&P3(Oboe 2)&P5(Timpani)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P3(Oboe 2)&P5(Timpani)&P8(Viola)&P8(Contrabass),P8(Flute 2)&P3(Oboe 2)&P5(Timpani)&P8(Viola)&P8(Violoncello)
2017.0,2095.0,,,,,,,,,P8(Violoncello)&P8(Contrabass),,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,P8(Main),,P8(D Horn 1)&P8(Contrabass),P8(D Horn 1)&P8(Violoncello)
2095.0,2119.0,P3(Flute 2),P3(Flute 1),P3(Oboe 2),P3(Oboe 1),P3(A Clarinet 2),P3(A Clarinet 1),P8(Main),,,,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
2119.0,2137.0,P8(A Clarinet 1)&P8(Violin 1),P8(A Clarinet 2),P3(Oboe 2),P3(Oboe 1),P8(Flute 1)&P8(Violin 1),P8(Flute 2),U(Bassoon 2),U(Bassoon 1),Main Part,U(Main),P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 1)&P8(A Clarinet 1),,,P8(Contrabass),P8(Violoncello)
2137.0,2143.0,U(Flute 2)&U(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P5(Timpani),U(Flute 1)&U(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P5(Timpani),U(Flute 1)&U(Flute 2)&P3(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P5(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P5(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&U(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P5(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P3(Timpani),Main Part,P8(Main),P8(D Trumpet 2),P8(D Trumpet 1),P5(Flute 1)&P5(Flute 2)&P5(Oboe 1)&P3(Oboe 2)&P5(A Clarinet 1)&P5(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2),,P8(Violoncello)&P8(Contrabass),,P8(Violin 2)&P8(Contrabass),P8(Violin 2)&P8(Violoncello)
2143.0,2179.0,,,,,,,,,,Main Part,,,,P3(Violin 2),P3(Violin 1),,P8(Contrabass),P8(Violoncello)
2179.0,2185.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
2185.0,2218.0,Main Part,,,,P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(A Clarinet 1)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Main),,P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),,,,,
2218.0,2224.0,P3(Contrabass),,,,,,,,,,,,,Main Part,,,P3(Main),P3(Flute 1)
2224.0,2236.0,Main Part,P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,P5(Flute 2)&P6(A Clarinet 1)&P8(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),P2(Flute 2)&P6(Oboe 2)&P6(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2),P5(Flute 2)&P8(Oboe 2)&P6(A Clarinet 1)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),,,P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,,,,P8(Contrabass),P8(Violoncello)
2236.0,2263.0,,,P8(A Clarinet 1)&P8(Bassoon 1),P8(A Clarinet 2)&P8(Bassoon 2),P8(Oboe 1)&P8(Bassoon 1),P8(Oboe 2)&P8(Bassoon 2),P8(Oboe 1)&P8(A Clarinet 1),P8(Oboe 2)&P8(A Clarinet 2),,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
2263.0,2266.0,,,,,,,,,,,,,,,,Main Part,,
2266.0,2268.0,,,,,,,,,,,,,,,Main Part,,,
2268.0,2271.0,P4(A Clarinet 1)&P6(A Clarinet 2),,,,P4(Flute 1)&P3(A Clarinet 2),P6(Flute 1)&P3(A Clarinet 1),,,,,,,,Main Part,,,,
2271.0,2296.0,Main Part,,,,,P6(Main),,,,,,,,P5(Violin 2)&P3(Viola),P5(Violin 1)&P3(Viola),P3(Violin 1)&P3(Violin 2),,
2296.0,2308.0,,,,,,,P4(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P2(Violoncello)&P2(Contrabass),P4(Bassoon 1)&P2(D Horn 1)&P2(D Horn 2)&P5(Violoncello)&P5(Contrabass),P3(Bassoon 1)&P2(Bassoon 2)&U(D Horn 2)&P4(Violoncello)&P4(Contrabass),P3(Bassoon 1)&P2(Bassoon 2)&U(D Horn 1)&P4(Violoncello)&P4(Contrabass),,,,Main Part,,P3(Main),P2(Bassoon 1)&P5(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(Contrabass),P2(Bassoon 1)&P5(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(Violoncello)
2308.0,2316.0,P3(Flute 2)&P4(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P4(Violin 1)&P4(Violin 2)&P3(Viola),P3(Flute 1)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P4(Flute 1)&P6(Flute 2)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&U(Violin 1)&P8(Violin 2)&P6(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P3(A Clarinet 1)&U(A Clarinet 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P8(Flute 1)&P3(Flute 2)&P4(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P4(Violin 1)&P4(Violin 2)&P3(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&U(Oboe 2)&P3(A Clarinet 1)&U(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P4(Bassoon 2)&P2(Main)&P2(Contrabass),P4(Bassoon 1),,,P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&U(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&P6(Violin 1)&P6(Violin 2)&U(Viola),,P4(Flute 1)&P6(Flute 2)&U(Oboe 1)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P8(Violin 2)&P6(Viola),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P8(Violin 1)&P6(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P6(Violin 1)&P6(Violin 2),Main Part,P2(Bassoon 1)&P8(Main)
2316.0,2344.0,Main Part,P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),,P3(Main),P3(Flute 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P4(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P2(Violoncello)&P2(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P2(Violoncello)&P2(Contrabass),P6(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P4(Bassoon 1)&P3(D Horn 1)&P3(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P3(Violoncello)&P3(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&U(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 1)&P4(Violoncello)&P4(Contrabass),,,,,P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)
2344.0,2356.0,,,,,,,P5(Bassoon 2)&P2(Violoncello)&P2(Contrabass),P5(Bassoon 1)&P4(Violoncello)&P4(Contrabass),,,,,,Main Part,,,P2(Bassoon 1)&P4(Bassoon 2)&P8(Contrabass),P2(Bassoon 1)&P4(Bassoon 2)&P8(Violoncello)
2356.0,2364.0,,,,,,,P3(Viola)&P2(Violoncello)&P2(Contrabass),Main Part,U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P8(Violin 1)&P8(Violin 2),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P8(Violin 1)&P8(Violin 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani)&P8(Violin 1)&U(Violin 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani)&P8(Violin 1)&U(Violin 2),P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Violin 1)&P3(Violin 2),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P8(Violin 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani)&P8(Violin 1),P3(Bassoon 1)&P4(Violoncello)&P4(Contrabass),P2(Bassoon 1)&P4(Viola)&P8(Contrabass),P2(Bassoon 1)&P4(Viola)&P8(Violoncello)
2364.0,2376.0,,,,,,,,U(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),Main Part,,,P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Violoncello)
2376.0,2431.0,,,Main Part,,,,,,,,,,,,,,P8(Contrabass),P8(Violoncello)
2431.0,2451.0,P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P8(Flute 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),Main Part,,P8(Flute 1)&U(Flute 2)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&P6(D Horn 1)&P6(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P8(Main),,P4(Flute 1)&P4(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&U(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani),P4(Flute 1)&P4(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&U(D Horn 1)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 1)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),,,,P8(Contrabass),P8(Violoncello)
2451.0,2458.0,P8(Violin 1)&P8(Violin 2),P8(Oboe 2),Main Part,P8(Flute 2),P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Violoncello)&P8(Contrabass),,P8(Main)&U(Viola),,P4(A Clarinet 1)&U(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani)&P4(Violoncello)&P4(Contrabass),P4(A Clarinet 1)&U(D Horn 1)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani)&P4(Violoncello)&P4(Contrabass),P3(A Clarinet 1)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P3(A Clarinet 1)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 1)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P8(A Clarinet 1)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Violin 2),P8(Flute 1)&P8(Violin 1),P8(Main)&U(Bassoon 1),P8(A Clarinet 1)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P8(A Clarinet 1)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Violoncello)
2458.0,2506.0,P8(Oboe 1),P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2),P8(Flute 1),P8(Flute 2)&P8(A Clarinet 1)&U(A Clarinet 2),U(Flute 2)&P8(Oboe 2)&P8(A Clarinet 2),P8(Flute 2)&U(Oboe 2)&P8(A Clarinet 1),,,,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,,
2506.0,2512.0,,,P5(Oboe 2)&P3(Bassoon 1)&P3(Bassoon 2),P5(Oboe 1)&P3(Bassoon 1)&P7(Bassoon 2),,,P3(Oboe 1)&P3(Oboe 2)&P5(Bassoon 2),P3(Oboe 1)&P7(Oboe 2)&P5(Bassoon 1),,,,,,Main Part,,,P3(Main),
