score_qstamp,qstamp,measure,beat,723382_tstamp,729190_tstamp,723374_tstamp,730989_tstamp,736447_tstamp,723386_tstamp,723404_tstamp,723411_tstamp,723399_tstamp,728531_tstamp,723395_tstamp,736452_tstamp,723378_tstamp,711682_tstamp
992.0,1551.0,334,3.0,302.8206,257.3806,167.3321,178.9343,228.7806,278.0406,280.2006,259.5606,253.8206,228.5606,235.6206,210.9006,230.4206,238.2406
993.0,1552.0,335,1.0,302.9721,257.5321,167.3323,178.9344,228.9321,278.1921,280.3521,259.7121,253.9721,228.7121,235.7721,211.0521,230.5721,238.3921
994.0,1553.0,335,2.0,303.1908,257.7036,167.3324,178.9345,229.0908,278.3436,280.5036,259.9036,254.4436,228.9436,235.9236,211.2036,230.7436,238.6636
995.0,1554.0,335,3.0,303.3752,257.8552,167.3325,178.9346,229.2752,278.4952,280.6552,260.0752,254.5952,229.0952,236.0752,211.3552,230.8952,238.8152
996.0,1555.0,336,1.0,303.5467,258.0067,167.3326,178.9347,229.4467,278.6467,280.8467,260.2267,254.7467,229.2467,236.2867,211.5267,231.0467,238.9667
997.0,1556.0,336,2.0,303.6982,258.1582,167.3328,178.9348,229.6164,278.7982,280.9982,260.3782,254.8982,229.3982,236.5182,211.6782,231.1982,239.1182
998.0,1557.0,336,3.0,303.8497,258.3097,167.3329,178.9349,229.7697,278.9497,281.1448,260.5297,254.9697,229.5497,236.6697,211.8297,231.3497,239.2697
999.0,1558.0,337,1.0,304.0012,258.4212,167.333,178.935,229.9224,279.0812,281.2812,260.6812,255.1212,229.7012,236.8212,211.9812,231.5012,239.4212
1000.0,1559.0,337,2.0,304.1527,258.5727,167.3331,178.9352,230.0927,279.2327,281.4327,260.8327,255.2727,229.8527,236.9727,212.1527,231.6527,239.5727
1001.0,1560.0,337,3.0,304.3042,258.7242,167.3333,178.9353,230.2442,279.3842,281.5842,260.9842,255.4242,230.0042,237.1242,212.3042,231.8042,239.7242
1002.0,1561.0,338,1.0,304.4558,258.8758,167.3334,178.9354,230.3958,279.5358,281.7358,261.1358,255.5758,230.1558,237.2758,212.4758,231.9558,239.8758
1003.0,1562.0,338,2.0,304.6073,259.0273,167.3335,178.9355,230.5473,279.6873,281.8873,261.2873,255.7873,230.3073,237.4273,212.6273,232.1073,240.0273
1004.0,1563.0,338,3.0,304.7988,259.1788,167.3336,178.9356,230.6988,279.8294,282.0388,261.3988,255.9388,230.4588,237.5788,212.7788,232.2588,240.1788
1005.0,1564.0,339,1.0,304.9703,259.3303,167.3338,178.9357,230.8703,279.9703,282.1903,261.5503,256.1303,230.6103,237.7303,212.9503,232.4103,240.3303
1006.0,1565.0,339,2.0,305.1236,259.4818,167.3339,178.9358,231.0218,280.1218,282.3418,261.7054,256.2836,230.7618,237.9218,213.1018,232.5618,240.4818
1007.0,1566.0,339,3.0,305.2933,259.6333,167.334,178.9359,231.1733,280.2733,282.4933,261.8933,256.4533,230.9399,238.0733,213.2533,232.7133,240.6466
1008.0,1567.0,340,1.0,305.5032,259.7848,167.3341,178.936,231.3648,280.4248,282.6496,262.1048,256.624,231.1248,238.2344,213.4048,232.8648,240.8048
1009.0,1568.0,340,2.0,305.7764,259.9364,167.3343,178.9361,231.5764,280.5764,282.8164,262.2764,256.8564,231.2764,238.4564,213.5564,233.0164,240.9564
1010.0,1569.0,340,3.0,305.9279,260.0879,167.3344,178.9363,231.7279,280.7279,282.9679,262.4279,257.0079,231.4279,238.6079,213.6668,233.1679,241.1079
1011.0,1570.0,341,1.0,306.0794,260.2394,167.3345,178.9364,231.8794,280.8794,283.1194,262.5794,257.1594,231.5794,238.7594,213.7394,233.3194,241.2594
1012.0,1571.0,341,2.0,306.2309,260.3909,167.3346,178.9365,232.0309,281.0309,283.2709,262.7309,257.3909,231.7309,238.9109,213.8909,233.4709,241.4109
1013.0,1572.0,341,3.0,306.3624,260.5424,167.3348,178.9366,232.1824,281.1824,283.4224,262.8824,257.5424,231.9224,239.0624,214.0424,233.6224,241.5848
1014.0,1573.0,342,1.0,306.5139,260.6739,167.3349,178.9367,232.3739,281.3339,283.5739,263.0339,257.6939,232.0739,239.2139,214.1739,233.7739,241.7539
1015.0,1574.0,342,2.0,306.6655,260.8255,167.335,178.9368,232.5255,281.4855,283.7255,263.211,257.862,232.2255,239.3655,214.3255,233.9255,241.9055
1016.0,1575.0,342,3.0,306.817,260.977,167.3351,178.9369,232.677,281.637,283.877,263.377,258.057,232.377,239.517,214.477,234.0585,242.097
1017.0,1576.0,343,1.0,306.9685,261.1285,167.3353,178.937,232.8285,281.7685,284.0285,263.5485,258.2085,232.5885,239.6855,214.6285,234.1942,242.3085
1018.0,1577.0,343,2.0,307.12,261.28,167.3354,178.9371,233.0,281.92,284.17,263.7,258.4,232.74,239.86,214.78,234.34,242.46
1019.0,1578.0,343,3.0,307.2715,261.4315,167.3355,178.9372,233.1515,282.0715,284.3115,263.8515,258.5515,232.8915,240.0115,214.9315,234.4915,242.6115
1020.0,1579.0,344,1.0,307.423,261.583,167.3356,178.9374,233.306,282.223,284.463,264.026,258.763,233.043,240.186,215.083,234.643,242.763
1021.0,1580.0,344,2.0,307.5745,261.7345,167.3358,178.9375,233.4745,282.3745,284.6145,264.209,258.9145,233.1945,240.3545,215.2345,234.7945,242.9145
1022.0,1581.0,344,3.0,307.7261,261.8861,167.3359,178.9376,233.6261,282.5061,284.7661,264.3722,259.0661,233.3461,240.5061,215.3861,234.9461,243.0661
1023.0,1582.0,345,1.0,307.8776,262.0376,167.336,178.9377,233.7776,282.6576,284.9376,264.5576,259.2176,233.4976,240.6576,215.5376,235.0976,243.2176
1024.0,1583.0,345,2.0,308.1091,262.1891,167.3361,178.9378,233.9691,282.8091,285.0891,264.7091,259.3691,233.6491,240.8291,215.6746,235.2491,243.3691
1025.0,1584.0,345,3.0,308.2606,262.3406,167.3363,178.9379,234.1206,282.9406,285.2406,264.8606,259.5236,233.8006,240.9806,215.8206,235.3806,243.5206
1026.0,1585.0,346,1.0,308.4121,262.4921,167.3364,178.938,234.2721,283.0921,285.3721,265.0121,259.7842,233.9521,241.1321,215.9721,235.516,243.6721
1027.0,1586.0,346,2.0,308.6236,262.6436,167.3365,178.9381,234.4236,283.2436,285.5236,265.1636,259.9436,234.1236,241.2872,216.1236,235.6636,243.8236
1028.0,1587.0,346,3.0,308.7752,262.7952,167.3366,178.9382,234.5752,283.3752,285.6752,265.3152,260.0952,234.2752,241.4552,216.2552,235.8152,243.9752
1029.0,1588.0,347,1.0,308.9267,262.9467,167.3368,178.9383,234.7267,283.5267,285.8267,265.4734,260.3067,234.4267,241.6067,216.4067,235.9667,244.1267
1030.0,1589.0,347,2.0,309.1382,263.0982,167.3369,178.9385,234.8782,283.6782,285.9782,265.6382,260.4582,234.5782,241.7582,216.5582,236.1182,244.2982
1031.0,1590.0,347,3.0,309.2897,263.2497,167.337,178.9386,235.0685,283.8297,286.1297,265.8091,260.6588,234.7297,241.9194,216.6897,236.2697,244.4497
1032.0,1591.0,348,1.0,309.4412,263.4024,167.3371,178.9387,235.2612,283.9812,286.2824,265.9824,260.846,234.8812,242.0836,216.8412,236.4212,244.6012
1033.0,1592.0,348,2.0,309.5927,263.5727,167.3372,178.9388,235.4127,284.1327,286.4527,266.1527,261.0727,235.0327,242.2727,216.9927,236.5727,244.7527
1034.0,1593.0,348,3.0,309.7442,263.7242,167.3374,178.9389,235.5642,284.2842,286.6042,266.3042,261.2242,235.1842,242.4242,217.1442,236.7242,244.9042
1035.0,1594.0,349,1.0,309.8958,263.8758,167.3375,178.939,235.7158,284.3958,286.7558,266.4758,261.4158,235.3358,242.5758,217.2958,236.8758,245.0558
1036.0,1595.0,349,2.0,310.0473,264.0273,167.3376,178.9391,235.8673,284.5473,286.9073,266.6473,261.5673,235.4873,242.7273,217.4473,237.0273,245.2073
1037.0,1596.0,349,3.0,310.1988,264.1388,167.3377,178.9392,236.0188,284.6788,287.0188,266.7988,261.7188,235.6388,242.8788,217.5988,237.1788,245.3588
1038.0,1597.0,350,1.0,310.3503,264.2903,167.3379,178.9393,236.1703,284.8303,287.1703,266.9503,261.8703,235.7903,243.0303,217.7503,237.3303,245.5103
1039.0,1598.0,350,2.0,310.5018,264.4418,167.338,178.9394,236.3418,284.9818,287.3218,267.1218,262.0418,235.9418,243.1818,217.9018,237.4818,245.6618
1040.0,1599.0,350,3.0,310.6533,264.5933,167.3381,178.9396,236.4933,285.1333,287.4733,267.2733,262.2333,236.0933,243.3466,218.0533,237.6333,245.8133
1041.0,1600.0,351,1.0,310.8096,264.7448,167.3382,178.9397,236.6448,285.2848,287.6248,267.4248,262.4144,236.2896,243.5096,218.1848,237.7848,246.0096
1042.0,1601.0,351,2.0,310.9764,264.8964,167.3384,178.9398,236.7964,285.4364,287.7764,267.5764,262.5964,236.4564,243.6764,218.2791,237.9364,246.1764
1043.0,1602.0,351,3.0,311.1279,265.0479,167.3385,178.9399,236.9479,285.5879,287.9279,267.7358,262.7479,236.6079,243.8479,218.4279,238.0879,246.3279
1044.0,1603.0,352,1.0,311.2794,265.1994,167.3386,178.94,237.0994,285.7394,288.0794,267.8994,262.8994,236.7594,243.9994,218.5794,238.2394,246.4794
1045.0,1604.0,352,2.0,311.4709,265.3509,167.3387,178.9402,237.2709,285.8909,288.2309,268.0909,263.1309,236.9109,244.1818,218.7309,238.3909,246.6309
1046.0,1605.0,352,3.0,311.6224,265.5024,167.3389,178.9404,237.4248,286.0424,288.3824,268.2448,263.2824,237.0624,244.3424,218.8824,238.5424,246.7824
1047.0,1606.0,353,1.0,311.7739,265.6539,167.339,178.9406,237.5939,286.1939,288.5339,268.4139,263.4339,237.2139,244.4939,219.0339,238.6939,246.9539
1048.0,1607.0,353,2.0,311.9255,265.8055,167.3391,178.9409,237.7455,286.3455,288.6855,268.5655,263.6455,237.3655,244.6455,219.1855,238.8455,247.1455
1049.0,1608.0,353,3.0,312.077,265.957,167.3392,178.9411,237.897,286.497,288.837,268.717,263.797,237.517,244.797,219.337,238.997,247.297
1050.0,1609.0,354,1.0,312.2485,266.1085,167.3394,178.9413,238.0685,286.6485,288.9885,268.8885,263.9825,237.7085,244.9485,219.4885,239.1485,247.4485
1051.0,1610.0,354,2.0,312.42,266.26,167.3395,178.9415,238.22,286.76,289.14,269.04,264.18,237.86,245.1,219.64,239.3,247.6
1052.0,1611.0,354,3.0,312.5715,266.4115,167.3396,178.9417,238.3715,286.9115,289.2915,269.1915,264.3315,238.0115,245.2515,219.7915,239.4515,247.7515
1053.0,1612.0,355,1.0,312.723,266.563,167.3397,178.9419,238.523,287.063,289.443,269.363,264.483,238.163,245.403,219.943,239.603,247.903
1054.0,1613.0,355,2.0,312.8745,266.6745,167.3399,178.9421,238.6745,287.2145,289.5945,269.5145,264.6345,238.3145,245.5545,220.0545,239.7145,248.0545
1055.0,1614.0,355,3.0,313.0261,266.8261,167.34,178.9423,238.8261,287.3661,289.7461,269.7061,264.7922,238.4661,245.7061,220.1861,239.8661,248.2061
1056.0,1615.0,356,1.0,313.1776,266.9776,167.3613,178.9426,238.9776,287.5376,289.9352,269.8776,264.9576,238.6176,245.9176,220.3376,240.0176,248.3952
1057.0,1616.0,356,2.0,313.3491,267.1291,167.363,178.9428,239.1691,287.6891,290.0891,270.0891,265.1891,238.7691,246.0691,220.4891,240.1691,248.5491
1058.0,1617.0,356,3.0,313.5212,267.2806,167.3647,178.943,239.3212,287.8406,290.2206,270.2206,265.3406,238.9206,246.2206,220.6406,240.3206,248.7006
1059.0,1618.0,357,1.0,313.6921,267.4321,167.3664,178.9432,239.4921,287.9921,290.3721,270.3721,265.4921,239.0721,246.3921,220.7921,240.4721,248.8521
1060.0,1619.0,357,2.0,313.8636,267.6236,167.368,178.9434,239.7036,288.1436,290.5236,270.5836,265.7272,239.2636,246.5636,220.9436,240.6836,249.0036
1061.0,1620.0,357,3.0,314.0152,267.7752,167.3697,178.9436,239.8552,288.2952,290.6752,270.7552,265.8952,239.4152,246.7152,221.0552,240.8352,249.1552
1062.0,1621.0,358,1.0,314.2067,267.9267,167.3714,178.9438,240.0067,288.4467,290.8467,270.9067,266.1067,239.5667,246.9667,221.2067,240.9867,249.3667
1063.0,1622.0,358,2.0,314.3582,268.0782,167.3731,178.944,240.1582,288.5982,290.9982,271.0782,266.2582,239.7182,247.1182,221.3582,241.1382,249.5182
1064.0,1623.0,358,3.0,314.5097,268.2097,167.3748,178.9443,240.3097,288.7497,291.1497,271.2297,266.4097,239.8497,247.2697,221.5097,241.2897,249.6697
1065.0,1624.0,359,1.0,314.6612,268.3612,167.3765,178.9445,240.4612,288.9012,291.3012,271.3812,266.5612,240.0012,247.4212,221.6612,241.4412,249.8212
1066.0,1625.0,359,2.0,314.8127,268.5127,167.3781,178.9447,240.6127,289.0527,291.4527,271.5327,266.7127,240.1527,247.5727,221.8127,241.5927,249.9727
1067.0,1626.0,359,3.0,315.0042,268.6642,167.3798,178.9449,240.7442,289.2042,291.6042,271.6842,266.9484,240.3042,247.7242,221.9642,241.7242,250.1242
1068.0,1627.0,360,1.0,315.1558,268.7958,167.5158,178.9451,240.8958,289.3558,291.7558,271.8358,267.1358,240.4558,247.8758,222.1158,241.8758,250.2958
1069.0,1628.0,360,2.0,315.3292,268.9473,167.6673,178.9453,241.0873,289.5073,291.9073,271.9873,267.3238,240.6273,248.0273,222.2673,242.0273,250.4673
1070.0,1629.0,360,3.0,315.5388,269.0988,167.8188,178.9455,241.2388,289.6588,292.0588,272.1388,267.5388,240.8188,248.1788,222.4188,242.1788,250.6188
1071.0,1630.0,361,1.0,315.6903,269.2503,167.9703,178.9458,241.3903,289.8103,292.2103,272.2903,267.7103,241.0303,248.3303,222.5703,242.3303,250.8115
1072.0,1631.0,361,2.0,315.8818,269.4018,168.1218,178.946,241.6418,289.9818,292.4218,272.5854,267.8818,241.2018,248.6036,222.7218,242.4818,251.0018
1073.0,1632.0,361,3.0,316.0333,269.5533,168.2733,178.9462,241.7933,290.1333,292.5733,272.7733,268.0733,241.3733,248.7733,222.8733,242.6333,251.1533
1074.0,1633.0,362,1.0,316.1848,269.7048,168.4124,178.9464,241.9448,290.2848,292.7248,272.9448,268.2648,241.5248,248.9248,223.0248,242.7848,251.3048
1075.0,1634.0,362,2.0,316.3364,269.8564,168.5564,178.9466,242.0964,290.4364,292.8764,273.1164,268.4164,241.6764,249.0964,223.1764,242.9364,251.4564
1076.0,1635.0,362,3.0,316.4879,270.0279,168.7079,178.9468,242.2479,290.5879,293.0279,273.2679,268.6079,241.8279,249.2479,223.3279,243.0879,251.5879
1077.0,1636.0,363,1.0,316.6394,270.1794,168.8594,178.947,242.4194,290.7394,293.1594,273.4194,268.7594,241.9794,249.3994,223.4594,243.2194,251.7394
1078.0,1637.0,363,2.0,316.7909,270.3509,168.9632,178.9472,242.6109,290.8909,293.3109,273.5709,268.9909,242.1309,249.5509,223.5909,243.3709,251.8909
1079.0,1638.0,363,3.0,316.9624,270.5024,168.9726,178.9475,242.7824,291.0224,293.4624,273.7224,269.1824,242.2824,249.7024,223.7424,243.5224,252.0424
1080.0,1639.0,364,1.0,317.1139,270.6539,169.0139,178.9477,242.9339,291.1739,293.6139,273.8939,269.3339,242.4339,249.8539,223.8939,243.6739,252.1939
1081.0,1640.0,364,2.0,317.3255,270.8055,169.1228,178.9479,243.1055,291.3255,293.7655,274.0655,269.5165,242.5855,250.0055,224.0455,243.8255,252.3455
1082.0,1641.0,364,3.0,317.477,270.937,169.1323,178.9481,243.257,291.457,293.917,274.237,269.697,242.737,250.157,224.177,243.977,252.497
1083.0,1642.0,365,1.0,317.6285,271.0885,169.1685,178.9483,243.4085,291.6043,294.0685,274.3885,269.8685,242.8885,250.3485,224.3285,244.137,252.6485
1084.0,1643.0,365,2.0,317.92,271.3,169.32,178.9485,243.68,291.74,294.26,274.6,270.12,243.12,250.52,224.5,244.3,252.88
1085.0,1644.0,365,3.0,318.0715,271.4515,169.3317,178.9487,243.8315,291.8915,294.4115,274.7715,270.2915,243.2915,250.6715,224.6515,244.4515,253.0315
1086.0,1645.0,366,1.0,318.223,271.603,169.3603,178.9489,243.983,292.043,294.563,274.923,270.443,243.443,250.843,224.803,244.603,253.183
1087.0,1646.0,366,2.0,318.3745,271.7545,169.3625,178.9492,244.1345,292.1945,294.7145,275.0945,270.6145,243.5945,250.9945,224.9545,244.7545,253.3345
1088.0,1647.0,366,3.0,318.5261,271.9061,169.3647,178.9494,244.2861,292.3461,294.8661,275.2461,270.7922,243.7461,251.1722,225.1061,244.9061,253.4861
1089.0,1648.0,367,1.0,318.6776,272.0576,169.3669,178.9496,244.3976,292.4976,295.0176,275.3976,270.9576,243.8976,251.3376,225.2576,245.0576,253.6376
1090.0,1649.0,367,2.0,318.8291,272.2091,169.3691,178.9498,244.5491,292.6491,295.1691,275.5673,271.1273,244.0891,251.5291,225.4091,245.2091,253.7891
1091.0,1650.0,367,3.0,318.9806,272.3606,169.3713,178.95,244.7006,292.8006,295.3206,275.7406,271.3006,244.2406,251.6806,225.5606,245.3606,253.9406
1092.0,1651.0,368,1.0,319.1321,272.5121,169.3735,178.9502,244.8321,292.9521,295.4721,275.8921,271.4521,244.3921,251.8442,225.7121,245.5121,254.1321
1093.0,1652.0,368,2.0,319.2836,272.6836,169.3757,178.9504,244.9872,293.1036,295.6236,276.0836,271.6236,244.6036,252.0236,225.8636,245.6636,254.3636
1094.0,1653.0,368,3.0,319.4352,272.8352,169.3779,178.9507,245.1552,293.2552,295.7752,276.2352,271.7952,244.7552,252.1752,226.0152,245.8152,254.5152
1095.0,1654.0,369,1.0,319.6401,272.9867,169.3867,178.9509,245.3067,293.4067,295.9467,276.3867,272.0067,244.9067,252.3267,226.1867,245.9667,254.6667
1096.0,1655.0,369,2.0,319.8382,273.1382,169.4402,178.9511,245.5582,293.5582,296.0982,276.5382,272.1982,245.0764,252.5382,226.3382,246.1182,254.8182
1097.0,1656.0,369,3.0,319.9897,273.2848,169.4405,178.9513,245.7097,293.7097,296.2497,276.7097,272.4576,245.2297,252.6897,226.4897,246.2697,254.9697
1098.0,1657.0,370,1.0,320.1412,273.4212,169.4407,178.9515,245.8612,293.8612,296.4012,276.9012,272.6812,245.3824,252.8412,226.6412,246.4212,255.1424
1099.0,1658.0,370,2.0,320.2927,273.5727,169.441,178.9517,246.0127,294.0127,296.5527,277.0527,272.8327,245.5527,252.9927,226.7927,246.5727,255.3127
1100.0,1659.0,370,3.0,320.4442,273.7242,169.4413,178.9519,246.1442,294.1642,296.7042,277.2042,272.9842,245.7042,253.1442,226.9442,246.7242,255.4642
1101.0,1660.0,371,1.0,320.5958,273.8758,169.4416,178.9521,246.2958,294.3158,296.8558,277.3758,273.1558,245.9032,253.2958,227.0586,246.8758,255.6316
1102.0,1661.0,371,2.0,320.7673,274.0273,169.4419,178.9524,246.4473,294.4673,297.0073,277.5273,273.3073,246.0673,253.4873,227.2073,247.0273,255.8073
1103.0,1662.0,371,3.0,320.9188,274.1788,169.4421,178.9526,246.5988,294.6188,297.1588,277.6788,273.4588,246.2188,253.6388,227.3588,247.1788,255.9588
1104.0,1663.0,372,1.0,321.0903,274.3152,169.4424,178.9528,246.7503,294.7503,297.3103,277.8903,273.7303,246.3703,253.7903,227.4503,247.3303,256.1103
1105.0,1664.0,372,2.0,321.2618,274.4618,169.4427,178.953,246.9072,294.9018,297.4618,278.0418,273.8818,246.5218,253.9418,227.6018,247.4818,256.2618
1106.0,1665.0,372,3.0,321.4133,274.6133,169.443,178.9532,247.1133,295.0533,297.6133,278.1933,274.0333,246.6733,254.0933,227.7533,247.6333,256.4133
1107.0,1666.0,373,1.0,321.584,274.7648,169.4433,178.9534,247.2648,295.2048,297.7648,278.3848,274.2048,246.8248,254.2448,227.9048,247.7848,256.5648
1108.0,1667.0,373,2.0,321.7964,274.9164,169.4435,178.9536,247.4964,295.5364,297.9164,278.5364,274.4164,246.9764,254.4964,228.0564,247.9364,256.7164
1109.0,1668.0,373,3.0,321.9479,275.1079,169.4438,178.9539,247.6679,295.6879,298.064,278.7879,274.6479,247.1279,254.6479,228.2279,248.0879,256.8879
1110.0,1669.0,374,1.0,322.1188,275.2988,169.4441,178.9541,247.8194,295.8394,298.1794,278.9394,274.7994,247.2794,254.7994,228.3994,248.2394,257.0394
1111.0,1670.0,374,2.0,322.2709,275.4509,169.4444,178.9543,247.9709,295.9091,298.3154,279.0909,274.9909,247.4309,254.9509,228.5509,248.3909,257.1909
1112.0,1671.0,374,3.0,322.4224,275.6024,169.4447,178.9545,248.1024,295.9624,298.4624,279.2424,275.1424,247.5824,255.1024,228.6824,248.5224,257.3424
1113.0,1672.0,375,1.0,322.5739,275.7139,169.445,178.9547,248.2539,296.078,298.6339,279.3939,275.2939,247.7339,255.2539,228.8339,248.6539,257.4939
1115.0,1674.0,375,3.0,322.917,276.017,169.4455,178.9551,248.557,296.377,299.017,279.757,275.697,248.097,255.617,229.137,248.957,257.857
1116.0,1675.0,376,1.0,323.0685,276.1685,169.4458,178.9553,248.7085,296.4885,299.1685,279.9085,275.8685,248.2655,255.7685,229.2885,249.1085,258.0085
1117.0,1676.0,376,2.0,323.22,276.32,169.4461,178.9556,248.86,296.64,299.32,280.06,276.04,248.44,255.92,229.44,249.26,258.18
1118.0,1677.0,376,3.0,323.3715,276.4945,169.4464,178.9558,249.0115,296.8115,299.4715,280.2315,276.2145,248.603,256.083,229.5915,249.4115,258.3515
1119.0,1678.0,377,1.0,323.526,276.666,169.4466,178.956,249.172,296.969,299.623,280.403,276.423,248.763,256.283,229.743,249.563,258.503
1121.0,1680.0,377,3.0,323.8461,277.0061,169.4472,178.9564,249.5261,297.3061,299.9261,280.7261,276.7861,249.0661,256.6661,230.0461,249.8661,258.8261
1122.0,1681.0,378,1.0,323.9976,277.1576,169.4475,178.9566,249.6776,297.4576,300.0776,280.8776,276.9376,249.2176,256.8176,230.1976,250.0176,258.9776
1123.0,1682.0,378,2.0,324.2291,277.3091,169.4478,178.9568,249.8491,297.6091,300.2291,281.0291,277.0982,249.3691,256.9691,230.3491,250.1891,259.1291
1124.0,1683.0,378,3.0,324.3806,277.4606,169.448,178.957,250.0006,297.7606,300.3806,281.1806,277.263,249.5206,257.1206,230.5006,250.3406,259.2806
1125.0,1684.0,379,1.0,324.5321,277.5921,169.4483,178.9573,250.1521,297.8921,300.5321,281.3321,277.4921,249.6721,257.2721,230.6521,250.4921,259.4321
1127.0,1686.0,379,3.0,324.8752,277.9352,169.4489,178.9577,250.5152,298.2552,300.8752,281.7752,277.8552,250.0152,257.7152,230.9752,250.8352,259.7752
1128.0,1687.0,380,1.0,325.0334,278.1001,169.4492,178.9579,250.6801,298.4134,301.0401,281.9468,278.1068,250.1801,257.8667,231.1334,250.9867,259.9468
1130.0,1689.0,380,3.0,325.3897,278.4297,169.4497,178.9583,251.0097,298.7297,301.3697,282.2897,278.4697,250.5097,258.2297,231.4497,251.2897,260.2897
1131.0,1690.0,381,1.0,325.5412,278.5812,169.45,178.9585,251.1624,298.8812,301.5212,282.4636,278.626,250.6636,258.3812,231.6012,251.4412,260.4424
1133.0,1692.0,381,3.0,325.9368,278.8842,169.4506,178.959,251.5242,299.1842,301.8442,282.8042,279.0242,251.0042,258.6842,231.9042,251.7642,260.7842
1134.0,1693.0,382,1.0,326.1358,279.0358,169.4508,178.9592,251.6758,299.3358,301.9958,282.9558,279.1758,251.1558,258.8358,232.0558,251.9158,260.9358
1136.0,1695.0,382,3.0,326.4388,279.3588,169.4514,178.9596,252.0188,299.6388,302.2988,283.2988,279.6188,251.5988,259.2588,232.3788,252.2188,261.3788
1137.0,1696.0,383,1.0,326.5903,279.5103,169.4517,178.9598,252.1703,299.7903,302.4503,283.4503,279.7703,251.7503,259.4103,232.5303,252.3703,261.5303
1139.0,1698.0,383,3.0,327.0533,279.8733,169.4522,179.1333,252.5933,300.0933,302.8533,283.9733,280.1133,252.0533,259.8933,232.8333,252.6933,261.8333
1140.0,1699.0,384,1.0,327.2048,280.0248,169.4525,179.2848,252.7448,300.2448,303.0048,284.1248,280.2648,252.2048,260.0448,232.9848,252.8448,261.9848
1141.0,1700.0,384,2.0,327.3564,280.1764,169.4528,179.4364,252.8964,300.3964,303.1564,284.2764,280.5364,252.3564,260.1964,233.1364,252.9964,262.1364
1142.0,1701.0,384,3.0,327.5079,280.3279,169.4531,179.5693,253.0479,300.5479,303.3079,284.4279,280.6879,252.5079,260.3479,233.2879,253.1479,262.2879
1143.0,1702.0,385,1.0,327.6594,280.4794,169.4534,179.6994,253.1994,300.6994,303.4194,284.5594,280.8594,252.6794,260.4794,233.4194,253.2994,262.4394
1144.0,1703.0,385,2.0,327.8109,280.6309,169.4536,179.7918,253.3509,300.9109,303.5709,284.7109,281.0509,252.8418,260.6309,233.5709,253.4509,262.5909
1145.0,1704.0,385,3.0,328.0024,280.7824,169.4539,179.9024,253.5248,301.0624,303.7224,284.8672,281.2424,253.0224,260.7824,233.7224,253.6048,262.7624
1146.0,1705.0,386,1.0,328.1539,280.9339,169.4542,180.0539,253.6939,301.2139,303.8739,285.0539,281.3939,253.1739,260.9339,233.8739,253.7739,262.9278
1147.0,1706.0,386,2.0,328.3455,281.0855,169.4545,180.1255,253.8455,301.3655,304.0255,285.2255,281.6255,253.3255,261.1055,234.0255,253.9255,263.0855
1148.0,1707.0,386,3.0,328.497,281.237,169.4548,180.277,253.997,301.517,304.177,285.377,281.794,253.477,261.257,234.177,254.077,263.237
1149.0,1708.0,387,1.0,328.657,281.3885,169.4551,180.4285,254.1485,301.6685,304.3285,285.5285,281.9485,253.6285,261.4655,234.3285,254.2285,263.3885
1150.0,1709.0,387,2.0,328.82,281.54,169.4553,180.58,254.3,301.82,304.48,285.68,282.12,253.78,261.64,234.48,254.38,263.54
1151.0,1710.0,387,3.0,328.9715,281.6915,169.4556,180.7315,254.4715,301.9557,304.6315,285.8315,282.2915,253.9315,261.7915,234.6315,254.5315,263.7115
1152.0,1711.0,388,1.0,329.126,281.843,169.4559,180.883,254.623,302.103,304.783,286.043,282.523,254.083,261.983,234.763,254.683,263.886
1153.0,1712.0,388,2.0,329.3545,281.9945,169.4562,180.9016,254.7745,302.2545,304.9345,286.1945,282.6745,254.2545,262.1345,234.9145,254.8345,264.0545
1154.0,1713.0,388,3.0,329.5061,282.1461,169.4565,180.9035,254.9261,302.4061,305.0861,286.3461,282.8261,254.4061,262.2861,235.053,254.9861,264.2061
1155.0,1714.0,389,1.0,329.6576,282.2976,169.4567,180.9053,255.0776,302.5576,305.2376,286.5376,282.9776,254.5576,262.4376,235.1976,255.1376,264.3576
1156.0,1715.0,389,2.0,329.8382,282.4491,169.457,180.9072,255.2491,302.7091,305.3891,286.7291,283.1891,254.7291,262.6291,235.3491,255.2891,264.5091
1157.0,1716.0,389,3.0,330.0006,282.6006,169.4573,180.909,255.4006,302.8606,305.5412,286.8806,283.3418,254.8806,262.7812,235.5006,255.4406,264.6606
1158.0,1717.0,390,1.0,330.1521,282.7521,169.4576,180.9109,255.5721,303.0121,305.7121,287.0321,283.5321,255.0521,262.9521,235.6521,255.5921,264.8121
1159.0,1718.0,390,2.0,330.3436,282.9036,169.4579,180.9127,255.7236,303.1636,305.8636,287.2072,283.7472,255.2236,263.1236,235.8036,255.7636,265.0236
1160.0,1719.0,390,3.0,330.4952,283.0552,169.4581,180.9146,255.8752,303.3152,306.0152,287.3752,283.9152,255.3752,263.2752,235.9552,255.9152,265.1752
1161.0,1720.0,391,1.0,330.6534,283.1867,169.4584,180.9164,256.0334,303.4667,306.1667,287.5668,284.0734,255.5334,263.4401,236.1067,256.0734,265.3267
1162.0,1721.0,391,2.0,330.8182,283.3382,169.4587,180.9183,256.1982,303.6182,306.3182,287.7582,284.2582,255.6982,263.6182,236.2582,256.2382,265.4782
