qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
98.6667,41.1111,25,3.6667,G#4,G#4,r,r,C#4,B-3,C#3,B-2,G#1,r,r,r,r,r,r,r,r,r,r,G#4,C#4,G#3,C#3,G#1
99.3333,41.3889,25,4.3333,G#4,G#4,r,r,C#4,B-3,C#3,B-2,G#1,r,r,r,r,r,r,r,r,r,r,G#4,C#4,G#3,C#3,G#1
100.0,41.6667,26,1.0,G#4,G#4,r,r,F4,C#4,F3,C#3,C#1,r,r,r,r,r,r,r,r,r,r,G#4,F4,G#3,F3,C#2
100.6667,41.9445,26,1.6667,F#4,F#4,r,r,E-4,C#4,E-3,C#3,C#1,r,r,r,r,r,r,r,r,r,r,F#4,E-4,F#3,E-3,C#2
101.3333,42.2222,26,2.3333,F#4,F#4,r,r,E-4,C#4,E-3,C#3,C#1,r,r,r,r,r,r,r,r,r,r,F#4,E-4,F#3,E-3,C#2
102.0,42.5,26,3.0,B-4,B-4,r,r,F#4,C#4,F#3,C#3,F#1,r,r,r,r,r,r,r,r,r,r,B-4,F#4,B-3,F#3,F#1
103.0,42.9167,26,4.0,G#4,G#4,r,r,F4,C#4,F3,C#3,F#1,r,r,r,r,r,r,r,r,r,r,G#4,F4,G#3,F3,F#1
104.0,43.3333,27,1.0,F#4,F#4,r,r,E-4,C4,E-3,C3,G#1,r,r,r,r,r,r,r,r,r,r,F#4,E-4,F#3,E-3,G#1
106.0,44.1667,27,3.0,F4,F4,r,r,C#4,G#3,C#3,G#2,C#1,r,r,r,r,r,r,r,r,r,r,F4,C#4,F3,C#3,C#2
107.0,44.5833,27,4.0,G#4,G#4,r,r,F4,C#4,F3,G#2,C#1,r,r,r,r,r,r,r,r,r,r,G#4,F4,G#3,F3,C#2
108.0,45.0,28,1.0,G#4,G#4,r,r,F4,C#4,F3,C#3,G#1,r,r,r,r,r,r,r,r,r,r,G#4,F4,G#3,F3,G#1
110.0,45.8333,28,3.0,E-4,E-4,r,r,E-4,C4,E-3,C3,G#1,r,r,r,r,r,r,E-4,E-3,E-3,r,E-4,E-4,E-3,E-3,G#1
112.0,46.6667,29,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-3,r,r,r,r,r,r
115.5,48.125,29,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,E4,G3,C3,C3,E4,B-3,G3,C3,r
116.0,48.3333,30,1.0,C5,C5,C4,C4,G4,B-3,E-3,E-2,E-1,C3,C3,G4,C4,C5,C4,C4,C4,C3,C3,C4,G4,C3,C2,C2
117.0,48.75,30,2.0,r,r,r,r,B-4,G4,r,r,r,r,r,B-4,G4,r,r,r,r,r,r,r,G4,r,r,r
117.5,48.9583,30,2.5,C5,C5,C4,C4,B-4,G4,E-3,E-2,E-1,C4,C4,B-4,G4,r,r,r,r,r,r,C5,G4,C3,C2,r
118.0,49.1667,30,3.0,C#6,C#6,C#5,C#5,B-4,G4,C#4,C#3,C#2,C#4,C#4,B-4,G4,G5,G5,r,r,r,r,C#6,B-4,C#4,C#4,C#3
119.0,49.5833,30,4.0,r,r,r,r,B-4,G4,r,r,r,r,r,B-4,G4,r,r,r,r,r,r,r,B-4,r,r,r
119.5,49.7917,30,4.5,C#6,C#6,C#5,C#5,B-4,G4,C#4,C#3,C#2,C#4,C#4,B-4,G4,r,r,r,r,r,r,C#6,B-4,C#4,C#4,r
120.0,50.0,31,1.0,G#6,G#6,G#5,G#5,C#5,B-4,G#4,G#3,G#2,G#4,G#4,C#5,B-4,G#5,G#5,r,r,r,r,G#6,C#5,G#4,G#4,G#3
121.0,50.4167,31,2.0,r,r,r,r,B-5,C#5,r,r,r,r,r,C#5,B-4,r,r,r,r,r,r,r,C#5,r,r,r
121.5,50.625,31,2.5,G#6,G#6,G#5,G#5,B-5,C#5,G#4,G#3,G#2,G#4,G#4,C#5,B-4,r,r,r,r,r,r,G#6,C#5,G#4,G#4,r
122.0,50.8333,31,3.0,G6,G6,G5,G5,B-5,C#5,G4,G3,G2,G4,G4,C#5,B-4,G5,G5,r,r,r,r,G6,B-5,G4,G4,G3
123.0,51.25,31,4.0,r,r,r,r,B-5,C#5,r,r,r,r,r,C#5,B-4,r,r,r,r,r,r,r,B-5,r,r,r
123.5,51.4583,31,4.5,G6,G6,G5,G5,B-5,C#5,G4,G3,G2,G4,G4,C#5,B-4,r,r,r,r,r,r,G6,B-5,G4,G4,r
124.0,51.6667,32,1.0,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
125.0,52.0833,32,2.0,r,r,r,r,r,r,B3,B2,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2,B1
125.5,52.2917,32,2.5,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
126.0,52.5,32,3.0,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3,C#2
127.0,52.9167,32,4.0,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
127.5,53.125,32,4.5,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3,C#2
128.0,53.3333,33,1.0,r,r,r,r,r,r,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,B-1
128.5,53.5417,33,1.5,r,r,r,r,r,r,G#3,G#2,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2,G#1
129.0,53.75,33,2.0,r,r,r,r,r,r,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2,G1
129.5,53.9583,33,2.5,r,r,r,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2,F1
130.0,54.1667,33,3.0,r,r,r,r,r,r,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
131.5,54.7917,33,4.5,C#6,C#6,C#6,C#5,C#6,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#5,C#4,C#3,C#2
132.0,55.0,34,1.0,B-5,B-5,B-5,B-5,B-5,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,B-2,B-1
132.5,55.2083,34,1.5,G#5,G#5,G#5,G#5,G#5,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,G#2,G#1
133.0,55.4167,34,2.0,G5,G5,G5,G5,G5,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G2,G1
133.5,55.625,34,2.5,F5,F5,F5,F5,F5,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
134.0,55.8333,34,3.0,E-5,E-5,E-5,E-5,E-5,E-4,r,r,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
134.5,56.0417,34,3.5,C#5,C#5,C#5,C#5,C#5,C#4,r,r,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
135.0,56.25,34,4.0,C5,C5,C5,C5,C5,C4,r,r,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
135.5,56.4583,34,4.5,r,r,r,r,B-4,B-4,B-3,B-3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
136.0,56.6667,35,1.0,r,r,r,r,G#4,G#4,G#3,G#3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
136.5,56.875,35,1.5,r,r,r,r,G4,G4,G3,G3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
137.0,57.0833,35,2.0,r,r,r,r,F4,F4,F3,F3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
137.5,57.2917,35,2.5,r,r,r,r,E-4,E-4,E-3,E-3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
138.0,57.5,35,3.0,r,r,r,r,C#4,C#4,C#3,C#3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
138.5,57.7083,35,3.5,r,r,r,r,C4,C4,C3,C3,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
139.0,57.9167,35,4.0,r,r,r,r,B-3,B-3,B-2,B-2,r,r,r,C4,C3,r,r,r,r,r,C3,C5,C5,C4,C3,C2
139.5,58.125,35,4.5,r,r,r,r,C4,C4,C3,C3,r,r,r,C4,C3,r,r,r,r,r,C3,E4,E4,E3,B-2,B-1
140.0,58.3333,36,1.0,F5,F5,F4,F4,F5,C5,F3,A2,A1,r,r,F3,F2,r,r,r,r,r,F2,F4,F4,C4,A2,A1
141.5,58.9583,36,2.5,F5,F5,F4,F4,F5,C5,F3,A2,A1,r,r,F3,F3,r,r,r,r,r,r,F4,F4,C4,A2,A1
142.0,59.1667,36,3.0,F#5,F#5,F#5,F#5,C#5,B-4,B-3,B-2,B-1,r,r,F#4,F#4,r,r,r,r,r,r,F#5,F#4,C#4,B-2,B-1
143.5,59.7917,36,4.5,F#5,F#5,F#5,F#5,C#5,B-4,B-3,B-2,B-1,r,r,F#4,F#4,r,r,r,r,r,r,F#5,F#4,C#4,B-2,B-1
144.0,60.0,37,1.0,C#6,C#6,C#6,C#5,F#5,F#4,E-3,E-2,E-1,r,r,F#4,F#4,r,r,r,r,r,r,C#6,C#5,F#4,E-3,E-2
145.5,60.625,37,2.5,C#6,C#6,C#6,C#5,F#5,F#4,E-3,E-2,E-1,r,r,F#4,F#4,r,r,r,r,r,r,C#6,C#5,F#4,E-3,E-2
146.0,60.8333,37,3.0,C6,C6,C6,C5,F#5,F#4,E-3,E-2,E-1,r,r,F#4,F#4,r,r,r,r,r,r,C6,C5,F#4,E-3,E-2
147.0,61.25,37,4.0,r,r,r,r,E-5,F#4,G#3,G#2,G#1,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2
147.5,61.4583,37,4.5,C5,C5,C5,C4,E-5,F#4,G#3,G#2,G#1,r,r,E-4,E-4,r,r,r,r,r,r,C5,C4,E-4,G#3,G#2
148.0,61.6667,38,1.0,C#5,C#5,C#5,C#4,C#5,G#4,F3,F2,F2,r,r,G#4,G#4,r,r,r,r,r,r,C#5,C#4,G#4,F3,F2
149.5,62.2917,38,2.5,C#5,C#5,C#5,C#4,C#5,G#4,F3,F2,F2,r,r,G#4,G#4,r,r,r,r,r,r,C#5,C#4,G#4,F3,F2
150.0,62.5,38,3.0,C6,C6,C6,C5,F5,F4,C#3,C#2,C#2,r,r,F4,F4,r,r,r,r,r,r,C6,C5,F4,C#3,C#2
151.5,63.125,38,4.5,C6,C6,C6,C5,F5,F4,C#3,C#2,C#2,r,r,F4,F4,r,r,r,r,r,r,C6,C5,F4,C#3,C#2
152.0,63.3333,39,1.0,B-5,B-5,B-5,B-4,F5,F4,C#3,C#2,C#2,r,r,F4,F4,r,r,r,r,r,r,B-5,B-4,F4,C#3,C#2
153.0,63.75,39,2.0,r,r,r,r,C#5,B-4,G3,G2,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
153.5,63.9583,39,2.5,B-4,B-4,B-4,B-4,C#5,B-4,G3,G2,G2,r,r,r,r,r,r,r,r,r,r,B-4,B-3,C#4,G3,G2
154.0,64.1667,39,3.0,C5,C5,C5,C5,C5,G4,E3,E2,E2,r,r,G4,C4,r,r,r,r,r,r,C5,C4,G4,E3,E2
155.5,64.7917,39,4.5,C5,C5,C5,C5,C5,G4,E3,E2,E2,r,r,G4,C4,r,r,r,r,r,r,C5,C4,G4,E3,E2
156.0,65.0,40,1.0,B-5,G5,B-5,G5,E5,B-4,C3,C2,C2,C3,C2,B-4,G4,r,r,r,r,r,r,B-5,B-4,G4,C3,C2
157.0,65.4167,40,2.0,r,r,r,r,r,r,C4,C3,C3,C4,C3,r,r,C5,C4,r,r,r,r,r,r,r,C4,C3
157.5,65.625,40,2.5,G5,E5,G5,E5,E5,G4,C4,C3,C3,C4,C3,G4,C4,C5,C4,r,r,r,r,G5,G4,E4,C4,C3
158.0,65.8333,40,3.0,G#5,F5,G#5,F5,F5,G#4,C4,C3,C3,C4,C3,G#4,F4,C5,C4,r,r,r,r,G#5,G#4,F4,C4,C3
159.0,66.25,40,4.0,r,r,r,r,r,r,C4,C3,C3,C4,C3,r,r,C5,C4,r,r,r,r,r,r,r,C4,C3
159.5,66.4583,40,4.5,F5,G#4,F5,G#4,F5,G#4,C4,C3,C3,C4,C3,G#4,F4,C5,C4,r,r,r,r,F5,F4,G#4,C4,C3
160.0,66.6667,41,1.0,B-5,G5,B-5,G5,E5,B-4,C3,C2,C2,C3,C2,B-4,G4,r,r,r,r,r,r,B-5,B-4,G4,C3,C2
161.0,67.0833,41,2.0,r,r,r,r,r,r,C4,C3,C3,C4,C3,r,r,C5,C4,r,r,r,r,r,r,r,C4,C3
161.5,67.2917,41,2.5,G5,E5,G5,E5,E5,G4,C4,C3,C3,C4,C3,G4,C4,C5,C4,r,r,r,r,G5,G4,E4,C4,C3
162.0,67.5,41,3.0,G#5,F5,G#5,F5,F5,G#4,C4,C3,C3,C4,C3,G#4,F4,C5,C4,r,r,r,r,G#5,G#4,F4,C4,C3
163.0,67.9167,41,4.0,r,r,r,r,r,r,C4,C3,C3,C4,C3,r,r,C5,C4,r,r,r,r,r,r,r,C4,C3
163.5,68.125,41,4.5,F5,G#4,F5,G#4,F5,G#4,C4,C3,C3,C4,C3,G#4,F4,C5,C4,r,r,r,r,F5,F4,G#4,C4,C3
164.0,68.3333,42,1.0,F6,D6,F5,C#5,D5,G#4,F3,F2,F2,F4,D4,F4,F3,r,r,r,r,r,r,F6,F5,D5,F3,F2
165.0,68.75,42,2.0,r,r,r,r,r,r,F4,F3,F3,r,r,F4,F3,F5,F4,r,r,r,r,r,r,r,F4,F3
165.5,68.9583,42,2.5,D6,B5,D5,B4,B4,G#4,F4,F3,F3,F4,D4,F4,F3,F5,F4,r,r,r,r,D6,D5,B4,F4,F3
166.0,69.1667,42,3.0,E-6,C6,E-5,C5,C5,A4,F4,F3,F3,E-4,C4,F4,F3,F5,F4,r,r,r,r,E-6,E-5,C5,F4,F3
167.0,69.5833,42,4.0,r,r,r,r,r,r,F4,F3,F3,r,r,F4,F3,F5,F4,r,r,r,r,r,r,r,F4,F3
167.5,69.7917,42,4.5,C6,A5,C5,A4,C5,A4,F4,F3,F3,E-4,C4,F4,F3,F5,F4,r,r,r,r,C6,C5,G#4,F4,F3
168.0,70.0,43,1.0,F6,D6,F5,D5,D5,G#4,F3,F2,F2,F4,D4,F4,F3,r,r,r,r,r,r,F6,F5,D5,F3,F2
169.0,70.4167,43,2.0,r,r,r,r,r,r,F4,F3,F3,r,r,F4,F3,F5,F4,r,r,r,r,r,r,r,F4,F3
169.5,70.625,43,2.5,D6,B5,D5,B4,B4,G#4,F4,F3,F3,F4,D4,F4,F3,F5,F4,r,r,r,r,D6,D5,B4,F4,F3
170.0,70.8333,43,3.0,E-6,C6,E-5,C5,C5,A4,F4,F3,F3,E-4,C4,F4,F3,F5,F4,r,r,r,r,E-6,E-5,C5,F4,F3
171.0,71.25,43,4.0,r,r,r,r,r,r,F4,F3,F3,r,r,F4,F3,F5,F4,r,r,r,r,r,r,r,F4,F3
171.5,71.4583,43,4.5,C6,A5,C5,A4,C5,A4,F4,F3,F3,E-4,C4,F4,F3,F5,F4,r,r,r,r,C6,C5,A4,F4,F3
172.0,71.6667,44,1.0,E-6,C6,E-5,C5,E-5,C5,F4,F3,F3,E-4,C4,F4,F3,r,r,r,r,r,r,E-6,E-5,C5,F4,F3
173.0,72.0833,44,2.0,r,r,r,r,r,r,F#4,F#3,F#3,E-4,C3,F#4,C4,E-5,C5,r,r,r,r,r,r,r,F#4,F#3
173.5,72.2917,44,2.5,C6,E-5,C5,E-4,C5,E-4,F#4,F#3,F#3,E-4,C3,F#4,C4,E-5,C5,r,r,r,r,C6,C5,E-4,F#4,F#3
174.0,72.5,44,3.0,E-6,C6,E-5,C5,E-5,C5,F#4,F#3,F#3,E-4,C3,F#4,C4,E-5,C5,r,r,r,r,E-6,E-5,C5,F#4,F#3
175.0,72.9167,44,4.0,r,r,r,r,r,r,G4,G3,G3,E-4,C3,G4,C4,E-5,C5,r,r,r,r,r,r,r,G4,G3
175.5,73.125,44,4.5,C6,E-5,C5,E-4,C5,E-4,G4,G3,G3,E-4,C3,G4,C4,E-5,C5,r,r,r,r,C6,C5,E-4,G4,G3
176.0,73.3333,45,1.0,E-6,C6,E-5,C5,E-5,C5,G4,G3,G3,E-4,C3,G4,C4,E-5,C5,r,r,r,r,E-6,E-5,C5,G4,G3
177.0,73.75,45,2.0,r,r,r,r,r,r,G#4,G#3,G#3,E-4,C3,G#4,C4,E-5,C5,r,r,r,r,r,r,r,G#4,G#3
177.5,73.9583,45,2.5,C6,E-5,C5,E-4,C5,E-4,G#4,G#3,G#3,E-4,C3,G#4,C4,E-5,C5,r,r,r,r,C6,C5,E-4,G#4,G#3
178.0,74.1667,45,3.0,E-6,C6,E-5,C5,E-5,C5,G#4,G#3,G#3,E-4,C3,G#4,C4,E-5,C5,r,r,r,r,E-6,E-5,C5,G#4,G#3
179.0,74.5833,45,4.0,r,r,r,r,r,r,A4,A3,A3,E-4,C3,A4,C4,C5,C4,r,r,r,r,r,r,r,A4,A3
179.5,74.7917,45,4.5,C6,E-5,C5,E-4,C5,E-4,A4,A3,A3,E-4,C3,A4,C4,C5,C4,r,r,r,r,C6,C5,E-4,A4,A3
180.0,75.0,46,1.0,G6,E-6,G5,E-5,G5,E-5,G4,E-4,G2,G4,E-4,G4,G4,G5,G5,r,r,r,r,G3,G3,G3,G3,G2
181.0,75.4167,46,2.0,F6,D6,F5,D5,F5,D5,F4,D4,r,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
182.0,75.8333,46,3.0,E-6,C6,E-5,C5,E-5,C5,E-4,C4,G3,E-4,C4,r,r,G5,G5,r,r,r,r,G6,G5,G4,G4,G3
183.0,76.25,46,4.0,F6,D6,F5,D5,F5,D5,F4,D4,r,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
184.0,76.6667,47,1.0,E-6,C6,E-5,C5,E-5,C5,E-4,C4,G3,E-4,C4,r,r,G5,G5,r,r,r,r,G6,G5,G4,G4,G3
185.0,77.0833,47,2.0,D6,B-5,D5,B-4,D5,B-4,D4,B-3,r,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r
186.0,77.5,47,3.0,C6,G#5,C5,G#4,C5,G#4,C4,G#3,G1,C4,C3,G#4,G#4,r,r,r,r,r,r,G3,G3,G3,G2,G1
187.0,77.9167,47,4.0,G#5,C5,G#4,C4,G#4,C4,G#3,C3,r,C4,C3,G#4,G#4,r,r,r,r,r,r,r,r,r,r,r
188.0,78.3333,48,1.0,G5,B4,G4,B3,G4,B3,G3,G2,G1,G3,G2,G4,G4,r,r,r,r,r,r,G5,E-5,E-4,G4,G1
189.0,78.75,48,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D5,D4,F4,r
190.0,79.1667,48,3.0,G6,G6,G5,G5,G5,G5,G4,G3,G2,G4,G3,r,r,G5,G5,r,r,r,r,E-5,C5,C4,E-4,G2
191.0,79.5833,48,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D5,D4,F4,r
192.0,80.0,49,1.0,G6,G6,G5,G5,G5,G5,G4,G3,G2,G4,G3,r,r,G5,G5,r,r,r,r,E-5,C5,C4,E-4,G2
193.0,80.4167,49,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,B-3,D4,r
194.0,80.8333,49,3.0,G5,G5,G4,G4,G4,G4,G3,G2,G1,C4,C3,G#4,G#4,r,r,r,r,r,r,C5,G#4,G#3,C4,G1
195.0,81.25,49,4.0,r,r,r,r,r,r,r,r,r,C4,C3,G#4,G#4,r,r,r,r,r,r,G#4,C4,C3,G#3,r
196.0,81.6667,50,1.0,G6,E-6,G5,E-5,G5,E-5,G3,E-3,G1,G4,E-4,G4,G4,r,r,r,r,r,r,G4,B3,G3,G2,G1
197.0,82.0833,50,2.0,F6,D6,F5,D5,F5,D5,F3,D3,r,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
198.0,82.5,50,3.0,E-6,C6,E-5,C5,E-5,C5,E-3,C3,G2,E-4,C4,r,r,r,r,r,r,r,r,r,r,G4,G3,G2
199.0,82.9167,50,4.0,F6,D6,F5,D5,F5,D5,F3,D3,r,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r
200.0,83.3333,51,1.0,G6,B5,G5,B4,G5,B4,G3,B2,G2,G4,B3,r,r,r,r,r,r,r,r,G4,E-4,G4,G3,G2
201.0,83.75,51,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r,r
202.0,84.1667,51,3.0,r,r,r,r,r,r,G3,G2,G1,G3,G3,r,r,r,r,r,r,r,r,E-4,C4,G3,G2,G1
203.0,84.5833,51,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r,r
204.0,85.0,52,1.0,r,r,r,r,r,r,G3,G2,r,G3,G3,r,r,r,r,r,r,r,r,G4,B3,G3,G3,G2
205.0,85.4167,52,2.0,r,r,r,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,F2
205.3333,85.5555,52,2.3333,r,r,r,r,r,r,F3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,r,G3,G3,F2
205.6667,85.6945,52,2.6667,r,r,r,r,r,r,F3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,r,G3,G3,F2
206.0,85.8333,52,3.0,r,r,r,r,r,r,E3,E2,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
206.6667,86.1111,52,3.6667,r,r,r,r,r,r,E3,E2,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,E4,E2
207.0,86.25,52,4.0,r,r,r,r,r,r,F3,F2,r,E4,r,r,r,r,r,r,r,r,r,A4,r,A3,E4,F2
207.3333,86.3889,52,4.3333,r,r,r,r,r,r,F3,F2,r,E4,r,r,r,r,r,r,r,r,r,A4,r,A3,E4,F2
207.6667,86.5278,52,4.6667,r,r,r,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,r,F2
208.0,86.6667,53,1.0,r,r,r,r,r,r,G3,G2,r,G3,r,r,r,r,r,r,r,r,r,C#4,r,B3,G3,G2
209.0,87.0833,53,2.0,r,r,r,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,F2
209.3333,87.2222,53,2.3333,r,r,r,r,r,r,F3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,r,G3,G3,F2
209.6667,87.3611,53,2.6667,r,r,r,r,r,r,F3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,r,G3,G3,F2
210.0,87.5,53,3.0,r,r,r,r,r,r,E3,E2,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
210.6667,87.7778,53,3.6667,r,r,r,r,r,r,E3,E2,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,G4,E2
211.0,87.9167,53,4.0,r,r,r,r,r,r,C3,C3,r,G4,r,r,r,r,r,r,r,r,r,G4,r,G3,G4,C2
211.3333,88.0555,53,4.3333,r,r,r,r,r,r,C3,C3,r,G4,r,r,r,r,r,r,r,r,r,G4,r,G3,G4,C2
211.6667,88.1945,53,4.6667,r,r,r,r,r,r,C3,C3,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,C2
212.0,88.3333,54,1.0,r,r,r,r,r,r,B2,B2,r,D4,r,r,r,r,r,r,r,r,r,G4,r,G3,D4,B1
212.6667,88.6111,54,1.6667,r,r,r,r,r,r,B2,B2,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C4,B1
213.0,88.75,54,2.0,r,r,r,r,r,r,G3,E3,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
213.3333,88.8889,54,2.3333,r,r,r,r,r,r,G3,E3,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
213.6667,89.0278,54,2.6667,r,r,r,r,r,r,G3,E3,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,E2
214.0,89.1667,54,3.0,r,r,r,r,r,r,G3,D3,r,D4,r,r,r,r,r,r,r,r,r,F#4,r,A3,D4,D2
214.6667,89.4445,54,3.6667,r,r,r,r,r,r,F#3,D3,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,D4,D2
215.0,89.5833,54,4.0,r,r,r,r,r,r,F#3,C3,r,D4,r,r,r,r,r,r,r,r,r,A4,r,F#3,D4,C2
215.3333,89.7222,54,4.3333,r,r,r,r,r,r,F#3,C3,r,D4,r,r,r,r,r,r,r,r,r,A4,r,F#3,D4,C2
215.6667,89.8611,54,4.6667,r,r,r,r,r,r,r,C3,r,D4,r,r,r,r,r,r,r,r,r,A4,r,F#3,D4,C2
216.0,90.0,55,1.0,r,r,r,r,r,r,D3,B2,r,D4,r,r,r,r,r,r,r,r,r,D4,r,G3,D4,B1
216.6667,90.2778,55,1.6667,r,r,r,r,r,r,D3,B2,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C4,B1
217.0,90.4167,55,2.0,r,r,r,r,r,r,G3,E3,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
217.3333,90.5555,55,2.3333,r,r,r,r,r,r,G3,E3,r,C4,r,r,r,r,r,r,r,r,r,G4,r,G3,C4,E2
217.6667,90.6945,55,2.6667,r,r,r,r,r,r,G3,E3,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,E2
218.0,90.8333,55,3.0,r,r,r,r,r,r,G3,C3,r,C4,r,r,r,r,r,r,r,r,r,G4,r,A3,C4,C2
218.6667,91.1111,55,3.6667,r,r,r,r,r,r,G3,C3,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,B3,C2
219.0,91.25,55,4.0,r,r,r,r,r,r,F#3,D3,r,B3,r,r,r,r,r,r,r,r,r,F#4,r,A3,B3,E2
219.3333,91.3889,55,4.3333,r,r,r,r,r,r,F#3,D3,r,B3,r,r,r,r,r,r,r,r,r,F#4,r,A3,B3,E2
219.6667,91.5278,55,4.6667,r,r,r,r,r,r,F#3,D3,r,r,r,r,r,r,r,r,r,r,r,F#4,r,A3,r,E2
220.0,91.6667,56,1.0,G5,r,G4,r,r,r,G3,G2,r,G3,r,r,r,r,r,r,r,r,r,G4,G4,B3,G3,G2
221.0,92.0833,56,2.0,r,r,r,r,r,r,r,F2,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,F3,F2
221.3333,92.2222,56,2.3333,G5,r,G4,r,r,r,G3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,G4,G3,F3,F2
221.6667,92.3611,56,2.6667,G5,r,G4,r,r,r,G3,F2,r,G3,r,r,r,r,r,r,r,r,r,G4,G4,G3,F3,F2
222.0,92.5,56,3.0,C6,r,C5,r,r,r,C4,E2,r,C4,r,r,r,r,r,r,r,r,r,C5,G4,A3,E3,E2
222.6667,92.7778,56,3.6667,E6,r,E5,r,r,r,E4,E2,r,E4,r,r,r,r,r,r,r,r,r,E5,r,r,E3,E2
