score_qstamp,qstamp,measure,beat,589444_tstamp,736426_tstamp,736431_tstamp,729155_tstamp,711703_tstamp,723417_tstamp,735781_tstamp,736410_tstamp
348.0,736.0,88,1.0,314.5003,295.5606,294.8803,271.7403,160.9803,164.8803,274.9803,187.8003
349.0,737.0,88,1.5,314.8281,295.8762,295.2281,272.0081,161.2481,165.2481,275.3081,188.1481
349.75,737.75,88,1.875,315.038,296.169,295.429,272.2045,161.458,165.549,275.509,188.349
350.0,738.0,88,2.0,315.236,296.236,295.496,272.256,161.556,165.676,275.616,188.416
351.0,739.0,88,2.5,315.5038,296.5238,295.8914,272.5238,161.8276,165.9438,275.9038,188.6838
351.75,739.75,88,2.875,315.7247,296.8247,296.1247,272.7447,162.0847,166.1494,276.1047,188.9247
352.0,740.0,89,1.0,315.7917,296.8917,296.1917,272.8117,162.1517,166.2317,276.1717,188.9917
353.0,741.0,89,1.5,316.1395,297.2395,296.5595,273.1395,162.4395,166.5195,276.4395,189.3795
353.75,741.75,89,1.875,316.342,297.4404,296.8004,273.3404,162.7408,166.7408,276.6408,189.5804
354.0,742.0,89,2.0,316.4874,297.5074,296.8674,273.4074,162.8474,166.857,276.7274,189.6548
355.0,743.0,89,2.5,316.7553,297.8353,297.1353,273.6753,163.1153,167.1953,276.9953,189.9353
355.75,743.75,89,2.875,317.0162,298.0562,297.4162,273.8762,163.3362,167.4162,277.1962,190.2362
356.0,744.0,90,1.0,317.1431,298.1262,297.4831,273.9231,163.4031,167.4831,277.2631,190.3031
356.5,744.5,90,1.25,317.297,298.377,297.674,274.057,163.597,167.677,277.457,190.437
357.0,745.0,90,1.5,317.431,298.511,297.831,274.191,163.762,167.811,277.591,190.571
357.5,745.5,90,1.75,317.5649,298.6449,297.9849,274.3249,163.9049,167.9449,277.7249,190.7049
358.0,746.0,90,2.0,317.7552,298.7788,298.1188,274.4588,164.0388,168.0988,277.8588,190.8388
358.5,746.5,90,2.25,317.9328,298.9928,298.3328,274.6728,164.2928,168.2928,278.1128,191.0328
359.0,747.0,90,2.5,318.0667,299.1267,298.4867,274.8067,164.4267,168.4467,278.2467,191.1667
359.5,747.5,90,2.75,318.2006,299.2606,298.6206,274.9006,164.5606,168.5806,278.3406,191.3006
360.0,748.0,91,1.0,318.3345,299.3945,298.7545,274.9945,164.6945,168.7145,278.4745,191.4345
360.5,748.5,91,1.25,318.5285,299.6285,298.9885,275.1285,164.8885,168.9085,278.6885,191.6285
361.0,749.0,91,1.5,318.7024,299.7624,299.1824,275.2624,165.0224,169.0424,278.8224,191.7624
361.5,749.5,91,1.75,318.8363,299.8963,299.2963,275.3963,165.1563,169.1763,278.8963,191.8963
362.0,750.0,91,2.0,318.9703,300.0303,299.4303,275.5303,165.2703,169.3103,278.9903,192.0303
362.5,750.5,91,2.25,319.1642,300.2442,299.6842,275.7042,165.4842,169.4842,279.2242,192.1842
363.0,751.0,91,2.5,319.3781,300.3781,299.8181,275.8381,165.6181,169.6181,279.3581,192.3181
363.5,751.5,91,2.75,319.512,300.512,299.952,275.972,165.752,169.752,279.492,192.452
364.0,752.0,92,1.0,319.646,300.686,300.086,276.106,165.906,169.938,279.626,192.592
365.0,753.0,92,1.5,320.0138,300.9538,300.4538,276.3738,166.2138,170.2338,279.8938,192.8738
366.0,754.0,92,2.0,320.3085,301.2902,300.7851,276.6417,166.5068,170.5651,280.1817,193.2817
367.0,755.0,92,2.5,320.6495,301.6685,301.0895,276.9095,166.839,170.8895,280.4695,193.5695
368.0,756.0,93,1.0,320.9374,301.9574,301.3574,277.1774,167.1174,171.1574,280.7374,193.8548
369.0,757.0,93,1.5,321.2253,302.3053,301.7253,277.4453,167.4053,171.5453,281.0853,194.1853
370.0,758.0,93,2.0,321.4931,302.5731,301.9931,277.7131,167.7131,171.8131,281.3531,194.4731
371.0,759.0,93,2.5,321.961,302.981,302.401,277.981,168.061,172.141,281.641,194.801
372.0,760.0,94,1.0,322.2376,303.2488,302.6688,278.2488,168.3376,172.4352,281.9088,195.0776
373.0,761.0,94,1.5,322.6367,303.5567,302.9367,278.5167,168.6767,172.7967,282.1767,195.3767
374.0,762.0,94,2.0,322.9045,303.8245,303.218,278.7845,168.989,173.069,282.489,195.658
375.0,763.0,94,2.5,323.2524,304.1924,303.6324,279.0324,169.2724,173.3524,282.7924,195.9724
376.0,764.0,95,1.0,323.5206,304.5209,303.9203,279.3003,169.5606,173.6209,283.0606,196.2409
377.0,765.0,95,1.5,323.8681,304.8681,304.2281,279.5681,169.8881,174.0081,283.3681,196.5481
378.0,766.0,95,2.0,324.176,305.136,304.552,279.856,170.212,174.296,283.636,196.816
379.0,767.0,95,2.5,324.5038,305.4838,304.9038,280.1238,170.5038,174.6038,283.9238,197.1438
380.0,768.0,96,1.0,324.8317,305.7717,305.1717,280.3717,170.7834,174.8717,284.1917,197.4117
380.25,768.25,96,1.125,324.9787,305.9174,305.2387,280.4387,170.9587,175.0374,284.2987,197.5174
380.5,768.5,96,1.25,325.0456,305.9856,305.3112,280.5056,171.0256,175.1256,284.3656,197.6056
380.75,768.75,96,1.375,325.1326,306.0526,305.4126,280.5726,171.0926,175.1926,284.4326,197.6852
381.0,769.0,96,1.5,325.1995,306.1195,305.4795,280.6395,171.1595,175.2595,284.4995,197.7595
382.0,770.0,96,2.0,325.517,306.3948,305.7948,280.9074,171.4496,175.5274,284.7674,198.0274
383.0,771.0,96,2.5,325.8553,306.7153,306.0953,281.1576,171.7553,175.8153,285.0353,198.2953
384.0,772.0,97,1.0,326.1324,307.0524,306.4062,281.4231,172.0262,176.0862,285.3062,198.5724
385.0,773.0,97,1.5,326.482,307.371,306.751,281.691,172.351,176.411,285.591,198.931
386.0,774.0,97,2.0,326.7588,307.6588,307.0388,281.9788,172.6388,176.7164,285.8988,199.2188
387.0,775.0,97,2.5,327.0867,308.0267,307.3467,282.2467,172.9667,177.0267,286.1667,199.5067
388.0,776.0,98,1.0,327.3945,308.309,307.689,282.5145,173.2345,177.349,286.4345,199.8035
390.0,778.0,98,2.0,328.0206,308.9703,308.3103,283.0303,173.8503,177.9406,287.0006,200.4103
392.0,780.0,99,1.0,328.706,309.686,308.926,283.586,174.492,178.626,287.606,201.046
394.0,782.0,99,2.0,329.3817,310.3617,309.5851,284.1017,175.0817,179.2634,288.1417,201.6651
396.0,784.0,100,1.0,330.0174,311.0296,310.2974,284.6174,175.6974,179.8974,288.6974,202.3174
396.5,784.5,100,1.25,330.1713,311.1713,310.5113,284.8191,175.9513,180.2313,288.9513,202.5826
397.0,785.0,100,1.5,330.3453,311.3853,310.6653,285.0053,176.1053,180.3759,289.0853,202.7453
397.5,785.5,100,1.75,330.5176,311.5192,310.7992,285.1392,176.2392,180.5392,289.2192,202.8792
398.0,786.0,100,2.0,330.6531,311.6531,310.9331,285.2731,176.3731,180.7062,289.3531,203.0131
398.5,786.5,100,2.25,330.847,311.867,311.067,285.407,176.534,180.847,289.527,203.147
399.0,787.0,100,2.5,331.022,312.001,311.241,285.541,176.681,180.985,289.661,203.301
399.5,787.5,100,2.75,331.1749,312.1349,311.4345,285.6749,176.8447,181.1949,289.7949,203.4349
400.0,788.0,101,1.0,331.3088,312.2864,311.6488,285.7944,176.9888,181.4288,289.9288,203.6688
400.5,788.5,101,1.25,331.5456,312.5028,311.7828,285.9228,177.2228,181.5628,290.0628,203.8028
401.0,789.0,101,1.5,331.6967,312.6367,311.9167,286.0567,177.3567,181.6967,290.1967,203.9367
401.5,789.5,101,1.75,331.8306,312.7706,312.0506,286.1506,177.4906,181.8706,290.3306,204.0706
401.75,789.75,101,1.875,331.8976,312.8376,312.1176,286.2176,177.5576,181.9376,290.3976,204.1376
402.0,790.0,101,2.0,331.9645,312.9045,312.1845,286.2845,177.6245,182.0645,290.4645,204.2045
402.5,790.5,101,2.25,332.0985,313.0385,312.3185,286.4185,177.7585,182.1985,290.5985,204.3185
403.0,791.0,101,2.5,332.2572,313.1972,312.4524,286.5524,177.8924,182.3648,290.7324,204.4524
403.5,791.5,101,2.75,332.5263,313.4663,312.7463,286.8063,178.1263,182.7663,291.0063,204.6863
404.0,792.0,102,1.0,332.6603,313.6003,312.8806,286.9403,178.2603,182.9003,291.1403,204.8203
404.5,792.5,102,1.25,332.7942,313.7542,313.0742,287.0742,178.3942,183.0342,291.2742,205.0426
405.0,793.0,102,1.5,332.9481,313.9281,313.2081,287.2081,178.5881,183.1762,291.4081,205.1881
405.5,793.5,102,1.75,333.102,314.062,313.342,287.342,178.742,183.382,291.542,205.322
406.0,794.0,102,2.0,333.276,314.196,313.476,287.436,178.876,183.612,291.676,205.456
406.5,794.5,102,2.25,333.5099,314.4099,313.6099,287.5699,179.0499,183.7499,291.8099,205.5899
407.0,795.0,102,2.5,333.6438,314.5438,313.8238,287.7038,179.1838,183.8876,291.9438,205.7438
407.5,795.5,102,2.75,333.7778,314.6778,313.9578,287.8378,179.3178,184.2378,292.0778,205.8778
408.0,796.0,103,1.0,333.9117,314.8117,314.1517,287.9717,179.4917,184.3951,292.2117,206.0117
408.5,796.5,103,1.25,334.1056,315.0456,314.3056,288.0752,179.7056,184.5456,292.3456,206.1456
409.0,797.0,103,1.5,334.2595,315.1795,314.4395,288.1995,179.8395,184.6795,292.4795,206.3595
409.5,797.5,103,1.75,334.4135,315.3135,314.587,288.3335,179.9735,184.8135,292.6135,206.4935
409.75,797.75,103,1.875,334.4804,315.3804,314.6604,288.4004,180.0404,184.8804,292.6804,206.5604
410.0,798.0,103,2.0,334.5474,315.4474,314.7274,288.4674,180.1074,184.9696,292.7474,206.6274
410.5,798.5,103,2.25,334.6813,315.5813,314.8613,288.5813,180.2413,185.1413,292.8813,206.7613
411.0,799.0,103,2.5,334.8612,315.7612,315.0106,288.7153,180.3906,185.2753,293.0153,206.8953
411.5,799.5,103,2.75,335.1492,316.0292,315.2892,288.8892,180.6492,185.6092,293.2092,207.1292
412.0,800.0,104,1.0,335.2831,316.1631,315.4231,289.0262,180.7831,185.7431,293.3431,207.2631
412.5,800.5,104,1.25,335.417,316.297,315.557,289.177,180.917,185.917,293.477,207.437
413.0,801.0,104,1.5,335.551,316.451,315.691,289.311,181.071,186.051,293.611,207.591
413.5,801.5,104,1.75,335.6849,316.5849,315.8347,289.4449,181.2049,186.1849,293.7449,207.7249
413.75,801.75,104,1.875,335.7519,316.6519,315.9319,289.5119,181.2719,186.2719,293.8119,207.7919
414.0,802.0,104,2.0,335.8588,316.7376,315.9988,289.5788,181.3576,186.4376,293.8788,207.8588
414.5,802.5,104,2.25,336.0128,316.8728,316.1528,289.7128,181.4928,186.5728,294.0128,207.9928
415.0,803.0,104,2.5,336.1934,317.0267,316.2867,289.8467,181.6801,186.7201,294.1534,208.1334
415.5,803.5,104,2.75,336.4006,317.2806,316.5406,290.0606,181.8406,187.0206,294.3206,208.4006
416.0,804.0,105,1.0,336.5345,317.4145,316.6745,290.1945,181.9745,187.1835,294.4545,208.5345
416.5,804.5,105,1.25,336.6885,317.5485,316.8085,290.3285,182.1485,187.3285,294.5885,208.6685
417.0,805.0,105,1.5,336.8424,317.7024,316.9624,290.4604,182.3224,187.4624,294.7224,208.8024
417.5,805.5,105,1.75,336.9763,317.8363,317.0963,290.4963,182.4563,187.5963,294.8563,208.9363
417.75,805.75,105,1.875,337.0466,317.9433,317.1633,290.5633,182.5233,187.6633,294.9233,209.0033
418.0,806.0,105,2.0,337.1715,318.0103,317.2303,290.6303,182.6103,187.7509,294.9903,209.0503
418.5,806.5,105,2.25,337.3442,318.1442,317.4442,290.7642,182.7442,187.9042,295.1242,209.1842
419.0,807.0,105,2.5,337.4781,318.2962,317.5781,290.8981,182.8781,188.0381,295.2581,209.3181
420.0,808.0,106,1.0,337.826,318.666,317.972,291.246,183.226,188.426,295.546,209.706
422.0,810.0,106,2.0,338.4936,319.3753,318.6119,291.8417,183.9634,188.977,296.2034,210.4485
424.0,812.0,107,1.0,339.1574,320.2774,319.2774,292.3774,184.5574,189.9574,296.7574,211.1974
426.0,814.0,107,2.0,339.7931,320.7731,319.9531,292.9331,185.1331,190.5131,297.3331,211.7931
436.0,816.0,110,1.0,340.4288,321.3288,320.5888,293.4688,186.0688,191.0488,297.9152,212.4888
438.0,818.0,110,2.0,341.1045,321.9245,321.2245,294.0245,186.6045,191.9445,298.5445,213.1845
440.0,820.0,111,1.0,341.6406,322.5803,321.8603,294.6603,187.1403,192.3803,299.0206,214.1802
442.0,822.0,111,2.0,342.356,323.176,322.496,295.176,187.796,193.016,299.592,214.676
444.0,824.0,112,1.0,342.9468,323.8785,323.1034,295.6317,188.2317,193.5517,300.0117,215.2468
447.0,827.0,112,2.5,344.0153,324.8953,324.2953,296.4753,189.1753,194.5553,300.8953,216.8753
447.75,827.75,112,2.875,344.2162,325.0962,324.4562,296.6762,189.3762,194.7562,301.0962,217.0762
448.0,828.0,113,1.0,344.2831,325.2431,324.5231,296.7431,189.4431,194.8231,301.1631,217.1431
448.5,828.5,113,1.25,344.417,325.377,324.5928,296.8492,189.577,194.957,301.297,217.277
449.0,829.0,113,1.5,344.551,325.511,324.691,296.951,189.711,195.091,301.431,217.422
449.5,829.5,113,1.75,344.6649,325.6449,324.8249,297.0849,189.8449,195.2249,301.5698,217.5649
450.0,830.0,113,2.0,344.8388,325.7788,324.9588,297.2188,189.9788,195.3588,301.7188,217.6988
450.5,830.5,113,2.25,344.9728,325.9728,325.1328,297.3528,190.1128,195.4928,301.8528,217.8218
451.0,831.0,113,2.5,345.1067,326.1067,325.2667,297.4867,190.2534,195.6267,301.9867,217.8411
451.5,831.5,113,2.75,345.2406,326.2406,325.4006,297.6206,190.4006,195.7406,302.1206,217.8806
452.0,832.0,114,1.0,345.429,326.3745,325.5345,297.769,190.578,195.9035,302.2545,218.0145
453.0,833.0,114,1.5,345.7448,326.7224,325.8824,298.0824,190.9224,196.2624,302.5424,218.2624
454.0,834.0,114,2.0,346.0303,327.0806,326.1903,298.3503,191.2206,196.5503,302.8103,218.5303
455.0,835.0,114,2.5,346.3581,327.3781,326.4581,298.6181,191.4981,196.8181,303.0781,218.7981
456.0,836.0,115,1.0,346.646,327.652,326.776,298.886,191.89,197.152,303.346,219.086
457.0,837.0,115,1.5,346.9738,327.9476,327.1138,299.1338,192.2138,197.4338,303.5938,219.3738
458.0,838.0,115,2.0,347.3217,328.3217,327.3817,299.4017,192.4817,197.7617,303.8617,219.7217
459.0,839.0,115,2.5,347.6095,328.5895,327.6495,299.6495,192.7895,198.0295,304.1295,219.9895
460.0,840.0,116,1.0,347.947,328.9348,327.9522,299.9174,193.0748,198.3148,304.4148,220.3122
463.0,843.0,116,2.5,348.863,329.961,329.441,301.241,194.581,199.361,305.241,221.361
463.75,843.75,116,2.875,349.1819,330.1619,329.6419,301.3819,194.7819,199.5619,305.4219,221.5019
464.0,844.0,117,1.0,349.2488,330.2288,329.7088,301.4488,194.8488,199.6288,305.4888,221.5688
464.5,844.5,117,1.25,349.3828,330.3628,329.8061,301.5446,194.9429,199.7257,305.6228,221.7228
465.0,845.0,117,1.5,349.5167,330.4967,329.8567,301.6167,194.9518,199.8167,305.7567,221.8734
465.5,845.5,117,1.75,349.6506,330.6306,329.8892,301.6293,194.9706,199.9506,305.8906,222.0106
466.0,846.0,117,2.0,349.7845,330.7645,329.9045,301.6389,194.9978,200.0845,306.0245,222.1445
466.5,846.5,117,2.25,349.9185,330.9185,330.0231,301.6548,195.0557,200.2185,306.1585,222.297
467.0,847.0,117,2.5,350.0524,331.0524,330.0724,301.7524,195.1724,200.3524,306.2524,222.4324
467.5,847.5,117,2.75,350.1863,331.1863,330.2063,301.8863,195.3063,200.4863,306.3863,222.5726
468.0,848.0,118,1.0,350.3403,331.3215,330.3403,302.0203,195.4415,200.6203,306.5203,222.7203
469.0,849.0,118,1.5,350.6881,331.6762,330.6681,302.3281,195.7881,200.9881,306.8281,223.0762
470.0,850.0,118,2.0,351.036,332.016,330.956,302.596,196.096,201.276,307.096,223.436
471.0,851.0,118,2.5,351.3038,332.2838,331.2238,302.8638,196.4438,201.5438,307.3438,223.7038
472.0,852.0,119,1.0,351.6117,332.5517,331.5917,303.1317,196.7117,201.8117,307.6117,224.0117
473.0,853.0,119,1.5,351.8995,332.9195,331.8595,303.3995,197.0795,202.1595,307.8795,224.299
474.0,854.0,119,2.0,352.2548,333.2274,332.1474,303.6674,197.3474,202.4274,308.1474,224.6474
475.0,855.0,119,2.5,352.5553,333.4953,332.4153,303.9153,197.6153,202.6953,308.4153,224.9153
476.0,856.0,120,1.0,352.9093,333.8231,332.7231,304.1831,197.9231,202.9631,308.6831,225.2431
479.0,859.0,120,2.5,353.9267,334.8267,333.8067,304.9867,198.8867,203.8667,309.6867,226.2067
479.75,859.75,120,2.875,354.1276,335.0276,334.0076,305.1876,199.0876,204.0676,309.8876,226.4076
480.0,860.0,121,1.0,354.1945,335.0945,334.0745,305.2545,199.1545,204.1345,309.9545,226.4745
480.5,860.5,121,1.25,354.3285,335.2285,334.2085,305.3885,199.2885,204.2685,309.9899,226.6285
481.0,861.0,121,1.5,354.4424,335.3624,334.2624,305.4424,199.4224,204.4024,310.0224,226.7624
481.5,861.5,121,1.75,354.5763,335.4963,334.3563,305.5763,199.5963,204.5363,310.1563,226.9163
482.0,862.0,121,2.0,354.7103,335.6303,334.4903,305.6903,199.7303,204.6703,310.2903,227.0503
482.5,862.5,121,2.25,354.8442,335.7642,334.6242,305.8242,199.8642,204.8042,310.4242,227.1842
483.0,863.0,121,2.5,354.9781,335.8981,334.7581,305.9581,199.9981,204.9381,310.5381,227.3181
483.5,863.5,121,2.75,355.112,336.044,334.892,306.092,200.132,205.072,310.672,227.472
484.0,864.0,122,1.0,355.258,336.192,335.026,306.226,200.266,205.224,310.806,227.606
485.0,865.0,122,1.5,355.5938,336.5276,335.3352,306.5076,200.6538,205.5338,311.0738,227.9938
486.0,866.0,122,2.0,355.9417,336.9017,335.7017,306.7817,200.9817,205.8817,311.3617,228.2817
487.0,867.0,122,2.5,356.2095,337.1695,335.9695,307.0495,201.2895,206.1495,311.6295,228.6295
488.0,868.0,123,1.0,356.4774,337.4374,336.2574,307.3087,201.6574,206.4174,311.8974,228.8974
489.0,869.0,123,1.5,356.8959,337.7506,336.5253,307.5653,201.9412,206.6853,312.1653,229.2412
490.0,870.0,123,2.0,357.2731,338.0531,336.7931,307.8331,202.2531,206.9931,312.4331,229.5531
491.0,871.0,123,2.5,357.541,338.361,337.061,308.101,202.561,207.261,312.701,229.821
492.0,872.0,124,1.0,357.8088,338.6688,337.4088,308.3488,202.8288,207.5488,312.9488,230.0888
493.0,873.0,124,1.5,358.1567,339.0767,337.7567,308.6167,203.1767,207.8967,313.2567,230.4167
494.0,874.0,124,2.0,358.4245,339.3445,338.0245,308.8845,203.4445,208.1645,313.5245,230.6845
495.0,875.0,124,2.5,358.6924,339.6124,338.2924,309.1524,203.7524,208.4524,313.7924,231.0372
496.0,876.0,125,1.0,359.0403,339.9406,338.5603,309.4203,204.0403,208.7203,314.0603,231.3203
497.0,877.0,125,1.5,359.4162,340.2562,338.8281,309.6881,204.3681,209.0081,314.3281,231.6081
498.0,878.0,125,2.0,359.696,340.536,339.096,309.916,204.636,209.276,314.576,231.936
499.0,879.0,125,2.5,359.9876,340.8038,339.4076,310.1838,204.9238,209.5438,314.8438,232.2076
500.0,880.0,126,1.0,360.3117,341.1034,339.6917,310.4517,205.2117,209.8717,315.1517,232.5551
501.0,881.0,126,1.5,360.6995,341.4795,340.0595,310.7395,205.5195,210.1395,315.4195,232.8395
502.0,882.0,126,2.0,360.9674,341.7474,340.3274,311.0074,205.8074,210.3874,315.6074,233.1074
503.0,883.0,126,2.5,361.2353,342.0153,340.6153,311.2753,206.1106,210.6553,315.8753,233.3953
504.0,884.0,127,1.0,361.5662,342.2862,340.9431,311.5431,206.3893,210.9231,316.1431,233.8231
505.0,885.0,127,1.5,361.851,342.611,341.211,311.811,206.711,211.191,316.411,234.091
506.0,886.0,127,2.0,362.1188,342.9188,341.4788,312.0188,206.9988,211.4588,316.6788,234.3776
507.0,887.0,127,2.5,362.4734,343.2267,341.7467,312.3067,207.3467,211.7267,316.9467,234.6467
508.0,888.0,128,1.0,362.769,343.4945,342.0145,312.589,207.6145,212.0345,317.2145,234.929
508.25,888.25,128,1.125,362.9015,343.6015,342.143,312.6615,207.7815,212.1215,317.3215,235.1215
508.5,888.5,128,1.25,362.9685,343.6885,342.2285,312.7285,207.8485,212.1885,317.3885,235.1885
508.75,888.75,128,1.375,363.0354,343.7754,342.2954,312.7954,207.9308,212.2554,317.4554,235.2754
509.0,889.0,128,1.5,363.1024,343.8472,342.3624,312.8624,208.0224,212.3224,317.5224,235.3424
510.0,890.0,128,2.0,363.3703,344.1903,342.6303,313.0503,208.3303,212.5903,317.7903,235.6103
511.0,891.0,128,2.5,363.6581,344.4581,342.8981,313.3181,208.5981,212.8581,318.0581,235.8981
512.0,892.0,129,1.0,363.986,344.772,343.166,313.586,208.912,213.132,318.326,236.196
513.0,893.0,129,1.5,364.3338,345.0538,343.4338,313.8538,209.1938,213.4338,318.5938,236.5138
514.0,894.0,129,2.0,364.6217,345.3234,343.7217,314.1217,209.4617,213.7017,318.8454,236.7817
515.0,895.0,129,2.5,364.8895,345.6295,344.0095,314.3695,209.7495,213.9695,319.0695,237.0495
516.0,896.0,130,1.0,365.2374,345.9174,344.2974,314.6374,210.0748,214.2374,319.3374,237.3174
517.0,897.0,130,1.5,365.5853,346.2853,344.6853,314.8853,210.3853,214.5253,319.6053,237.5853
518.0,898.0,130,2.0,365.8531,346.5531,344.9531,315.1531,210.6531,214.7931,319.8731,237.8531
519.0,899.0,130,2.5,366.121,346.821,345.221,315.421,210.961,215.061,320.141,238.121
520.0,900.0,131,1.0,366.3888,347.0976,345.4976,315.6376,211.2288,215.3376,320.4088,238.3888
521.0,901.0,131,1.5,366.7567,347.4167,345.8367,315.9367,211.5967,215.6967,320.6767,238.7367
522.0,902.0,131,2.0,367.038,347.698,346.1045,316.2045,211.8845,215.9645,320.9445,239.0585
523.0,903.0,131,2.5,367.3724,348.0124,346.3724,316.4724,212.1524,216.2324,321.2124,239.5124
524.0,904.0,132,1.0,367.6603,348.3603,346.6403,316.7403,212.4803,216.5003,321.4603,239.7803
524.25,904.25,132,1.125,367.7272,348.4272,346.7072,316.8072,212.5472,216.5672,321.5272,239.8472
524.5,904.5,132,1.25,367.7942,348.4942,346.7942,316.8742,212.6142,216.6342,321.5942,239.9142
524.75,904.75,132,1.375,367.8612,348.5612,346.8812,316.9412,212.6812,216.7012,321.6612,239.9812
525.0,905.0,132,1.5,367.9281,348.6281,346.9481,317.0081,212.7481,216.7681,321.7281,240.0481
526.0,906.0,132,2.0,368.196,348.896,347.216,317.236,213.016,217.036,321.996,240.316
527.0,907.0,132,2.5,368.5076,349.2038,347.4838,317.5038,213.3638,217.3038,322.2238,240.5838
528.0,908.0,133,1.0,368.8234,349.4834,347.7717,317.7717,213.6785,217.5717,322.4717,240.8985
529.0,909.0,133,1.5,369.199,349.8395,348.0595,318.0395,213.9795,217.8395,322.7395,241.2395
530.0,910.0,133,2.0,369.4874,350.1074,348.3274,318.3074,214.2874,218.1474,323.0074,241.5074
531.0,911.0,133,2.5,369.7553,350.4153,348.5953,318.5753,214.5553,218.4353,323.2753,241.8106
532.0,912.0,134,1.0,370.1031,350.7093,348.9462,318.8431,214.8831,218.7093,323.5431,242.1031
533.0,913.0,134,1.5,370.411,351.031,349.231,319.111,215.191,219.031,323.811,242.371
534.0,914.0,134,2.0,370.6788,351.2988,349.4988,319.3788,215.4588,219.2988,324.0788,242.6388
535.0,915.0,134,2.5,370.9667,351.5667,349.7867,319.6467,215.7267,219.5667,324.3244,242.9667
536.0,916.0,135,1.0,371.2545,351.8345,350.0545,319.8545,216.0145,219.8345,324.5145,243.2345
537.0,917.0,135,1.5,371.5624,352.2424,350.3624,320.1224,216.4224,220.1024,324.7824,243.5224
538.0,918.0,135,2.0,371.8303,352.5103,350.6303,320.3568,216.6903,220.3703,325.0503,243.7903
539.0,919.0,135,2.5,372.1181,352.7781,350.8981,320.6181,216.9581,220.6381,325.3181,244.1381
540.0,920.0,136,1.0,372.406,353.058,351.19,320.886,217.244,220.912,325.592,244.412
541.0,921.0,136,1.5,372.7138,353.3538,351.5138,321.1538,217.6138,221.2138,325.8738,244.6938
542.0,922.0,136,2.0,372.9919,353.6251,351.7834,321.4017,217.8817,221.4868,326.1417,244.9617
543.0,923.0,136,2.5,373.3695,353.959,352.0695,321.6695,218.179,221.8095,326.4095,245.2695
544.0,924.0,137,1.0,373.6374,354.2374,352.3374,321.9374,218.4574,222.0774,326.6774,245.5374
545.0,925.0,137,1.5,373.9253,354.5053,352.6053,322.2053,218.7253,222.3453,326.9853,245.8253
546.0,926.0,137,2.0,374.1931,354.7731,352.8731,322.4731,219.0131,222.6131,327.2531,246.0931
547.0,927.0,137,2.5,374.621,355.201,353.361,322.741,219.421,222.901,327.521,246.481
548.0,928.0,138,1.0,374.8888,355.4688,353.6288,323.0088,219.6888,223.1688,327.7888,246.7576
550.0,930.0,138,2.0,375.4645,356.0045,354.2045,323.5645,220.2645,223.7445,328.3245,247.3445
550.5,930.5,138,2.25,375.5985,356.1585,354.2995,323.6985,220.3985,223.8785,328.4585,247.4785
551.0,931.0,138,2.5,375.7324,356.2924,354.4324,323.7724,220.5324,224.0124,328.5924,247.6124
551.5,931.5,138,2.75,375.8726,356.4263,354.5663,323.8463,220.6663,224.1463,328.6863,247.7463
552.0,932.0,139,1.0,376.0212,356.5803,354.7003,323.9803,220.8003,224.2803,328.8203,247.8806
552.5,932.5,139,1.25,376.2142,356.7142,354.8342,324.1142,220.9342,224.4142,328.9542,248.0342
553.0,933.0,139,1.5,376.3481,356.8481,355.0281,324.2481,221.0881,224.5481,329.0881,248.2081
553.5,933.5,139,1.75,376.502,357.002,355.162,324.362,221.242,224.682,329.242,248.342
554.0,934.0,139,2.0,376.636,357.176,355.296,324.496,221.376,224.816,329.376,248.476
554.5,934.5,139,2.25,376.7899,357.3499,355.4899,324.6299,221.5699,224.9699,329.5099,248.6299
555.0,935.0,139,2.5,376.9238,357.4838,355.6238,324.7613,221.7038,225.1038,329.6438,248.7638
555.5,935.5,139,2.75,377.0778,357.6178,355.7578,324.8578,221.8378,225.2378,329.7778,248.8978
556.0,936.0,140,1.0,377.2117,357.7634,355.8917,324.9917,221.9717,225.3717,329.9117,249.0317
557.5,937.5,140,1.75,377.7335,358.2335,356.3935,325.3935,222.4335,225.827,330.3735,249.5135
558.0,938.0,140,2.0,377.8748,358.3674,356.5274,325.5274,222.5674,225.9874,330.5074,249.6748
558.5,938.5,140,2.25,378.0226,358.5213,356.7013,325.6613,222.7413,226.1213,330.6413,249.8213
559.0,939.0,140,2.5,378.1753,358.6553,356.8353,325.7953,222.8753,226.2553,330.7676,249.9553
559.5,939.5,140,2.75,378.3092,358.7892,356.9692,325.9292,223.0092,226.3892,330.8892,250.0892
560.0,940.0,141,1.0,378.4462,358.9431,357.1062,326.0431,223.1431,226.5231,331.0231,250.2231
561.0,941.0,141,1.5,378.731,359.211,357.391,326.2955,223.451,226.791,331.291,250.491
561.5,941.5,141,1.75,378.9049,359.3449,357.5649,326.4249,223.6049,226.9249,331.4249,250.7049
562.0,942.0,141,2.0,379.0576,359.5388,357.6988,326.5588,223.7388,227.0988,331.5588,250.8388
562.5,942.5,141,2.25,379.1928,359.6928,357.8728,326.6928,223.8728,227.2328,331.6928,250.9928
563.0,943.0,141,2.5,379.3267,359.8267,358.0267,326.8233,224.0067,227.3867,331.8267,251.1467
563.5,943.5,141,2.75,379.4606,359.9612,358.1606,326.9406,224.1406,227.5206,331.9606,251.2806
