score_qstamp,qstamp,measure,beat,734768_tstamp,734777_tstamp,734915_tstamp,735484_tstamp
115.5,391.5,58,2.5,224.249,223.9145,211.7745,213.6545
116.0,392.0,59,1.0,224.4818,224.1436,212.0036,213.8618
116.5,392.5,59,1.5,224.7291,224.3891,212.2691,214.1982
117.0,393.0,59,2.0,225.0164,224.7364,212.5164,214.4364
117.5,393.5,59,2.5,225.2836,224.9636,212.7436,214.6636
118.0,394.0,60,1.0,225.5309,225.2309,212.9709,214.9309
118.5,394.5,60,1.5,225.7582,225.5182,213.2164,215.2182
119.0,395.0,60,2.0,226.0655,225.7455,213.4655,215.4455
119.5,395.5,60,2.5,226.2927,225.9727,213.6927,215.6727
120.0,396.0,61,1.0,226.56,226.24,213.96,215.88
122.0,398.0,62,1.0,227.8891,227.2091,215.0091,216.962
122.5,398.5,62,1.5,228.1328,227.4364,215.2364,217.4328
123.0,399.0,62,2.0,228.3636,227.8436,215.4636,217.6604
123.5,399.5,62,2.5,228.5909,228.0709,215.6909,217.7309
124.0,400.0,63,1.0,228.8182,228.3346,215.9182,217.9946
126.0,402.0,64,1.0,230.1073,229.4873,216.9673,219.1073
126.5,402.5,64,1.5,230.3345,229.7145,217.209,219.3345
127.0,403.0,64,2.0,230.5618,229.9418,217.4618,219.5618
127.5,403.5,64,2.5,230.8691,230.1691,217.6891,219.7891
128.0,404.0,65,1.0,231.0964,230.4964,217.9564,220.0328
128.5,404.5,65,1.5,231.4036,230.7436,218.2036,220.3436
129.0,405.0,65,2.0,231.6818,231.0109,218.4909,220.6109
129.5,405.5,65,2.5,231.9182,231.2382,218.7182,220.8382
130.0,406.0,66,1.0,232.1855,231.5455,218.9455,221.1055
130.5,406.5,66,1.5,232.4635,231.8362,219.1854,221.4127
131.0,407.0,66,2.0,232.78,232.14,219.44,221.7
131.5,407.5,66,2.5,233.0711,232.4092,219.7019,221.9892
132.0,408.0,67,1.0,233.5525,232.898,219.9945,222.3815
132.5,408.5,67,1.5,233.8818,233.1418,220.2818,222.6618
133.0,409.0,67,2.0,234.1091,233.4091,220.5091,222.9291
133.5,409.5,67,2.5,234.4764,233.6364,220.7364,223.1564
134.0,410.0,68,1.0,234.7036,233.8636,220.9888,223.3872
134.5,410.5,68,1.5,234.9909,234.2109,221.3309,223.8109
135.0,411.0,68,2.0,235.2782,234.4928,221.6382,224.0382
135.5,411.5,68,2.5,235.531,234.7455,221.9655,224.3655
136.0,412.0,69,1.0,235.8508,235.0708,222.1927,224.6127
136.5,412.5,69,1.5,236.12,235.34,222.42,224.84
137.0,413.0,69,2.0,236.3473,235.7273,222.6673,225.2673
137.5,413.5,69,2.5,236.5745,235.9545,222.8945,225.5145
138.0,414.0,70,1.0,236.809,236.2818,223.1218,225.7818
138.5,414.5,70,1.5,237.4091,236.5291,223.4037,226.0091
139.0,415.0,70,2.0,237.6364,236.7564,223.6964,226.2364
139.5,415.5,70,2.5,237.9636,237.0436,223.9636,226.5636
140.0,416.0,71,1.0,238.2309,237.2709,224.2018,226.7909
140.5,416.5,71,1.5,238.5582,237.5982,224.4582,227.0182
141.0,417.0,71,2.0,238.8855,237.8255,224.7055,227.2655
141.5,417.5,71,2.5,239.1527,238.1127,224.9327,227.5054
142.0,418.0,72,1.0,239.52,238.36,225.26,227.92
142.5,418.5,72,1.5,239.7473,238.6473,225.4873,228.1673
143.0,419.0,72,2.0,239.9745,238.8745,225.7145,228.3945
143.5,419.5,72,2.5,240.3218,239.3418,226.0618,228.6236
144.0,420.0,73,1.0,240.5891,239.5691,226.2891,228.8691
144.5,420.5,73,1.5,240.8764,239.7964,226.5164,229.0964
145.0,421.0,73,2.0,241.2272,240.0436,226.7436,229.4636
145.5,421.5,73,2.5,241.4709,240.3109,226.9709,229.6909
146.0,422.0,74,1.0,241.8382,240.5382,227.1982,229.9382
146.5,422.5,74,1.5,242.1055,240.8855,227.4255,230.1655
147.0,423.0,74,2.0,242.3727,241.1127,227.6527,230.3927
147.5,423.5,74,2.5,242.9,241.5,228.08,230.7
148.0,424.0,75,1.0,243.1273,241.8473,228.3273,230.9873
148.5,424.5,75,1.5,243.3545,242.0745,228.5545,231.2345
149.0,425.0,75,2.0,243.5818,242.3018,228.8254,231.5544
149.5,425.5,75,2.5,244.0091,242.6182,229.1291,231.9091
150.0,426.0,76,1.0,244.2364,242.8564,229.3564,232.1364
150.5,426.5,76,1.5,244.4636,243.0836,229.5836,232.3836
151.0,427.0,76,2.0,244.7527,243.4327,229.8527,232.6109
151.5,427.5,76,2.5,245.0582,243.7146,230.0982,232.8382
152.0,428.0,77,1.0,245.3655,243.9655,230.3255,233.162
152.5,428.5,77,1.5,245.6927,244.1927,230.5527,233.4327
153.0,429.0,77,2.0,245.92,244.5,230.78,233.7
153.5,429.5,77,2.5,246.2419,244.8365,231.1238,233.9273
154.0,430.0,78,1.0,246.5145,245.2745,231.4545,234.218
154.5,430.5,78,1.5,246.7636,245.5218,231.6818,234.5618
155.0,431.0,78,2.0,247.0091,245.7491,231.9091,234.7891
155.5,431.5,78,2.5,247.2364,245.9564,232.1364,235.0164
156.0,432.0,79,1.0,247.5544,246.1836,232.3636,235.2836
156.5,432.5,79,1.5,247.8636,246.4509,232.5909,235.5509
157.0,433.0,79,2.0,248.1382,246.6782,232.8182,235.8182
157.5,433.5,79,2.5,248.4255,247.051,233.0855,236.0765
158.0,434.0,80,1.0,248.7327,247.2927,233.3127,236.3327
158.5,434.5,80,1.5,248.98,247.52,233.54,236.58
159.0,435.0,80,2.0,249.3273,247.8346,233.8619,236.9073
159.5,435.5,80,2.5,249.5545,248.1145,234.1345,237.1345
160.0,436.0,81,1.0,249.8908,248.3618,234.3854,237.3636
160.5,436.5,81,1.5,250.4091,248.6091,234.6491,237.6891
161.0,437.0,81,2.0,250.6364,248.8764,234.8764,237.9164
161.5,437.5,81,2.5,250.8636,249.1344,235.1036,238.1472
162.0,438.0,82,1.0,251.0909,249.6909,235.3309,238.4909
162.5,438.5,82,1.5,251.3182,249.9182,235.5582,238.7582
163.0,439.0,82,2.0,251.5455,250.1455,235.8165,238.9855
163.5,439.5,82,2.5,251.7927,250.3727,236.1327,239.2127
164.0,440.0,83,1.0,252.02,250.6,236.42,239.44
164.3333,440.3333,83,1.3333,252.1915,250.7515,236.5915,239.603
164.5,440.5,83,1.5,252.2873,250.8473,236.6673,239.8473
164.6667,440.6667,83,1.6667,252.417,250.923,236.752,239.923
165.0,441.0,83,2.0,252.9145,251.109,236.9545,240.0945
165.3333,441.3333,83,2.3333,253.086,251.306,237.112,240.246
165.5,441.5,83,2.5,253.1618,251.3818,237.2018,240.3218
165.6667,441.6667,83,2.6667,253.2376,251.4576,237.2776,240.3976
166.0,442.0,84,1.0,253.5855,251.6091,237.4382,240.5491
166.3333,442.3333,84,1.3333,253.8006,251.8406,237.6006,240.7006
166.5,442.5,84,1.5,253.8764,251.9164,237.6764,240.7964
166.6667,442.6667,84,1.6667,253.9521,251.9921,237.7521,240.8921
167.0,443.0,84,2.0,254.1036,252.158,237.9236,241.0636
167.3333,443.3333,84,2.3333,254.2751,252.3951,238.1151,241.2551
167.5,443.5,84,2.5,254.3509,252.4709,238.1909,241.3309
167.6667,443.6667,84,2.6667,254.4267,252.5867,238.2667,241.4067
168.0,444.0,85,1.0,254.5782,252.7582,238.4582,241.5982
168.3333,444.3333,85,1.3333,254.8097,252.9097,238.7097,241.7697
168.5,444.5,85,1.5,254.8855,252.9855,238.7855,241.851
168.6667,444.6667,85,1.6667,254.9624,253.0612,238.8612,241.9612
169.0,445.0,85,2.0,255.1327,253.2527,239.0127,242.1727
169.3333,445.3333,85,2.3333,255.3042,253.4042,239.2042,242.3242
169.5,445.5,85,2.5,255.38,253.5,239.28,242.4
169.6667,445.6667,85,2.6667,255.4558,253.5758,239.3558,242.4758
170.0,446.0,86,1.0,255.6073,253.7492,239.5146,242.6419
170.3333,446.3333,86,1.3333,255.8388,253.9388,239.6788,242.8588
170.5,446.5,86,1.5,255.9345,254.0145,239.7745,242.9345
170.6667,446.6667,86,1.6667,256.0103,254.0903,239.8503,243.0103
171.0,447.0,86,2.0,256.1618,254.2454,240.0018,243.1618
171.3333,447.3333,86,2.3333,256.3133,254.4533,240.1533,243.3133
171.5,447.5,86,2.5,256.3891,254.5382,240.2291,243.3891
171.6667,447.6667,86,2.6667,256.4894,254.6698,240.3049,243.4649
172.0,448.0,87,1.0,256.7164,254.8364,240.4564,243.6164
172.5,448.5,87,1.5,257.2108,255.1272,240.7908,243.9272
173.0,449.0,87,2.0,257.5309,255.4509,241.1109,244.1909
173.5,449.5,87,2.5,257.7582,255.6782,241.3382,244.4182
174.0,450.0,88,1.0,257.9855,255.9475,241.5655,244.6455
174.5,450.5,88,1.5,258.2527,256.2527,241.7927,244.9127
175.0,451.0,88,2.0,258.48,256.48,242.02,245.16
175.5,451.5,88,2.5,258.7946,256.8073,242.3092,245.4273
176.0,452.0,89,1.0,259.0545,257.0345,242.5745,245.6545
176.5,452.5,89,1.5,259.3818,257.3654,242.8018,246.0018
177.0,453.0,89,2.0,259.6364,257.6491,243.0491,246.2491
177.5,453.5,89,2.5,259.8964,257.8764,243.2764,246.4764
178.0,454.0,90,1.0,260.1544,258.1672,243.5236,246.7252
178.5,454.5,90,1.5,260.5909,258.4509,243.7909,247.0709
179.0,455.0,90,2.0,260.8182,258.6782,244.0182,247.2982
179.5,455.5,90,2.5,261.0455,258.9455,244.342,247.5255
180.0,456.0,91,1.0,261.2727,259.1927,244.6127,247.7527
180.5,456.5,91,1.5,261.66,259.5,244.94,247.98
181.0,457.0,91,2.0,261.8873,259.7273,245.1873,248.3073
181.5,457.5,91,2.5,262.1545,260.0145,245.4145,248.5345
182.0,458.0,92,1.0,262.5418,260.2636,245.7418,248.8018
182.5,458.5,92,1.5,262.8491,260.6691,245.9691,249.0291
183.0,459.0,92,2.0,263.0764,260.9364,246.1964,249.2564
183.5,459.5,92,2.5,263.3036,261.1636,246.5036,249.4836
184.0,460.0,93,1.0,263.6509,261.3909,246.8309,249.9618
185.5,461.5,93,2.5,264.4927,262.2254,247.6327,250.6727
185.75,461.75,93,2.75,264.6064,262.3592,247.7528,250.7864
186.0,462.0,94,1.0,264.76,262.5,247.88,250.9
186.5,462.5,94,1.5,265.0873,262.8273,248.2273,251.2673
186.75,462.75,94,1.75,265.2018,262.9409,248.3409,251.3809
187.0,463.0,94,2.0,265.3345,263.0545,248.4545,251.4945
187.5,463.5,94,2.5,265.6218,263.3218,248.7418,251.7818
187.75,463.75,94,2.75,265.7355,263.4355,248.8555,251.8955
188.0,464.0,95,1.0,265.8782,263.5582,249.0055,252.0364
188.5,464.5,95,1.5,266.1764,263.8764,249.2764,252.3164
188.75,464.75,95,1.75,266.29,263.99,249.43,252.45
189.0,465.0,95,2.0,266.4636,264.1036,249.5436,252.5708
189.5,465.5,95,2.5,266.7309,264.4109,249.8109,252.8509
189.75,465.75,95,2.75,266.8445,264.5245,249.929,252.9645
190.0,466.0,96,1.0,267.0382,264.6382,250.0582,253.0782
192.0,468.0,97,1.0,268.2073,266.0873,251.2565,254.2273
192.5,468.5,97,1.5,268.4345,266.3145,251.578,254.4545
193.0,469.0,97,2.0,268.9418,266.5418,251.8218,254.9018
193.5,469.5,97,2.5,269.1691,266.7691,252.1491,255.1291
194.0,470.0,98,1.0,269.4492,266.9964,252.3964,255.4056
194.5,470.5,98,1.5,269.7308,267.2236,252.6436,255.6636
195.0,471.0,98,2.0,270.0909,267.5309,252.9709,255.9109
195.5,471.5,98,2.5,270.3182,267.8128,253.1982,256.2382
196.0,472.0,99,1.0,270.5655,268.0855,253.4965,256.4655
196.5,472.5,99,1.5,270.8435,268.4127,253.7527,256.7454
197.0,473.0,99,2.0,271.24,268.64,254.08,257.04
197.5,473.5,99,2.5,271.4673,268.9019,254.3073,257.2873
198.0,474.0,100,1.0,271.7345,269.1835,254.5635,257.5345
199.5,475.5,100,2.5,272.5692,270.0364,255.4164,258.3764
199.75,475.75,100,2.75,272.69,270.15,255.53,258.49
200.0,476.0,101,1.0,272.8324,270.2744,255.7108,258.618
200.5,476.5,101,1.5,273.1909,270.5709,255.9909,258.9109
200.75,476.75,101,1.75,273.3045,270.7045,256.1245,259.0245
201.0,477.0,101,2.0,273.4182,270.8182,256.2382,259.1382
201.5,477.5,101,2.5,273.6855,271.1255,256.471,259.4055
201.75,477.75,101,2.75,273.7991,271.2391,256.5991,259.5191
202.0,478.0,102,1.0,273.9327,271.3727,256.7127,259.6527
202.3333,478.3333,102,1.3333,274.1126,271.5242,256.9442,259.8642
202.5,478.5,102,1.5,274.22,271.6,257.02,259.94
202.6667,478.6667,102,1.6667,274.3558,271.7158,257.0958,260.0158
202.75,478.75,102,1.75,274.4136,271.7536,257.1336,260.0536
203.0,479.0,102,2.0,274.5346,271.8746,257.2546,260.1746
203.3333,479.3333,102,2.3333,274.6988,272.0988,257.4988,260.3788
203.5,479.5,102,2.5,274.7745,272.1745,257.5745,260.4545
203.6667,479.6667,102,2.6667,274.8503,272.2503,257.6503,260.5303
203.75,479.75,102,2.75,274.8882,272.2882,257.6964,260.5682
204.0,480.0,103,1.0,275.1418,272.4236,257.8218,260.7436
206.0,482.0,104,1.0,276.3309,273.6909,258.8309,261.8909
206.5,482.5,104,1.5,276.6182,273.9364,259.0582,262.1782
207.0,483.0,104,2.0,276.9275,274.1655,259.375,262.4655
207.5,483.5,104,2.5,277.2127,274.4308,259.7327,262.7127
208.0,484.0,105,1.0,277.46,274.72,260.12,262.98
208.5,484.5,105,1.5,277.8073,275.0273,260.3473,263.2073
209.0,485.0,105,2.0,278.0945,275.2545,260.6345,263.4635
209.5,485.5,105,2.5,278.3218,275.5218,260.8636,263.7454
210.0,486.0,106,1.0,278.5582,275.8091,261.1473,264.0273
210.5,486.5,106,1.5,278.8964,276.1164,261.4764,264.2764
211.0,487.0,106,2.0,279.2272,276.3436,261.7036,264.5636
211.5,487.5,106,2.5,279.4709,276.5709,261.9309,264.8018
212.0,488.0,107,1.0,279.6982,276.8782,262.2182,265.0982
212.5,488.5,107,1.5,279.9475,277.2055,262.533,265.3855
213.0,489.0,107,2.0,280.4127,277.4454,262.8327,265.6127
213.5,489.5,107,2.5,280.64,277.72,263.06,265.88
214.0,490.0,108,1.0,280.8873,278.0473,263.2873,266.1146
214.5,490.5,108,1.5,281.1345,278.2745,263.5545,266.4145
215.0,491.0,108,2.0,281.3708,278.5036,263.8418,266.6418
215.5,491.5,108,2.5,281.7091,278.7491,264.0691,266.8873
216.0,492.0,109,1.0,281.9364,279.0364,264.3764,267.1964
216.5,492.5,109,1.5,282.3236,279.3236,264.6036,267.4236
217.0,493.0,109,2.0,282.5909,279.5509,264.8309,267.6709
217.5,493.5,109,2.5,282.8182,279.8582,265.0582,267.9382
218.0,494.0,110,1.0,283.0455,280.0855,265.3185,268.1855
218.5,494.5,110,1.5,283.3527,280.3727,265.6927,268.4327
219.0,495.0,110,2.0,283.66,280.6,266.0,268.7
219.5,495.5,110,2.5,283.9273,280.8473,266.2473,268.9546
220.0,496.0,111,1.0,284.1945,281.2145,266.4745,269.2145
220.3333,496.3333,111,1.3333,284.346,281.366,266.626,269.366
220.6667,496.6667,111,1.6667,284.4976,281.5176,266.8376,269.5376
221.0,497.0,111,2.0,284.7691,281.7691,266.9891,269.7691
221.3333,497.3333,111,2.3333,284.9406,281.9418,267.2206,269.9206
221.6667,497.6667,111,2.6667,285.0921,282.1321,267.3721,270.0721
222.0,498.0,112,1.0,285.298,282.2944,267.5872,270.2452
222.3333,498.3333,112,1.3333,285.5151,282.4951,267.7551,270.4951
222.6667,498.6667,112,1.6667,285.6667,282.6601,267.9667,270.6467
223.0,499.0,112,2.0,285.8182,282.8382,268.1382,270.7982
223.3333,499.3333,112,2.3333,286.0097,282.9994,268.3091,270.9497
223.6667,499.6667,112,2.6667,286.1612,283.1612,268.5012,271.1412
224.0,500.0,113,1.0,286.3381,283.3127,268.6527,271.2927
224.3333,500.3333,113,1.3333,286.5242,283.5442,268.8642,271.5042
224.6667,500.6667,113,1.6667,286.6758,283.6958,269.0158,271.6558
225.0,501.0,113,2.0,286.8473,283.8546,269.2073,271.8073
225.3333,501.3333,113,2.3333,287.0788,284.0388,269.3588,271.9788
225.6667,501.6667,113,2.6667,287.2303,284.1903,269.5703,272.1303
226.0,502.0,114,1.0,287.409,284.3436,269.7254,272.2872
226.3333,502.3333,114,1.3333,287.6333,284.5333,269.9333,272.5133
226.6667,502.6667,114,1.6667,287.7849,284.6898,270.0849,272.6649
227.0,503.0,114,2.0,287.9364,284.8564,270.2364,272.8164
227.3333,503.3333,114,2.3333,288.0879,285.0479,270.4479,272.9879
227.6667,503.6667,114,2.6667,288.2394,285.1994,270.5994,273.1394
228.0,504.0,115,1.0,288.4454,285.3836,270.8054,273.3636
228.3333,504.3333,115,1.3333,288.7424,285.5624,271.0224,273.5424
228.6667,504.6667,115,1.6667,288.894,285.714,271.174,273.714
229.0,505.0,115,2.0,289.0455,285.8655,271.3255,273.8855
229.5,505.5,115,2.5,289.2727,286.1527,271.7127,274.1927
229.75,505.75,115,2.75,289.3864,286.3048,271.8264,274.3064
230.0,506.0,116,1.0,289.5,286.52,271.94,274.42
230.5,506.5,116,1.5,289.8673,286.7873,272.2473,274.6873
230.75,506.75,116,1.75,289.9809,286.9009,272.3609,274.8009
231.0,507.0,116,2.0,290.1545,287.0145,272.4745,274.9145
231.5,507.5,116,2.5,290.3818,287.3418,272.7618,275.2018
231.75,507.75,116,2.75,290.5155,287.4555,272.8755,275.3155
232.0,508.0,117,1.0,290.6291,287.5691,272.9891,275.4382
232.3333,508.3333,117,1.3333,291.0006,287.9406,273.2418,275.6206
232.6667,508.6667,117,1.6667,291.1521,288.0921,273.4442,275.7721
233.0,509.0,117,2.0,291.3036,288.2436,273.6036,275.9836
233.5,509.5,117,2.5,291.5309,288.4709,273.8309,276.2109
233.75,509.75,117,2.75,291.6445,288.5845,273.9445,276.329
234.0,510.0,118,1.0,291.8492,288.6982,274.0582,276.6182
234.5,510.5,118,1.5,292.0855,288.9655,274.4055,276.8455
234.75,510.75,118,1.75,292.1991,289.0991,274.5391,276.9791
235.0,511.0,118,2.0,292.3127,289.2127,274.6527,277.0927
235.5,511.5,118,2.5,292.62,289.48,274.9,277.32
235.75,511.75,118,2.75,292.7336,289.5936,275.0336,277.4336
236.0,512.0,119,1.0,292.8473,289.8473,275.1473,277.5473
236.3333,512.3333,119,1.3333,292.9988,290.0588,275.3188,277.7188
236.6667,512.6667,119,1.6667,293.1503,290.2103,275.4903,277.8703
237.0,513.0,119,2.0,293.3218,290.3618,275.6818,278.0218
237.5,513.5,119,2.5,293.6691,290.6091,275.9091,278.2491
237.75,513.75,119,2.75,293.8027,290.7227,276.0427,278.3627
238.0,514.0,120,1.0,293.9164,290.8364,276.1764,278.4764
238.5,514.5,120,1.5,294.1836,291.1272,276.4836,278.7436
238.75,514.75,120,1.75,294.3373,291.2573,276.5973,278.8573
239.0,515.0,120,2.0,294.4509,291.4018,276.7509,278.9709
239.5,515.5,120,2.5,294.7582,291.7182,277.0382,279.2582
239.75,515.75,120,2.75,294.8718,291.8518,277.1518,279.3718
240.0,516.0,121,1.0,294.9855,291.9655,277.2655,279.4855
240.3333,516.3333,121,1.3333,295.314,292.197,277.537,279.717
240.6667,516.6667,121,1.6667,295.4685,292.3485,277.6885,279.8685
241.0,517.0,121,2.0,295.62,292.5,277.86,280.02
241.5,517.5,121,2.5,295.8673,292.7673,278.0873,280.2473
241.75,517.75,121,2.75,295.9818,292.8818,278.2009,280.3609
242.0,518.0,122,1.0,296.1145,293.0745,278.3145,280.4745
242.5,518.5,122,1.5,296.4218,293.3036,278.6418,280.7218
242.75,518.75,122,1.75,296.5355,293.451,278.7555,280.8755
243.0,519.0,122,2.0,296.6491,293.5691,278.8691,281.0073
243.5,519.5,122,2.5,296.8764,293.8364,279.1164,281.2564
243.75,519.75,122,2.75,297.0,293.95,279.23,281.37
244.0,520.0,123,1.0,297.1236,294.1036,279.3636,281.4836
244.3333,520.3333,123,1.3333,297.3351,294.2551,279.5151,281.7351
244.5,520.5,123,1.5,297.4109,294.3309,279.5909,281.8109
244.6667,520.6667,123,1.6667,297.5001,294.4667,279.7068,281.8867
244.75,520.75,123,1.75,297.5645,294.509,279.789,281.9245
245.0,521.0,123,2.0,297.6782,294.6382,279.9182,282.0382
245.5,521.5,123,2.5,298.0455,294.951,280.171,282.2855
245.75,521.75,123,2.75,298.1591,295.0791,280.3391,282.3991
246.0,522.0,124,1.0,298.2727,295.1927,280.4527,282.5127
246.3333,522.3333,124,1.3333,298.4242,295.3442,280.6042,282.7042
246.5,522.5,124,1.5,298.5,295.42,280.68,282.78
246.6667,522.6667,124,1.6667,298.5758,295.5158,280.7558,282.8758
246.75,522.75,124,1.75,298.8936,295.5536,280.7936,282.9136
247.0,523.0,124,2.0,299.0073,295.6673,280.9073,283.0273
247.5,523.5,124,2.5,299.2345,295.9345,281.2745,283.329
247.75,523.75,124,2.75,299.3482,296.0482,281.3882,283.4482
248.0,524.0,125,1.0,299.4618,296.1618,281.5018,283.5618
248.3333,524.3333,125,1.3333,299.6133,296.3133,281.6933,283.7133
248.5,524.5,125,1.5,299.6891,296.3891,281.7691,283.7891
248.6667,524.6667,125,1.6667,299.7649,296.5249,281.8498,283.8649
248.75,524.75,125,1.75,299.8027,296.5627,281.9027,283.9027
249.0,525.0,125,2.0,299.9328,296.7748,282.0164,284.0164
249.5,525.5,125,2.5,300.6636,297.1036,282.2836,284.3236
249.75,525.75,125,2.75,300.7773,297.2173,282.3973,284.4373
250.0,526.0,126,1.0,300.8909,297.3309,282.5109,284.5509
250.3333,526.3333,126,1.3333,301.0624,297.4824,282.6624,284.7024
250.5,526.5,126,1.5,301.1382,297.5582,282.7382,284.7782
250.6667,526.6667,126,1.6667,301.228,297.634,282.854,284.854
250.75,526.75,126,1.75,301.2718,297.6718,282.9518,284.8918
251.0,527.0,126,2.0,301.3855,297.7855,283.0655,285.0055
251.5,527.5,126,2.5,301.6011,298.0127,283.2927,285.2327
251.75,527.75,126,2.75,301.6105,298.1264,283.4064,285.3928
252.0,528.0,127,1.0,301.62,298.24,283.52,285.52
252.3333,528.3333,127,1.3333,301.8115,298.3915,283.6915,285.7915
252.5,528.5,127,1.5,301.8873,298.4673,283.7673,285.8673
252.6667,528.6667,127,1.6667,302.003,298.643,283.843,285.943
252.75,528.75,127,1.75,302.0409,298.7009,283.8845,285.9809
253.0,529.0,127,2.0,302.1545,298.8145,284.0745,286.0945
253.5,529.5,127,2.5,302.3818,299.0418,284.3018,286.3218
253.75,529.75,127,2.75,302.5865,299.1555,284.4755,286.522
254.0,530.0,128,1.0,302.7091,299.2691,284.5891,286.6491
254.3333,530.3333,128,1.3333,302.8606,299.4206,284.7406,286.8006
254.5,530.5,128,1.5,302.9364,299.4964,284.8164,286.8764
254.6667,530.6667,128,1.6667,303.1121,299.5842,284.8921,286.9721
254.75,530.75,128,1.75,303.16,299.64,284.93,287.01
255.0,531.0,128,2.0,303.2836,299.7636,285.1036,287.1236
255.5,531.5,128,2.5,303.5763,299.9909,285.3309,287.3509
255.75,531.75,128,2.75,303.8045,300.109,285.4845,287.5045
256.0,532.0,129,1.0,303.9182,300.2382,285.5982,287.6182
256.3333,532.3333,129,1.3333,304.0697,300.3897,285.7497,287.7697
256.5,532.5,129,1.5,304.1455,300.4655,285.8255,287.8565
256.6667,532.6667,129,1.6667,304.2212,300.5612,285.9012,287.9612
256.75,532.75,129,1.75,304.2591,300.5991,285.9391,287.9991
257.0,533.0,129,2.0,304.3927,300.7381,286.0527,288.1127
257.5,533.5,129,2.5,304.62,301.04,286.34,288.34
257.75,533.75,129,2.75,304.7336,301.1672,286.4536,288.4936
258.0,534.0,130,1.0,304.8473,301.2873,286.5673,288.6073
258.3333,534.3333,130,1.3333,304.9988,301.4388,286.7188,288.7588
258.5,534.5,130,1.5,305.0745,301.5145,286.7945,288.8345
258.6667,534.6667,130,1.6667,305.243,301.5903,286.8703,288.9412
258.75,534.75,130,1.75,305.3682,301.6446,286.9082,289.0082
259.0,535.0,130,2.0,305.4926,301.7818,287.0744,289.1218
259.5,535.5,130,2.5,305.8291,302.0091,287.4291,289.3491
259.75,535.75,130,2.75,305.9427,302.2227,287.6027,289.5427
260.0,536.0,131,1.0,306.0564,302.3564,287.7328,289.6564
260.5,536.5,131,1.5,306.2836,302.6036,287.9636,289.9036
260.75,536.75,131,1.75,306.4973,302.7946,288.1465,290.1411
261.0,537.0,131,2.0,306.6509,302.9309,288.3909,290.2709
261.5,537.5,131,2.5,306.951,303.1582,288.6182,290.4982
261.75,537.75,131,2.75,307.0718,303.3036,288.7318,290.6118
262.0,538.0,132,1.0,307.242,303.431,288.851,290.7585
262.5,538.5,132,1.5,307.5127,303.6727,289.0927,291.0727
262.75,538.75,132,1.75,307.7064,303.8128,289.2064,291.1864
263.0,539.0,132,2.0,307.82,303.96,289.38,291.3
263.5,539.5,132,2.5,308.0673,304.2073,289.6073,291.5273
263.75,539.75,132,2.75,308.1809,304.3209,289.7209,291.6409
264.0,540.0,133,1.0,308.367,304.518,289.8835,291.7545
264.5,540.5,133,1.5,308.6218,304.7618,290.1218,291.9818
264.75,540.75,133,1.75,308.7355,304.8755,290.2355,292.0955
265.0,541.0,133,2.0,308.8691,305.0691,290.4091,292.2291
265.5,541.5,133,2.5,309.1164,305.2964,290.6364,292.4564
265.75,541.75,133,2.75,309.23,305.41,290.76,292.67
266.0,542.0,134,1.0,309.3436,305.538,291.0036,292.7836
266.5,542.5,134,1.5,309.5709,305.8309,291.1709,293.0109
266.75,542.75,134,1.75,309.8135,305.9445,291.2845,293.1335
267.0,543.0,134,2.0,309.9582,306.1128,291.3982,293.2782
267.5,543.5,134,2.5,310.2255,306.3455,291.6655,293.5055
267.75,543.75,134,2.75,310.3391,306.4591,291.7791,293.6191
268.0,544.0,135,1.0,310.5543,306.6635,292.0089,293.7727
268.5,544.5,135,1.5,310.84,306.96,292.28,294.0
269.0,545.0,135,2.0,311.0673,307.1873,292.5073,294.2473
269.5,545.5,135,2.5,311.309,307.4435,292.749,294.4745
270.0,546.0,136,1.0,311.5818,307.7018,292.9818,294.7036
270.5,546.5,136,1.5,311.9091,307.9691,293.2691,294.9491
271.0,547.0,136,2.0,312.1364,308.2564,293.4964,295.2364
271.5,547.5,136,2.5,312.4236,308.4836,293.7236,295.4672
272.0,548.0,137,1.0,312.6509,308.7309,294.0109,295.8109
272.5,548.5,137,1.5,312.951,309.0364,294.2382,296.0564
273.0,549.0,137,2.0,313.2055,309.2655,294.5255,296.3255
273.5,549.5,137,2.5,313.4854,309.5054,294.7527,296.5781
274.0,550.0,138,1.0,313.72,309.74,294.98,296.82
274.5,550.5,138,1.5,314.0273,310.0073,295.2273,297.0819
275.0,551.0,138,2.0,314.309,310.3145,295.5745,297.3545
275.5,551.5,138,2.5,314.6144,310.6472,295.8344,297.6836
276.0,552.0,139,1.0,314.9691,311.182,296.1891,297.9291
276.5,552.5,139,1.5,315.3964,311.6164,296.4164,298.2364
277.0,553.0,139,2.0,315.6236,311.8436,296.6472,298.5108
277.5,553.5,139,2.5,315.9109,312.0709,296.9109,298.7709
278.0,554.0,140,1.0,316.1382,312.2982,297.1382,298.9982
278.5,554.5,140,1.5,316.3655,312.5255,297.3855,299.231
278.75,554.75,140,1.75,316.6391,312.6391,297.4991,299.3591
279.0,555.0,140,2.0,316.7527,312.7527,297.6127,299.4727
279.5,555.5,140,2.5,317.06,312.98,297.96,299.7
280.0,556.0,141,1.0,317.2873,313.2073,298.1946,299.9673
280.5,556.5,141,1.5,317.5145,313.4345,298.4545,300.2345
