score_qstamp,qstamp,measure,beat,831991_tstamp,718691_tstamp
319.25,382.25,141,1.25,245.1863,221.3063
319.5,382.5,141,1.5,245.3425,221.4625
319.75,382.75,141,1.75,245.4988,221.6588
320.0,383.0,141,2.0,245.655,221.815
320.25,383.25,141,2.25,245.8113,221.9713
320.5,383.5,141,2.5,246.0475,222.2075
320.75,383.75,141,2.75,246.3238,222.3638
321.0,384.0,142,1.0,246.48,222.54
321.5,384.5,142,1.5,246.7925,222.9125
322.0,385.0,142,2.0,247.125,223.245
322.5,385.5,142,2.5,247.535,223.5575
323.0,386.0,143,1.0,247.88,223.98
323.5,386.5,143,1.5,248.4225,224.5425
324.0,387.0,143,2.0,248.735,224.855
324.5,387.5,143,2.5,249.1675,225.2475
325.0,388.0,144,1.0,249.52,225.76
325.5,388.5,144,1.5,249.9925,226.0725
326.0,389.0,144,2.0,250.405,226.5
326.5,389.5,144,2.5,250.7775,226.9175
327.0,390.0,145,1.0,251.16,227.34
328.0,391.0,145,2.0,251.955,228.135
328.5,391.5,145,2.5,252.3275,228.4675
329.0,392.0,146,1.0,252.68,228.84
329.5,392.5,146,1.5,253.0125,229.2325
330.0,393.0,146,2.0,253.37,229.57
330.5,393.5,146,2.5,253.8175,230.0175
331.0,394.0,147,1.0,254.24,230.35
331.5,394.5,147,1.5,254.5975,230.675
332.0,395.0,147,2.0,255.015,231.075
332.5,395.5,147,2.5,255.37,231.4875
333.0,396.0,148,1.0,255.72,231.82
333.5,396.5,148,1.5,256.1325,232.1525
334.0,397.0,148,2.0,256.655,232.56
334.5,397.5,148,2.5,256.9975,233.0775
335.0,398.0,149,1.0,257.35,233.39
335.5,398.5,149,1.5,257.7225,233.7625
336.0,399.0,149,2.0,258.155,234.155
336.5,399.5,149,2.5,258.5075,234.5475
337.0,400.0,150,1.0,258.82,234.92
337.5,400.5,150,1.5,259.2725,235.2725
338.0,401.0,150,2.0,259.685,235.73
338.5,401.5,150,2.5,260.1575,236.2575
339.0,402.0,151,1.0,260.54,236.69
339.75,402.75,151,1.75,261.2388,237.3188
340.0,403.0,151,2.0,261.395,237.475
340.75,403.75,151,2.75,262.0714,238.0838
341.0,404.0,152,1.0,262.26,238.24
341.75,404.75,152,1.75,262.8064,238.8864
342.0,405.0,152,2.0,263.045,239.085
342.75,405.75,152,2.75,263.5938,239.6738
343.0,406.0,153,1.0,263.93,239.93
343.75,406.75,153,1.75,264.5188,240.5716
344.0,407.0,153,2.0,264.675,240.755
344.75,407.75,153,2.75,265.3028,241.4238
345.0,408.0,154,1.0,265.58,241.72
345.75,408.75,154,1.75,266.1968,242.2416
346.0,409.0,154,2.0,266.77,242.565
346.75,409.75,154,2.75,267.3138,243.3152
347.0,410.0,155,1.0,267.51,243.62
347.3333,410.3333,155,1.3333,268.2783,244.1783
347.6667,410.6667,155,1.6667,268.4867,244.4671
348.0,411.0,155,2.0,268.905,244.855
348.3333,411.3333,155,2.3333,269.1932,245.2233
348.6667,411.6667,155,2.6667,269.4517,245.4317
349.0,412.0,156,1.0,269.98,245.66
349.3333,412.3333,156,1.3333,270.3883,246.3766
349.6667,412.6667,156,1.6667,270.5967,246.6367
350.0,413.0,156,2.0,270.805,246.965
350.3333,413.3333,156,2.3333,271.0333,247.4133
350.6667,413.6667,156,2.6667,271.477,247.6217
351.0,414.0,157,1.0,271.85,247.83
351.3333,414.3333,157,1.3333,272.1332,248.0383
351.5,414.5,157,1.5,272.2675,248.1425
351.6667,414.6667,157,1.6667,272.4067,248.2467
352.0,415.0,157,2.0,272.795,248.475
352.3333,415.3333,157,2.3333,273.0365,248.7833
352.5,415.5,157,2.5,273.2775,248.8875
352.6667,415.6667,157,2.6667,273.4517,249.1034
353.0,416.0,158,1.0,273.7,249.48
353.3333,416.3333,158,1.3333,274.1683,249.7483
353.5,416.5,158,1.5,274.2725,249.8525
353.6667,416.6667,158,1.6667,274.5567,249.9567
354.0,417.0,158,2.0,274.81,250.22
354.3333,417.3333,158,2.3333,275.0933,250.6133
354.5,417.5,158,2.5,275.2175,250.7375
354.6667,417.6667,158,2.6667,275.6817,251.0417
355.0,418.0,159,1.0,275.91,251.26
355.3333,418.3333,159,1.3333,276.7383,251.6583
355.6667,418.6667,159,1.6667,277.0267,251.9069
356.0,419.0,159,2.0,277.235,252.21
356.3333,419.3333,159,2.3333,277.546,252.7499
356.6667,419.6667,159,2.6667,278.0717,252.9917
357.0,420.0,160,1.0,278.28,253.36
357.3333,420.3333,160,1.3333,278.5913,253.8132
357.6667,420.6667,160,1.6667,278.9367,254.0567
358.0,421.0,160,2.0,279.57,254.385
358.3333,421.3333,160,2.3333,280.0133,254.6133
358.6667,421.6667,160,2.6667,280.2434,254.8817
359.0,422.0,161,1.0,280.48,255.15
359.3333,422.3333,161,1.3333,280.8783,255.6183
359.5,422.5,161,1.5,280.9825,255.7225
359.6667,422.6667,161,1.6667,281.2601,255.8668
360.0,423.0,161,2.0,281.595,256.115
360.3333,423.3333,161,2.3333,282.1033,256.6033
360.5,423.5,161,2.5,282.2425,256.7225
360.6667,423.6667,161,2.6667,282.4434,256.8517
361.0,424.0,162,1.0,282.9,257.18
361.3333,424.3333,162,1.3333,284.7083,257.7883
361.5,424.5,162,1.5,284.8125,257.8925
361.6667,424.6667,162,1.6667,285.0767,258.0334
362.0,425.0,162,2.0,285.65,258.465
362.3333,425.3333,162,2.3333,285.8733,258.8933
362.5,425.5,162,2.5,286.0175,259.075
362.6667,425.6667,162,2.6667,288.2817,259.2502
363.0,426.0,163,1.0,288.49,259.89
365.0,428.0,164,1.0,289.86,262.06
366.3333,429.3333,164,2.3333,290.9533,263.8133
366.6667,429.6667,164,2.6667,291.1617,264.9651
367.0,430.0,165,1.0,292.14,265.91
