qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,Eb Horn 3,Eb Horn 4,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1608.5,763.9583,387,2.3333,C6,F#5,C5,F#4,C5,A4,C4,A3,r,C4,C4,r,r,r,r,r,r,r,A3,A2,r
1609.0,764.1667,387,2.6667,C6,F#5,C5,F#4,C5,A4,C4,A3,r,C4,C4,r,r,r,r,r,r,r,F#3,D2,r
1609.5,764.375,388,1.0,C6,A5,C5,A4,C5,A4,C4,A3,r,C4,C4,r,r,r,r,r,r,r,F#3,G2,G2
1610.0,764.5833,388,1.3333,C6,A5,C5,A4,C5,A4,C4,A3,r,C4,C4,r,r,r,r,r,r,r,F#3,G2,r
1610.5,764.7917,388,1.6667,C6,A5,C5,A4,C5,A4,C4,A3,r,C4,C4,r,r,r,r,r,r,r,F#3,G2,r
1611.0,765.0,388,2.0,B5,G5,B4,G4,B4,G4,B3,G3,r,B3,B3,r,r,r,r,r,r,r,G3,G2,r
1611.5,765.2083,388,2.3333,B5,G5,B4,G4,B4,G4,B3,G3,r,B3,B3,r,r,r,r,r,r,r,G3,G2,r
1612.0,765.4167,388,2.6667,r,r,B4,G4,r,r,B3,G3,r,B3,B3,r,r,r,r,r,r,r,r,G2,r
1612.5,765.625,389,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C4,C3,G2,C2
1613.0,765.8333,389,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C4,C3,G2,C2
1613.5,766.0417,389,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1614.0,766.25,389,2.0,r,r,A5,C5,F#5,A4,F#4,C4,r,E-4,C4,r,r,r,r,r,r,r,r,G2,r
1614.5,766.4583,389,2.3333,r,r,A5,C5,F#5,A4,F#4,C4,r,E-4,C4,r,r,r,r,r,r,r,r,G2,r
1615.0,766.6667,389,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1615.5,766.875,390,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,G3,G2,G2
1616.0,767.0833,390,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,G3,G2,G2
1616.5,767.2917,390,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1617.0,767.5,390,2.0,r,r,G5,B4,D5,B4,G4,G3,r,D4,G3,r,r,r,r,r,r,r,r,G2,r
1617.5,767.7083,390,2.3333,r,r,G5,B4,r,r,G4,G3,r,D4,G3,r,r,r,r,r,r,r,r,G2,r
1618.0,767.9167,390,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1618.5,768.125,391,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C4,C3,G2,C2
1619.0,768.3333,391,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C4,C3,G2,C2
1619.5,768.5417,391,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1620.0,768.75,391,2.0,r,r,E-5,C5,A4,E-4,A3,F#3,r,C4,C3,r,r,r,r,r,r,r,r,G2,r
1620.5,768.9583,391,2.3333,r,r,E-5,C5,A4,E-4,A3,F#3,r,C4,C3,r,r,r,r,r,r,r,r,G2,r
1621.0,769.1667,391,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,r
1621.5,769.375,392,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,F#3,F#2,G2
1622.0,769.5833,392,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,G3,G2,G2
1622.5,769.7917,392,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,F#3,F#2,r
1623.0,770.0,392,2.0,r,r,D5,B4,B4,D4,B3,G3,r,D4,G2,r,r,r,r,r,r,r,G3,G2,r
1623.5,770.2083,392,2.3333,r,r,D5,B4,B4,D4,B3,G3,r,D4,G2,r,r,r,r,r,r,r,F#3,F#2,r
1624.0,770.4167,392,2.6667,r,r,r,r,r,r,r,r,r,D4,G2,r,r,r,r,r,r,r,G3,G2,r
1624.5,770.625,393,1.0,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,G4,G3,F#3,F#2,G2
1625.0,770.8333,393,1.3333,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,G4,G3,G3,G2,G2
1625.5,771.0417,393,1.6667,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,r,r,F#3,F#2,r
1626.0,771.25,393,2.0,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,r,r,G3,G2,r
1626.5,771.4583,393,2.3333,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,r,r,F#3,F#2,r
1627.0,771.6667,393,2.6667,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,r,r,G3,G2,r
1627.5,771.875,394,1.0,r,r,r,r,r,r,r,r,r,G3,G3,r,r,r,r,r,G4,B3,F3,F2,F2
1628.0,772.0833,394,1.3333,r,r,r,r,r,r,r,r,r,G3,G3,r,r,r,r,r,G4,B3,G3,G2,F2
1628.5,772.2917,394,1.6667,r,r,r,r,r,r,r,r,r,G3,G3,r,r,r,r,r,r,r,F3,F2,r
1629.0,772.5,394,2.0,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,G3,G2,r
1629.5,772.7083,394,2.3333,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,F3,F2,r
1630.0,772.9167,394,2.6667,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,G3,G2,r
1630.5,773.125,395,1.0,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,G4,B3,F3,F2,F2
1631.0,773.3333,395,1.3333,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,G4,B3,G3,G2,F2
1631.5,773.5417,395,1.6667,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,F3,F2,r
1632.0,773.75,395,2.0,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,G3,G2,r
1632.5,773.9583,395,2.3333,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,F3,F2,r
1633.0,774.1667,395,2.6667,r,r,r,r,D5,B3,D4,F3,r,G3,G2,r,r,r,r,r,r,r,G3,G2,r
1633.5,774.375,396,1.0,r,r,r,r,G4,C4,G3,E3,r,G3,G2,r,r,r,r,r,G4,C4,E3,E2,E2
1634.5,774.7917,396,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E2,r
1635.0,775.0,396,2.0,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,E4,G3,r,G2,r
1635.5,775.2083,396,2.3333,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,G4,E4,r,G2,r
1636.0,775.4167,396,2.6667,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,E4,G3,r,E3,r
1636.5,775.625,397,1.0,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,E4,G3,r,G3,r
1637.0,775.8333,397,1.3333,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,G4,E4,r,G3,r
1637.5,776.0417,397,1.6667,r,r,C5,C5,r,r,E4,G3,r,C4,C4,r,r,r,r,r,E4,G3,r,G3,r
1638.0,776.25,397,2.0,r,r,C#5,B-4,r,r,E4,G3,r,C#4,B-3,r,r,r,r,r,G4,E4,r,G3,r
1638.5,776.4583,397,2.3333,r,r,C#5,B-4,r,r,E4,G3,r,C#4,B-3,r,r,r,r,r,E4,G3,r,G3,r
1639.0,776.6667,397,2.6667,r,r,C#5,B-4,r,r,E4,G3,r,C#4,B-3,r,r,r,r,r,G4,E4,r,E3,r
1639.5,776.875,398,1.0,r,r,D5,B4,r,r,F4,G2,r,D4,B3,r,r,r,r,r,F4,G3,r,G3,r
1640.0,777.0833,398,1.3333,r,r,D5,B4,r,r,F4,G2,r,D4,B3,r,r,r,r,r,G4,F4,r,G3,r
1640.5,777.2917,398,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,G3,r,G2,r
1641.0,777.5,398,2.0,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,G4,F4,r,B2,r
1641.5,777.7083,398,2.3333,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,F4,G3,r,B2,r
1642.0,777.9167,398,2.6667,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,G4,F4,r,G3,r
1642.5,778.125,399,1.0,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,F4,G3,r,B3,r
1643.0,778.3333,399,1.3333,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,G4,F4,r,B3,r
1643.5,778.5417,399,1.6667,r,r,E-5,B4,r,r,F4,G3,r,E-4,G3,r,r,r,r,r,F4,G3,r,B3,r
1644.0,778.75,399,2.0,r,r,E5,B4,r,r,E4,G3,r,E4,G3,r,r,r,r,r,G4,E4,r,B3,r
1644.5,778.9583,399,2.3333,r,r,E5,B4,r,r,E4,G3,r,E4,G3,r,r,r,r,r,E4,G3,r,B3,r
1645.0,779.1667,399,2.6667,r,r,E5,B4,r,r,E4,G3,r,E4,G3,r,r,r,r,r,G4,E4,r,G3,r
1645.5,779.375,400,1.0,r,r,F5,B4,r,r,D4,G2,r,F4,G2,r,r,r,r,r,G4,G3,r,B3,r
1646.0,779.5833,400,1.3333,r,r,F5,B4,r,r,D4,G2,r,F4,G2,r,r,r,r,r,D5,D4,r,B3,r
1646.5,779.7917,400,1.6667,r,r,r,r,r,r,r,r,r,F4,G2,r,r,r,r,r,B4,B3,r,r,r
1647.0,780.0,400,2.0,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,D5,D4,D4,G3,G2
1647.5,780.2083,400,2.3333,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,D5,D4,D4,G3,G2
1648.0,780.4167,400,2.6667,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,B5,B4,D4,G3,G2
1648.5,780.625,401,1.0,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,D6,D5,B4,G3,G2
1649.0,780.8333,401,1.3333,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,D6,D5,B4,G3,G2
1649.5,781.0417,401,1.6667,r,r,F5,B4,B4,D4,B3,G2,r,F4,D4,r,r,r,r,r,D6,D5,B4,G3,G2
1650.0,781.25,401,2.0,r,r,F#5,B4,B4,D4,B3,F#2,r,F#4,D4,r,r,r,r,r,D6,D5,B4,F#3,F#2
1650.5,781.4583,401,2.3333,r,r,F#5,B4,B4,D4,B3,F#2,r,F#4,D4,r,r,r,r,r,D6,D5,B4,F#3,F#2
1651.0,781.6667,401,2.6667,r,r,F#5,B4,B4,D4,B3,F#2,r,F#4,D4,r,r,r,r,r,B5,B4,B4,F#3,F#2
1651.5,781.875,402,1.0,r,r,G5,B4,B-4,D4,B3,F2,r,G4,G3,r,r,r,r,r,D6,D5,B4,F3,F2
1652.0,782.0833,402,1.3333,r,r,r,B4,B-4,D4,B3,F2,r,G4,G3,r,r,r,r,r,D6,D5,B4,F3,F2
1652.5,782.2917,402,1.6667,r,r,G5,C5,G4,G4,r,r,r,G4,G3,r,r,r,r,r,r,r,B4,r,r
1653.0,782.5,402,2.0,r,r,G5,C5,G4,G4,C4,E2,r,C4,C3,r,r,r,r,r,C6,C5,C5,E3,E2
1653.5,782.7083,402,2.3333,r,r,G5,C5,G4,G4,C4,E2,r,C4,C3,r,r,r,r,r,C6,C5,C5,E3,E2
1654.0,782.9167,402,2.6667,r,r,G#5,C5,G#4,G#4,C4,E2,r,C4,C3,r,r,r,r,r,C6,C5,C5,E3,E2
1654.5,783.125,403,1.0,r,r,A5,C5,A4,A4,C4,F2,r,C4,C3,r,r,r,r,r,C6,C5,C5,F3,F2
1655.0,783.3333,403,1.3333,r,r,A5,C5,A4,A4,C4,F2,r,C4,C3,r,r,r,r,r,C6,C5,C5,F3,F2
1655.5,783.5417,403,1.6667,r,r,A5,C5,A4,A4,C4,F2,r,C4,C3,r,r,r,r,r,A5,A4,C5,F3,F2
1656.0,783.75,403,2.0,r,r,C5,A4,A4,A4,C4,F2,r,C4,C3,r,r,r,r,r,F5,F4,A4,F3,F2
1656.5,783.9583,403,2.3333,r,r,C5,A4,A4,A4,C4,F2,r,C4,C3,r,r,r,r,r,F5,F4,A4,F3,F2
1657.0,784.1667,403,2.6667,r,r,C5,A4,A4,A4,C4,F#2,r,r,r,r,r,r,r,r,E5,E4,A4,F#3,F#2
1657.5,784.375,404,1.0,r,r,C5,G4,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,E5,E4,G4,G3,G2
1658.0,784.5833,404,1.3333,r,r,C5,G4,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,E5,E4,G4,G3,G2
1658.5,784.7917,404,1.6667,r,r,C5,r,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,E5,E4,G4,G3,G2
1659.0,785.0,404,2.0,r,r,C5,r,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,E5,E4,G4,G3,G2
1659.5,785.2083,404,2.3333,r,r,C5,r,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,E5,E4,G4,G3,G2
1660.0,785.4167,404,2.6667,r,r,C5,r,G4,G4,C4,G2,r,G3,G3,r,r,r,r,r,D5,D4,G4,G3,G2
1660.5,785.625,405,1.0,r,r,B4,B4,G4,G4,B3,G2,r,G3,G3,r,r,r,r,r,D5,D4,G4,G3,G2
1661.0,785.8333,405,1.3333,r,r,B4,B4,G4,G4,B3,G2,r,G3,G3,r,r,r,r,r,D5,D4,G3,G3,G2
1661.5,786.0417,405,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,r,r
1662.0,786.25,405,2.0,D5,D5,G5,B4,r,r,D4,G3,r,D4,D4,r,r,r,r,r,r,r,G3,r,r
1662.5,786.4583,405,2.3333,D5,D5,G5,B4,r,r,D4,G3,r,D4,D4,r,r,r,r,r,r,r,G3,r,r
1663.0,786.6667,405,2.6667,D5,D5,G5,B4,r,r,D4,G3,r,D4,D4,r,r,r,r,r,r,r,G3,r,r
1663.5,786.875,406,1.0,E-5,E-5,F#5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1664.0,787.0833,406,1.3333,E-5,E-5,F#5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1664.5,787.2917,406,1.6667,E-5,E-5,F#5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1665.0,787.5,406,2.0,E-5,E-5,C5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1665.5,787.7083,406,2.3333,E-5,E-5,C5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1666.0,787.9167,406,2.6667,E-5,E-5,C5,C5,r,r,E-4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1666.5,788.125,407,1.0,D5,D5,F5,G#4,r,r,D4,B3,r,D4,D4,r,r,r,r,r,r,r,B3,r,r
1667.0,788.3333,407,1.3333,D5,D5,F5,G#4,r,r,D4,B3,r,D4,D4,r,r,r,r,r,r,r,B3,r,r
1667.5,788.5417,407,1.6667,D5,D5,F5,G#4,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,B3,r,r
1668.0,788.75,407,2.0,D5,D5,B4,G#4,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,B3,r,r
1668.5,788.9583,407,2.3333,D5,D5,B4,G#4,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,B3,r,r
1669.0,789.1667,407,2.6667,D5,D5,B4,G#4,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,B3,r,r
1669.5,789.375,408,1.0,r,r,E5,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,r,r,C#4,r,r
1670.0,789.5833,408,1.3333,r,r,E5,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,r,r,C#4,r,r
1670.5,789.7917,408,1.6667,r,r,E5,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,r,r,C#4,r,r
1671.0,790.0,408,2.0,B-5,G5,B-4,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,C#4,r,C#4,r,r
1671.5,790.2083,408,2.3333,B-5,G5,B-4,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,C#4,r,C#4,r,r
1672.0,790.4167,408,2.6667,B-5,G5,F5,G4,B-4,G4,C#4,C#4,r,r,r,r,r,r,r,r,C#4,r,C#4,r,r
1672.5,790.625,409,1.0,E6,G5,E5,G4,B-4,G4,C#4,F3,r,r,r,r,r,r,r,r,C#4,r,F3,r,r
1673.0,790.8333,409,1.3333,E6,G5,E5,G4,B-4,G4,C#4,F3,r,r,r,r,r,r,r,r,C#4,r,F3,r,r
1673.5,791.0417,409,1.6667,E6,G5,E5,G4,B-4,G4,C#4,F3,r,r,r,r,r,r,r,r,C#4,r,F3,r,r
1674.0,791.25,409,2.0,D6,F5,D5,F4,A4,F4,D4,F3,r,r,r,r,r,r,r,r,D4,r,F3,r,r
1674.5,791.4583,409,2.3333,D6,F5,D5,F4,A4,F4,D4,F3,r,r,r,r,r,r,r,r,D4,r,F3,r,r
1675.0,791.6667,409,2.6667,r,r,A5,r,r,r,r,F3,r,r,r,r,r,r,r,r,r,r,F3,r,r
1675.5,791.875,410,1.0,E5,E5,B-5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1676.0,792.0833,410,1.3333,E5,E5,B-5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1676.5,792.2917,410,1.6667,E5,E5,B-5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1677.0,792.5,410,2.0,E5,E5,E5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1677.5,792.7083,410,2.3333,E5,E5,E5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1678.0,792.9167,410,2.6667,E5,E5,E5,C#5,r,r,E4,G3,r,E4,E4,r,r,r,r,r,r,r,G3,r,r
1678.5,793.125,411,1.0,E-5,E-5,A5,C5,r,r,F#4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1680.0,793.75,411,2.0,E-5,E-5,E-5,C5,r,r,F#4,A3,r,E-4,E-4,r,r,r,r,r,r,r,A3,r,r
1681.5,794.375,412,1.0,D5,D5,G#5,B4,r,D5,F4,B3,r,D4,D4,r,r,r,r,r,r,r,B3,r,r
1683.0,795.0,412,2.0,D6,G#5,D5,B4,r,D5,F4,B3,r,D4,D4,r,r,r,r,r,D4,B3,B3,r,r
1684.0,795.4167,412,2.6667,D6,G#5,G#5,B4,r,D5,F4,B3,r,D4,D4,r,r,r,r,r,D4,B3,B3,r,r
1684.5,795.625,413,1.0,D6,G#5,G#5,B4,r,r,F4,E3,r,D4,D4,r,r,r,r,r,D4,B3,E3,r,r
1686.0,796.25,413,2.0,G5,G5,G5,C5,G4,G4,E4,E3,r,G3,G3,r,r,r,r,r,E4,C4,E3,r,r
1687.0,796.6667,413,2.6667,r,r,r,r,C5,r,E4,E3,r,r,r,r,r,r,r,r,E4,C4,E3,r,r
1687.5,796.875,414,1.0,r,r,r,r,C5,r,D4,F3,r,r,r,r,r,r,r,r,r,r,F3,r,r
1689.0,797.5,414,2.0,D6,G#5,D5,B4,B4,G#4,F4,F3,r,D4,D4,r,r,r,r,r,D4,B3,F3,r,r
1690.0,797.9167,414,2.6667,D6,G#5,G#5,B4,r,G#4,F4,F3,r,D4,D4,r,r,r,r,r,D4,B3,F3,r,r
1690.5,798.125,415,1.0,D6,G#5,G#5,B4,D5,r,F4,E3,r,D4,D4,r,r,r,r,r,D4,B3,E3,r,r
1692.0,798.75,415,2.0,G5,G5,G5,C5,G4,G4,E4,E3,r,G3,G3,r,r,r,r,r,E4,C4,E3,r,r
1693.0,799.1667,415,2.6667,r,r,r,r,C5,r,E4,E3,r,r,r,r,r,r,r,r,E4,C4,E3,r,r
1693.5,799.375,416,1.0,r,r,r,r,C5,r,D4,F3,r,r,r,r,r,r,r,r,r,r,F3,r,r
1695.0,800.0,416,2.0,D6,G#5,D5,B4,B4,G#4,F4,F3,r,r,r,r,r,r,r,r,D4,B3,F3,r,r
1696.0,800.4167,416,2.6667,D6,G#5,G#5,B4,r,G#4,F4,F3,r,r,r,r,r,r,r,r,D4,B3,F3,r,r
1696.5,800.625,417,1.0,D6,G#5,G#5,B4,D5,G#4,F4,E-3,r,r,r,E-4,E-3,r,r,r,D4,B3,E-3,r,r
1698.0,801.25,417,2.0,E-6,G#5,E-5,C5,C5,G#4,E-4,E-3,r,r,r,E-4,E-3,r,r,r,E-4,C4,E-3,r,r
1699.5,801.875,418,1.0,r,r,E-5,C5,C5,G#4,E-4,E-3,r,r,r,E-4,E-3,r,r,r,E-4,C4,E-3,r,r
1701.0,802.5,418,2.0,r,r,C#5,G4,r,G4,B-3,E-3,r,r,r,E-4,E-3,r,r,r,G4,B-3,E-3,r,r
1702.5,803.125,419,1.0,r,r,C#5,G4,r,G4,B-3,E-3,r,r,r,E-4,E-3,r,r,r,G4,B-3,E-3,r,r
1704.0,803.75,419,2.0,r,r,C5,G#4,r,G#4,G#3,E-3,r,r,r,E-4,E-3,r,r,r,G#4,G#3,E-3,r,r
1705.5,804.375,420,1.0,r,r,C5,G#4,r,G#4,G#3,E-3,r,r,r,E-4,E-3,r,r,r,G#4,G#3,E-3,r,r
1706.0,804.5833,420,1.3333,r,r,C5,G#4,r,G#4,G#3,E-3,r,r,r,E-4,E-3,r,r,r,G#4,G#3,E-3,r,r
1706.5,804.7917,420,1.6667,r,r,r,r,r,r,G#3,E-3,r,r,r,E-4,E-3,r,r,r,G#4,G#3,E-3,r,r
1707.0,805.0,420,2.0,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3,r,r,r,F#4,C4,E-3,G#2,r
1708.5,805.625,421,1.0,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3,r,r,r,F#4,C4,E-3,G#2,r
1710.0,806.25,421,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,C4,E-3,G2,r
1711.5,806.875,422,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,C4,E-3,G2,r
1713.0,807.5,422,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,B3,D3,F2,r
1714.5,808.125,423,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,B3,D3,F2,r
1716.0,808.75,423,2.0,r,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1717.0,809.1667,423,2.6667,r,r,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1717.5,809.375,424,1.0,r,r,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1719.0,810.0,424,2.0,r,r,r,r,B4,r,r,r,r,D4,r,r,r,r,r,r,G4,B3,D3,F2,r
1720.0,810.4167,424,2.6667,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,B3,D3,F2,r
1720.5,810.625,425,1.0,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,B3,D3,F2,r
1722.0,811.25,425,2.0,r,r,r,r,G4,r,r,r,r,G3,r,r,r,r,r,r,G4,C4,C3,E2,r
1723.0,811.6667,425,2.6667,r,r,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1723.5,811.875,426,1.0,r,r,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1725.0,812.5,426,2.0,r,r,r,r,B4,r,r,r,r,D4,r,r,r,r,r,r,G4,B3,D3,F2,r
1726.0,812.9167,426,2.6667,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,B3,D3,F2,r
1726.5,813.125,427,1.0,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,B3,D3,F2,r
1728.0,813.75,427,2.0,r,r,G5,r,G4,r,r,r,r,G3,r,r,r,r,r,r,G4,C4,C3,E2,r
1729.0,814.1667,427,2.6667,r,r,C6,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,r
1729.5,814.375,428,1.0,r,r,C6,r,C5,r,r,r,r,r,r,r,r,r,r,r,G4,C4,C3,E2,E2
1731.0,815.0,428,2.0,r,r,C5,r,C4,r,r,r,r,C4,r,r,r,r,r,r,G4,C4,C3,E2,E2
1732.0,815.4167,428,2.6667,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,C4,C3,E2,E2
1732.5,815.625,429,1.0,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,G4,C4,C3,E2,E2
1734.0,816.25,429,2.0,r,r,r,r,r,r,G3,G2,r,G3,r,r,r,r,r,r,r,r,C3,E2,E2
1735.0,816.6667,429,2.6667,r,r,r,r,r,r,C4,C3,r,G3,r,r,r,r,r,r,r,r,C3,E2,E2
1735.5,816.875,430,1.0,r,r,r,r,r,r,C4,C3,r,G3,G3,r,r,r,r,r,r,r,C3,E-2,E-2
1738.5,818.125,431,1.0,r,r,r,r,r,r,C3,C3,r,G3,G3,r,r,r,r,r,r,r,C3,E-2,E-2
1741.5,819.375,432,1.0,r,r,r,r,r,r,r,r,r,F#3,F#3,r,r,r,r,r,F#4,E-4,E-3,A2,D2
1742.0,819.5833,432,1.3333,r,r,r,r,r,r,r,r,r,F#3,F#3,r,r,r,r,r,F#4,E-4,D3,A2,D2
1742.5,819.7917,432,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
1744.5,820.625,433,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,E-3,A2,D2
1745.0,820.8333,433,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,D3,A2,D2
1745.5,821.0417,433,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r,r
1747.5,821.875,434,1.0,E-5,C5,r,r,E-4,C4,F#4,D3,r,F#3,F#3,r,r,r,r,r,E-4,E-4,r,A2,D2
1748.0,822.0833,434,1.3333,E-5,C5,r,r,E-4,C4,F#4,D3,r,F#3,F#3,r,r,r,r,r,D4,D4,r,A2,D2
1748.5,822.2917,434,1.6667,E-5,C5,r,r,E-4,C4,F#4,D3,r,F#3,F#3,r,r,r,r,r,C4,C4,E-3,r,r
1749.0,822.5,434,2.0,E-5,C5,r,r,E-4,C4,F#4,D3,r,F#3,F#3,r,r,r,r,r,r,r,D3,r,r
