qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
274.0,99.0361,137,2.0,r,r,r,r,r,r,r,r,C5,F#4,E-4,A3,r,r,r,r,r,r,r,r,D6,r,E-4,F3,F2
274.5,99.2169,137,2.5,r,r,r,r,r,r,r,r,C5,F#4,E-4,A3,r,r,r,r,r,r,r,r,C6,r,A3,F3,F2
275.0,99.3976,138,1.0,r,r,r,r,r,r,r,r,A4,F4,E-4,C4,r,r,r,r,r,r,r,r,r,r,A4,r,B-1
275.5,99.5783,138,1.5,r,r,r,r,r,r,r,r,A4,F4,E-4,C4,r,r,r,r,r,r,r,r,r,r,F4,r,B-1
276.0,99.759,138,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#5,C4,A3,F2
276.5,99.9398,138,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#5,F4,A3,F2
277.0,100.1205,139,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#5,F4,A3,B-1
277.5,100.3012,139,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#5,C4,A3,B-1
278.0,100.4819,139,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F5,F4,B-3,F2
278.5,100.6627,139,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,F5,E4,B-3,F2
279.0,100.8434,140,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-5,F4,C4,B-1
279.5,101.0241,140,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-5,E4,C4,B-1
280.0,101.2048,140,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E-5,F4,C4,F2
280.5,101.3855,140,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E-5,E4,C#4,F2
281.0,101.5663,141,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,E-5,F4,D4,B-1
281.5,101.747,141,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,E-5,E4,D4,B-1
282.0,101.9277,141,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,D5,F4,G3,F2
282.5,102.1084,141,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,D5,E4,G3,F2
283.0,102.2892,142,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E-5,F4,G3,B-1
283.5,102.4699,142,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E-5,E4,G3,B-1
284.0,102.6506,142,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,C5,F4,C4,F2
284.5,102.8313,142,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,E4,C4,F2
285.0,103.012,143,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A4,F4,C4,B-1
285.5,103.1928,143,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A4,E4,C4,B-1
286.0,103.3735,143,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,F4,F3,F2
286.5,103.5542,143,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,E4,F3,F2
287.0,103.7349,144,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,F4,F3,B-1
287.5,103.9157,144,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,E4,F3,B-1
288.0,104.0964,144,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,F4,r,F2
288.5,104.2771,144,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,E4,r,F2
289.0,104.4578,145,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,F4,B-2,B-1
290.0,104.8193,145,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A4,E-4,F#3,F#2
291.0,105.1807,146,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,D4,G3,G2
292.0,105.5422,146,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,G4,E-4,E-3,E-2
292.5,105.7229,146,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G4,E-4,E-3,E-2
293.0,105.9036,147,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,F3,F2
294.0,106.2651,147,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,C4,F3,F2
295.0,106.6265,148,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,B-2,B-1
297.0,107.3494,1,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
299.0,108.0723,2,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
300.0,108.4337,2,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
301.0,108.7952,3,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
302.0,109.1566,3,2.0,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
303.0,109.5181,4,1.0,D6,r,B-4,r,D5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
304.0,109.8795,4,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
305.0,110.241,5,1.0,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
306.0,110.6024,5,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
306.5,110.7831,5,2.5,D6,r,B-4,r,D5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
307.0,110.9639,6,1.0,C6,r,A4,r,C5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
309.0,111.6867,7,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
311.0,112.4096,8,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
312.0,112.7711,8,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
313.0,113.1325,9,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
314.0,113.494,9,2.0,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
315.0,113.8554,10,1.0,D6,r,B-4,r,D5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
316.0,114.2169,10,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
317.0,114.5783,11,1.0,G6,r,B-4,r,G5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
317.5,114.759,11,1.5,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
318.0,114.9398,11,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
318.5,115.1205,11,2.5,D6,r,B-4,r,D5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
319.0,115.3012,12,1.0,C6,r,A4,r,C5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
321.0,116.0241,13,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
323.0,116.747,14,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
324.0,117.1084,14,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
325.0,117.4699,15,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
325.5,117.6506,15,1.5,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
326.0,117.8313,15,2.0,D6,r,B-4,r,D5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
326.5,118.012,15,2.5,E-6,r,B-4,r,E-5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
327.0,118.1928,16,1.0,F6,r,B-4,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
327.5,118.3735,16,1.5,F6,r,B-4,r,B-5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
328.0,118.5542,16,2.0,F6,r,B-4,r,A5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
328.5,118.7349,16,2.5,F6,r,B-4,r,G5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
329.0,118.9157,17,1.0,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
329.5,119.0964,17,1.5,F6,r,B-4,r,B-5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
330.0,119.2771,17,2.0,F6,r,B-4,r,A5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
330.5,119.4578,17,2.5,F6,r,B-4,r,G5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
331.0,119.6386,18,1.0,F6,r,r,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
331.5,119.8193,18,1.5,E6,r,r,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
332.0,120.0,18,2.0,E-6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
332.5,120.1807,18,2.5,D6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
333.0,120.3614,19,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,r,r,r
333.5,120.5422,19,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
334.0,120.7229,19,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
334.5,120.9036,19,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
335.0,121.0843,20,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
335.5,121.2651,20,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
336.0,121.4458,20,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,r,r,r
336.5,121.6265,20,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
337.0,121.8072,21,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,r,r
339.0,122.5301,22,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,r,r
340.0,122.8916,22,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F#3,F#2
341.0,123.253,23,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F#3,F#2
342.0,123.6145,23,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F3,F2
343.0,123.9759,24,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,E-3,E-2
344.0,124.3373,24,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,C#3,C#2
345.0,124.6988,25,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,C3,C2
346.0,125.0602,25,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,C#3,C#2
346.5,125.241,25,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,E-3,E-2
347.0,125.4217,26,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A4,C4,F3,F2
349.0,126.1446,27,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,B3,B-2,B-1
350.0,126.506,27,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,B3,B2,B1
350.5,126.6867,27,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,B3,C#3,C#2
351.0,126.8675,28,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,B-3,E-3,E-2
353.0,127.5904,29,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,r,A2,A1
354.0,127.9518,29,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,r,B-2,B-1
354.5,128.1325,29,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,r,C3,C2
355.0,128.3133,30,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F#4,r,D3,D2
357.0,129.0361,31,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,G4,r,A2,A1
358.0,129.3976,31,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,G4,r,B2,B1
358.5,129.5783,31,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,G4,r,C#3,C#2
359.0,129.759,32,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F#4,r,D3,D2
361.0,130.4819,33,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,G1
362.0,130.8434,33,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
363.0,131.2048,34,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G2,G1
364.0,131.5663,34,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,D3,D2
365.0,131.9277,35,1.0,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,G2,G1
365.5,132.1084,35,1.5,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,C#4,G2,G1
366.0,132.2892,35,2.0,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,D4,D3,D2
366.5,132.4699,35,2.5,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C#4,D3,D2
367.0,132.6506,36,1.0,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,G2,G1
367.5,132.8313,36,1.5,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#4,G2,G1
368.0,133.012,36,2.0,r,r,E5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,D4,D3,D2
368.5,133.1928,36,2.5,r,r,F#5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,D3,D2
369.0,133.3735,37,1.0,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,D4,G2,G1
369.5,133.5542,37,1.5,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,C#4,G2,G1
370.0,133.7349,37,2.0,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,D4,D3,D2
370.5,133.9157,37,2.5,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#4,D3,D2
371.0,134.0964,38,1.0,r,r,A5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,D4,G2,G1
371.5,134.2771,38,1.5,r,r,A5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A3,G2,G1
372.0,134.4578,38,2.0,r,r,A5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,D4,D3,D2
372.5,134.6386,38,2.5,r,r,A5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,A3,D3,D2
373.0,134.8193,39,1.0,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,G2,G1
373.5,135.0,39,1.5,r,r,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,G3,G2,G1
374.0,135.1807,39,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,G3,G2
374.5,135.3614,39,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G3,G3,G2
375.0,135.5422,40,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B3,G2,G1
375.5,135.7229,40,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,A3,G2,G1
376.0,135.9036,40,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,B3,G3,G2
376.5,136.0843,40,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G3,G3,G2
377.0,136.2651,41,1.0,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G3,C3,C2
377.5,136.4458,41,1.5,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F#3,C3,C2
378.0,136.6265,41,2.0,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,G3,G3,G2
378.5,136.8072,41,2.5,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,F#3,G3,G2
379.0,136.988,42,1.0,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,G3,C3,C2
379.5,137.1687,42,1.5,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,F#3,C3,C2
380.0,137.3494,42,2.0,A5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,G4,G3,G3,G2
380.5,137.5301,42,2.5,B5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,A4,C4,G3,G2
381.0,137.7108,43,1.0,C6,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,B-4,D4,C3,C2
381.5,137.8916,43,1.5,C6,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,B-4,C4,C3,C2
382.0,138.0723,43,2.0,B5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,E4,C4,C3
382.25,138.1627,43,2.25,C6,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,E4,C4,C3
382.5,138.253,43,2.5,D6,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C4,C4,C3
382.75,138.3434,43,2.75,C6,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C4,C4,C3
383.0,138.4337,44,1.0,F6,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,r,r,C#2
383.5,138.6145,44,1.5,F6,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,r,C#2
384.0,138.7952,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G#4,G#3,G#2
384.5,138.9759,44,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G#4,G#3,G#2
385.0,139.1566,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G#4,G#3,C#2
385.5,139.3373,45,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G#4,G#3,C#2
386.0,139.5181,45,2.0,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G4,G3,G#2
386.5,139.6988,45,2.5,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G4,G3,G#2
387.0,139.8795,46,1.0,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,C#2
387.5,140.0602,46,1.5,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C#2
388.0,140.241,46,2.0,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,E4,E3,G#2
388.5,140.4217,46,2.5,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,E4,E3,G#2
389.0,140.6024,47,1.0,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,C#2
389.5,140.7831,47,1.5,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C#2
390.0,140.9639,47,2.0,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G#4,G#3,G#2
390.5,141.1446,47,2.5,r,r,r,r,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G4,G3,G#2
391.0,141.3253,48,1.0,r,r,r,r,C4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,C2
391.5,141.506,48,1.5,r,r,r,r,C4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C2
392.0,141.6867,48,2.0,r,r,r,r,B-3,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,C3
392.5,141.8675,48,2.5,r,r,r,r,C4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C3
393.0,142.0482,49,1.0,r,r,r,r,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,B1
393.5,142.2289,49,1.5,r,r,r,r,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,B1
394.0,142.4096,49,2.0,r,r,r,r,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,G#4,G#3,B2
394.5,142.5904,49,2.5,r,r,r,r,D4,D4,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G4,G3,B2
395.0,142.7711,50,1.0,r,r,r,r,C4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,F3,C2
395.5,142.9518,50,1.5,r,r,r,r,C4,C4,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C2
396.0,143.1325,50,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,F4,F3,C3
396.5,143.3133,50,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F4,F3,C3
397.0,143.494,51,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,E4,E3,C#2
397.5,143.6747,51,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,E4,E3,C#2
398.0,143.8554,51,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,A4,C#4,A1
398.5,144.0361,51,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,A4,G4,C#4,A1
399.0,144.2169,52,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,F4,A3,D2
400.0,144.5783,52,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,A4,B-3,B-1
400.5,144.759,52,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,G4,B-3,B-1
401.0,144.9398,53,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F4,A3,C2
402.0,145.3012,53,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,E4,G3,C2
403.0,145.6627,54,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F4,A3,F1
406.0,146.747,55,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r
407.0,147.1084,56,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
