qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1455.125,1456.875,P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2),P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P8(Flute 1)&P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P3(Flute 1)&P5(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P3(A Clarinet 2)&P5(Bassoon 1)&P7(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 1)&U(D Horn 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P5(Flute 1)&P3(Flute 2)&P5(Oboe 1)&P3(Oboe 2)&P7(A Clarinet 1)&P5(A Clarinet 2)&P3(Bassoon 1)&P5(D Horn 1)&P5(D Horn 2),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 2),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 1),,,,Main Part,P3(Main)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P5(Main)&P3(Violin 2)&U(Violoncello)&P8(Contrabass),P5(Main)&P3(Violin 2)&U(Viola)&P8(Contrabass),P5(Main)&P3(Violin 2)&P8(Viola)&P8(Violoncello)
1456.875,1462.125,Main Part,P3(Main)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P8(Main)&P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2),P3(Main)&P8(Flute 2)&P3(Oboe 1)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P3(Main)&P5(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P3(A Clarinet 2)&P5(Bassoon 1)&P7(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P8(Main)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 1)&U(D Horn 2),P3(Main)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),P5(Main)&P3(Flute 2)&P5(Oboe 1)&P3(Oboe 2)&P7(A Clarinet 1)&P5(A Clarinet 2)&P3(Bassoon 1)&P5(D Horn 1)&P5(D Horn 2),P8(Main)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 2),P8(Main)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P5(Bassoon 2)&U(D Horn 1),,,,U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1462.125,1482.125,,,,,,,,,,,,,,Main Part,P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1482.125,1491.125,Main Part,P3(Oboe 1)&P5(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P5(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P5(Flute 2)&P3(Oboe 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&U(D Trumpet 1)&P3(D Trumpet 2)&P5(Timpani),P5(Flute 2)&P3(Oboe 1)&U(Oboe 2)&P3(A Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&U(D Trumpet 1)&P3(D Trumpet 2)&P5(Timpani),P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 2)&P5(D Trumpet 1)&P3(D Trumpet 2)&U(Timpani),P8(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P5(D Trumpet 1)&P3(D Trumpet 2)&U(Timpani),,,P5(Flute 2)&P3(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&P3(D Trumpet 2)&P5(Timpani),P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Trumpet 1)&P3(Timpani),P8(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P5(D Trumpet 1)&P3(D Trumpet 2),P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1491.125,1495.125,,Main Part,P3(A Clarinet 1)&P8(A Clarinet 2)&P3(D Trumpet 1)&P3(Viola),,P3(Oboe 1)&P3(A Clarinet 2)&U(D Trumpet 1),P8(Oboe 1)&P3(A Clarinet 1)&P3(D Trumpet 1)&P3(Viola),U(Bassoon 2),U(Bassoon 1),P8(D Horn 2),P8(D Horn 1),P3(Oboe 1)&U(A Clarinet 1)&P3(A Clarinet 2),,,,,P3(Oboe 1)&P3(A Clarinet 2),P8(Contrabass),P8(Violoncello)
1495.125,1502.125,Main Part,P8(Oboe 2),P8(Main)&P3(D Trumpet 1),P8(Flute 2),P3(A Clarinet 2),P3(A Clarinet 1),,,,,P3(Main)&P3(Oboe 1),,P8(Violoncello)&P8(Contrabass),,,,P8(Timpani)&P8(Contrabass),P8(Timpani)&P8(Violoncello)
1502.125,1507.125,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&U(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Flute 2)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&U(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&U(Violoncello)&P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P4(Flute 1)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Trumpet 2)&P8(Timpani)&P4(Violin 1)&P4(Violoncello)&P4(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Trumpet 1)&P8(Timpani)&P4(Violin 1)&P4(Violoncello)&P4(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P4(Violin 1)&P4(Violoncello)&P4(Contrabass),P8(Flute 1)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violoncello)&P8(Contrabass),Main Part,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P8(Violin 1)&P8(Violoncello)
1507.125,1515.125,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Main)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),,Main Part,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Main)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)
1515.125,1523.125,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Violin 1)&U(Violoncello)&P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),Main Part,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)
1523.125,1531.125,Main Part,P8(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Violin 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)
1531.125,1547.125,Main Part,,,,,,,,P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(Main),,,P8(Contrabass),P8(Violoncello)
1547.125,1555.125,Main Part,,P5(Main)&P3(Oboe 2)&P5(Violin 1)&P8(Violin 2),P3(Main)&P3(Oboe 1)&P3(Violin 1)&P3(Violin 2),P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2),P3(A Clarinet 1)&P3(Bassoon 1)&P8(Bassoon 2),P8(A Clarinet 1)&P3(A Clarinet 2)&P3(Bassoon 2),P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1),P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(Main)&P5(Oboe 1)&P3(Oboe 2)&P5(Violin 2),P5(Main)&P8(Oboe 1)&P3(Oboe 2)&P5(Violin 1),,P8(Contrabass),P8(Violoncello)
1555.125,1571.125,Main Part,U(Main)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(A Clarinet 1)&P8(Bassoon 1),P8(A Clarinet 2)&P8(Bassoon 2),P8(Oboe 1)&P8(Bassoon 1),P8(Oboe 2)&P8(Bassoon 2),P8(Oboe 1)&P8(A Clarinet 1),P8(Oboe 2)&P8(A Clarinet 2),P8(Main)&P8(Flute 2)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Main)&P8(Flute 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Main)&P8(Flute 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),P8(Main)&P8(Flute 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),,,,,P8(Contrabass),P8(Violoncello)
1571.125,1579.125,Main Part,P8(Oboe 2)&P8(Bassoon 2),,P8(Flute 2)&P8(Bassoon 2),,,P8(Main),P8(Flute 2)&P8(Oboe 2),P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(Violin 2),U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1579.125,1588.125,P4(Flute 2),P4(Flute 1),Main Part,,,,,,,,,,,U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1588.125,1596.125,,,Main Part,,,,,,,,,,,U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1596.125,1603.125,P8(Oboe 1),,P8(Flute 1),,,,Main Part,,,,,,,P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1603.125,1606.125,U(Oboe 1)&P3(Oboe 2)&P3(Bassoon 1)&P3(Bassoon 2),,U(Flute 1)&P3(Oboe 2)&P3(Bassoon 1)&P3(Bassoon 2),P3(Flute 1)&P3(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,,P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&U(Bassoon 2),P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&U(Bassoon 1),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,,Main Part,,P8(Contrabass),P8(Violoncello)
1606.125,1611.125,P8(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,P8(Flute 1)&P8(Bassoon 1)&P8(Bassoon 2),,,,P8(Flute 1)&P8(Oboe 1)&U(Bassoon 2),P8(Flute 1)&P8(Oboe 1)&U(Bassoon 1),,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
1611.125,1614.125,P8(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,P8(Flute 1)&P8(Bassoon 1)&P8(Bassoon 2),,,,P8(Flute 1)&P8(Oboe 1)&U(Bassoon 2),P8(Flute 1)&P8(Oboe 1)&U(Bassoon 1),,P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 2)&U(D Trumpet 1),,,Main Part,P3(Violoncello)&P3(Contrabass),P3(Viola)&P8(Contrabass),P3(Viola)&P8(Violoncello)
1614.125,1627.125,P8(Bassoon 1)&P8(Bassoon 2),,,,U(A Clarinet 2),U(A Clarinet 1),P8(Flute 1)&U(Bassoon 2),P8(Flute 1)&U(Bassoon 1),,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
1627.125,1635.125,U(Flute 2)&P8(Oboe 2)&P5(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&P8(Oboe 2)&P5(Bassoon 1)&P8(Bassoon 2),P8(A Clarinet 2)&P3(Violin 1),P8(Flute 1)&P8(Flute 2)&P5(Bassoon 1)&P8(Bassoon 2),,P8(Oboe 1)&P3(Violin 1),P5(Flute 1)&P5(Flute 2)&P5(Oboe 2)&P5(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P5(Bassoon 1),P3(Violin 1),,,P8(Timpani),P8(D Trumpet 2),P3(Oboe 1)&P3(A Clarinet 2)&P3(D Horn 1),Main Part,,P8(Contrabass),P8(Violoncello)
